raw_x0_px,raw_y0_px,raw_x1_px,raw_y1_px,global_x0_bar,global_x1_bar,price_high,price_low,context_x0_px,context_y0_px,context_x1_px,context_y1_px,event_order,events_total,episode_id,episode_candidate_count,day,rank,daily_return,symbol,class_id,class_name,confidence,window_len,window_start_i,window_end_i,window_end_time,core_start_i,core_end_i,core_start_time,core_end_time,core_length_bars,confirmation_bars,context_start_i,context_end_i,context_start_time,context_end_time,context_bars,post_detection_review_bars,model_input_pixel_sha256,boxes_per_document,canvas_width,canvas_height,image_path,image_sha256,image_size_bytes
689,254,1014,680,243.70222929936307,248.35987261146497,0.34025792200557103,0.3238444623955432,1206,515,1274,721,11,41,HOT3D_GRASS_001,1,2026-08-26T00:00:00+00:00,17,0.1078282059092294,GRASS_USDT_SWAP,1,dense_short,0.25726261734962463,19,234,252,2026-08-26T15:00:00+00:00,244,248,2026-08-26T13:00:00+00:00,2026-08-26T14:00:00+00:00,5,4,162,289,2026-08-25T16:30:00+00:00,2026-08-27T00:15:00+00:00,128,37,daa615f862253fe196b95f0a7e6f61b5964ee10ce0d6238ac4e0019bc7effe3e,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/011_GRASSUSDT_P_SHORT_20260826T1500Z.png,4b126597b198c62262cb2f4038e9205a45b04552a0595c88a97c33405b13aea4,231652
824,293,1151,494,252.63694267515925,257.3232484076433,0.13239233759517177,0.1269079900742804,1234,290,1303,419,12,41,HOT3D_ACU_001,16,2026-08-26T00:00:00+00:00,12,0.1246082797295067,ACU_USDT_SWAP,0,dense_long,0.5421374440193176,19,241,259,2026-08-26T16:45:00+00:00,253,257,2026-08-26T15:15:00+00:00,2026-08-26T16:15:00+00:00,5,2,169,296,2026-08-25T18:15:00+00:00,2026-08-27T02:00:00+00:00,128,37,97d630665323263d0debc7526448d288e2f4ea3a42871bb6c2294c192350293a,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/012_ACUUSDT_P_LONG_20260826T1645Z.png,ba8adb5678d76f856ad447984b6fb1c0002d833f55f45dd6dbcef7aa9727b110,213242
869,377,1145,458,255.59952229299364,259.33519108280257,0.0019963704517177343,0.0019433777999071495,1248,392,1303,451,13,41,HOT3D_RLS_001,10,2026-08-26T00:00:00+00:00,3,0.25973271353864,RLS_USDT_SWAP,0,dense_long,0.6022810339927673,18,244,261,2026-08-26T17:15:00+00:00,256,259,2026-08-26T16:00:00+00:00,2026-08-26T16:45:00+00:00,4,2,171,298,2026-08-25T18:45:00+00:00,2026-08-27T02:30:00+00:00,128,37,9eb083050dddd8eb80530e86f3b9386e9ec907db1f3b4fc4cb43ad2173aa22c6,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/013_RLSUSDT_P_LONG_20260826T1715Z.png,29d27c0b11637c9f0fbf1ea4f1cad12f926aff1a5f4c10a19f9fb403c9cb5109,198461
874,303,1144,582,261.6671974522293,265.3216560509554,0.1162803682896936,0.113263195454039,1249,470,1303,575,14,41,HOT3D_KITE_002,18,2026-08-26T00:00:00+00:00,10,0.1400625279142473,KITE_USDT_SWAP,0,dense_long,0.28823381662368774,18,250,267,2026-08-26T18:45:00+00:00,262,265,2026-08-26T17:30:00+00:00,2026-08-26T18:15:00+00:00,4,2,177,304,2026-08-25T20:15:00+00:00,2026-08-27T04:00:00+00:00,128,37,82062264709aa75136b8df98cf7857f0c3b3d01701678f9f0fcd412dd53ae22e,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/014_KITEUSDT_P_LONG_20260826T1845Z.png,085787d311eac99120b309b3b0137373c678d6a6a6d5b315f568a1d6d7e2e5d7,206713
540,464,873,649,256.5668789808917,261.3391719745223,0.02933359328690808,0.028176534233983287,1175,478,1245,598,15,41,HOT3D_S_002,3,2026-08-26T00:00:00+00:00,7,0.168983174835406,S_USDT_SWAP,0,dense_long,0.26422742009162903,19,249,267,2026-08-26T18:45:00+00:00,257,261,2026-08-26T16:15:00+00:00,2026-08-26T17:15:00+00:00,5,6,177,304,2026-08-25T20:15:00+00:00,2026-08-27T04:00:00+00:00,128,37,12af5ec9c40ba5b051c7da8db3a163fa0f1058912d9b309e025e1538464cf5c2,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/015_SUSDT_P_LONG_20260826T1845Z.png,24087c4dd56007150e194898fe7b5713f94588a95b56151400787fb1da2ac37b,199849
541,385,873,611,270.5812101910828,275.3391719745223,0.03333741379758589,0.03249121272051996,1175,539,1245,622,16,41,HOT3D_CHIP_001,2,2026-08-26T00:00:00+00:00,16,0.1081587996248829,CHIP_USDT_SWAP,0,dense_long,0.3058162331581116,19,263,281,2026-08-26T22:15:00+00:00,271,275,2026-08-26T19:45:00+00:00,2026-08-26T20:45:00+00:00,5,6,191,318,2026-08-25T23:45:00+00:00,2026-08-27T07:30:00+00:00,128,37,ece3d8e694933e42dca292e06fb38bdfa10e494b12dd61ce9758250201c8ddfb,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/016_CHIPUSDT_P_LONG_20260826T2215Z.png,b400f03bd7564a197d2711bd4d5093178fdf2b0c38b58a0a5c39090973a21891,201479
822,243,1153,519,284.60828025477707,289.3519108280255,235.66528690807803,229.59482451253484,1234,520,1303,630,17,41,HOT3D_TAO_001,8,2026-08-27T00:00:00+00:00,12,0.0823027718550106,TAO_USDT_SWAP,0,dense_long,0.5355347990989685,19,273,291,2026-08-27T00:45:00+00:00,285,289,2026-08-26T23:15:00+00:00,2026-08-27T00:15:00+00:00,5,2,201,328,2026-08-26T02:15:00+00:00,2026-08-27T10:00:00+00:00,128,37,47a358d3fee1306a20f185ba5b25bb01f38cef24c0b5cfb5db690803c2a957b1,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/017_TAOUSDT_P_LONG_20260827T0045Z.png,dc10295aa39359b1518af18a047b247e2aff287587a1f586fafe3b4148528914,196309
871,252,1144,586,292.6265923566879,296.3216560509554,0.22811264356545963,0.22106034986072426,1249,170,1303,298,18,41,HOT3D_APR_001,4,2026-08-27T00:00:00+00:00,14,-0.0700406687754179,APR_USDT_SWAP,0,dense_long,0.35910511016845703,18,281,298,2026-08-27T02:30:00+00:00,293,296,2026-08-27T01:15:00+00:00,2026-08-27T02:00:00+00:00,4,2,208,335,2026-08-26T04:00:00+00:00,2026-08-27T11:45:00+00:00,128,37,8513c665a01b6d2b9972dfe0bfd3c85480a08051107cfd65b96545b14ebf118b,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/018_APRUSDT_P_LONG_20260827T0230Z.png,4d732ab7158b65b7733fa51f169a7a2ca58f4da34ad7500c2d2f822f544aa35b,199232
823,214,1153,346,299.62261146496814,304.3519108280255,0.01509429713091922,0.014808397632311978,1234,360,1303,426,19,41,HOT3D_ICX_001,16,2026-08-27T00:00:00+00:00,18,-0.0651315789473684,ICX_USDT_SWAP,1,dense_short,0.9104416370391846,19,288,306,2026-08-27T04:30:00+00:00,300,304,2026-08-27T03:00:00+00:00,2026-08-27T04:00:00+00:00,5,2,216,343,2026-08-26T06:00:00+00:00,2026-08-27T13:45:00+00:00,128,37,19574fa22544d03255443f3129a2c2b8813315dabbe25d55dd5264775e434115,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/019_ICXUSDT_P_SHORT_20260827T0430Z.png,db75c45a5ced86761a958f388f6314c0cee77b5b711bf71aea983fe2de8807c2,214386
353,383,702,480,294.61544585987264,299.3391719745223,0.09847330742804085,0.0972403896935933,1146,398,1215,453,20,41,HOT3D_BSB_001,3,2026-08-27T00:00:00+00:00,20,0.0629591836734693,BSB_USDT_SWAP,0,dense_long,0.740754246711731,18,290,307,2026-08-27T04:45:00+00:00,295,299,2026-08-27T01:45:00+00:00,2026-08-27T02:45:00+00:00,5,8,217,344,2026-08-26T06:15:00+00:00,2026-08-27T14:00:00+00:00,128,37,d189beaa0ddf2f82ea150242cd13cf5d18cfadbfdb576e51fd1f12a0c4a53c4e,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/020_BSBUSDT_P_LONG_20260827T0445Z.png,dbc1b47d977f3c2b1218f3fe886fc0b35b09364094062fb31a30511bd17888b1,205823
353,107,627,457,295.61544585987264,299.3240445859873,0.06479977299442896,0.06058863928969359,1146,276,1200,403,21,41,HOT3D_EDEN_001,1,2026-08-27T00:00:00+00:00,8,-0.096300733862513,EDEN_USDT_SWAP,1,dense_short,0.2703835070133209,18,291,308,2026-08-27T05:00:00+00:00,296,299,2026-08-27T02:00:00+00:00,2026-08-27T02:45:00+00:00,4,9,218,345,2026-08-26T06:30:00+00:00,2026-08-27T14:15:00+00:00,128,37,0e67ce44bc4058f180df4d792bfd177d2d4999b0a7eaef01e0452aca3479effd,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/021_EDENUSDT_P_SHORT_20260827T0500Z.png,1ec56c2f397ddf29b40ddddc5fdc3703a3112329a119d28e6927d50253c473e4,222130
871,338,1145,665,308.6265923566879,312.33519108280257,0.14747028868152276,0.1415227993221913,1249,426,1303,565,22,41,HOT3D_ENA_001,13,2026-08-27T00:00:00+00:00,1,0.1541072640868976,ENA_USDT_SWAP,0,dense_long,0.5154643058776855,18,297,314,2026-08-27T06:30:00+00:00,309,312,2026-08-27T05:15:00+00:00,2026-08-27T06:00:00+00:00,4,2,224,351,2026-08-26T08:00:00+00:00,2026-08-27T15:45:00+00:00,128,37,5830a21f7a418223d6229c53dfbd6137795348f9999bdf05ace35ac23e5a84ad,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/022_ENAUSDT_P_LONG_20260827T0630Z.png,85c45727b2d71b2535593c4fe292a35c98786c04b1458f28858ee560d8bcffaf,207226
821,309,1151,513,313.593949044586,318.3232484076433,3.3898068378830084,3.3254585325905293,1234,437,1303,522,23,41,HOT3D_LIT_001,12,2026-08-27T00:00:00+00:00,13,0.0740119206064464,LIT_USDT_SWAP,0,dense_long,0.6293442249298096,19,302,320,2026-08-27T08:00:00+00:00,314,318,2026-08-27T06:30:00+00:00,2026-08-27T07:30:00+00:00,5,2,230,357,2026-08-26T09:30:00+00:00,2026-08-27T17:15:00+00:00,128,37,5abd3c0f15930b8ed7e3ce6eee1957151acb3d23b892b81b01731153e96e72fc,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/023_LITUSDT_P_LONG_20260827T0800Z.png,44f61269ded6ce39078ae1b1b428285ed466e9f9ecd77ba9f6f2504556590a93,207784
873,427,1144,530,315.65366242038215,319.3216560509554,2.2620814529247912,2.2401598395543174,1249,577,1303,597,24,41,HOT3D_TRUMP_001,8,2026-08-27T00:00:00+00:00,9,0.0955660783469651,TRUMP_USDT_SWAP,0,dense_long,0.28115081787109375,18,304,321,2026-08-27T08:15:00+00:00,316,319,2026-08-27T07:00:00+00:00,2026-08-27T07:45:00+00:00,4,2,231,358,2026-08-26T09:45:00+00:00,2026-08-27T17:30:00+00:00,128,37,e703e2fcbfc488b6baba182cc961e265d858dec338106b116a49785c1b460591,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/024_TRUMPUSDT_P_LONG_20260827T0815Z.png,69f28a7eea0b968ead7809251b0d416cb47e50a087b5cec54f17621af8fb659c,183843
797,474,1077,571,315.625,319.41480891719743,0.008293273706963788,0.00821724991643454,1234,573,1289,609,25,41,HOT3D_MOVE_001,1,2026-08-27T00:00:00+00:00,3,0.1139945491171938,MOVE_USDT_SWAP,0,dense_long,0.3906777799129486,18,305,322,2026-08-27T08:30:00+00:00,316,319,2026-08-27T07:00:00+00:00,2026-08-27T07:45:00+00:00,4,3,232,359,2026-08-26T10:00:00+00:00,2026-08-27T17:45:00+00:00,128,37,99de771dcaad312b4fcc6bacb9a15e28b073f68a7e9637a8e04430e454b0342f,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/025_MOVEUSDT_P_LONG_20260827T0830Z.png,78fbfea23d7abf55e46e873b1a116e0e64631a6fccb9de982edba265da695b91,194795
473,424,803,691,310.60668789808915,315.3359872611465,244.23736025998147,232.04113741875585,1161,363,1230,586,26,41,HOT3D_TAO_002,1,2026-08-27T00:00:00+00:00,12,0.0823027718550106,TAO_USDT_SWAP,0,dense_long,0.2591888904571533,19,304,322,2026-08-27T08:30:00+00:00,311,315,2026-08-27T05:45:00+00:00,2026-08-27T06:45:00+00:00,5,7,232,359,2026-08-26T10:00:00+00:00,2026-08-27T17:45:00+00:00,128,37,4306a1a65e40667634381db836488a4a4db8862d1d31a6e14e4464e1cc95d01b,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/026_TAOUSDT_P_LONG_20260827T0830Z.png,597457c0538bf76bafe9477fe80acb5eb2c639ea6dc400d34195c668d990f7e7,211207
686,312,1013,403,314.6592356687898,319.34554140127386,102.09025069637883,101.02562674094708,1205,397,1274,446,27,41,HOT3D_SOL_001,10,2026-08-27T00:00:00+00:00,16,0.0690973243163775,SOL_USDT_SWAP,0,dense_long,0.42312467098236084,19,305,323,2026-08-27T08:45:00+00:00,315,319,2026-08-27T06:45:00+00:00,2026-08-27T07:45:00+00:00,5,4,233,360,2026-08-26T10:15:00+00:00,2026-08-27T18:00:00+00:00,128,37,5168428587e3a4d38fda532711c676e65f36de50da55b8de1da6b28169d76909,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/027_SOLUSDT_P_LONG_20260827T0845Z.png,873801d7a2319df3db370d29d955365e6a4f9178e8b8ec004118dfc0a599a61d,202203
615,340,942,645,314.64171974522293,319.328025477707,0.020197425793871866,0.019292994596100278,1191,487,1259,654,28,41,HOT3D_MUBARAK_001,6,2026-08-27T00:00:00+00:00,6,0.0972863302054272,MUBARAK_USDT_SWAP,0,dense_long,0.29025352001190186,19,306,324,2026-08-27T09:00:00+00:00,315,319,2026-08-27T06:45:00+00:00,2026-08-27T07:45:00+00:00,5,5,234,361,2026-08-26T10:30:00+00:00,2026-08-27T18:15:00+00:00,128,37,1029641d27fe23da1909bb5ce5856b814505a1e7af5ca054a338f3ede341a132,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/028_MUBARAKUSDT_P_LONG_20260827T0900Z.png,55d18e262204144234acc17ebc5bc4b3ae845f86aa8821723e3e62beecee3774,215701
353,568,627,650,315.61544585987264,319.3240445859873,0.21677125905292477,0.2148653871866295,1146,515,1200,557,29,41,HOT3D_JUP_001,1,2026-08-27T00:00:00+00:00,10,0.08937528499772,JUP_USDT_SWAP,0,dense_long,0.4342910647392273,18,311,328,2026-08-27T10:00:00+00:00,316,319,2026-08-27T07:00:00+00:00,2026-08-27T07:45:00+00:00,4,9,238,365,2026-08-26T11:30:00+00:00,2026-08-27T19:15:00+00:00,128,37,6c1a868de3131bfa96ad5919f663bcb0ad853b7224c113996286f9acf67bf553,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/029_JUPUSDT_P_LONG_20260827T1000Z.png,7c2abfa61cb6411668332575ba637c2203f5a7dff6e0bee31f6c667b61400453,203094
824,353,1152,482,338.6369426751592,343.3375796178344,2.3904676480965645,2.337367558960074,1234,489,1303,543,30,41,HOT3D_TRUMP_002,8,2026-08-27T00:00:00+00:00,9,0.0955660783469651,TRUMP_USDT_SWAP,0,dense_long,0.3646495044231415,19,327,345,2026-08-27T14:15:00+00:00,339,343,2026-08-27T12:45:00+00:00,2026-08-27T13:45:00+00:00,5,2,255,382,2026-08-26T15:45:00+00:00,2026-08-27T23:30:00+00:00,128,37,f812f87884b01993dd350b472b5d84490c41491a78345a134603014541d277d9,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/030_TRUMPUSDT_P_LONG_20260827T1415Z.png,16d8704bbb551083011dce3056ba143ba2f0327cad9e6025c4001f587f7ea6c4,195705
798,123,1071,447,343.63853503184714,347.33359872611464,0.028075189526462395,0.025998990306406684,1234,252,1288,383,31,41,HOT3D_BICO_002,4,2026-08-27T00:00:00+00:00,17,0.065929565929566,BICO_USDT_SWAP,1,dense_short,0.5159732699394226,18,333,350,2026-08-27T15:30:00+00:00,344,347,2026-08-27T14:00:00+00:00,2026-08-27T14:45:00+00:00,4,3,260,387,2026-08-26T17:00:00+00:00,2026-08-28T00:45:00+00:00,128,37,e2875edf2ad2d96107970dfd2c01bd30578ecda101e116d69dccbb02e1946964,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/031_BICOUSDT_P_SHORT_20260827T1530Z.png,385a4e9b85c1246569a08a17e564a72b4ed2c002fbb053caeb518afe3ba2c67b,223222
872,338,1143,488,371.640127388535,375.3081210191083,0.025510676741767636,0.025041522887019666,1249,366,1303,426,32,41,HOT3D_HUMA_001,16,2026-08-27T00:00:00+00:00,4,0.105350476980506,HUMA_USDT_SWAP,0,dense_long,0.8364341259002686,18,360,377,2026-08-27T22:15:00+00:00,372,375,2026-08-27T21:00:00+00:00,2026-08-27T21:45:00+00:00,4,2,287,414,2026-08-26T23:45:00+00:00,2026-08-28T07:30:00+00:00,128,37,d47b2b15ad5c0ae3d3ed58480e8ae726020d0ebf98482cd230a40b41008b9aba,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/032_HUMAUSDT_P_LONG_20260827T2215Z.png,0591d866d472f63c651e2d373687c8ec31212096716fdcae9ea16e1c5342cc69,206354
827,218,1152,468,386.6799363057325,391.3375796178344,18.250275380501392,17.829278026740948,1235,224,1303,390,33,41,HOT3D_VVV_001,1,2026-08-28T00:00:00+00:00,13,-0.1098189067951485,VVV_USDT_SWAP,1,dense_short,0.40669870376586914,19,375,393,2026-08-28T02:15:00+00:00,387,391,2026-08-28T00:45:00+00:00,2026-08-28T01:45:00+00:00,5,2,303,430,2026-08-27T03:45:00+00:00,2026-08-28T11:30:00+00:00,128,37,063fd300cbbf7eecabe7ccff078e933625931ce7ac6384aefa06fdfe1b8be872,1,1920,1400,experiments/active/exp-15m-ma-launch-owner-grade-a8000-hot3d-1280-20260830-v1/results/charts/033_VVVUSDT_P_SHORT_20260828T0215Z.png,5ff002c8f7067b7bda38aa1bf258367e53799e7b146d7ff3ed398df426b4e086,224480
