bar,setup_id,match_status,matched_control_count,candidate_net_return,control_mean_net_return,paired_excess_return
15m,9f58e9ffe778e970,matched_exact,3,-0.006228167650202841,-0.005219070826870858,-0.0010090968233319826
15m,b6aa818c7026dd7b,matched_exact,3,0.003369958988380219,-0.004395433863083089,0.007765392851463308
15m,a12a5a888daf7a75,matched_exact,3,-0.00411829743996006,0.00150758602853866,-0.00562588346849872
15m,9cb3ae70ced3ee15,matched_exact,3,-0.004402872399189904,-0.0006994816923426463,-0.0037033907068472574
15m,64fd937b026003f5,matched_exact,3,-0.007539663994198474,-0.0006841593483225163,-0.006855504645875958
15m,13fd5b711b85e159,matched_exact,3,-0.0054616645950662495,-0.0058707366616412085,0.000409072066574959
15m,4e1c7a9b7563d011,matched_exact,3,-0.00407801080280956,-0.0028705712198237384,-0.0012074395829858218
15m,febc122eede7771d,matched_exact,3,-0.004428430334847298,-0.004107343211160832,-0.00032108712368646587
15m,65fde4358f097e99,matched_exact,3,-0.005569796475239917,-0.003971881007859648,-0.0015979154673802691
15m,7b7d2f89677dd989,matched_exact,3,0.006843676179321136,-0.005125133568708509,0.011968809748029646
15m,8d829c7a981599e7,matched_exact,3,0.006626293446537536,0.0034994325980777616,0.0031268608484597746
15m,a581c496753d64e7,matched_exact,3,-0.006533773054015922,0.007776953729048114,-0.014310726783064037
15m,345efb879d508e5e,matched_exact,3,-0.003813711516533645,-0.0038705077381689175,5.679622163527265e-05
15m,fe3e8eeb30505a48,matched_exact,3,-0.005544026173504911,-0.003618998193959683,-0.0019250279795452276
15m,e6ca7b776d6af604,matched_exact,3,-0.004615890010950306,0.004891954729286387,-0.009507844740236693
15m,7a17662fbfce4486,matched_exact,3,0.0028339920066089447,-0.0013234534223843409,0.004157445428993285
15m,a803d604673fab5a,matched_exact,3,-0.0040588376623136285,-0.004103603961930212,4.476629961658318e-05
15m,42696d9615b0ff88,matched_exact,3,0.003517612261360494,-0.0011831496411662424,0.004700761902526736
15m,b0e8d50faae1f57a,matched_exact,3,-0.004001890260692418,-0.004017956575870598,1.6066315178179906e-05
15m,8d23f71a58024170,matched_exact,3,-0.0057724792147383335,0.0017756545962570609,-0.007548133810995394
15m,32319dfd054fed3b,matched_exact,3,1.734723475976807e-18,-0.002465691162189715,0.002465691162189717
15m,c2adb1fdc85acf10,matched_exact,3,-0.004957050799777594,0.002490213157547459,-0.007447263957325053
15m,a3074efd8cf246cb,matched_exact,3,-0.004599090318388564,0.00012266054412120946,-0.004721750862509773
15m,844309b79b497fb9,matched_exact,3,1.734723475976807e-18,-0.0016555671610278065,0.0016555671610278082
15m,a82fe0bb1315d634,matched_exact,3,1.734723475976807e-18,-0.001335550846033575,0.0013355508460335768
15m,39b89f5e75eb40ad,matched_exact,3,-0.0037500444347220423,-0.0026821252353425753,-0.001067919199379467
15m,f020ac87aaedc2bb,matched_exact,3,0.005254020878428191,-0.004417046219715317,0.00967106709814351
15m,4c3bb065f443cb67,matched_exact,3,0.005520348267431531,-0.0009813539568968744,0.0065017022243284055
15m,23b1e6fe51329039,matched_exact,3,1.734723475976807e-18,-0.0017030286790039207,0.0017030286790039224
15m,1bd3b04752c5686d,matched_exact,3,-0.005195387915623904,-0.004282805889847898,-0.0009125820257760058
15m,58c88523c4b44336,matched_exact,3,0.006723912116110455,-0.0004902058370884367,0.007214117953198891
15m,42afbe1a5b8da419,matched_exact,3,-0.008868253341272501,0.004608392757709227,-0.013476646098981727
15m,085b286c43071c67,matched_exact,3,-0.005064449756157384,-0.0018752708511255971,-0.0031891789050317865
15m,46d739c9d5f320e5,matched_exact,3,-0.005996221753977958,0.005168183697513597,-0.011164405451491555
15m,784e87cf25abbc39,matched_exact,3,-0.005638485171592487,-0.0017289369372227564,-0.003909548234369731
15m,1c58de9fadaec1a6,matched_exact,3,-0.0047588454123332884,-0.0031086643991875165,-0.001650181013145772
15m,ae8aa2ea1497e0cf,matched_exact,3,-0.003776103336921464,-0.0002577880972204332,-0.003518315239701031
15m,6ecc0117b63318e8,matched_exact,3,-0.004241894688434165,-0.003963352656440727,-0.00027854203199343796
15m,b40e4071d5e8368f,matched_exact,3,-0.0036378560896064265,-0.002383804062437173,-0.0012540520271692537
15m,6aea144334acaa64,matched_exact,3,-0.005262661762956864,-0.0008859745659935952,-0.004376687196963269
15m,c897cb5f20b39639,matched_exact,3,-0.004687733581067997,-0.00452259991412962,-0.0001651336669383774
15m,18d56f7fde35017c,matched_exact,3,0.01092304656947385,-0.006521423409272306,0.017444469978746158
15m,e27874d55bfa6538,matched_exact,3,-0.005794730772224142,-0.005453084571081621,-0.0003416462011425212
15m,64854ab13cbc8bf0,matched_exact,3,-0.005183925301483148,0.0006342043003622084,-0.0058181296018453565
15m,bfe9d99067961803,matched_exact,3,0.006505950059192857,-0.005029428365212583,0.01153537842440544
15m,0b3c9d3ae2c430d5,matched_exact,3,-0.012700862838960767,-0.007169878003420058,-0.00553098483554071
15m,0704d1d80cd16a72,matched_exact,3,1.734723475976807e-18,-0.004504131440847083,0.004504131440847085
15m,038178a14b9e5ce7,matched_exact,3,-0.0041414306681744045,-0.0042460795351593915,0.000104648866984987
15m,e9404beefe4f682a,matched_exact,3,-0.0039926272790674604,-0.0038968458303855185,-9.578144868194194e-05
15m,390d5832dee64419,matched_exact,3,-0.0036645792275248317,-0.003513596151810163,-0.00015098307571466884
