source,symbol,entry_time,exit_time,score,outcome,gross_ret
okx,PI_USDT_SWAP,2025-06-09 21:15:00+00:00,2025-06-10 01:45:00+00:00,0.35363300068314907,tp,0.0109292680884456
okx,PI_USDT_SWAP,2025-06-10 11:00:00+00:00,2025-06-10 20:45:00+00:00,0.4114060535487672,tp,0.0141209691138159
okx,BNB_USDT_SWAP,2025-06-10 18:15:00+00:00,2025-06-10 22:15:00+00:00,0.4058543211547561,tp,0.0134689697241838
okx,CHZ_USDT_SWAP,2025-06-14 12:45:00+00:00,2025-06-14 15:45:00+00:00,0.37564900665106904,sl,-0.0068567263555087
okx,TRX_USDT_SWAP,2025-06-15 08:30:00+00:00,2025-06-15 15:45:00+00:00,0.3962536879410995,tp,0.0077138159432197
okx,XRP_USDT_SWAP,2025-06-15 12:45:00+00:00,2025-06-15 20:30:00+00:00,0.36483020973527003,sl,-0.0049015382371395
okx,DOT_USDT_SWAP,2025-06-15 14:30:00+00:00,2025-06-15 18:15:00+00:00,0.3645450331901016,sl,-0.006915870333182
okx,BTC_USDT_SWAP,2025-06-15 15:15:00+00:00,2025-06-15 19:45:00+00:00,0.37919732820322943,sl,-0.003745783764766
okx,CORE_USDT_SWAP,2025-06-16 01:45:00+00:00,2025-06-16 14:15:00+00:00,0.4498873954596188,tp,0.0209725428372968
okx,ADA_USDT_SWAP,2025-06-16 01:45:00+00:00,2025-06-16 07:30:00+00:00,0.3678808081040892,tp,0.0257738087377081
okx,GLM_USDT_SWAP,2025-06-16 01:45:00+00:00,2025-06-16 16:15:00+00:00,0.3648604956870635,tp,0.0213226504453198
okx,XLM_USDT_SWAP,2025-06-16 01:45:00+00:00,2025-06-16 11:45:00+00:00,0.34390073605300486,tp,0.0166274979987435
okx,XRP_USDT_SWAP,2025-06-16 02:00:00+00:00,2025-06-16 11:15:00+00:00,0.388299537037376,tp,0.0173941858900228
okx,ETH_USDT_SWAP,2025-06-16 02:00:00+00:00,2025-06-16 05:45:00+00:00,0.36578876029497503,tp,0.0258570660212202
okx,AUCTION_USDT_SWAP,2025-06-16 02:00:00+00:00,2025-06-16 19:30:00+00:00,0.3454712848598026,tp,0.0266678386733241
okx,BTC_USDT_SWAP,2025-06-16 02:30:00+00:00,2025-06-16 07:45:00+00:00,0.36404918893437216,tp,0.0131479577129203
okx,BNB_USDT_SWAP,2025-06-16 22:15:00+00:00,2025-06-16 22:45:00+00:00,0.4164347596914515,sl,-0.0030269745532397
okx,LTC_USDT_SWAP,2025-06-19 10:00:00+00:00,2025-06-19 14:00:00+00:00,0.4023067965498622,sl,-0.0060550588798656
okx,A_USDT_SWAP,2025-06-19 10:00:00+00:00,2025-06-19 12:45:00+00:00,0.3835140277836412,sl,-0.0061479590861097
okx,TRX_USDT_SWAP,2025-06-19 19:45:00+00:00,2025-06-19 21:00:00+00:00,0.3714029714371418,sl,-0.003551602184912
okx,TRX_USDT_SWAP,2025-06-21 20:30:00+00:00,2025-06-21 21:30:00+00:00,0.354898647885381,sl,-0.0035903578363921
okx,TRX_USDT_SWAP,2025-06-24 21:15:00+00:00,2025-06-25 00:15:00+00:00,0.3736695856894499,sl,-0.0030300443052307
okx,XTZ_USDT_SWAP,2025-06-25 13:15:00+00:00,2025-06-25 14:30:00+00:00,0.34340488520738155,sl,-0.0080484076618854
okx,BNB_USDT_SWAP,2025-06-25 19:15:00+00:00,2025-06-25 23:15:00+00:00,0.36382282618439865,sl,-0.0042239676450515
okx,TRX_USDT_SWAP,2025-06-25 23:45:00+00:00,2025-06-26 05:30:00+00:00,0.3722526970273905,sl,-0.0030333305455931
okx,BNB_USDT_SWAP,2025-06-26 01:45:00+00:00,2025-06-26 07:00:00+00:00,0.393015749204761,sl,-0.003817657764439
okx,BTC_USDT_SWAP,2025-06-26 01:45:00+00:00,2025-06-26 12:00:00+00:00,0.37167679457073616,sl,-0.0046777364928237
okx,XRP_USDT_SWAP,2025-06-26 03:00:00+00:00,2025-06-26 05:45:00+00:00,0.3871153892934903,sl,-0.0068682350763595
okx,BNB_USDT_SWAP,2025-06-27 21:00:00+00:00,2025-06-28 03:45:00+00:00,0.36517067025907696,sl,-0.0030742854409987
okx,YGG_USDT_SWAP,2025-06-28 09:30:00+00:00,2025-06-28 17:45:00+00:00,0.38005197952021663,tp,0.0193166713427712
okx,OP_USDT_SWAP,2025-06-28 09:45:00+00:00,2025-06-28 16:15:00+00:00,0.45705583310504483,tp,0.0177557544596485
okx,ATOM_USDT_SWAP,2025-06-28 09:45:00+00:00,2025-06-28 16:00:00+00:00,0.3659502860331258,tp,0.0136713276040452
okx,NEAR_USDT_SWAP,2025-06-28 10:15:00+00:00,2025-06-28 16:45:00+00:00,0.420844865406061,tp,0.0203502182513644
okx,BAT_USDT_SWAP,2025-06-28 10:30:00+00:00,2025-06-28 16:00:00+00:00,0.4514146448184928,tp,0.013173694347152
okx,ACT_USDT_SWAP,2025-06-28 10:45:00+00:00,2025-06-28 19:00:00+00:00,0.48634949238680913,tp,0.0183470005816033
okx,ETHW_USDT_SWAP,2025-06-28 10:45:00+00:00,2025-06-28 16:45:00+00:00,0.46195399165678713,tp,0.0169015665562208
okx,CRO_USDT_SWAP,2025-06-28 10:45:00+00:00,2025-06-28 13:30:00+00:00,0.342246770110946,sl,-0.003776478007631
okx,IOST_USDT_SWAP,2025-06-28 11:15:00+00:00,2025-06-28 16:15:00+00:00,0.415605637728152,tp,0.0152581630252959
okx,ONT_USDT_SWAP,2025-06-28 12:00:00+00:00,2025-06-28 16:15:00+00:00,0.3782392998847591,tp,0.0121517677718667
okx,MASK_USDT_SWAP,2025-06-28 13:45:00+00:00,2025-06-28 22:15:00+00:00,0.3971740447465846,tp,0.0164746398194173
okx,CHZ_USDT_SWAP,2025-06-28 16:00:00+00:00,2025-06-29 00:30:00+00:00,0.44985563315876237,tp,0.0138740927284271
okx,SHIB_USDT_SWAP,2025-06-28 16:00:00+00:00,2025-06-28 17:30:00+00:00,0.4272899589369697,sl,-0.0047721871098106
okx,TRUMP_USDT_SWAP,2025-06-28 16:45:00+00:00,2025-06-29 10:45:00+00:00,0.35231897342422414,timeout,0.0033193184332815
okx,ALGO_USDT_SWAP,2025-06-29 04:30:00+00:00,2025-06-29 08:15:00+00:00,0.42667999356141467,tp,0.01300073453198
okx,ETC_USDT_SWAP,2025-06-29 05:45:00+00:00,2025-06-29 08:00:00+00:00,0.40998647965605484,tp,0.0106155473973674
okx,DOT_USDT_SWAP,2025-06-29 06:00:00+00:00,2025-06-29 10:15:00+00:00,0.42202760428161096,tp,0.0117271193201653
okx,ACH_USDT_SWAP,2025-06-29 06:00:00+00:00,2025-06-29 08:45:00+00:00,0.38429284952848075,tp,0.0139047064567616
okx,SHIB_USDT_SWAP,2025-06-29 06:00:00+00:00,2025-06-29 12:30:00+00:00,0.36184130013486143,tp,0.011340548699366
okx,FLOW_USDT_SWAP,2025-06-29 06:30:00+00:00,2025-06-29 21:45:00+00:00,0.46038801066234936,tp,0.0114262863711664
okx,MANA_USDT_SWAP,2025-06-29 06:45:00+00:00,2025-06-29 08:45:00+00:00,0.40966101653283116,tp,0.0110347824080114
okx,UMA_USDT_SWAP,2025-06-29 07:00:00+00:00,2025-06-29 18:00:00+00:00,0.3695976701147313,tp,0.0163877025583063
okx,POL_USDT_SWAP,2025-06-29 07:30:00+00:00,2025-06-29 09:45:00+00:00,0.4414340182188325,tp,0.0109919921083936
okx,CHZ_USDT_SWAP,2025-06-29 08:00:00+00:00,2025-06-29 15:15:00+00:00,0.3524087046674934,sl,-0.0049316405826159
okx,SAND_USDT_SWAP,2025-06-29 09:15:00+00:00,2025-06-29 09:45:00+00:00,0.3828422952056575,tp,0.0141820325514145
okx,YFI_USDT_SWAP,2025-06-29 09:45:00+00:00,2025-06-29 11:00:00+00:00,0.3599962456242681,sl,-0.0046442018633756
okx,DOGE_USDT_SWAP,2025-06-29 13:15:00+00:00,2025-06-29 14:45:00+00:00,0.42779301599877195,sl,-0.0060999043732118
okx,LTC_USDT_SWAP,2025-06-29 16:15:00+00:00,2025-06-29 22:30:00+00:00,0.41567802607639465,tp,0.014163380442532
okx,MASK_USDT_SWAP,2025-06-29 17:45:00+00:00,2025-06-29 22:15:00+00:00,0.4075390571407276,tp,0.0163036484901026
okx,YFI_USDT_SWAP,2025-06-29 18:00:00+00:00,2025-06-29 22:30:00+00:00,0.37268874930143,tp,0.0165793288279276
okx,CFX_USDT_SWAP,2025-06-29 18:00:00+00:00,2025-06-29 22:15:00+00:00,0.35081157129828067,tp,0.0197871133649529
okx,XTZ_USDT_SWAP,2025-06-29 19:00:00+00:00,2025-06-29 21:15:00+00:00,0.3650176182766542,sl,-0.0051785575526845
okx,AVAX_USDT_SWAP,2025-06-29 21:15:00+00:00,2025-06-29 22:15:00+00:00,0.3672230309929985,tp,0.0155117538749187
okx,1INCH_USDT_SWAP,2025-06-29 21:15:00+00:00,2025-06-29 22:15:00+00:00,0.3635511221965359,tp,0.0154097534395243
okx,ZRX_USDT_SWAP,2025-06-29 21:15:00+00:00,2025-06-29 22:15:00+00:00,0.34815876079925556,tp,0.0155878314955786
okx,COMP_USDT_SWAP,2025-06-29 21:45:00+00:00,2025-06-29 22:30:00+00:00,0.342299051486698,tp,0.0179648846352975
okx,MANA_USDT_SWAP,2025-06-29 22:00:00+00:00,2025-06-29 22:15:00+00:00,0.41521739116027034,tp,0.0167443791798251
okx,ETHW_USDT_SWAP,2025-06-29 22:00:00+00:00,2025-06-29 22:30:00+00:00,0.4138121944521134,tp,0.0207361530258458
okx,LINK_USDT_SWAP,2025-06-29 22:15:00+00:00,2025-06-29 22:30:00+00:00,0.40484093962449075,tp,0.017076349182473
okx,ONT_USDT_SWAP,2025-06-29 22:15:00+00:00,2025-06-29 22:30:00+00:00,0.3702450267801321,tp,0.0181382970029346
okx,XRP_USDT_SWAP,2025-06-29 22:15:00+00:00,2025-06-29 22:30:00+00:00,0.3421622590587346,tp,0.0094246128236128
okx,BTC_USDT_SWAP,2025-06-29 23:30:00+00:00,2025-06-30 06:45:00+00:00,0.36633504054689087,sl,-0.003881283087524
okx,BNB_USDT_SWAP,2025-06-30 11:15:00+00:00,2025-06-30 15:00:00+00:00,0.37356597315662804,sl,-0.003216158547283
okx,TRX_USDT_SWAP,2025-06-30 15:00:00+00:00,2025-06-30 16:45:00+00:00,0.3924766057284488,tp,0.0087584386071324
okx,BNB_USDT_SWAP,2025-06-30 16:00:00+00:00,2025-07-01 04:30:00+00:00,0.4227537895595538,sl,-0.0042205396844248
okx,TRX_USDT_SWAP,2025-07-01 19:45:00+00:00,2025-07-02 03:15:00+00:00,0.3513171009265844,tp,0.008598508870103
okx,CRO_USDT_SWAP,2025-07-02 15:00:00+00:00,2025-07-02 16:30:00+00:00,0.34831344398095826,tp,0.015792814390372
okx,TRX_USDT_SWAP,2025-07-02 18:00:00+00:00,2025-07-03 12:00:00+00:00,0.3567478372926087,timeout,0.0059492191649845
okx,BNB_USDT_SWAP,2025-07-03 09:15:00+00:00,2025-07-03 12:45:00+00:00,0.381493318241659,sl,-0.0030033084149029
okx,TRX_USDT_SWAP,2025-07-03 15:45:00+00:00,2025-07-04 09:45:00+00:00,0.3714785818085035,tp,0.0121237282921862
okx,TRX_USDT_SWAP,2025-07-04 09:45:00+00:00,2025-07-04 12:30:00+00:00,0.34552048590706774,sl,-0.0042577378335133
okx,IOTA_USDT_SWAP,2025-07-06 11:30:00+00:00,2025-07-06 13:30:00+00:00,0.34125498955288175,tp,0.015975931151305
okx,MASK_USDT_SWAP,2025-07-06 11:45:00+00:00,2025-07-06 14:00:00+00:00,0.3722783862588817,tp,0.0150921471908112
okx,SSV_USDT_SWAP,2025-07-06 11:45:00+00:00,2025-07-06 13:45:00+00:00,0.3432446786723411,tp,0.022341171671397
okx,MINA_USDT_SWAP,2025-07-06 12:00:00+00:00,2025-07-06 14:00:00+00:00,0.3957611638018762,tp,0.0169345005055083
okx,SUSHI_USDT_SWAP,2025-07-06 12:15:00+00:00,2025-07-06 13:45:00+00:00,0.3534395640677397,tp,0.0180846233625853
okx,SOL_USDT_SWAP,2025-07-06 12:15:00+00:00,2025-07-06 13:45:00+00:00,0.34552260246898,tp,0.0123731218527907
okx,MANA_USDT_SWAP,2025-07-06 12:30:00+00:00,2025-07-06 13:30:00+00:00,0.3552866397032966,tp,0.0152927377358123
okx,ZRX_USDT_SWAP,2025-07-06 12:45:00+00:00,2025-07-06 13:45:00+00:00,0.36460825982646533,tp,0.0144732310623485
okx,LTC_USDT_SWAP,2025-07-06 13:00:00+00:00,2025-07-06 21:45:00+00:00,0.416556812493317,tp,0.0124131332221844
okx,RENDER_USDT_SWAP,2025-07-06 13:00:00+00:00,2025-07-06 14:00:00+00:00,0.3866928025467561,tp,0.0176669007534249
okx,YFI_USDT_SWAP,2025-07-06 13:30:00+00:00,2025-07-06 14:30:00+00:00,0.3863488248266592,tp,0.0113872481552701
okx,ICP_USDT_SWAP,2025-07-06 13:30:00+00:00,2025-07-06 21:30:00+00:00,0.3566611678174208,tp,0.016218628769665
okx,A_USDT_SWAP,2025-07-06 13:45:00+00:00,2025-07-07 06:00:00+00:00,0.34547503122739587,sl,-0.0060046953463239
okx,CRO_USDT_SWAP,2025-07-07 02:30:00+00:00,2025-07-07 06:15:00+00:00,0.3998981749950413,sl,-0.004880989963357
okx,BNB_USDT_SWAP,2025-07-07 03:30:00+00:00,2025-07-07 04:00:00+00:00,0.45393492199761726,sl,-0.0030188357148819
okx,GLM_USDT_SWAP,2025-07-07 03:30:00+00:00,2025-07-07 05:00:00+00:00,0.3789744530306009,sl,-0.0061228501461797
okx,LTC_USDT_SWAP,2025-07-07 05:15:00+00:00,2025-07-07 06:45:00+00:00,0.39487158834041686,sl,-0.0065833344538112
okx,XRP_USDT_SWAP,2025-07-07 08:30:00+00:00,2025-07-07 10:45:00+00:00,0.34620619256336677,tp,0.0119533714605164
okx,ADA_USDT_SWAP,2025-07-07 11:45:00+00:00,2025-07-07 12:30:00+00:00,0.34368977201112944,sl,-0.0076653419923586
okx,QTUM_USDT_SWAP,2025-07-07 14:00:00+00:00,2025-07-07 14:30:00+00:00,0.3761878834507101,sl,-0.0074476736177729
okx,BCH_USDT_SWAP,2025-07-08 06:45:00+00:00,2025-07-08 12:15:00+00:00,0.35632884403911647,tp,0.0117056967424757
okx,ETH_USDT_SWAP,2025-07-08 10:00:00+00:00,2025-07-08 11:15:00+00:00,0.39926821857717926,tp,0.0124614267189266
okx,BTC_USDT_SWAP,2025-07-08 18:00:00+00:00,2025-07-09 03:30:00+00:00,0.38977870498425743,sl,-0.0051067733387246
okx,BCH_USDT_SWAP,2025-07-09 02:00:00+00:00,2025-07-09 02:45:00+00:00,0.36152563544389055,tp,0.0154477577568006
okx,XRP_USDT_SWAP,2025-07-09 04:45:00+00:00,2025-07-09 06:30:00+00:00,0.41408397732854135,tp,0.0130684779738043
okx,DOGE_USDT_SWAP,2025-07-09 04:45:00+00:00,2025-07-09 12:15:00+00:00,0.3544086146797229,tp,0.018649232998263
okx,KSM_USDT_SWAP,2025-07-09 05:30:00+00:00,2025-07-09 09:00:00+00:00,0.37567341624046663,tp,0.018458609918466
okx,SOL_USDT_SWAP,2025-07-09 05:30:00+00:00,2025-07-09 06:00:00+00:00,0.34417951155101467,tp,0.0152024531226446
okx,YFI_USDT_SWAP,2025-07-09 05:45:00+00:00,2025-07-09 17:15:00+00:00,0.40263732965311677,tp,0.0133597463925607
okx,AXS_USDT_SWAP,2025-07-09 05:45:00+00:00,2025-07-09 13:45:00+00:00,0.38598812372911667,tp,0.0206311545104087
okx,UMA_USDT_SWAP,2025-07-09 05:45:00+00:00,2025-07-09 06:45:00+00:00,0.3549501564724047,sl,-0.0078489284083812
okx,SHIB_USDT_SWAP,2025-07-09 05:45:00+00:00,2025-07-09 12:30:00+00:00,0.34275017150488957,tp,0.0165038881117411
okx,LAYER_USDT_SWAP,2025-07-09 11:30:00+00:00,2025-07-09 14:45:00+00:00,0.38488077799437526,sl,-0.0051786796010309
okx,ATH_USDT_SWAP,2025-07-09 11:45:00+00:00,2025-07-09 19:45:00+00:00,0.3711526277911023,tp,0.0146299441622896
okx,SIGN_USDT_SWAP,2025-07-09 12:45:00+00:00,2025-07-09 15:45:00+00:00,0.35527155959352585,sl,-0.0056801319160529
okx,PI_USDT_SWAP,2025-07-09 18:15:00+00:00,2025-07-10 07:15:00+00:00,0.4602514988215341,tp,0.0198996614115918
okx,APE_USDT_SWAP,2025-07-09 18:30:00+00:00,2025-07-09 20:15:00+00:00,0.47827887589986195,tp,0.0190740115899195
okx,ME_USDT_SWAP,2025-07-09 18:30:00+00:00,2025-07-09 21:15:00+00:00,0.452609787157317,tp,0.0183186248683955
okx,LAYER_USDT_SWAP,2025-07-09 19:15:00+00:00,2025-07-09 22:30:00+00:00,0.3604035903155305,tp,0.0166637343173385
okx,GAS_USDT_SWAP,2025-07-10 09:00:00+00:00,2025-07-10 10:15:00+00:00,0.3751763782271621,sl,-0.0057903791765094
okx,LAYER_USDT_SWAP,2025-07-10 12:15:00+00:00,2025-07-10 17:15:00+00:00,0.3558220530334075,tp,0.0156394210413994
okx,BTC_USDT_SWAP,2025-07-10 16:15:00+00:00,2025-07-10 17:15:00+00:00,0.4376794628095797,tp,0.0121108443399287
okx,UMA_USDT_SWAP,2025-07-10 16:30:00+00:00,2025-07-10 21:00:00+00:00,0.37167352829175315,tp,0.0256502998045988
okx,BNB_USDT_SWAP,2025-07-10 17:45:00+00:00,2025-07-10 21:30:00+00:00,0.4654418459452512,tp,0.0103441310537522
okx,TRX_USDT_SWAP,2025-07-10 21:45:00+00:00,2025-07-11 01:15:00+00:00,0.41044635649427935,tp,0.0079041531194237
okx,UMA_USDT_SWAP,2025-07-13 11:15:00+00:00,2025-07-13 12:30:00+00:00,0.3493389534153556,tp,0.0232499235345633
okx,ETH_USDT_SWAP,2025-07-13 12:15:00+00:00,2025-07-13 14:00:00+00:00,0.37269731265374056,tp,0.0108837470600513
okx,TRX_USDT_SWAP,2025-07-13 13:00:00+00:00,2025-07-13 18:15:00+00:00,0.3455173741663817,tp,0.0078788365544997
okx,SOL_USDT_SWAP,2025-07-13 13:30:00+00:00,2025-07-13 17:00:00+00:00,0.3460705143450922,sl,-0.0062932619065053
okx,BNB_USDT_SWAP,2025-07-13 22:00:00+00:00,2025-07-14 03:45:00+00:00,0.3807888486253133,tp,0.0089186235772329
okx,BTC_USDT_SWAP,2025-07-14 01:30:00+00:00,2025-07-14 03:45:00+00:00,0.4588527942184827,tp,0.0124352758011823
okx,ETH_USDT_SWAP,2025-07-14 03:15:00+00:00,2025-07-14 10:45:00+00:00,0.3538465056526393,tp,0.0233099179213378
okx,TRX_USDT_SWAP,2025-07-16 03:45:00+00:00,2025-07-16 12:15:00+00:00,0.3600526645017921,sl,-0.0030268021444226
okx,GAS_USDT_SWAP,2025-07-16 14:45:00+00:00,2025-07-16 18:45:00+00:00,0.3835916383302325,tp,0.0211477965035733
okx,BTC_USDT_SWAP,2025-07-17 17:30:00+00:00,2025-07-17 21:30:00+00:00,0.3842239589972994,tp,0.0152104435400808
okx,FIL_USDT_SWAP,2025-07-17 22:30:00+00:00,2025-07-18 04:30:00+00:00,0.36707505899197057,tp,0.0444000817600307
okx,CHZ_USDT_SWAP,2025-07-17 23:00:00+00:00,2025-07-18 04:45:00+00:00,0.35486884390997575,tp,0.0405198419790155
okx,BNB_USDT_SWAP,2025-07-20 01:30:00+00:00,2025-07-20 08:15:00+00:00,0.37097316433845484,tp,0.0139121334698668
okx,PI_USDT_SWAP,2025-07-20 10:45:00+00:00,2025-07-20 16:15:00+00:00,0.36437458221576313,tp,0.0140206805574201
okx,BTC_USDT_SWAP,2025-07-21 06:15:00+00:00,2025-07-21 07:45:00+00:00,0.3995789937583239,tp,0.011263023481999
okx,PI_USDT_SWAP,2025-07-21 21:30:00+00:00,2025-07-22 00:15:00+00:00,0.35578262054107884,tp,0.0299976353886173
okx,BCH_USDT_SWAP,2025-07-23 11:45:00+00:00,2025-07-23 12:45:00+00:00,0.4157745125046751,sl,-0.0085984085904756
okx,TRX_USDT_SWAP,2025-07-26 12:30:00+00:00,2025-07-27 04:00:00+00:00,0.44819056123250184,tp,0.0103675499851842
okx,S_USDT_SWAP,2025-07-26 16:00:00+00:00,2025-07-27 09:30:00+00:00,0.3668454120944607,sl,-0.0086041492741674
okx,POL_USDT_SWAP,2025-07-26 16:45:00+00:00,2025-07-27 10:45:00+00:00,0.3823602174657406,timeout,0.0127118644067796
okx,AXS_USDT_SWAP,2025-07-26 18:45:00+00:00,2025-07-27 00:15:00+00:00,0.34732230436898165,sl,-0.0102698666911387
okx,ZRX_USDT_SWAP,2025-07-26 19:00:00+00:00,2025-07-26 23:45:00+00:00,0.3636893722101626,sl,-0.0087514895104767
okx,BNB_USDT_SWAP,2025-07-26 20:15:00+00:00,2025-07-26 22:15:00+00:00,0.3745077654717152,tp,0.0086014959204918
okx,TRX_USDT_SWAP,2025-07-27 07:45:00+00:00,2025-07-27 16:15:00+00:00,0.419805801089356,sl,-0.0031603202277428
okx,BNB_USDT_SWAP,2025-07-27 14:45:00+00:00,2025-07-27 16:00:00+00:00,0.43039268425734867,tp,0.0119868764779709
okx,FIL_USDT_SWAP,2025-07-27 16:00:00+00:00,2025-07-28 00:00:00+00:00,0.4550573028898148,tp,0.0236547924447847
okx,EGLD_USDT_SWAP,2025-07-27 16:00:00+00:00,2025-07-28 00:30:00+00:00,0.36486852520436047,tp,0.0253579589232852
okx,AUCTION_USDT_SWAP,2025-07-27 16:15:00+00:00,2025-07-28 06:15:00+00:00,0.4068753955107198,tp,0.019942101362474
okx,YFI_USDT_SWAP,2025-07-27 16:15:00+00:00,2025-07-28 05:30:00+00:00,0.36405061552203694,tp,0.0227940587508732
okx,CELO_USDT_SWAP,2025-07-27 16:15:00+00:00,2025-07-28 10:15:00+00:00,0.3607676848807875,timeout,0.0080044162296439
okx,POL_USDT_SWAP,2025-07-27 16:15:00+00:00,2025-07-28 01:45:00+00:00,0.35983331366555615,sl,-0.0096250751063995
okx,ATOM_USDT_SWAP,2025-07-27 16:15:00+00:00,2025-07-27 17:30:00+00:00,0.34358413165416324,sl,-0.0084039521186909
okx,ZRX_USDT_SWAP,2025-07-27 16:30:00+00:00,2025-07-28 05:30:00+00:00,0.407005562737683,tp,0.0246410863709514
okx,NEAR_USDT_SWAP,2025-07-27 16:30:00+00:00,2025-07-27 17:00:00+00:00,0.3686929434329016,sl,-0.0115104110032473
okx,XRP_USDT_SWAP,2025-07-27 18:00:00+00:00,2025-07-28 05:45:00+00:00,0.3557878673970338,tp,0.0288687579145461
okx,A_USDT_SWAP,2025-07-28 03:30:00+00:00,2025-07-28 11:15:00+00:00,0.37820105474047494,sl,-0.0086400833523934
okx,POL_USDT_SWAP,2025-07-28 03:45:00+00:00,2025-07-28 13:15:00+00:00,0.3905716762030184,sl,-0.0106587393978108
okx,BTC_USDT_SWAP,2025-07-28 04:45:00+00:00,2025-07-28 07:30:00+00:00,0.4648841999307632,sl,-0.0037087098467806
okx,TRX_USDT_SWAP,2025-07-28 05:30:00+00:00,2025-07-28 11:45:00+00:00,0.3451867931612777,tp,0.0091646114113665
okx,SOON_USDT_SWAP,2025-07-28 06:30:00+00:00,2025-07-28 07:30:00+00:00,0.4207398705915592,tp,0.0150342468724582
okx,TRX_USDT_SWAP,2025-07-29 03:15:00+00:00,2025-07-29 09:15:00+00:00,0.41409413432305137,tp,0.0199253705772972
okx,BTC_USDT_SWAP,2025-07-31 16:45:00+00:00,2025-07-31 17:30:00+00:00,0.3650146275768073,sl,-0.0045775277237012
