fold,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
2023H1,55,-13.030808865637447,-42.87648436447692,-716.6944876100595,0.7135088857216184,False,0.2909090909090909,39,0
2023H2,66,-20.996823045703906,-27.86935886076117,-1385.7903210164577,0.3653648153949072,False,0.25757575757575757,49,0
2024H1,55,-24.433104412800855,-41.17655071234086,-1343.8207427040472,0.52660434000914,False,0.2909090909090909,39,0
2024H2,75,-8.737505190031273,-39.177389249776695,-655.3128892523455,0.8116240829359601,False,0.29333333333333333,53,0
