entry_month,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
2023-01,11,-0.38833255260224925,-31.843698020534976,-4.271658078624742,0.985375837424848,False,0.45454545454545453,6,0
2023-02,12,-44.75953240873152,-54.59106131257346,-537.1143889047783,0.2483044017902026,False,0.16666666666666666,10,0
2023-03,5,-34.525969475416794,-54.2380077625204,-172.62984737708396,0.5767276211590633,False,0.2,4,0
2023-04,12,-9.109682085644858,-54.735358669047244,-109.3161850277383,0.8197190631887539,False,0.25,9,0
2023-05,6,33.026151402974975,50.926806318856855,198.15690841784985,2.4240450535343783,False,0.6666666666666666,2,0
2023-06,9,-10.168812959964862,-24.954235968138672,-91.51931663968377,0.7321128000352083,False,0.1111111111111111,8,0
2023-07,14,-13.398879757934417,-27.099773592917455,-187.58431661108182,0.5843603617803356,False,0.35714285714285715,9,0
2023-08,10,-11.987222987574109,-25.441663968391545,-119.8722298757411,0.4506970484770396,False,0.1,9,0
2023-09,11,-34.62643613036966,-36.28363334465452,-380.89079743406626,0.05867361906170842,False,0.18181818181818182,9,0
2023-10,9,-46.367987067939644,-37.12583333576253,-417.31188361145684,0.020490444241449038,False,0.1111111111111111,8,0
2023-11,10,-17.094042187164913,-35.07449310301708,-170.94042187164914,0.504657059645125,False,0.3,7,0
2023-12,12,-9.099222634371866,-18.676941224356803,-109.1906716124624,0.6772293347868665,False,0.4166666666666667,7,0
2024-01,10,1.3760857882444897,-29.5174564889159,13.760857882444895,1.0379333850301087,False,0.4,6,0
2024-02,9,-47.56214498370664,-68.64038231780168,-428.0593048533598,0.3096881194329833,False,0.1111111111111111,8,0
2024-03,10,17.210354692647282,-6.284281578123867,172.10354692647283,1.445692802259027,False,0.5,5,0
2024-04,9,-53.15037212385588,-54.33212760360838,-478.35334911470295,0.29575545685127314,False,0.3333333333333333,6,0
2024-05,11,-36.671686533199214,-49.03073657731311,-403.38855186519135,0.2929820966307495,False,0.2727272727272727,8,0
2024-06,6,-36.647323613285124,-30.859046785035577,-219.88394167971077,0.0,False,0.0,6,0
2024-07,10,-15.163193894476601,-32.995748816543305,-151.631938944766,0.6898284945003377,False,0.3,7,0
2024-08,12,44.38619525516957,-9.050246644590588,532.6343430620349,2.3662745027552345,False,0.5,6,0
2024-09,9,1.3095740367602358,-34.419064825569315,11.786166330842121,1.0276220513106287,False,0.3333333333333333,6,0
2024-10,16,-45.880255604516286,-43.76908180045384,-734.0840896722606,0.10517436047717549,False,0.0625,15,0
2024-11,16,-23.195636598184088,-32.42230787985153,-371.1301855709454,0.465022580773386,False,0.3125,11,0
2024-12,12,4.759401295229131,-62.308289407581576,57.11281554274958,1.0866328074492586,False,0.3333333333333333,8,0
