outcome,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
hard_stop,63,-74.54772793213455,-64.89182854217732,-4696.506859724476,0.0,False,0.0,63,0
transition_colour_exit,188,3.1643001018168446,-24.860532494450645,594.8884191415667,1.0943345152597748,False,0.3776595744680851,117,0
