entry_day,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
2023-01-23,1,-27.458430219804413,-27.458430219804413,-27.458430219804413,0.0,False,0.0,1,0
2023-02-23,1,-28.87104499244007,-28.87104499244007,-28.87104499244007,0.0,False,0.0,1,0
2023-03-07,1,-22.050267203300706,-22.050267203300706,-22.050267203300706,0.0,False,0.0,1,0
2023-03-11,2,-62.60345030890622,-62.60345030890622,-125.20690061781244,0.0,False,0.0,2,0
2023-04-09,1,-17.744029735835536,-17.744029735835536,-17.744029735835536,0.0,False,0.0,1,0
2023-04-14,1,-6.794733660946388,-6.794733660946388,-6.794733660946388,0.0,False,0.0,1,0
2023-05-22,1,-60.95426402887625,-60.95426402887625,-60.95426402887625,0.0,False,0.0,1,0
2023-06-12,1,-51.70977234009609,-51.70977234009609,-51.70977234009609,0.0,False,0.0,1,0
2023-06-13,1,-21.506454578463767,-21.506454578463767,-21.506454578463767,0.0,False,0.0,1,0
2023-06-25,3,-33.76903319682691,-31.093002299926713,-101.30709959048073,0.0,False,0.0,3,0
2023-07-10,1,-27.449073169762954,-27.449073169762954,-27.449073169762954,0.0,False,0.0,1,0
2023-07-13,1,-27.39199832535231,-27.39199832535231,-27.39199832535231,0.0,False,0.0,1,0
2023-07-26,2,-12.307211818417523,-12.307211818417523,-24.614423636835046,0.0,False,0.0,2,0
2023-08-12,2,-18.42037498497205,-18.42037498497205,-36.8407499699441,0.0,False,0.0,2,0
2023-08-29,1,-23.46448327231963,-23.46448327231963,-23.46448327231963,0.0,False,0.0,1,0
2023-09-04,1,-21.775403711364866,-21.775403711364866,-21.775403711364866,0.0,False,0.0,1,0
2023-09-06,1,-23.57219126754682,-23.57219126754682,-23.57219126754682,0.0,False,0.0,1,0
2023-09-07,1,-34.46388123243159,-34.46388123243159,-34.46388123243159,0.0,False,0.0,1,0
2023-10-06,1,-64.03381739045199,-64.03381739045199,-64.03381739045199,0.0,False,0.0,1,0
2023-10-08,2,-31.05161864148774,-31.05161864148774,-62.10323728297548,0.0,False,0.0,2,0
2023-10-18,1,-15.517357005453407,-15.517357005453407,-15.517357005453407,0.0,False,0.0,1,0
2023-11-15,1,-17.867325487677093,-17.867325487677093,-17.867325487677093,0.0,False,0.0,1,0
2023-11-21,1,-30.865530256845002,-30.865530256845002,-30.865530256845002,0.0,False,0.0,1,0
2023-12-07,1,-29.935237816169895,-29.935237816169895,-29.935237816169895,0.0,False,0.0,1,0
2023-12-16,1,-16.575593189918063,-16.575593189918063,-16.575593189918063,0.0,False,0.0,1,0
2023-12-26,1,-20.851273343871473,-20.851273343871473,-20.851273343871473,0.0,False,0.0,1,0
2024-02-18,1,33.75036200405469,33.75036200405469,33.75036200405469,inf,True,1.0,0,0
2024-02-29,1,-43.08818285580272,-43.08818285580272,-43.08818285580272,0.0,False,0.0,1,0
2024-03-02,1,-34.610371264871524,-34.610371264871524,-34.610371264871524,0.0,False,0.0,1,0
2024-03-12,1,8.199295578232864,8.199295578232864,8.199295578232864,inf,True,1.0,0,0
2024-03-16,1,-5.437082562208522,-5.437082562208522,-5.437082562208522,0.0,False,0.0,1,0
2024-03-29,1,-39.99495494365622,-39.99495494365622,-39.99495494365622,0.0,False,0.0,1,0
2024-04-19,1,-73.15161729540385,-73.15161729540385,-73.15161729540385,0.0,False,0.0,1,0
2024-05-07,1,-33.30751913833361,-33.30751913833361,-33.30751913833361,0.0,False,0.0,1,0
2024-05-20,1,-45.58487197078519,-45.58487197078519,-45.58487197078519,0.0,False,0.0,1,0
2024-05-30,1,-43.38653610046926,-43.38653610046926,-43.38653610046926,0.0,False,0.0,1,0
2024-06-04,1,222.92043866313227,222.92043866313227,222.92043866313227,inf,True,1.0,0,0
2024-06-10,1,-15.318581342890196,-15.318581342890196,-15.318581342890196,0.0,False,0.0,1,0
2024-07-07,1,-6.198838183564241,-6.198838183564241,-6.198838183564241,0.0,False,0.0,1,0
2024-08-16,1,-41.54080081094856,-41.54080081094856,-41.54080081094856,0.0,False,0.0,1,0
2024-08-20,1,-31.487534335903327,-31.487534335903327,-31.487534335903327,0.0,False,0.0,1,0
2024-09-22,1,-21.265060145703156,-21.265060145703156,-21.265060145703156,0.0,False,0.0,1,0
2024-09-23,1,34.41228751836613,34.41228751836613,34.41228751836613,inf,True,1.0,0,0
2024-10-19,1,-26.390750414813073,-26.390750414813073,-26.390750414813073,0.0,False,0.0,1,0
2024-10-31,1,-48.059614276776394,-48.059614276776394,-48.059614276776394,0.0,False,0.0,1,0
2024-11-04,1,-9.055248466209846,-9.055248466209846,-9.055248466209846,0.0,False,0.0,1,0
2024-11-30,1,-34.1796006684225,-34.1796006684225,-34.1796006684225,0.0,False,0.0,1,0
2024-12-07,1,-8.049598177763944,-8.049598177763944,-8.049598177763944,0.0,False,0.0,1,0
2024-12-14,1,-16.90458200978682,-16.90458200978682,-16.90458200978682,0.0,False,0.0,1,0
