fold,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
2023H1,13,-37.59499403278413,-31.093002299926713,-488.73492242619375,0.0,False,0.0,13,0
2023H2,19,-25.16931890449213,-23.46448327231963,-478.2170591853505,0.0,False,0.0,19,0
2024H1,12,-7.078377954957124,-33.95894520160257,-84.94053545948549,0.7571813782631398,False,0.25,9,0
2024H2,11,-18.974485451956888,-21.265060145703156,-208.71933997152578,0.14153768423154578,False,0.09090909090909091,10,0
