event_id,signal_time,decision_time,direction,signal_open,signal_high,signal_low,signal_close,initial_stop,signal_atr,ma,ma_side,body_ratio,range_atr,close_location,volume_ratio,ma_slope_atr,cross_count24,efficiency24,is_engulf,breakout20,extension_atr,fold,mother_decision_time,mother_signal_time,mother_deadline,wait_hours,entry_time,entry_price,exit_time,exit_price,closed,outcome,gross_return,net_return,net_r,risk_pct,risk_atr,hold_minutes,partial_fraction,exit_remaining_fraction,partial_exit_time,partial_exit_price,realised_partial_gross_return,marked_gross_return,marked_net_return,max_favourable_r,max_adverse_r,bars_to_first_positive,funding_modelled,diagnostic_eligible,net_loser,hard_stop,colour_exit,fees_flip,never_positive,giveback,early_30min,fee_to_risk,observed_cost_fraction,primary_loss_reason,entry_day,entry_month,diagnostic_explanation
2023-01-06T00:00:00+00:00_L,2023-01-06 00:00:00+00:00,2023-01-06 01:00:00+00:00,1,16834.3,16871.9,16827.5,16861.5,16827.5,39.56168481790722,16837.93875,1,0.6126126126126089,1.1222980063757098,0.7657657657657406,0.7215829893367641,-0.015777049676726107,7.0,0.08166969147005507,True,False,0.5955572951062503,2023H1,2023-01-06 01:00:00+00:00,2023-01-06 00:00:00+00:00,2023-01-09 01:00:00+00:00,0,2023-01-06 01:00:00+00:00,16861.5,2023-01-06 01:55:00+00:00,16831.3,True,colour_exit,-0.001791062479613359,-0.003791062479613359,-1.880088235294137,0.002016427957180559,0.8594173922696594,55.0,0.0,1.0,,,0.0,-0.001791062479613359,-0.003791062479613359,0.04411764705882353,-0.8911764705882139,0.0,False,True,True,False,True,False,False,False,False,0.9918529411764707,0.002,other_loss,2023-01-06,2023-01,"other_loss; outcome=colour_exit; gross=-17.91bp; net=-37.91bp; held=55min; recorded MFE=0.044R; flags=colour_exit. Descriptive, not a proven causal mechanism."
2023-01-08T14:00:00+00:00_L,2023-01-08 14:00:00+00:00,2023-01-08 15:00:00+00:00,1,16931.0,16956.5,16931.0,16954.7,16931.0,19.82102649627746,16937.8875,1,0.9294117647059109,1.286512583230192,0.9294117647059109,1.7690023747522288,-0.008723900686924524,1.0,0.06252938410907018,False,False,0.8482154041395139,2023H1,2023-01-08 15:00:00+00:00,2023-01-08 14:00:00+00:00,2023-01-11 15:00:00+00:00,0,2023-01-08 15:00:00+00:00,16954.7,2023-01-08 16:30:00+00:00,16931.0,True,hard_stop,-0.001397842486154377,-0.003397842486154377,-2.430776371308011,0.0013978424861543245,1.195699930296333,90.0,0.0,1.0,,,0.0,-0.001397842486154377,-0.003397842486154377,3.016877637130709,-1.0,0.0,False,True,True,True,False,False,False,True,False,1.430776371307973,0.002,hard_stop,2023-01-08,2023-01,"hard_stop; outcome=hard_stop; gross=-13.98bp; net=-33.98bp; held=90min; recorded MFE=3.017R; flags=hard_stop, giveback. Descriptive, not a proven causal mechanism."
2023-01-18T15:00:00+00:00_S,2023-01-18 15:00:00+00:00,2023-01-18 16:00:00+00:00,-1,21420.7,21560.0,20830.4,21035.7,21560.0,196.96931940653744,21222.56,-1,0.5276864035087729,3.7041301772187727,0.7186129385964917,6.045544805992154,-0.021737733975867847,2.0,0.08441055578721707,True,True,0.9486756646314465,2023H1,2023-01-18 16:00:00+00:00,2023-01-18 15:00:00+00:00,2023-01-21 16:00:00+00:00,0,2023-01-18 16:00:00+00:00,21033.2,2023-01-18 18:30:00+00:00,20992.5,True,colour_exit,0.0019350360382633935,-6.49639617366065e-05,-0.0025937737281670347,0.025046117566513856,2.6745282036168456,150.0,0.0,1.0,,,0.0,0.0019350360382633935,-6.49639617366065e-05,1.201974183750952,-0.20273348519362078,0.0,False,True,True,False,True,True,False,True,False,0.0798526955201216,0.002,cost_flip,2023-01-18,2023-01,"cost_flip; outcome=colour_exit; gross=19.35bp; net=-0.65bp; held=150min; recorded MFE=1.202R; flags=colour_exit, fees_flip, giveback. Descriptive, not a proven causal mechanism."
2023-01-23T10:00:00+00:00_L,2023-01-23 10:00:00+00:00,2023-01-23 11:00:00+00:00,1,22787.8,22959.0,22769.9,22912.9,22769.9,158.52996197084414,22817.5,1,0.6615547329455481,1.192834450025142,0.756213643574834,1.4841925320372957,-0.06372349559505047,3.0,0.019523809523809388,False,False,0.6017789874796465,2023H1,2023-01-23 11:00:00+00:00,2023-01-23 10:00:00+00:00,2023-01-26 11:00:00+00:00,0,2023-01-23 11:00:00+00:00,22912.1,2023-01-23 13:15:00+00:00,22888.3,True,colour_exit,-0.0010387524495789613,-0.0030387524495789613,-0.48962165963431464,0.006206327660930124,0.8969913209601957,135.0,0.0,1.0,,,0.0,-0.0010387524495789613,-0.0030387524495789613,0.4922644163150593,-0.7327707454289678,0.0,False,True,True,False,True,False,False,False,False,0.3222517580872077,0.002,other_loss,2023-01-23,2023-01,"other_loss; outcome=colour_exit; gross=-10.39bp; net=-30.39bp; held=135min; recorded MFE=0.492R; flags=colour_exit. Descriptive, not a proven causal mechanism."
2023-01-23T20:00:00+00:00_L,2023-01-23 20:00:00+00:00,2023-01-23 21:00:00+00:00,1,22795.8,23039.8,22761.2,23028.2,22761.2,228.90482931102892,22803.712499999998,1,0.8341708542713664,1.2170997040060056,0.9583632447954106,1.1006693160490448,0.01705403075919638,3.0,0.2534314165246245,True,False,0.9807023323871255,2023H1,2023-01-23 21:00:00+00:00,2023-01-23 20:00:00+00:00,2023-01-26 21:00:00+00:00,0,2023-01-23 21:00:00+00:00,23028.3,2023-01-23 22:55:00+00:00,22900.1,True,colour_exit,-0.005567063135359596,-0.007567063135359596,-0.6524020965930449,0.01159877194582312,1.1668604843503376,115.0,0.0,1.0,,,0.0,-0.005567063135359596,-0.007567063135359596,0.09921377761138205,-0.6645451141894457,0.0,False,True,True,False,True,False,False,False,False,0.1724320479221275,0.002,other_loss,2023-01-23,2023-01,"other_loss; outcome=colour_exit; gross=-55.67bp; net=-75.67bp; held=115min; recorded MFE=0.099R; flags=colour_exit. Descriptive, not a proven causal mechanism."
2023-01-27T16:00:00+00:00_L,2023-01-27 16:00:00+00:00,2023-01-27 17:00:00+00:00,1,22930.0,23148.4,22923.6,23135.2,22923.6,172.0026928512491,22999.0575,1,0.9128113879003473,1.3069562823322414,0.9412811387900331,1.380311489367559,-0.02480096830241311,4.0,0.07739380849532024,True,False,0.7915137707625318,2023H1,2023-01-27 17:00:00+00:00,2023-01-27 16:00:00+00:00,2023-01-30 17:00:00+00:00,0,2023-01-27 17:00:00+00:00,23135.2,2023-01-27 20:50:00+00:00,23162.9,True,colour_exit,0.001197309727168916,-0.0008026902728310841,-0.08776181474480864,0.00914623603859064,1.2302132977824802,230.0,0.0,1.0,,,0.0,0.001197309727168916,-0.0008026902728310841,1.838374291115293,-0.33459357277882107,0.0,False,True,True,False,True,True,False,True,False,0.21866918714555542,0.002,cost_flip,2023-01-27,2023-01,"cost_flip; outcome=colour_exit; gross=11.97bp; net=-8.03bp; held=230min; recorded MFE=1.838R; flags=colour_exit, fees_flip, giveback. Descriptive, not a proven causal mechanism."
2023-01-28T20:00:00+00:00_S,2023-01-28 20:00:00+00:00,2023-01-28 21:00:00+00:00,-1,23041.6,23045.4,22954.2,22965.9,23045.4,95.3103399865246,23030.863749999997,-1,0.8300438596490842,0.9568741441158954,0.8717105263157825,0.6788794826145406,-0.06187244043160299,3.0,0.17160890794331046,True,False,0.6816023320153953,2023H1,2023-01-28 21:00:00+00:00,2023-01-28 20:00:00+00:00,2023-01-31 21:00:00+00:00,0,2023-01-28 21:00:00+00:00,22965.8,2023-01-28 23:35:00+00:00,23004.5,True,colour_exit,-0.0016851143874805352,-0.0036851143874805353,-1.0632110552763587,0.0034660233913036856,0.8351664678906443,155.0,0.0,1.0,,,0.0,-0.0016851143874805352,-0.0036851143874805353,0.3417085427135676,-0.5552763819095416,0.0,False,True,True,False,True,False,False,False,False,0.5770301507537531,0.002,other_loss,2023-01-28,2023-01,"other_loss; outcome=colour_exit; gross=-16.85bp; net=-36.85bp; held=155min; recorded MFE=0.342R; flags=colour_exit. Descriptive, not a proven causal mechanism."
2023-01-30T09:00:00+00:00_S,2023-01-30 09:00:00+00:00,2023-01-30 10:00:00+00:00,-1,23553.4,23553.5,23111.0,23193.4,23553.5,160.64059752551796,23426.26125,-1,0.8135593220338984,2.754596327554797,0.81378531073446,5.088475657780566,-0.08003632662839952,0.0,0.05783832067887378,False,True,1.449579082666247,2023H1,2023-01-30 10:00:00+00:00,2023-01-30 09:00:00+00:00,2023-02-02 10:00:00+00:00,0,2023-01-30 10:00:00+00:00,23193.3,2023-01-30 14:15:00+00:00,23179.9,True,colour_exit,0.0005777530579951229,-0.0014222469420048772,-0.0915785674625254,0.015530347126109727,2.2422725360118414,255.0,0.0,1.0,,,0.0,0.0005777530579951229,-0.0014222469420048772,0.6465852304275329,-0.3101054969461424,0.0,False,True,True,False,True,True,False,False,False,0.12878012215435844,0.002,cost_flip,2023-01-30,2023-01,"cost_flip; outcome=colour_exit; gross=5.78bp; net=-14.22bp; held=255min; recorded MFE=0.647R; flags=colour_exit, fees_flip. Descriptive, not a proven causal mechanism."
2023-02-07T09:00:00+00:00_L,2023-02-07 09:00:00+00:00,2023-02-07 10:00:00+00:00,1,22878.6,23041.0,22878.6,23014.3,22878.6,108.26599973549902,22899.24625,1,0.835591133004923,1.500009240174712,0.835591133004923,1.1777937600953226,-0.03087303500790642,4.0,0.15817694369972993,True,False,1.0626951238716036,2023H1,2023-02-07 10:00:00+00:00,2023-02-07 09:00:00+00:00,2023-02-10 10:00:00+00:00,0,2023-02-07 10:00:00+00:00,23014.9,2023-02-07 13:25:00+00:00,22971.8,True,colour_exit,-0.0018726998596562128,-0.003872699859656213,-0.6539236977256044,0.005922250368239831,1.2589363265752203,205.0,0.0,1.0,,,0.0,-0.0018726998596562128,-0.003872699859656213,0.37490829053556457,-0.36390315480558416,0.0,False,True,True,False,True,False,False,False,False,0.3377094644167206,0.002,other_loss,2023-02-07,2023-02,"other_loss; outcome=colour_exit; gross=-18.73bp; net=-38.73bp; held=205min; recorded MFE=0.375R; flags=colour_exit. Descriptive, not a proven causal mechanism."
2023-02-11T21:00:00+00:00_L,2023-02-11 21:00:00+00:00,2023-02-11 22:00:00+00:00,1,21672.5,21856.0,21664.1,21825.8,21664.1,84.14263323648643,21712.55125,1,0.7988535695674732,2.2806512301636483,0.8426263678999453,2.0516755136488847,-0.026472905759205207,2.0,0.45236262890565504,False,True,1.345914022938983,2023H1,2023-02-11 22:00:00+00:00,2023-02-11 21:00:00+00:00,2023-02-14 22:00:00+00:00,0,2023-02-11 22:00:00+00:00,21825.8,2023-02-12 00:50:00+00:00,21820.1,True,colour_exit,-0.0002611588120481345,-0.0022611588120481346,-0.30520470006184264,0.00740866314178636,1.921736862519337,170.0,0.0,1.0,,,0.0,-0.0002611588120481345,-0.0022611588120481346,0.4526901669758837,-0.29437229437228407,0.0,False,True,True,False,True,False,False,False,False,0.2699542362399493,0.002,other_loss,2023-02-11,2023-02,"other_loss; outcome=colour_exit; gross=-2.61bp; net=-22.61bp; held=170min; recorded MFE=0.453R; flags=colour_exit. Descriptive, not a proven causal mechanism."
