event_id,mother_decision_time,before,after,difference
2023-01-02T02:00:00+00:00_L,2023-01-02 03:00:00+00:00,0.004480393043373445,0.00264176990083498,-0.0018386231425384647
2023-01-06T00:00:00+00:00_L,2023-01-06 01:00:00+00:00,-0.0040164279571806,-0.0040164279571806,0.0
2023-01-08T14:00:00+00:00_L,2023-01-08 15:00:00+00:00,-0.003397842486154377,-0.003397842486154377,0.0
2023-01-08T20:00:00+00:00_L,2023-01-08 21:00:00+00:00,0.013562849515907473,0.012602325293608054,-0.0009605242222994193
2023-01-18T15:00:00+00:00_S,2023-01-18 16:00:00+00:00,0.00801274176064515,0.005492915961432478,-0.0025198257992126716
2023-01-23T10:00:00+00:00_L,2023-01-23 11:00:00+00:00,-0.0082063276609301,-0.0082063276609301,0.0
2023-01-23T20:00:00+00:00_L,2023-01-23 21:00:00+00:00,-0.00676804627349825,-0.002861982864562294,0.003906063408935956
2023-01-25T20:00:00+00:00_L,2023-01-25 21:00:00+00:00,0.007294498720480604,0.0044804279305790135,-0.0028140707899015904
2023-01-27T16:00:00+00:00_L,2023-01-27 17:00:00+00:00,-0.006776271655313136,-0.006776271655313136,0.0
2023-01-28T20:00:00+00:00_S,2023-01-28 21:00:00+00:00,-0.0031843698020534977,-0.0031843698020534977,0.0
2023-01-30T09:00:00+00:00_S,2023-01-30 10:00:00+00:00,0.01129694351385946,0.014595309852414142,0.0032983663385546813
2023-02-05T11:00:00+00:00_S,2023-02-05 12:00:00+00:00,0.013897209746406737,0.014954740262798473,0.001057530516391736
2023-02-07T09:00:00+00:00_L,2023-02-07 10:00:00+00:00,-0.004837292362773858,-0.004837292362773858,0.0
2023-02-11T21:00:00+00:00_L,2023-02-11 22:00:00+00:00,-0.003773130881800422,-0.003773130881800422,0.0
2023-02-13T01:00:00+00:00_S,2023-02-13 02:00:00+00:00,-0.0076925734024178,-0.0076925734024178,0.0
2023-02-13T08:00:00+00:00_S,2023-02-13 09:00:00+00:00,0.0034688327172456308,0.0027875303248614553,-0.0006813023923841754
2023-02-14T08:00:00+00:00_S,2023-02-14 09:00:00+00:00,-0.005618128436645884,-0.005618128436645884,0.0
2023-02-16T23:00:00+00:00_S,2023-02-17 00:00:00+00:00,-0.012991957104557582,-0.012991957104557582,0.0
2023-02-19T17:00:00+00:00_S,2023-02-19 18:00:00+00:00,-0.0038841823100319566,-0.0038841823100319566,0.0
2023-02-20T09:00:00+00:00_L,2023-02-20 10:00:00+00:00,-0.005832541248026344,-0.005832541248026344,0.0
2023-02-23T02:00:00+00:00_L,2023-02-23 03:00:00+00:00,-0.011841051125361378,-0.011841051125361378,0.0
2023-02-23T11:00:00+00:00_S,2023-02-23 12:00:00+00:00,-0.011306922365211578,-0.011306922365211578,0.0
2023-02-28T19:00:00+00:00_S,2023-02-28 20:00:00+00:00,-0.003289579339219582,-0.000989829517611394,0.002299749821608188
2023-03-07T01:00:00+00:00_L,2023-03-07 02:00:00+00:00,-0.004090598533912136,-0.004090598533912136,0.0
2023-03-11T01:00:00+00:00_L,2023-03-11 02:00:00+00:00,-0.01953158406219624,-0.01953158406219624,0.0
