population,event_id,parent_event_id,matched_case,fold,signal_time,decision_time,direction,ma,signal_close,signal_atr,initial_stop,entry_open,raw_entry_segment_id,entry_distance_atr,entry_side,previous_hour_close_distance_atr,previous_hour_close_side,initial_R,entry_distance_r,geometry_bin
case,2024-10-06T01:00:00+00:00_L,,True,2024H2,2024-10-06 01:00:00+00:00,2024-10-06 02:00:00+00:00,1.0,61998.84125,62098.8,220.3756830406425,61922.2,62098.9,1.0,0.4540371633541373,1,0.45358339278100146,1,176.70000000000437,0.5662634408602225,inside
case,2024-10-07T19:00:00+00:00_L,,True,2024H2,2024-10-07 19:00:00+00:00,2024-10-07 20:00:00+00:00,1.0,62901.37374999999,63378.8,475.50264007582103,62853.7,63378.8,1.0,1.0040454242775259,1,1.0040454242775259,1,525.1000000000058,0.9092101504475454,inside
case,2024-10-07T22:00:00+00:00_S,,True,2024H2,2024-10-07 22:00:00+00:00,2024-10-07 23:00:00+00:00,-1.0,62989.77,62469.3,498.2161808478783,63383.2,62469.4,1.0,1.0444662779005192,1,1.0446669939828999,1,913.7999999999956,0.5694572116436833,inside
case,2024-10-14T00:00:00+00:00_S,,False,2024H2,2024-10-14 00:00:00+00:00,2024-10-14 01:00:00+00:00,-1.0,62874.14375,62522.4,303.651347609301,62907.2,62520.8,1.0,1.1636495368189068,1,1.1583803357677815,1,386.3999999999942,0.9144506987577777,inside
case,2024-10-14T03:00:00+00:00_L,,False,2024H2,2024-10-14 03:00:00+00:00,2024-10-14 04:00:00+00:00,1.0,62873.2,64315.1,401.1783202250854,62621.5,64315.1,1.0,3.59416231463108,1,3.59416231463108,1,1693.5999999999985,0.8513816721776114,inside
case,2024-10-17T06:00:00+00:00_S,,True,2024H2,2024-10-17 06:00:00+00:00,2024-10-17 07:00:00+00:00,-1.0,67311.10125,67166.9,424.1026518255355,67500.0,67167.0,1.0,0.33977917699813487,1,0.3400149689687235,1,333.0,0.4327364864865075,inside
case,2024-10-17T09:00:00+00:00_S,,False,2024H2,2024-10-17 09:00:00+00:00,2024-10-17 10:00:00+00:00,-1.0,67386.0075,67200.2,400.20412757314074,67533.4,67200.2,1.0,0.4642818181980194,1,0.4642818181980194,1,333.1999999999971,0.5576455582233238,inside
case,2024-10-18T01:00:00+00:00_L,,True,2024H2,2024-10-18 01:00:00+00:00,2024-10-18 02:00:00+00:00,1.0,67459.8475,68100.1,454.09131786797576,67205.0,68100.0,1.0,1.4097439761799562,1,1.409964196201945,1,895.0,0.7152541899441301,inside
case,2024-10-19T14:00:00+00:00_L,,True,2024H2,2024-10-19 14:00:00+00:00,2024-10-19 15:00:00+00:00,1.0,68202.9475,68300.0,238.94377722993516,68124.0,68300.0,1.0,0.4061729546805138,1,0.4061729546805138,1,176.0,0.5514346590909388,inside
case,2024-10-24T00:00:00+00:00_L,,False,2024H2,2024-10-24 00:00:00+00:00,2024-10-24 01:00:00+00:00,1.0,66885.37875,67449.6,456.1424623847426,66508.0,67449.7,1.0,1.2371600904017688,1,1.236940860647388,1,941.6999999999971,0.5992579908675749,inside
case,2024-10-27T03:00:00+00:00_L,,False,2024H2,2024-10-27 03:00:00+00:00,2024-10-27 04:00:00+00:00,1.0,67127.75499999999,67296.1,259.5537230232705,67000.0,67296.0,1.0,0.6482087717344195,1,0.6485940484272021,1,296.0,0.5683952702703037,inside
case,2024-10-30T20:00:00+00:00_L,,True,2024H2,2024-10-30 20:00:00+00:00,2024-10-30 21:00:00+00:00,1.0,72075.99375,72859.4,500.91895342469206,71647.9,72859.3,1.0,1.5637384943106782,1,1.563938127403632,1,1211.4000000000087,0.6466123906224229,inside
case,2024-10-31T01:00:00+00:00_L,,True,2024H2,2024-10-31 01:00:00+00:00,2024-10-31 02:00:00+00:00,1.0,72235.76999999999,72378.1,496.6051441994294,72021.3,72378.1,1.0,0.28660597189234643,1,0.28660597189234643,1,356.8000000000029,0.39890695067268817,inside
case,2024-10-31T10:00:00+00:00_L,,True,2024H2,2024-10-31 10:00:00+00:00,2024-10-31 11:00:00+00:00,1.0,72325.93375,72635.7,392.20472179591064,72226.6,72633.5,1.0,0.7841982334930939,1,0.7898075489289798,1,406.8999999999942,0.755876751044502,inside
case,2024-11-01T15:00:00+00:00_S,,True,2024H2,2024-11-01 15:00:00+00:00,2024-11-01 16:00:00+00:00,-1.0,70863.865,69393.8,654.7489997636596,71368.0,69393.8,1.0,2.2452344341581916,1,2.2452344341581916,1,1974.199999999997,0.744638334515249,inside
case,2024-11-02T08:00:00+00:00_S,,False,2024H2,2024-11-02 08:00:00+00:00,2024-11-02 09:00:00+00:00,-1.0,69821.705,69631.6,412.46967210599865,69850.0,69631.7,1.0,0.46065204995526593,1,0.46089449202253524,1,218.3000000000029,0.8703847915712419,inside
case,2024-11-04T10:00:00+00:00_L,,False,2024H2,2024-11-04 10:00:00+00:00,2024-11-04 11:00:00+00:00,1.0,68731.58125,68843.3,436.5049883704918,68615.4,68843.2,1.0,0.25571013613538746,1,0.25593922859176266,1,227.8000000000029,0.48998573309917803,inside
case,2024-11-04T16:00:00+00:00_S,,False,2024H2,2024-11-04 16:00:00+00:00,2024-11-04 17:00:00+00:00,-1.0,68616.14624999999,67751.9,500.40962690285113,68830.9,67751.8,1.0,1.7272774213989908,1,1.727077585115644,1,1079.0999999999913,0.8009880919284541,inside
case,2024-11-05T05:00:00+00:00_L,,False,2024H2,2024-11-05 05:00:00+00:00,2024-11-05 06:00:00+00:00,1.0,68410.95,68749.8,507.1730530284841,68294.4,68749.9,1.0,0.6683123205699196,1,0.6681151492111612,1,455.5,0.7441273326015304,inside
case,2024-11-13T13:00:00+00:00_L,,True,2024H2,2024-11-13 13:00:00+00:00,2024-11-13 14:00:00+00:00,1.0,87830.98125,89176.6,1111.7928900078334,87542.4,89176.7,1.0,1.2104041697824839,1,1.2103142249727175,1,1634.300000000003,0.8234221073242353,inside
case,2024-11-17T11:00:00+00:00_S,,False,2024H2,2024-11-17 11:00:00+00:00,2024-11-17 12:00:00+00:00,-1.0,90946.07125,90702.9,563.0440846546801,91126.7,90702.9,1.0,0.4318866970232686,1,0.4318866970232686,1,423.8000000000029,0.5737877536573802,inside
case,2024-11-17T13:00:00+00:00_S,,False,2024H2,2024-11-17 13:00:00+00:00,2024-11-17 14:00:00+00:00,-1.0,90927.625,90512.4,585.1599505440863,91134.0,90512.5,1.0,0.709421414801224,1,0.7095923082465339,1,621.5,0.667940466613033,inside
case,2024-11-18T15:00:00+00:00_L,,False,2024H2,2024-11-18 15:00:00+00:00,2024-11-18 16:00:00+00:00,1.0,90591.37625,92367.9,936.3774795897208,90229.1,92368.0,1.0,1.8973371196180806,1,1.8972303250804228,1,2138.899999999994,0.8306249707793742,inside
case,2024-11-22T15:00:00+00:00_L,,True,2024H2,2024-11-22 15:00:00+00:00,2024-11-22 16:00:00+00:00,1.0,97659.65125,98650.9,819.1126120130908,97180.0,98651.0,1.0,1.2102716225594647,1,1.2101495392237436,1,1471.0,0.6739284500339936,inside
case,2024-11-23T14:00:00+00:00_L,,True,2024H2,2024-11-23 14:00:00+00:00,2024-11-23 15:00:00+00:00,1.0,98639.53625,98774.9,442.4493385265446,98474.0,98774.9,1.0,0.30594180669538606,1,0.30594180669538606,1,300.8999999999942,0.4498629112661753,inside
case,2024-11-23T15:00:00+00:00_S,,False,2024H2,2024-11-23 15:00:00+00:00,2024-11-23 16:00:00+00:00,-1.0,98641.395,98404.6,440.5315286317908,98809.7,98404.7,1.0,0.5372941199807826,1,0.5375211184893839,1,405.0,0.5844320987654493,inside
case,2024-11-24T08:00:00+00:00_S,,False,2024H2,2024-11-24 08:00:00+00:00,2024-11-24 09:00:00+00:00,-1.0,98396.30625,98092.1,437.6387779923129,98468.8,98092.0,1.0,0.6953365773389928,1,0.695108078391837,1,376.8000000000029,0.8076068205944581,inside
case,2024-11-28T18:00:00+00:00_L,,True,2024H2,2024-11-28 18:00:00+00:00,2024-11-28 19:00:00+00:00,1.0,94966.2825,95333.6,662.3672699362139,94880.1,95333.6,1.0,0.5545526125337947,1,0.5545526125337947,1,453.5,0.8099614112458757,inside
case,2024-11-28T22:00:00+00:00_L,,False,2024H2,2024-11-28 22:00:00+00:00,2024-11-28 23:00:00+00:00,1.0,95197.9375,95670.0,614.7263899585638,95050.7,95670.0,1.0,0.7679229454128687,1,0.7679229454128687,1,619.3000000000029,0.7622517358307731,inside
case,2024-11-30T10:00:00+00:00_S,,False,2024H2,2024-11-30 10:00:00+00:00,2024-11-30 11:00:00+00:00,-1.0,96600.1825,96136.0,594.4768288928348,96814.0,96136.0,1.0,0.780825218813823,1,0.780825218813823,1,678.0,0.6846349557522056,inside
case,2024-12-04T16:00:00+00:00_S,,True,2024H2,2024-12-04 16:00:00+00:00,2024-12-04 17:00:00+00:00,-1.0,95768.94125,94836.1,674.3885341706799,95852.1,94836.1,1.0,1.3832400800632627,1,1.3832400800632627,1,1016.0,0.918150836614171,inside
case,2024-12-04T18:00:00+00:00_L,,False,2024H2,2024-12-04 18:00:00+00:00,2024-12-04 19:00:00+00:00,1.0,95754.415,96129.6,700.0263381369638,95460.5,96129.4,1.0,0.5356727019700119,1,0.5359584055058874,1,668.8999999999942,0.5605994917028014,inside
case,2024-12-06T17:00:00+00:00_L,,True,2024H2,2024-12-06 17:00:00+00:00,2024-12-06 18:00:00+00:00,1.0,99873.055,100871.6,1234.5557955935485,98899.8,100872.8,1.0,0.8098013905636022,1,0.8088293810324979,1,1973.0,0.5067131272174404,inside
case,2024-12-08T19:00:00+00:00_L,,True,2024H2,2024-12-08 19:00:00+00:00,2024-12-08 20:00:00+00:00,1.0,99682.46,100134.9,580.9471660430106,99480.0,100134.9,1.0,0.7787971547940923,1,0.7787971547940923,1,654.8999999999942,0.6908535654298241,inside
case,2024-12-09T14:00:00+00:00_L,,False,2024H2,2024-12-09 14:00:00+00:00,2024-12-09 15:00:00+00:00,1.0,99553.42375,100150.1,796.9059859661872,98860.0,100150.1,1.0,0.7487410817683594,1,0.7487410817683594,1,1290.1000000000058,0.4625038756685539,inside
case,2024-12-09T15:00:00+00:00_S,,True,2024H2,2024-12-09 15:00:00+00:00,2024-12-09 16:00:00+00:00,-1.0,99529.22625,97813.8,949.5769869686028,100434.3,97814.8,1.0,1.80546314151218,1,1.8065162420124274,1,2619.5,0.6544860660431395,inside
case,2024-12-13T14:00:00+00:00_L,,True,2024H2,2024-12-13 14:00:00+00:00,2024-12-13 15:00:00+00:00,1.0,100523.45,101018.0,628.4151330460752,100223.7,101018.0,1.0,0.7869797749821894,1,0.7869797749821894,1,794.3000000000029,0.6226236938184578,inside
case,2024-12-13T16:00:00+00:00_L,,False,2024H2,2024-12-13 16:00:00+00:00,2024-12-13 17:00:00+00:00,1.0,100495.42875,100987.9,763.6957014529925,99787.8,100988.0,1.0,0.644983661768473,1,0.6448527195622833,1,1200.199999999997,0.41040764039326344,inside
case,2024-12-14T19:00:00+00:00_L,,True,2024H2,2024-12-14 19:00:00+00:00,2024-12-14 20:00:00+00:00,1.0,101108.7125,101336.4,502.8284003959421,100864.7,101336.4,1.0,0.45281352409830483,1,0.45281352409830483,1,471.6999999999971,0.4826955692177261,inside
case,2024-12-14T20:00:00+00:00_S,,False,2024H2,2024-12-14 20:00:00+00:00,2024-12-14 21:00:00+00:00,-1.0,101137.5675,100765.7,526.2049432248037,101430.1,100766.5,1.0,0.7051767657786489,1,0.706697085970056,1,663.6000000000058,0.5591734478601589,inside
case,2024-12-23T13:00:00+00:00_S,,True,2024H2,2024-12-23 13:00:00+00:00,2024-12-23 14:00:00+00:00,-1.0,96016.40875,94923.4,869.2641625529495,96364.3,94923.5,1.0,1.2572803493822051,1,1.2573953892105032,1,1440.800000000003,0.7585429969461411,inside
case,2024-12-24T13:00:00+00:00_L,,False,2024H2,2024-12-24 13:00:00+00:00,2024-12-24 14:00:00+00:00,1.0,94632.7,96069.1,788.262800094621,94285.9,96069.0,1.0,1.8221080581597828,1,1.8222349194045275,1,1783.1000000000058,0.805507262632493,inside
control,2023-01-02T02:00:00+00:00_L::control0,2023-01-02T02:00:00+00:00_L,True,2023H1,2023-01-08 04:00:00+00:00,2023-01-08 05:00:00+00:00,1.0,16916.18125,16938.2,22.476591415080943,16914.015594045264,16938.2,0.0,0.9796303004033576,1,0.9796303004033576,1,24.184405954736576,0.9104523816383774,inside
control,2023-01-02T02:00:00+00:00_L::control1,2023-01-02T02:00:00+00:00_L,True,2023H1,2023-01-03 04:00:00+00:00,2023-01-03 05:00:00+00:00,1.0,16660.7575,16686.9,40.33580450098242,16643.39940368413,16686.8,0.0,0.6456422605718766,1,0.6481214475185445,1,43.400596315870644,0.6000493590102216,inside
control,2023-01-02T02:00:00+00:00_L::control2,2023-01-02T02:00:00+00:00_L,True,2023H1,2023-01-08 03:00:00+00:00,2023-01-08 04:00:00+00:00,1.0,16911.078749999997,16946.9,23.52863690854877,16921.58361211673,16946.9,0.0,1.5224532614972441,1,1.5224532614972441,1,25.31638788327109,1.4149431650822102,beyond_stop
control,2023-01-23T20:00:00+00:00_L::control0,2023-01-23T20:00:00+00:00_L,True,2023H1,2023-01-16 19:00:00+00:00,2023-01-16 20:00:00+00:00,1.0,20900.4625,21310.4,191.7608775760554,21084.64180951216,21308.4,0.0,2.1273239106772732,1,2.137753566743103,1,223.7581904878425,1.8231176213510027,beyond_stop
control,2023-01-23T20:00:00+00:00_L::control1,2023-01-23T20:00:00+00:00_L,True,2023H1,2023-01-14 20:00:00+00:00,2023-01-14 21:00:00+00:00,1.0,20023.93125,20890.8,264.78593152212653,20581.831759694935,20890.8,0.0,3.273847462426677,1,3.273847462426677,1,308.9682403050647,2.805688860266289,beyond_stop
control,2023-01-23T20:00:00+00:00_L::control2,2023-01-23T20:00:00+00:00_L,True,2023H1,2023-01-15 17:00:00+00:00,2023-01-15 18:00:00+00:00,1.0,20800.1425,20919.7,172.1445425298708,20718.131335725328,20919.0,0.0,0.690451746266507,1,0.6945180964958746,1,200.86866427467248,0.5917174808185599,inside
control,2023-01-25T20:00:00+00:00_L::control0,2023-01-25T20:00:00+00:00_L,True,2023H1,2023-01-31 18:00:00+00:00,2023-01-31 19:00:00+00:00,1.0,23079.3375,23172.1,137.55680589572077,23013.69722569183,23170.1,0.0,0.6598183158512886,1,0.6743577636596083,1,156.40277430816786,0.5803125961254587,inside
control,2023-01-25T20:00:00+00:00_L::control1,2023-01-25T20:00:00+00:00_L,True,2023H1,2023-01-27 18:00:00+00:00,2023-01-27 19:00:00+00:00,1.0,22998.19125,23176.7,167.54109740745477,22991.704936709382,23182.2,0.0,1.0982902275762065,1,1.0654624612245025,1,190.49506329061842,0.9659502289530618,inside
control,2023-01-25T20:00:00+00:00_L::control2,2023-01-25T20:00:00+00:00_L,True,2023H1,2023-01-06 18:00:00+00:00,2023-01-06 19:00:00+00:00,1.0,16816.292500000003,16849.3,47.53211617077949,16796.75574686807,16850.8,0.0,0.7259828255071391,1,0.6944252151829825,1,54.04425313192769,0.6385045217621871,inside
control,2023-02-05T11:00:00+00:00_S::control0,2023-02-05T11:00:00+00:00_S,True,2023H1,2023-02-25 15:00:00+00:00,2023-02-25 16:00:00+00:00,-1.0,23400.8575,23005.6,129.3980361139754,23089.708439220343,23005.7,0.0,3.0538137352559036,1,3.0545865445117886,1,84.00843922034255,4.703783377805102,beyond_stop
control,2023-02-05T11:00:00+00:00_S::control1,2023-02-05T11:00:00+00:00_S,True,2023H1,2023-02-09 14:00:00+00:00,2023-02-09 15:00:00+00:00,-1.0,22962.95125,22698.4,133.58535048585557,22785.226948368323,22698.5,0.0,1.9796425958249004,1,1.9803911809027914,1,86.72694836832306,3.0492396535952464,beyond_stop
control,2023-02-05T11:00:00+00:00_S::control2,2023-02-05T11:00:00+00:00_S,True,2023H1,2023-02-13 13:00:00+00:00,2023-02-13 14:00:00+00:00,-1.0,21813.09,21575.4,121.32926402219888,21654.169990707433,21575.4,0.0,1.9590492196219864,1,1.9590492196219864,1,78.76999070743113,3.0175197161420395,beyond_stop
control,2023-02-14T08:00:00+00:00_S::control0,2023-02-14T08:00:00+00:00_S,True,2023H1,2023-02-06 09:00:00+00:00,2023-02-06 10:00:00+00:00,-1.0,23140.83625,22843.2,119.5693564020331,22936.100597443343,22843.2,0.0,2.489235193332016,1,2.489235193332016,1,92.90059744334212,3.2038141647207476,beyond_stop
control,2023-02-14T08:00:00+00:00_S::control1,2023-02-14T08:00:00+00:00_S,True,2023H1,2023-02-11 10:00:00+00:00,2023-02-11 11:00:00+00:00,-1.0,21758.10625,21671.2,93.974957565781,21744.214775401313,21671.2,0.0,0.9247809443187776,1,0.9247809443187776,1,73.01477540131236,1.1902556643136364,beyond_stop
control,2023-02-14T08:00:00+00:00_S::control2,2023-02-14T08:00:00+00:00_S,True,2023H1,2023-02-11 05:00:00+00:00,2023-02-11 06:00:00+00:00,-1.0,21873.49125,21676.4,118.98961218729843,21768.750159425326,21676.3,0.0,1.6572139901557648,1,1.6563735806598099,1,92.450159425327,2.132946565216833,beyond_stop
control,2023-02-23T02:00:00+00:00_L::control0,2023-02-23T02:00:00+00:00_L,True,2023H1,2023-02-23 04:00:00+00:00,2023-02-23 05:00:00+00:00,1.0,24187.4175,24522.0,197.1642794146048,24175.27871060257,24521.9,0.0,1.6964660180490347,1,1.6969732093125611,1,346.6212893974298,0.9649796773345051,inside
control,2023-02-23T02:00:00+00:00_L::control1,2023-02-23T02:00:00+00:00_L,True,2023H1,2023-02-18 03:00:00+00:00,2023-02-18 04:00:00+00:00,1.0,24241.5025,24610.4,281.13771065765565,24116.25065597212,24610.5,0.0,1.3125151340843544,1,1.312159436516196,1,494.2493440278813,0.7465816686631468,inside
control,2023-02-23T02:00:00+00:00_L::control2,2023-02-23T02:00:00+00:00_L,True,2023H1,2023-02-18 00:00:00+00:00,2023-02-18 01:00:00+00:00,1.0,24242.09,24630.1,319.23681294702163,24068.77118078709,24630.0,0.0,1.215116754296049,1,1.2154300013776604,1,561.228819212909,0.6911797589867555,inside
control,2023-02-23T11:00:00+00:00_S::control0,2023-02-23T11:00:00+00:00_S,True,2023H1,2023-02-22 16:00:00+00:00,2023-02-22 17:00:00+00:00,-1.0,24424.54875,23642.3,214.95747946048536,24157.590009447173,23642.4,0.0,3.6386207726434523,1,3.639085980926752,1,515.1900094471712,1.5181753055329845,beyond_stop
control,2023-02-23T11:00:00+00:00_S::control1,2023-02-23T11:00:00+00:00_S,True,2023H1,2023-02-17 14:00:00+00:00,2023-02-17 15:00:00+00:00,-1.0,24286.60625,23855.8,238.16060671823337,24426.601097654595,23855.8,0.0,1.8088896225801363,1,1.8088896225801363,1,570.8010976545957,0.7547397013954095,inside
control,2023-02-23T11:00:00+00:00_S::control2,2023-02-23T11:00:00+00:00_S,True,2023H1,2023-02-23 15:00:00+00:00,2023-02-23 16:00:00+00:00,-1.0,24098.3575,23956.9,234.06894878383463,24515.4945940839,23954.5,0.0,0.6145945489457139,1,0.6043411598803498,1,560.9945940838988,0.2564329523262462,inside
control,2023-02-28T19:00:00+00:00_S::control0,2023-02-28T19:00:00+00:00_S,True,2023H1,2023-02-10 17:00:00+00:00,2023-02-10 18:00:00+00:00,-1.0,22179.255,21692.4,156.97430463490218,21937.4745102345,21695.0,0.0,3.084931646146182,1,3.101494866515565,1,242.47451023450049,1.9971377590645352,beyond_stop
control,2023-02-28T19:00:00+00:00_S::control1,2023-02-28T19:00:00+00:00_S,True,2023H1,2023-02-10 22:00:00+00:00,2023-02-10 23:00:00+00:00,-1.0,22056.9375,21571.9,155.23683545324653,21809.290682522384,21569.5,0.0,3.139960297289132,1,3.1245000491270627,1,239.79068252238358,2.0327624696364066,beyond_stop
control,2023-02-28T19:00:00+00:00_S::control2,2023-02-28T19:00:00+00:00_S,True,2023H1,2023-02-03 17:00:00+00:00,2023-02-03 18:00:00+00:00,-1.0,23661.70625,23506.9,178.31316299459803,23782.336142023636,23506.9,0.0,0.8681706240872843,1,0.8681706240872843,1,275.4361420236346,0.5620404383485528,inside
control,2023-03-07T01:00:00+00:00_L::control0,2023-03-07T01:00:00+00:00_L,True,2023H1,2023-03-06 00:00:00+00:00,2023-03-06 01:00:00+00:00,1.0,22379.0725,22449.2,87.98206307201177,22376.60588474323,22449.2,0.0,0.7970658740134816,1,0.7970658740134816,1,72.59411525677206,0.966021829069132,inside
control,2023-03-07T01:00:00+00:00_L::control1,2023-03-07T01:00:00+00:00_L,True,2023H1,2023-03-27 04:00:00+00:00,2023-03-27 05:00:00+00:00,1.0,27682.805,27903.5,172.28038290438525,27761.45123084911,27903.6,0.0,1.2816026774362255,1,1.2810222282967896,1,142.14876915088826,1.5532670547827854,beyond_stop
control,2023-03-07T01:00:00+00:00_L::control2,2023-03-07T01:00:00+00:00_L,True,2023H1,2023-03-27 03:00:00+00:00,2023-03-27 04:00:00+00:00,1.0,27670.92375,27886.5,180.43272005087647,27737.324726812265,27886.2,0.0,1.1931109276593386,1,1.1947735972677926,1,148.87527318773573,1.4460174976708848,beyond_stop
control,2023-03-11T07:00:00+00:00_S::control0,2023-03-11T07:00:00+00:00_S,True,2023H1,2023-03-10 05:00:00+00:00,2023-03-10 06:00:00+00:00,-1.0,21343.6275,19986.1,224.2194763760847,20407.797853235246,19986.2,0.0,6.0540124432508104,1,6.0544584348373505,1,421.59785323524557,3.2197210910430627,beyond_stop
control,2023-03-11T07:00:00+00:00_S::control1,2023-03-11T07:00:00+00:00_S,True,2023H1,2023-03-03 09:00:00+00:00,2023-03-03 10:00:00+00:00,-1.0,23209.140000000003,22369.2,180.7608350671428,22708.98296309056,22369.1,0.0,4.647245625347855,1,4.646692408164691,1,339.8829630905602,2.4715566569195166,beyond_stop
control,2023-03-11T07:00:00+00:00_S::control2,2023-03-11T07:00:00+00:00_S,True,2023H1,2023-03-10 06:00:00+00:00,2023-03-10 07:00:00+00:00,-1.0,21292.4375,19880.0,221.03951377779305,20295.318598326277,19879.7,0.0,6.391334634495252,1,6.389977411097173,1,415.6185983262767,3.3991200241981128,beyond_stop
control,2023-03-19T14:00:00+00:00_L::control0,2023-03-19T14:00:00+00:00_L,True,2023H1,2023-03-29 15:00:00+00:00,2023-03-29 16:00:00+00:00,1.0,27406.56375,28445.2,244.04693440465203,28278.79938817453,28445.1,0.0,4.255477547929407,1,4.255887305176496,1,166.30061182546706,6.244933428687226,beyond_stop
control,2023-03-19T14:00:00+00:00_L::control1,2023-03-19T14:00:00+00:00_L,True,2023H1,2023-03-22 14:00:00+00:00,2023-03-22 15:00:00+00:00,1.0,28016.6625,28561.3,214.63137650110176,28415.14399675969,28561.4,0.0,2.538014287008063,1,2.5375483719045384,1,146.25600324031257,3.724547970211843,beyond_stop
control,2023-03-19T14:00:00+00:00_L::control2,2023-03-19T14:00:00+00:00_L,True,2023H1,2023-03-22 15:00:00+00:00,2023-03-22 16:00:00+00:00,1.0,28036.3025,28592.5,220.98627817959465,28442.513583678276,28593.1,0.0,2.5196021426610473,1,2.516887041954609,1,150.58641632172294,3.697528061298818,beyond_stop
control,2023-03-20T18:00:00+00:00_L::control0,2023-03-20T18:00:00+00:00_L,True,2023H1,2023-03-19 18:00:00+00:00,2023-03-19 19:00:00+00:00,1.0,27280.15500000001,28316.5,304.5640288693061,27973.06431088632,28316.5,0.0,3.402716347847843,1,3.402716347847843,1,343.4356891136813,3.01758097032527,beyond_stop
control,2023-03-20T18:00:00+00:00_L::control1,2023-03-20T18:00:00+00:00_L,True,2023H1,2023-03-17 19:00:00+00:00,2023-03-17 20:00:00+00:00,1.0,25430.9375,26834.0,339.45486651820977,26451.220338073148,26834.0,0.0,4.133281441480627,1,4.133281441480627,1,382.779661926852,3.6654572840605124,beyond_stop
control,2023-03-20T18:00:00+00:00_L::control2,2023-03-20T18:00:00+00:00_L,True,2023H1,2023-03-17 17:00:00+00:00,2023-03-17 18:00:00+00:00,1.0,25319.1975,26489.4,340.71807004478757,26105.1959112449,26489.4,0.0,3.434518456406434,1,3.434518456406434,1,384.2040887551011,3.045783567248583,beyond_stop
control,2023-04-02T04:00:00+00:00_S::control0,2023-04-02T04:00:00+00:00_S,True,2023H1,2023-04-15 02:00:00+00:00,2023-04-15 03:00:00+00:00,-1.0,30488.341250000005,30384.5,176.92168000040382,30533.092013161477,30384.6,0.0,0.5863682167147045,1,0.5869334385687945,1,148.4920131614781,0.6986318509076489,inside
control,2023-04-02T04:00:00+00:00_S::control1,2023-04-02T04:00:00+00:00_S,True,2023H1,2023-04-02 02:00:00+00:00,2023-04-02 03:00:00+00:00,-1.0,28420.252499999995,28404.0,127.36087013686044,28510.095164032904,28403.2,0.0,0.13389120207540917,1,0.1276098379551766,1,106.89516403290327,0.15952545799682216,inside
control,2023-04-02T04:00:00+00:00_S::control2,2023-04-02T04:00:00+00:00_S,True,2023H1,2023-04-15 01:00:00+00:00,2023-04-15 02:00:00+00:00,-1.0,30483.327500000003,30372.0,183.06950153889645,30525.651937014823,30372.0,0.0,0.6081160382487276,1,0.6081160382487276,1,153.6519370148235,0.7245434204273181,inside
control,2023-04-03T08:00:00+00:00_L::control0,2023-04-03T08:00:00+00:00_L,True,2023H1,2023-04-03 10:00:00+00:00,2023-04-03 11:00:00+00:00,1.0,28207.401249999995,28300.6,196.91298944795844,27924.12282281317,28300.6,0.0,0.4732991473101089,1,0.4732991473101089,1,376.47717718682907,0.24755484700670916,inside
control,2023-04-03T08:00:00+00:00_L::control1,2023-04-03T08:00:00+00:00_L,True,2023H1,2023-04-23 08:00:00+00:00,2023-04-23 09:00:00+00:00,1.0,27476.432500000003,27711.9,145.33078330780774,27434.14264172484,27712.0,0.0,1.6209057340664714,1,1.6202176485988058,1,277.85735827515964,0.8478001139229036,inside
control,2023-04-03T08:00:00+00:00_L::control2,2023-04-03T08:00:00+00:00_L,True,2023H1,2023-04-13 05:00:00+00:00,2023-04-13 06:00:00+00:00,1.0,30048.046249999996,30105.5,170.33875495993266,29779.729998175248,30105.4,0.0,0.3367040578258102,1,0.3372911232885234,1,325.67000182475385,0.17611001835799503,inside
control,2023-04-03T14:00:00+00:00_S::control0,2023-04-03T14:00:00+00:00_S,True,2023H1,2023-04-22 13:00:00+00:00,2023-04-22 14:00:00+00:00,-1.0,27730.8,27256.1,146.82790790401117,27471.828154188723,27256.1,0.0,3.233036598943684,1,3.233036598943684,1,215.72815418872415,2.200454557195728,beyond_stop
control,2023-04-03T14:00:00+00:00_S::control1,2023-04-03T14:00:00+00:00_S,True,2023H1,2023-04-02 16:00:00+00:00,2023-04-02 17:00:00+00:00,-1.0,28409.1975,28129.9,130.56972867029543,28321.740685882276,28129.9,0.0,2.139067782742027,1,2.139067782742027,1,191.84068588227456,1.4558825137405491,beyond_stop
control,2023-04-03T14:00:00+00:00_S::control2,2023-04-03T14:00:00+00:00_S,True,2023H1,2023-04-15 16:00:00+00:00,2023-04-15 17:00:00+00:00,-1.0,30504.307500000003,30325.7,118.55064770908238,30499.98154881617,30325.8,0.0,1.5057488377292734,1,1.5065923590590256,1,174.1815488161701,1.0248358750581488,beyond_stop
control,2023-04-09T06:00:00+00:00_S::control0,2023-04-09T06:00:00+00:00_S,True,2023H1,2023-04-29 07:00:00+00:00,2023-04-29 08:00:00+00:00,-1.0,29356.175,29342.7,156.09796028075468,29565.166178792148,29342.9,0.0,0.08504275120649665,1,0.08632399792900995,1,222.2661787921461,0.059725685986674715,inside
control,2023-04-09T06:00:00+00:00_S::control1,2023-04-09T06:00:00+00:00_S,True,2023H1,2023-04-29 06:00:00+00:00,2023-04-29 07:00:00+00:00,-1.0,29353.01375,29322.0,162.70549568696651,29553.574576207026,29321.9,0.0,0.1912274067242165,1,0.19061279933448863,1,231.67457620702407,0.1342993715986928,inside
