fold,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
2023H1,55,-13.168674106350112,-47.18334905875475,-724.2770758492561,0.739200234341831,False,0.2909090909090909,39,0
2023H2,66,-18.152870265649128,-33.528145655755665,-1198.0894375328423,0.5239193430365404,False,0.21212121212121213,52,0
2024H1,55,-32.00232871992968,-42.98560278324424,-1760.1280795961322,0.4622884984913327,False,0.23636363636363636,42,0
2024H2,75,-6.663438812137577,-41.555883759766246,-499.7579109103183,0.8733431323407883,False,0.28,54,0
