event_id,signal_time,decision_time,direction,signal_open,signal_high,signal_low,signal_close,initial_stop,signal_atr,ma,ma_side,body_ratio,range_atr,close_location,volume_ratio,ma_slope_atr,cross_count24,efficiency24,is_engulf,breakout20,extension_atr,fold,mother_decision_time,mother_signal_time,mother_deadline,wait_hours,ltf_entry_side,ltf_entry_aligned,ltf_entry_state,ltf_entry_bar_open,ltf_entry_available_at,ltf_entry_context_reason,mg_entry_side,mg_entry_aligned,mg_entry_state,mg_entry_bar_open,mg_entry_available_at,mg_entry_reason,mg_entry_known,mg_entry_ma,mg_entry_hl2,mg_entry_management_segment_id,mg_entry_raw_segment_id,mg_entry_native_minutes,entry_time,entry_price,exit_time,exit_price,closed,outcome,gross_return,net_return,net_r,risk_pct,risk_atr,hold_minutes,partial_fraction,exit_remaining_fraction,partial_exit_time,partial_exit_price,realised_partial_gross_return,marked_gross_return,marked_net_return,max_favourable_r,max_adverse_r,bars_to_first_positive,funding_modelled,transition_initial_state,transition_initial_side,transition_initial_reason,transition_initial_open_time,transition_armed_at,transition_first_armed_at,transition_trigger_previous_open_time,transition_trigger_open_time,transition_trigger_available_at,transition_reset_count,transition_last_reset_reason,diagnostic_eligible,net_loser,hard_stop,colour_exit,fees_flip,never_positive,giveback,early_30min,fee_to_risk,observed_cost_fraction,primary_loss_reason,entry_day,entry_month,diagnostic_explanation,share_of_positive_event_profits,share_of_total_event_net,cumulative_share_of_positive_profits
2024-12-04T18:00:00+00:00_L,2024-12-04 18:00:00+00:00,2024-12-04 19:00:00+00:00,1,95562.4,96266.4,95460.5,96129.6,95460.5,700.0263381369638,95754.415,1,0.7038094056334728,1.1512423977429198,0.8302518922943425,1.4306641996813254,-0.0150934797131366,4.0,0.0912791135901108,False,False,0.5359584055058665,2024H2,2024-12-04 19:00:00+00:00,2024-12-04 18:00:00+00:00,2024-12-07 19:00:00+00:00,0,1,True,aligned,2024-12-04 18:55:00+00:00,2024-12-04 19:00:00+00:00,known,1,True,aligned,2024-12-04 18:45:00+00:00,2024-12-04 19:00:00+00:00,valid,True,95961.11,96116.45,1,1,15,2024-12-04 19:00:00+00:00,96129.4,2024-12-05 14:30:00+00:00,102714.8,True,transition_colour_exit,0.0685055768578604,0.0665055768578604,9.557693526685695,0.006958329085586659,0.95553547567966,1170.0,0.0,1.0,,,0.0,0.0685055768578604,0.0665055768578604,12.584242786664792,-0.11361937509343797,0.0,False,aligned,1.0,valid,2024-12-04 18:45:00+00:00,2024-12-04 19:00:00+00:00,2024-12-04 19:00:00+00:00,2024-12-05 14:00:00+00:00,2024-12-05 14:15:00+00:00,2024-12-05 14:30:00+00:00,0,,True,False,False,True,False,False,False,False,0.2874253251607141,0.0020000000000000018,net_profit,2024-12-04,2024-12,"net_profit; outcome=transition_colour_exit; gross=685.06bp; net=665.06bp; held=1170min; recorded MFE=12.584R; flags=colour_exit. Descriptive, not a proven causal mechanism.",0.07983301639073193,,0.07983301639073193
2023-04-25T17:00:00+00:00_L,2023-04-25 17:00:00+00:00,2023-04-25 18:00:00+00:00,1,27401.9,27665.7,27322.0,27628.0,27322.0,175.82706291607707,27427.885,1,0.6578411405295259,1.9547616521584623,0.8903113180098905,2.788981345106617,-0.041669732435692,2.0,0.1741259223501829,False,True,1.1381353739356588,2023H1,2023-04-25 18:00:00+00:00,2023-04-25 17:00:00+00:00,2023-04-28 18:00:00+00:00,0,1,True,aligned,2023-04-25 17:55:00+00:00,2023-04-25 18:00:00+00:00,known,1,True,aligned,2023-04-25 17:45:00+00:00,2023-04-25 18:00:00+00:00,valid,True,27360.43125,27575.050000000003,0,0,15,2023-04-25 18:00:00+00:00,27626.7,2023-04-26 19:30:00+00:00,29076.1,True,transition_colour_exit,0.052463739787958596,0.050463739787958595,4.575472924187701,0.011029185534283888,1.7329527943342555,1530.0,0.0,1.0,,,0.0,0.052463739787958596,0.050463739787958595,8.066951099442054,-0.4814571709878582,0.0,False,aligned,1.0,valid,2023-04-25 17:45:00+00:00,2023-04-25 18:00:00+00:00,2023-04-25 18:00:00+00:00,2023-04-26 19:00:00+00:00,2023-04-26 19:15:00+00:00,2023-04-26 19:30:00+00:00,0,,True,False,False,True,False,False,False,False,0.18133705283885748,0.0020000000000000018,net_profit,2023-04-25,2023-04,"net_profit; outcome=transition_colour_exit; gross=524.64bp; net=504.64bp; held=1530min; recorded MFE=8.067R; flags=colour_exit. Descriptive, not a proven causal mechanism.",0.06057646224526469,,0.14040947863599662
2024-08-23T12:00:00+00:00_L,2024-08-23 12:00:00+00:00,2024-08-23 13:00:00+00:00,1,60736.1,61220.4,60736.0,61140.7,60736.0,367.7691739456245,60786.80499999999,1,0.8352601156069309,1.3171305109754008,0.835466556564814,1.5052339110995547,0.0113442986223483,4.0,0.0621836410319098,True,False,0.962274777418752,2024H2,2024-08-23 13:00:00+00:00,2024-08-23 12:00:00+00:00,2024-08-26 13:00:00+00:00,0,1,True,aligned,2024-08-23 12:55:00+00:00,2024-08-23 13:00:00+00:00,known,1,True,aligned,2024-08-23 12:45:00+00:00,2024-08-23 13:00:00+00:00,valid,True,60943.896250000005,61070.2,1,1,15,2024-08-23 13:00:00+00:00,61140.6,2024-08-24 04:00:00+00:00,63841.0,True,transition_colour_exit,0.044167051026650084,0.04216705102665008,6.372018783984209,0.00661753401176957,1.1001465828667292,900.0,0.0,1.0,,,0.0,0.044167051026650084,0.04216705102665008,9.782254078101868,-0.8665348492338107,0.0,False,aligned,1.0,valid,2024-08-23 12:45:00+00:00,2024-08-23 13:00:00+00:00,2024-08-23 13:00:00+00:00,2024-08-24 03:30:00+00:00,2024-08-24 03:45:00+00:00,2024-08-24 04:00:00+00:00,0,,True,False,False,True,False,False,False,False,0.3022273850716768,0.0020000000000000018,net_profit,2024-08-23,2024-08,"net_profit; outcome=transition_colour_exit; gross=441.67bp; net=421.67bp; held=900min; recorded MFE=9.782R; flags=colour_exit. Descriptive, not a proven causal mechanism.",0.05061715174584663,,0.19102663038184325
2024-03-11T06:00:00+00:00_L,2024-03-11 06:00:00+00:00,2024-03-11 07:00:00+00:00,1,68588.8,69508.4,68476.4,69367.7,68476.4,571.5327851598622,68896.67375,1,0.7547480620154983,1.8056706925593804,0.8636627906976773,1.132165164751627,0.0184664238705335,1.0,0.0018592387262524,False,False,0.8241456347394762,2024H1,2024-03-11 07:00:00+00:00,2024-03-11 06:00:00+00:00,2024-03-14 07:00:00+00:00,0,1,True,aligned,2024-03-11 06:55:00+00:00,2024-03-11 07:00:00+00:00,known,1,True,aligned,2024-03-11 06:45:00+00:00,2024-03-11 07:00:00+00:00,valid,True,68606.795,69120.1,1,1,15,2024-03-11 07:00:00+00:00,69360.0,2024-03-11 20:00:00+00:00,72014.8,True,transition_colour_exit,0.03827566320645914,0.03627566320645914,2.8475328202806582,0.012739331026528342,1.5460180464587976,780.0,0.0,1.0,,,0.0,0.03827566320645914,0.03627566320645914,3.95642824807602,-0.04685377999093923,0.0,False,aligned,1.0,valid,2024-03-11 06:45:00+00:00,2024-03-11 07:00:00+00:00,2024-03-11 07:00:00+00:00,2024-03-11 19:30:00+00:00,2024-03-11 19:45:00+00:00,2024-03-11 20:00:00+00:00,0,,True,False,False,True,False,False,False,False,0.1569941149841547,0.0020000000000000018,net_profit,2024-03-11,2024-03,"net_profit; outcome=transition_colour_exit; gross=382.76bp; net=362.76bp; held=780min; recorded MFE=3.956R; flags=colour_exit. Descriptive, not a proven causal mechanism.",0.04354515443923469,,0.23457178482107793
2024-09-06T13:00:00+00:00_S,2024-09-06 13:00:00+00:00,2024-09-06 14:00:00+00:00,-1,56874.6,57048.1,55807.9,55895.6,57048.1,552.6004285657983,56681.47124999999,-1,0.7893888082567346,2.244297933714552,0.929285599096922,3.797675582986525,0.0784012843525621,0.0,0.1775251624509548,False,False,1.422132899968273,2024H2,2024-09-06 14:00:00+00:00,2024-09-06 13:00:00+00:00,2024-09-09 14:00:00+00:00,0,-1,True,aligned,2024-09-06 13:55:00+00:00,2024-09-06 14:00:00+00:00,known,-1,True,aligned,2024-09-06 13:45:00+00:00,2024-09-06 14:00:00+00:00,valid,True,56183.73,56052.15,1,1,15,2024-09-06 14:00:00+00:00,55895.7,2024-09-07 00:00:00+00:00,53956.4,True,transition_colour_exit,0.03469497653665654,0.03269497653665654,1.5858283582089472,0.020616970536195118,2.0854127873025794,600.0,0.0,1.0,,,0.0,0.03469497653665654,0.03269497653665654,2.9275425199583416,-0.03661922943422797,0.0,False,aligned,-1.0,valid,2024-09-06 13:45:00+00:00,2024-09-06 14:00:00+00:00,2024-09-06 14:00:00+00:00,2024-09-06 23:30:00+00:00,2024-09-06 23:45:00+00:00,2024-09-07 00:00:00+00:00,0,,True,False,False,True,False,False,False,False,0.09700746268656704,0.0020000000000000018,net_profit,2024-09-06,2024-09,"net_profit; outcome=transition_colour_exit; gross=346.95bp; net=326.95bp; held=600min; recorded MFE=2.928R; flags=colour_exit. Descriptive, not a proven causal mechanism.",0.03924691313217293,,0.27381869795325087
2023-11-15T11:00:00+00:00_L,2023-11-15 11:00:00+00:00,2023-11-15 12:00:00+00:00,1,35865.0,36283.7,35865.0,36238.6,35865.0,247.67962101833228,36067.11,1,0.892285646047292,1.6904903127617696,0.892285646047292,1.840948619095472,-0.0845766663423479,0.0,0.0093578755093446,False,False,0.6923863953558979,2023H2,2023-11-15 12:00:00+00:00,2023-11-15 11:00:00+00:00,2023-11-18 12:00:00+00:00,0,1,True,aligned,2023-11-15 11:55:00+00:00,2023-11-15 12:00:00+00:00,known,1,True,aligned,2023-11-15 11:45:00+00:00,2023-11-15 12:00:00+00:00,valid,True,35661.77,36215.55,1,1,15,2023-11-15 12:00:00+00:00,36238.6,2023-11-16 03:30:00+00:00,37407.6,True,transition_colour_exit,0.032258420579161395,0.030258420579161394,2.9350182012848025,0.010309449040525808,1.5084002408593242,930.0,0.0,1.0,,,0.0,0.032258420579161395,0.030258420579161394,4.669700214132777,-0.6118843683083497,0.0,False,aligned,1.0,valid,2023-11-15 11:45:00+00:00,2023-11-15 12:00:00+00:00,2023-11-15 12:00:00+00:00,2023-11-16 03:00:00+00:00,2023-11-16 03:15:00+00:00,2023-11-16 03:30:00+00:00,0,,True,False,False,True,False,False,False,False,0.19399678800856607,0.0020000000000000018,net_profit,2023-11-15,2023-11,"net_profit; outcome=transition_colour_exit; gross=322.58bp; net=302.58bp; held=930min; recorded MFE=4.670R; flags=colour_exit. Descriptive, not a proven causal mechanism.",0.03632208154838891,,0.31014077950163976
2024-08-19T22:00:00+00:00_L,2024-08-19 22:00:00+00:00,2024-08-19 23:00:00+00:00,1,58965.6,59260.0,58965.6,59227.9,58965.6,407.6281581448274,59081.251249999994,1,0.890964673913049,0.7222268484587937,0.890964673913049,0.3634471134923429,-0.0234599020592365,2.0,0.026625037942846,True,False,0.3597610888007013,2024H2,2024-08-19 23:00:00+00:00,2024-08-19 22:00:00+00:00,2024-08-22 23:00:00+00:00,0,1,True,aligned,2024-08-19 22:55:00+00:00,2024-08-19 23:00:00+00:00,known,1,True,aligned,2024-08-19 22:45:00+00:00,2024-08-19 23:00:00+00:00,valid,True,58821.83125,59174.95,1,1,15,2024-08-19 23:00:00+00:00,59227.9,2024-08-20 10:30:00+00:00,60780.1,True,transition_colour_exit,0.026207243545693704,0.024207243545693702,5.466047274113519,0.004428656089444382,0.6434786085283382,690.0,0.0,1.0,,,0.0,0.026207243545693704,0.024207243545693702,8.412123522683856,-0.5428898208158592,0.0,False,aligned,1.0,valid,2024-08-19 22:45:00+00:00,2024-08-19 23:00:00+00:00,2024-08-19 23:00:00+00:00,2024-08-20 10:00:00+00:00,2024-08-20 10:15:00+00:00,2024-08-20 10:30:00+00:00,0,,True,False,False,True,False,False,False,False,0.451604269919934,0.0020000000000000018,net_profit,2024-08-19,2024-08,"net_profit; outcome=transition_colour_exit; gross=262.07bp; net=242.07bp; held=690min; recorded MFE=8.412R; flags=colour_exit. Descriptive, not a proven causal mechanism.",0.029058273938261395,,0.33919905343990114
2024-10-14T03:00:00+00:00_L,2024-10-14 03:00:00+00:00,2024-10-14 04:00:00+00:00,1,62628.8,64400.0,62621.5,64315.1,62621.5,401.1783202250854,62873.2,1,0.94815856058476,4.433190704328573,0.9522631430981155,7.755814359282179,-0.0007841483885738,5.0,0.3649028893006657,True,True,3.59416231463108,2024H2,2024-10-14 04:00:00+00:00,2024-10-14 03:00:00+00:00,2024-10-17 04:00:00+00:00,0,1,True,aligned,2024-10-14 03:55:00+00:00,2024-10-14 04:00:00+00:00,known,1,True,aligned,2024-10-14 03:45:00+00:00,2024-10-14 04:00:00+00:00,valid,True,62753.621250000004,64162.4,1,1,15,2024-10-14 04:00:00+00:00,64315.1,2024-10-15 01:00:00+00:00,65941.1,True,transition_colour_exit,0.02528177675227128,0.023281776752271277,0.8841342701936724,0.026332851849721117,4.2215641140572755,1260.0,0.0,1.0,,,0.0,0.02528177675227128,0.023281776752271277,1.3963745866792652,-0.317607463391593,0.0,False,aligned,1.0,valid,2024-10-14 03:45:00+00:00,2024-10-14 04:00:00+00:00,2024-10-14 04:00:00+00:00,2024-10-15 00:30:00+00:00,2024-10-15 00:45:00+00:00,2024-10-15 01:00:00+00:00,0,,True,False,False,True,False,False,False,False,0.07595075578649038,0.0020000000000000018,net_profit,2024-10-14,2024-10,"net_profit; outcome=transition_colour_exit; gross=252.82bp; net=232.82bp; held=1260min; recorded MFE=1.396R; flags=colour_exit. Descriptive, not a proven causal mechanism.",0.027947347468947743,,0.36714640090884887
2023-06-06T16:00:00+00:00_L,2023-06-06 16:00:00+00:00,2023-06-06 17:00:00+00:00,1,26065.6,26411.4,26064.1,26366.7,26064.1,200.2030891245793,26127.5225,1,0.8669737978692763,1.7347384674164066,0.871292830405988,2.9392745398552584,-0.1392044787546914,0.0,0.2944339025932964,False,True,1.1946743731370195,2023H1,2023-06-06 17:00:00+00:00,2023-06-06 16:00:00+00:00,2023-06-09 17:00:00+00:00,0,1,True,aligned,2023-06-06 16:55:00+00:00,2023-06-06 17:00:00+00:00,known,1,True,aligned,2023-06-06 16:45:00+00:00,2023-06-06 17:00:00+00:00,valid,True,25798.16,26276.2,0,0,15,2023-06-06 17:00:00+00:00,26366.6,2023-06-07 02:45:00+00:00,27012.5,True,transition_colour_exit,0.02449690138281002,0.02249690138281002,1.96088198347107,0.01147284822464785,1.5109656964971452,585.0,0.0,1.0,,,0.0,0.02449690138281002,0.02249690138281002,3.4231404958677687,-0.27404958677685226,0.0,False,aligned,1.0,valid,2023-06-06 16:45:00+00:00,2023-06-06 17:00:00+00:00,2023-06-06 17:00:00+00:00,2023-06-07 02:15:00+00:00,2023-06-07 02:30:00+00:00,2023-06-07 02:45:00+00:00,0,,True,False,False,True,False,False,False,False,0.17432462809917357,0.0020000000000000018,net_profit,2023-06-06,2023-06,"net_profit; outcome=transition_colour_exit; gross=244.97bp; net=224.97bp; held=585min; recorded MFE=3.423R; flags=colour_exit. Descriptive, not a proven causal mechanism.",0.02700518635712398,,0.3941515872659728
2023-03-19T14:00:00+00:00_L,2023-03-19 14:00:00+00:00,2023-03-19 15:00:00+00:00,1,27170.0,27368.0,27170.0,27329.7,27170.0,234.507255804883,27238.722500000003,1,0.8065656565656603,0.8443235554499938,0.8065656565656603,1.8957645058168633,0.0225810354928738,5.0,0.101052631578947,True,False,0.3879517488179266,2023H1,2023-03-19 15:00:00+00:00,2023-03-19 14:00:00+00:00,2023-03-22 15:00:00+00:00,0,1,True,aligned,2023-03-19 14:55:00+00:00,2023-03-19 15:00:00+00:00,known,1,True,aligned,2023-03-19 14:45:00+00:00,2023-03-19 15:00:00+00:00,valid,True,27086.473750000005,27334.0,0,0,15,2023-03-19 15:00:00+00:00,27329.8,2023-03-20 00:15:00+00:00,27982.4,True,transition_colour_exit,0.023878696514427533,0.02187869651442753,3.741804755944958,0.005847097307700725,0.6814288088934768,555.0,0.0,1.0,,,0.0,0.023878696514427533,0.02187869651442753,6.697121401752225,-0.1864831038798461,0.0,False,aligned,1.0,valid,2023-03-19 14:45:00+00:00,2023-03-19 15:00:00+00:00,2023-03-19 15:00:00+00:00,2023-03-19 23:45:00+00:00,2023-03-20 00:00:00+00:00,2023-03-20 00:15:00+00:00,0,,True,False,False,True,False,False,False,False,0.34205006257822435,0.0020000000000000018,net_profit,2023-03-19,2023-03,"net_profit; outcome=transition_colour_exit; gross=238.79bp; net=218.79bp; held=555min; recorded MFE=6.697R; flags=colour_exit. Descriptive, not a proven causal mechanism.",0.026263095817921682,,0.4204146830838945
