trade_id,candidate_signal_i,candidate_entry_time,candidate_project_net_return,direction,holding_bars,control_rank,control_signal_i,control_signal_time,stratum_month,stratum_hk_6h,stratum_atr_quintile,control_entry_i,control_exit_i,control_entry_price,control_exit_price,control_exit_reason,control_gross_return,control_project_net_return,control_pine_net_return
v9_locked|final_preholdout_2025_202602|105031|105032|short,105031,2025-01-01 17:30:00+00:00,-0.014664073675340282,short,27,0,106087,2025-01-12 17:15:00+00:00,2025-01,0,0,106088,106114,3283.96,3280.67604,stop,0.001000000000000112,-0.0009999999999998881,-0.000998999999999888
v9_locked|final_preholdout_2025_202602|105031|105032|short,105031,2025-01-01 17:30:00+00:00,-0.014664073675340282,short,27,1,105049,2025-01-01 21:45:00+00:00,2025-01,0,0,105050,105076,3368.99,3409.33,stop,-0.011973915030914384,-0.013973915030914384,-0.013985888945945298
v9_locked|final_preholdout_2025_202602|105031|105032|short,105031,2025-01-01 17:30:00+00:00,-0.014664073675340282,short,27,2,106105,2025-01-12 21:45:00+00:00,2025-01,0,0,106106,106115,3266.09,3303.08,stop,-0.0113254686796751,-0.0133254686796751,-0.013336794148354774
v9_locked|final_preholdout_2025_202602|105202|105203|long,105202,2025-01-03 12:15:00+00:00,-0.0010000000000001102,long,397,0,105109,2025-01-02 12:45:00+00:00,2025-01,3,0,105110,105129,3480.29,3436.45,stop,-0.012596651428472994,-0.014596651428472994,-0.014584054777044522
v9_locked|final_preholdout_2025_202602|105202|105203|long,105202,2025-01-03 12:15:00+00:00,-0.0010000000000001102,long,397,1,107795,2025-01-30 12:15:00+00:00,2025-01,3,0,107796,107861,3216.36,3219.5763599999996,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v9_locked|final_preholdout_2025_202602|105202|105203|long,105202,2025-01-03 12:15:00+00:00,-0.0010000000000001102,long,397,2,105022,2025-01-01 15:00:00+00:00,2025-01,3,0,105023,105420,3337.78,3630.4,copied_horizon,0.08766904948798304,0.08566904948798304,0.08558138043849506
v9_locked|final_preholdout_2025_202602|105763|105764|short,105763,2025-01-09 08:30:00+00:00,-0.0009999999999999992,short,27,0,105850,2025-01-10 06:00:00+00:00,2025-01,2,2,105851,105878,3266.55,3308.96,copied_horizon,-0.01298311674396535,-0.01498311674396535,-0.014996099860709315
v9_locked|final_preholdout_2025_202602|105763|105764|short,105763,2025-01-09 08:30:00+00:00,-0.0009999999999999992,short,27,1,105859,2025-01-10 08:15:00+00:00,2025-01,2,2,105860,105887,3296.9,3230.71,copied_horizon,0.020076435439352114,0.018076435439352112,0.018096511874791464
v9_locked|final_preholdout_2025_202602|105763|105764|short,105763,2025-01-09 08:30:00+00:00,-0.0009999999999999992,short,27,2,105672,2025-01-08 09:30:00+00:00,2025-01,2,2,105673,105700,3361.25,3330.44,copied_horizon,0.009166232800297491,0.007166232800297491,0.007175399033097789
v9_locked|final_preholdout_2025_202602|105910|105911|short,105910,2025-01-10 21:15:00+00:00,-0.0010000000000001102,short,449,0,107138,2025-01-23 16:00:00+00:00,2025-01,0,3,107139,107155,3286.68,3283.3933199999997,stop,0.0010000000000000009,-0.0009999999999999992,-0.0009989999999999995
v9_locked|final_preholdout_2025_202602|105910|105911|short,105910,2025-01-10 21:15:00+00:00,-0.0010000000000001102,short,449,1,106567,2025-01-17 17:15:00+00:00,2025-01,0,3,106568,106580,3439.22,3509.85,stop,-0.020536633306389218,-0.02253663330638922,-0.022557169939695608
v9_locked|final_preholdout_2025_202602|105910|105911|short,105910,2025-01-10 21:15:00+00:00,-0.0010000000000001102,short,449,2,107153,2025-01-23 19:45:00+00:00,2025-01,0,3,107154,107155,3204.48,3289.28,stop,-0.026462951867385787,-0.02846295186738579,-0.028489414819253173
v9_locked|final_preholdout_2025_202602|106506|106507|long,106506,2025-01-17 02:15:00+00:00,-0.0010000000000001102,long,101,0,106504,2025-01-17 01:30:00+00:00,2025-01,1,2,106505,106606,3377.7,3447.32,copied_horizon,0.020611658821091394,0.018611658821091392,0.0185910471622703
v9_locked|final_preholdout_2025_202602|106506|106507|long,106506,2025-01-17 02:15:00+00:00,-0.0010000000000001102,long,101,1,106595,2025-01-18 00:15:00+00:00,2025-01,1,2,106596,106608,3476.02,3413.72,stop,-0.017922796761813853,-0.019922796761813855,-0.01990487396505204
v9_locked|final_preholdout_2025_202602|106506|106507|long,106506,2025-01-17 02:15:00+00:00,-0.0010000000000001102,long,101,2,107458,2025-01-27 00:00:00+00:00,2025-01,1,2,107459,107466,3240.39,3176.39,stop,-0.019750709019593304,-0.021750709019593306,-0.02173095831057371
v9_locked|final_preholdout_2025_202602|106814|106815|long,106814,2025-01-20 07:15:00+00:00,-0.03199865843059713,long,19,0,107496,2025-01-27 09:30:00+00:00,2025-01,2,4,107497,107516,3070.0,3124.28,copied_horizon,0.01768078175895771,0.015680781758957707,0.01566310097719875
v9_locked|final_preholdout_2025_202602|106814|106815|long,106814,2025-01-20 07:15:00+00:00,-0.03199865843059713,long,19,1,107493,2025-01-27 08:45:00+00:00,2025-01,2,4,107494,107513,3065.0,3099.7,copied_horizon,0.011321370309951062,0.009321370309951062,0.009310048939641111
v9_locked|final_preholdout_2025_202602|106814|106815|long,106814,2025-01-20 07:15:00+00:00,-0.03199865843059713,long,19,2,106620,2025-01-18 06:30:00+00:00,2025-01,2,4,106621,106636,3319.42,3228.1,stop,-0.027510830205276893,-0.029510830205276894,-0.029483319375071617
v9_locked|final_preholdout_2025_202602|107435|107436|long,107435,2025-01-26 18:30:00+00:00,-0.01192771949777771,long,12,0,105425,2025-01-05 19:45:00+00:00,2025-01,0,0,105426,105438,3637.88,3644.66,copied_horizon,0.0018637228275808493,-0.00013627717241915076,-0.00013814089524673192
v9_locked|final_preholdout_2025_202602|107435|107436|long,107435,2025-01-26 18:30:00+00:00,-0.01192771949777771,long,12,1,105416,2025-01-05 17:30:00+00:00,2025-01,0,0,105417,105429,3633.5,3635.99,copied_horizon,0.0006852896656115437,-0.0013147103343884563,-0.0013153956240540676
v9_locked|final_preholdout_2025_202602|107435|107436|long,107435,2025-01-26 18:30:00+00:00,-0.01192771949777771,long,12,2,105048,2025-01-01 21:30:00+00:00,2025-01,0,0,105049,105061,3362.67,3390.6,copied_horizon,0.008305899776070769,0.006305899776070769,0.006297593876294698
v9_locked|final_preholdout_2025_202602|107530|107531|short,107530,2025-01-27 18:15:00+00:00,-0.032002175246987896,short,11,0,105817,2025-01-09 21:45:00+00:00,2025-01,0,4,105818,105829,3207.44,3223.43,copied_horizon,-0.004985284214201968,-0.006985284214201968,-0.00699026949841617
v9_locked|final_preholdout_2025_202602|107530|107531|short,107530,2025-01-27 18:15:00+00:00,-0.032002175246987896,short,11,1,106776,2025-01-19 21:30:00+00:00,2025-01,0,4,106777,106779,3253.75,3259.27,stop,-0.0016965040338070558,-0.003696504033807056,-0.003698200537840863
v9_locked|final_preholdout_2025_202602|107530|107531|short,107530,2025-01-27 18:15:00+00:00,-0.032002175246987896,short,11,2,106862,2025-01-20 19:00:00+00:00,2025-01,0,4,106863,106874,3327.18,3288.35,copied_horizon,0.011670543823898871,0.009670543823898871,0.00968221436772277
v9_locked|final_preholdout_2025_202602|107605|107606|short,107605,2025-01-28 13:00:00+00:00,-0.0009999999999999992,short,125,0,106346,2025-01-15 10:00:00+00:00,2025-01,3,1,106347,106360,3208.11,3259.71,stop,-0.016084236513087102,-0.018084236513087104,-0.01810032074960019
v9_locked|final_preholdout_2025_202602|107605|107606|short,107605,2025-01-28 13:00:00+00:00,-0.0009999999999999992,short,125,1,105876,2025-01-10 12:30:00+00:00,2025-01,3,1,105877,105897,3297.26,3293.9627400000004,stop,0.0010000000000000009,-0.0009999999999999992,-0.0009989999999999995
v9_locked|final_preholdout_2025_202602|107605|107606|short,107605,2025-01-28 13:00:00+00:00,-0.0009999999999999992,short,125,2,107790,2025-01-30 11:00:00+00:00,2025-01,3,1,107791,107800,3215.29,3265.04,stop,-0.015472943342591083,-0.017472943342591085,-0.017488416285933676
v9_locked|final_preholdout_2025_202602|107884|107885|long,107884,2025-01-31 10:45:00+00:00,-0.0010000000000001102,long,86,0,107598,2025-01-28 11:00:00+00:00,2025-01,3,1,107599,107621,3197.13,3148.53,stop,-0.015201133516622667,-0.01720113351662267,-0.017185932383106044
v9_locked|final_preholdout_2025_202602|107884|107885|long,107884,2025-01-31 10:45:00+00:00,-0.0010000000000001102,long,86,1,106543,2025-01-17 11:15:00+00:00,2025-01,3,1,106544,106607,3425.3,3428.7252999999996,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v9_locked|final_preholdout_2025_202602|107884|107885|long,107884,2025-01-31 10:45:00+00:00,-0.0010000000000001102,long,86,2,107018,2025-01-22 10:00:00+00:00,2025-01,3,1,107019,107053,3296.92,3247.79,stop,-0.014901787122526544,-0.016901787122526546,-0.016886885335404018
v9_locked|final_preholdout_2025_202602|108249|108250|short,108249,2025-02-04 06:00:00+00:00,-0.03200185770016728,short,20,0,108258,2025-02-04 08:00:00+00:00,2025-02,2,4,108259,108276,2715.0,2796.45,stop,-0.030000000000000027,-0.03200000000000003,-0.032030000000000024
v9_locked|final_preholdout_2025_202602|108249|108250|short,108249,2025-02-04 06:00:00+00:00,-0.03200185770016728,short,20,1,108260,2025-02-04 08:30:00+00:00,2025-02,2,4,108261,108270,2680.4,2760.81,stop,-0.029999253842710072,-0.031999253842710074,-0.03202925309655278
v9_locked|final_preholdout_2025_202602|108249|108250|short,108249,2025-02-04 06:00:00+00:00,-0.03200185770016728,short,20,2,110259,2025-02-25 04:15:00+00:00,2025-02,2,4,110260,110280,2500.79,2392.11,copied_horizon,0.04345826718756862,0.04145826718756862,0.041501725454756194
v9_locked|final_preholdout_2025_202602|108312|108313|short,108312,2025-02-04 21:45:00+00:00,-0.031999624159055884,short,8,0,108297,2025-02-04 17:45:00+00:00,2025-02,0,4,108298,108306,2815.41,2754.27,copied_horizon,0.021716197640840873,0.01971619764084087,0.019737913838481714
v9_locked|final_preholdout_2025_202602|108312|108313|short,108312,2025-02-04 21:45:00+00:00,-0.031999624159055884,short,8,1,108214,2025-02-03 21:00:00+00:00,2025-02,0,4,108215,108217,2711.05,2792.38,stop,-0.029999446708839805,-0.03199944670883981,-0.032029446155548646
v9_locked|final_preholdout_2025_202602|108312|108313|short,108312,2025-02-04 21:45:00+00:00,-0.031999624159055884,short,8,2,108309,2025-02-04 20:45:00+00:00,2025-02,0,4,108310,108318,2732.7,2729.9673,stop,0.0010000000000000009,-0.0009999999999999992,-0.0009989999999999995
v9_locked|final_preholdout_2025_202602|108582|108583|short,108582,2025-02-07 17:15:00+00:00,-0.0009999999999999992,short,137,0,108487,2025-02-06 17:15:00+00:00,2025-02,0,3,108488,108514,2705.68,2702.97432,stop,0.0010000000000000009,-0.0009999999999999992,-0.0009989999999999995
v9_locked|final_preholdout_2025_202602|108582|108583|short,108582,2025-02-07 17:15:00+00:00,-0.0009999999999999992,short,137,1,109079,2025-02-12 21:15:00+00:00,2025-02,0,3,109080,109083,2682.0,2754.18,stop,-0.02691275167785223,-0.028912751677852233,-0.028939664429530082
v9_locked|final_preholdout_2025_202602|108582|108583|short,108582,2025-02-07 17:15:00+00:00,-0.0009999999999999992,short,137,2,108409,2025-02-05 21:45:00+00:00,2025-02,0,3,108410,108414,2786.76,2783.9732400000003,stop,0.0010000000000000009,-0.0009999999999999992,-0.0009989999999999995
v9_locked|final_preholdout_2025_202602|108900|108901|long,108900,2025-02-11 00:45:00+00:00,-0.022994826077161967,long,52,0,108912,2025-02-11 03:30:00+00:00,2025-02,1,1,108913,108951,2673.01,2675.6830099999997,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v9_locked|final_preholdout_2025_202602|108900|108901|long,108900,2025-02-11 00:45:00+00:00,-0.022994826077161967,long,52,1,109194,2025-02-14 02:00:00+00:00,2025-02,1,1,109195,109246,2698.95,2701.6489499999993,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v9_locked|final_preholdout_2025_202602|108900|108901|long,108900,2025-02-11 00:45:00+00:00,-0.022994826077161967,long,52,2,109967,2025-02-22 03:15:00+00:00,2025-02,1,1,109968,110020,2679.0,2775.59,copied_horizon,0.03605449794699522,0.03405449794699522,0.034018443449048225
v9_locked|final_preholdout_2025_202602|109633|109634|short,109633,2025-02-18 16:00:00+00:00,-0.0010000000000001102,short,30,0,109249,2025-02-14 15:45:00+00:00,2025-02,3,2,109250,109280,2734.21,2724.5,copied_horizon,0.0035513000098749137,0.0015513000098749136,0.0015548513098847887
v9_locked|final_preholdout_2025_202602|109633|109634|short,109633,2025-02-18 16:00:00+00:00,-0.0010000000000001102,short,30,1,108862,2025-02-10 15:00:00+00:00,2025-02,3,2,108863,108893,2659.41,2658.55,copied_horizon,0.0003233799978189511,-0.001676620002181049,-0.0016762966221832301
v9_locked|final_preholdout_2025_202602|109633|109634|short,109633,2025-02-18 16:00:00+00:00,-0.0010000000000001102,short,30,2,109517,2025-02-17 10:45:00+00:00,2025-02,3,2,109518,109530,2750.3,2817.34,stop,-0.024375522670254224,-0.026375522670254226,-0.02639989819292448
v9_locked|final_preholdout_2025_202602|109748|109749|long,109748,2025-02-19 20:45:00+00:00,-0.0010000000000001102,long,73,0,109829,2025-02-20 16:45:00+00:00,2025-02,0,1,109830,109903,2713.21,2799.63,copied_horizon,0.03185157064878874,0.02985157064878874,0.02981971907813995
v9_locked|final_preholdout_2025_202602|109748|109749|long,109748,2025-02-19 20:45:00+00:00,-0.0010000000000001102,long,73,1,109831,2025-02-20 17:15:00+00:00,2025-02,0,1,109832,109905,2728.61,2788.44,copied_horizon,0.02192691516926204,0.01992691516926204,0.01990498825409278
v9_locked|final_preholdout_2025_202602|109748|109749|long,109748,2025-02-19 20:45:00+00:00,-0.0010000000000001102,long,73,2,109844,2025-02-20 20:30:00+00:00,2025-02,0,1,109845,109918,2751.41,2828.31,copied_horizon,0.02794930599220047,0.025949305992200467,0.025921356686208267
v9_locked|final_preholdout_2025_202602|109839|109840|long,109839,2025-02-20 19:30:00+00:00,-0.0010000000000001102,long,56,0,108883,2025-02-10 20:15:00+00:00,2025-02,0,1,108884,108907,2674.03,2676.70403,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v9_locked|final_preholdout_2025_202602|109839|109840|long,109839,2025-02-20 19:30:00+00:00,-0.0010000000000001102,long,56,1,109845,2025-02-20 20:45:00+00:00,2025-02,0,1,109846,109902,2749.65,2789.53,copied_horizon,0.014503664102704095,0.012503664102704095,0.01248916043860139
v9_locked|final_preholdout_2025_202602|109839|109840|long,109839,2025-02-20 19:30:00+00:00,-0.0010000000000001102,long,56,2,109837,2025-02-20 18:45:00+00:00,2025-02,0,1,109838,109894,2737.38,2759.37,copied_horizon,0.008033228853867591,0.006033228853867591,0.006025195625013724
v9_locked|final_preholdout_2025_202602|110143|110144|long,110143,2025-02-23 23:30:00+00:00,-0.02240693196861232,long,14,0,109969,2025-02-22 03:45:00+00:00,2025-02,1,1,109970,109984,2674.94,2690.61,copied_horizon,0.005858075321315548,0.003858075321315548,0.0038522172459942326
