trade_id,candidate_policy,side,signal_i,entry_i,exit_i,signal_time,features_available_at,entry_time,exit_time,label_end_conservative,holding_bars,exit_reason,feature_semantics,ma_spread_pct,full_spread,fast_slow_gap,full_ratio_min48,spread_mean8,spread_mean24,spread_chg8,spread_chg24,spread_pos96,dense_run_len,dense_frac48,ext_up,close_vs_ema55,close_vs_ema200,order_score,slow_slope_12,volume_ratio,volume_z,vol_ratio_mean8,atr_pct,atr_pct_ratio96,pre_range48,pre_range168,drawdown24,ret_4,ret_12,ret_24,ret_48,project_net_return,net_positive,training_eligible,counterfactual_gate_safe,counterfactual_note
v9_judgment_lineage|development_continuous_2023_2024|35073|35074|long,pine_eth_15m_v9_on_policy_executed_v1,long,35073,35074,36560,2023-01-03 23:45:00+00:00,2023-01-04 00:00:00+00:00,2023-01-04 00:00:00+00:00,2023-01-19 11:30:00+00:00,2023-01-19 11:45:00+00:00,1486,reverse,side_aligned_v1,0.001263591611121045,0.0020737194184086895,0.0009612317636134346,2.1441732832093012,0.0009900337371772016,0.001974844889521529,0.0001785941265192543,-0.0022494739155996075,0.32954851671819796,16,0.6875,0.0008702129279227755,0.0018390579617011404,0.0029518635874865584,3,0.00017457384860186664,0.40890197801912664,-0.496192463545334,1.0694937850580173,0.001479480768258069,0.9115439004794892,0.011658159064712731,0.020879301827762334,0.0019759591635106766,0.0016658694684061892,0.003080429773633764,0.004540529811183358,-0.0004197150875229205,0.24803910720313516,True,False,False,on-policy executed baseline only; a rejecting gate changes later position/cooldown state
v9_judgment_lineage|development_continuous_2023_2024|36559|36560|short,pine_eth_15m_v9_on_policy_executed_v1,short,36559,36560,36572,2023-01-19 11:15:00+00:00,2023-01-19 11:30:00+00:00,2023-01-19 11:30:00+00:00,2023-01-19 14:30:00+00:00,2023-01-19 14:45:00+00:00,12,stop,side_aligned_v1,0.004320071567888796,0.016164039779117588,0.01276289582615916,1.146133745358074,0.0031551237226383807,0.003525274168090698,0.0012887039628188797,-0.001175984478318291,0.22471117349106062,0,0.10416666666666667,0.0034870907157293907,0.007807162283618219,0.019651130494847013,4,0.0018711163001636777,2.3443390149392767,-0.1955164376321699,1.3495626933084777,0.0028167152504244555,0.5087125130129688,0.01682792051689061,0.07431947362528069,0.0011539273091734081,0.004210581545585179,0.006601674954200609,0.00666666666666671,0.0048828125,-0.013269108416594786,False,False,False,on-policy executed baseline only; a rejecting gate changes later position/cooldown state
v9_judgment_lineage|development_continuous_2023_2024|38598|38599|short,pine_eth_15m_v9_on_policy_executed_v1,short,38598,38599,39152,2023-02-09 17:00:00+00:00,2023-02-09 17:15:00+00:00,2023-02-09 17:15:00+00:00,2023-02-15 11:30:00+00:00,2023-02-15 11:45:00+00:00,553,reverse,side_aligned_v1,0.0037484230740188335,0.009750739803196353,0.007254205318020784,1.5561569889912137,0.002057249680871439,0.00196408490931041,0.002353914959004837,0.0008787152505172397,0.2536331494752526,0,0.4375,0.0008913078264980445,0.004639730900517058,0.010642047629694451,4,0.0009811349147037518,0.8627299221760806,0.20097678458889814,1.2333316702089676,0.004162218857329664,1.0791049558619206,0.020107296269211643,0.05485875115991813,0.006183259443383049,0.0031303985591590866,0.007526180006220962,0.0022441183864421177,-0.0013414641650617565,0.041133591844008666,True,False,False,on-policy executed baseline only; a rejecting gate changes later position/cooldown state
v9_judgment_lineage|development_continuous_2023_2024|39151|39152|long,pine_eth_15m_v9_on_policy_executed_v1,long,39151,39152,39924,2023-02-15 11:15:00+00:00,2023-02-15 11:30:00+00:00,2023-02-15 11:30:00+00:00,2023-02-23 12:30:00+00:00,2023-02-23 12:45:00+00:00,772,reverse,side_aligned_v1,0.003188806170428105,0.01378487593738942,0.010862366267927978,1.1564396882415844,0.0019465091316527119,0.002063962035825577,0.0019268792284610789,0.0005831306790807689,0.12918908714590596,0,0.5208333333333334,0.002480097570666029,0.005695017638250421,0.01652755670553363,4,0.0016037394770955782,0.8759716233472701,-0.31976389256929616,1.7161918107355072,0.002216484817774861,0.5399911929567255,0.011688620293243109,0.06913626233888014,0.002292767826751696,0.0042438196957090835,0.0060216443224034855,0.005501921152045508,-0.0002760834670947343,0.053398566547640414,True,False,False,on-policy executed baseline only; a rejecting gate changes later position/cooldown state
v9_judgment_lineage|development_continuous_2023_2024|39923|39924|short,pine_eth_15m_v9_on_policy_executed_v1,short,39923,39924,39927,2023-02-23 12:15:00+00:00,2023-02-23 12:30:00+00:00,2023-02-23 12:30:00+00:00,2023-02-23 13:15:00+00:00,2023-02-23 13:30:00+00:00,3,stop,side_aligned_v1,0.005672918914416742,0.005672918914416742,0.0007295610571514339,1.2681608290904056,0.00495748855236527,0.007218680968106708,-0.0005053529152200531,-0.004868217990919288,0.3179020816107406,0,0.0,0.0024433974134565606,0.006686044981151218,0.006904545872325807,3,3.011584877254947e-05,1.4531981179840046,0.4982845035605975,2.5466226035996615,0.00418176269102047,1.035817165399577,0.03071408575844989,0.05387592653448715,0.009144338064151603,-0.0015969767158356962,0.014229666334721114,0.012185225038924163,-0.001291816464566553,-0.018728126863582606,False,False,False,on-policy executed baseline only; a rejecting gate changes later position/cooldown state
v9_judgment_lineage|development_continuous_2023_2024|40305|40306|long,pine_eth_15m_v9_on_policy_executed_v1,long,40305,40306,40324,2023-02-27 11:45:00+00:00,2023-02-27 12:00:00+00:00,2023-02-27 12:00:00+00:00,2023-02-27 16:30:00+00:00,2023-02-27 16:45:00+00:00,18,stop,side_aligned_v1,0.002562356531303691,0.010546137840712616,0.008507788232111691,1.0805140112275031,0.002145713721513787,0.002461208107583585,0.0003996653690067145,-0.0011518431892907095,0.11387148214629764,17,0.3541666666666667,0.0010820888019136277,0.003656597676102491,0.011763835781190446,4,0.0013093814959117545,1.224993445113298,-0.15846025430123428,0.9921340309592864,0.002239361246812612,0.7761359081077288,0.0114454967638132,0.05870845065272238,0.001755219951000253,0.0024376386063305056,0.0039649032637028014,0.004167661152624458,-0.00036553715685205823,-0.010958935166563098,False,False,False,on-policy executed baseline only; a rejecting gate changes later position/cooldown state
v9_judgment_lineage|development_continuous_2023_2024|40404|40405|long,pine_eth_15m_v9_on_policy_executed_v1,long,40404,40405,40438,2023-02-28 12:30:00+00:00,2023-02-28 12:45:00+00:00,2023-02-28 12:45:00+00:00,2023-02-28 21:00:00+00:00,2023-02-28 21:15:00+00:00,33,stop,side_aligned_v1,0.002378020878141483,0.002817361205561276,0.001231430356158853,2.497325543352054,0.001697035475610808,0.0023900593418544358,-0.0002520672049262447,0.0009414371336918972,0.21808563840028358,9,0.7916666666666666,0.002733913824504164,0.004804527546498516,0.005574726409631525,3,9.700214890906445e-05,1.2600960834832975,0.013058164852995354,1.2361548536170344,0.0023677675484335735,0.7212586359054033,0.014270348233165822,0.03575226431007297,0.0020106828988057934,0.0037111783144503363,0.009619478363886547,0.0043765690890229525,0.003292680683553151,-0.011472822167626127,False,False,False,on-policy executed baseline only; a rejecting gate changes later position/cooldown state
v9_judgment_lineage|development_continuous_2023_2024|40648|40649|short,pine_eth_15m_v9_on_policy_executed_v1,short,40648,40649,41037,2023-03-03 01:30:00+00:00,2023-03-03 01:45:00+00:00,2023-03-03 01:45:00+00:00,2023-03-07 02:45:00+00:00,2023-03-07 03:00:00+00:00,388,reverse,side_aligned_v1,0.012799115167389442,0.014734387196484042,0.008260985003962308,6.794918393169826,0.004110145801571223,0.0039594510858883,0.008954985229892633,0.009845640723644387,1.0,0,0.10416666666666667,0.038731617006833696,0.051530732174223326,0.05331831498566397,4,0.0004808760625054642,8.859455157928307,7.620708372801716,2.904733935564871,0.008429008549634397,2.5020103625679213,0.08933204881181754,0.10144508670520234,0.02434210526315783,0.05245861733203505,0.05675808298347962,0.05540759435307241,0.04793352044466459,-0.012738599871547905,False,False,False,on-policy executed baseline only; a rejecting gate changes later position/cooldown state
v9_judgment_lineage|development_continuous_2023_2024|41036|41037|long,pine_eth_15m_v9_on_policy_executed_v1,long,41036,41037,41084,2023-03-07 02:30:00+00:00,2023-03-07 02:45:00+00:00,2023-03-07 02:45:00+00:00,2023-03-07 14:30:00+00:00,2023-03-07 14:45:00+00:00,47,stop,side_aligned_v1,0.0017699899281780139,0.0021751430720660415,0.0009718911268819843,3.029245466069995,0.0009118907357960378,0.0009948881828226051,0.0006571240817060111,0.0002726896941897929,0.41827862228567,30,0.7083333333333334,0.001445094462062757,0.0032233557447949313,0.0029905550407776094,4,1.5862905812902284e-05,1.0170117543433883,-0.07709185081071358,1.3153270521411058,0.0022111788330428034,0.9331440513430472,0.015199654322242885,0.018427674554558626,0.0012962915893550697,0.002548225161175255,0.00408980992911423,0.0056040129077605805,0.002088586638139711,-0.010845283786188207,False,False,False,on-policy executed baseline only; a rejecting gate changes later position/cooldown state
v9_judgment_lineage|development_continuous_2023_2024|41147|41148|short,pine_eth_15m_v9_on_policy_executed_v1,short,41147,41148,41576,2023-03-08 06:15:00+00:00,2023-03-08 06:30:00+00:00,2023-03-08 06:30:00+00:00,2023-03-12 17:30:00+00:00,2023-03-12 17:45:00+00:00,428,reverse,side_aligned_v1,0.0023176597007036176,0.005126016085331682,0.003492651447671551,2.1519098197324444,0.0012789715265900177,0.0019103415521390596,0.0014317648300039905,-0.0002217505019288706,0.3356199679872265,17,0.4375,0.0011675369681147796,0.0034851966688183023,0.006293553053446477,4,0.00046563857685788523,0.698837611562283,-0.2758462439292144,1.8683954140600951,0.002720743127308808,0.9224542685360935,0.01797193212748286,0.03397486632048334,0.0041741243061970135,0.0013622840105127487,0.0031878183007709726,0.008561348890916198,0.002387967723920137,0.025592064707509854,True,False,False,on-policy executed baseline only; a rejecting gate changes later position/cooldown state
