trade_id,arm,period,direction,entry_time,exit_time,entry_price,exit_price,initial_stop_price,take_profit_price,holding_bars,exit_reason,intrabar_barrier_collision,leverage,project_net_return,pnl,entry_equity,exit_equity
baseline_v9|2023|58445|58446|short,baseline_v9,2023,short,2023-09-04 11:00:00+00:00,2023-09-05 09:45:00+00:00,1635.410000,1633.774590,1643.780000,,91,stop,False,1.953385,-0.001000,-1.167165,598.107123,596.939958
baseline_v9|2023|59076|59077|short,baseline_v9,2023,short,2023-09-11 00:45:00+00:00,2023-09-12 10:15:00+00:00,1608.340000,1606.731660,1625.830000,,134,stop,False,0.919323,-0.001000,-0.548232,596.939958,596.391726
baseline_v9|2023|59251|59252|long,baseline_v9,2023,long,2023-09-12 20:30:00+00:00,2023-09-18 00:30:00+00:00,1599.520000,1601.119520,1575.130000,,496,stop,False,0.655844,-0.001000,-0.391531,596.391726,596.000194
baseline_v9|2023|60198|60199|short,baseline_v9,2023,short,2023-09-22 17:15:00+00:00,2023-09-25 01:00:00+00:00,1589.790000,1588.200210,1603.150000,,223,stop,False,1.190200,-0.001000,-0.708650,596.000194,595.291545
baseline_v9|2023|60715|60716|long,baseline_v9,2023,long,2023-09-28 02:30:00+00:00,2023-10-03 10:00:00+00:00,1607.090000,1659.370000,1589.400000,,510,reverse,False,0.908438,0.030531,16.493049,595.291545,611.784593
baseline_v9|2023|61225|61226|short,baseline_v9,2023,short,2023-10-03 10:00:00+00:00,2023-10-06 21:30:00+00:00,1659.370000,1657.710630,1671.730000,,334,stop,False,1.343463,-0.001000,-0.821088,611.784593,610.963505
baseline_v9|2023|61631|61632|long,baseline_v9,2023,long,2023-10-07 15:30:00+00:00,2023-10-07 18:45:00+00:00,1641.590000,1633.910000,1633.910000,,13,stop,False,2.137922,-0.006678,-8.717152,610.963505,602.246353
baseline_v9|2023|61767|61768|short,baseline_v9,2023,short,2023-10-09 01:30:00+00:00,2023-10-15 18:15:00+00:00,1625.550000,1557.490000,1637.650000,,643,reverse,False,1.343151,0.039869,32.284146,602.246353,634.530499
baseline_v9|2023|62410|62411|long,baseline_v9,2023,long,2023-10-15 18:15:00+00:00,2023-10-17 18:45:00+00:00,1557.490000,1559.047490,1548.180000,,194,stop,False,1.674377,-0.001000,-1.063506,634.530499,633.466993
baseline_v9|2023|62947|62948|long,baseline_v9,2023,long,2023-10-21 08:30:00+00:00,2023-11-17 10:45:00+00:00,1608.160000,1959.420000,1597.010000,,2601,reverse,False,1.442060,0.216424,197.502752,633.466993,830.969744
baseline_v9|2023|65548|65549|short,baseline_v9,2023,short,2023-11-17 10:45:00+00:00,2023-11-17 22:15:00+00:00,1959.420000,1957.460580,1989.060000,,46,stop,False,0.661917,-0.001000,-0.549483,830.969744,830.420261
baseline_v9|2023|66790|66791|short,baseline_v9,2023,short,2023-11-30 09:15:00+00:00,2023-11-30 12:00:00+00:00,2026.950000,2048.150000,2048.150000,,11,stop,False,0.955921,-0.012459,-9.898505,830.420261,820.521756
baseline_v9|2023|66938|66939|long,baseline_v9,2023,long,2023-12-01 22:15:00+00:00,2023-12-11 01:30:00+00:00,2091.560000,2331.500000,2067.940000,,877,reverse,False,0.885510,0.112718,81.815494,820.521756,902.337250
baseline_v9|2023|67815|67816|short,baseline_v9,2023,short,2023-12-11 01:30:00+00:00,2023-12-14 23:00:00+00:00,2331.500000,2329.168500,2361.120000,,374,stop,False,0.787818,-0.001000,-0.710166,902.337250,901.627083
baseline_v9|2023|68481|68482|short,baseline_v9,2023,short,2023-12-18 00:00:00+00:00,2023-12-18 21:00:00+00:00,2196.870000,2194.673130,2232.570000,,84,stop,False,0.615368,-0.001000,-0.554278,901.627083,901.072805
baseline_v9|2023|68857|68858|long,baseline_v9,2023,long,2023-12-21 22:00:00+00:00,2023-12-22 07:00:00+00:00,2250.120000,2252.370120,2204.570000,,36,stop,False,0.494006,-0.001000,-0.445581,901.072805,900.627225
baseline_v9|2023|68962|68963|long,baseline_v9,2023,long,2023-12-23 00:15:00+00:00,2023-12-23 01:45:00+00:00,2330.450000,2298.420000,2298.420000,,6,stop,False,0.727643,-0.015744,-10.308674,900.627225,890.318550
baseline_v9|2023|69357|69358|short,baseline_v9,2023,short,2023-12-27 03:00:00+00:00,2023-12-27 08:30:00+00:00,2221.830000,2246.060000,2246.060000,,22,stop,False,0.916830,-0.012905,-10.543223,890.318550,879.775327
baseline_v9|2023|69485|69486|long,baseline_v9,2023,long,2023-12-28 11:00:00+00:00,2023-12-28 14:45:00+00:00,2399.060000,2355.240000,2355.240000,,15,stop,False,0.547526,-0.020265,-9.753082,879.775327,870.022245
baseline_v9|2023|69579|69580|long,baseline_v9,2023,long,2023-12-29 10:30:00+00:00,2023-12-29 15:45:00+00:00,2366.490000,2325.210000,2325.210000,,21,stop,False,0.573224,-0.019444,-9.688136,870.022245,860.334109
baseline_v9|2023|69667|69668|short,baseline_v9,2023,short,2023-12-30 08:30:00+00:00,2023-12-30 15:45:00+00:00,2284.180000,2311.080000,2311.080000,,29,stop,False,0.849186,-0.013777,-10.073609,860.334109,850.260500
baseline_v9|2023|69807|69808|short,baseline_v9,2023,short,2023-12-31 19:30:00+00:00,2023-12-31 23:45:00+00:00,2294.800000,2282.750000,2323.030000,,17,period_end,False,0.812934,0.003251,2.250742,850.260500,852.511242
baseline_v9|2024|69841|69842|short,baseline_v9,2024,short,2024-01-01 04:00:00+00:00,2024-01-01 10:45:00+00:00,2274.640000,2304.150000,2304.150000,,27,stop,False,0.770849,-0.014973,-5.776145,500.000000,494.223855
baseline_v9|2024|70218|70219|short,baseline_v9,2024,short,2024-01-05 02:15:00+00:00,2024-01-05 20:45:00+00:00,2245.420000,2243.174580,2294.370000,,74,stop,False,0.458712,-0.001000,-0.226480,494.223855,493.997375
baseline_v9|2024|70331|70332|short,baseline_v9,2024,short,2024-01-06 06:30:00+00:00,2024-01-07 13:30:00+00:00,2227.390000,2255.880000,2255.880000,,124,stop,False,0.781717,-0.014791,-5.716628,493.997375,488.280747
baseline_v9|2024|70466|70467|short,baseline_v9,2024,short,2024-01-07 16:15:00+00:00,2024-01-08 07:15:00+00:00,2231.940000,2229.708060,2260.880000,,60,stop,False,0.771281,-0.001000,-0.376225,488.280747,487.904522
baseline_v9|2024|70682|70683|long,baseline_v9,2024,long,2024-01-09 22:15:00+00:00,2024-01-10 02:30:00+00:00,2352.610000,2354.962610,2282.030000,,17,stop,False,0.333333,-0.001000,-0.162797,487.904522,487.741724
baseline_v9|2024|70909|70910|long,baseline_v9,2024,long,2024-01-12 07:00:00+00:00,2024-01-12 16:45:00+00:00,2617.160000,2619.777160,2571.910000,,39,stop,False,0.578361,-0.001000,-0.282373,487.741724,487.459351
baseline_v9|2024|71505|71506|short,baseline_v9,2024,short,2024-01-18 12:00:00+00:00,2024-01-27 15:15:00+00:00,2523.030000,2270.380000,2549.760000,,877,reverse,False,0.943920,0.098138,45.201383,487.459351,532.660734
baseline_v9|2024|72382|72383|long,baseline_v9,2024,long,2024-01-27 15:15:00+00:00,2024-01-28 12:15:00+00:00,2270.380000,2272.650380,2252.890000,,84,stop,False,1.299453,-0.001000,-0.692860,532.660734,531.967874
baseline_v9|2024|72582|72583|long,baseline_v9,2024,long,2024-01-29 17:15:00+00:00,2024-01-31 10:30:00+00:00,2299.360000,2301.659360,2256.440000,,165,stop,False,0.535691,-0.001000,-0.285255,531.967874,531.682619
baseline_v9|2024|72775|72776|long,baseline_v9,2024,long,2024-01-31 17:30:00+00:00,2024-01-31 20:00:00+00:00,2338.810000,2297.640000,2297.640000,,10,stop,False,0.568037,-0.019603,-5.915087,531.682619,525.767532
baseline_v9|2024|73167|73168|short,baseline_v9,2024,short,2024-02-04 19:30:00+00:00,2024-02-04 20:45:00+00:00,2277.450000,2303.560000,2303.560000,,5,stop,False,0.872120,-0.013465,-6.179202,525.767532,519.588330
baseline_v9|2024|73291|73292|long,baseline_v9,2024,long,2024-02-06 02:30:00+00:00,2024-02-17 09:15:00+00:00,2318.890000,2774.650000,2293.630000,,1083,reverse,False,0.917952,0.194542,92.694608,519.588330,612.282937
baseline_v9|2024|74374|74375|short,baseline_v9,2024,short,2024-02-17 09:15:00+00:00,2024-02-17 17:45:00+00:00,2774.650000,2771.875350,2803.100000,,34,stop,False,0.976154,-0.001000,-0.597085,612.282937,611.685853
baseline_v9|2024|74705|74706|long,baseline_v9,2024,long,2024-02-20 20:00:00+00:00,2024-02-21 01:45:00+00:00,2986.960000,2989.946960,2909.950000,,23,stop,False,0.387879,-0.001000,-0.237497,611.685853,611.448356
baseline_v9|2024|74883|74884|long,baseline_v9,2024,long,2024-02-22 16:30:00+00:00,2024-02-22 23:30:00+00:00,2966.280000,2969.246280,2898.950000,,28,stop,False,0.440565,-0.001000,-0.269652,611.448356,611.178704
baseline_v9|2024|75007|75008|short,baseline_v9,2024,short,2024-02-23 23:30:00+00:00,2024-02-24 10:15:00+00:00,2923.930000,2966.030000,2966.030000,,43,stop,False,0.694473,-0.016398,-6.966376,611.178704,604.212328
baseline_v9|2024|75265|75266|long,baseline_v9,2024,long,2024-02-26 16:00:00+00:00,2024-03-14 05:15:00+00:00,3148.440000,3945.200000,3084.900000,,1589,reverse,False,0.495496,0.251065,75.089335,604.212328,679.301663
baseline_v9|2024|76854|76855|short,baseline_v9,2024,short,2024-03-14 05:15:00+00:00,2024-03-27 01:15:00+00:00,3945.200000,3625.370000,4017.860000,,1232,reverse,False,0.543279,0.079068,29.210062,679.301663,708.511724
baseline_v9|2024|78086|78087|long,baseline_v9,2024,long,2024-03-27 01:15:00+00:00,2024-03-27 07:45:00+00:00,3625.370000,3561.860000,3561.860000,,26,stop,False,0.571095,-0.019518,-7.890518,708.511724,700.621206
baseline_v9|2024|78385|78386|short,baseline_v9,2024,short,2024-03-30 04:00:00+00:00,2024-03-30 05:00:00+00:00,3490.460000,3525.520000,3525.520000,,4,stop,False,0.995625,-0.012045,-8.408733,700.621206,692.212473
baseline_v9|2024|78666|78667|short,baseline_v9,2024,short,2024-04-02 02:15:00+00:00,2024-04-07 21:30:00+00:00,3483.570000,3409.490000,3540.250000,,557,reverse,False,0.614570,0.019266,8.204858,692.212473,700.417331
baseline_v9|2024|79223|79224|long,baseline_v9,2024,long,2024-04-07 21:30:00+00:00,2024-04-08 03:00:00+00:00,3409.490000,3412.899490,3363.310000,,22,stop,False,0.738751,-0.001000,-0.517952,700.417331,699.899379
baseline_v9|2024|79476|79477|short,baseline_v9,2024,short,2024-04-10 12:45:00+00:00,2024-04-10 17:15:00+00:00,3441.990000,3537.890000,3537.890000,,18,stop,False,0.358927,-0.029862,-7.508661,699.899379,692.390718
baseline_v9|2024|79657|79658|short,baseline_v9,2024,short,2024-04-12 10:00:00+00:00,2024-04-19 07:45:00+00:00,3515.390000,3081.660000,3557.620000,,663,reverse,False,0.832377,0.121380,70.026286,692.390718,762.417004
baseline_v9|2024|80320|80321|long,baseline_v9,2024,long,2024-04-19 07:45:00+00:00,2024-04-25 09:00:00+00:00,3081.660000,3139.130000,2989.210000,,581,reverse,False,0.333552,0.016649,4.229209,762.417004,766.646213
baseline_v9|2024|80901|80902|short,baseline_v9,2024,short,2024-04-25 09:00:00+00:00,2024-04-25 12:00:00+00:00,3139.130000,3135.990870,3192.920000,,12,stop,False,0.583815,-0.001000,-0.447132,766.646213,766.199080
baseline_v9|2024|81470|81471|short,baseline_v9,2024,short,2024-05-01 07:15:00+00:00,2024-05-01 11:00:00+00:00,2901.190000,2898.288810,2988.220000,,15,stop,False,0.333343,-0.001000,-0.255151,766.199080,765.943929
baseline_v9|2024|81772|81773|long,baseline_v9,2024,long,2024-05-04 10:45:00+00:00,2024-05-05 00:30:00+00:00,3131.560000,3096.480000,3096.480000,,55,stop,False,0.892593,-0.013202,-9.018294,765.943929,756.925635
baseline_v9|2024|81926|81927|long,baseline_v9,2024,long,2024-05-06 01:15:00+00:00,2024-05-06 10:30:00+00:00,3159.100000,3162.259100,3122.960000,,37,stop,False,0.874067,-0.001000,-0.662265,756.925635,756.263370
baseline_v9|2024|82032|82033|short,baseline_v9,2024,short,2024-05-07 03:45:00+00:00,2024-05-07 08:15:00+00:00,3052.970000,3113.100000,3113.100000,,18,stop,False,0.507737,-0.021696,-8.338299,756.263370,747.925071
baseline_v9|2024|82180|82181|short,baseline_v9,2024,short,2024-05-08 16:45:00+00:00,2024-05-09 02:30:00+00:00,3005.540000,3002.534460,3068.520000,,39,stop,False,0.477241,-0.001000,-0.356583,747.925071,747.568488
baseline_v9|2024|82582|82583|short,baseline_v9,2024,short,2024-05-12 21:15:00+00:00,2024-05-13 06:45:00+00:00,2924.170000,2921.245830,2949.610000,,38,stop,False,1.149436,-0.001000,-0.858423,747.568488,746.710066
baseline_v9|2024|83330|83331|long,baseline_v9,2024,long,2024-05-20 16:15:00+00:00,2024-05-29 08:30:00+00:00,3115.990000,3805.200000,3062.520000,,833,reverse,False,0.582774,0.219185,95.284958,746.710066,841.995024
baseline_v9|2024|84163|84164|short,baseline_v9,2024,short,2024-05-29 08:30:00+00:00,2024-05-30 04:30:00+00:00,3805.200000,3801.394800,3871.350000,,80,stop,False,0.575578,-0.001000,-0.484149,841.995024,841.510875
baseline_v9|2024|86826|86827|long,baseline_v9,2024,long,2024-06-26 02:15:00+00:00,2024-06-26 05:15:00+00:00,3418.350000,3377.180000,3377.180000,,12,stop,False,0.830267,-0.014044,-9.803704,841.510875,831.707171
