trade_id,candidate_entry_time,direction,project_net_return,score,control_count,control_mean_project_net,excess_return,gate_arm,period
allow_all|2023|14,2023-04-07 06:30:00+00:00,short,-0.0010000000000001102,0.3622963145902921,3,-0.003120104636515684,0.002120104636515574,allow_all,2023
allow_all|2023|15,2023-04-14 21:45:00+00:00,long,-0.0010000000000001102,0.5177634365075691,3,0.023109563341833523,-0.02410956334183363,allow_all,2023
allow_all|2023|16,2023-04-20 12:15:00+00:00,short,-0.01595064330250895,0.3764450844450114,3,0.00268662205941787,-0.01863726536192682,allow_all,2023
allow_all|2023|17,2023-04-21 06:00:00+00:00,short,-0.0009999999999999992,0.34872621360571093,3,-0.0005179064725637396,-0.00048209352743625955,allow_all,2023
allow_all|2023|18,2023-04-22 08:30:00+00:00,short,-0.011216963537584055,0.25212024666094957,3,-0.0030201034128227336,-0.008196860124761321,allow_all,2023
allow_all|2023|19,2023-04-24 07:00:00+00:00,short,-0.015794260418752426,0.5236019929716466,3,-0.00833707619214785,-0.007457184226604576,allow_all,2023
allow_all|2023|20,2023-04-24 16:00:00+00:00,short,-0.0009999999999999992,0.6608520121846325,3,-0.005316747342198297,0.004316747342198298,allow_all,2023
allow_all|2023|21,2023-04-25 02:15:00+00:00,short,-0.0009999999999999992,0.3920769471156855,3,-0.006335107513271411,0.005335107513271412,allow_all,2023
allow_all|2023|22,2023-04-27 05:45:00+00:00,long,-0.02639662844877222,0.5024449132806506,3,-0.012251744739586271,-0.014144883709185948,allow_all,2023
allow_all|2023|23,2023-04-28 05:30:00+00:00,long,-0.013300172924514018,0.28329936363992314,3,0.025388710129041387,-0.0386888830535554,allow_all,2023
allow_all|2023|24,2023-05-03 09:00:00+00:00,long,-0.010825213672926546,0.3724110255743736,3,-0.006285261145909361,-0.004539952527017185,allow_all,2023
allow_all|2023|25,2023-05-03 18:00:00+00:00,long,-0.0010000000000001102,0.8274411775198289,3,-0.0008849905860821936,-0.00011500941391791655,allow_all,2023
allow_all|2023|26,2023-05-05 02:15:00+00:00,long,-0.0010000000000001102,0.5821806149664153,3,-0.0047337798695481865,0.0037337798695480763,allow_all,2023
allow_all|2023|27,2023-05-07 23:45:00+00:00,short,0.040005106812235236,0.5355162543501771,3,-0.01670833569080458,0.05671344250303982,allow_all,2023
allow_all|2023|28,2023-05-15 02:30:00+00:00,long,-0.018036064692687814,0.8338907295923981,3,-0.0061340085646009275,-0.011902056128086886,allow_all,2023
allow_all|2023|29,2023-05-18 09:00:00+00:00,long,-0.010207492416693163,0.3947956319801913,3,-0.0009985662428752707,-0.009208926173817892,allow_all,2023
allow_all|2023|30,2023-05-27 03:00:00+00:00,long,-0.008080303633458573,0.3836788991804309,3,0.0020355552615354652,-0.010115858894994037,allow_all,2023
allow_all|2023|31,2023-05-30 19:00:00+00:00,long,-0.014249326470495703,0.6151092805573126,3,0.004384365150815567,-0.01863369162131127,allow_all,2023
allow_all|2023|32,2023-06-02 00:00:00+00:00,short,-0.012226827159101282,0.4888964132840294,3,-0.002160151423328888,-0.010066675735772393,allow_all,2023
allow_all|2023|33,2023-06-02 16:30:00+00:00,long,-0.013160229769436425,0.5322725847848143,3,-0.013196712703363199,3.64829339267736e-05,allow_all,2023
allow_all|2023|34,2023-06-09 01:00:00+00:00,short,0.05462628387978441,0.34675913795004465,3,0.037215687962979395,0.017410595916805015,allow_all,2023
allow_all|2023|35,2023-06-19 18:30:00+00:00,long,-0.01836008277765011,0.9575776178676344,3,-0.0013971333586331163,-0.016962949419016993,allow_all,2023
allow_all|2023|36,2023-06-23 05:15:00+00:00,long,-0.010895690850829752,0.3301760238725754,3,-0.001128969531188201,-0.00976672131964155,allow_all,2023
allow_all|2023|37,2023-06-23 15:45:00+00:00,long,-0.0010000000000001102,0.7929409182597549,3,-0.003850980894196219,0.002850980894196109,allow_all,2023
allow_all|2023|38,2023-06-26 10:30:00+00:00,short,-0.015134026651062669,0.48385831674473334,3,0.0023782334698811986,-0.017512260120943868,allow_all,2023
allow_all|2023|39,2023-06-26 17:00:00+00:00,short,-0.023192660550458655,0.7848891753663764,3,0.0059265333660476855,-0.02911919391650634,allow_all,2023
allow_all|2023|40,2023-06-30 03:45:00+00:00,long,-0.0010000000000001102,0.625453126023523,3,-0.006552906481807136,0.0055529064818070255,allow_all,2023
allow_all|2023|41,2023-06-30 18:00:00+00:00,long,-0.0010000000000001102,1.0,3,0.03700177650629055,-0.03800177650629066,allow_all,2023
allow_all|2023|42,2023-07-04 11:30:00+00:00,long,-0.00916192693098927,0.3310373050320669,3,0.01676795364033749,-0.02592988057132676,allow_all,2023
allow_all|2023|43,2023-07-06 01:15:00+00:00,short,-0.011238154259844755,0.4798442686098246,3,-0.000703574624853041,-0.010534579634991714,allow_all,2023
allow_all|2023|44,2023-07-08 04:00:00+00:00,short,-0.008737329957516192,0.3447966843447873,3,0.004912524852601261,-0.013649854810117452,allow_all,2023
allow_all|2023|45,2023-07-09 21:45:00+00:00,long,-0.005210290049705966,0.5290654281660742,3,-0.002048373749814109,-0.0031619162998918573,allow_all,2023
allow_all|2023|46,2023-07-09 22:30:00+00:00,short,-0.01097482004734318,0.6460584869778915,3,0.01432151147982356,-0.02529633152716674,allow_all,2023
allow_all|2023|47,2023-07-11 07:15:00+00:00,long,-0.009720921840922435,0.4120580019608771,3,0.00025242188134859113,-0.009973343722271025,allow_all,2023
allow_all|2023|48,2023-07-16 20:30:00+00:00,short,-0.0009999999999998881,0.5596273168454492,3,0.0019861529998672282,-0.0029861529998671163,allow_all,2023
allow_all|2023|49,2023-07-20 15:45:00+00:00,short,-0.0009999999999999992,0.6401480405697079,3,0.009819202939149176,-0.010819202939149175,allow_all,2023
allow_all|2023|50,2023-07-24 02:45:00+00:00,short,-0.0009999999999999992,0.622956585800357,3,0.00023212230480004008,-0.0012321223048000391,allow_all,2023
allow_all|2023|51,2023-07-30 20:15:00+00:00,short,-0.010942006396392976,1.0,3,-0.0049482387748673844,-0.005993767621525592,allow_all,2023
allow_all|2023|52,2023-07-31 04:45:00+00:00,short,-0.0009999999999999992,0.6569221923363776,3,-0.006149695089682622,0.005149695089682623,allow_all,2023
allow_all|2023|53,2023-08-03 04:45:00+00:00,short,-0.00834316178870642,0.39963143629589815,3,0.0034633360217285847,-0.011806497810435005,allow_all,2023
allow_all|2023|54,2023-08-03 23:15:00+00:00,short,-0.0009999999999999992,0.6028345477027679,3,-0.007163413511423168,0.006163413511423169,allow_all,2023
allow_all|2023|55,2023-08-09 08:15:00+00:00,long,-0.007302875790332506,0.3430118600516264,3,-0.0037056351130754952,-0.003597240677257011,allow_all,2023
allow_all|2023|56,2023-08-11 16:45:00+00:00,short,-0.009340565310399505,0.8258345674670425,3,-0.007189585966943669,-0.0021509793434558357,allow_all,2023
allow_all|2023|57,2023-08-21 04:45:00+00:00,short,-0.00917243683839941,0.46152562490425775,3,-0.0009428988586295614,-0.008229537979769849,allow_all,2023
allow_all|2023|58,2023-08-22 00:45:00+00:00,short,-0.0009999999999999992,0.3780176765477296,3,-0.004941848403916351,0.003941848403916352,allow_all,2023
allow_all|2023|59,2023-08-25 16:00:00+00:00,short,-0.0009999999999998881,0.8928523245684128,3,0.026455251953133956,-0.027455251953133843,allow_all,2023
allow_all|2023|60,2023-09-03 16:45:00+00:00,short,-0.009104610321027716,0.7063143122492551,3,-0.0023049682297057155,-0.006799642091322,allow_all,2023
allow_all|2023|61,2023-09-04 11:00:00+00:00,short,-0.0009999999999998881,0.38608447171297056,3,-0.004901555864202154,0.0039015558642022663,allow_all,2023
allow_all|2023|62,2023-09-11 00:45:00+00:00,short,-0.0009999999999999992,0.7459643449656507,3,-0.000265172987705304,-0.0007348270122946952,allow_all,2023
allow_all|2023|63,2023-09-12 20:30:00+00:00,long,-0.0010000000000001102,0.4982275908613048,3,-0.005503942280057868,0.004503942280057758,allow_all,2023
allow_all|2023|64,2023-09-22 17:15:00+00:00,short,-0.0009999999999999992,0.5065606559128871,3,-0.011096766214526856,0.010096766214526856,allow_all,2023
allow_all|2023|65,2023-09-28 02:30:00+00:00,long,0.030530847681212503,0.5783833187253375,3,-0.009479577863388745,0.04001042554460125,allow_all,2023
allow_all|2023|66,2023-10-03 10:00:00+00:00,short,-0.0009999999999999992,0.26047945221010993,3,-0.006532877845394615,0.005532877845394616,allow_all,2023
allow_all|2023|67,2023-10-07 15:30:00+00:00,long,-0.006678391072070465,0.2775928470298693,3,-0.005616777741324183,-0.0010616133307462814,allow_all,2023
allow_all|2023|68,2023-10-09 01:30:00+00:00,short,0.03986890590876935,0.5130341012285352,3,0.006680729308041016,0.03318817660072833,allow_all,2023
allow_all|2023|69,2023-10-15 18:15:00+00:00,long,-0.0010000000000001102,0.5985294429143948,3,0.00204268723494731,-0.00304268723494742,allow_all,2023
allow_all|2023|70,2023-10-21 08:30:00+00:00,long,0.21642353994627395,0.2843378765920732,3,0.0666616622538736,0.14976187769240035,allow_all,2023
allow_all|2023|71,2023-11-17 10:45:00+00:00,short,-0.0009999999999999992,0.3508701047198288,3,0.0039204536309794084,-0.004920453630979408,allow_all,2023
allow_all|2023|72,2023-11-30 09:15:00+00:00,short,-0.012459064111102867,0.4374231573607065,3,6.526373495557731e-06,-0.012465590484598424,allow_all,2023
allow_all|2023|73,2023-12-01 22:15:00+00:00,long,0.11271820076880412,0.4489379132762937,3,0.017351596510314444,0.09536660425848968,allow_all,2023
allow_all|2023|74,2023-12-11 01:30:00+00:00,short,-0.0010000000000001102,0.672826397500175,3,-0.005823547828531633,0.004823547828531523,allow_all,2023
allow_all|2023|75,2023-12-18 00:00:00+00:00,short,-0.0009999999999998881,0.651367684060444,3,-0.001301989117900803,0.00030198911790091485,allow_all,2023
allow_all|2023|76,2023-12-21 22:00:00+00:00,long,-0.0010000000000001102,0.5758419972598888,3,0.002151006716890615,-0.003151006716890725,allow_all,2023
allow_all|2023|77,2023-12-23 00:15:00+00:00,long,-0.015744126670814707,0.33401883270947974,3,-0.006838820303987189,-0.008905306366827518,allow_all,2023
allow_all|2023|78,2023-12-27 03:00:00+00:00,short,-0.01290542480747847,0.40013816531876106,3,-0.00020056652087848138,-0.012704858286599988,allow_all,2023
allow_all|2023|79,2023-12-28 11:00:00+00:00,long,-0.020265487315865416,0.4476404524321034,3,0.0012232330536089426,-0.021488720369474357,allow_all,2023
allow_all|2023|80,2023-12-29 10:30:00+00:00,long,-0.019443555645703214,0.4069586672051412,3,0.0027893730068209925,-0.022232928652524207,allow_all,2023
allow_all|2023|81,2023-12-30 08:30:00+00:00,short,-0.013776655079722254,0.3382914673975263,3,0.001976329188537667,-0.01575298426825992,allow_all,2023
allow_all|2023|82,2023-12-31 19:30:00+00:00,short,0.0032510022659927324,0.5154810446281471,3,-0.0026953190210409557,0.005946321287033688,allow_all,2023
allow_all|2024|0,2024-01-01 04:00:00+00:00,short,-0.014973481517954522,0.5322814870641878,3,-0.003793903256623023,-0.011179578261331499,allow_all,2024
allow_all|2024|1,2024-01-05 02:15:00+00:00,short,-0.0009999999999998881,0.6148204900074998,3,-0.005963895040601279,0.004963895040601391,allow_all,2024
allow_all|2024|2,2024-01-06 06:30:00+00:00,short,-0.01479075509901717,0.3975597387512226,3,-0.009801331842592277,-0.004989423256424893,allow_all,2024
allow_all|2024|3,2024-01-07 16:15:00+00:00,short,-0.0009999999999999992,0.6491131489683192,3,-0.00965515878634056,0.008655158786340562,allow_all,2024
allow_all|2024|4,2024-01-09 22:15:00+00:00,long,-0.0010000000000001102,1.0,3,-0.009386724548852846,0.008386724548852736,allow_all,2024
allow_all|2024|5,2024-01-12 07:00:00+00:00,long,-0.0010000000000001102,0.34183631226547384,3,0.0021147369714129578,-0.003114736971413068,allow_all,2024
allow_all|2024|6,2024-01-18 12:00:00+00:00,short,0.09813753304558415,0.40495518592985924,3,0.06688354448696598,0.03125398855861816,allow_all,2024
allow_all|2024|7,2024-01-27 15:15:00+00:00,long,-0.0010000000000001102,0.34708172939529985,3,0.00023929023378558832,-0.0012392902337856986,allow_all,2024
allow_all|2024|8,2024-01-29 17:15:00+00:00,long,-0.0010000000000001102,0.8329285578046955,3,-0.007206439148883044,0.006206439148882934,allow_all,2024
allow_all|2024|9,2024-01-31 17:30:00+00:00,long,-0.019602969031259465,0.6231071625920802,3,0.0026216770862504974,-0.02222464611750996,allow_all,2024
allow_all|2024|10,2024-02-04 19:30:00+00:00,short,-0.013464576609804933,0.8151968580555027,3,0.0019288496354124384,-0.01539342624521737,allow_all,2024
allow_all|2024|11,2024-02-06 02:30:00+00:00,long,0.19454231119199283,0.49120722117699583,3,0.1926722348293637,0.0018700763626291472,allow_all,2024
allow_all|2024|12,2024-02-17 09:15:00+00:00,short,-0.0010000000000001102,0.3302976222491356,3,-0.010050039077389437,0.009050039077389327,allow_all,2024
allow_all|2024|13,2024-02-20 20:00:00+00:00,long,-0.0010000000000001102,0.6265484068370254,3,-0.005646091313030767,0.004646091313030657,allow_all,2024
allow_all|2024|14,2024-02-22 16:30:00+00:00,long,-0.0010000000000001102,0.554267403382978,3,0.0009653958801159422,-0.0019653958801160525,allow_all,2024
allow_all|2024|15,2024-02-23 23:30:00+00:00,short,-0.016398429510966483,0.4377087931128476,3,-0.012043031971847676,-0.004355397539118807,allow_all,2024
allow_all|2024|16,2024-02-26 16:00:00+00:00,long,0.25106500997319303,0.6436765025410278,3,0.08563271931419629,0.16543229065899673,allow_all,2024
allow_all|2024|17,2024-03-14 05:15:00+00:00,short,0.07906813342796304,0.5006176236572796,3,-0.011333014872137856,0.09040114830010089,allow_all,2024
allow_all|2024|18,2024-03-27 01:15:00+00:00,long,-0.0195182119342302,0.4535731295167237,3,-0.0019123723330119267,-0.017605839601218275,allow_all,2024
allow_all|2024|19,2024-03-30 04:00:00+00:00,short,-0.012044521352486457,0.3529916241556149,3,0.0019352936337719117,-0.013979814986258369,allow_all,2024
allow_all|2024|20,2024-04-02 02:15:00+00:00,short,0.019265540810145976,0.4666945127700627,3,-0.00606229374727496,0.025327834557420936,allow_all,2024
allow_all|2024|21,2024-04-07 21:30:00+00:00,long,-0.0010000000000001102,0.5161391305383496,3,-0.006368112614480299,0.0053681126144801885,allow_all,2024
allow_all|2024|22,2024-04-10 12:45:00+00:00,short,-0.029861789255634097,0.6632546928503533,3,-0.0005015387685205838,-0.029360250487113514,allow_all,2024
allow_all|2024|23,2024-04-12 10:00:00+00:00,short,0.12138033617891619,0.3505310729586508,3,-0.005269584049300296,0.1266499202282165,allow_all,2024
allow_all|2024|24,2024-04-19 07:45:00+00:00,long,0.016649039803223076,0.6982891095351912,3,0.021383613758391668,-0.004734573955168592,allow_all,2024
allow_all|2024|25,2024-04-25 09:00:00+00:00,short,-0.0009999999999999992,0.4631542998801873,3,-0.006309515850029625,0.005309515850029626,allow_all,2024
allow_all|2024|26,2024-05-01 07:15:00+00:00,short,-0.0009999999999999992,0.5675470399729927,3,0.006287365674011078,-0.0072873656740110775,allow_all,2024
allow_all|2024|27,2024-05-04 10:45:00+00:00,long,-0.01320208458404115,0.3727849632521763,3,0.07447326056918009,-0.08767534515322124,allow_all,2024
allow_all|2024|28,2024-05-06 01:15:00+00:00,long,-0.0010000000000001102,0.40792091115893064,3,0.008640513156271162,-0.009640513156271272,allow_all,2024
allow_all|2024|29,2024-05-07 03:45:00+00:00,short,-0.021695575128481526,0.5638233424209108,3,-0.0035097184594934734,-0.018185856668988053,allow_all,2024
allow_all|2024|30,2024-05-08 16:45:00+00:00,short,-0.0009999999999999992,0.5796435138398872,3,0.0021547472682496385,-0.0031547472682496376,allow_all,2024
allow_all|2024|31,2024-05-12 21:15:00+00:00,short,-0.0010000000000001102,0.46938010420628823,3,0.0036671447110900508,-0.0046671447110901605,allow_all,2024
allow_all|2024|32,2024-05-20 16:15:00+00:00,long,0.2191849203623888,0.6085734102863886,3,-0.007749812714159791,0.22693473307654857,allow_all,2024
allow_all|2024|33,2024-05-29 08:30:00+00:00,short,-0.0010000000000001102,0.5005384216999625,3,-0.013457720415163466,0.012457720415163355,allow_all,2024
allow_all|2024|34,2024-06-26 02:15:00+00:00,long,-0.014043822311934127,0.41771666956567105,3,-0.000640075935439279,-0.013403746376494849,allow_all,2024
allow_all|2024|35,2024-06-27 01:00:00+00:00,short,-0.014002217801115434,0.46656458729518036,3,0.010369636107961452,-0.024371853909076886,allow_all,2024
allow_all|2024|36,2024-06-28 12:30:00+00:00,long,-0.01166871944272174,0.4164557975198033,3,-0.0034069074687598957,-0.008261811973961844,allow_all,2024
allow_all|2024|37,2024-06-29 15:15:00+00:00,short,-0.008940342587123505,0.34223169602148745,3,-0.011853200327095985,0.0029128577399724805,allow_all,2024
allow_all|2024|38,2024-07-04 01:45:00+00:00,short,0.06850167429572052,0.6825634076250039,3,-0.020695671517543923,0.08919734581326444,allow_all,2024
allow_all|2024|39,2024-07-08 22:00:00+00:00,long,-0.0010000000000001102,0.46312489726620154,3,-0.0001328960385416801,-0.00086710396145843,allow_all,2024
allow_all|2024|40,2024-07-13 07:15:00+00:00,long,0.08006283169490125,0.3040427599919284,3,-0.006553374120063772,0.08661620581496501,allow_all,2024
allow_all|2024|41,2024-07-19 08:45:00+00:00,short,-0.019731446453857826,0.5886148847908604,3,-0.011432138719583188,-0.008299307734274638,allow_all,2024
allow_all|2024|42,2024-07-22 22:15:00+00:00,short,-0.01933576113240587,0.5817113109832119,3,0.028861036448550054,-0.04819679758095592,allow_all,2024
allow_all|2024|43,2024-07-24 02:30:00+00:00,short,0.044527818234780026,0.4336319989423822,3,0.023754489011637903,0.020773329223142123,allow_all,2024
allow_all|2024|44,2024-07-27 07:30:00+00:00,long,-0.0010000000000001102,0.3261433828237999,3,-0.00666950635956879,0.00566950635956868,allow_all,2024
allow_all|2024|45,2024-07-30 07:15:00+00:00,long,-0.015788724632819773,0.4227147196797293,3,-0.005204886220083415,-0.010583838412736357,allow_all,2024
allow_all|2024|46,2024-08-06 22:45:00+00:00,short,-0.0009999999999999992,0.47585061013121377,3,0.013173120947674236,-0.014173120947674235,allow_all,2024
allow_all|2024|47,2024-08-15 18:30:00+00:00,short,-0.0009999999999999992,0.7861384954298826,3,-0.012046705448755338,0.011046705448755339,allow_all,2024
allow_all|2024|48,2024-08-16 23:15:00+00:00,short,-0.020993679082983885,0.43136139329910805,3,-0.007079191648659369,-0.013914487434324517,allow_all,2024
allow_all|2024|49,2024-08-21 09:45:00+00:00,short,-0.0009999999999998881,0.4661526706423051,3,-0.002423760153819471,0.001423760153819583,allow_all,2024
allow_all|2024|50,2024-08-22 08:30:00+00:00,long,-0.014026084319077923,0.350296897429532,3,-0.0011320668718265408,-0.012894017447251382,allow_all,2024
allow_all|2024|51,2024-08-27 08:15:00+00:00,short,0.12437782223066574,0.4184820424031738,3,-0.009022006463687705,0.13339982869435343,allow_all,2024
allow_all|2024|52,2024-09-09 17:30:00+00:00,long,-0.0010000000000001102,0.6973445996879224,3,0.0004609048363482359,-0.0014609048363483461,allow_all,2024
allow_all|2024|53,2024-09-10 12:45:00+00:00,long,-0.014912378774403877,0.3611926702535982,3,-0.0028361933524284973,-0.01207618542197538,allow_all,2024
allow_all|2024|54,2024-09-10 18:45:00+00:00,long,-0.022804293135420428,0.6148548353116635,3,-0.0036893876728247826,-0.019114905462595644,allow_all,2024
allow_all|2024|55,2024-09-13 11:15:00+00:00,long,-0.01157492558457218,0.36733521041382394,3,1.0268981671670077e-05,-0.01158519456624385,allow_all,2024
allow_all|2024|56,2024-09-16 11:00:00+00:00,short,-0.0009999999999999992,0.49546294998608176,3,0.010821116542499029,-0.011821116542499028,allow_all,2024
allow_all|2024|57,2024-09-20 04:00:00+00:00,long,-0.0010000000000001102,0.5437852634900263,3,-0.008707613077443166,0.007707613077443056,allow_all,2024
allow_all|2024|58,2024-09-21 07:45:00+00:00,long,-0.0010000000000001102,0.3387620453418313,3,-0.014114669870020524,0.013114669870020414,allow_all,2024
allow_all|2024|59,2024-09-23 01:00:00+00:00,long,-0.0010000000000001102,0.8667422772009801,3,-0.0010000000000001102,0.0,allow_all,2024
allow_all|2024|60,2024-09-30 00:30:00+00:00,short,-0.0009999999999999992,0.652791191157989,3,0.007114763565502485,-0.008114763565502484,allow_all,2024
allow_all|2024|61,2024-10-02 10:15:00+00:00,short,-0.0009999999999998881,0.3447458953525147,3,-0.012403294059901704,0.011403294059901816,allow_all,2024
allow_all|2024|62,2024-10-07 00:45:00+00:00,long,-0.018306079884461646,0.8824469255514698,3,-0.003402225509980667,-0.014903854374480979,allow_all,2024
allow_all|2024|63,2024-10-09 16:00:00+00:00,long,-0.018202687988559063,0.5493580409124562,3,0.00027991382816639106,-0.018482601816725452,allow_all,2024
allow_all|2024|64,2024-10-09 18:30:00+00:00,short,-0.0009999999999998881,0.5667247337497349,3,0.00529483122725231,-0.006294831227252198,allow_all,2024
allow_all|2024|65,2024-10-12 10:45:00+00:00,long,-0.008543639191797457,0.2876236538170526,3,-0.007269053855263143,-0.0012745853365343143,allow_all,2024
allow_all|2024|66,2024-10-13 22:00:00+00:00,long,0.05843459037605836,0.5725446070001614,3,-0.005344078399184232,0.06377866877524259,allow_all,2024
allow_all|2024|67,2024-10-23 01:00:00+00:00,short,0.03455280572237329,0.3706843325021962,3,0.019620860526951927,0.014931945195421365,allow_all,2024
allow_all|2024|68,2024-10-28 08:15:00+00:00,long,-0.0010000000000001102,0.6795041700842743,3,-0.011071625618130687,0.010071625618130577,allow_all,2024
allow_all|2024|69,2024-11-04 09:45:00+00:00,short,-0.0009999999999999992,0.4427135733729544,3,-0.007764571274711343,0.0067645712747113436,allow_all,2024
allow_all|2024|70,2024-11-05 20:30:00+00:00,short,-0.026319322201201034,0.6593826654266304,3,0.0036456012984041903,-0.029964923499605223,allow_all,2024
allow_all|2024|71,2024-11-06 01:15:00+00:00,long,0.2656575036169935,0.6806986358905257,3,-0.0010000000000001102,0.2666575036169936,allow_all,2024
allow_all|2024|72,2024-11-14 11:30:00+00:00,short,-0.0009999999999999992,0.40174345861983746,3,-0.0017664658438401395,0.0007664658438401404,allow_all,2024
allow_all|2024|73,2024-11-29 03:15:00+00:00,long,-0.0010000000000001102,0.42574394165646945,3,0.00017701879410703288,-0.001177018794107143,allow_all,2024
allow_all|2024|74,2024-11-29 22:00:00+00:00,long,-0.0010000000000001102,0.42850274125159915,3,0.0065641351315718,-0.00756413513157191,allow_all,2024
allow_all|2024|75,2024-12-02 18:00:00+00:00,short,-0.03012621759276124,0.7100846071800103,3,-0.0054167200615417395,-0.0247094975312195,allow_all,2024
allow_all|2024|76,2024-12-03 09:00:00+00:00,short,-0.0009999999999999992,0.4492883077579153,3,-0.013814946900343164,0.012814946900343165,allow_all,2024
allow_all|2024|77,2024-12-13 04:30:00+00:00,long,-0.02176731454296843,0.44511866300147757,3,-0.00865113338751929,-0.01311618115544914,allow_all,2024
allow_all|2024|78,2024-12-16 00:00:00+00:00,long,-0.0010000000000001102,0.8046919545906046,3,0.003774993278668483,-0.004774993278668593,allow_all,2024
allow_all|2024|79,2024-12-17 03:15:00+00:00,long,-0.022206216340592833,0.5031920782412833,3,-0.015372637636108041,-0.0068335787044847916,allow_all,2024
allow_all|2024|80,2024-12-18 15:15:00+00:00,short,0.08822119045022303,0.4323695612190754,3,0.03297983453981387,0.055241355910409164,allow_all,2024
allow_all|2024|81,2024-12-26 00:15:00+00:00,long,-0.017504318489299453,0.4719131275149258,3,0.001187421954474301,-0.018691740443773752,allow_all,2024
allow_all|2024|82,2024-12-30 22:15:00+00:00,short,-0.028032179039654048,0.7184473711575569,3,-0.011619855956667294,-0.016412323082986756,allow_all,2024
atr_pct_ratio96_gte_1|2023|0,2023-01-04 23:30:00+00:00,long,-0.013688229022453589,0.5073471494799985,3,0.004319498759986274,-0.018007727782439864,atr_pct_ratio96_gte_1,2023
atr_pct_ratio96_gte_1|2023|1,2023-01-06 15:45:00+00:00,long,-0.0010000000000001102,0.9668232460384453,3,-0.004978543806224458,0.003978543806224348,atr_pct_ratio96_gte_1,2023
atr_pct_ratio96_gte_1|2023|2,2023-01-12 18:15:00+00:00,long,0.10605383735053953,0.8234875332610997,3,0.0687878527526559,0.03726598459788362,atr_pct_ratio96_gte_1,2023
atr_pct_ratio96_gte_1|2023|3,2023-01-31 22:45:00+00:00,short,-0.01860129642185049,0.5919764069125584,3,-0.01471649046988884,-0.0038848059519616483,atr_pct_ratio96_gte_1,2023
atr_pct_ratio96_gte_1|2023|4,2023-02-06 23:30:00+00:00,short,-0.019925839517510147,0.6191425333519017,3,-0.006646341683115768,-0.013279497834394378,atr_pct_ratio96_gte_1,2023
atr_pct_ratio96_gte_1|2023|5,2023-02-09 17:15:00+00:00,short,-0.0009999999999999992,0.5395524779309603,3,-0.01307235507997965,0.012072355079979651,atr_pct_ratio96_gte_1,2023
atr_pct_ratio96_gte_1|2023|6,2023-02-16 16:30:00+00:00,long,-0.03200046738800211,0.8854628015117226,3,0.0014794631992671725,-0.03347993058726928,atr_pct_ratio96_gte_1,2023
atr_pct_ratio96_gte_1|2023|7,2023-02-23 12:30:00+00:00,short,-0.018728126863582606,0.5179085826997885,3,-0.001967474400145625,-0.01676065246343698,atr_pct_ratio96_gte_1,2023
atr_pct_ratio96_gte_1|2023|8,2023-03-03 01:45:00+00:00,short,-0.0009999999999999992,1.0,3,-0.0009999999999999992,0.0,atr_pct_ratio96_gte_1,2023
atr_pct_ratio96_gte_1|2023|9,2023-03-08 19:00:00+00:00,short,0.025229013382770393,0.5774431433770917,3,-0.0036461278640801398,0.028875141246850533,atr_pct_ratio96_gte_1,2023
