variant_label,trade_id,candidate_signal_i,candidate_entry_time,candidate_project_net_return,direction,holding_bars,control_rank,control_signal_i,control_signal_time,stratum_month,stratum_hk_6h,stratum_atr_quintile,control_entry_i,control_exit_i,control_entry_price,control_exit_price,control_exit_reason,control_gross_return,control_project_net_return,control_pine_net_return
V8_10m,v8_actual_10m|common_short_20251223_202602|496|497|long,496,2025-12-23 20:50:00+00:00,-0.019128277436465613,long,35,0,1486,2025-12-30 17:40:00+00:00,2025-12,0,4,1487,1522,2969.66,2970.81,copied_horizon,0.00038724971882309056,-0.0016127502811769095,-0.001613137530895733
V8_10m,v8_actual_10m|common_short_20251223_202602|496|497|long,496,2025-12-23 20:50:00+00:00,-0.019128277436465613,long,35,1,614,2025-12-24 16:20:00+00:00,2025-12,0,4,615,650,2920.91,2948.5,copied_horizon,0.009445686447032031,0.007445686447032031,0.007436240760585
V8_10m,v8_actual_10m|common_short_20251223_202602|496|497|long,496,2025-12-23 20:50:00+00:00,-0.019128277436465613,long,35,2,902,2025-12-26 16:20:00+00:00,2025-12,0,4,903,938,2921.41,2922.3,copied_horizon,0.0003046474134067445,-0.0016953525865932555,-0.0016956572340066623
V8_10m,v8_actual_10m|common_short_20251223_202602|533|534|short,533,2025-12-24 03:00:00+00:00,-0.0009999999999999992,short,78,0,805,2025-12-26 00:10:00+00:00,2025-12,1,3,806,817,2899.66,2935.93,stop,-0.012508363049460902,-0.014508363049460902,-0.014520871412510364
V8_10m,v8_actual_10m|common_short_20251223_202602|533|534|short,533,2025-12-24 03:00:00+00:00,-0.0009999999999999992,short,78,1,381,2025-12-23 01:30:00+00:00,2025-12,1,3,382,460,3017.55,2924.84,copied_horizon,0.03072360027174359,0.028723600271743588,0.028754323872015333
V8_10m,v8_actual_10m|common_short_20251223_202602|533|534|short,533,2025-12-24 03:00:00+00:00,-0.0009999999999999992,short,78,2,806,2025-12-26 00:20:00+00:00,2025-12,1,3,807,817,2901.65,2939.25,stop,-0.012958144503989022,-0.014958144503989022,-0.014971102648493011
V8_10m,v8_actual_10m|common_short_20251223_202602|618|619|long,618,2025-12-24 17:10:00+00:00,-0.0012312271451653239,long,68,0,1629,2025-12-31 17:30:00+00:00,2025-12,0,4,1630,1698,2972.62,2979.4,copied_horizon,0.0022808162496383844,0.0002808162496383843,0.0002785354333887458
V8_10m,v8_actual_10m|common_short_20251223_202602|618|619|long,618,2025-12-24 17:10:00+00:00,-0.0012312271451653239,long,68,1,476,2025-12-23 17:20:00+00:00,2025-12,0,4,477,530,2940.28,2943.22028,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
V8_10m,v8_actual_10m|common_short_20251223_202602|618|619|long,618,2025-12-24 17:10:00+00:00,-0.0012312271451653239,long,68,2,1621,2025-12-31 16:10:00+00:00,2025-12,0,4,1622,1690,2988.96,2980.69,copied_horizon,-0.0027668486697713934,-0.0047668486697713935,-0.004764081821101622
V8_10m,v8_actual_10m|common_short_20251223_202602|686|687|short,686,2025-12-25 04:30:00+00:00,0.00020257579002114397,short,65,0,711,2025-12-25 08:30:00+00:00,2025-12,2,0,712,752,2926.77,2947.58,stop,-0.007110227315436424,-0.009110227315436424,-0.00911733754275186
V8_10m,v8_actual_10m|common_short_20251223_202602|686|687|short,686,2025-12-25 04:30:00+00:00,0.00020257579002114397,short,65,1,693,2025-12-25 05:30:00+00:00,2025-12,2,0,694,754,2940.09,2955.6400000000003,stop,-0.005288953739511326,-0.007288953739511326,-0.007294242693250838
V8_10m,v8_actual_10m|common_short_20251223_202602|686|687|short,686,2025-12-25 04:30:00+00:00,0.00020257579002114397,short,65,2,688,2025-12-25 04:40:00+00:00,2025-12,2,0,689,754,2942.88,2958.9700000000003,stop,-0.005467433262654309,-0.007467433262654309,-0.007472900695916963
V8_10m,v8_actual_10m|common_short_20251223_202602|751|752|long,751,2025-12-25 15:20:00+00:00,-0.00927296263366406,long,44,0,592,2025-12-24 12:40:00+00:00,2025-12,3,1,593,603,2931.17,2906.82,stop,-0.008307262970076779,-0.010307262970076779,-0.010298955707106702
V8_10m,v8_actual_10m|common_short_20251223_202602|751|752|long,751,2025-12-25 15:20:00+00:00,-0.00927296263366406,long,44,1,1599,2025-12-31 12:30:00+00:00,2025-12,3,1,1600,1617,2989.99,2967.99,stop,-0.0073578841400807615,-0.009357884140080762,-0.00935052625594068
V8_10m,v8_actual_10m|common_short_20251223_202602|751|752|long,751,2025-12-25 15:20:00+00:00,-0.00927296263366406,long,44,2,726,2025-12-25 11:00:00+00:00,2025-12,3,1,727,771,2922.27,2952.21,copied_horizon,0.010245459865104944,0.008245459865104944,0.00823521440523984
V8_10m,v8_actual_10m|common_short_20251223_202602|796|797|short,796,2025-12-25 22:50:00+00:00,-0.010797060327110584,short,20,0,650,2025-12-24 22:20:00+00:00,2025-12,1,1,651,671,2948.5,2946.87,copied_horizon,0.0005528234695608703,-0.0014471765304391298,-0.001446623706969569
V8_10m,v8_actual_10m|common_short_20251223_202602|796|797|short,796,2025-12-25 22:50:00+00:00,-0.010797060327110584,short,20,1,1526,2025-12-31 00:20:00+00:00,2025-12,1,1,1527,1547,2968.05,2969.46,copied_horizon,-0.00047505938242276,-0.00247505938242276,-0.002475534441805183
V8_10m,v8_actual_10m|common_short_20251223_202602|796|797|short,796,2025-12-25 22:50:00+00:00,-0.010797060327110584,short,20,2,1379,2025-12-29 23:50:00+00:00,2025-12,1,1,1380,1400,2936.28,2938.71,copied_horizon,-0.0008275777514406002,-0.0028275777514406002,-0.002828405329192041
V8_10m,v8_actual_10m|common_short_20251223_202602|820|821|long,820,2025-12-26 02:50:00+00:00,-0.01961780836214644,long,72,0,823,2025-12-26 03:10:00+00:00,2025-12,1,4,824,893,2961.5,2910.71,stop,-0.017150092858348787,-0.01915009285834879,-0.01913294276549044
