candidate_id,candidate_signal_i,candidate_signal_time,candidate_side,candidate_start_label,control_rank,control_signal_i,control_signal_time,copied_horizon_bars,match_month,match_hk_6h_block,match_causal_atr_quintile,control_status,control_start_label,control_outcome,control_event_time,control_resolution,control_entry_price,control_target_price,control_initial_stop_price
pine-v9|long|35328|2023-01-06T15:30:00+00:00,35328,2023-01-06 15:30:00+00:00,long,1,1,37332,2023-01-27 12:30:00+00:00,1231,2023-01,3,3,resolved,1,target,2023-01-27 17:45:00+00:00,15m_single_touch,1575.51,1599.1426499999998,1558.34
pine-v9|long|35328|2023-01-06T15:30:00+00:00,35328,2023-01-06 15:30:00+00:00,long,1,2,35983,2023-01-13 11:15:00+00:00,1231,2023-01,3,3,resolved,1,target,2023-01-13 21:15:00+00:00,15m_single_touch,1411.5,1432.6725,1394.1
pine-v9|long|35914|2023-01-12T18:00:00+00:00,35914,2023-01-12 18:00:00+00:00,long,1,0,37551,2023-01-29 19:15:00+00:00,645,2023-01,0,4,resolved,0,initial_stop,2023-01-30 08:15:00+00:00,15m_single_touch,1652.04,1676.8205999999998,1619.49
pine-v9|long|35914|2023-01-12T18:00:00+00:00,35914,2023-01-12 18:00:00+00:00,long,1,1,36870,2023-01-22 17:00:00+00:00,645,2023-01,0,4,resolved,0,initial_stop,2023-01-22 20:30:00+00:00,15m_single_touch,1644.23,1668.8934499999998,1614.18
pine-v9|long|35914|2023-01-12T18:00:00+00:00,35914,2023-01-12 18:00:00+00:00,long,1,2,37640,2023-01-30 17:30:00+00:00,645,2023-01,0,4,resolved,0,initial_stop,2023-01-30 19:00:00+00:00,15m_single_touch,1585.28,1609.0592,1556.83
pine-v9|long|35954|2023-01-13T04:00:00+00:00,35954,2023-01-13 04:00:00+00:00,long,1,0,36050,2023-01-14 04:00:00+00:00,605,2023-01,2,4,resolved,0,initial_stop,2023-01-14 09:15:00+00:00,15m_single_touch,1554.6,1577.9189999999999,1507.9599999999998
pine-v9|long|35954|2023-01-13T04:00:00+00:00,35954,2023-01-13 04:00:00+00:00,long,1,1,37590,2023-01-30 05:00:00+00:00,605,2023-01,2,4,resolved,0,initial_stop,2023-01-30 08:30:00+00:00,15m_single_touch,1634.57,1659.0885499999997,1615.55
pine-v9|long|35954|2023-01-13T04:00:00+00:00,35954,2023-01-13 04:00:00+00:00,long,1,2,36917,2023-01-23 04:45:00+00:00,605,2023-01,2,4,resolved,0,initial_stop,2023-01-23 13:45:00+00:00,15m_single_touch,1636.83,1661.3824499999998,1615.36
pine-v9|long|36000|2023-01-13T15:30:00+00:00,36000,2023-01-13 15:30:00+00:00,long,1,0,36075,2023-01-14 10:15:00+00:00,559,2023-01,3,4,resolved,1,target,2023-01-14 11:00:00+00:00,15m_single_touch,1512.52,1535.2078,1467.81
pine-v9|long|36000|2023-01-13T15:30:00+00:00,36000,2023-01-13 15:30:00+00:00,long,1,1,36096,2023-01-14 15:30:00+00:00,559,2023-01,3,4,resolved,1,target,2023-01-14 22:30:00+00:00,15m_single_touch,1522.83,1545.6724499999998,1482.21
pine-v9|long|36000|2023-01-13T15:30:00+00:00,36000,2023-01-13 15:30:00+00:00,long,1,2,37228,2023-01-26 10:30:00+00:00,559,2023-01,3,4,resolved,0,initial_stop,2023-01-26 16:00:00+00:00,15m_single_touch,1603.87,1627.9280499999998,1580.77
pine-v9|long|36298|2023-01-16T18:00:00+00:00,36298,2023-01-16 18:00:00+00:00,long,1,0,35915,2023-01-12 18:15:00+00:00,261,2023-01,0,4,resolved,1,target,2023-01-12 19:45:00+00:00,15m_single_touch,1415.27,1436.49905,1372.81
pine-v9|long|36298|2023-01-16T18:00:00+00:00,36298,2023-01-16 18:00:00+00:00,long,1,1,36966,2023-01-23 17:00:00+00:00,261,2023-01,0,4,resolved,0,initial_stop,2023-01-24 22:15:00+00:00,15m_single_touch,1617.94,1642.2090999999998,1578.44
pine-v9|long|36298|2023-01-16T18:00:00+00:00,36298,2023-01-16 18:00:00+00:00,long,1,2,36008,2023-01-13 17:30:00+00:00,261,2023-01,0,4,resolved,1,target,2023-01-13 21:30:00+00:00,15m_single_touch,1415.8,1437.0369999999998,1390.71
pine-v9|long|36373|2023-01-17T12:45:00+00:00,36373,2023-01-17 12:45:00+00:00,long,1,0,36077,2023-01-14 10:45:00+00:00,186,2023-01,3,4,resolved,1,target,2023-01-14 12:30:00+00:00,15m_single_touch,1522.68,1545.5202,1480.38
pine-v9|long|36373|2023-01-17T12:45:00+00:00,36373,2023-01-17 12:45:00+00:00,long,1,1,36748,2023-01-21 10:30:00+00:00,186,2023-01,3,4,resolved,1,target,2023-01-21 15:30:00+00:00,15m_single_touch,1641.85,1666.4777499999998,1594.0
pine-v9|long|36373|2023-01-17T12:45:00+00:00,36373,2023-01-17 12:45:00+00:00,long,1,2,36270,2023-01-16 11:00:00+00:00,186,2023-01,3,4,resolved,1,target,2023-01-16 18:45:00+00:00,15m_single_touch,1545.54,1568.7230999999997,1519.01
pine-v9|long|36430|2023-01-18T03:00:00+00:00,36430,2023-01-18 03:00:00+00:00,long,0,0,35842,2023-01-12 00:00:00+00:00,129,2023-01,1,4,resolved,1,target,2023-01-12 00:45:00+00:00,15m_single_touch,1390.01,1410.8601499999997,1353.06
pine-v9|long|36430|2023-01-18T03:00:00+00:00,36430,2023-01-18 03:00:00+00:00,long,0,1,37378,2023-01-28 00:00:00+00:00,129,2023-01,1,4,resolved,0,initial_stop,2023-01-28 13:00:00+00:00,15m_single_touch,1595.35,1619.2802499999998,1569.56
pine-v9|long|36430|2023-01-18T03:00:00+00:00,36430,2023-01-18 03:00:00+00:00,long,0,2,36711,2023-01-21 01:15:00+00:00,129,2023-01,1,4,resolved,0,initial_stop,2023-01-21 10:15:00+00:00,15m_single_touch,1655.56,1680.3933999999997,1614.6799999999998
pine-v9|short|36559|2023-01-19T11:15:00+00:00,36559,2023-01-19 11:15:00+00:00,short,0,0,36945,2023-01-23 11:45:00+00:00,428,2023-01,3,3,resolved,1,target,2023-01-23 14:00:00+00:00,15m_single_touch,1636.75,1612.19875,1653.15
pine-v9|short|36559|2023-01-19T11:15:00+00:00,36559,2023-01-19 11:15:00+00:00,short,0,1,36946,2023-01-23 12:00:00+00:00,428,2023-01,3,3,resolved,1,target,2023-01-23 14:45:00+00:00,15m_single_touch,1633.31,1608.81035,1650.8899999999999
pine-v9|short|36559|2023-01-19T11:15:00+00:00,36559,2023-01-19 11:15:00+00:00,short,0,2,36657,2023-01-20 11:45:00+00:00,428,2023-01,3,3,resolved,0,initial_stop,2023-01-20 14:30:00+00:00,15m_single_touch,1549.15,1525.91275,1565.02
pine-v9|long|36987|2023-01-23T22:15:00+00:00,36987,2023-01-23 22:15:00+00:00,long,0,0,36335,2023-01-17 03:15:00+00:00,769,2023-01,1,4,resolved,1,target,2023-01-17 14:00:00+00:00,15m_single_touch,1561.0,1584.4149999999997,1527.39
pine-v9|long|36987|2023-01-23T22:15:00+00:00,36987,2023-01-23 22:15:00+00:00,long,0,1,36508,2023-01-18 22:30:00+00:00,769,2023-01,1,4,resolved,1,target,2023-01-19 19:15:00+00:00,15m_single_touch,1526.0,1548.8899999999999,1484.56
pine-v9|long|36987|2023-01-23T22:15:00+00:00,36987,2023-01-23 22:15:00+00:00,long,0,2,37580,2023-01-30 02:30:00+00:00,769,2023-01,1,4,resolved,0,initial_stop,2023-01-30 09:00:00+00:00,15m_single_touch,1637.51,1662.0726499999998,1612.34
pine-v9|short|37756|2023-01-31T22:30:00+00:00,37756,2023-01-31 22:30:00+00:00,short,0,0,35558,2023-01-09 01:00:00+00:00,338,2023-01,1,4,resolved,0,initial_stop,2023-01-09 02:45:00+00:00,15m_single_touch,1289.54,1270.1969,1311.31
pine-v9|short|37756|2023-01-31T22:30:00+00:00,37756,2023-01-31 22:30:00+00:00,short,0,1,36424,2023-01-18 01:30:00+00:00,338,2023-01,1,4,resolved,0,initial_stop,2023-01-18 14:00:00+00:00,15m_single_touch,1575.11,1551.48335,1601.6299999999999
pine-v9|short|37756|2023-01-31T22:30:00+00:00,37756,2023-01-31 22:30:00+00:00,short,0,2,36332,2023-01-17 02:30:00+00:00,338,2023-01,1,4,resolved,0,initial_stop,2023-01-17 14:15:00+00:00,15m_single_touch,1557.5,1534.1375,1594.18
pine-v9|short|37829|2023-02-01T16:45:00+00:00,37829,2023-02-01 16:45:00+00:00,short,0,0,40423,2023-02-28 17:15:00+00:00,265,2023-02,0,2,resolved,1,target,2023-02-28 21:00:00+00:00,15m_single_touch,1641.15,1616.53275,1664.0800000000002
pine-v9|short|37829|2023-02-01T16:45:00+00:00,37829,2023-02-01 16:45:00+00:00,short,0,1,38329,2023-02-06 21:45:00+00:00,265,2023-02,0,2,resolved,1,target,2023-02-06 23:00:00+00:00,15m_single_touch,1638.33,1613.75505,1661.5
pine-v9|short|37829|2023-02-01T16:45:00+00:00,37829,2023-02-01 16:45:00+00:00,short,0,2,40430,2023-02-28 19:00:00+00:00,265,2023-02,0,2,resolved,1,target,2023-02-28 21:00:00+00:00,15m_single_touch,1640.53,1615.92205,1660.66
pine-v9|long|38094|2023-02-04T11:00:00+00:00,38094,2023-02-04 11:00:00+00:00,long,1,0,38578,2023-02-09 12:00:00+00:00,210,2023-02,3,1,resolved,0,initial_stop,2023-02-09 19:00:00+00:00,15m_single_touch,1632.5,1656.9874999999997,1614.76
pine-v9|long|38094|2023-02-04T11:00:00+00:00,38094,2023-02-04 11:00:00+00:00,long,1,1,37812,2023-02-01 12:30:00+00:00,210,2023-02,3,1,resolved,0,initial_stop,2023-02-01 17:45:00+00:00,15m_single_touch,1581.84,1605.5675999999999,1566.6
pine-v9|long|38094|2023-02-04T11:00:00+00:00,38094,2023-02-04 11:00:00+00:00,long,1,2,40126,2023-02-25 15:00:00+00:00,210,2023-02,3,1,resolved,0,initial_stop,2023-02-25 18:45:00+00:00,15m_single_touch,1598.3,1622.2744999999998,1584.9099999999999
pine-v9|short|38304|2023-02-06T15:30:00+00:00,38304,2023-02-06 15:30:00+00:00,short,0,0,38686,2023-02-10 15:00:00+00:00,847,2023-02,3,3,resolved,1,target,2023-02-10 15:45:00+00:00,15m_single_touch,1545.2,1522.022,1569.73
pine-v9|short|38304|2023-02-06T15:30:00+00:00,38304,2023-02-06 15:30:00+00:00,short,0,1,40321,2023-02-27 15:45:00+00:00,847,2023-02,3,3,resolved,1,target,2023-02-27 18:15:00+00:00,15m_single_touch,1644.23,1619.56655,1670.83
pine-v9|short|38304|2023-02-06T15:30:00+00:00,38304,2023-02-06 15:30:00+00:00,short,0,2,39838,2023-02-22 15:00:00+00:00,847,2023-02,3,3,resolved,1,target,2023-02-22 16:45:00+00:00,15m_single_touch,1619.33,1595.0400499999998,1648.9299999999998
pine-v9|short|38335|2023-02-06T23:15:00+00:00,38335,2023-02-06 23:15:00+00:00,short,0,0,39780,2023-02-22 00:30:00+00:00,816,2023-02,1,3,resolved,1,target,2023-02-22 02:00:00+00:00,15m_single_touch,1656.7,1631.8495,1686.18
pine-v9|short|38335|2023-02-06T23:15:00+00:00,38335,2023-02-06 23:15:00+00:00,short,0,1,39011,2023-02-14 00:15:00+00:00,816,2023-02,1,3,resolved,0,initial_stop,2023-02-14 14:45:00+00:00,15m_single_touch,1503.88,1481.3218000000002,1528.63
pine-v9|short|38335|2023-02-06T23:15:00+00:00,38335,2023-02-06 23:15:00+00:00,short,0,2,39970,2023-02-24 00:00:00+00:00,816,2023-02,1,3,resolved,1,target,2023-02-24 15:00:00+00:00,15m_single_touch,1652.99,1628.19515,1677.56
pine-v9|short|38598|2023-02-09T17:00:00+00:00,38598,2023-02-09 17:00:00+00:00,short,1,0,38229,2023-02-05 20:45:00+00:00,553,2023-02,0,3,resolved,0,initial_stop,2023-02-06 15:45:00+00:00,15m_single_touch,1619.3,1595.0104999999999,1650.19
pine-v9|short|38598|2023-02-09T17:00:00+00:00,38598,2023-02-09 17:00:00+00:00,short,1,1,40337,2023-02-27 19:45:00+00:00,553,2023-02,0,3,resolved,1,target,2023-02-28 21:30:00+00:00,15m_single_touch,1622.02,1597.6897,1652.19
pine-v9|short|38598|2023-02-09T17:00:00+00:00,38598,2023-02-09 17:00:00+00:00,short,1,2,40342,2023-02-27 21:00:00+00:00,553,2023-02,0,3,resolved,1,target,2023-02-28 21:30:00+00:00,15m_single_touch,1624.9,1600.5265000000002,1654.7900000000002
pine-v9|short|38668|2023-02-10T10:30:00+00:00,38668,2023-02-10 10:30:00+00:00,short,1,0,37994,2023-02-03 10:00:00+00:00,483,2023-02,3,2,resolved,0,initial_stop,2023-02-03 14:45:00+00:00,15m_single_touch,1642.23,1617.59655,1660.91
pine-v9|short|38668|2023-02-10T10:30:00+00:00,38668,2023-02-10 10:30:00+00:00,short,1,1,38570,2023-02-09 10:00:00+00:00,483,2023-02,3,2,resolved,1,target,2023-02-09 19:15:00+00:00,15m_single_touch,1634.34,1609.8248999999998,1653.4199999999998
pine-v9|short|38668|2023-02-10T10:30:00+00:00,38668,2023-02-10 10:30:00+00:00,short,1,2,39829,2023-02-22 12:45:00+00:00,483,2023-02,3,2,resolved,1,target,2023-02-22 15:00:00+00:00,15m_single_touch,1644.49,1619.82265,1667.02
pine-v9|short|38905|2023-02-12T21:45:00+00:00,38905,2023-02-12 21:45:00+00:00,short,1,0,38327,2023-02-06 21:15:00+00:00,246,2023-02,0,2,resolved,1,target,2023-02-06 23:00:00+00:00,15m_single_touch,1644.16,1619.4976000000001,1667.89
pine-v9|short|38905|2023-02-12T21:45:00+00:00,38905,2023-02-12 21:45:00+00:00,short,1,1,40427,2023-02-28 18:15:00+00:00,246,2023-02,0,2,resolved,1,target,2023-02-28 21:00:00+00:00,15m_single_touch,1641.16,1616.5426,1661.99
pine-v9|short|38905|2023-02-12T21:45:00+00:00,38905,2023-02-12 21:45:00+00:00,short,1,2,38404,2023-02-07 16:30:00+00:00,246,2023-02,0,2,resolved,0,initial_stop,2023-02-07 17:45:00+00:00,15m_single_touch,1637.47,1612.90795,1659.92
pine-v9|long|39151|2023-02-15T11:15:00+00:00,39151,2023-02-15 11:15:00+00:00,long,1,0,38483,2023-02-08 12:15:00+00:00,772,2023-02,3,1,resolved,0,initial_stop,2023-02-08 15:00:00+00:00,15m_single_touch,1674.69,1699.81035,1659.55
pine-v9|long|39151|2023-02-15T11:15:00+00:00,39151,2023-02-15 11:15:00+00:00,long,1,1,40398,2023-02-28 11:00:00+00:00,772,2023-02,3,1,resolved,0,initial_stop,2023-02-28 21:30:00+00:00,15m_single_touch,1626.03,1650.4204499999998,1611.33
pine-v9|long|39151|2023-02-15T11:15:00+00:00,39151,2023-02-15 11:15:00+00:00,long,1,2,39440,2023-02-18 11:30:00+00:00,772,2023-02,3,1,resolved,1,target,2023-02-19 15:15:00+00:00,15m_single_touch,1692.19,1717.5728499999998,1677.0800000000002
pine-v9|long|39267|2023-02-16T16:15:00+00:00,39267,2023-02-16 16:15:00+00:00,long,0,0,39377,2023-02-17 19:45:00+00:00,656,2023-02,0,4,resolved,0,initial_stop,2023-02-20 01:00:00+00:00,15m_single_touch,1706.61,1732.2091499999997,1662.27
pine-v9|long|39267|2023-02-16T16:15:00+00:00,39267,2023-02-16 16:15:00+00:00,long,0,1,39945,2023-02-23 17:45:00+00:00,656,2023-02,0,4,resolved,0,initial_stop,2023-02-24 15:30:00+00:00,15m_single_touch,1646.86,1671.5628999999997,1603.9499999999998
pine-v9|long|39267|2023-02-16T16:15:00+00:00,39267,2023-02-16 16:15:00+00:00,long,0,2,37938,2023-02-02 20:00:00+00:00,656,2023-02,0,4,resolved,0,initial_stop,2023-02-02 21:45:00+00:00,15m_single_touch,1676.42,1701.5663,1633.64
pine-v9|long|39670|2023-02-20T21:00:00+00:00,39670,2023-02-20 21:00:00+00:00,long,0,0,38320,2023-02-06 19:30:00+00:00,253,2023-02,0,3,resolved,0,initial_stop,2023-02-06 23:00:00+00:00,15m_single_touch,1644.78,1669.4516999999998,1616.66
pine-v9|long|39670|2023-02-20T21:00:00+00:00,39670,2023-02-20 21:00:00+00:00,long,0,1,40335,2023-02-27 19:15:00+00:00,253,2023-02,0,3,resolved,1,target,2023-03-01 04:45:00+00:00,15m_single_touch,1625.3,1649.6794999999997,1593.27
pine-v9|long|39670|2023-02-20T21:00:00+00:00,39670,2023-02-20 21:00:00+00:00,long,0,2,39174,2023-02-15 17:00:00+00:00,253,2023-02,0,3,resolved,1,target,2023-02-15 19:00:00+00:00,15m_single_touch,1577.87,1601.5380499999997,1550.6299999999999
pine-v9|short|39923|2023-02-23T12:15:00+00:00,39923,2023-02-23 12:15:00+00:00,short,0,0,39647,2023-02-20 15:15:00+00:00,382,2023-02,3,3,resolved,1,target,2023-02-21 08:45:00+00:00,15m_single_touch,1706.44,1680.8434,1738.0900000000001
pine-v9|short|39923|2023-02-23T12:15:00+00:00,39923,2023-02-23 12:15:00+00:00,short,0,1,39633,2023-02-20 11:45:00+00:00,382,2023-02,3,3,resolved,1,target,2023-02-20 16:30:00+00:00,15m_single_touch,1713.53,1687.8270499999999,1742.1299999999999
pine-v9|short|39923|2023-02-23T12:15:00+00:00,39923,2023-02-23 12:15:00+00:00,short,0,2,39636,2023-02-20 12:30:00+00:00,382,2023-02,3,3,resolved,1,target,2023-02-21 08:45:00+00:00,15m_single_touch,1707.7,1682.0845,1734.99
pine-v9|short|39985|2023-02-24T03:45:00+00:00,39985,2023-02-24 03:45:00+00:00,short,1,0,40264,2023-02-27 01:30:00+00:00,320,2023-02,1,2,resolved,0,initial_stop,2023-02-27 13:30:00+00:00,15m_single_touch,1639.61,1615.0158499999998,1662.52
pine-v9|short|39985|2023-02-24T03:45:00+00:00,39985,2023-02-24 03:45:00+00:00,short,1,1,39024,2023-02-14 03:30:00+00:00,320,2023-02,1,2,resolved,0,initial_stop,2023-02-14 09:45:00+00:00,15m_single_touch,1498.37,1475.8944499999998,1518.2199999999998
pine-v9|short|39985|2023-02-24T03:45:00+00:00,39985,2023-02-24 03:45:00+00:00,short,1,2,38531,2023-02-09 00:15:00+00:00,320,2023-02,1,2,resolved,1,target,2023-02-09 03:00:00+00:00,15m_single_touch,1652.21,1627.42685,1676.3400000000001
pine-v9|long|40305|2023-02-27T11:45:00+00:00,40305,2023-02-27 11:45:00+00:00,long,0,0,40116,2023-02-25 12:30:00+00:00,343,2023-02,3,1,resolved,0,initial_stop,2023-02-25 19:15:00+00:00,15m_single_touch,1595.5,1619.4325,1582.8
pine-v9|long|40305|2023-02-27T11:45:00+00:00,40305,2023-02-27 11:45:00+00:00,long,0,1,39434,2023-02-18 10:00:00+00:00,343,2023-02,3,1,resolved,1,target,2023-02-19 15:15:00+00:00,15m_single_touch,1691.72,1717.0957999999998,1676.98
pine-v9|long|40305|2023-02-27T11:45:00+00:00,40305,2023-02-27 11:45:00+00:00,long,0,2,38474,2023-02-08 10:00:00+00:00,343,2023-02,3,1,resolved,0,initial_stop,2023-02-08 15:45:00+00:00,15m_single_touch,1670.07,1695.1210499999997,1652.6699999999998
pine-v9|long|40404|2023-02-28T12:30:00+00:00,40404,2023-02-28 12:30:00+00:00,long,0,0,40015,2023-02-24 11:15:00+00:00,244,2023-02,3,1,resolved,0,initial_stop,2023-02-24 15:00:00+00:00,15m_single_touch,1646.85,1671.5527499999998,1628.24
pine-v9|long|40404|2023-02-28T12:30:00+00:00,40404,2023-02-28 12:30:00+00:00,long,0,1,39916,2023-02-23 10:30:00+00:00,244,2023-02,3,1,resolved,0,initial_stop,2023-02-23 11:15:00+00:00,15m_single_touch,1663.83,1688.7874499999998,1645.25
pine-v9|long|40404|2023-02-28T12:30:00+00:00,40404,2023-02-28 12:30:00+00:00,long,0,2,38766,2023-02-11 11:00:00+00:00,244,2023-02,3,1,resolved,0,initial_stop,2023-02-11 18:30:00+00:00,15m_single_touch,1518.76,1541.5413999999998,1504.86
pine-v9|short|40648|2023-03-03T01:30:00+00:00,40648,2023-03-03 01:30:00+00:00,short,0,0,41413,2023-03-11 00:45:00+00:00,388,2023-03,1,4,resolved,0,initial_stop,2023-03-11 01:45:00+00:00,15m_single_touch,1436.0,1414.46,1473.77
pine-v9|short|40648|2023-03-03T01:30:00+00:00,40648,2023-03-03 01:30:00+00:00,short,0,1,42752,2023-03-24 23:30:00+00:00,388,2023-03,1,4,resolved,1,target,2023-03-25 19:00:00+00:00,15m_single_touch,1749.03,1722.7945499999998,1787.37
pine-v9|short|40648|2023-03-03T01:30:00+00:00,40648,2023-03-03 01:30:00+00:00,short,0,2,42567,2023-03-23 01:15:00+00:00,388,2023-03,1,4,resolved,0,initial_stop,2023-03-23 14:45:00+00:00,15m_single_touch,1734.27,1708.25595,1772.57
pine-v9|short|40718|2023-03-03T19:00:00+00:00,40718,2023-03-03 19:00:00+00:00,short,0,0,43221,2023-03-29 20:45:00+00:00,318,2023-03,0,1,resolved,1,target,2023-03-30 00:45:00+00:00,15m_single_touch,1803.5,1776.4475,1825.87
pine-v9|short|40718|2023-03-03T19:00:00+00:00,40718,2023-03-03 19:00:00+00:00,short,0,1,40717,2023-03-03 18:45:00+00:00,318,2023-03,0,1,resolved,0,initial_stop,2023-03-05 01:15:00+00:00,15m_single_touch,1559.97,1536.57045,1581.93
pine-v9|short|40718|2023-03-03T19:00:00+00:00,40718,2023-03-03 19:00:00+00:00,short,0,2,41200,2023-03-08 19:30:00+00:00,318,2023-03,0,1,resolved,1,target,2023-03-08 23:00:00+00:00,15m_single_touch,1554.51,1531.19235,1574.45
pine-v9|short|41014|2023-03-06T21:00:00+00:00,41014,2023-03-06 21:00:00+00:00,short,0,0,40912,2023-03-05 19:30:00+00:00,22,2023-03,0,0,resolved,0,initial_stop,2023-03-05 21:00:00+00:00,15m_single_touch,1565.0,1541.525,1574.97
pine-v9|short|41014|2023-03-06T21:00:00+00:00,41014,2023-03-06 21:00:00+00:00,short,0,1,40901,2023-03-05 16:45:00+00:00,22,2023-03,0,0,resolved,0,copied_horizon_timeout,2023-03-05 22:30:00+00:00,next_open_opposite_signal,1569.98,1546.4303,1580.43
pine-v9|short|41014|2023-03-06T21:00:00+00:00,41014,2023-03-06 21:00:00+00:00,short,0,2,40995,2023-03-06 16:15:00+00:00,22,2023-03,0,0,resolved,0,copied_horizon_timeout,2023-03-06 22:00:00+00:00,next_open_opposite_signal,1573.15,1549.55275,1589.9
pine-v9|long|41036|2023-03-07T02:30:00+00:00,41036,2023-03-07 02:30:00+00:00,long,0,0,41137,2023-03-08 03:45:00+00:00,111,2023-03,1,0,resolved,0,initial_stop,2023-03-08 14:00:00+00:00,15m_single_touch,1562.69,1586.13035,1546.67
pine-v9|long|41036|2023-03-07T02:30:00+00:00,41036,2023-03-07 02:30:00+00:00,long,0,1,41026,2023-03-07 00:00:00+00:00,111,2023-03,1,0,resolved,0,initial_stop,2023-03-07 15:00:00+00:00,15m_single_touch,1564.87,1588.3430499999997,1551.1899999999998
pine-v9|long|41036|2023-03-07T02:30:00+00:00,41036,2023-03-07 02:30:00+00:00,long,0,2,41025,2023-03-06 23:45:00+00:00,111,2023-03,1,0,resolved,0,initial_stop,2023-03-07 15:00:00+00:00,15m_single_touch,1566.22,1589.7133,1552.53
pine-v9|short|41147|2023-03-08T06:15:00+00:00,41147,2023-03-08 06:15:00+00:00,short,1,0,40960,2023-03-06 07:30:00+00:00,428,2023-03,2,0,resolved,0,initial_stop,2023-03-06 15:45:00+00:00,15m_single_touch,1563.19,1539.74215,1576.22
pine-v9|short|41147|2023-03-08T06:15:00+00:00,41147,2023-03-08 06:15:00+00:00,short,1,1,42966,2023-03-27 05:00:00+00:00,428,2023-03,2,0,resolved,1,target,2023-03-27 14:15:00+00:00,15m_single_touch,1760.24,1733.8364,1778.58
pine-v9|short|41147|2023-03-08T06:15:00+00:00,41147,2023-03-08 06:15:00+00:00,short,1,2,40774,2023-03-04 09:00:00+00:00,428,2023-03,2,0,resolved,0,initial_stop,2023-03-05 01:15:00+00:00,15m_single_touch,1569.92,1546.3712,1579.67
pine-v9|short|41197|2023-03-08T18:45:00+00:00,41197,2023-03-08 18:45:00+00:00,short,1,0,40611,2023-03-02 16:15:00+00:00,378,2023-03,0,1,resolved,0,initial_stop,2023-03-02 19:15:00+00:00,15m_single_touch,1626.92,1602.5162,1649.79
pine-v9|short|41197|2023-03-08T18:45:00+00:00,41197,2023-03-08 18:45:00+00:00,short,1,1,41204,2023-03-08 20:30:00+00:00,378,2023-03,0,1,resolved,1,target,2023-03-08 23:00:00+00:00,15m_single_touch,1560.32,1536.9152,1580.47
