trade_id,candidate_signal_i,candidate_entry_time,candidate_project_net_return,direction,holding_bars,control_rank,control_signal_i,control_signal_time,stratum_month,stratum_hk_6h,stratum_atr_quintile,control_entry_i,control_exit_i,control_entry_price,control_exit_price,control_exit_reason,control_gross_return,control_project_net_return,control_pine_net_return
v11_long_only_postselection|final_preholdout_2025_202602|105202|105203|long,105202,2025-01-03 12:15:00+00:00,-0.0010000000000001102,long,397,0,107313,2025-01-25 11:45:00+00:00,2025-01,3,0,107314,107399,3307.31,3310.6173099999996,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v11_long_only_postselection|final_preholdout_2025_202602|105202|105203|long,105202,2025-01-03 12:15:00+00:00,-0.0010000000000001102,long,397,1,107328,2025-01-25 15:30:00+00:00,2025-01,3,0,107329,107450,3333.99,3288.22,stop,-0.013728295525781364,-0.015728295525781366,-0.015714567230255584
v11_long_only_postselection|final_preholdout_2025_202602|105202|105203|long,105202,2025-01-03 12:15:00+00:00,-0.0010000000000001102,long,397,2,105004,2025-01-01 10:30:00+00:00,2025-01,3,0,105005,105402,3330.97,3608.97,copied_horizon,0.08345917255334023,0.08145917255334023,0.08137571338078689
v11_long_only_postselection|final_preholdout_2025_202602|106506|106507|long,106506,2025-01-17 02:15:00+00:00,-0.0010000000000001102,long,101,0,107074,2025-01-23 00:00:00+00:00,2025-01,1,2,107075,107092,3250.94,3190.84,stop,-0.01848696069444522,-0.020486960694445222,-0.020468473733750776
v11_long_only_postselection|final_preholdout_2025_202602|106506|106507|long,106506,2025-01-17 02:15:00+00:00,-0.0010000000000001102,long,101,1,107072,2025-01-22 23:30:00+00:00,2025-01,1,2,107073,107092,3245.88,3185.23,stop,-0.01868522557827157,-0.02068522557827157,-0.0206665403526933
v11_long_only_postselection|final_preholdout_2025_202602|106506|106507|long,106506,2025-01-17 02:15:00+00:00,-0.0010000000000001102,long,101,2,106401,2025-01-15 23:45:00+00:00,2025-01,1,2,106402,106413,3451.2,3388.18,stop,-0.018260315252665693,-0.020260315252665695,-0.020242054937413028
v11_long_only_postselection|final_preholdout_2025_202602|106814|106815|long,106814,2025-01-20 07:15:00+00:00,-0.03199865843059713,long,19,0,106817,2025-01-20 07:45:00+00:00,2025-01,2,4,106818,106835,3383.88,3282.37,stop,-0.029998108679976876,-0.03199810867997688,-0.0319681105712969
v11_long_only_postselection|final_preholdout_2025_202602|106814|106815|long,106814,2025-01-20 07:15:00+00:00,-0.03199865843059713,long,19,1,106632,2025-01-18 09:30:00+00:00,2025-01,2,4,106633,106652,3262.88,3292.9,copied_horizon,0.009200460942480282,0.007200460942480282,0.0071912604815378015
v11_long_only_postselection|final_preholdout_2025_202602|106814|106815|long,106814,2025-01-20 07:15:00+00:00,-0.03199865843059713,long,19,2,106627,2025-01-18 08:15:00+00:00,2025-01,2,4,106628,106647,3278.68,3303.3,copied_horizon,0.0075091195237109165,0.0055091195237109165,0.005501610404187206
v11_long_only_postselection|final_preholdout_2025_202602|107435|107436|long,107435,2025-01-26 18:30:00+00:00,-0.01192771949777771,long,12,0,106099,2025-01-12 20:15:00+00:00,2025-01,0,0,106100,106106,3283.91,3248.69,stop,-0.010725019869606611,-0.012725019869606611,-0.012714294849737004
v11_long_only_postselection|final_preholdout_2025_202602|107435|107436|long,107435,2025-01-26 18:30:00+00:00,-0.01192771949777771,long,12,1,106082,2025-01-12 16:00:00+00:00,2025-01,0,0,106083,106095,3274.38,3278.78,copied_horizon,0.0013437658426940224,-0.0006562341573059776,-0.0006575779231486716
v11_long_only_postselection|final_preholdout_2025_202602|107435|107436|long,107435,2025-01-26 18:30:00+00:00,-0.01192771949777771,long,12,2,107441,2025-01-26 19:45:00+00:00,2025-01,0,0,107442,107448,3339.49,3307.3399999999997,stop,-0.00962721852737991,-0.01162721852737991,-0.01161759130885253
v11_long_only_postselection|final_preholdout_2025_202602|107884|107885|long,107884,2025-01-31 10:45:00+00:00,-0.0010000000000001102,long,86,0,105101,2025-01-02 10:45:00+00:00,2025-01,3,1,105102,105188,3468.86,3434.56,copied_horizon,-0.009887974723684523,-0.011887974723684523,-0.011878086748960839
v11_long_only_postselection|final_preholdout_2025_202602|107884|107885|long,107884,2025-01-31 10:45:00+00:00,-0.0010000000000001102,long,86,1,107114,2025-01-23 10:00:00+00:00,2025-01,3,1,107115,107153,3202.61,3205.81261,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v11_long_only_postselection|final_preholdout_2025_202602|107884|107885|long,107884,2025-01-31 10:45:00+00:00,-0.0010000000000001102,long,86,2,106357,2025-01-15 12:45:00+00:00,2025-01,3,1,106358,106444,3202.61,3333.79,copied_horizon,0.0409603417212836,0.0389603417212836,0.038919381379562315
v11_long_only_postselection|final_preholdout_2025_202602|108900|108901|long,108900,2025-02-11 00:45:00+00:00,-0.022994826077161967,long,52,0,110351,2025-02-26 03:15:00+00:00,2025-02,1,1,110352,110389,2498.17,2441.4300000000003,stop,-0.022712625641969852,-0.024712625641969854,-0.024689913016327884
v11_long_only_postselection|final_preholdout_2025_202602|108900|108901|long,108900,2025-02-11 00:45:00+00:00,-0.022994826077161967,long,52,1,109674,2025-02-19 02:00:00+00:00,2025-02,1,1,109675,109726,2678.09,2680.76809,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v11_long_only_postselection|final_preholdout_2025_202602|108900|108901|long,108900,2025-02-11 00:45:00+00:00,-0.022994826077161967,long,52,2,109966,2025-02-22 03:00:00+00:00,2025-02,1,1,109967,110019,2675.92,2776.78,copied_horizon,0.03769170976710812,0.035691709767108115,0.03565401805734101
v11_long_only_postselection|final_preholdout_2025_202602|109748|109749|long,109748,2025-02-19 20:45:00+00:00,-0.0010000000000001102,long,73,0,109844,2025-02-20 20:30:00+00:00,2025-02,0,1,109845,109918,2751.41,2828.31,copied_horizon,0.02794930599220047,0.025949305992200467,0.025921356686208267
v11_long_only_postselection|final_preholdout_2025_202602|109748|109749|long,109748,2025-02-19 20:45:00+00:00,-0.0010000000000001102,long,73,1,109831,2025-02-20 17:15:00+00:00,2025-02,0,1,109832,109905,2728.61,2788.44,copied_horizon,0.02192691516926204,0.01992691516926204,0.01990498825409278
v11_long_only_postselection|final_preholdout_2025_202602|109748|109749|long,109748,2025-02-19 20:45:00+00:00,-0.0010000000000001102,long,73,2,110120,2025-02-23 17:30:00+00:00,2025-02,0,1,110121,110144,2812.51,2815.32251,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v11_long_only_postselection|final_preholdout_2025_202602|109839|109840|long,109839,2025-02-20 19:30:00+00:00,-0.0010000000000001102,long,56,0,110119,2025-02-23 17:15:00+00:00,2025-02,0,1,110120,110148,2810.7,2813.5106999999994,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v11_long_only_postselection|final_preholdout_2025_202602|109839|109840|long,109839,2025-02-20 19:30:00+00:00,-0.0010000000000001102,long,56,1,109749,2025-02-19 20:45:00+00:00,2025-02,0,1,109750,109806,2721.04,2739.1,copied_horizon,0.006637168141592875,0.004637168141592875,0.004630530973451282
v11_long_only_postselection|final_preholdout_2025_202602|109839|109840|long,109839,2025-02-20 19:30:00+00:00,-0.0010000000000001102,long,56,2,110114,2025-02-23 16:00:00+00:00,2025-02,0,1,110115,110150,2794.21,2797.0042099999996,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v11_long_only_postselection|final_preholdout_2025_202602|110143|110144|long,110143,2025-02-23 23:30:00+00:00,-0.02240693196861232,long,14,0,109672,2025-02-19 01:30:00+00:00,2025-02,1,1,109673,109687,2663.98,2679.78,copied_horizon,0.005930975457773879,0.003930975457773879,0.003925044482316105
v11_long_only_postselection|final_preholdout_2025_202602|110143|110144|long,110143,2025-02-23 23:30:00+00:00,-0.02240693196861232,long,14,1,109670,2025-02-19 01:00:00+00:00,2025-02,1,1,109671,109685,2662.04,2666.23,copied_horizon,0.0015739808567865055,-0.0004260191432134946,-0.00042759312407028094
v11_long_only_postselection|final_preholdout_2025_202602|110143|110144|long,110143,2025-02-23 23:30:00+00:00,-0.02240693196861232,long,14,2,109665,2025-02-18 23:45:00+00:00,2025-02,1,1,109666,109680,2672.1,2689.71,copied_horizon,0.006590322218479994,0.004590322218479994,0.0045837318962615135
v11_long_only_postselection|final_preholdout_2025_202602|110788|110789|long,110788,2025-03-02 16:45:00+00:00,-0.031998793290696215,long,1,0,111085,2025-03-05 18:45:00+00:00,2025-03,0,4,111086,111087,2205.06,2212.83,copied_horizon,0.0035237136404451253,0.0015237136404451252,0.0015201899268046802
v11_long_only_postselection|final_preholdout_2025_202602|110788|110789|long,110788,2025-03-02 16:45:00+00:00,-0.031998793290696215,long,1,1,111269,2025-03-07 16:45:00+00:00,2025-03,0,4,111270,111271,2158.33,2158.45,copied_horizon,5.5598541464974005e-05,-0.001944401458535026,-0.0019444570570764908
v11_long_only_postselection|final_preholdout_2025_202602|110788|110789|long,110788,2025-03-02 16:45:00+00:00,-0.031998793290696215,long,1,2,111559,2025-03-10 17:15:00+00:00,2025-03,0,4,111560,111561,1954.09,1917.48,copied_horizon,-0.018735063379885175,-0.020735063379885177,-0.02071632831650529
v11_long_only_postselection|final_preholdout_2025_202602|111092|111093|long,111092,2025-03-05 20:45:00+00:00,-0.0010000000000001102,long,71,0,111096,2025-03-05 21:30:00+00:00,2025-03,0,3,111097,111164,2227.22,2229.4472199999996,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v11_long_only_postselection|final_preholdout_2025_202602|111092|111093|long,111092,2025-03-05 20:45:00+00:00,-0.0010000000000001102,long,71,1,113576,2025-03-31 17:30:00+00:00,2025-03,0,3,113577,113648,1822.83,1860.9,copied_horizon,0.020885107223383548,0.018885107223383546,0.018864222116160165
v11_long_only_postselection|final_preholdout_2025_202602|111092|111093|long,111092,2025-03-05 20:45:00+00:00,-0.0010000000000001102,long,71,2,111093,2025-03-05 20:45:00+00:00,2025-03,0,3,111094,111164,2231.32,2233.55132,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v11_long_only_postselection|final_preholdout_2025_202602|112013|112014|long,112013,2025-03-15 11:00:00+00:00,-0.0010000000000001102,long,56,0,112203,2025-03-17 10:15:00+00:00,2025-03,3,0,112204,112213,1911.8,1912.42,stop,0.00032430170519925916,-0.0016756982948007409,-0.0016760225965059402
v11_long_only_postselection|final_preholdout_2025_202602|112013|112014|long,112013,2025-03-15 11:00:00+00:00,-0.0010000000000001102,long,56,1,111914,2025-03-14 10:00:00+00:00,2025-03,3,0,111915,111971,1891.3,1916.27,copied_horizon,0.013202559086342713,0.011202559086342713,0.011189356527256372
v11_long_only_postselection|final_preholdout_2025_202602|112013|112014|long,112013,2025-03-15 11:00:00+00:00,-0.0010000000000001102,long,56,2,113170,2025-03-27 12:00:00+00:00,2025-03,3,0,113171,113176,2018.77,1992.84,stop,-0.012844454791779203,-0.014844454791779203,-0.014831610336987424
v11_long_only_postselection|final_preholdout_2025_202602|112851|112852|long,112851,2025-03-24 04:30:00+00:00,-0.0010000000000001102,long,231,0,111909,2025-03-14 08:45:00+00:00,2025-03,2,1,111910,112110,1895.17,1897.0651699999999,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v11_long_only_postselection|final_preholdout_2025_202602|112851|112852|long,112851,2025-03-24 04:30:00+00:00,-0.0010000000000001102,long,231,1,112477,2025-03-20 06:45:00+00:00,2025-03,2,1,112478,112491,2013.27,1982.77,stop,-0.015149483179106582,-0.017149483179106584,-0.017134333695927477
v11_long_only_postselection|final_preholdout_2025_202602|112851|112852|long,112851,2025-03-24 04:30:00+00:00,-0.0010000000000001102,long,231,2,112468,2025-03-20 04:30:00+00:00,2025-03,2,1,112469,112491,2019.88,1984.1100000000001,stop,-0.017708972810265955,-0.019708972810265957,-0.01969126383745569
v11_long_only_postselection|final_preholdout_2025_202602|113760|113761|long,113760,2025-04-02 15:45:00+00:00,-0.0010000000000001102,long,18,0,114625,2025-04-11 15:45:00+00:00,2025-04,3,3,114626,114635,1565.61,1567.1756099999998,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v11_long_only_postselection|final_preholdout_2025_202602|113760|113761|long,113760,2025-04-02 15:45:00+00:00,-0.0010000000000001102,long,18,1,114893,2025-04-14 10:45:00+00:00,2025-04,3,3,114894,114912,1679.0,1633.96,stop,-0.026825491363907106,-0.028825491363907108,-0.0287986658725432
v11_long_only_postselection|final_preholdout_2025_202602|113760|113761|long,113760,2025-04-02 15:45:00+00:00,-0.0010000000000001102,long,18,2,114892,2025-04-14 10:30:00+00:00,2025-04,3,3,114893,114911,1678.99,1651.46,copied_horizon,-0.01639676233926346,-0.01839676233926346,-0.018380365576924195
v11_long_only_postselection|final_preholdout_2025_202602|114026|114027|long,114026,2025-04-05 10:15:00+00:00,-0.011310475520864836,long,8,0,115283,2025-04-18 12:15:00+00:00,2025-04,3,0,115284,115292,1591.09,1591.1,copied_horizon,6.284999591432694e-06,-0.0019937150004085673,-0.001993721285408159
v11_long_only_postselection|final_preholdout_2025_202602|114026|114027|long,114026,2025-04-05 10:15:00+00:00,-0.011310475520864836,long,8,1,115565,2025-04-21 10:45:00+00:00,2025-04,3,0,115566,115574,1635.88,1621.59,copied_horizon,-0.00873535956182614,-0.01073535956182614,-0.010726624202264314
v11_long_only_postselection|final_preholdout_2025_202602|114026|114027|long,114026,2025-04-05 10:15:00+00:00,-0.011310475520864836,long,8,2,114707,2025-04-12 12:15:00+00:00,2025-04,3,0,114708,114716,1597.28,1654.69,copied_horizon,0.03594235199839724,0.033942351998397235,0.03390640964639884
v11_long_only_postselection|final_preholdout_2025_202602|114826|114827|long,114826,2025-04-13 18:15:00+00:00,-0.03200323863879395,long,5,0,115107,2025-04-16 16:15:00+00:00,2025-04,0,3,115108,115112,1584.93,1586.5149299999998,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v11_long_only_postselection|final_preholdout_2025_202602|114826|114827|long,114826,2025-04-13 18:15:00+00:00,-0.03200323863879395,long,5,1,115977,2025-04-25 17:45:00+00:00,2025-04,0,3,115978,115983,1785.25,1798.7,copied_horizon,0.0075339588292957504,0.00553395882929575,0.005526424870466454
v11_long_only_postselection|final_preholdout_2025_202602|114826|114827|long,114826,2025-04-13 18:15:00+00:00,-0.03200323863879395,long,5,2,115793,2025-04-23 19:45:00+00:00,2025-04,0,3,115794,115799,1786.41,1795.68,copied_horizon,0.0051891782961357436,0.0031891782961357435,0.0031839891178396078
v11_long_only_postselection|final_preholdout_2025_202602|114966|114967|long,114966,2025-04-15 05:15:00+00:00,-0.021443192751275708,long,36,0,113737,2025-04-02 09:45:00+00:00,2025-04,2,1,113738,113774,1879.35,1899.8,copied_horizon,0.010881421768164534,0.008881421768164534,0.00887054034639637
v11_long_only_postselection|final_preholdout_2025_202602|114966|114967|long,114966,2025-04-15 05:15:00+00:00,-0.021443192751275708,long,36,1,116328,2025-04-29 09:30:00+00:00,2025-04,2,1,116329,116365,1829.29,1824.49,copied_horizon,-0.002623968862236148,-0.004623968862236148,-0.0046213448933739125
v11_long_only_postselection|final_preholdout_2025_202602|114966|114967|long,114966,2025-04-15 05:15:00+00:00,-0.021443192751275708,long,36,2,113639,2025-04-01 09:15:00+00:00,2025-04,2,1,113640,113658,1881.0,1847.26,stop,-0.017937267410951585,-0.019937267410951587,-0.019919330143540633
v11_long_only_postselection|final_preholdout_2025_202602|115805|115806|long,115805,2025-04-23 23:00:00+00:00,-0.02235283420562406,long,19,0,115142,2025-04-17 01:00:00+00:00,2025-04,1,2,115143,115162,1587.72,1601.43,copied_horizon,0.008635023807724407,0.006635023807724407,0.006626388783916682
v11_long_only_postselection|final_preholdout_2025_202602|115805|115806|long,115805,2025-04-23 23:00:00+00:00,-0.02235283420562406,long,19,1,115623,2025-04-22 01:15:00+00:00,2025-04,1,2,115624,115643,1578.03,1577.22,copied_horizon,-0.000513298226269443,-0.002513298226269443,-0.0025127849280431737
v11_long_only_postselection|final_preholdout_2025_202602|115805|115806|long,115805,2025-04-23 23:00:00+00:00,-0.02235283420562406,long,19,2,116298,2025-04-29 02:00:00+00:00,2025-04,1,2,116299,116318,1794.79,1818.36,copied_horizon,0.013132455607619775,0.011132455607619775,0.011119323152012155
v11_long_only_postselection|final_preholdout_2025_202602|115929|115930|long,115929,2025-04-25 06:00:00+00:00,-0.0010000000000001102,long,19,0,113718,2025-04-02 05:00:00+00:00,2025-04,2,1,113719,113738,1867.2,1881.0,copied_horizon,0.0073907455012853784,0.005390745501285378,0.005383354755784093
v11_long_only_postselection|final_preholdout_2025_202602|115929|115930|long,115929,2025-04-25 06:00:00+00:00,-0.0010000000000001102,long,19,1,115538,2025-04-21 04:00:00+00:00,2025-04,2,1,115539,115558,1637.79,1646.43,copied_horizon,0.005275401608264785,0.0032754016082647847,0.0032701262066565195
v11_long_only_postselection|final_preholdout_2025_202602|115929|115930|long,115929,2025-04-25 06:00:00+00:00,-0.0010000000000001102,long,19,2,116327,2025-04-29 09:15:00+00:00,2025-04,2,1,116328,116347,1829.29,1813.4,copied_horizon,-0.008686430254360888,-0.010686430254360888,-0.010677743824106528
v11_long_only_postselection|final_preholdout_2025_202602|116008|116009|long,116008,2025-04-26 01:45:00+00:00,-0.0010000000000001102,long,27,0,113985,2025-04-04 23:45:00+00:00,2025-04,1,1,113986,114013,1817.01,1809.8,copied_horizon,-0.003968057413002657,-0.005968057413002657,-0.005964089355589654
v11_long_only_postselection|final_preholdout_2025_202602|116008|116009|long,116008,2025-04-26 01:45:00+00:00,-0.0010000000000001102,long,27,1,114656,2025-04-11 23:30:00+00:00,2025-04,1,1,114657,114684,1567.23,1574.86,copied_horizon,0.0048684621912544745,0.0028684621912544745,0.00286359372906322
v11_long_only_postselection|final_preholdout_2025_202602|116008|116009|long,116008,2025-04-26 01:45:00+00:00,-0.0010000000000001102,long,27,2,116386,2025-04-30 00:00:00+00:00,2025-04,1,1,116387,116414,1801.44,1805.96,copied_horizon,0.0025091038280486977,0.0005091038280486977,0.0005065947242206491
v11_long_only_postselection|final_preholdout_2025_202602|117158|117159|long,117158,2025-05-08 01:15:00+00:00,0.3844122154139582,long,747,0,117152,2025-05-07 23:30:00+00:00,2025-05,1,1,117153,117900,1811.0,2540.71,copied_horizon,0.40293208172280504,0.40093208172280503,0.4005291496410822
v11_long_only_postselection|final_preholdout_2025_202602|117158|117159|long,117158,2025-05-08 01:15:00+00:00,0.3844122154139582,long,747,1,118596,2025-05-23 00:30:00+00:00,2025-05,1,1,118597,118620,2650.51,2653.1605099999997,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v11_long_only_postselection|final_preholdout_2025_202602|117158|117159|long,117158,2025-05-08 01:15:00+00:00,0.3844122154139582,long,747,2,118896,2025-05-26 03:30:00+00:00,2025-05,1,1,118897,118983,2560.51,2514.48,stop,-0.01797688741696002,-0.01997688741696002,-0.01995891052954306
v11_long_only_postselection|final_preholdout_2025_202602|119123|119124|long,119123,2025-05-28 12:30:00+00:00,-0.018874192521579514,long,7,0,119124,2025-05-28 12:30:00+00:00,2025-05,3,1,119125,119131,2672.56,2627.98,stop,-0.016680635794893206,-0.018680635794893208,-0.018663955159098314
v11_long_only_postselection|final_preholdout_2025_202602|119123|119124|long,119123,2025-05-28 12:30:00+00:00,-0.018874192521579514,long,7,1,117201,2025-05-08 11:45:00+00:00,2025-05,3,1,117202,117209,1956.66,1974.99,copied_horizon,0.009368004661003848,0.007368004661003848,0.007358636656342845
v11_long_only_postselection|final_preholdout_2025_202602|119123|119124|long,119123,2025-05-28 12:30:00+00:00,-0.018874192521579514,long,7,2,119217,2025-05-29 11:45:00+00:00,2025-05,3,1,119218,119224,2715.01,2668.67,stop,-0.017068077097321943,-0.019068077097321945,-0.01905100902022462
v11_long_only_postselection|final_preholdout_2025_202602|119166|119167|long,119166,2025-05-28 23:15:00+00:00,-0.0010000000000001102,long,53,0,118019,2025-05-17 00:15:00+00:00,2025-05,1,2,118020,118073,2499.68,2460.6,copied_horizon,-0.015634001152147414,-0.017634001152147416,-0.017618367150995268
v11_long_only_postselection|final_preholdout_2025_202602|119166|119167|long,119166,2025-05-28 23:15:00+00:00,-0.0010000000000001102,long,53,1,117829,2025-05-15 00:45:00+00:00,2025-05,1,2,117830,117833,2631.2,2574.58,stop,-0.021518698692611693,-0.023518698692611695,-0.023497179993919082
v11_long_only_postselection|final_preholdout_2025_202602|119166|119167|long,119166,2025-05-28 23:15:00+00:00,-0.0010000000000001102,long,53,2,118013,2025-05-16 22:45:00+00:00,2025-05,1,2,118014,118020,2544.91,2487.19,stop,-0.022680566306863437,-0.02468056630686344,-0.024657885740556572
v11_long_only_postselection|final_preholdout_2025_202602|119759|119760|long,119759,2025-06-04 03:30:00+00:00,-0.0010000000000001102,long,56,0,119741,2025-06-03 22:45:00+00:00,2025-06,1,2,119742,119798,2603.2,2610.83,copied_horizon,0.0029310079901661013,0.0009310079901661012,0.0009280769821759351
v11_long_only_postselection|final_preholdout_2025_202602|119759|119760|long,119759,2025-06-04 03:30:00+00:00,-0.0010000000000001102,long,56,1,120893,2025-06-15 22:45:00+00:00,2025-06,1,2,120894,120950,2543.58,2612.09,copied_horizon,0.02693447817642869,0.024934478176428687,0.02490754369825226
v11_long_only_postselection|final_preholdout_2025_202602|119759|119760|long,119759,2025-06-04 03:30:00+00:00,-0.0010000000000001102,long,56,2,121954,2025-06-27 00:00:00+00:00,2025-06,1,2,121955,122009,2414.89,2417.3048899999994,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v11_long_only_postselection|final_preholdout_2025_202602|119861|119862|long,119861,2025-06-05 05:00:00+00:00,-0.014467670774380157,long,13,0,121396,2025-06-21 04:30:00+00:00,2025-06,2,0,121397,121410,2423.14,2427.0,copied_horizon,0.0015929744051108585,-0.0004070255948891415,-0.0004086185692942523
v11_long_only_postselection|final_preholdout_2025_202602|119861|119862|long,119861,2025-06-05 05:00:00+00:00,-0.014467670774380157,long,13,1,120055,2025-06-07 05:15:00+00:00,2025-06,2,0,120056,120069,2487.51,2482.79,copied_horizon,-0.0018974798091264677,-0.003897479809126468,-0.0038955823293173415
v11_long_only_postselection|final_preholdout_2025_202602|119861|119862|long,119861,2025-06-05 05:00:00+00:00,-0.014467670774380157,long,13,2,121221,2025-06-19 08:45:00+00:00,2025-06,2,0,121222,121235,2522.07,2532.52,copied_horizon,0.004143421871716457,0.0021434218717164572,0.002139278449844741
v11_long_only_postselection|final_preholdout_2025_202602|121864|121865|long,121864,2025-06-26 01:45:00+00:00,-0.0010000000000001102,long,33,0,121776,2025-06-25 03:30:00+00:00,2025-06,1,2,121777,121810,2450.5,2420.92,copied_horizon,-0.012071005917159705,-0.014071005917159705,-0.014058934911242545
v11_long_only_postselection|final_preholdout_2025_202602|121864|121865|long,121864,2025-06-26 01:45:00+00:00,-0.0010000000000001102,long,33,1,122236,2025-06-29 22:30:00+00:00,2025-06,1,2,122237,122270,2492.1,2468.3,copied_horizon,-0.00955017856426299,-0.01155017856426299,-0.011540628385698727
v11_long_only_postselection|final_preholdout_2025_202602|121864|121865|long,121864,2025-06-26 01:45:00+00:00,-0.0010000000000001102,long,33,2,121199,2025-06-19 03:15:00+00:00,2025-06,1,2,121200,121233,2522.12,2530.59,copied_horizon,0.003358285886476464,0.0013582858864764642,0.0013549276005899876
v11_long_only_postselection|final_preholdout_2025_202602|122237|122238|long,122237,2025-06-29 23:00:00+00:00,-0.020573833487282145,long,31,0,121766,2025-06-25 01:00:00+00:00,2025-06,1,2,121767,121798,2454.4,2440.97,copied_horizon,-0.005471805736636415,-0.007471805736636415,-0.007466333930899778
v11_long_only_postselection|final_preholdout_2025_202602|122237|122238|long,122237,2025-06-29 23:00:00+00:00,-0.020573833487282145,long,31,1,122332,2025-06-30 22:30:00+00:00,2025-06,1,2,122333,122364,2493.5,2460.22,copied_horizon,-0.013346701423701757,-0.015346701423701757,-0.015333354722278056
v11_long_only_postselection|final_preholdout_2025_202602|122237|122238|long,122237,2025-06-29 23:00:00+00:00,-0.020573833487282145,long,31,2,120712,2025-06-14 01:30:00+00:00,2025-06,1,2,120713,120744,2561.59,2528.48,copied_horizon,-0.012925565761890079,-0.014925565761890079,-0.014912640196128188
v11_long_only_postselection|final_preholdout_2025_202602|122313|122314|long,122313,2025-06-30 18:00:00+00:00,-0.023306458293955168,long,75,0,121369,2025-06-20 21:45:00+00:00,2025-06,0,3,121370,121445,2415.49,2415.11,copied_horizon,-0.00015731797689066962,-0.0021573179768906697,-0.002157160658913779
v11_long_only_postselection|final_preholdout_2025_202602|122313|122314|long,122313,2025-06-30 18:00:00+00:00,-0.023306458293955168,long,75,1,121931,2025-06-26 18:15:00+00:00,2025-06,0,3,121932,122005,2424.99,2427.4149899999993,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v11_long_only_postselection|final_preholdout_2025_202602|122313|122314|long,122313,2025-06-30 18:00:00+00:00,-0.023306458293955168,long,75,2,121942,2025-06-26 21:00:00+00:00,2025-06,0,3,121943,122006,2421.89,2424.3118899999995,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v11_long_only_postselection|final_preholdout_2025_202602|123129|123130|long,123129,2025-07-09 06:00:00+00:00,-0.0010000000000001102,long,35,0,123218,2025-07-10 04:00:00+00:00,2025-07,2,1,123219,123250,2765.4,2768.1654,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v11_long_only_postselection|final_preholdout_2025_202602|123129|123130|long,123129,2025-07-09 06:00:00+00:00,-0.0010000000000001102,long,35,1,125244,2025-07-31 06:30:00+00:00,2025-07,2,1,125245,125270,3866.58,3820.2599999999998,stop,-0.011979578852629458,-0.013979578852629458,-0.013967599273776828
v11_long_only_postselection|final_preholdout_2025_202602|123129|123130|long,123129,2025-07-09 06:00:00+00:00,-0.0010000000000001102,long,35,2,124774,2025-07-26 09:00:00+00:00,2025-07,2,1,124775,124810,3757.54,3725.87,copied_horizon,-0.008428386657227893,-0.010428386657227893,-0.010419958270570665
v11_long_only_postselection|final_preholdout_2025_202602|123270|123271|long,123270,2025-07-10 17:15:00+00:00,0.26446562123039796,long,1300,0,124903,2025-07-27 17:15:00+00:00,2025-07,0,2,124904,124984,3823.72,3827.543719999999,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v11_long_only_postselection|final_preholdout_2025_202602|123270|123271|long,123270,2025-07-10 17:15:00+00:00,0.26446562123039796,long,1300,1,123283,2025-07-10 20:15:00+00:00,2025-07,0,2,123284,124584,2822.56,3643.76,copied_horizon,0.29094155660109977,0.28894155660109977,0.2886506150444987
v11_long_only_postselection|final_preholdout_2025_202602|123270|123271|long,123270,2025-07-10 17:15:00+00:00,0.26446562123039796,long,1300,2,124921,2025-07-27 21:45:00+00:00,2025-07,0,2,124922,124983,3835.7,3839.5356999999995,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v11_long_only_postselection|final_preholdout_2025_202602|125914|125915|long,125914,2025-08-07 06:15:00+00:00,0.18633666218915312,long,881,0,125638,2025-08-04 09:00:00+00:00,2025-08,2,0,125639,125757,3555.18,3558.735179999999,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099
v11_long_only_postselection|final_preholdout_2025_202602|125914|125915|long,125914,2025-08-07 06:15:00+00:00,0.18633666218915312,long,881,1,125431,2025-08-02 05:15:00+00:00,2025-08,2,0,125432,125435,3526.51,3468.7200000000003,stop,-0.016387306430436843,-0.018387306430436845,-0.018370919124006405
