trailing_enabled,trigger_percent,distance_percent,variant,period,risk_percent,trades,gross_bp_per_trade,project_net_bp_per_trade,pine_net_bp_per_trade,win_rate,monetary_profit_factor,unit_profit_factor,return_percent,max_drawdown_15m_percent,max_drawdown_daily_percent,median_holding_bars,mean_leverage,max_leverage,long_trades,short_trades,period_end_exits,min_block_net_bp,weighted_net_bp,selected
True,2.5,2.0,trailing_2.5_2,2024H2,1.0,65,18.491057529039516,-1.5089424709604995,-1.5329054728269473,0.3230769230769231,1.2119676061766658,0.9839386667673098,7.87290663893172,11.834440902614606,9.211447485061875,28.0,0.6103785203713191,1.5284396601381303,33,32,0,-10.35809201964172,1.9656602488662869,False
True,4.0,1.0,trailing_4_1,2023H1,1.0,56,13.057877473667268,-6.942122526332749,-6.969084147818827,0.17857142857142858,1.0133882769800482,0.922486667563737,0.511038034976341,15.387968458513745,13.656024015335156,37.5,0.7865153341858784,1.6897959314817335,31,25,1,-22.35008137819677,-1.7656388616095455,False
True,4.0,1.0,trailing_4_1,2023H2,1.0,62,-2.3500813781967573,-22.35008137819677,-22.339412253443598,0.16129032258064516,0.8099670605242435,0.7003631650230686,-7.73294889599494,14.693698544109157,13.252823527165159,41.5,1.0395543281899773,2.1379219001159657,30,32,1,-22.35008137819677,-1.7656388616095455,False
True,4.0,1.0,trailing_4_1,2024H1,1.0,59,53.09470095116945,33.094700951169436,33.07656232726881,0.2711864406779661,1.3375311501998723,1.4918971843450768,9.994955548122908,8.368923213591973,6.8880246258005045,38.0,0.6847342972221963,1.4408658637470122,25,34,0,-22.35008137819677,-1.7656388616095455,False
True,4.0,1.0,trailing_4_1,2024H2,1.0,61,10.191057405586328,-9.808942594413688,-9.839347934557594,0.22950819672131148,1.0156683539095845,0.8893342148180601,0.4734240905135856,10.314660939918996,8.766684049236007,33.0,0.6083161714091653,1.5284396601381303,32,29,0,-22.35008137819677,-1.7656388616095455,False
True,4.0,2.0,trailing_4_2,2023H1,1.0,56,26.124300272000745,6.124300272000727,6.101343587144471,0.17857142857142858,1.197524081431279,1.0683818127845492,7.720259528636575,15.579478921055646,13.851454552544551,44.5,0.7865153341858784,1.6897959314817335,31,25,1,-18.999447649991925,0.4422418335506868,False
True,4.0,2.0,trailing_4_2,2023H2,1.0,62,1.0005523500080769,-18.999447649991925,-18.993685807859944,0.16129032258064516,0.8059469817802998,0.736257230230486,-7.976848636401801,15.7230324439531,14.726516097999177,38.0,1.051361157787225,2.1379219001159657,30,32,1,-18.999447649991925,0.4422418335506868,False
True,4.0,2.0,trailing_4_2,2024H1,1.0,60,46.08656392818722,26.086563928187207,26.07989599816137,0.26666666666666666,1.25493054380638,1.3757487809073077,7.680805627371923,7.483538732338701,5.988330974842738,37.5,0.6805080605640514,1.4408658637470122,26,34,0,-18.999447649991925,0.4422418335506868,False
True,4.0,2.0,trailing_4_2,2024H2,1.0,63,10.101450559713381,-9.898549440286637,-9.926466696982166,0.2222222222222222,1.0749342808637097,0.8915394776658072,2.547595694743743,13.814317958028132,11.175914681420206,33.0,0.6100939847780851,1.5284396601381303,34,29,0,-18.999447649991925,0.4422418335506868,False
True,4.0,3.0,trailing_4_3,2023H1,1.0,56,21.04152743182682,1.0415274318268055,1.0182753844861954,0.17857142857142858,1.1020723983443779,1.0115904359015337,3.923618627742509,16.32818752851357,14.526155216719882,44.5,0.7819201988086526,1.6897959314817335,31,25,1,-14.68300085850556,16.944540353785985,False
True,4.0,3.0,trailing_4_3,2023H2,1.0,64,5.316999141494454,-14.68300085850556,-14.690656393262234,0.171875,0.9376107538900321,0.7984723408139277,-2.6936755586505656,17.002225881820763,13.944453381661415,41.5,1.0383605699068728,2.1379219001159657,32,32,1,-14.68300085850556,16.944540353785985,False
True,4.0,3.0,trailing_4_3,2024H1,1.0,58,77.73190804360202,57.731908043602,57.72821343843792,0.2413793103448276,1.8632735610709288,1.7649085074923707,31.54287456636753,8.146672344265582,6.6621818419178025,38.5,0.7002174126867181,1.5756011850822118,25,33,0,-14.68300085850556,16.944540353785985,False
True,4.0,3.0,trailing_4_3,2024H2,1.0,60,46.095607607236744,26.095607607236726,26.079915541202254,0.23333333333333334,1.4564701795265884,1.2835933575559264,16.080756761555293,11.112313433245236,7.980961007381515,43.5,0.6267920424874268,1.5284396601381303,30,30,0,-14.68300085850556,16.944540353785985,False
True,6.0,1.0,trailing_6_1,2023H1,1.0,56,22.210947501056904,2.210947501056893,2.180569303797328,0.14285714285714285,1.3068671143521795,1.024506700890064,12.68056073015924,16.590453506598067,14.505236314847048,37.5,0.7836232360958838,1.6897959314817335,31,25,1,-27.179744124811975,2.8140086664667243,False
True,6.0,1.0,trailing_6_1,2023H2,1.0,60,-7.179744124811964,-27.179744124811975,-27.177893815859793,0.1,0.6807288992088373,0.6316385877988712,-12.336984693322705,16.735166363774734,15.183961339312123,38.0,1.0333583698623803,2.1379219001159657,29,31,1,-27.179744124811975,2.8140086664667243,False
True,6.0,1.0,trailing_6_1,2024H1,1.0,58,58.92864841613749,38.92864841613748,38.92678583236626,0.20689655172413793,1.4320058368674027,1.5134323746088134,13.933971249958033,6.8204051204118326,5.314480107767727,38.5,0.6827887456786672,1.4408658637470122,26,32,0,-27.179744124811975,2.8140086664667243,False
True,6.0,1.0,trailing_6_1,2024H2,1.0,61,18.53118058874164,-1.4688194112583768,-1.4867459389284632,0.16393442622950818,1.1991918488305853,0.9839841326707144,6.640374969079099,13.055548552405472,9.380802480935547,41.0,0.6241971620241241,1.5284396601381303,31,30,0,-27.179744124811975,2.8140086664667243,False
True,6.0,2.0,trailing_6_2,2023H1,1.0,56,27.603251894578385,7.603251894578366,7.569474595496666,0.14285714285714285,1.4163209874808653,1.0842763656229613,18.177813617020643,16.77924227030395,13.85145455254454,38.0,0.7836232360958838,1.6897959314817335,31,25,1,-27.509264752730513,9.457724153568735,False
True,6.0,2.0,trailing_6_2,2023H2,1.0,60,-7.5092647527305045,-27.509264752730513,-27.509047787001627,0.1,0.6557669875105521,0.6271726633482186,-13.173826149164093,16.735166363774734,15.183961339312123,38.0,1.0333583698623803,2.1379219001159657,29,31,1,-27.509264752730513,9.457724153568735,False
True,6.0,2.0,trailing_6_2,2024H1,1.0,57,63.66759387324968,43.66759387324966,43.68379743390468,0.21052631578947367,1.4439634703569013,1.6104235526496733,13.886755632746528,7.483538732338701,5.988330974842759,39.0,0.6889195423864799,1.4408658637470122,26,31,0,-27.509264752730513,9.457724153568735,False
True,6.0,2.0,trailing_6_2,2024H2,1.0,61,35.55456361028355,15.554563610283534,15.524129855970394,0.16393442622950818,1.3599179873208607,1.1696054839946637,12.438642719780258,13.055548552405549,9.380802480935635,46.0,0.6241971620241241,1.5284396601381305,31,30,0,-27.509264752730513,9.457724153568735,False
True,6.0,3.0,trailing_6_3,2023H1,1.0,56,36.37481889261821,16.37481889261819,16.330298205446105,0.14285714285714285,1.5501758844040618,1.1815026311292023,25.918598239302604,17.455763850988003,15.055278384515757,40.5,0.7836232360958838,1.6897959314817335,31,25,1,-16.62131743724778,20.656172364585444,False
True,6.0,3.0,trailing_6_3,2023H2,1.0,59,3.3786825627522337,-16.62131743724778,-16.63321692579094,0.1016949152542373,0.8847523224482376,0.7743778026833003,-4.516048792101923,17.095849067979863,15.183961339312123,40.0,1.0229299651000445,2.1379219001159657,29,30,1,-16.62131743724778,20.656172364585444,False
True,6.0,3.0,trailing_6_3,2024H1,1.0,56,88.24104991987117,68.24104991987114,68.24811506253754,0.19642857142857142,1.808020502953029,1.9371970026577847,27.633060286792134,8.146672344265626,6.662181841917825,38.5,0.6911370610252517,1.4408658637470122,25,31,0,-16.62131743724778,20.656172364585444,False
True,6.0,3.0,trailing_6_3,2024H2,1.0,60,36.89574819195759,16.895748191957566,16.879583037213425,0.16666666666666666,1.336905070172381,1.1815339719321887,11.748777810856348,13.055548552405549,9.992652785044653,43.5,0.6250928816315612,1.5284396601381303,30,30,0,-16.62131743724778,20.656172364585444,False
True,6.0,4.0,trailing_6_4,2023H1,1.0,52,51.520726689597225,31.5207266895972,31.49128981638465,0.15384615384615385,1.8326538497611038,1.3637206441198908,34.87395472379431,18.08278373398767,15.200855880895181,44.5,0.7934773391408529,1.6897959314817335,29,23,1,-23.403285680297802,30.20109728092684,False
True,6.0,4.0,trailing_6_4,2023H2,1.0,59,-3.4032856802977944,-23.403285680297802,-23.411824366113706,0.1016949152542373,0.7782298914854757,0.6823175563817655,-8.511341661448558,18.433094020702335,15.183961339312123,40.0,1.0260637954973955,2.1379219001159657,29,30,1,-23.403285680297802,30.20109728092684,False
True,6.0,4.0,trailing_6_4,2024H1,1.0,54,104.03809730777338,84.03809730777336,84.01917695960464,0.2037037037037037,1.9857550982037386,2.1184138390653646,34.75791419039125,9.291086698311247,7.3360327089928346,39.0,0.6867856226831409,1.4408658637470122,24,30,0,-23.403285680297802,30.20109728092684,False
True,6.0,4.0,trailing_6_4,2024H2,1.0,57,53.47898963200903,33.47898963200901,33.453138246522784,0.15789473684210525,1.4317044441677846,1.3779482693807117,13.819540883577686,13.055548552405604,11.408115211066894,47.0,0.6374592456045355,1.5284396601381305,29,28,0,-23.403285680297802,30.20109728092684,False
True,6.0,5.0,trailing_6_5,2023H1,1.0,45,68.5971754280303,48.597175428030276,48.58241867136095,0.15555555555555556,2.1791887198557025,1.5474197889986727,48.71435824130859,15.93457636002883,14.04395237108188,37.0,0.8074884149872695,1.6897959314817335,25,20,1,-13.03662050158016,40.843597357780595,False
True,6.0,5.0,trailing_6_5,2023H2,1.0,57,6.963379498419849,-13.03662050158016,-13.054977670610167,0.10526315789473684,0.9092428764281024,0.8232975767012631,-3.3963046944179065,19.454060968732477,15.183961339312123,40.0,1.0337519168141782,2.1379219001159657,27,30,1,-13.03662050158016,40.843597357780595,False
True,6.0,5.0,trailing_6_5,2024H1,1.0,47,135.51836448246928,115.51836448246927,115.494002193577,0.23404255319148937,2.383648894887364,2.6576688961754966,41.417907001466105,8.62103442868547,6.818516606803482,38.0,0.6879103672504749,1.4408658637470122,19,28,0,-13.03662050158016,40.843597357780595,False
True,6.0,5.0,trailing_6_5,2024H2,1.0,56,46.781942892815636,26.781942892815618,26.75276966948315,0.16071428571428573,1.4099208613756828,1.3131128932019973,12.099339798091279,13.055548552405604,10.785235084012301,47.5,0.6233277587216158,1.5284396601381303,28,28,0,-13.03662050158016,40.843597357780595,False
True,8.0,1.0,trailing_8_1,2023H1,1.0,54,56.4979588858203,36.497958885820275,36.50316132119016,0.14814814814814814,1.8020653888236844,1.4224097513444725,34.33400948811687,14.247783996583664,11.230937098831017,37.5,0.7941915435374199,1.6897959314817335,31,23,1,-18.320643946287184,26.569074507049415,False
True,8.0,1.0,trailing_8_1,2023H2,1.0,59,1.679356053712827,-18.320643946287184,-18.329988429226514,0.1016949152542373,0.8341139967222855,0.7513106912840083,-6.392157556885348,16.735166363774734,15.183961339312123,40.0,1.0229643643321789,2.1379219001159657,29,30,1,-18.320643946287184,26.569074507049415,False
True,8.0,1.0,trailing_8_1,2024H1,1.0,57,88.19452218943026,68.19452218943023,68.1994346117946,0.19298245614035087,1.8485309989479104,1.9509501168784746,28.85866647194817,6.468011920156814,4.841445004052414,38.0,0.692151271097736,1.4408658637470122,26,31,0,-18.320643946287184,26.569074507049415,False
True,8.0,1.0,trailing_8_1,2024H2,1.0,61,42.301584579140034,22.301584579140012,22.30041482596194,0.14754098360655737,1.5395827618606155,1.2491275649195448,18.444578303970218,13.055548552405483,9.380802480935568,44.0,0.6184576715870606,1.5284396601381303,31,30,0,-18.320643946287184,26.569074507049415,False
True,8.0,2.0,trailing_8_2,2023H1,1.0,54,52.284137080872185,32.28413708087216,32.28954762094455,0.14814814814814814,1.7825385269385636,1.373641012621125,32.94162326005969,14.782862421415466,11.784840106411142,38.0,0.7941915435374198,1.6897959314817335,31,23,1,-19.623188504352466,24.25999741026137,False
True,8.0,2.0,trailing_8_2,2023H2,1.0,59,0.37681149564754507,-19.623188504352466,-19.63123044273373,0.1016949152542373,0.8170250831347936,0.7336296039452262,-7.036918557704109,16.735166363774734,15.183961339312123,40.0,1.0229643643321786,2.1379219001159657,29,30,1,-19.623188504352466,24.25999741026137,False
True,8.0,2.0,trailing_8_2,2024H1,1.0,57,80.30431257891678,60.30431257891676,60.30543619444243,0.19298245614035087,1.748551252174727,1.8409237465716173,24.99072252143928,6.468011920156802,4.841445004052403,38.0,0.692151271097736,1.4408658637470122,26,31,0,-19.623188504352466,24.25999741026137,False
True,8.0,2.0,trailing_8_2,2024H2,1.0,61,45.920300068226574,25.920300068226556,25.908699639161327,0.14754098360655737,1.5616530230137364,1.2895516780462872,19.494710422407692,13.055548552405572,9.380802480935657,46.0,0.6184576715870606,1.5284396601381303,31,30,0,-19.623188504352466,24.25999741026137,False
True,8.0,3.0,trailing_8_3,2023H1,1.0,53,61.97911851449607,41.97911851449606,41.962508262304816,0.1509433962264151,1.9652581844265067,1.4963815794851978,41.98762654706771,15.343325108813211,12.881407388122156,38.0,0.7976448915327955,1.6897959314817335,30,23,1,-16.19347788985077,27.26105902910681,False
True,8.0,3.0,trailing_8_3,2023H2,1.0,59,3.8065221101492415,-16.19347788985077,-16.204949538846538,0.1016949152542373,0.8928240476275848,0.780185410843552,-4.207679748094673,17.095849067979863,15.183961339312123,40.0,1.0229643643321786,2.1379219001159657,29,30,1,-16.19347788985077,27.26105902910681,False
True,8.0,3.0,trailing_8_3,2024H1,1.0,56,88.49666951880158,68.49666951880157,68.51047259440264,0.17857142857142858,1.8642719196919808,1.9384062080040732,29.794116455148224,6.86076176462479,5.355488977181144,38.0,0.6937586004903167,1.4408658637470122,25,31,0,-16.19347788985077,27.26105902910681,False
True,8.0,3.0,trailing_8_3,2024H2,1.0,60,38.50383133027283,18.503831330272817,18.49897679593945,0.15,1.4411964997040836,1.2036878782454905,15.02814256392504,13.055548552405549,9.992652785044653,43.5,0.6192577330205465,1.5284396601381303,30,30,0,-16.19347788985077,27.26105902910681,False
True,8.0,4.0,trailing_8_4,2023H1,1.0,51,62.1931700030879,42.19317000308788,42.182192484550164,0.1568627450980392,1.9430264918763573,1.5074766273953013,38.54518727933514,15.853019271079061,12.892646121571394,38.0,0.8090503335694542,1.6897959314817335,29,22,1,-21.39464088784424,35.31676160030298,False
True,8.0,4.0,trailing_8_4,2023H2,1.0,59,-1.3946408878442302,-21.39464088784424,-21.401170928867685,0.1016949152542373,0.8164470514987375,0.7095834366835595,-7.106709342618201,18.433094020702324,15.183961339312123,40.0,1.0260981947295296,2.1379219001159657,29,30,1,-21.39464088784424,35.31676160030298,False
True,8.0,4.0,trailing_8_4,2024H1,1.0,54,104.66460059575341,84.6646005957534,84.64907038884458,0.18518518518518517,2.035836979020803,2.123981528229895,36.73938862085193,7.9995441790715605,6.016653505763592,38.5,0.6895042562024676,1.4408658637470122,24,30,0,-21.39464088784424,35.31676160030298,False
True,8.0,4.0,trailing_8_4,2024H2,1.0,56,61.21841539502322,41.21841539502321,41.1988868214586,0.16071428571428573,1.5710989709457461,1.4715076601444579,17.774219541369728,13.055548552405604,11.408115211066894,47.5,0.6354853537394896,1.5284396601381305,29,27,0,-21.39464088784424,35.31676160030298,False
True,8.0,5.0,trailing_8_5,2023H1,1.0,45,65.12816985135937,45.12816985135936,45.1168821002667,0.13333333333333333,2.1380425177650784,1.507074084567439,46.97444196709735,16.918118234662817,15.049614016030455,37.0,0.8074884149872695,1.6897959314817335,25,20,1,-13.03662050158016,41.61094569471123,False
True,8.0,5.0,trailing_8_5,2023H2,1.0,57,6.963379498419849,-13.03662050158016,-13.054977670610167,0.10526315789473684,0.9092428764281024,0.8232975767012631,-3.3963046944179065,19.454060968732477,15.183961339312123,40.0,1.0337519168141782,2.1379219001159657,27,30,1,-13.03662050158016,41.61094569471123,False
True,8.0,5.0,trailing_8_5,2024H1,1.0,46,143.09173881006492,123.0917388100649,123.07007125856092,0.21739130434782608,2.495320890079421,2.7287637107641736,45.29861796422059,7.933965699035195,6.001171885990031,38.0,0.6933690141720615,1.4408658637470122,19,27,0,-13.03662050158016,41.61094569471123,False
True,8.0,5.0,trailing_8_5,2024H2,1.0,55,47.22039483713262,27.220394837132606,27.19978017114075,0.14545454545454545,1.4308192924782723,1.3125560821371356,12.751441183068234,13.055548552405604,10.785235084012301,47.0,0.6254021674160316,1.5284396601381303,28,27,0,-13.03662050158016,41.61094569471123,False
True,10.0,1.0,trailing_10_1,2023H1,1.0,53,39.38618179152673,19.386181791526717,19.40474896006008,0.1320754716981132,1.582018884477696,1.20549759378364,24.135137888051172,16.420236186926505,14.086259442444693,38.0,0.779115384223483,1.6897959314817335,31,22,1,-19.219591536244216,23.41594163045149,False
True,10.0,1.0,trailing_10_1,2023H2,1.0,57,0.7804084637557924,-19.219591536244216,-19.241015989849966,0.08771929824561403,0.817973335919231,0.728034709551233,-6.614330782583256,16.735166363774734,15.183961339312123,43.0,1.0331712531585773,2.1379219001159657,28,29,1,-19.219591536244216,23.41594163045149,False
True,10.0,1.0,trailing_10_1,2024H1,1.0,55,91.86927302670641,71.8692730267064,71.89402292518679,0.18181818181818182,1.9186214467367804,2.001435213130284,29.55368903278961,6.46801192015678,4.8414450040523915,38.0,0.6890807044211611,1.4408658637470122,24,31,0,-19.219591536244216,23.41594163045149,False
True,10.0,1.0,trailing_10_1,2024H2,1.0,58,43.051621547186826,23.05162154718681,23.040690476808646,0.1206896551724138,1.479904850318851,1.2517075144247725,15.94481229446516,13.055548552405561,9.380802480935646,44.0,0.605386725064045,1.5284396601381303,28,30,0,-19.219591536244216,23.41594163045149,False
True,10.0,2.0,trailing_10_2,2023H1,1.0,53,37.7454672439711,17.745467243971078,17.770741085723017,0.1320754716981132,1.584719193837993,1.1881056753938175,23.875016734950893,16.420236186926484,14.102660721977156,38.0,0.779115384223483,1.6897959314817335,31,22,1,-21.14847711628604,24.172464291583033,False
True,10.0,2.0,trailing_10_2,2023H2,1.0,57,-1.148477116286028,-21.14847711628604,-21.167972684311742,0.08771929824561403,0.7931169374523575,0.700740168664178,-7.502015454962829,16.735166363774734,15.183961339312123,43.0,1.0331712531585773,2.1379219001159657,28,29,1,-21.14847711628604,24.172464291583033,False
True,10.0,2.0,trailing_10_2,2024H1,1.0,55,100.03089415808645,80.03089415808644,80.05416428419996,0.18181818181818182,2.0460048005923803,2.1151602370936544,34.79442317321977,6.4680119201567905,4.8414450040523915,38.0,0.689080704421161,1.4408658637470122,24,31,0,-21.14847711628604,24.172464291583033,False
True,10.0,2.0,trailing_10_2,2024H2,1.0,58,41.61575500045001,21.615755000449994,21.602177873275433,0.1206896551724138,1.4611124414453236,1.236028860374992,15.13271310820583,13.055548552405527,9.380802480935625,44.0,0.605386725064045,1.5284396601381303,28,30,0,-21.14847711628604,24.172464291583033,False
True,10.0,3.0,trailing_10_3,2023H1,1.0,52,44.31732319462595,24.31732319462594,24.32722317963069,0.1346153846153846,1.7278672741148025,1.2625460930074062,30.632103682251287,16.585379682137546,15.176785859933373,38.0,0.7823452166165785,1.6897959314817335,30,22,1,-17.5528206010352,24.06999843364603,False
True,10.0,3.0,trailing_10_3,2023H2,1.0,57,2.447179398964809,-17.5528206010352,-17.575911825576153,0.08771929824561403,0.8741978689117937,0.7516202181532677,-4.654483049881941,17.095849067979863,15.183961339312123,43.0,1.0331712531585773,2.1379219001159657,28,29,1,-17.5528206010352,24.06999843364603,False
True,10.0,3.0,trailing_10_3,2024H1,1.0,55,95.74463431608756,75.74463431608754,75.75994771939216,0.18181818181818182,1.991990275315877,2.055434969846149,32.39624794439069,6.468011920156814,4.841445004052414,38.0,0.6890807044211611,1.440865863747012,24,31,0,-17.5528206010352,24.06999843364603,False
True,10.0,3.0,trailing_10_3,2024H2,1.0,58,35.75163332798387,15.751633327983848,15.743875094552841,0.1206896551724138,1.376456438466287,1.1719967710298054,12.16087039776128,13.055548552405549,9.992652785044653,44.0,0.605386725064045,1.5284396601381303,28,30,0,-17.5528206010352,24.06999843364603,False
True,10.0,4.0,trailing_10_4,2023H1,1.0,50,42.91897373758227,22.918973737582252,22.93028943765682,0.14,1.683190473670363,1.2505148863806967,27.0350474873452,17.635239885218123,16.24437468889034,38.0,0.7933667804973217,1.6897959314817335,29,21,1,-22.832169839346765,34.136133895988316,False
True,10.0,4.0,trailing_10_4,2023H2,1.0,57,-2.832169839346758,-22.832169839346765,-22.849981714649406,0.08771929824561403,0.7950067877367449,0.676915209658667,-7.487856038476393,18.76776788665514,15.183961339312123,43.0,1.0364150425172387,2.1379219001159657,28,29,1,-22.832169839346765,34.136133895988316,False
True,10.0,4.0,trailing_10_4,2024H1,1.0,53,117.1533311088692,97.15333110886917,97.14347696730853,0.18867924528301888,2.227447654350131,2.3111628217917892,41.57188554988238,6.96165210929035,4.841445004052414,39.0,0.6845695651064031,1.4408658637470122,23,30,0,-22.832169839346765,34.136133895988316,False
True,10.0,4.0,trailing_10_4,2024H2,1.0,54,62.805390721020146,42.805390721020125,42.78201927179419,0.12962962962962962,1.561101518388726,1.4859666424619555,16.657426400405264,13.055548552405604,11.408115211066894,47.5,0.6211878867017264,1.5284396601381305,27,27,0,-22.832169839346765,34.136133895988316,False
True,10.0,5.0,trailing_10_5,2023H1,1.0,45,64.40298959602224,44.402989596022216,44.392046524474445,0.13333333333333333,2.137612043240405,1.4959447901929466,46.91794837404986,16.950052997981214,15.082266989369064,38.0,0.8050480518560739,1.6897959314817335,25,20,1,-17.619993812259434,50.073655077209665,False
True,10.0,5.0,trailing_10_5,2023H2,1.0,56,2.380006187740579,-17.619993812259434,-17.64338650725241,0.08928571428571429,0.845588088000596,0.7544342807737034,-5.592392507858513,19.454060968732477,15.183961339312123,41.5,1.0421319216718887,2.1379219001159657,27,29,1,-17.619993812259434,50.073655077209665,False
True,10.0,5.0,trailing_10_5,2024H1,1.0,45,158.0418657552233,138.0418657552233,138.02613420318556,0.2222222222222222,2.7469676033341908,2.9815494806369642,49.823679854442936,5.984788084276826,4.260579640407302,38.0,0.6876429281693545,1.4408658637470122,18,27,0,-17.619993812259434,50.073655077209665,False
True,10.0,5.0,trailing_10_5,2024H2,1.0,53,71.72374571783402,51.723745717834,51.708774087566844,0.1320754716981132,1.7068946308743018,1.5906847585791386,20.2725054995716,13.055548552405604,10.785235084012301,47.0,0.613160870862764,1.5284396601381303,26,27,0,-17.619993812259434,50.073655077209665,False
