trade_id,candidate_signal_i,candidate_entry_time,candidate_project_net_return,direction,holding_bars,control_rank,control_signal_i,control_signal_time,stratum_month,stratum_hk_6h,stratum_atr_quintile,control_entry_i,control_exit_i,control_entry_price,control_exit_price,control_exit_reason,control_gross_return,control_project_net_return,control_pine_net_return,gate_arm,period
allow_all|2023|5,40305,2023-02-27 12:00:00+00:00,-0.010958935166563098,long,18,1,40400,2023-02-28 11:30:00+00:00,2023-02,3,1,40401,40419,1630.2,1641.15,copied_horizon,0.0067169672432829675,0.004716967243282967,0.004710250276039685,allow_all,2023
allow_all|2023|5,40305,2023-02-27 12:00:00+00:00,-0.010958935166563098,long,18,2,40110,2023-02-25 11:00:00+00:00,2023-02,3,1,40111,40129,1601.06,1597.24,copied_horizon,-0.0023859193284448965,-0.0043859193284448966,-0.004383533409116452,allow_all,2023
allow_all|2023|6,40404,2023-02-28 12:45:00+00:00,-0.011472822167626127,long,33,0,38101,2023-02-04 12:45:00+00:00,2023-02,3,1,38102,38135,1665.57,1678.26,copied_horizon,0.007619013310758538,0.005619013310758538,0.005611394297447779,allow_all,2023
allow_all|2023|6,40404,2023-02-28 12:45:00+00:00,-0.011472822167626127,long,33,1,38762,2023-02-11 10:00:00+00:00,2023-02,3,1,38763,38796,1520.32,1506.6599999999999,stop,-0.008984950536729208,-0.010984950536729208,-0.010975965586192479,allow_all,2023
allow_all|2023|6,40404,2023-02-28 12:45:00+00:00,-0.011472822167626127,long,33,2,40402,2023-02-28 12:00:00+00:00,2023-02,3,1,40403,40436,1632.42,1630.4,copied_horizon,-0.0012374266426532499,-0.00323742664265325,-0.0032361892160105966,allow_all,2023
allow_all|2023|7,40648,2023-03-03 01:45:00+00:00,-0.012738599871547905,short,388,0,41403,2023-03-10 22:15:00+00:00,2023-03,1,4,41404,41416,1422.83,1462.97,stop,-0.02821138154241898,-0.03021138154241898,-0.030239592923961396,allow_all,2023
allow_all|2023|7,40648,2023-03-03 01:45:00+00:00,-0.012738599871547905,short,388,1,41312,2023-03-09 23:30:00+00:00,2023-03,1,4,41313,41380,1436.18,1434.7438200000001,stop,0.0010000000000000009,-0.0009999999999999992,-0.0009989999999999995,allow_all,2023
allow_all|2023|7,40648,2023-03-03 01:45:00+00:00,-0.012738599871547905,short,388,2,41415,2023-03-11 01:15:00+00:00,2023-03,1,4,41416,41444,1444.87,1443.4251299999999,stop,0.0010000000000000009,-0.0009999999999999992,-0.0009989999999999995,allow_all,2023
allow_all|2023|8,41036,2023-03-07 02:45:00+00:00,-0.010845283786188207,long,47,0,41231,2023-03-09 03:15:00+00:00,2023-03,1,0,41232,41253,1540.83,1522.86,stop,-0.011662545511185507,-0.013662545511185507,-0.013650882965674321,allow_all,2023
allow_all|2023|8,41036,2023-03-07 02:45:00+00:00,-0.010845283786188207,long,47,1,41233,2023-03-09 03:45:00+00:00,2023-03,1,0,41234,41253,1541.49,1524.6,stop,-0.010956931280773907,-0.012956931280773907,-0.012945974349493133,allow_all,2023
allow_all|2023|8,41036,2023-03-07 02:45:00+00:00,-0.010845283786188207,long,47,2,41033,2023-03-07 01:45:00+00:00,2023-03,1,0,41034,41081,1573.75,1564.25,copied_horizon,-0.006036536934074688,-0.008036536934074688,-0.008030500397140613,allow_all,2023
allow_all|2023|9,41147,2023-03-08 06:30:00+00:00,0.025592064707509854,short,428,0,40761,2023-03-04 05:45:00+00:00,2023-03,2,0,40762,40839,1567.0,1578.67,stop,-0.00744735162731347,-0.00944735162731347,-0.009454798978940783,allow_all,2023
allow_all|2023|9,41147,2023-03-08 06:30:00+00:00,0.025592064707509854,short,428,1,43154,2023-03-29 04:00:00+00:00,2023-03,2,0,43155,43156,1780.3,1798.44,stop,-0.010189293939223854,-0.012189293939223854,-0.012199483233163076,allow_all,2023
allow_all|2023|9,41147,2023-03-08 06:30:00+00:00,0.025592064707509854,short,428,2,42966,2023-03-27 05:00:00+00:00,2023-03,2,0,42967,43117,1760.24,1758.47976,stop,0.0010000000000000009,-0.0009999999999999992,-0.0009989999999999995,allow_all,2023
allow_all|2023|10,41575,2023-03-12 17:30:00+00:00,0.15430066371535012,long,1203,0,42349,2023-03-20 18:45:00+00:00,2023-03,0,4,42350,42398,1763.32,1719.09,stop,-0.02508336546968215,-0.027083365469682152,-0.027058282104212468,allow_all,2023
allow_all|2023|10,41575,2023-03-12 17:30:00+00:00,0.15430066371535012,long,1203,1,41686,2023-03-13 21:00:00+00:00,2023-03,0,4,41687,41782,1672.8,1674.4727999999998,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099,allow_all,2023
allow_all|2023|10,41575,2023-03-12 17:30:00+00:00,0.15430066371535012,long,1203,2,42645,2023-03-23 20:45:00+00:00,2023-03,0,4,42646,42705,1815.6,1769.81,stop,-0.025220312844238757,-0.02722031284423876,-0.02719509253139452,allow_all,2023
allow_all|2023|11,42778,2023-03-25 06:15:00+00:00,-0.0009999999999999992,short,71,0,40946,2023-03-06 04:00:00+00:00,2023-03,2,1,40947,40993,1563.51,1582.37,stop,-0.012062602733592831,-0.014062602733592831,-0.014074665336326425,allow_all,2023
allow_all|2023|11,42778,2023-03-25 06:15:00+00:00,-0.0009999999999999992,short,71,1,42496,2023-03-22 07:30:00+00:00,2023-03,2,1,42497,42525,1790.7,1812.32,stop,-0.012073490813648169,-0.014073490813648169,-0.014085564304461817,allow_all,2023
allow_all|2023|11,42778,2023-03-25 06:15:00+00:00,-0.0009999999999999992,short,71,2,40575,2023-03-02 07:15:00+00:00,2023-03,2,1,40576,40622,1643.99,1642.34601,stop,0.0010000000000000009,-0.0009999999999999992,-0.0009989999999999995,allow_all,2023
allow_all|2023|12,42944,2023-03-26 23:45:00+00:00,-0.01596256771732829,long,24,0,41215,2023-03-08 23:15:00+00:00,2023-03,1,2,41216,41240,1533.92,1538.17,copied_horizon,0.002770679044539426,0.0007706790445394258,0.000767908365494886,allow_all,2023
allow_all|2023|12,42944,2023-03-26 23:45:00+00:00,-0.01596256771732829,long,24,1,42946,2023-03-27 00:00:00+00:00,2023-03,1,2,42947,42969,1772.9,1749.1000000000001,stop,-0.01342433301370638,-0.01542433301370638,-0.015410908680692673,allow_all,2023
allow_all|2023|12,42944,2023-03-26 23:45:00+00:00,-0.01596256771732829,long,24,2,43233,2023-03-29 23:45:00+00:00,2023-03,1,2,43234,43246,1793.23,1795.0232299999998,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099,allow_all,2023
allow_all|2023|13,43265,2023-03-30 08:00:00+00:00,-0.018700351615493327,long,38,0,41814,2023-03-15 05:00:00+00:00,2023-03,2,3,41815,41838,1707.26,1674.39,stop,-0.019253072174126862,-0.021253072174126864,-0.021233819101952735,allow_all,2023
allow_all|2023|13,43265,2023-03-30 08:00:00+00:00,-0.018700351615493327,long,38,1,42112,2023-03-18 07:30:00+00:00,2023-03,2,3,42113,42144,1818.38,1785.39,stop,-0.018142522465051325,-0.020142522465051327,-0.020124379942586274,allow_all,2023
allow_all|2023|13,43265,2023-03-30 08:00:00+00:00,-0.018700351615493327,long,38,2,41822,2023-03-15 07:00:00+00:00,2023-03,2,3,41823,41839,1699.26,1670.33,stop,-0.017025057966408963,-0.019025057966408965,-0.019008032908442555,allow_all,2023
allow_all|2023|14,44027,2023-04-07 06:30:00+00:00,-0.0010000000000001102,short,64,0,43643,2023-04-03 06:15:00+00:00,2023-04,2,0,43644,43650,1780.71,1796.47,stop,-0.008850402367595045,-0.010850402367595045,-0.01085925276996264,allow_all,2023
allow_all|2023|14,44027,2023-04-07 06:30:00+00:00,-0.0010000000000001102,short,64,1,43927,2023-04-06 05:15:00+00:00,2023-04,2,0,43928,43992,1893.69,1869.48,copied_horizon,0.012784563471317956,0.010784563471317956,0.010797348034789274,allow_all,2023
allow_all|2023|14,44027,2023-04-07 06:30:00+00:00,-0.0010000000000001102,short,64,2,46134,2023-04-29 05:00:00+00:00,2023-04,2,0,46135,46169,1902.81,1916.69,stop,-0.007294475013269963,-0.009294475013269963,-0.009301769488283233,allow_all,2023
allow_all|2023|15,44760,2023-04-14 21:45:00+00:00,-0.0010000000000001102,long,185,0,45433,2023-04-21 21:45:00+00:00,2023-04,0,4,45434,45613,1840.6,1842.4405999999997,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099,allow_all,2023
allow_all|2023|15,44760,2023-04-14 21:45:00+00:00,-0.0010000000000001102,long,185,1,45328,2023-04-20 19:30:00+00:00,2023-04,0,4,45329,45369,1927.55,1929.4775499999998,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099,allow_all,2023
allow_all|2023|15,44760,2023-04-14 21:45:00+00:00,-0.0010000000000001102,long,185,2,43701,2023-04-03 20:45:00+00:00,2023-04,0,4,43702,43887,1780.34,1910.89,copied_horizon,0.0733286900255008,0.0713286900255008,0.0712553613354753,allow_all,2023
allow_all|2023|16,45298,2023-04-20 12:15:00+00:00,-0.01595064330250895,short,1,0,44723,2023-04-14 12:15:00+00:00,2023-04,3,2,44724,44725,2115.63,2090.54,copied_horizon,0.011859351587943157,0.009859351587943157,0.0098712109395311,allow_all,2023
allow_all|2023|16,45298,2023-04-20 12:15:00+00:00,-0.01595064330250895,short,1,1,43755,2023-04-04 10:15:00+00:00,2023-04,3,2,43756,43757,1832.11,1831.93,copied_horizon,9.824737597619038e-05,-0.0019017526240238097,-0.0019016543766478336,allow_all,2023
allow_all|2023|16,45298,2023-04-20 12:15:00+00:00,-0.01595064330250895,short,1,2,45681,2023-04-24 11:45:00+00:00,2023-04,3,2,45682,45683,1855.14,1851.24,copied_horizon,0.0021022672143342636,0.00010226721433426351,0.00010436948154859786,allow_all,2023
allow_all|2023|17,45369,2023-04-21 06:00:00+00:00,-0.0009999999999999992,short,7,0,46052,2023-04-28 08:30:00+00:00,2023-04,2,1,46053,46060,1907.14,1912.82,copied_horizon,-0.0029782816154031444,-0.0049782816154031444,-0.004981259897018548,allow_all,2023
allow_all|2023|17,45369,2023-04-21 06:00:00+00:00,-0.0009999999999999992,short,7,1,45659,2023-04-24 06:15:00+00:00,2023-04,2,1,45660,45667,1857.85,1841.51,copied_horizon,0.008795112630190727,0.006795112630190727,0.006803907742820917,allow_all,2023
allow_all|2023|17,45369,2023-04-21 06:00:00+00:00,-0.0009999999999999992,short,7,2,44039,2023-04-07 09:15:00+00:00,2023-04,2,1,44040,44047,1853.27,1855.81,copied_horizon,-0.001370550432478801,-0.003370550432478801,-0.0033719209829112798,allow_all,2023
allow_all|2023|18,45475,2023-04-22 08:30:00+00:00,-0.011216963537584055,short,25,0,44122,2023-04-08 06:00:00+00:00,2023-04,2,0,44123,44148,1874.96,1865.45,copied_horizon,0.0050721082049750565,0.0030721082049750565,0.0030771803131800315,allow_all,2023
allow_all|2023|18,45475,2023-04-22 08:30:00+00:00,-0.011216963537584055,short,25,1,43442,2023-04-01 04:00:00+00:00,2023-04,2,0,43443,43468,1826.1,1824.79,copied_horizon,0.0007173758282679188,-0.0012826241717320813,-0.0012819067959038135,allow_all,2023
allow_all|2023|18,45475,2023-04-22 08:30:00+00:00,-0.011216963537584055,short,25,2,44520,2023-04-12 09:30:00+00:00,2023-04,2,0,44521,44532,1868.97,1885.51,stop,-0.008849794271711175,-0.010849794271711176,-0.010858644065982886,allow_all,2023
allow_all|2023|19,45661,2023-04-24 07:00:00+00:00,-0.015794260418752426,short,29,0,43835,2023-04-05 06:15:00+00:00,2023-04,2,2,43836,43861,1913.59,1938.8899999999999,stop,-0.013221222936992794,-0.015221222936992794,-0.015234444159929786,allow_all,2023
allow_all|2023|19,45661,2023-04-24 07:00:00+00:00,-0.015794260418752426,short,29,1,44997,2023-04-17 08:45:00+00:00,2023-04,2,2,44998,45027,2099.0,2081.44,copied_horizon,0.00836588851834208,0.006365888518342079,0.006374254406860421,allow_all,2023
allow_all|2023|19,45661,2023-04-24 07:00:00+00:00,-0.015794260418752426,short,29,2,45865,2023-04-26 09:45:00+00:00,2023-04,2,2,45866,45875,1896.03,1922.87,stop,-0.014155894157792837,-0.01615589415779284,-0.01617005005195063,allow_all,2023
allow_all|2023|20,45697,2023-04-24 16:00:00+00:00,-0.0009999999999999992,short,5,0,44624,2023-04-13 11:30:00+00:00,2023-04,3,3,44625,44630,1987.49,1997.74,copied_horizon,-0.005157258652873642,-0.007157258652873642,-0.007162415911526516,allow_all,2023
allow_all|2023|20,45697,2023-04-24 16:00:00+00:00,-0.0009999999999999992,short,5,1,45971,2023-04-27 12:15:00+00:00,2023-04,3,3,45972,45977,1882.65,1884.26,copied_horizon,-0.0008551775422940278,-0.002855177542294028,-0.002856032719836322,allow_all,2023
allow_all|2023|20,45697,2023-04-24 16:00:00+00:00,-0.0009999999999999992,short,5,2,45023,2023-04-17 15:15:00+00:00,2023-04,3,3,45024,45029,2072.22,2080.38,copied_horizon,-0.003937805831427221,-0.005937805831427221,-0.005941743637258648,allow_all,2023
allow_all|2023|21,45738,2023-04-25 02:15:00+00:00,-0.0009999999999999992,short,61,0,46108,2023-04-28 22:30:00+00:00,2023-04,1,1,46109,46170,1899.11,1911.65,copied_horizon,-0.006603093027786722,-0.008603093027786722,-0.008609696120814508,allow_all,2023
allow_all|2023|21,45738,2023-04-25 02:15:00+00:00,-0.0009999999999999992,short,61,1,43994,2023-04-06 22:00:00+00:00,2023-04,1,1,43995,44056,1864.01,1854.85,copied_horizon,0.004914136726734353,0.0029141367267343527,0.0029190508634610868,allow_all,2023
allow_all|2023|21,45738,2023-04-25 02:15:00+00:00,-0.0009999999999999992,short,61,2,43620,2023-04-03 00:30:00+00:00,2023-04,1,1,43621,43651,1788.56,1808.8,stop,-0.011316366238761866,-0.013316366238761866,-0.013327682605000628,allow_all,2023
allow_all|2023|22,45944,2023-04-27 05:45:00+00:00,-0.02639662844877222,long,27,0,44694,2023-04-14 05:00:00+00:00,2023-04,2,4,44695,44722,2116.61,2118.09,copied_horizon,0.0006992313180038678,-0.0013007686819961322,-0.0013014679133141359,allow_all,2023
allow_all|2023|22,45944,2023-04-27 05:45:00+00:00,-0.02639662844877222,long,27,1,45943,2023-04-27 05:15:00+00:00,2023-04,2,4,45944,45971,1913.3,1882.65,copied_horizon,-0.016019442847436283,-0.018019442847436284,-0.018003423404588846,allow_all,2023
allow_all|2023|22,45944,2023-04-27 05:45:00+00:00,-0.02639662844877222,long,27,2,45941,2023-04-27 04:45:00+00:00,2023-04,2,4,45942,45969,1910.59,1881.1,copied_horizon,-0.015435022689326394,-0.017435022689326396,-0.01741958766663707,allow_all,2023
allow_all|2023|23,46039,2023-04-28 05:30:00+00:00,-0.013300172924514018,long,32,0,45842,2023-04-26 04:00:00+00:00,2023-04,2,1,45843,45875,1867.25,1939.14,copied_horizon,0.03850046860356149,0.03650046860356149,0.036461968134957924,allow_all,2023
allow_all|2023|23,46039,2023-04-28 05:30:00+00:00,-0.013300172924514018,long,32,1,43844,2023-04-05 08:30:00+00:00,2023-04,2,1,43845,43863,1911.05,1912.9610499999997,stop,0.0009999999999998899,-0.0010000000000001102,-0.0010010000000001099,allow_all,2023
allow_all|2023|23,46039,2023-04-28 05:30:00+00:00,-0.013300172924514018,long,32,2,44605,2023-04-13 06:45:00+00:00,2023-04,2,1,44606,44638,1910.67,1992.19,copied_horizon,0.04266566178356279,0.04066566178356279,0.04062299612177923,allow_all,2023
allow_all|2023|24,46533,2023-05-03 09:00:00+00:00,-0.010825213672926546,long,14,0,47188,2023-05-10 04:30:00+00:00,2023-05,2,0,47189,47203,1845.97,1838.52,copied_horizon,-0.004035818566932359,-0.006035818566932359,-0.006031782748365426,allow_all,2023
allow_all|2023|24,46533,2023-05-03 09:00:00+00:00,-0.010825213672926546,long,14,1,47871,2023-05-17 07:15:00+00:00,2023-05,2,0,47872,47873,1820.39,1806.48,stop,-0.007641219738627525,-0.009641219738627525,-0.009633578518888897,allow_all,2023
allow_all|2023|24,46533,2023-05-03 09:00:00+00:00,-0.010825213672926546,long,14,2,48359,2023-05-22 09:15:00+00:00,2023-05,2,0,48360,48374,1815.49,1813.35,copied_horizon,-0.0011787451321682019,-0.003178745132168202,-0.0031775663870360336,allow_all,2023
allow_all|2023|25,46569,2023-05-03 18:00:00+00:00,-0.0010000000000001102,long,97,0,46468,2023-05-02 16:30:00+00:00,2023-05,0,3,46469,46566,1856.12,1864.67,copied_horizon,0.004606383207982345,0.002606383207982345,0.0026017768247743626,allow_all,2023
allow_all|2023|25,46569,2023-05-03 18:00:00+00:00,-0.0010000000000001102,long,97,1,47352,2023-05-11 21:30:00+00:00,2023-05,0,3,47353,47373,1794.25,1762.83,stop,-0.017511495053643578,-0.01951149505364358,-0.019493983558589934,allow_all,2023
allow_all|2023|25,46569,2023-05-03 18:00:00+00:00,-0.0010000000000001102,long,97,2,48012,2023-05-18 18:30:00+00:00,2023-05,0,3,48013,48110,1784.6,1813.6,copied_horizon,0.016250140087414655,0.014250140087414655,0.01423388994732724,allow_all,2023
allow_all|2023|26,46698,2023-05-05 02:15:00+00:00,-0.0010000000000001102,long,141,0,46786,2023-05-06 00:00:00+00:00,2023-05,1,2,46787,46800,1993.59,1967.75,stop,-0.012961541741280724,-0.014961541741280724,-0.014948580199539444,allow_all,2023
allow_all|2023|26,46698,2023-05-05 02:15:00+00:00,-0.0010000000000001102,long,141,1,49004,2023-05-29 02:30:00+00:00,2023-05,1,2,49005,49059,1909.68,1881.55,stop,-0.014730216580788436,-0.016730216580788437,-0.01671548636420765,allow_all,2023
allow_all|2023|26,46698,2023-05-05 02:15:00+00:00,-0.0010000000000001102,long,141,2,46400,2023-05-01 23:30:00+00:00,2023-05,1,2,46401,46542,1830.13,1865.8,copied_horizon,0.019490418713424607,0.017490418713424605,0.017470928294711183,allow_all,2023
allow_all|2023|27,46976,2023-05-07 23:45:00+00:00,0.040005106812235236,short,683,0,47083,2023-05-09 02:15:00+00:00,2023-05,1,2,47084,47220,1842.55,1869.9099999999999,stop,-0.01484898645898336,-0.01684898645898336,-0.016863835445442343,allow_all,2023
allow_all|2023|27,46976,2023-05-07 23:45:00+00:00,0.040005106812235236,short,683,1,46403,2023-05-02 00:15:00+00:00,2023-05,1,2,46404,46460,1834.55,1861.23,stop,-0.014543075958681984,-0.016543075958681985,-0.016557619034640664,allow_all,2023
allow_all|2023|27,46976,2023-05-07 23:45:00+00:00,0.040005106812235236,short,683,2,48027,2023-05-18 22:15:00+00:00,2023-05,1,2,48028,48424,1809.55,1836.21,stop,-0.014732944654748392,-0.016732944654748394,-0.01674767759940314,allow_all,2023
allow_all|2023|28,47659,2023-05-15 02:30:00+00:00,-0.018036064692687814,long,227,0,48988,2023-05-28 22:30:00+00:00,2023-05,1,3,48989,49206,1903.12,1866.81,stop,-0.01907919626718224,-0.021079196267182243,-0.02106011707091506,allow_all,2023
allow_all|2023|28,47659,2023-05-15 02:30:00+00:00,-0.018036064692687814,long,227,1,48991,2023-05-28 23:15:00+00:00,2023-05,1,3,48992,49062,1909.74,1874.19,stop,-0.018615099437619742,-0.020615099437619744,-0.020596484338182123,allow_all,2023
allow_all|2023|28,47659,2023-05-15 02:30:00+00:00,-0.018036064692687814,long,227,2,47377,2023-05-12 03:45:00+00:00,2023-05,1,3,47378,47605,1763.78,1808.39,copied_horizon,0.025292270010999207,0.023292270010999205,0.02326697774098821,allow_all,2023
allow_all|2023|29,47973,2023-05-18 09:00:00+00:00,-0.010207492416693163,long,23,0,48160,2023-05-20 07:30:00+00:00,2023-05,2,0,48161,48184,1811.59,1814.52,copied_horizon,0.0016173637522840512,-0.0003826362477159489,-0.0003842536114682326,allow_all,2023
allow_all|2023|29,47973,2023-05-18 09:00:00+00:00,-0.010207492416693163,long,23,1,46620,2023-05-04 06:30:00+00:00,2023-05,2,0,46621,46644,1899.44,1898.86,copied_horizon,-0.00030535315671997854,-0.0023053531567199786,-0.0023050478035632586,allow_all,2023
allow_all|2023|29,47973,2023-05-18 09:00:00+00:00,-0.010207492416693163,long,23,2,48069,2023-05-19 08:45:00+00:00,2023-05,2,0,48070,48093,1808.2,1811.26,copied_horizon,0.0016922906758101153,-0.00030770932418988477,-0.00030940161486569476,allow_all,2023
allow_all|2023|30,48813,2023-05-27 03:00:00+00:00,-0.008080303633458573,long,43,0,48701,2023-05-25 22:45:00+00:00,2023-05,1,0,48702,48745,1807.5,1813.57,copied_horizon,0.003358229598893425,0.0013582295988934252,0.0013548713692945321,allow_all,2023
allow_all|2023|30,48813,2023-05-27 03:00:00+00:00,-0.008080303633458573,long,43,1,46695,2023-05-05 01:15:00+00:00,2023-05,1,0,46696,46739,1880.38,1911.0,copied_horizon,0.016283942607345336,0.014283942607345336,0.014267658664737991,allow_all,2023
allow_all|2023|30,48813,2023-05-27 03:00:00+00:00,-0.008080303633458573,long,43,2,48512,2023-05-23 23:30:00+00:00,2023-05,1,0,48513,48526,1853.89,1839.92,stop,-0.007535506421632365,-0.009535506421632365,-0.009527970915210734,allow_all,2023
allow_all|2023|31,49165,2023-05-30 19:00:00+00:00,-0.014249326470495703,long,28,0,46674,2023-05-04 20:00:00+00:00,2023-05,0,1,46675,46703,1874.03,1899.48,copied_horizon,0.013580358905673995,0.011580358905673995,0.011566778546768321,allow_all,2023
allow_all|2023|31,49165,2023-05-30 19:00:00+00:00,-0.014249326470495703,long,28,1,48678,2023-05-25 17:00:00+00:00,2023-05,0,1,48679,48707,1795.71,1807.65,copied_horizon,0.00664918054697039,0.00464918054697039,0.0046425313664234195,allow_all,2023
allow_all|2023|31,49165,2023-05-30 19:00:00+00:00,-0.014249326470495703,long,28,2,47814,2023-05-16 17:00:00+00:00,2023-05,0,1,47815,47843,1820.81,1818.85,copied_horizon,-0.001076444000197685,-0.003076444000197685,-0.0030753675561974872,allow_all,2023
allow_all|2023|32,49377,2023-06-02 00:00:00+00:00,-0.012226827159101282,short,9,0,52073,2023-06-30 01:45:00+00:00,2023-06,1,2,52074,52076,1845.2,1864.64,stop,-0.010535443312378101,-0.012535443312378101,-0.012545978755690478,allow_all,2023
allow_all|2023|32,49377,2023-06-02 00:00:00+00:00,-0.012226827159101282,short,9,1,49665,2023-06-04 23:45:00+00:00,2023-06,1,2,49666,49675,1889.89,1886.3,copied_horizon,0.0018995814571218794,-0.00010041854287812062,-9.851896142099893e-05,allow_all,2023
allow_all|2023|32,49377,2023-06-02 00:00:00+00:00,-0.012226827159101282,short,9,2,49667,2023-06-05 00:15:00+00:00,2023-06,1,2,49668,49677,1890.77,1875.35,copied_horizon,0.008155407585269558,0.006155407585269558,0.006163562992854828,allow_all,2023
allow_all|2023|33,49443,2023-06-02 16:30:00+00:00,-0.013160229769436425,long,235,0,50311,2023-06-11 17:15:00+00:00,2023-06,0,2,50312,50347,1756.75,1736.55,stop,-0.011498505763483768,-0.013498505763483768,-0.013487007257720285,allow_all,2023
allow_all|2023|33,49443,2023-06-02 16:30:00+00:00,-0.013160229769436425,long,235,1,49359,2023-06-01 19:15:00+00:00,2023-06,0,2,49360,49380,1870.17,1850.23,stop,-0.010662132319521733,-0.012662132319521733,-0.012651470187202212,allow_all,2023
