trade_id,candidate_signal_i,candidate_entry_time,candidate_project_net_return,direction,holding_bars,control_rank,control_signal_i,control_signal_time,stratum_month,stratum_hk_6h,stratum_atr_quintile,control_entry_i,control_exit_i,control_entry_price,control_exit_price,control_exit_reason,control_take_profit_price,control_intrabar_barrier_collision,control_gross_return,control_project_net_return,control_pine_net_return,arm,period
v9_frozen_baseline|discovery_2023|35073|35074|long,35073,2023-01-04 00:00:00+00:00,0.24803910720313516,long,1486,0,35067,2023-01-03 22:15:00+00:00,2023-01,1,0,35068,36554,1211.1,1529.15,copied_horizon,,False,0.26261250103211964,0.26061250103211964,0.26034988853108754,v9_frozen_baseline,discovery_2023
v9_frozen_baseline|discovery_2023|35073|35074|long,35073,2023-01-04 00:00:00+00:00,0.24803910720313516,long,1486,1,35263,2023-01-05 23:15:00+00:00,2023-01,1,0,35264,35310,1249.96,1241.4,stop,,False,-0.0068482191430124795,-0.00884821914301248,-0.008841370923869468,v9_frozen_baseline,discovery_2023
v9_frozen_baseline|discovery_2023|35073|35074|long,35073,2023-01-04 00:00:00+00:00,0.24803910720313516,long,1486,2,34983,2023-01-03 01:15:00+00:00,2023-01,1,0,34984,36470,1212.24,1581.57,copied_horizon,,False,0.30466739259552567,0.30266739259552566,0.3023627252029301,v9_frozen_baseline,discovery_2023
v9_frozen_baseline|discovery_2023|36559|36560|short,36559,2023-01-19 11:30:00+00:00,-0.013269108416594786,short,12,0,37425,2023-01-28 11:45:00+00:00,2023-01,3,3,37426,37438,1586.53,1579.45,copied_horizon,,False,0.004462569254914728,0.0024625692549147277,0.0024670318241696424,v9_frozen_baseline,discovery_2023
v9_frozen_baseline|discovery_2023|36559|36560|short,36559,2023-01-19 11:30:00+00:00,-0.013269108416594786,short,12,1,37427,2023-01-28 12:15:00+00:00,2023-01,3,3,37428,37440,1583.96,1580.07,copied_horizon,,False,0.002455870097729851,0.00045587009772985083,0.00045832596782758054,v9_frozen_baseline,discovery_2023
v9_frozen_baseline|discovery_2023|36559|36560|short,36559,2023-01-19 11:30:00+00:00,-0.013269108416594786,short,12,2,37329,2023-01-27 11:45:00+00:00,2023-01,3,3,37330,37342,1579.25,1587.9,copied_horizon,,False,-0.005477283520658682,-0.007477283520658682,-0.007482760804179341,v9_frozen_baseline,discovery_2023
v9_frozen_baseline|discovery_2023|38598|38599|short,38598,2023-02-09 17:15:00+00:00,0.041133591844008666,short,553,0,39754,2023-02-21 18:00:00+00:00,2023-02,0,3,39755,39886,1679.4,1677.7206,stop,,False,0.0010000000000000009,-0.0009999999999999992,-0.0009989999999999995,v9_frozen_baseline,discovery_2023
v9_frozen_baseline|discovery_2023|38598|38599|short,38598,2023-02-09 17:15:00+00:00,0.041133591844008666,short,553,1,39864,2023-02-22 21:30:00+00:00,2023-02,0,3,39865,39870,1614.18,1642.76,stop,,False,-0.017705584259500196,-0.019705584259500197,-0.019723289843759696,v9_frozen_baseline,discovery_2023
v9_frozen_baseline|discovery_2023|38598|38599|short,38598,2023-02-09 17:15:00+00:00,0.041133591844008666,short,553,2,38498,2023-02-08 16:00:00+00:00,2023-02,0,3,38499,38581,1643.05,1641.40695,stop,,False,0.0009999999999998899,-0.0010000000000001102,-0.0009990000000001105,v9_frozen_baseline,discovery_2023
v9_frozen_baseline|discovery_2023|39151|39152|long,39151,2023-02-15 11:30:00+00:00,0.053398566547640414,long,772,0,40401,2023-02-28 11:45:00+00:00,2023-02,3,1,40402,40438,1629.53,1615.27,stop,,False,-0.00875098954913378,-0.01075098954913378,-0.010742238559584647,v9_frozen_baseline,discovery_2023
