variant,period,risk_percent,trades,gross_bp_per_trade,project_net_bp_per_trade,pine_net_bp_per_trade,win_rate,monetary_profit_factor,unit_profit_factor,return_percent,max_drawdown_15m_percent,max_drawdown_daily_percent,median_holding_bars,mean_leverage,max_leverage,long_trades,short_trades,period_end_exits
v11_long_only_postselection,discovery_2023,1.0,37,178.2524361099914,158.2524361099914,158.07418367388138,0.1891891891891892,3.2455120308363403,2.9383213076338865,89.16502941580188,16.15868379345593,14.668432275124953,36.0,0.9608446437282172,2.1374869791666664,37,0,0
v11_long_only_postselection,confirmation_2024,1.0,43,206.4782499216759,186.47824992167588,186.2717716717542,0.16279069767441862,3.0080276164163413,3.8260281632268107,56.653210512342,13.356072161033017,11.811547770485697,38.0,0.6943940300082214,1.528201617921593,43,0,0
v11_long_only_postselection,final_preholdout_2025_202602,1.0,56,83.39284101908956,63.39284101908954,63.30944817807048,0.08928571428571429,1.508157992225047,1.6279404949082918,17.46341915981371,16.76725570308475,15.339328791012496,36.5,0.5995410538563465,1.148444962143273,56,0,0
