trade_id,direction,entry_time,canonical_exit_time,replay_exit_time,canonical_exit_price,replay_exit_price,canonical_exit_reason,replay_exit_reason,canonical_net_return,replay_net_return,net_return_delta_bp,exit_price_delta,same_parent_15m_exit,exact_exit_price,trigger_subbar,break_even_armed_at,break_even_arm_count
v9_locked|final_preholdout_2025_202602|105031|105032|short,short,2025-01-01T17:30:00+00:00,2025-01-02T00:15:00+00:00,2025-01-02T00:24:00+00:00,3376.86,3376.86,stop,stop,-0.0146767377490156,-0.014676737749015623,-2.2551405187698492e-13,0.0,True,True,2025-01-02T00:24:00+00:00,,0
v9_locked|final_preholdout_2025_202602|105202|105203|long,long,2025-01-03T12:15:00+00:00,2025-01-07T15:30:00+00:00,2025-01-07T15:39:00+00:00,3475.472,3475.4719999999998,stop,stop,-0.0010010000000001,-0.0010010000000001099,-9.974659986866641e-14,-4.547473508864641e-13,True,True,2025-01-07T15:39:00+00:00,2025-01-03T14:45:00+00:00,1
v9_locked|final_preholdout_2025_202602|105763|105764|short,short,2025-01-09T08:30:00+00:00,2025-01-09T15:15:00+00:00,2025-01-09T15:24:00+00:00,3282.75396,3282.75396,stop,stop,-0.0009989999999999,-0.0009989999999999995,-9.95297594341693e-13,0.0,True,True,2025-01-09T15:24:00+00:00,2025-01-09T14:00:00+00:00,1
v9_locked|final_preholdout_2025_202602|105910|105911|short,short,2025-01-10T21:15:00+00:00,2025-01-15T13:30:00+00:00,2025-01-15T13:30:00+00:00,3260.4962400000004,3260.4962400000004,stop,stop,-0.0009990000000001,-0.0009990000000001105,-1.0408340855860843e-13,0.0,True,True,2025-01-15T13:30:00+00:00,2025-01-13T06:00:00+00:00,1
v9_locked|final_preholdout_2025_202602|106506|106507|long,long,2025-01-17T02:15:00+00:00,2025-01-18T03:30:00+00:00,2025-01-18T03:39:00+00:00,3388.6953099999996,3388.6953099999996,stop,stop,-0.0010010000000001,-0.0010010000000001099,-9.974659986866641e-14,0.0,True,True,2025-01-18T03:39:00+00:00,2025-01-17T10:15:00+00:00,1
v9_locked|final_preholdout_2025_202602|106814|106815|long,long,2025-01-20T07:15:00+00:00,2025-01-20T12:00:00+00:00,2025-01-20T12:12:00+00:00,3325.96,3325.96,stop,stop,-0.0319686597721665,-0.03196865977216653,-2.7755575615628914e-13,0.0,True,True,2025-01-20T12:12:00+00:00,,0
v9_locked|final_preholdout_2025_202602|107435|107436|long,long,2025-01-26T18:30:00+00:00,2025-01-26T21:30:00+00:00,2025-01-26T21:39:00+00:00,3307.98,3307.98,stop,stop,-0.0119177917782799,-0.011917791778279932,-3.2959746043559335e-13,0.0,True,True,2025-01-26T21:39:00+00:00,,0
v9_locked|final_preholdout_2025_202602|107530|107531|short,short,2025-01-27T18:15:00+00:00,2025-01-27T21:00:00+00:00,2025-01-27T21:09:00+00:00,3172.52,3172.52,stop,stop,-0.0320321774222348,-0.03203217742223488,-8.326672684688674e-13,0.0,True,True,2025-01-27T21:09:00+00:00,,0
v9_locked|final_preholdout_2025_202602|107605|107606|short,short,2025-01-28T13:00:00+00:00,2025-01-29T20:15:00+00:00,2025-01-29T20:24:00+00:00,3172.2246,3172.2246,stop,stop,-0.0009989999999999,-0.0009989999999999995,-9.95297594341693e-13,0.0,True,True,2025-01-29T20:24:00+00:00,2025-01-28T19:15:00+00:00,1
v9_locked|final_preholdout_2025_202602|107884|107885|long,long,2025-01-31T10:45:00+00:00,2025-02-01T08:15:00+00:00,2025-02-01T08:24:00+00:00,3270.6674,3270.6674,stop,stop,-0.0010010000000001,-0.0010010000000001099,-9.974659986866641e-14,0.0,True,True,2025-02-01T08:24:00+00:00,2025-01-31T11:30:00+00:00,1
v9_locked|final_preholdout_2025_202602|108249|108250|short,short,2025-02-04T06:00:00+00:00,2025-02-04T11:00:00+00:00,2025-02-04T11:03:00+00:00,2772.25,2772.25,stop,stop,-0.0320318595578674,-0.03203185955786744,-4.163336342344337e-13,0.0,True,True,2025-02-04T11:03:00+00:00,,0
v9_locked|final_preholdout_2025_202602|108312|108313|short,short,2025-02-04T21:45:00+00:00,2025-02-04T23:45:00+00:00,2025-02-04T23:51:00+00:00,2740.52,2740.52,stop,stop,-0.0320296237832149,-0.03202962378321494,-3.469446951953614e-13,0.0,True,True,2025-02-04T23:51:00+00:00,,0
