candidate_id,side,signal_i,signal_time,features_available_at,earliest_entry_time,feature_semantics,candidate_policy,ma_spread_pct,full_spread,fast_slow_gap,full_ratio_min48,spread_mean8,spread_mean24,spread_chg8,spread_chg24,spread_pos96,dense_run_len,dense_frac48,ext_up,close_vs_ema55,close_vs_ema200,order_score,slow_slope_12,volume_ratio,volume_z,vol_ratio_mean8,atr_pct,atr_pct_ratio96,pre_range48,pre_range168,drawdown24,ret_4,ret_12,ret_24,ret_48
pine-v9|short|37829|2023-02-01T16:45:00+00:00,short,37829,2023-02-01 16:45:00+00:00,2023-02-01 17:00:00+00:00,2023-02-01 17:00:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.0010282867145239003,0.0030200432463580035,0.002008201062095279,2.6768311441764863,0.0007852590471857362,0.0011357676780259453,-0.0007129004247663057,-0.00199335508944124,0.10760859512394726,24,0.75,0.0014643350989353987,0.002492621813459328,0.004484378345293472,4,0.00022066209405513515,1.3534920509121313,0.8252259744659961,1.1228204833746456,0.0032541580977901783,0.9683731920524922,0.015209873409689411,0.02866842222151722,0.0033488466852147347,2.538087170600445e-05,0.003503025627730749,-0.0004570761095206155,0.004453569172457317
pine-v9|long|38094|2023-02-04T11:00:00+00:00,long,38094,2023-02-04 11:00:00+00:00,2023-02-04 11:15:00+00:00,2023-02-04 11:15:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.0015502054839458257,0.0049809928035324325,0.0032104300123575063,1.5101702826788528,0.000801201419232668,0.0012598087619348094,0.0009876248089891967,-0.00057379414421304,0.18586786480281253,39,0.8125,0.001131088947568637,0.002687218304178618,0.006148375349994906,4,0.0005178813555113404,0.6353768485862316,-0.4796275586956317,0.9889775978930642,0.0021391486548547867,0.5698439566445652,0.014054906872692844,0.0566531978827312,0.0010718823579003445,0.0017554231112613117,0.0018581641579440422,0.006802432384913404,-0.003163455189387099
pine-v9|short|38304|2023-02-06T15:30:00+00:00,short,38304,2023-02-06 15:30:00+00:00,2023-02-06 15:45:00+00:00,2023-02-06 15:45:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.001627379842958769,0.00850847816061874,0.006663062234478174,1.1721373430216717,0.0010432460022347068,0.0009511177972058833,0.000606538104034318,0.000578975253066957,0.0746326448233808,33,0.6875,0.00032293997758370274,0.001950319820542612,0.00883141813820254,4,0.0009606495662534131,1.4425827328324152,0.5122925145115961,1.4979460327696188,0.003862276709179846,1.0178967370520922,0.018578952867353785,0.051428606547805664,0.0042896997827373,-0.00047960745974062746,0.0043385142577409,0.0033200002450185506,0.0004975674480319769
pine-v9|short|38335|2023-02-06T23:15:00+00:00,short,38335,2023-02-06 23:15:00+00:00,2023-02-06 23:30:00+00:00,2023-02-06 23:30:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.005744484834083607,0.008486020280593603,0.004920468612861743,4.335384927593479,0.0028397850286428143,0.004385080552082125,0.0021282486839167003,0.0002203815054028337,0.9169418261085461,0,0.4791666666666667,0.010097892748498927,0.015723309445998535,0.018583913029092347,3,0.0005075183652047954,4.26770351840264,2.6210315637328416,2.077555860209693,0.004481226839590604,1.2382850667038034,0.03350644999162339,0.04315506660958157,0.00413084112149531,0.01452261859628956,0.020202327249735363,0.020404814004376326,0.0073969599172230005
pine-v9|short|38598|2023-02-09T17:00:00+00:00,short,38598,2023-02-09 17:00:00+00:00,2023-02-09 17:15:00+00:00,2023-02-09 17:15:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.0037484230740188335,0.009750739803196353,0.007254205318020784,1.5561569889912137,0.002057249680871439,0.00196408490931041,0.002353914959004837,0.0008787152505172397,0.2536331494752526,0,0.4375,0.0008913078264980445,0.004639730900517058,0.010642047629694451,4,0.0009811349147037518,0.8627299221760806,0.20097678458889814,1.2333316702089676,0.004162218857329664,1.0791049558619206,0.020107296269211643,0.05485875115991813,0.006183259443383049,0.0031303985591590866,0.007526180006220962,0.0022441183864421177,-0.0013414641650617565
pine-v9|short|38668|2023-02-10T10:30:00+00:00,short,38668,2023-02-10 10:30:00+00:00,2023-02-10 10:45:00+00:00,2023-02-10 10:45:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.006474323725086116,0.03432045395061291,0.027208351447192258,1.0064104856887364,0.006624893967506395,0.010410213211298631,-0.0012920105890238944,-0.01045641143327572,0.1714335889596979,0,0.0,0.0011536206845681463,0.007627944409654308,0.03547407463518115,4,0.004059025423938878,0.8219216748185089,-0.4277387585799839,0.6822724262588091,0.0033022303808268208,0.6734200558468703,0.016900223308197758,0.09061781934690442,0.00977124183006528,0.0028012831684189887,0.003290216444630789,-0.0017766711407656288,-0.0023486209961527393
pine-v9|short|38905|2023-02-12T21:45:00+00:00,short,38905,2023-02-12 21:45:00+00:00,2023-02-12 22:00:00+00:00,2023-02-12 22:00:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.004736341154697075,0.006320017997697624,0.002847185848269249,2.707395977958377,0.0025901998825214683,0.003107921923918093,0.0020440220824336428,0.003871722619279255,0.5924718093878356,0,0.7083333333333334,0.010402547669335904,0.015027793575427939,0.016722565667033562,3,0.0002612036259178607,3.700186596276548,2.463986673667489,1.7034962436907177,0.0036293653947992496,1.4665835816758275,0.026477009593119407,0.02964604697320539,0.002168104334219656,0.01730045315354556,0.018219609626189404,0.01589285830549969,0.016552370294221075
pine-v9|long|39151|2023-02-15T11:15:00+00:00,long,39151,2023-02-15 11:15:00+00:00,2023-02-15 11:30:00+00:00,2023-02-15 11:30:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.003188806170428105,0.01378487593738942,0.010862366267927978,1.1564396882415844,0.0019465091316527119,0.002063962035825577,0.0019268792284610789,0.0005831306790807689,0.12918908714590596,0,0.5208333333333334,0.002480097570666029,0.005695017638250421,0.01652755670553363,4,0.0016037394770955782,0.8759716233472701,-0.31976389256929616,1.7161918107355072,0.002216484817774861,0.5399911929567255,0.011688620293243109,0.06913626233888014,0.002292767826751696,0.0042438196957090835,0.0060216443224034855,0.005501921152045508,-0.0002760834670947343
pine-v9|long|39267|2023-02-16T16:15:00+00:00,long,39267,2023-02-16 16:15:00+00:00,2023-02-16 16:30:00+00:00,2023-02-16 16:30:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.01055152284814277,0.04437104195539539,0.03344155167393664,1.209854282253742,0.005869012201736865,0.005866669170186841,0.007032489867933519,0.001898686905686951,0.2355978677630968,0,0.0,0.006452325910289991,0.017255173747137365,0.053498777289651356,4,0.005228932686965226,1.5450928246304916,1.2774437305764008,2.5736389199484617,0.008527170423320083,1.7709256030234453,0.04550022200930108,0.1176882989413662,0.018835736486644494,0.014311195918198072,0.014317206722450182,0.012451274407159652,0.011727154509989512
pine-v9|long|39670|2023-02-20T21:00:00+00:00,long,39670,2023-02-20 21:00:00+00:00,2023-02-20 21:15:00+00:00,2023-02-20 21:15:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.0017704819803619162,0.005822162887926235,0.00422522537630565,1.7344975312388906,0.0014537981168381002,0.00209771724445261,0.00037339237705675665,-0.002576711764613213,0.12628751933740454,20,0.4166666666666667,0.000534619486565191,0.0023101402494047907,0.006397160237214372,4,0.0006400042401286665,0.14808112949801006,-0.9841976469820227,0.47010046647170334,0.0037052405551079083,0.9071727919459932,0.021607038123167107,0.045272727272727305,0.0049677419354838825,-0.0013120592301023581,0.00509325850644915,-0.00040452837268201147,0.008625075425042317
pine-v9|short|39923|2023-02-23T12:15:00+00:00,short,39923,2023-02-23 12:15:00+00:00,2023-02-23 12:30:00+00:00,2023-02-23 12:30:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.005672918914416742,0.005672918914416742,0.0007295610571514339,1.2681608290904056,0.00495748855236527,0.007218680968106708,-0.0005053529152200531,-0.004868217990919288,0.3179020816107406,0,0.0,0.0024433974134565606,0.006686044981151218,0.006904545872325807,3,3.011584877254947e-05,1.4531981179840046,0.4982845035605975,2.5466226035996615,0.00418176269102047,1.035817165399577,0.03071408575844989,0.05387592653448715,0.009144338064151603,-0.0015969767158356962,0.014229666334721114,0.012185225038924163,-0.001291816464566553
pine-v9|short|39985|2023-02-24T03:45:00+00:00,short,39985,2023-02-24 03:45:00+00:00,2023-02-24 04:00:00+00:00,2023-02-24 04:00:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.0008270295225810576,0.001801611826059163,0.0009041548123873802,1.835508339554424,0.0007111068470296128,0.00152734055813965,-0.0005297660320804515,-0.000505543901370835,0.049728862067849114,19,0.8333333333333334,0.0006804883030024911,0.0015075178255836708,0.002482100129061582,4,4.198824126022682e-05,0.6898023081824288,-0.5456053638191355,0.874879470682873,0.003212580574748977,0.7504701939868469,0.017989668218859185,0.052344053162592115,0.006548472735040223,-0.00028505406929846266,0.001404698474206767,-0.002748121306451967,0.004136148732285627
pine-v9|long|40305|2023-02-27T11:45:00+00:00,long,40305,2023-02-27 11:45:00+00:00,2023-02-27 12:00:00+00:00,2023-02-27 12:00:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.002562356531303691,0.010546137840712616,0.008507788232111691,1.0805140112275031,0.002145713721513787,0.002461208107583585,0.0003996653690067145,-0.0011518431892907095,0.11387148214629764,17,0.3541666666666667,0.0010820888019136277,0.003656597676102491,0.011763835781190446,4,0.0013093814959117545,1.224993445113298,-0.15846025430123428,0.9921340309592864,0.002239361246812612,0.7761359081077288,0.0114454967638132,0.05870845065272238,0.001755219951000253,0.0024376386063305056,0.0039649032637028014,0.004167661152624458,-0.00036553715685205823
pine-v9|long|40404|2023-02-28T12:30:00+00:00,long,40404,2023-02-28 12:30:00+00:00,2023-02-28 12:45:00+00:00,2023-02-28 12:45:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.002378020878141483,0.002817361205561276,0.001231430356158853,2.497325543352054,0.001697035475610808,0.0023900593418544358,-0.0002520672049262447,0.0009414371336918972,0.21808563840028358,9,0.7916666666666666,0.002733913824504164,0.004804527546498516,0.005574726409631525,3,9.700214890906445e-05,1.2600960834832975,0.013058164852995354,1.2361548536170344,0.0023677675484335735,0.7212586359054033,0.014270348233165822,0.03575226431007297,0.0020106828988057934,0.0037111783144503363,0.009619478363886547,0.0043765690890229525,0.003292680683553151
pine-v9|short|40648|2023-03-03T01:30:00+00:00,short,40648,2023-03-03 01:30:00+00:00,2023-03-03 01:45:00+00:00,2023-03-03 01:45:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.012799115167389442,0.014734387196484042,0.008260985003962308,6.794918393169826,0.004110145801571223,0.0039594510858883,0.008954985229892633,0.009845640723644387,1.0,0,0.10416666666666667,0.038731617006833696,0.051530732174223326,0.05331831498566397,4,0.0004808760625054642,8.859455157928307,7.620708372801716,2.904733935564871,0.008429008549634397,2.5020103625679213,0.08933204881181754,0.10144508670520234,0.02434210526315783,0.05245861733203505,0.05675808298347962,0.05540759435307241,0.04793352044466459
pine-v9|short|40718|2023-03-03T19:00:00+00:00,short,40718,2023-03-03 19:00:00+00:00,2023-03-03 19:15:00+00:00,2023-03-03 19:15:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.005426484850901705,0.02480628915994557,0.019391899264262935,1.1105925872519578,0.003915828273775164,0.0050475085298660105,0.0013340214391603412,-0.0038208259074739405,0.12346832930674767,0,0.0,0.0034287208795462654,0.008855205730447846,0.028235010039491693,4,0.002857352386841705,0.6623512041340829,-0.25694353150599103,0.7947478612824357,0.003417985901422454,0.8601444527495163,0.020427922007142656,0.09024576341824662,0.0062129032258064765,0.008108726898078067,0.004093126612346953,0.0035841148961180957,0.003717780829793349
pine-v9|short|41014|2023-03-06T21:00:00+00:00,short,41014,2023-03-06 21:00:00+00:00,2023-03-06 21:15:00+00:00,2023-03-06 21:15:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.0021982289447683516,0.002501482696755753,0.0009718621532619903,1.8184492993720283,0.0016744074142645681,0.002858193021695701,-0.0008642966239601297,-0.0003074499491869296,0.5430157295532296,8,0.7083333333333334,0.001750781616929098,0.0036639596648089245,0.0042522643136848615,3,0.00010387086493890418,1.2723592280189102,0.04959297032107655,1.1121123411121692,0.002549282740091014,0.9782609783483442,0.015309289897276758,0.018560593939006047,0.0019944335423962567,0.0020630013795922553,0.0068205799717768745,0.005499366681730455,0.00033909582976110464
pine-v9|long|41036|2023-03-07T02:30:00+00:00,long,41036,2023-03-07 02:30:00+00:00,2023-03-07 02:45:00+00:00,2023-03-07 02:45:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.0017699899281780139,0.0021751430720660415,0.0009718911268819843,3.029245466069995,0.0009118907357960378,0.0009948881828226051,0.0006571240817060111,0.0002726896941897929,0.41827862228567,30,0.7083333333333334,0.001445094462062757,0.0032233557447949313,0.0029905550407776094,4,1.5862905812902284e-05,1.0170117543433883,-0.07709185081071358,1.3153270521411058,0.0022111788330428034,0.9331440513430472,0.015199654322242885,0.018427674554558626,0.0012962915893550697,0.002548225161175255,0.00408980992911423,0.0056040129077605805,0.002088586638139711
pine-v9|short|41147|2023-03-08T06:15:00+00:00,short,41147,2023-03-08 06:15:00+00:00,2023-03-08 06:30:00+00:00,2023-03-08 06:30:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.0023176597007036176,0.005126016085331682,0.003492651447671551,2.1519098197324444,0.0012789715265900177,0.0019103415521390596,0.0014317648300039905,-0.0002217505019288706,0.3356199679872265,17,0.4375,0.0011675369681147796,0.0034851966688183023,0.006293553053446477,4,0.00046563857685788523,0.698837611562283,-0.2758462439292144,1.8683954140600951,0.002720743127308808,0.9224542685360935,0.01797193212748286,0.03397486632048334,0.0041741243061970135,0.0013622840105127487,0.0031878183007709726,0.008561348890916198,0.002387967723920137
pine-v9|short|41197|2023-03-08T18:45:00+00:00,short,41197,2023-03-08 18:45:00+00:00,2023-03-08 19:00:00+00:00,2023-03-08 19:00:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.0013530197249557968,0.004328765502401899,0.003110386549862162,1.455842896628977,0.0008152194705907904,0.0012133006630459004,0.00041027120664566675,0.0007646964964585903,0.19564528925023333,16,0.875,3.4943441932888675e-05,0.0013879631668887171,0.00436370894433491,4,0.00040832501210186223,0.30953555555431117,-0.3598735992054911,0.3525952315860096,0.0034473667357060554,1.1548862867541834,0.016400723485604323,0.03398580062950969,0.008824675324675235,0.0006753975196831519,0.004211106553174138,0.00020593213249164855,0.000611113255368223
pine-v9|short|41213|2023-03-08T22:45:00+00:00,short,41213,2023-03-08 22:45:00+00:00,2023-03-08 23:00:00+00:00,2023-03-08 23:00:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.0018671839715256417,0.004772739559618778,0.0032970824441564627,1.7291055674646842,0.0009088679529637166,0.0009934318537732083,0.0013881039863691586,0.0009244354532155117,0.4759791925802447,32,0.9791666666666666,0.0037673042933186185,0.005634488264844473,0.008540043852937496,4,0.0004123137364642204,4.508570891000844,1.8592007179722643,1.5085376644140482,0.0032836006443473435,1.1490263825180702,0.016478790348137092,0.028042399901696317,0.002743190661478545,0.004660534159011798,0.004378537439714614,0.00895398025894123,0.00793660977800581
pine-v9|short|41285|2023-03-09T16:45:00+00:00,short,41285,2023-03-09 16:45:00+00:00,2023-03-09 17:00:00+00:00,2023-03-09 17:00:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.0024729205849799486,0.009431966550195032,0.0070625806934224745,1.2219366949730819,0.0012587481583174322,0.0023558097895841836,0.0012161305711052397,-0.0017458538929962862,0.29064491301266393,13,0.2916666666666667,0.004117732729065571,0.006590653314045625,0.01354969927926053,4,0.0009343069781660995,3.338916957128119,3.614788500303287,1.274670713475616,0.0033211212564904823,1.1518605006075666,0.01582404914886794,0.03263055168032273,0.0031471747700393404,0.004492462573679079,0.007695157380266937,0.00479744483916178,0.0077145048288771445
pine-v9|long|41575|2023-03-12T17:15:00+00:00,long,41575,2023-03-12 17:15:00+00:00,2023-03-12 17:30:00+00:00,2023-03-12 17:30:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.006570063073376704,0.010615391805414109,0.007221886469114769,2.8746414681980537,0.001746692670901051,0.0014457757350250042,0.005121662542574956,0.004084400103125427,0.5481261369183662,0,0.7916666666666666,0.025956974281554857,0.03291947338231549,0.03702027613474179,4,0.0006796278778136156,8.372536407105866,8.019792684386493,1.6447949548314584,0.007092327233520095,1.7644649606874852,0.06504850514167733,0.09212668246006434,0.024590055453354243,0.03368834349113836,0.03565774594798343,0.029764906303236804,0.029561449526158468
pine-v9|long|41744|2023-03-14T11:30:00+00:00,long,41744,2023-03-14 11:30:00+00:00,2023-03-14 11:45:00+00:00,2023-03-14 11:45:00+00:00,side_aligned_v1,pine_eth_15m_v9_raw_guarded_signal_v1,0.005327118777063082,0.03976209992674577,0.030494104670328245,1.0687798859380193,0.003289163378998852,0.0039356618170074955,0.002999942044750829,-0.001745496139997727,0.10072278544048571,0,0.16666666666666666,0.003508908208839978,0.008902309421657373,0.04521466827346332,4,0.004989146898843222,1.1375146428706737,-0.21759388305737953,1.3828669254868644,0.004826149268634316,0.7399046271662924,0.02354325374659799,0.11285549600085573,0.004747869698014107,0.005442867811799701,0.009895761445537277,0.008256045246483046,0.006230417832627788
