split,trade_id,side,signal_i,signal_time,project_net_return,ma_spread_bp,full_spread_bp,strict_density_eligible,expanded_density_eligible,strict_components_passed,strict_pass_fast_spread,strict_pass_full_spread,strict_pass_fast_slow_gap,strict_pass_full_ratio_min48,strict_pass_pre_range48,strict_pass_pre_range168,strict_pass_side_range24,strict_pass_side_extension,strict_pass_side_order,strict_pass_slow_slope_abs,strict_pass_zero_volume96,strict_pass_volume_ratio
discovery_2023,v9_density_mapping|discovery_2023|35073|35074|long,long,35073,2023-01-03 23:45:00+00:00,0.24803910720313516,12.635916111210449,20.737194184086896,False,False,10,True,True,True,False,True,True,True,True,True,True,True,False
discovery_2023,v9_density_mapping|discovery_2023|36559|36560|short,short,36559,2023-01-19 11:15:00+00:00,-0.013269108416594786,43.20071567888796,161.64039779117587,False,False,8,False,False,False,True,True,True,True,True,True,False,True,True
discovery_2023,v9_density_mapping|discovery_2023|38598|38599|short,short,38598,2023-02-09 17:00:00+00:00,0.041133591844008666,37.48423074018834,97.50739803196353,False,False,7,False,False,False,False,True,True,True,True,True,False,True,True
discovery_2023,v9_density_mapping|discovery_2023|39151|39152|long,long,39151,2023-02-15 11:15:00+00:00,0.053398566547640414,31.88806170428105,137.8487593738942,False,False,8,False,False,False,True,True,True,True,True,True,False,True,True
discovery_2023,v9_density_mapping|discovery_2023|39923|39924|short,short,39923,2023-02-23 12:15:00+00:00,-0.018728126863582606,56.72918914416742,56.72918914416742,False,False,9,False,False,True,True,True,True,False,True,True,True,True,True
discovery_2023,v9_density_mapping|discovery_2023|40305|40306|long,long,40305,2023-02-27 11:45:00+00:00,-0.010958935166563098,25.623565313036913,105.46137840712616,False,False,9,True,False,False,True,True,True,True,True,True,False,True,True
discovery_2023,v9_density_mapping|discovery_2023|40404|40405|long,long,40404,2023-02-28 12:30:00+00:00,-0.011472822167626127,23.780208781414828,28.173612055612757,False,False,11,True,True,True,False,True,True,True,True,True,True,True,True
discovery_2023,v9_density_mapping|discovery_2023|40648|40649|short,short,40648,2023-03-03 01:30:00+00:00,-0.012738599871547905,127.99115167389442,147.34387196484042,False,False,4,False,False,False,False,False,False,False,False,True,True,True,True
discovery_2023,v9_density_mapping|discovery_2023|41036|41037|long,long,41036,2023-03-07 02:30:00+00:00,-0.010845283786188207,17.699899281780137,21.751430720660416,False,False,11,True,True,True,False,True,True,True,True,True,True,True,True
discovery_2023,v9_density_mapping|discovery_2023|41147|41148|short,short,41147,2023-03-08 06:15:00+00:00,0.025592064707509854,23.176597007036175,51.260160853316826,False,False,10,True,True,True,False,True,True,True,True,True,True,True,False
