variant,period,risk_percent,trades,gross_bp_per_trade,project_net_bp_per_trade,pine_net_bp_per_trade,win_rate,monetary_profit_factor,unit_profit_factor,return_percent,max_drawdown_15m_percent,max_drawdown_daily_percent,median_holding_bars,mean_leverage,max_leverage,long_trades,short_trades,period_end_exits,stage,raw_guarded_candidates,gate_pass_candidates,gate_rejected_candidates,stop_within_24h_trades,stop_within_24h_rate,positive_multi_day_trades,gross_ge_10pct_trades,gross_ge_20pct_trades,best_gross_return_percent,longest_holding_days,primary_score_auc_positive_trade,primary_score_top_decile_trades,primary_score_top_decile_gross_bp_per_trade,primary_score_top_decile_net_bp_per_trade,primary_score_top_decile_win_rate,primary_score_top_decile_permutation_p,compression_only_auc_positive_trade,compression_only_top_decile_trades,compression_only_top_decile_gross_bp_per_trade,compression_only_top_decile_net_bp_per_trade,compression_only_top_decile_win_rate,compression_only_top_decile_permutation_p,matched_control_status,matched_control_net_bp_per_trade,candidate_minus_control_bp_per_trade,week_block_signflip_p_one_sided,matched_control_week_blocks,trend_only_auc_positive_trade,trend_only_top_decile_trades,trend_only_top_decile_gross_bp_per_trade,trend_only_top_decile_net_bp_per_trade,trend_only_top_decile_win_rate,trend_only_top_decile_permutation_p,ewmac_only_auc_positive_trade,ewmac_only_top_decile_trades,ewmac_only_top_decile_gross_bp_per_trade,ewmac_only_top_decile_net_bp_per_trade,ewmac_only_top_decile_win_rate,ewmac_only_top_decile_permutation_p,donchian_only_auc_positive_trade,donchian_only_top_decile_trades,donchian_only_top_decile_gross_bp_per_trade,donchian_only_top_decile_net_bp_per_trade,donchian_only_top_decile_win_rate,donchian_only_top_decile_permutation_p,dense_only_auc_positive_trade,dense_only_top_decile_trades,dense_only_top_decile_gross_bp_per_trade,dense_only_top_decile_net_bp_per_trade,dense_only_top_decile_win_rate,dense_only_top_decile_permutation_p,v12f_guarded_candidates,accepted_v12f_candidates,rejected_v12f_candidates,profile_id,profile_order,minimum_quality,qualified_min_10_each_half,worst_half_matched_excess_bp_per_trade,worst_half_net_bp_per_trade,worst_half_return_percent,max_half_drawdown_percent,selected
v15e_soft_l0,2023H1,1.0,29,167.15627029777178,147.15627029777175,146.98505877674884,0.1724137931034483,3.1740769481675177,2.754160353447389,61.393394488112364,12.617515106451782,10.92238997148125,83.0,0.8196016405686929,1.6897959314817335,17,12,1,profile_selection_2023_only,77,62,15,15,0.5172413793103449,5,2,2,29.933888243963104,27.947916666666668,0.475,3,-106.47883785453338,-126.4788378545334,0.0,0.8354164583541646,0.3333333333333333,3,-23.18367392929751,-43.183673929297505,0.0,0.4991500849915009,complete_exact_3_per_trade,9.35096786516818,137.80530243260358,0.13794310284485775,17,0.5083333333333333,3,681.0436003122982,661.0436003122982,0.3333333333333333,0.1934806519348065,0.4583333333333333,3,180.09899897171428,160.09899897171425,0.3333333333333333,0.23647635236476353,0.5083333333333333,3,646.1967313825955,626.1967313825955,0.3333333333333333,0.944905509449055,0.3416666666666667,3,-47.152943617629894,-67.15294361762992,0.0,0.5797420257974203,62,62,0,soft_l0,0,0.45,True,62.64749637888326,88.85645796485828,34.830625833400155,13.42220635931083,False
v15e_soft_l0,2023H2,1.0,31,108.8564579648583,88.85645796485828,88.75653579031518,0.16129032258064516,3.5553816801091016,3.387156803532596,34.830625833400155,13.42220635931083,11.809281639025372,130.0,1.1704225931090801,1.95338486243476,10,21,1,profile_selection_2023_only,90,73,17,11,0.3548387096774194,4,2,1,21.842353994627395,27.09375,0.5076923076923077,4,-55.967955069550214,-75.96795506955021,0.0,0.9436056394360564,0.43846153846153846,4,-35.116541793551725,-55.116541793551725,0.0,0.8439156084391561,complete_exact_3_per_trade,26.208961585975054,62.64749637888326,0.14514274286285686,21,0.4461538461538462,4,-35.70642926698092,-55.70642926698092,0.0,0.8715128487151285,0.7076923076923077,4,537.8016603898539,517.8016603898539,0.25,0.07079292070792921,0.33076923076923076,4,-55.96795506955077,-75.96795506955077,0.0,0.9457054294570543,0.6153846153846154,4,-45.642266917816364,-65.64226691781637,0.0,0.9023097690230977,73,73,0,soft_l0,0,0.45,True,62.64749637888326,88.85645796485828,34.830625833400155,13.42220635931083,False
v15e_soft_l1,2023H1,1.0,29,167.15627029777178,147.15627029777175,146.98505877674884,0.1724137931034483,3.1740769481675177,2.754160353447389,61.393394488112364,12.617515106451782,10.92238997148125,83.0,0.8196016405686929,1.6897959314817335,17,12,1,profile_selection_2023_only,77,62,15,15,0.5172413793103449,5,2,2,29.933888243963104,27.947916666666668,0.475,3,-106.47883785453338,-126.4788378545334,0.0,0.838016198380162,0.3333333333333333,3,-23.18367392929751,-43.183673929297505,0.0,0.49405059494050596,complete_exact_3_per_trade,22.74486768303694,124.41140261473481,0.1325933703314834,17,0.5083333333333333,3,681.0436003122982,661.0436003122982,0.3333333333333333,0.19238076192380762,0.4583333333333333,3,180.09899897171428,160.09899897171425,0.3333333333333333,0.23747625237476253,0.5083333333333333,3,646.1967313825955,626.1967313825955,0.3333333333333333,0.9422057794220577,0.3416666666666667,3,-47.152943617629894,-67.15294361762992,0.0,0.5704429557044296,62,62,0,soft_l1,1,0.5,True,69.0577963894068,88.85645796485828,34.830625833400155,13.42220635931083,False
v15e_soft_l1,2023H2,1.0,31,108.8564579648583,88.85645796485828,88.75653579031518,0.16129032258064516,3.5553816801091016,3.387156803532596,34.830625833400155,13.42220635931083,11.809281639025372,130.0,1.1704225931090801,1.95338486243476,10,21,1,profile_selection_2023_only,90,73,17,11,0.3548387096774194,4,2,1,21.842353994627395,27.09375,0.5076923076923077,4,-55.967955069550214,-75.96795506955021,0.0,0.9444055594440556,0.43846153846153846,4,-35.116541793551725,-55.116541793551725,0.0,0.8396160383961604,complete_exact_3_per_trade,19.798661575451522,69.0577963894068,0.21653917304134793,21,0.4461538461538462,4,-35.70642926698092,-55.70642926698092,0.0,0.8675132486751325,0.7076923076923077,4,537.8016603898539,517.8016603898539,0.25,0.06359364063593641,0.33076923076923076,4,-55.96795506955077,-75.96795506955077,0.0,0.9498050194980502,0.6153846153846154,4,-45.642266917816364,-65.64226691781637,0.0,0.9019098090190981,73,73,0,soft_l1,1,0.5,True,69.0577963894068,88.85645796485828,34.830625833400155,13.42220635931083,False
v15e_soft_l2,2023H1,1.0,28,176.92259635960298,156.92259635960295,156.74403571181858,0.17857142857142858,3.402027025188206,2.9203976405695076,62.997393385465216,12.617515106451782,9.819050411222541,77.0,0.8146742255746899,1.6897959314817335,16,12,1,profile_selection_2023_only,77,60,17,14,0.5,5,2,2,29.748643597533373,28.708333333333332,0.4260869565217391,3,-106.47883785453338,-126.4788378545334,0.0,0.8426157384261573,0.2782608695652174,3,-69.53246217073679,-89.53246217073678,0.0,0.6935306469353064,complete_exact_3_per_trade,25.178431628213083,131.7441647313899,0.16214189290535475,17,0.48695652173913045,3,681.0436003122982,661.0436003122982,0.3333333333333333,0.1984801519848015,0.43478260869565216,3,180.09899897171428,160.09899897171425,0.3333333333333333,0.24807519248075194,0.48695652173913045,3,646.1967313825955,626.1967313825955,0.3333333333333333,0.9907009299070093,0.28695652173913044,3,-47.152943617629894,-67.15294361762992,0.0,0.5961403859614038,62,60,2,soft_l2,2,0.55,True,97.81505775502708,102.36694876052151,36.85568725056698,12.617515106451782,True
v15e_soft_l2,2023H2,1.0,28,122.36694876052152,102.36694876052151,102.25888222329107,0.17857142857142858,3.9883578186337822,3.7502687664207346,36.85568725056698,12.121868632614941,10.484718914487512,121.0,1.1735976291702814,1.95338486243476,9,19,1,profile_selection_2023_only,90,69,21,10,0.35714285714285715,4,2,1,21.842353994627395,27.09375,0.4434782608695652,3,-77.95727342606733,-97.95727342606732,0.0,0.9671032896710329,0.4,3,-50.15538905806934,-70.15538905806933,0.0,0.8842115788421158,complete_exact_3_per_trade,4.551891005494434,97.81505775502708,0.1745412729363532,21,0.3739130434782609,3,-50.94190568930827,-70.94190568930826,0.0,0.8969103089691031,0.6869565217391305,3,-11.009585967774644,-31.009585967774647,0.0,0.5931406859314069,0.2608695652173913,3,-77.95727342606733,-97.95727342606732,0.0,0.9691030896910309,0.5652173913043478,3,-50.1553890580686,-70.1553890580686,0.0,0.8778122187781222,73,69,4,soft_l2,2,0.55,True,97.81505775502708,102.36694876052151,36.85568725056698,12.617515106451782,True
v15e_soft_l3,2023H1,1.0,25,123.68109698843348,103.68109698843347,103.53279992219016,0.2,1.2075633371248515,2.1810939407846006,3.6906217815031006,14.849981575052473,13.261175538618975,47.0,0.7997679919216927,1.6446173825357708,15,10,1,profile_selection_2023_only,77,47,30,14,0.56,5,2,1,23.725673145004933,25.541666666666668,0.62,3,137.54162321476824,117.54162321476821,0.3333333333333333,0.3387661233876612,0.51,3,174.48799889856443,154.48799889856443,0.3333333333333333,0.29957004299570045,complete_exact_3_per_trade,30.233485490085087,73.44761149834837,0.28808559572021397,15,0.63,3,681.0436003122982,661.0436003122982,0.3333333333333333,0.11898810118988101,0.56,3,-59.95164657869978,-79.95164657869978,0.0,0.6254374562543745,0.58,3,681.0436003122982,661.0436003122982,0.3333333333333333,0.11688831116888311,0.56,3,197.2335787603415,177.23357876034146,0.3333333333333333,0.28457154284571545,62,47,15,soft_l3,3,0.6,True,65.35476643258416,103.68109698843347,3.6906217815031006,14.849981575052473,False
v15e_soft_l3,2023H2,1.0,26,134.14976286940362,114.1497628694036,114.03024431895118,0.19230769230769232,4.52857338270694,4.1554522261804445,38.8991999614269,11.1894924264898,10.35537334639206,162.0,1.1350280694955301,1.8862145916978934,8,18,1,profile_selection_2023_only,90,64,26,8,0.3076923076923077,4,2,1,21.842353994627395,27.09375,0.3904761904761905,3,-77.95727342606733,-97.95727342606732,0.0,0.9681031896810319,0.4,3,-50.15538905806934,-70.15538905806933,0.0,0.8887111288871112,complete_exact_3_per_trade,48.79499643681946,65.35476643258416,0.16609169541522925,20,0.3142857142857143,3,-50.94190568930827,-70.94190568930826,0.0,0.9006099390060994,0.6666666666666666,3,-11.009585967774644,-31.009585967774647,0.0,0.6260373962603739,0.23809523809523808,3,-77.95727342606733,-97.95727342606732,0.0,0.9687031296870313,0.5238095238095238,3,-50.1553890580686,-70.1553890580686,0.0,0.8902109789021098,73,64,9,soft_l3,3,0.6,True,65.35476643258416,103.68109698843347,3.6906217815031006,14.849981575052473,False
