event_id,symbol,fold,minutes,policy,kept,net_bp,signal_i,near_zero_bars,contraction_ratio,proximity_atr,separation_delta,formation_memory_ratio
WLD_15_1716225300,WLD,development,15,P00,True,417.2035471231173,28918,14,1.0530184217862208,0.3550212209759975,0.14421341273261712,0.2733567909332169
BTC_15_1724390100,BTC,development,15,P00,True,417.1471843590813,92410,13,0.9128821475059322,0.0,0.3581817369146649,0.2919545764916926
ETH_15_1673190900,ETH,development,15,P00,True,417.0204300735736,35519,36,0.4043618761771443,0.40341201287562173,0.35577537717319857,0.26910411007330753
SOL_15_1712632500,SOL,development,15,P00,True,416.92307692307696,79340,29,0.705615842741802,0.40790968863522054,0.2057365678294618,0.6462229280179519
SUI_15_1734165900,SUI,development,15,P00,True,416.89217535012756,56564,15,0.7098191465974972,0.0,0.1956065935261274,0.42267778468737455
ICP_15_1679021100,ICP,development,15,P00,True,416.432637571158,41997,26,0.6808577460486627,0.8293144104419372,0.37618465955391933,0.30421847616703895
CFX_15_1720494000,CFX,development,15,P00,True,415.10877719429965,88080,31,1.085373781148425,0.0,0.30846022121677275,0.6511169552945254
DOGE_15_1699888500,DOGE,development,15,P00,True,415.0666318264962,65185,14,0.9679117673473187,0.10864338387648777,0.17277516025897827,0.7823584607663262
CRV_15_1729498500,CRV,development,15,P00,True,414.7826086956519,98085,15,0.4221177321540797,0.08943386482769641,0.21186225146912507,0.37259721983152744
APT_15_1701463500,APT,development,15,P00,True,414.72719806284533,39246,23,1.1234329480732301,0.35827230172232266,0.1559021265382003,0.9148667758851688
CFX_15_1729138500,CFX,development,15,P00,True,414.52021726010815,97685,30,0.8398508209421373,0.29834387033982085,0.025255041984587143,0.39342348480884554
SUI_15_1705372200,SUI,development,15,P00,True,414.43223443223377,24571,12,0.7303547266086315,0.0,0.1928450015956078,0.5316283431698151
DOGE_15_1679006700,DOGE,development,15,P00,True,414.4170403587433,41983,55,0.4995639642164325,0.231686679728809,0.23164505015767792,0.3328920475292934
LTC_15_1686770100,LTC,development,15,P00,True,413.766233766234,50606,66,0.35013949151545953,0.26327997745338183,0.11319700938716562,0.1855248618784734
JTO_15_1725551100,JTO,development,15,P00,True,413.34903438530415,23172,18,0.4143170999633924,0.2973581584264344,0.36489197963140213,0.2877342223243943
GALA_15_1723906800,GALA,development,15,P00,True,412.3656578134649,91870,71,0.4344782444564107,0.7331586710569072,0.27318308000966396,0.4034218129222951
UNI_15_1691496000,UNI,development,15,P00,True,412.3593987502106,55854,23,0.6473590100972741,0.1616511329012452,0.49120824931568696,0.36752880176875957
WLD_15_1698905700,WLD,development,15,P00,True,412.02979515828633,9674,13,0.776622959470469,0.0,0.19672548864693667,0.593304308662362
ETHFI_15_1728024300,ETHFI,development,15,P00,True,411.7225366419963,19178,14,0.9188282536153183,0.0,0.11076958996891234,0.4751575261656506
ADA_15_1715887800,ADA,development,15,P00,True,411.27858854280055,82965,19,0.8080725776157963,0.12311511682613886,0.22675601090786082,0.3855108090814814
APE_15_1696838400,APE,development,15,P00,True,411.2419026466774,54796,13,0.9086440883359963,0.3559075176613625,0.35295039430179215,0.4965458549452206
CHZ_15_1687878000,CHZ,development,15,P00,True,410.8890330953918,51840,42,0.9935165888724277,0.2597234382145043,0.12083498657370272,0.4154821073266305
SHIB_15_1691501400,SHIB,development,15,P00,True,410.7423198863014,55861,21,0.7694316900783419,0.0,0.4348265173810574,0.38418798572466367
CRV_15_1704282300,CRV,development,15,P00,True,410.58284217419754,70067,17,0.7241379705262174,0.2650945971828976,0.6459701694035419,0.31109425947204966
SOL_15_1715106600,SOL,development,15,P00,True,410.3062302006344,82089,13,0.8285008916190771,0.0,0.3879816832397577,0.3991706889412969
DOT_15_1731345300,DOT,development,15,P00,True,410.27276219746335,100137,13,0.9721356026744301,0.3550909131748751,0.174784834848089,0.33764654756837614
ETH_15_1704281400,ETH,development,15,P00,True,410.00436857027813,70064,32,0.7873447007677519,0.11316714030922707,0.5982114874222628,0.36792418236955715
DOT_15_1735182900,DOT,development,15,P00,True,409.6397008837538,104401,62,0.44697934678746953,0.44847592001830305,0.2965463083332736,0.36548425996741196
ORDI_15_1728475200,ORDI,development,15,P00,True,409.24773396455174,48681,33,0.6430184415867276,0.6719040676401877,0.24130035598820734,0.31647204412060775
LINK_15_1704879000,LINK,development,15,P00,True,408.74100970602626,70727,34,0.37187738627685896,0.08812940548994751,0.6360876336859054,0.3156862429864428
XLM_15_1716223500,XLM,development,15,P00,True,408.70456663560043,83328,12,1.0930188557794303,0.8198072269445665,0.30712203556006895,0.27562719164161864
ATOM_15_1672570800,ATOM,development,15,P00,True,408.449925579415,34835,36,0.6410897522754764,0.4710677287803239,0.19858062404527388,0.4480163719719479
ETH_15_1730348100,ETH,development,15,P00,True,408.3703359863533,99027,28,0.6945161210137163,0.0,0.10531776161771335,0.48749763994226913
SAND_15_1680013800,SAND,development,15,P00,True,408.0736684917863,43097,32,0.4086361973699334,0.0,0.2373378303829852,0.37702122903993324
APE_15_1700574300,APE,development,15,P00,True,407.88129744651513,58947,18,0.845693846409103,0.0,0.16282110193485538,0.4925186348883263
LINK_15_1719767700,LINK,development,15,P00,True,407.37531852930385,87270,29,0.6569942472005355,0.0,0.23808683866315186,0.36956920015222205
BNB_15_1708503300,BNB,development,15,P00,True,406.9972451790638,40806,35,2.6571462422657994,0.19326373603013797,0.4733842587926734,0.6408230787974009
AAVE_15_1725527700,AAVE,development,15,P00,True,406.9731334195892,93676,17,0.6193924498024597,0.0,0.13168010722116,0.5119346599600151
BCH_15_1690671600,BCH,development,15,P00,True,405.3558424362791,54947,15,0.7991355996304274,0.0,0.2571992250360842,0.5537420019117246
BNB_15_1710768600,BNB,development,15,P00,True,405.0720461095103,43323,22,1.321137356023284,0.09986620367142494,0.305612650104271,0.4181214876925064
UNI_15_1722601800,UNI,development,15,P00,True,404.9857387335987,90416,34,0.748264308867315,0.3504384946942636,0.20396648092958214,0.3835807314392522
APT_15_1676952000,APT,development,15,P00,True,404.9833008927739,12011,25,0.8257522692005962,0.6712295353675747,0.24749406255737041,0.33726767341975683
AAVE_15_1680593400,AAVE,development,15,P00,True,404.87186404100316,43749,38,0.3341199497990243,0.5530632359190282,0.3294594376856107,0.2368015582948809
INJ_15_1731406500,INJ,development,15,P00,True,404.75533450986535,33402,30,0.6623468031161939,0.0,0.34662125993461723,0.4312067197241517
UNI_15_1734528600,UNI,development,15,P00,True,404.37294147453787,103668,19,0.6144597053327173,0.39208593425615107,0.327677798641372,0.5904126506637478
AVAX_15_1733274900,AVAX,development,15,P00,True,403.7715082932891,102284,38,0.6027878856044147,0.5799453566970304,0.10627441701872625,0.34089649964661417
FIL_15_1678518000,FIL,development,15,P00,True,403.67962855484495,41438,15,0.8721559700371182,0.8766624432758073,0.4758704749798159,0.22026574811065855
UNI_15_1717755300,UNI,development,15,P00,True,403.5361000568516,85031,17,0.8911766393922327,0.3264961666987957,0.2803533110309099,0.30386248415410044
PEPE_15_1710360000,PEPE,development,15,P00,True,402.0602632437731,30305,17,1.0031521691321985,0.0,0.4265714020143157,0.8772711363081207
FIL_15_1706654700,FIL,development,15,P00,True,401.64035425490965,72701,18,1.9839592542964584,0.7101457205161297,0.40390033800585173,0.4559330977249381
GRT_15_1685301300,GRT,development,15,P00,True,401.4876033057835,48975,13,0.996007976718169,0.22753372264153296,0.34311549122415125,0.6210399720364804
SOL_15_1721359800,SOL,development,15,P00,True,401.410891089109,89037,14,1.3943361458636314,0.39443090601118547,0.23560443176295062,0.30037379400920056
DOGE_15_1708277400,DOGE,development,15,P00,True,400.95305663947033,74506,12,1.081110820705088,0.0,0.31146927319448436,0.32859044350167377
APT_15_1704622500,APT,development,15,P00,True,400.4892112055947,42756,23,0.8263675913069329,0.2998621866361394,0.3293491506555704,0.3390269800309159
GRT_15_1689241500,GRT,development,15,P00,True,400.1465825805362,53353,22,0.7568353402967054,0.5090845942162843,0.4630776483727345,0.4033522551597697
CFX_15_1688460300,CFX,development,15,P00,True,399.57005189028894,52487,59,0.3997711112991862,0.24195553085689686,0.5291142297711386,0.3767510913100539
NEAR_15_1714329000,NEAR,development,15,P00,True,399.5121951219516,81226,22,0.5738918279552494,0.538844954653144,0.26397310290341935,0.37597715425820877
ETC_15_1715928300,ETC,development,15,P00,True,399.0962099125351,83006,45,0.6207567796259321,0.1133009287422555,0.17969705102055214,0.31833350719393666
XLM_15_1692785700,XLM,development,15,P00,True,398.9690721649475,57286,27,0.5715943652597951,0.0,0.1386549182480801,0.7015468114034723
CRV_15_1705577400,CRV,development,15,P00,True,398.0540140584532,71506,37,0.49471484041603553,0.8631945527528884,0.29398051264315384,0.45305704192270224
JTO_15_1734152400,JTO,development,15,P00,True,397.7477944992214,32729,23,0.8431679793315462,0.6456766225093103,0.4184154204448424,0.2237423148573334
ARB_15_1685046600,ARB,development,15,P00,True,396.77943166441133,6074,27,0.5689221117366006,0.23441086613296597,0.2468149879418694,0.2609487108217658
WLD_15_1731346200,WLD,development,15,P00,True,396.1358811040339,45719,19,1.0086647742055324,0.09357243274044516,0.4995345478925084,0.40220629494636456
ETH_15_1718057700,ETH,development,15,P00,True,395.7686195110266,85371,21,1.1012621415815325,0.459768971072649,0.15781677213773368,0.8032535145928531
POL_15_1732573800,POL,development,15,P00,True,395.2249134948105,6008,12,0.9359100445843203,0.0,0.29438178391948067,0.6586118025420212
CRV_15_1695548700,CRV,development,15,P00,True,394.9632052330321,60363,36,0.313959597799366,0.31229029395071495,0.6098669765841555,0.2516778048284754
VIRTUAL_15_1734813000,VIRTUAL,development,15,P00,True,394.48364186750575,1002,23,0.47853624790784577,0.0,0.1915079350482559,0.29670535638683504
INJ_15_1711044000,INJ,development,15,P00,True,394.46468331679085,10777,16,0.5994688835007472,0.31881043108767565,0.3128247226814097,0.5330650252525226
WLD_15_1718852400,WLD,development,15,P00,True,393.88986320589186,31837,64,0.1999681369311488,0.749735383703648,0.15552661955404112,0.1951197948493112
GALA_15_1709648100,GALA,development,15,P00,True,393.37248701151964,76027,26,1.1579012231502352,0.47600336956313577,0.3308475937673788,0.6032452225020558
NEAR_15_1704618900,NEAR,development,15,P00,True,393.0757800891538,70437,21,1.1066958076693807,0.0,0.2543482024566497,0.5218622718060211
XLM_15_1694183400,XLM,development,15,P00,True,392.8990957829881,58839,12,1.0170932230944143,0.6645305565306139,0.25072981425466034,0.7117531831537811
CHZ_15_1673210700,CHZ,development,15,P00,True,391.95771053590846,35543,18,1.3298623401550327,0.29165525108505674,0.3153224431954637,0.2949131598819171
TIA_15_1715623200,TIA,development,15,P00,True,391.4994363021407,18719,34,1.390412985582162,0.1387454889572207,0.3334868526301887,1.1580695861328427
SOL_15_1681285500,SOL,development,15,P00,True,391.09188367872474,44510,12,0.8813617399563449,0.0,0.6446198784512943,0.48588141223357334
XRP_15_1702257300,XRP,development,15,P00,True,391.04294478527703,67810,15,0.8898246837062808,0.0,0.4571543068449028,0.42216792697839767
WLD_15_1735133400,WLD,development,15,P00,True,390.1899827288413,49927,20,1.051437277252755,0.4173118931993096,0.0780278356472593,0.3444357468986782
ICP_15_1707120000,ICP,development,15,P00,True,389.41658137154667,73218,12,0.9734302353331655,0.40560290752440586,0.028509548697521928,0.3695874304430413
SHIB_15_1702481400,SHIB,development,15,P00,True,389.0341382181517,68061,12,0.9414596826456985,0.0,0.4624670744718564,0.5943252526872752
WLD_15_1719153900,WLD,development,15,P00,True,388.7193460490468,32172,13,0.7941176470588972,0.4202143160474617,0.3355579761323885,0.4720583130857405
ORDI_15_1720569600,ORDI,development,15,P00,True,388.31696136214737,39897,26,0.9408524086094999,0.0,0.18476128970987352,0.8177311983003612
PEPE_15_1717125300,PEPE,development,15,P00,True,388.10774044347744,37822,17,0.421069502633193,0.23247653119555692,0.15189886105003417,0.25277889256603703
DOGE_15_1699651800,DOGE,development,15,P00,True,387.9192133935705,64922,26,2.187401862778398,0.13183675059571592,0.3926319203541294,0.3810006761325195
OP_15_1694466000,OP,development,15,P00,True,387.8431372549018,44901,17,1.8912899034001542,0.1865284167576551,0.07542139221187603,0.7802207049204594
APE_15_1689263100,APE,development,15,P00,True,387.79220779220583,46379,13,0.9732220098581567,0.0,0.4289208627315442,0.9745183591337335
ETC_15_1696329900,ETC,development,15,P00,True,387.5870112331958,61230,27,0.7723532363271277,0.0,0.25147378528419817,0.7346857382930536
AVAX_15_1724753700,AVAX,development,15,P00,True,387.58441154757685,92816,13,1.0232562590919498,0.46502789181100446,0.42197785913017666,0.9291209175466844
SOL_15_1733888700,SOL,development,15,P00,True,387.5120794967635,102958,14,1.0332765725354764,0.047410565323920024,0.3144906788838816,0.4694502548591505
SOL_15_1676970000,SOL,development,15,P00,True,387.4850654745421,39715,54,0.4719054344631371,0.0,0.42412687617103334,0.33549988081791343
SUI_15_1735173000,SUI,development,15,P00,True,387.3448237017019,57683,14,0.9806625062082693,0.36056997060344803,0.23850206806707305,0.7198303786011786
APT_15_1704280500,APT,development,15,P00,True,385.88050537492705,42376,25,0.6339189760162347,0.0,0.37713925700839235,0.2681340836661899
AVAX_15_1699873200,AVAX,development,15,P00,True,385.78254074570276,65171,18,0.9535148680959182,0.0,0.19947152055277076,0.4801753509620662
LINK_15_1728005400,LINK,development,15,P00,True,385.70789031897147,96423,14,0.839786908707179,0.0,0.20132796068674444,0.5096576788407279
APT_15_1698194700,APT,development,15,P00,True,384.9916857040725,35614,31,0.626119758798095,0.5854516418942908,0.24455870703873453,0.46845700292462117
BTC_15_1702255500,BTC,development,15,P00,True,384.8916095054544,67816,36,0.9860363940212951,0.489837837613984,0.21132170209078552,0.3691999890575543
AVAX_15_1703693700,AVAX,development,15,P00,True,384.41262215173634,69416,16,0.9342401993479964,0.4675141980698067,0.3617866197375385,0.48103015801653815
XLM_15_1688093100,XLM,development,15,P00,True,384.1082741409108,52072,31,0.974287137826914,0.0,0.2245267918745763,0.4941653447196581
CFX_15_1731113100,CFX,development,15,P00,True,382.3361453601559,99879,34,0.7360795709328263,0.9721978842141437,0.23803037487581383,0.4719654697301611
AVAX_15_1730277900,AVAX,development,15,P00,True,381.4194680810468,98954,26,0.7359622633017504,0.0928182696631806,0.284476496671441,0.35138123268740423
ADA_15_1725134400,ADA,development,15,P00,True,381.38608143228447,93239,37,0.9032747524802169,0.3747486074203548,0.1201657270939312,0.3389788366364368
GRT_15_1677253500,GRT,development,15,P00,True,381.2738853503184,40033,12,0.6299210362295035,0.5727161585292243,0.35382568207218773,0.3044986538151765
AVAX_15_1681344000,AVAX,development,15,P00,True,381.0989010989019,44583,21,0.693474897138839,0.9363831529718802,0.30711488683649035,0.2524347487339305
LINK_15_1704459600,LINK,development,15,P00,True,380.36717977686817,70261,12,1.6619602509804103,1.2915396516671984,0.26974107078869125,0.21916403696622327
INJ_15_1704821400,INJ,development,15,P00,True,380.0192780374945,3863,15,0.9468549922196878,0.0,0.2252637694385095,0.39061015643094404
SOL_15_1705576500,SOL,development,15,P00,True,379.71665654725655,71500,28,1.0445820695227963,0.08291968552788107,0.4363297399161668,0.4466240962915789
PEPE_15_1684684800,PEPE,development,15,P00,True,379.6328029375762,1777,20,0.6257193333147483,0.4293146315126303,0.3694631334829227,0.38056295894329556
GALA_15_1698099300,GALA,development,15,P00,True,379.4393833216536,63195,13,1.0816806263552932,0.6737398080282524,0.15947886073555315,0.42214275182012934
UNI_15_1674553500,UNI,development,15,P00,True,379.2794956469525,37029,19,0.6939277226911147,0.008767672136121306,0.3276526355340246,0.4421289664992214
CRV_15_1697862600,CRV,development,15,P00,True,379.2440349633819,62934,46,0.39980607070150614,0.2029833615485776,0.11501335520131008,0.4033850922841216
SOL_15_1714089600,SOL,development,15,P00,True,379.19466814773654,80959,22,0.858107802013944,0.10003497743886432,0.3480349102676283,0.3586568908621361
WLD_15_1716942600,WLD,development,15,P00,True,378.8057155043734,29715,14,0.6992363240963227,0.05617213651980779,0.20334231834252056,0.471882882437311
NEAR_15_1676969100,NEAR,development,15,P00,True,378.29853054910933,39715,26,0.5812591874687433,0.0,0.4728157439050634,0.3781840857781976
TIA_15_1708631100,TIA,development,15,P00,True,377.72727272727184,10950,14,1.025681481607067,0.0,0.1962576724127292,0.3879938236551426
SAND_15_1676865600,SAND,development,15,P00,True,377.1028971028967,39599,13,0.9425361570247949,0.321764877825152,0.19990146256913485,1.8824931666671236
CHZ_15_1704645000,CHZ,development,15,P00,True,377.060719350264,70470,19,0.7322457559009163,0.6091254428469562,0.21255428966559628,0.40364396955474924
HBAR_15_1709541000,HBAR,development,15,P00,True,376.17723718505806,19307,13,0.9713364963871695,0.6856413811571326,0.423671776204158,0.31567378288999437
ICP_15_1719136800,ICP,development,15,P00,True,376.13644699841075,86570,13,0.9282525378774117,0.5915427482195678,0.30802442911430433,0.4685811886432936
SOL_15_1677245400,SOL,development,15,P00,True,375.64535942728907,40021,20,0.8590317633412652,0.40571710397486405,0.22761051832021376,0.516070281337507
ONDO_15_1733680800,ONDO,development,15,P00,True,375.62541086475835,11934,14,1.1987322735049224,0.7480138835876322,0.15717340020538992,0.49034528054511317
CRV_15_1721836800,CRV,development,15,P00,True,375.48022598870136,89572,19,0.9628561924825446,0.0,0.3085005901244615,0.7793930972021534
AAVE_15_1677247200,AAVE,development,15,P00,True,374.67427484546016,40031,17,0.7532142607988744,0.39421702375323214,0.5251347110824445,0.24813456447789084
LINK_15_1675057500,LINK,development,15,P00,True,374.59311851447245,37592,13,0.9048057932850667,0.4205156814362918,0.24405691584565106,0.3837394794179417
TIA_15_1703749500,TIA,development,15,P00,True,373.3979649066577,5526,14,0.7832689557821738,0.3164507900975106,0.2137990615995761,0.48665448791046584
SOL_15_1689585300,SOL,development,15,P00,True,373.2892284074707,53732,13,0.4596715476094058,0.723777175168997,0.35256877616591853,0.41984202536856857
UNI_15_1722903300,UNI,development,15,P00,True,372.71688682613217,90751,16,0.8017295424679964,0.0,0.45637469860035573,0.5971937215331683
APE_15_1686749400,APE,development,15,P00,True,372.4412017945356,43586,12,0.910585139274182,0.7248469587491613,0.29587233670702834,0.5271076060088282
APT_15_1699266600,APT,development,15,P00,True,372.38781823858426,36805,29,0.7571423716140375,0.5033189532685154,0.4340465414789529,0.5808696719866795
LTC_15_1679018400,LTC,development,15,P00,True,372.15686274509665,41993,36,0.9582911296715955,0.0,0.6059543472528109,0.30827522329322365
APT_15_1698930900,APT,development,15,P00,True,371.19062414196713,36432,24,0.7115930401644592,0.034909044145190395,0.0724033629408085,0.7389227146402846
GALA_15_1700878500,GALA,development,15,P00,True,370.84090011843654,66283,13,0.8555786269940919,0.13705984186818476,0.43304390885233585,0.5781404549950424
NEAR_15_1674557100,NEAR,development,15,P00,True,370.68666140489205,37035,53,0.5103039613277703,0.5434794384219079,0.2701656458428331,0.39369047360161974
UNI_15_1729884600,UNI,development,15,P00,True,370.20657995409323,98508,22,1.1462444215983059,0.7057707970947151,0.304387461105432,0.40131662235726456
GALA_15_1727162100,GALA,development,15,P00,True,369.9855560905152,95487,63,0.6415293620616711,0.48678864095769775,0.5230731110760316,0.7737162750217621
AVAX_15_1706237100,AVAX,development,15,P00,True,369.36218457451986,72242,24,0.7422869724273303,0.0,0.21866700167629877,0.4882981653244323
ADA_15_1699137000,ADA,development,15,P00,True,369.16676832987605,64353,13,0.9120044113721388,0.7046633110889581,0.3333411527273763,0.37662312221355504
ETC_15_1673219700,ETC,development,15,P00,True,368.46001583531245,35552,18,1.077079044053641,0.5117577134780505,0.16685805836029974,0.31085890291167323
XLM_15_1673208000,XLM,development,15,P00,True,367.28248070129644,35533,67,0.5411138313929029,0.2051736405145754,0.2513167987378855,0.4780592359278059
BNB_15_1697997600,BNB,development,15,P00,True,366.9890028304956,29133,29,0.6079147774436565,0.6443052265052994,0.33444596315949915,0.3765833735005106
WLD_15_1722266100,WLD,development,15,P00,True,366.7883528900473,35630,14,0.8672876557148644,0.7270831096820388,0.3393827112884951,0.4974858084775959
CFX_15_1730486700,CFX,development,15,P00,True,366.5425912669995,99183,13,0.9043407326545774,0.4936822844621157,0.3306928495484458,0.4460785568737936
XRP_15_1735182000,XRP,development,15,P00,True,366.4968489709575,104393,27,0.7112434175840462,0.9099281516011812,0.22285789516855528,0.4399320637378604
TIA_15_1711315800,TIA,development,15,P00,True,366.4876825490482,13933,29,0.8780851493239679,0.25094334389676215,0.2587929150499313,0.597106101178457
APT_15_1676578500,APT,development,15,P00,True,366.4602247951521,11596,16,0.7748142917685786,0.0,0.41158079930520103,0.5110122980577227
CHZ_15_1728891000,CHZ,development,15,P00,True,366.120532220191,97410,15,0.8362767841649087,0.07716439787492368,0.14385226236809273,0.33713576780631654
LINK_15_1722581100,LINK,development,15,P00,True,365.5363984674332,90396,12,0.9896762237940189,0.0,0.44631067072369995,0.6593490130886446
ATOM_15_1707426900,ATOM,development,15,P00,True,365.3344412131299,73564,24,0.6384510074061531,0.3490934148366427,0.1361308105971385,0.42154912752988416
PEPE_15_1723744800,PEPE,development,15,P00,True,364.9727864064778,45177,12,0.8208891725164947,0.22659886578602056,0.5400707180806972,0.565223592535786
FIL_15_1692601200,FIL,development,15,P00,True,364.7241867043849,57086,24,1.0430381548865038,0.47231086294577757,0.34941474830250374,0.45808886757304274
BNB_15_1730250900,BNB,development,15,P00,True,364.6794338051629,64970,13,0.9150795726194856,0.0,0.30288484108021646,0.46927518909588944
TRX_15_1690065900,TRX,development,15,P00,True,364.5246520405754,54265,14,0.673321193817729,0.0,0.09620604753352749,0.5977025766044303
ORDI_15_1687743900,ORDI,development,15,P00,True,364.1735800893431,3424,31,0.3812074294176531,0.26903212482102934,0.23438715208503036,0.39245394452899657
CFX_15_1725093900,CFX,development,15,P00,True,364.0361445783125,93191,27,0.8054633648200171,0.12135689423731476,0.269834731669828,0.7172495554238223
DOT_15_1680007500,DOT,development,15,P00,True,364.0323395654366,43095,17,0.6991925655088467,0.34240715882970346,0.2938820791128999,0.635600386566787
NEAR_15_1714464000,NEAR,development,15,P00,True,363.74376794077625,81376,27,0.6646237117818989,0.4064853421101049,0.5145586001760305,0.34225707043490416
BTC_15_1685221200,BTC,development,15,P00,True,363.67298153349606,48889,38,0.7924500036982065,0.5878490482596008,0.21308314679022464,0.33735993560430877
ICP_15_1713968100,ICP,development,15,P00,True,362.701338753767,80827,14,0.8405284741723356,0.04176500060817062,0.44087577168404657,0.34241799475221363
ETHFI_15_1714093200,ETHFI,development,15,P00,True,361.94346786668444,3699,29,0.7520052505676951,0.21147742349804433,0.47178965781310256,0.44927559845946285
APE_15_1683339300,APE,development,15,P00,True,361.9388683689306,39797,31,0.4945399193175025,0.34008132338812513,0.4413237254490204,0.23529942499371698
APT_15_1687914000,APT,development,15,P00,True,361.74001150149127,24191,33,0.6650184931934054,0.0,0.3914078724491826,0.4016391575904453
PEPE_15_1718248500,PEPE,development,15,P00,True,361.6248809901612,39070,21,0.8352023918084616,0.004803413921578858,0.41069659446995455,0.5346671953232208
ORDI_15_1728330300,ORDI,development,15,P00,True,361.31868131868083,48520,24,0.755760332194308,0.04449152428371674,0.3291242904096951,0.3528481588019645
EIGEN_15_1734263100,EIGEN,development,15,P00,True,361.15183246073104,7221,15,0.6580567245931616,0.304453589241282,0.3238258935220145,0.4071269709302922
CFX_15_1734175800,CFX,development,15,P00,True,360.9971777986843,103282,27,0.5443951834907603,0.516385325853558,0.21705454795809123,0.19492799932061702
CHZ_15_1699910100,CHZ,development,15,P00,True,360.811078140455,65209,25,0.6585967426250895,0.11015003250298863,0.38799557730605844,0.4084059949217619
PEPE_15_1697525100,PEPE,development,15,P00,True,360.4103639358991,16044,40,0.7224746406396187,0.6049069327843983,0.30370503828565004,0.3628673710834119
CFX_15_1730335500,CFX,development,15,P00,True,359.9999999999992,99015,35,0.9285116492142689,0.20812247059867878,0.25594996321966434,0.38498582406618587
BCH_15_1676461500,BCH,development,15,P00,True,359.87599089553515,39158,14,0.8493422640805572,0.19411781980691373,0.422913221210568,0.4899115336043659
LINK_15_1704282300,LINK,development,15,P00,True,359.82315112540243,70064,17,0.7154857926972121,0.0,0.5909492119476139,0.5052028690718297
ETC_15_1709534700,ETC,development,15,P00,True,358.78787878787847,75902,20,0.9321144599449205,0.0,0.24263442028251067,0.4360412407485143
APT_15_1725827400,APT,development,15,P00,True,358.3529727733592,66317,18,1.0749939635347676,0.4380286754852244,0.199309582745458,0.5993060867582106
AAVE_15_1714465800,AAVE,development,15,P00,True,357.85994915646046,81385,26,0.4656608454294989,0.29353310488366263,0.5080511491225801,0.2568351130374581
AAVE_15_1709335800,AAVE,development,15,P00,True,357.78789258079206,75685,18,0.5161614357031156,0.9760211325258118,0.3681055271329188,0.34709348496306175
TIA_15_1727497800,TIA,development,15,P00,True,356.58227848101353,31913,21,0.49879441856848883,0.43744994925177866,0.2100319459894722,0.5116348139952179
CFX_15_1677052800,CFX,development,15,P00,True,356.45583819987615,39812,24,0.7803356389107384,0.18313354677713262,0.1508080037903552,0.3949717010423124
JTO_15_1719479700,JTO,development,15,P00,True,356.1885076477878,16426,27,0.4759810586054157,0.3069987668525908,0.1601439180539069,0.3490323486685995
HBAR_15_1734159600,HBAR,development,15,P00,True,355.97688316805545,46661,12,0.6848854377426655,0.0,0.2653320934559049,0.5623862917981043
AAVE_15_1718050500,AAVE,development,15,P00,True,355.5200350339394,85368,12,0.9958142046989035,0.13535995436107115,0.32521618869840874,0.7260797840973325
AAVE_15_1726146900,AAVE,development,15,P00,True,355.22817929822037,94364,14,0.6807451030272441,0.3301308607768654,0.208894310593863,0.4861130886215732
WLD_15_1694421900,WLD,development,15,P00,True,355.11693171188074,4692,30,0.5151207548217254,0.0,0.4614743216268313,0.35886456707387127
TRX_15_1707852600,TRX,development,15,P00,True,354.91101795460224,74028,16,1.156906299126173,0.4057232578900391,0.5353492807849454,0.3846167542046243
GRT_15_1732689900,GRT,development,15,P00,True,354.63976945244946,101629,26,0.45923199892092104,0.028526951624512124,0.16089870108796148,0.46943800059722696
ETC_15_1705157100,ETC,development,15,P00,True,354.6097814776272,71038,35,0.9131256841476734,0.5976211953691952,0.1305546067368561,0.44450786001792997
CHZ_15_1684848600,CHZ,development,15,P00,True,354.4388193714787,48474,12,0.7078958722853751,0.16141789368969417,0.19105713710774203,0.29518445799319065
HBAR_15_1700033400,HBAR,development,15,P00,True,354.3495047842882,8743,19,1.1218948477900788,0.2253993969301197,0.3164733719565176,0.4017907110521962
LINK_15_1729644300,LINK,development,15,P00,True,354.33605935418666,98244,16,0.7465880642816708,0.0,0.4590395507965789,0.7265108505984285
XRP_15_1692459000,XRP,development,15,P00,True,354.1397693127846,56923,30,0.6079168938215125,0.0,0.6365297188900803,0.3146778991934368
SHIB_15_1698015600,SHIB,development,15,P00,True,354.0157480314976,63099,16,1.1496146691469469,0.0,0.47142107637126546,0.5373362590597817
WLD_15_1701510300,WLD,development,15,P00,True,353.7166324435304,12568,14,0.722301900322692,0.0,0.02367353011977008,0.5211750830920984
ETH_15_1686766500,ETH,development,15,P00,True,353.42864897014107,50603,13,1.0216177436358373,0.2491030337582431,0.15402817415701178,0.42455900658684104
ADA_15_1700563500,ADA,development,15,P00,True,353.07591964518605,65938,18,1.5068622493807873,0.5327106776819321,0.2141617002178729,0.4476664473817652
ETC_15_1700535600,ETC,development,15,P00,True,352.09302325581507,65903,14,0.8323701976024838,0.08578361909536832,0.2964924744789061,0.44990225805096307
XLM_15_1693404900,XLM,development,15,P00,True,351.95523370638585,57974,29,0.34414206547043297,0.0,0.22769996057614983,0.41304873204570075
APT_15_1725498900,APT,development,15,P00,True,351.93547856684717,65952,12,0.8531988743370204,0.599632776635335,0.3236540683374164,0.27965713998024616
AVAX_15_1692282600,AVAX,development,15,P00,True,351.6814159292037,56737,23,0.6975076719465357,0.0,0.426038056106692,0.3584074376197469
