symbol,minutes,fold,policy,initial_equity,ending_equity,net_return_pct,max_drawdown_pct,trades,blocked,overlap_blocked,insolvency_blocked,insolvent,first_insolvent_time,first_insolvent_phase,cost_bp,sampled_drawdown_only,liquidation_model
APE,240,development,S01,1.0,0.8620590856230613,-13.794091437693867,35.89797838359573,6,0,0,0,False,,,20.0,True,False
APE,240,development,H00,1.0,0.6643091292371189,-33.569087076288106,46.23227438361888,21,0,0,0,False,,,20.0,True,False
APE,240,development,H01,1.0,0.9464170357987286,-5.3582964201271395,36.00737290480551,9,0,0,0,False,,,20.0,True,False
APE,240,validation,P00,1.0,1.0091198397651333,0.9119839765133309,33.52046915937764,9,0,0,0,False,,,20.0,True,False
APE,240,validation,S01,1.0,1.299456742957636,29.945674295763602,13.27475366085841,2,0,0,0,False,,,20.0,True,False
APE,240,validation,H00,1.0,1.0091198397651333,0.9119839765133309,33.52046915937764,9,0,0,0,False,,,20.0,True,False
APE,240,validation,H01,1.0,1.3164377904404445,31.64377904404445,13.27475366085841,3,0,0,0,False,,,20.0,True,False
APT,15,development,P00,1.0,0.22333448957323845,-77.66655104267616,84.59848879908581,358,0,0,0,False,,,20.0,True,False
APT,15,development,S01,1.0,0.7071550155814393,-29.284498441856066,55.554673414217916,91,0,0,0,False,,,20.0,True,False
APT,15,development,H00,1.0,0.22333448957323845,-77.66655104267616,84.59848879908581,358,0,0,0,False,,,20.0,True,False
APT,15,development,H01,1.0,1.1185445174675894,11.854451746758944,33.982586261741076,133,0,0,0,False,,,20.0,True,False
APT,15,validation,P00,1.0,0.794126574875989,-20.587342512401097,35.173621101502775,147,0,0,0,False,,,20.0,True,False
APT,15,validation,S01,1.0,1.7321117522473914,73.21117522473915,17.008263245146036,46,0,0,0,False,,,20.0,True,False
APT,15,validation,H00,1.0,0.794126574875989,-20.587342512401097,35.173621101502775,147,0,0,0,False,,,20.0,True,False
APT,15,validation,H01,1.0,0.9998958508830631,-0.010414911693690243,25.614665998287066,59,0,0,0,False,,,20.0,True,False
APT,60,development,P00,1.0,1.4006659165420072,40.06659165420072,59.813552142829195,89,0,0,0,False,,,20.0,True,False
APT,60,development,S01,1.0,0.7787845188193722,-22.121548118062783,36.706467232882034,19,0,0,0,False,,,20.0,True,False
APT,60,development,H00,1.0,1.4006659165420072,40.06659165420072,59.813552142829195,89,0,0,0,False,,,20.0,True,False
APT,60,development,H01,1.0,1.77544302333068,77.54430233306799,49.060837678835426,43,0,0,0,False,,,20.0,True,False
APT,60,validation,P00,1.0,0.9167734100751527,-8.322658992484733,29.71961891573322,35,0,0,0,False,,,20.0,True,False
APT,60,validation,S01,1.0,1.096810388592247,9.68103885922471,17.285868776996498,11,0,0,0,False,,,20.0,True,False
APT,60,validation,H00,1.0,0.9167734100751527,-8.322658992484733,29.71961891573322,35,0,0,0,False,,,20.0,True,False
APT,60,validation,H01,1.0,0.7839289261139665,-21.607107388603353,35.16866417719846,12,0,0,0,False,,,20.0,True,False
APT,240,development,P00,1.0,2.0955609011936107,109.55609011936107,29.61918316807473,18,0,0,0,False,,,20.0,True,False
APT,240,development,S01,1.0,1.1868172013864744,18.68172013864744,25.692988033349586,5,0,0,0,False,,,20.0,True,False
APT,240,development,H00,1.0,2.5520640386714732,155.20640386714732,29.18846981549616,13,0,0,0,False,,,20.0,True,False
APT,240,development,H01,1.0,1.7027141844085618,70.27141844085618,29.396133346864815,8,0,0,0,False,,,20.0,True,False
APT,240,validation,P00,1.0,1.0694318833052197,6.9431883305219655,30.64708906755315,7,0,0,0,False,,,20.0,True,False
APT,240,validation,S01,1.0,0.8284660284042838,-17.153397159571615,19.48170576258967,2,0,0,0,False,,,20.0,True,False
APT,240,validation,H00,1.0,1.0694318833052197,6.9431883305219655,30.64708906755315,7,0,0,0,False,,,20.0,True,False
APT,240,validation,H01,1.0,1.0633884181580524,6.338841815805241,31.039009213770857,6,0,0,0,False,,,20.0,True,False
ARB,15,development,P00,1.0,0.5356971039024638,-46.430289609753615,66.10168754083597,287,0,0,0,False,,,20.0,True,False
ARB,15,development,S01,1.0,0.8020678085136412,-19.793219148635878,37.1159836194894,74,0,0,0,False,,,20.0,True,False
ARB,15,development,H00,1.0,0.4908225495853136,-50.91774504146864,66.10168754083591,284,0,0,0,False,,,20.0,True,False
ARB,15,development,H01,1.0,0.6309771976140226,-36.90228023859774,43.30834473113687,107,0,0,0,False,,,20.0,True,False
ARB,15,validation,P00,1.0,1.0050499649293594,0.5049964929359385,35.84189914297792,124,0,0,0,False,,,20.0,True,False
ARB,15,validation,S01,1.0,1.3126723770441788,31.267237704417884,26.146548899561534,39,0,0,0,False,,,20.0,True,False
ARB,15,validation,H00,1.0,1.0050499649293594,0.5049964929359385,35.84189914297792,124,0,0,0,False,,,20.0,True,False
ARB,15,validation,H01,1.0,0.8820782921149439,-11.792170788505608,22.30837870823544,44,0,0,0,False,,,20.0,True,False
ARB,60,development,P00,1.0,1.2183488899467343,21.834888994673427,38.119497372653775,73,0,0,0,False,,,20.0,True,False
ARB,60,development,S01,1.0,1.2026176354801492,20.261763548014923,22.106390165899008,16,0,0,0,False,,,20.0,True,False
ARB,60,development,H00,1.0,1.252087893464081,25.20878934640809,35.84424669457178,69,0,0,0,False,,,20.0,True,False
ARB,60,development,H01,1.0,1.3687147159937632,36.871471599376314,29.175508338210083,32,0,0,0,False,,,20.0,True,False
ARB,60,validation,P00,1.0,0.9470546633535143,-5.29453366464857,32.269117450933635,33,0,0,0,False,,,20.0,True,False
ARB,60,validation,S01,1.0,0.893086598215555,-10.691340178444497,18.435513725974083,13,0,0,0,False,,,20.0,True,False
ARB,60,validation,H00,1.0,0.9470546633535143,-5.29453366464857,32.269117450933635,33,0,0,0,False,,,20.0,True,False
ARB,60,validation,H01,1.0,0.8707590103057857,-12.924098969421427,27.670776180305868,14,0,0,0,False,,,20.0,True,False
ARB,240,development,P00,1.0,1.7313680847523683,73.13680847523682,24.283247353205343,12,0,0,0,False,,,20.0,True,False
ARB,240,development,S01,1.0,0.9336266740879451,-6.6373325912054915,17.70586207717151,2,0,0,0,False,,,20.0,True,False
ARB,240,development,H00,1.0,1.6099239477920761,60.992394779207615,17.70586207717151,7,0,0,0,False,,,20.0,True,False
ARB,240,development,H01,1.0,0.9679991912638377,-3.200080873616229,14.295711190407875,2,0,0,0,False,,,20.0,True,False
ARB,240,validation,P00,1.0,0.9394795112676956,-6.052048873230442,49.685080205522475,14,0,0,0,False,,,20.0,True,False
ARB,240,validation,S01,1.0,0.8048180919086672,-19.518190809133284,41.7836364640094,4,0,0,0,False,,,20.0,True,False
ARB,240,validation,H00,1.0,0.9394795112676956,-6.052048873230442,49.685080205522475,14,0,0,0,False,,,20.0,True,False
ARB,240,validation,H01,1.0,1.1003000490787171,10.030004907871714,24.267870378813242,6,0,0,0,False,,,20.0,True,False
ATOM,15,development,P00,1.0,0.18455369327826104,-81.5446306721739,82.60538415715787,283,0,0,0,False,,,20.0,True,False
ATOM,15,development,S01,1.0,0.3770057969037977,-62.29942030962023,63.47890977588306,83,0,0,0,False,,,20.0,True,False
ATOM,15,development,H00,1.0,0.18455369327826104,-81.5446306721739,82.60538415715787,283,0,0,0,False,,,20.0,True,False
ATOM,15,development,H01,1.0,0.46852085570723057,-53.147914429276945,57.13558070845386,117,0,0,0,False,,,20.0,True,False
ATOM,15,validation,P00,1.0,0.7974474988047302,-20.25525011952698,45.15248320284497,133,0,0,0,False,,,20.0,True,False
ATOM,15,validation,S01,1.0,0.9329538712719653,-6.704612872803473,25.095831640382514,45,0,0,0,False,,,20.0,True,False
ATOM,15,validation,H00,1.0,0.7974474988047302,-20.25525011952698,45.15248320284497,133,0,0,0,False,,,20.0,True,False
ATOM,15,validation,H01,1.0,0.7363531684723468,-26.364683152765323,37.003344101762,52,0,0,0,False,,,20.0,True,False
ATOM,60,development,P00,1.0,1.7099431479851466,70.99431479851465,30.207561857657172,76,0,0,0,False,,,20.0,True,False
ATOM,60,development,S01,1.0,1.0042383201523726,0.42383201523725766,15.921376947832828,15,0,0,0,False,,,20.0,True,False
ATOM,60,development,H00,1.0,1.7099431479851466,70.99431479851465,30.207561857657172,76,0,0,0,False,,,20.0,True,False
ATOM,60,development,H01,1.0,1.4067164983835871,40.67164983835872,30.279524203416724,35,0,0,0,False,,,20.0,True,False
ATOM,60,validation,P00,1.0,1.1894401153183674,18.944011531836736,23.216351724948485,35,0,0,0,False,,,20.0,True,False
ATOM,60,validation,S01,1.0,1.4101361981656706,41.01361981656706,14.457289655788037,12,0,0,0,False,,,20.0,True,False
ATOM,60,validation,H00,1.0,1.1894401153183674,18.944011531836736,23.216351724948485,35,0,0,0,False,,,20.0,True,False
ATOM,60,validation,H01,1.0,1.0310561769032818,3.1056176903281774,16.943577317946776,15,0,0,0,False,,,20.0,True,False
ATOM,240,development,P00,1.0,1.5188113249069983,51.881132490699834,22.4377194075797,15,0,0,0,False,,,20.0,True,False
ATOM,240,development,S01,1.0,1.35126464289292,35.126464289292,22.437719407579706,4,0,0,0,False,,,20.0,True,False
ATOM,240,development,H00,1.0,1.5188113249069983,51.881132490699834,22.4377194075797,15,0,0,0,False,,,20.0,True,False
ATOM,240,development,H01,1.0,1.2080235763577127,20.802357635771273,18.832406970486872,8,0,0,0,False,,,20.0,True,False
ATOM,240,validation,P00,1.0,0.7427472703397672,-25.725272966023283,44.27508632463678,13,0,0,0,False,,,20.0,True,False
ATOM,240,validation,S01,1.0,0.8678254290100788,-13.217457098992124,20.453185092540952,4,0,0,0,False,,,20.0,True,False
ATOM,240,validation,H00,1.0,0.7427472703397672,-25.725272966023283,44.27508632463678,13,0,0,0,False,,,20.0,True,False
ATOM,240,validation,H01,1.0,0.8091790596600448,-19.082094033995524,33.0190946851785,6,0,0,0,False,,,20.0,True,False
AVAX,15,development,P00,1.0,1.4320277977161118,43.202779771611176,40.5215622167414,319,0,0,0,False,,,20.0,True,False
AVAX,15,development,S01,1.0,2.011924062652219,101.1924062652219,24.484358223941676,84,0,0,0,False,,,20.0,True,False
AVAX,15,development,H00,1.0,1.4320277977161118,43.202779771611176,40.5215622167414,319,0,0,0,False,,,20.0,True,False
AVAX,15,development,H01,1.0,1.1370302585821297,13.70302585821297,23.47527815975014,146,0,0,0,False,,,20.0,True,False
AVAX,15,validation,P00,1.0,1.104892481553954,10.489248155395403,32.19892765775761,128,0,0,0,False,,,20.0,True,False
AVAX,15,validation,S01,1.0,0.9982293944681468,-0.17706055318531533,20.413644114610104,35,0,0,0,False,,,20.0,True,False
AVAX,15,validation,H00,1.0,1.104892481553954,10.489248155395403,32.19892765775761,128,0,0,0,False,,,20.0,True,False
AVAX,15,validation,H01,1.0,0.9328668384984676,-6.713316150153236,23.87570318016899,45,0,0,0,False,,,20.0,True,False
AVAX,60,development,P00,1.0,1.17101753047938,17.101753047937997,38.13965482390541,62,0,0,0,False,,,20.0,True,False
AVAX,60,development,S01,1.0,1.694681571917141,69.46815719171411,22.127900020039352,12,0,0,0,False,,,20.0,True,False
AVAX,60,development,H00,1.0,1.17101753047938,17.101753047937997,38.13965482390541,62,0,0,0,False,,,20.0,True,False
AVAX,60,development,H01,1.0,1.4966688449538632,49.66688449538632,32.16432286100346,30,0,0,0,False,,,20.0,True,False
AVAX,60,validation,P00,1.0,0.892342225069758,-10.765777493024197,41.107397789326875,34,0,0,0,False,,,20.0,True,False
AVAX,60,validation,S01,1.0,1.091583834318974,9.158383431897409,17.168854775622002,12,0,0,0,False,,,20.0,True,False
AVAX,60,validation,H00,1.0,0.892342225069758,-10.765777493024197,41.107397789326875,34,0,0,0,False,,,20.0,True,False
AVAX,60,validation,H01,1.0,1.0668924507904052,6.689245079040518,18.065369469590863,10,0,0,0,False,,,20.0,True,False
AVAX,240,development,P00,1.0,1.6152546328311768,61.52546328311767,24.58460021465242,14,0,0,0,False,,,20.0,True,False
AVAX,240,development,S01,1.0,1.1358127719424305,13.581277194243047,15.765446269765793,5,0,0,0,False,,,20.0,True,False
AVAX,240,development,H00,1.0,1.6152546328311768,61.52546328311767,24.58460021465242,14,0,0,0,False,,,20.0,True,False
AVAX,240,development,H01,1.0,1.0675046145126947,6.750461451269474,19.204427536023008,6,0,0,0,False,,,20.0,True,False
AVAX,240,validation,P00,1.0,1.5362292812413385,53.62292812413385,23.55927152404594,8,0,0,0,False,,,20.0,True,False
AVAX,240,validation,S01,1.0,1.8024575330745067,80.24575330745067,23.55927152404594,5,0,0,0,False,,,20.0,True,False
AVAX,240,validation,H00,1.0,1.5362292812413385,53.62292812413385,23.55927152404594,8,0,0,0,False,,,20.0,True,False
AVAX,240,validation,H01,1.0,1.0736824515801369,7.3682451580136865,20.53330801427147,3,0,0,0,False,,,20.0,True,False
BCH,15,development,P00,1.0,0.5932243992210832,-40.677560077891684,57.33286389097152,368,0,0,0,False,,,20.0,True,False
BCH,15,development,S01,1.0,0.5866176152450696,-41.338238475493036,51.88510900153075,91,0,0,0,False,,,20.0,True,False
BCH,15,development,H00,1.0,0.5932243992210832,-40.677560077891684,57.33286389097152,368,0,0,0,False,,,20.0,True,False
BCH,15,development,H01,1.0,1.2311237807057762,23.11237807057762,42.38566213790488,139,0,0,0,False,,,20.0,True,False
BCH,15,validation,P00,1.0,0.7040471925351236,-29.59528074648764,33.548883966280755,125,0,0,0,False,,,20.0,True,False
BCH,15,validation,S01,1.0,1.051080706530321,5.108070653032093,14.715318837786374,33,0,0,0,False,,,20.0,True,False
BCH,15,validation,H00,1.0,0.7040471925351236,-29.59528074648764,33.548883966280755,125,0,0,0,False,,,20.0,True,False
BCH,15,validation,H01,1.0,0.8131755308798777,-18.682446912012228,26.315723401412615,41,0,0,0,False,,,20.0,True,False
BCH,60,development,P00,1.0,1.4496792246363783,44.967922463637834,64.25201586578476,86,0,0,0,False,,,20.0,True,False
BCH,60,development,S01,1.0,0.7263417152697719,-27.365828473022813,34.2015372997602,22,0,0,0,False,,,20.0,True,False
BCH,60,development,H00,1.0,1.4496792246363783,44.967922463637834,64.25201586578476,86,0,0,0,False,,,20.0,True,False
BCH,60,development,H01,1.0,0.7897550518546318,-21.02449481453682,47.05478362096515,33,0,0,0,False,,,20.0,True,False
BCH,60,validation,P00,1.0,0.4354671667117143,-56.453283328828576,56.52514044552544,44,0,0,0,False,,,20.0,True,False
BCH,60,validation,S01,1.0,0.5945385880989169,-40.54614119010831,40.64424693026874,15,0,0,0,False,,,20.0,True,False
BCH,60,validation,H00,1.0,0.4354671667117143,-56.453283328828576,56.52514044552544,44,0,0,0,False,,,20.0,True,False
BCH,60,validation,H01,1.0,0.6648359146289557,-33.516408537104425,34.429648868436615,16,0,0,0,False,,,20.0,True,False
BCH,240,development,P00,1.0,1.4933923930203408,49.33923930203407,34.35028819809659,23,0,0,0,False,,,20.0,True,False
BCH,240,development,S01,1.0,2.803360487624149,180.33604876241492,25.941298547287282,6,0,0,0,False,,,20.0,True,False
BCH,240,development,H00,1.0,1.4933923930203408,49.33923930203407,34.35028819809659,23,0,0,0,False,,,20.0,True,False
BCH,240,development,H01,1.0,1.2509385193173532,25.093851931735323,25.941298547287282,4,0,0,0,False,,,20.0,True,False
BCH,240,validation,P00,1.0,0.5719392057933667,-42.80607942066334,43.57126829133983,9,0,0,0,False,,,20.0,True,False
BCH,240,validation,S01,1.0,0.7644865199981018,-23.55134800018982,27.08425357514046,3,0,0,0,False,,,20.0,True,False
BCH,240,validation,H00,1.0,0.5719392057933667,-42.80607942066334,43.57126829133983,9,0,0,0,False,,,20.0,True,False
BCH,240,validation,H01,1.0,0.6057108809223563,-39.42891190776437,42.22807094071131,7,0,0,0,False,,,20.0,True,False
BNB,15,development,P00,1.0,0.4468904582169818,-55.31095417830182,60.40002089937136,343,0,0,0,False,,,20.0,True,False
BNB,15,development,S01,1.0,0.8260705946961796,-17.392940530382038,29.05331855142291,83,0,0,0,False,,,20.0,True,False
BNB,15,development,H00,1.0,0.4563594257628142,-54.364057423718585,60.40002089937136,340,0,0,0,False,,,20.0,True,False
BNB,15,development,H01,1.0,0.6712083091411343,-32.87916908588657,41.472579454033536,145,0,0,0,False,,,20.0,True,False
BNB,15,validation,P00,1.0,1.0552121525763676,5.521215257636758,23.00531771911599,153,0,0,0,False,,,20.0,True,False
BNB,15,validation,S01,1.0,1.0809225730770873,8.092257307708728,21.026068430779635,54,0,0,0,False,,,20.0,True,False
BNB,15,validation,H00,1.0,1.0552121525763676,5.521215257636758,23.00531771911599,153,0,0,0,False,,,20.0,True,False
BNB,15,validation,H01,1.0,1.0754312464003546,7.543124640035459,20.798388805832122,62,0,0,0,False,,,20.0,True,False
BNB,60,development,P00,1.0,1.3295698769954845,32.95698769954845,25.45610919987605,85,0,0,0,False,,,20.0,True,False
BNB,60,development,S01,1.0,1.0206812556087,2.0681255608699933,21.242623439213553,22,0,0,0,False,,,20.0,True,False
BNB,60,development,H00,1.0,1.4034519916775157,40.34519916775157,25.45610919987607,80,0,0,0,False,,,20.0,True,False
BNB,60,development,H01,1.0,1.098610398173722,9.861039817372209,19.04550299057179,41,0,0,0,False,,,20.0,True,False
BNB,60,validation,P00,1.0,1.1478372360860154,14.783723608601541,22.713311862632814,44,0,0,0,False,,,20.0,True,False
BNB,60,validation,S01,1.0,1.078952661501443,7.895266150144309,21.485087063870868,13,0,0,0,False,,,20.0,True,False
BNB,60,validation,H00,1.0,1.1478372360860154,14.783723608601541,22.713311862632814,44,0,0,0,False,,,20.0,True,False
BNB,60,validation,H01,1.0,1.103298750815265,10.329875081526495,13.407824819960585,21,0,0,0,False,,,20.0,True,False
BNB,240,development,P00,1.0,0.7098984355246293,-29.01015644753707,44.59427965450564,25,0,0,0,False,,,20.0,True,False
BNB,240,development,S01,1.0,0.8121946576021705,-18.780534239782952,19.993013003694312,5,0,0,0,False,,,20.0,True,False
BNB,240,development,H00,1.0,0.9533256852267192,-4.667431477328076,43.22578942406444,16,0,0,0,False,,,20.0,True,False
BNB,240,development,H01,1.0,1.0288415795729209,2.8841579572920883,45.70772296742132,11,0,0,0,False,,,20.0,True,False
BNB,240,validation,P00,1.0,1.4313593165935428,43.13593165935428,16.871222091926555,10,0,0,0,False,,,20.0,True,False
BNB,240,validation,S01,1.0,1.3387901083794516,33.87901083794516,16.76597634680715,3,0,0,0,False,,,20.0,True,False
BNB,240,validation,H00,1.0,1.4313593165935428,43.13593165935428,16.871222091926555,10,0,0,0,False,,,20.0,True,False
BNB,240,validation,H01,1.0,1.0081243238035746,0.812432380357464,23.239825128184112,3,0,0,0,False,,,20.0,True,False
BTC,15,development,P00,1.0,0.49221995691934384,-50.77800430806562,54.73238336277525,379,0,0,0,False,,,20.0,True,False
BTC,15,development,S01,1.0,0.9455618560711663,-5.443814392883373,23.541793152376265,83,0,0,0,False,,,20.0,True,False
BTC,15,development,H00,1.0,0.49221995691934384,-50.77800430806562,54.73238336277525,379,0,0,0,False,,,20.0,True,False
BTC,15,development,H01,1.0,0.6710749237685945,-32.89250762314055,35.328324879313136,140,0,0,0,False,,,20.0,True,False
BTC,15,validation,P00,1.0,0.7961756240719294,-20.382437592807058,22.40114829551245,158,0,0,0,False,,,20.0,True,False
BTC,15,validation,S01,1.0,1.0861777126751069,8.617771267510687,8.148786075100245,52,0,0,0,False,,,20.0,True,False
BTC,15,validation,H00,1.0,0.7961756240719294,-20.382437592807058,22.40114829551245,158,0,0,0,False,,,20.0,True,False
BTC,15,validation,H01,1.0,1.0455035210144872,4.550352101448718,12.641685851148862,65,0,0,0,False,,,20.0,True,False
BTC,60,development,P00,1.0,0.8235000450195034,-17.649995498049663,32.57980832163023,84,0,0,0,False,,,20.0,True,False
