event_id,entry_time,fold,match_status,event_net_return,control_mean_return,excess
2023-01-02T02:00:00+00:00_L,2023-01-02 03:00:00+00:00,2023H1,matched,-0.0022170178135454,-0.002075448087929808,-0.00014156972561559173
2023-01-06T00:00:00+00:00_L,2023-01-06 01:00:00+00:00,2023H1,matched,-0.0040164279571806,0.001023188753953539,-0.005039616711134139
2023-01-08T14:00:00+00:00_L,2023-01-08 15:00:00+00:00,2023H1,matched,-0.0033978424861543,-0.0016138341160326995,-0.0017840083701216004
2023-01-08T20:00:00+00:00_L,2023-01-08 21:00:00+00:00,2023H1,matched,0.0142287344062133,-0.0027670992905950045,0.016995833696808304
2023-01-18T15:00:00+00:00_S,2023-01-18 16:00:00+00:00,2023H1,matched,0.0080793031968506,-0.010984080653504499,0.0190633838503551
2023-01-23T10:00:00+00:00_L,2023-01-23 11:00:00+00:00,2023H1,matched,-0.0082063276609301,-0.0028465775908989373,-0.005359750070031163
2023-01-23T20:00:00+00:00_L,2023-01-23 21:00:00+00:00,2023H1,matched,-0.0068548959323961,0.017170279176060954,-0.024025175108457055
2023-01-25T20:00:00+00:00_L,2023-01-25 21:00:00+00:00,2023H1,matched,0.0007900934245346,-0.0013988589012571256,0.0021889523257917257
2023-01-27T16:00:00+00:00_L,2023-01-27 17:00:00+00:00,2023H1,matched,-0.0042606245029219,3.4504008793717504e-05,-0.004295128511715617
2023-01-28T20:00:00+00:00_S,2023-01-28 21:00:00+00:00,2023H1,matched,-0.0035631939666809,0.0010728570486088975,-0.004636051015289798
2023-01-30T09:00:00+00:00_S,2023-01-30 10:00:00+00:00,2023H1,matched,0.0116548054826178,0.007079977261163792,0.004574828221454008
2023-02-05T11:00:00+00:00_S,2023-02-05 12:00:00+00:00,2023H1,matched,0.0096157096800434,-0.0025779346988504797,0.01219364437889388
2023-02-07T09:00:00+00:00_L,2023-02-07 10:00:00+00:00,2023H1,matched,-0.0067795124028346,-0.001270550434265122,-0.005508961968569478
2023-02-11T21:00:00+00:00_L,2023-02-11 22:00:00+00:00,2023H1,matched,-0.0033241209944193,-0.0026919721508615493,-0.0006321488435577505
2023-02-13T01:00:00+00:00_S,2023-02-13 02:00:00+00:00,2023H1,matched,-0.0076925734024178,-0.005053217073967625,-0.002639356328450175
2023-02-13T08:00:00+00:00_S,2023-02-13 09:00:00+00:00,2023H1,matched,0.0017517665526559,-0.001717422652200427,0.0034691892048563273
2023-02-14T08:00:00+00:00_S,2023-02-14 09:00:00+00:00,2023H1,matched,-0.0056181284366458,0.0014450969676564542,-0.007063225404302254
2023-02-16T23:00:00+00:00_S,2023-02-17 00:00:00+00:00,2023H1,matched,-0.0126770500872377,-0.0034118959835067355,-0.009265154103730964
2023-02-19T17:00:00+00:00_S,2023-02-19 18:00:00+00:00,2023H1,matched,-0.0043521491582754,-0.0046508384855459255,0.00029868932727052534
2023-02-20T09:00:00+00:00_L,2023-02-20 10:00:00+00:00,2023H1,matched,-0.0055754315626242,-0.005988134321380528,0.00041270275875632777
2023-02-23T02:00:00+00:00_L,2023-02-23 03:00:00+00:00,2023H1,matched,-0.0134064875926931,-0.005121738456099754,-0.008284749136593345
2023-02-23T11:00:00+00:00_S,2023-02-23 12:00:00+00:00,2023H1,matched,-0.0108863655479856,-0.002520400188929515,-0.008365965359056085
2023-02-28T19:00:00+00:00_S,2023-02-28 20:00:00+00:00,2023H1,matched,-0.0049359422956232,-0.0031381970076437633,-0.0017977452879794366
2023-03-07T01:00:00+00:00_L,2023-03-07 02:00:00+00:00,2023H1,matched,-0.0051225535549069,-0.0029053543161483915,-0.0022171992387585086
2023-03-11T01:00:00+00:00_L,2023-03-11 02:00:00+00:00,2023H1,matched,-0.0195315840621962,0.01744380008848212,-0.03697538415067832
2023-03-11T07:00:00+00:00_S,2023-03-11 08:00:00+00:00,2023H1,matched,-0.0146766521953725,-0.00646468314988017,-0.00821196904549233
2023-03-19T14:00:00+00:00_L,2023-03-19 15:00:00+00:00,2023H1,matched,0.0135837217981837,-0.005659756188426436,0.019243477986610136
2023-03-20T18:00:00+00:00_L,2023-03-20 19:00:00+00:00,2023H1,matched,-0.0115923604211488,-0.010962960162100037,-0.000629400259048762
2023-04-02T04:00:00+00:00_S,2023-04-02 05:00:00+00:00,2023H1,matched,-0.0036980739895227,-0.003447041570324418,-0.000251032419198282
2023-04-03T08:00:00+00:00_L,2023-04-03 09:00:00+00:00,2023H1,matched,-0.0153272156143012,7.449055081424893e-05,-0.015401706165115448
2023-04-03T14:00:00+00:00_S,2023-04-03 15:00:00+00:00,2023H1,matched,-0.0077474549026612,0.001415808164406379,-0.009163263067067579
2023-04-09T06:00:00+00:00_S,2023-04-09 07:00:00+00:00,2023H1,matched,-0.0041371965431922,0.0014856649514939757,-0.0056228614946861755
2023-04-09T18:00:00+00:00_L,2023-04-09 19:00:00+00:00,2023H1,matched,0.0049708039613001,0.004682347639200022,0.0002884563221000778
2023-04-14T15:00:00+00:00_S,2023-04-14 16:00:00+00:00,2023H1,matched,-0.0089361982224545,-0.005590828851614177,-0.0033453693708403237
2023-04-16T18:00:00+00:00_L,2023-04-16 19:00:00+00:00,2023H1,matched,-0.0089233416924816,-0.004039329209818197,-0.004884012482663402
2023-04-18T08:00:00+00:00_S,2023-04-18 09:00:00+00:00,2023H1,matched,-0.0064891828542177,-0.005264892752972407,-0.0012242901012452928
2023-04-18T09:00:00+00:00_L,2023-04-18 10:00:00+00:00,2023H1,matched,0.0029682500384746,-0.0014677388809311743,0.004435988919405775
2023-04-19T08:00:00+00:00_S,2023-04-19 09:00:00+00:00,2023H1,matched,-0.0065080407677724,-0.005266103175308806,-0.001241937592463594
2023-04-25T17:00:00+00:00_L,2023-04-25 18:00:00+00:00,2023H1,matched,0.0213904157934172,-0.0022430164266398194,0.023633432220057017
2023-04-29T13:00:00+00:00_L,2023-04-29 14:00:00+00:00,2023H1,matched,-0.0055796923914522,-0.004240490727911289,-0.0013392016635409114
2023-05-01T01:00:00+00:00_S,2023-05-01 02:00:00+00:00,2023H1,matched,-0.0051497609619048,-0.0031953171884824254,-0.001954443773422375
2023-05-03T20:00:00+00:00_L,2023-05-03 21:00:00+00:00,2023H1,matched,0.0148730210491987,-0.0032852988781022848,0.018158319927300985
2023-05-05T13:00:00+00:00_L,2023-05-05 14:00:00+00:00,2023H1,matched,0.0086190079556869,-0.005328346569624144,0.013947354525311045
2023-05-15T01:00:00+00:00_L,2023-05-15 02:00:00+00:00,2023H1,matched,0.0014655612151148,-0.004461873561793763,0.005927434776908563
2023-05-22T13:00:00+00:00_L,2023-05-22 14:00:00+00:00,2023H1,matched,-0.0098065400140724,-0.003874664227505485,-0.005931875786566915
2023-05-24T03:00:00+00:00_S,2023-05-24 04:00:00+00:00,2023H1,matched,0.012286727566627,-0.0041366683366284,0.0164233959032554
2023-06-06T16:00:00+00:00_L,2023-06-06 17:00:00+00:00,2023H1,matched,0.0198951248928569,0.03394422625961816,-0.014049101366761262
2023-06-12T08:00:00+00:00_L,2023-06-12 09:00:00+00:00,2023H1,matched,-0.0063951976682319,-0.00622121015826841,-0.00017398750996349029
2023-06-12T13:00:00+00:00_S,2023-06-12 14:00:00+00:00,2023H1,matched,-0.0073763232461054,-0.0060784167483947825,-0.0012979064977106172
2023-06-13T15:00:00+00:00_S,2023-06-13 16:00:00+00:00,2023H1,matched,-0.009577404428434,-0.004891591869193262,-0.004685812559240737
2023-06-14T05:00:00+00:00_S,2023-06-14 06:00:00+00:00,2023H1,matched,-0.007059765579668,0.023861069155668324,-0.030920834735336324
2023-06-18T14:00:00+00:00_L,2023-06-18 15:00:00+00:00,2023H1,matched,-0.0053562988047658,-0.0027056186694118414,-0.0026506801353539584
2023-06-25T03:00:00+00:00_L,,,no_causal_vol_bucket,,,
2023-06-25T11:00:00+00:00_L,,,no_causal_vol_bucket,,,
2023-06-25T14:00:00+00:00_S,,,no_causal_vol_bucket,,,
2023-07-02T17:00:00+00:00_S,2023-07-02 18:00:00+00:00,2023H2,matched,-0.0058925715937534,-0.0036195337985143908,-0.002273037795239009
2023-07-10T12:00:00+00:00_S,2023-07-10 13:00:00+00:00,2023H2,matched,-0.002805662848333,-0.0022783104750263186,-0.0005273523733066816
2023-07-13T13:00:00+00:00_L,2023-07-13 14:00:00+00:00,2023H2,matched,-0.007136567468406,-0.000756926673366241,-0.006379640795039759
2023-07-14T17:00:00+00:00_S,2023-07-14 18:00:00+00:00,2023H2,matched,0.0095903861071816,-0.002981946619851811,0.012572332727033411
2023-07-17T22:00:00+00:00_S,2023-07-17 23:00:00+00:00,2023H2,matched,-0.0027506460205795,-0.0031583085535390448,0.0004076625329595446
2023-07-18T02:00:00+00:00_S,2023-07-18 03:00:00+00:00,2023H2,matched,-0.0019136935190471,-0.0018052123870027435,-0.00010848113204435647
