event_id,entry_time,fold,match_status,event_net_return,control_mean_return,excess
2023-01-02T02:00:00+00:00_L,2023-01-02 03:00:00+00:00,2023H1,matched,-0.0020663109985832,-0.0018148991948582199,-0.00025141180372498023
2023-01-06T00:00:00+00:00_L,2023-01-06 01:00:00+00:00,2023H1,matched,-0.0040164279571806,0.0010461265308404466,-0.005062554488021047
2023-01-08T14:00:00+00:00_L,2023-01-08 15:00:00+00:00,2023H1,matched,-0.0033978424861543,-0.0015171413522320563,-0.0018807011339222436
2023-01-08T20:00:00+00:00_L,2023-01-08 21:00:00+00:00,2023H1,matched,0.0138957919610603,-0.0025490745619350923,0.016444866522995392
2023-01-18T15:00:00+00:00_S,2023-01-18 16:00:00+00:00,2023H1,matched,0.0080460224787479,-0.008466401291013873,0.016512423769761773
2023-01-23T10:00:00+00:00_L,2023-01-23 11:00:00+00:00,2023H1,matched,-0.0082063276609301,-0.0021759216187602886,-0.006030406042169811
2023-01-23T20:00:00+00:00_L,2023-01-23 21:00:00+00:00,2023H1,matched,-0.0068114711029472,0.01907739025893875,-0.025888861361885947
2023-01-25T20:00:00+00:00_L,2023-01-25 21:00:00+00:00,2023H1,matched,0.0040422960725076,-0.0008687397572555416,0.004911035829763141
2023-01-27T16:00:00+00:00_L,2023-01-27 17:00:00+00:00,2023H1,matched,-0.0055184480791175,0.00037121808415026904,-0.005889666163267769
2023-01-28T20:00:00+00:00_S,2023-01-28 21:00:00+00:00,2023H1,matched,-0.0033737818843672,0.0007103096755376476,-0.004084091559904848
2023-01-30T09:00:00+00:00_S,2023-01-30 10:00:00+00:00,2023H1,matched,0.0114758744982386,0.006748683016097343,0.004727191482141257
2023-02-05T11:00:00+00:00_S,2023-02-05 12:00:00+00:00,2023H1,matched,0.011756459713225,-0.0015883900822583417,0.013344849795483341
2023-02-07T09:00:00+00:00_L,2023-02-07 10:00:00+00:00,2023H1,matched,-0.0058084023828042,-0.0010234962466623865,-0.004784906136141813
2023-02-11T21:00:00+00:00_L,2023-02-11 22:00:00+00:00,2023H1,matched,-0.0035486259381098,-0.002724109928402735,-0.000824516009707065
2023-02-13T01:00:00+00:00_S,2023-02-13 02:00:00+00:00,2023H1,matched,-0.0076925734024178,-0.005027259712688042,-0.0026653136897297576
2023-02-13T08:00:00+00:00_S,2023-02-13 09:00:00+00:00,2023H1,matched,0.0026102996349507,-0.001345899599979141,0.003956199234929841
2023-02-14T08:00:00+00:00_S,2023-02-14 09:00:00+00:00,2023H1,matched,-0.0056181284366458,0.0013824996639594446,-0.007000628100605245
2023-02-16T23:00:00+00:00_S,2023-02-17 00:00:00+00:00,2023H1,matched,-0.0128345035958976,-0.0030268128715192893,-0.00980769072437831
2023-02-19T17:00:00+00:00_S,2023-02-19 18:00:00+00:00,2023H1,matched,-0.0041181657341536,-0.005326932789715261,0.0012087670555616607
