event_id,entry_time,fold,match_status,event_net_return,control_mean_return,excess
2023-01-02T02:00:00+00:00_L,2023-01-02 03:00:00+00:00,2023H1,matched,0.0056016517466919,-0.001837557875113599,0.007439209621805499
2023-01-06T00:00:00+00:00_L,2023-01-06 01:00:00+00:00,2023H1,matched,-0.0040164279571806,0.0002931157466527703,-0.00430954370383337
2023-01-08T14:00:00+00:00_L,2023-01-08 15:00:00+00:00,2023H1,matched,-0.0033978424861543,0.003708660641802495,-0.007106503127956795
2023-01-08T20:00:00+00:00_L,2023-01-08 21:00:00+00:00,2023H1,matched,0.0131680328110359,-0.0006241911597256716,0.013792223970761571
2023-01-18T15:00:00+00:00_S,2023-01-18 16:00:00+00:00,2023H1,matched,0.0079651978776411,-0.010550873858671558,0.01851607173631266
2023-01-23T10:00:00+00:00_L,2023-01-23 11:00:00+00:00,2023H1,matched,-0.0082063276609301,-0.004611733262880074,-0.0035945943980500257
2023-01-23T20:00:00+00:00_L,2023-01-23 21:00:00+00:00,2023H1,matched,-0.0114622703369331,0.010994362384714296,-0.022456632721647395
2023-01-25T20:00:00+00:00_L,2023-01-25 21:00:00+00:00,2023H1,matched,-0.0006921437072493,-0.0005838611626542591,-0.00010828254459504096
2023-01-27T16:00:00+00:00_L,2023-01-27 17:00:00+00:00,2023H1,matched,-0.0041612088938068,0.000684042328823355,-0.004845251222630155
2023-01-28T20:00:00+00:00_S,2023-01-28 21:00:00+00:00,2023H1,matched,-0.0031843698020534,0.001131377823815636,-0.004315747625869036
2023-01-30T09:00:00+00:00_S,2023-01-30 10:00:00+00:00,2023H1,matched,0.0136424484657207,0.007184349674352924,0.006458098791367776
2023-02-05T11:00:00+00:00_S,2023-02-05 12:00:00+00:00,2023H1,matched,0.0111142347032705,-0.003928476198543823,0.015042710901814322
2023-02-07T09:00:00+00:00_L,2023-02-07 10:00:00+00:00,2023H1,matched,-0.0079222503682397,-0.0008356708256812914,-0.007086579542558408
2023-02-11T21:00:00+00:00_L,2023-02-11 22:00:00+00:00,2023H1,matched,-0.0059311273813559,-0.005734901628418755,-0.00019622575293714532
2023-02-13T01:00:00+00:00_S,2023-02-13 02:00:00+00:00,2023H1,matched,-0.0076925734024178,-0.00656963966675065,-0.00112293373566715
2023-02-13T08:00:00+00:00_S,2023-02-13 09:00:00+00:00,2023H1,matched,0.0016550952672499,-0.004368601275894407,0.006023696543144307
2023-02-14T08:00:00+00:00_S,2023-02-14 09:00:00+00:00,2023H1,matched,-0.0056181284366458,-0.0009153539001012217,-0.004702774536544579
2023-02-16T23:00:00+00:00_S,2023-02-17 00:00:00+00:00,2023H1,matched,-0.0140558321630708,-0.004607599764800035,-0.009448232398270764
2023-02-19T17:00:00+00:00_S,2023-02-19 18:00:00+00:00,2023H1,matched,-0.0062404364406605,-0.0057400221493980955,-0.0005004142912624042
2023-02-20T09:00:00+00:00_L,2023-02-20 10:00:00+00:00,2023H1,matched,-0.0052339577616995,-0.010279871571403051,0.005045913809703551
2023-02-23T02:00:00+00:00_L,2023-02-23 03:00:00+00:00,2023H1,matched,-0.0168757230971182,-0.00310270422553993,-0.013773018871578271
2023-02-23T11:00:00+00:00_S,2023-02-23 12:00:00+00:00,2023H1,matched,-0.0128545714526031,0.0019391719812658099,-0.01479374343386891
2023-02-28T19:00:00+00:00_S,2023-02-28 20:00:00+00:00,2023H1,matched,-0.0118437889560425,-0.003596975398766465,-0.008246813557276035
2023-03-07T01:00:00+00:00_L,2023-03-07 02:00:00+00:00,2023H1,matched,-0.0051225535549069,-0.0029278109284523626,-0.0021947426264545375
2023-03-11T01:00:00+00:00_L,2023-03-11 02:00:00+00:00,2023H1,matched,-0.0195315840621962,0.028180180434418573,-0.047711764496614774
2023-03-11T07:00:00+00:00_S,2023-03-11 08:00:00+00:00,2023H1,matched,-0.0255452320275593,-0.01000749395905994,-0.01553773806849936
2023-03-19T14:00:00+00:00_L,2023-03-19 15:00:00+00:00,2023H1,matched,-0.0028525492319738,-0.006528940474356998,0.0036763912423831975
2023-03-20T18:00:00+00:00_L,2023-03-20 19:00:00+00:00,2023H1,matched,-0.005423800776252,-0.005206321772743233,-0.00021747900350876665
2023-04-02T04:00:00+00:00_S,2023-04-02 05:00:00+00:00,2023H1,matched,-0.0050720342715016,-0.00580055994838561,0.0007285256768840096
2023-04-03T08:00:00+00:00_L,2023-04-03 09:00:00+00:00,2023H1,matched,-0.0153272156143012,0.0019355677776698276,-0.01726278339197103
2023-04-03T14:00:00+00:00_S,2023-04-03 15:00:00+00:00,2023H1,matched,0.0010934095374173,-0.0003262512066151488,0.0014196607440324488
2023-04-09T06:00:00+00:00_S,2023-04-09 07:00:00+00:00,2023H1,matched,-0.0026705633449277,-0.00011489501638480293,-0.002555668328542897
2023-04-09T18:00:00+00:00_L,2023-04-09 19:00:00+00:00,2023H1,matched,0.0072290019692342,0.005001894451924709,0.002227107517309491
2023-04-14T15:00:00+00:00_S,2023-04-14 16:00:00+00:00,2023H1,matched,-0.0071930525556764,-0.005274324642236722,-0.0019187279134396783
2023-04-16T18:00:00+00:00_L,2023-04-16 19:00:00+00:00,2023H1,matched,-0.0089233416924816,0.002366317944485868,-0.011289659636967467
2023-04-18T08:00:00+00:00_S,2023-04-18 09:00:00+00:00,2023H1,matched,-0.0024310693213354,-0.00390920488667264,0.0014781355653372403
2023-04-18T09:00:00+00:00_L,2023-04-18 10:00:00+00:00,2023H1,matched,0.0086926108572156,0.0003898570109174288,0.008302753846298172
2023-04-19T08:00:00+00:00_S,2023-04-19 09:00:00+00:00,2023H1,matched,-0.0073445137315264,0.0050606241743368745,-0.012405137905863273
2023-04-25T17:00:00+00:00_L,2023-04-25 18:00:00+00:00,2023H1,matched,0.0073532705679648,-0.005796468716714684,0.013149739284679484
2023-04-29T13:00:00+00:00_L,2023-04-29 14:00:00+00:00,2023H1,matched,-0.0055796923914522,-0.005735980769463983,0.00015628837801178255
2023-05-01T01:00:00+00:00_S,2023-05-01 02:00:00+00:00,2023H1,matched,-0.0041886980403436,0.011571969307317667,-0.015760667347661267
2023-05-03T20:00:00+00:00_L,2023-05-03 21:00:00+00:00,2023H1,matched,0.017674671884259,-0.0031448793733138674,0.020819551257572864
2023-05-05T13:00:00+00:00_L,2023-05-05 14:00:00+00:00,2023H1,matched,0.0088315252227146,-0.005416155705391851,0.014247680928106451
2023-05-15T01:00:00+00:00_L,2023-05-15 02:00:00+00:00,2023H1,matched,0.004894372046188,-0.00352241499438018,0.00841678704056818
2023-05-22T13:00:00+00:00_L,2023-05-22 14:00:00+00:00,2023H1,matched,-0.0081919046031923,-0.002449308285058847,-0.005742596318133453
2023-05-24T03:00:00+00:00_S,2023-05-24 04:00:00+00:00,2023H1,matched,0.0192788991716161,-0.005389541927737956,0.024668441099354056
2023-06-06T16:00:00+00:00_L,2023-06-06 17:00:00+00:00,2023H1,matched,0.0187838705028331,0.035037610584131906,-0.016253740081298807
2023-06-12T08:00:00+00:00_L,2023-06-12 09:00:00+00:00,2023H1,matched,-0.007925805979011,-0.007352181432947541,-0.0005736245460634592
2023-06-12T13:00:00+00:00_S,2023-06-12 14:00:00+00:00,2023H1,matched,-0.0073763232461054,-0.005506906000171931,-0.0018694172459334689
2023-06-13T15:00:00+00:00_S,2023-06-13 16:00:00+00:00,2023H1,matched,-0.0107031458650352,-0.0033720807914459066,-0.007331065073589294
2023-06-14T05:00:00+00:00_S,2023-06-14 06:00:00+00:00,2023H1,matched,-0.0070752388689025,0.023838549401397107,-0.030913788270299607
2023-06-18T14:00:00+00:00_L,2023-06-18 15:00:00+00:00,2023H1,matched,-0.0053562988047658,-0.003292070109637907,-0.0020642286951278927
2023-06-25T03:00:00+00:00_L,,,no_causal_vol_bucket,,,
2023-06-25T11:00:00+00:00_L,,,no_causal_vol_bucket,,,
2023-06-25T14:00:00+00:00_S,,,no_causal_vol_bucket,,,
2023-07-02T17:00:00+00:00_S,2023-07-02 18:00:00+00:00,2023H2,matched,-0.0058925715937534,-0.004511626400661197,-0.0013809451930922026
2023-07-10T12:00:00+00:00_S,2023-07-10 13:00:00+00:00,2023H2,matched,-0.0026365731147324,-0.0029396951528955664,0.0003031220381631665
2023-07-13T13:00:00+00:00_L,2023-07-13 14:00:00+00:00,2023H2,matched,-0.007136567468406,-0.0009919062403364765,-0.006144661228069523
2023-07-14T17:00:00+00:00_S,2023-07-14 18:00:00+00:00,2023H2,matched,0.0104736804364972,-0.0014274497517485756,0.011901130188245776
2023-07-17T22:00:00+00:00_S,2023-07-17 23:00:00+00:00,2023H2,matched,-0.005710051349502,-0.002665796439794845,-0.0030442549097071552
2023-07-18T02:00:00+00:00_S,2023-07-18 03:00:00+00:00,2023H2,matched,-0.0030489556915804,-0.0030240712526340033,-2.4884438946396782e-05
2023-07-19T14:00:00+00:00_S,2023-07-19 15:00:00+00:00,2023H2,matched,-0.0097724724375654,-0.002617684094185315,-0.007154788343380085
2023-07-20T14:00:00+00:00_S,2023-07-20 15:00:00+00:00,2023H2,matched,-0.0047669576897246,-0.004464747395007387,-0.0003022102947172131
2023-07-23T04:00:00+00:00_L,2023-07-23 05:00:00+00:00,2023H2,matched,-0.0021605265270085,-0.004048560439654105,0.0018880339126456053
2023-07-24T02:00:00+00:00_S,2023-07-24 03:00:00+00:00,2023H2,matched,0.0192951561655969,-0.003457075469255257,0.022752231634852158
2023-07-26T02:00:00+00:00_L,2023-07-26 03:00:00+00:00,2023H2,matched,-0.0049260831116862,-0.0041419097722916725,-0.0007841733393945272
2023-07-26T12:00:00+00:00_L,2023-07-26 13:00:00+00:00,2023H2,matched,0.0039289416514138,-0.003319659660469134,0.007248601311882933
2023-07-28T14:00:00+00:00_L,2023-07-28 15:00:00+00:00,2023H2,matched,-0.0086303551564153,-0.004482698828354242,-0.004147656328061058
2023-07-30T13:00:00+00:00_S,2023-07-30 14:00:00+00:00,2023H2,matched,-0.0032872341878473,-0.0017570638797662983,-0.0015301703080810019
2023-08-06T12:00:00+00:00_S,2023-08-06 13:00:00+00:00,2023H2,matched,-0.0032948015096834,-0.0031019339531321837,-0.00019286755655121635
2023-08-11T15:00:00+00:00_S,2023-08-11 16:00:00+00:00,2023H2,matched,-0.002350362778547,-0.004760587533983412,0.0024102247554364125
2023-08-12T01:00:00+00:00_S,2023-08-12 02:00:00+00:00,2023H2,matched,-0.0022924652782501,0.0022040716380017384,-0.004496536916251839
2023-08-12T14:00:00+00:00_L,2023-08-12 15:00:00+00:00,2023H2,matched,-0.0031678911416813,-8.593277714567168e-05,-0.0030819583645356283
2023-08-13T18:00:00+00:00_L,2023-08-13 19:00:00+00:00,2023H2,matched,-0.0029752417716097,-0.003181260282130762,0.0002060185105210617
2023-08-13T21:00:00+00:00_S,2023-08-13 22:00:00+00:00,2023H2,matched,-0.0038278735397434,-0.004005006949437578,0.0001771334096941782
2023-08-23T10:00:00+00:00_S,2023-08-23 11:00:00+00:00,2023H2,matched,-0.0049303831832203,0.02677575586976984,-0.03170613905299014
2023-08-24T14:00:00+00:00_S,2023-08-24 15:00:00+00:00,2023H2,matched,-0.0018774922666993,0.0030967529064237884,-0.004974245173123088
2023-08-29T06:00:00+00:00_S,2023-08-29 07:00:00+00:00,2023H2,matched,-0.0040566560694419,-0.004483708582414239,0.0004270525129723389
2023-08-29T14:00:00+00:00_L,2023-08-29 15:00:00+00:00,2023H2,matched,-0.006205226703917,0.00023936179210215687,-0.0064445884960191565
2023-09-03T17:00:00+00:00_L,2023-09-03 18:00:00+00:00,2023H2,matched,-0.0002811630925159,-0.0008581355856740452,0.0005769724931581452
2023-09-06T07:00:00+00:00_S,2023-09-06 08:00:00+00:00,2023H2,matched,-0.0041998608568574,-0.0026478815262105733,-0.0015519793306468265
2023-09-07T11:00:00+00:00_S,2023-09-07 12:00:00+00:00,2023H2,matched,-0.0040575571468022,-0.002638994056485672,-0.0014185630903165275
2023-09-10T21:00:00+00:00_L,2023-09-10 22:00:00+00:00,2023H2,matched,-0.0055126726420702,0.0008235983707676215,-0.006336271012837821
2023-09-11T05:00:00+00:00_L,2023-09-11 06:00:00+00:00,2023H2,matched,-0.0069729537723792,-0.004178551540048497,-0.002794402232330703
2023-09-12T03:00:00+00:00_L,2023-09-12 04:00:00+00:00,2023H2,matched,0.008786779896202,0.005039203505644205,0.0037475763905577943
2023-09-15T22:00:00+00:00_L,2023-09-15 23:00:00+00:00,2023H2,matched,-0.0134613715553332,0.0009731131836970107,-0.01443448473903021
2023-09-17T07:00:00+00:00_S,2023-09-17 08:00:00+00:00,2023H2,matched,-0.0038793162006112,-0.002009755147611553,-0.0018695610529996468
2023-09-17T16:00:00+00:00_S,2023-09-17 17:00:00+00:00,2023H2,matched,-0.0036713386177311,-0.0038004683156429558,0.00012912969791185587
2023-09-26T20:00:00+00:00_S,2023-09-26 21:00:00+00:00,2023H2,matched,-0.0042969528111875,-0.0029579371240357273,-0.0013390156871517724
2023-09-27T03:00:00+00:00_L,2023-09-27 04:00:00+00:00,2023H2,matched,-0.0039257190048677,-0.003294578809447019,-0.0006311401954206815
2023-10-06T09:00:00+00:00_L,2023-10-06 10:00:00+00:00,2023H2,matched,-0.005820873961719,-0.0044781665522332075,-0.0013427074094857928
2023-10-06T12:00:00+00:00_S,2023-10-06 13:00:00+00:00,2023H2,matched,-0.0157366266015057,-0.0040610268350212584,-0.01167559976648444
2023-10-08T06:00:00+00:00_S,2023-10-08 07:00:00+00:00,2023H2,matched,-0.0045204721134679,0.00247788706777467,-0.0069983591812425704
2023-10-08T15:00:00+00:00_S,2023-10-08 16:00:00+00:00,2023H2,matched,-0.002,-0.0027832183749511,0.0007832183749511001
2023-10-15T11:00:00+00:00_S,2023-10-15 12:00:00+00:00,2023H2,matched,-0.0035489847819694,-0.0050373113518357516,0.0014883265698663515
2023-10-18T09:00:00+00:00_S,2023-10-18 10:00:00+00:00,2023H2,matched,-0.0048168515667852,-0.005278548256416528,0.0004616966896313279
2023-10-30T08:00:00+00:00_L,2023-10-30 09:00:00+00:00,2023H2,matched,-0.0086881073819258,-0.0037803581033178176,-0.004907749278607983
2023-10-31T12:00:00+00:00_S,2023-10-31 13:00:00+00:00,2023H2,matched,-0.006792318298552,0.0032309326119938846,-0.010023250910545884
2023-10-31T18:00:00+00:00_L,2023-10-31 19:00:00+00:00,2023H2,matched,-0.0040189655122399,-0.00484725468444802,0.0008282891722081196
2023-11-01T05:00:00+00:00_S,2023-11-01 06:00:00+00:00,2023H2,matched,-0.0048525936771388,-0.005406514635992063,0.0005539209588532627
2023-11-01T14:00:00+00:00_S,2023-11-01 15:00:00+00:00,2023H2,matched,-0.0089741170410779,-0.005609288698260606,-0.003364828342817294
2023-11-02T15:00:00+00:00_S,2023-11-02 16:00:00+00:00,2023H2,matched,-0.0105809648099597,-0.00971385371819518,-0.0008671110917645199
2023-11-06T04:00:00+00:00_S,2023-11-06 05:00:00+00:00,2023H2,matched,-0.0063348251018482,-0.004677941074398597,-0.0016568840274496024
2023-11-07T18:00:00+00:00_L,2023-11-07 19:00:00+00:00,2023H2,matched,-0.0039662183349858,-0.0036896033500318395,-0.0002766149849539605
2023-11-13T03:00:00+00:00_S,2023-11-13 04:00:00+00:00,2023H2,matched,-0.0013934158540515,-0.005618723643164919,0.004225307789113419
2023-11-15T11:00:00+00:00_L,2023-11-15 12:00:00+00:00,2023H2,matched,0.0294360930058006,-0.002803631407123991,0.03223972441292459
2023-11-21T11:00:00+00:00_S,2023-11-21 12:00:00+00:00,2023H2,matched,-0.007229799093932,0.001948979473149982,-0.009178778567081982
2023-11-22T18:00:00+00:00_L,2023-11-22 19:00:00+00:00,2023H2,matched,-2.9988255182409815e-05,-0.004638819345262851,0.004608831090080441
2023-11-26T10:00:00+00:00_S,2023-11-26 11:00:00+00:00,2023H2,matched,-0.0019230842678152,-0.0021003292946325876,0.00017724502681738764
2023-12-01T01:00:00+00:00_L,2023-12-01 02:00:00+00:00,2023H2,matched,0.0183667544157832,-0.0031356264933608898,0.021502380909144088
2023-12-07T08:00:00+00:00_S,2023-12-07 09:00:00+00:00,2023H2,matched,-0.0091038790344963,-0.0018096887873867782,-0.007294190247109522
2023-12-08T11:00:00+00:00_L,2023-12-08 12:00:00+00:00,2023H2,matched,0.0112886333294401,-0.0009063554140920811,0.01219498874353218
2023-12-16T15:00:00+00:00_L,2023-12-16 16:00:00+00:00,2023H2,matched,-0.0091326642695532,0.002040787983427737,-0.011173452252980937
2023-12-20T04:00:00+00:00_L,2023-12-20 05:00:00+00:00,2023H2,matched,0.0180527014147153,-0.006270206349640778,0.02432290776435608
2023-12-22T18:00:00+00:00_L,2023-12-22 19:00:00+00:00,2023H2,matched,-0.0089453130507753,-0.005250647567446566,-0.0036946654833287344
2023-12-22T19:00:00+00:00_S,2023-12-22 20:00:00+00:00,2023H2,matched,-0.0033927129957529,-0.003983327604284102,0.0005906146085312021
2023-12-23T01:00:00+00:00_S,2023-12-23 02:00:00+00:00,2023H2,matched,-0.0027952204273107,-0.005012767140185317,0.002217546712874617
2023-12-24T05:00:00+00:00_S,2023-12-24 06:00:00+00:00,2023H2,matched,-0.0091624115904185,-0.004774205073931298,-0.0043882065164872015
2023-12-24T13:00:00+00:00_L,2023-12-24 14:00:00+00:00,2023H2,matched,-0.0052573364307724,0.01152097738329901,-0.01677831381407141
2023-12-25T21:00:00+00:00_L,2023-12-25 22:00:00+00:00,2023H2,matched,-0.0026386224133494,-0.003147046233880178,0.0005084238205307779
2023-12-26T05:00:00+00:00_S,2023-12-26 06:00:00+00:00,2023H2,matched,0.0077736697663762,0.0002081096377169299,0.00756556012865927
2024-01-03T11:00:00+00:00_S,2024-01-03 12:00:00+00:00,2024H1,matched,0.0210933618882878,0.011596673102512814,0.009496688785774985
2024-01-10T22:00:00+00:00_L,2024-01-10 23:00:00+00:00,2024H1,matched,-0.0151327561942939,-0.00675353865050543,-0.00837921754378847
2024-01-14T13:00:00+00:00_L,2024-01-14 14:00:00+00:00,2024H1,matched,-0.0017505234344763,-0.000347260617028572,-0.001403262817447728
2024-01-14T19:00:00+00:00_S,2024-01-14 20:00:00+00:00,2024H1,matched,-0.0040464278933045,-0.0023268079643264552,-0.0017196199289780446
2024-01-15T10:00:00+00:00_S,2024-01-15 11:00:00+00:00,2024H1,matched,-0.0032051900699854,-0.0030881150104359674,-0.00011707505954943256
2024-01-15T14:00:00+00:00_S,2024-01-15 15:00:00+00:00,2024H1,matched,-0.0120948106512099,-0.002157235098564986,-0.009937575552644913
2024-01-20T01:00:00+00:00_L,2024-01-20 02:00:00+00:00,2024H1,matched,-0.0027367781913656,-0.0068024559431821814,0.004065677751816581
2024-01-28T18:00:00+00:00_S,2024-01-28 19:00:00+00:00,2024H1,matched,-0.0069030585746345,-0.005657647384103309,-0.0012454111905311907
2024-01-29T15:00:00+00:00_L,2024-01-29 16:00:00+00:00,2024H1,matched,0.0145393507120781,-0.006169510601598832,0.020708861313676934
2024-01-31T20:00:00+00:00_S,2024-01-31 21:00:00+00:00,2024H1,matched,0.0048432147129116,0.0014274668884793542,0.003415747824432246
2024-02-07T03:00:00+00:00_S,2024-02-07 04:00:00+00:00,2024H1,matched,-0.0076364018593353,-0.005991145270372623,-0.0016452565889626767
2024-02-12T09:00:00+00:00_S,2024-02-12 10:00:00+00:00,2024H1,matched,-0.0071495693030541,-0.003341168482494548,-0.0038084008205595517
2024-02-12T14:00:00+00:00_L,2024-02-12 15:00:00+00:00,2024H1,matched,0.0181873884653447,0.010344819430894827,0.007842569034449872
2024-02-16T10:00:00+00:00_L,2024-02-16 11:00:00+00:00,2024H1,matched,-0.0115311827956988,0.021730460099628313,-0.03326164289532711
2024-02-18T14:00:00+00:00_L,2024-02-18 15:00:00+00:00,2024H1,matched,-0.003990826395313,-0.005018203659525209,0.0010273772642122097
2024-02-19T17:00:00+00:00_L,2024-02-19 18:00:00+00:00,2024H1,matched,-0.0030545590505133,-0.0028509754658266866,-0.00020358358468661316
2024-02-21T23:00:00+00:00_L,2024-02-22 00:00:00+00:00,2024H1,matched,-0.008915330589828,0.01606322840540912,-0.02497855899523712
2024-02-25T17:00:00+00:00_L,2024-02-25 18:00:00+00:00,2024H1,matched,-0.002897763541105,-0.0017945993493592143,-0.0011031641917457857
2024-02-29T19:00:00+00:00_L,2024-02-29 20:00:00+00:00,2024H1,matched,0.0033557033699409,-0.0013347255495331021,0.004690428919474002
2024-03-02T20:00:00+00:00_S,2024-03-02 21:00:00+00:00,2024H1,matched,-0.0036654067081482,-0.005107193588471002,0.001441786880322802
