event_id,entry_time,fold,match_status,event_net_return,available,control_mean_return,excess
2023-04-02T04:00:00+00:00_S,2023-04-02 05:00:00+00:00,2023H1,matched,-0.0057343535869169,,-0.003891788722727069,-0.001842564864189831
2023-04-03T08:00:00+00:00_L,2023-04-03 09:00:00+00:00,2023H1,matched,-0.0080000705890657,,0.03422446353587705,-0.042224534124942745
2023-04-03T14:00:00+00:00_S,2023-04-03 15:00:00+00:00,2023H1,matched,-0.0049862475442041,,-0.005515065005263439,0.0005288174610593391
2023-04-09T06:00:00+00:00_S,2023-04-09 07:00:00+00:00,2023H1,matched,-0.0059516620647612,,-0.0022109182454148964,-0.0037407438193463034
2023-04-09T18:00:00+00:00_L,2023-04-09 19:00:00+00:00,2023H1,matched,0.0686641171266302,,0.005616405581887289,0.06304771154474291
2023-04-14T15:00:00+00:00_S,2023-04-14 16:00:00+00:00,2023H1,matched,-0.0067101317447664,,0.014576113473372065,-0.021286245218138464
2023-04-16T18:00:00+00:00_L,2023-04-16 19:00:00+00:00,2023H1,matched,-0.0089233416924816,,0.015947671284830434,-0.024871012977312035
2023-04-18T08:00:00+00:00_S,2023-04-18 09:00:00+00:00,2023H1,matched,-0.0064891828542177,,-0.006744470268214377,0.0002552874139966771
2023-04-18T09:00:00+00:00_L,2023-04-18 10:00:00+00:00,2023H1,matched,-0.0086477527450836,,-0.006364461682743329,-0.0022832910623402716
2023-04-19T08:00:00+00:00_S,2023-04-19 09:00:00+00:00,2023H1,matched,0.0648732709178232,,0.0199910380945596,0.044882232823263604
2023-04-25T17:00:00+00:00_L,2023-04-25 18:00:00+00:00,2023H1,matched,-0.0130291855342838,,-0.010696508686606652,-0.0023326768476771478
2023-04-29T13:00:00+00:00_L,2023-04-29 14:00:00+00:00,2023H1,matched,-0.0055796923914522,,-0.0056880154697744115,0.00010832307832221114
2023-05-01T01:00:00+00:00_S,2023-05-01 02:00:00+00:00,2023H1,matched,-0.0029435252770071,,-0.012774064203641688,0.009830538926634588
2023-05-03T20:00:00+00:00_L,2023-05-03 21:00:00+00:00,2023H1,matched,0.0077864924663995,,-0.009287308935673975,0.017073801402073475
2023-05-05T13:00:00+00:00_L,2023-05-05 14:00:00+00:00,2023H1,matched,0.0014859687188293,,-0.0047829467901768395,0.006268915509006139
2023-05-15T01:00:00+00:00_L,2023-05-15 02:00:00+00:00,2023H1,matched,-0.0087877959324673,,0.019958743082817716,-0.028746539015285018
2023-05-22T13:00:00+00:00_L,2023-05-22 14:00:00+00:00,2023H1,matched,-0.0037072177165499,,0.0029313546847054383,-0.0066385724012553386
2023-05-24T03:00:00+00:00_S,2023-05-24 04:00:00+00:00,2023H1,matched,0.0099124503958994,,-0.0077024727405926195,0.01761492313649202
2023-06-06T16:00:00+00:00_L,2023-06-06 17:00:00+00:00,2023H1,matched,-0.0033843271411558,,,
2023-06-12T08:00:00+00:00_L,2023-06-12 09:00:00+00:00,2023H1,matched,-0.007925805979011,,,
2023-06-12T13:00:00+00:00_S,2023-06-12 14:00:00+00:00,2023H1,matched,-0.0073763232461054,,-0.007031150935765967,-0.00034517231033943246
2023-06-13T15:00:00+00:00_S,2023-06-13 16:00:00+00:00,2023H1,matched,-0.0107031458650352,,-0.010532665012130458,-0.00017048085290474226
2023-06-14T05:00:00+00:00_S,2023-06-14 06:00:00+00:00,2023H1,matched,-0.0074930176782328,,0.01413137472355623,-0.02162439240178903
2023-06-18T14:00:00+00:00_L,2023-06-18 15:00:00+00:00,2023H1,matched,-0.0053562988047658,,-0.004650003716979506,-0.0007062950877862939
2023-06-25T03:00:00+00:00_L,,,no_causal_vol_bucket,,,,
2023-06-25T11:00:00+00:00_L,,,no_causal_vol_bucket,,,,
2023-06-25T14:00:00+00:00_S,,,no_causal_vol_bucket,,,,
2023-07-02T17:00:00+00:00_S,2023-07-02 18:00:00+00:00,2023H2,matched,-0.0058630077588643,,-0.0008931544445174282,-0.004969853314346872
2023-07-10T12:00:00+00:00_S,2023-07-10 13:00:00+00:00,2023H2,matched,-0.0060249987566931,,-0.006007629231912445,-1.7369524780654413e-05
2023-07-13T13:00:00+00:00_L,2023-07-13 14:00:00+00:00,2023H2,matched,-0.007136567468406,,-0.004448970973835933,-0.0026875964945700668
2023-07-14T17:00:00+00:00_S,2023-07-14 18:00:00+00:00,2023H2,matched,0.0104313083837994,,-0.007455719982760731,0.017887028366560132
2023-07-17T22:00:00+00:00_S,2023-07-17 23:00:00+00:00,2023H2,matched,0.0012350850621442,,-0.004167166760831544,0.005402251822975744
2023-07-18T02:00:00+00:00_S,2023-07-18 03:00:00+00:00,2023H2,matched,0.0018240410022174,,-0.001486833744511934,0.003310874746729334
2023-07-19T14:00:00+00:00_S,2023-07-19 15:00:00+00:00,2023H2,matched,-0.0097724724375654,,-0.0065615039370582676,-0.003210968500507132
2023-07-20T14:00:00+00:00_S,2023-07-20 15:00:00+00:00,2023H2,matched,-0.008900604432505,,-0.007019836177604079,-0.0018807682549009212
2023-07-23T04:00:00+00:00_L,2023-07-23 05:00:00+00:00,2023H2,matched,-0.0038928752976429,,-0.005437682731041354,0.0015448074333984543
2023-07-24T02:00:00+00:00_S,2023-07-24 03:00:00+00:00,2023H2,matched,0.0162822287610426,,-0.0027656395760095394,0.01904786833705214
2023-07-26T02:00:00+00:00_L,2023-07-26 03:00:00+00:00,2023H2,matched,-0.005253859049518,,-0.0053911860647207375,0.0001373270152027371
2023-07-26T12:00:00+00:00_L,2023-07-26 13:00:00+00:00,2023H2,matched,0.0001177235327323,,-0.004201770437034141,0.004319493969766441
2023-07-28T14:00:00+00:00_L,2023-07-28 15:00:00+00:00,2023H2,matched,-0.0086303551564153,,-0.007373707617741696,-0.0012566475386736045
2023-07-30T13:00:00+00:00_S,2023-07-30 14:00:00+00:00,2023H2,matched,-0.0032872341878473,,-0.005909336750607931,0.002622102562760631
2023-08-06T12:00:00+00:00_S,2023-08-06 13:00:00+00:00,2023H2,matched,-0.0032948015096834,,-0.0032037435729940574,-9.10579366893427e-05
2023-08-11T15:00:00+00:00_S,2023-08-11 16:00:00+00:00,2023H2,matched,-0.0031565373272421,,-0.005747668790152388,0.002591131462910288
2023-08-12T01:00:00+00:00_S,2023-08-12 02:00:00+00:00,2023H2,matched,-0.0029148041842939,,0.0338275403760383,-0.0367423445603322
2023-08-12T14:00:00+00:00_L,2023-08-12 15:00:00+00:00,2023H2,matched,-0.0031678911416813,,-0.00274722159403758,-0.0004206695476437197
2023-08-13T18:00:00+00:00_L,2023-08-13 19:00:00+00:00,2023H2,matched,-0.0029752417716097,,-0.003931015898544201,0.000955774126934501
2023-08-13T21:00:00+00:00_S,2023-08-13 22:00:00+00:00,2023H2,matched,-0.0038278735397434,,-0.0023431642122690613,-0.0014847093274743387
2023-08-23T10:00:00+00:00_S,2023-08-23 11:00:00+00:00,2023H2,matched,-0.0049303831832203,,0.05277731412243314,-0.057707697305653435
2023-08-24T14:00:00+00:00_S,2023-08-24 15:00:00+00:00,2023H2,matched,-0.0006677284003553,,0.034488959644024764,-0.03515668804438006
2023-08-29T06:00:00+00:00_S,2023-08-29 07:00:00+00:00,2023H2,matched,-0.0040566560694419,,-0.004629316372957158,0.0005726603035152581
2023-08-29T14:00:00+00:00_L,2023-08-29 15:00:00+00:00,2023H2,matched,-0.011585443222164,,-0.009728016556779127,-0.0018574266653848728
2023-09-03T17:00:00+00:00_L,2023-09-03 18:00:00+00:00,2023H2,matched,-0.0011888634818615,,-0.003616876163161529,0.002428012681300029
2023-09-06T07:00:00+00:00_S,2023-09-06 08:00:00+00:00,2023H2,matched,-0.0041998608568574,,-0.0036559712976291033,-0.0005438895592282966
2023-09-07T11:00:00+00:00_S,2023-09-07 12:00:00+00:00,2023H2,matched,-0.0040575571468022,,-0.0028507782821950416,-0.001206778864607158
2023-09-10T21:00:00+00:00_L,2023-09-10 22:00:00+00:00,2023H2,matched,-0.0055126726420702,,-0.00418395823396104,-0.0013287144081091593
2023-09-11T05:00:00+00:00_L,2023-09-11 06:00:00+00:00,2023H2,matched,-0.0069729537723792,,-0.006071217734614903,-0.0009017360377642971
2023-09-12T03:00:00+00:00_L,2023-09-12 04:00:00+00:00,2023H2,matched,0.0293952271502824,,0.007481590185116036,0.021913636965166364
2023-09-15T22:00:00+00:00_L,2023-09-15 23:00:00+00:00,2023H2,matched,-0.0109181346608457,,-0.006538859989456615,-0.004379274671389086
2023-09-17T07:00:00+00:00_S,2023-09-17 08:00:00+00:00,2023H2,matched,-0.0038793162006112,,-0.0030354484557451027,-0.0008438677448660971
2023-09-17T16:00:00+00:00_S,2023-09-17 17:00:00+00:00,2023H2,matched,-0.0036713386177311,,-0.003445076789344283,-0.00022626182838681678
2023-09-26T20:00:00+00:00_S,2023-09-26 21:00:00+00:00,2023H2,matched,-0.0057110502157455,,-0.004740270224091956,-0.0009707799916535437
2023-09-27T03:00:00+00:00_L,2023-09-27 04:00:00+00:00,2023H2,matched,-0.0028334633637668,,-0.003684017386830513,0.0008505540230637127
2023-10-06T09:00:00+00:00_L,2023-10-06 10:00:00+00:00,2023H2,matched,-0.005820873961719,,-0.003919234138975027,-0.0019016398227439729
2023-10-06T12:00:00+00:00_S,2023-10-06 13:00:00+00:00,2023H2,matched,-0.020744771716638,,-0.004545658791168193,-0.016199112925469807
2023-10-08T06:00:00+00:00_S,2023-10-08 07:00:00+00:00,2023H2,matched,-0.0045204721134679,,0.02044733107029728,-0.02496780318376518
2023-10-08T15:00:00+00:00_S,2023-10-08 16:00:00+00:00,2023H2,matched,-0.0040609318996416,,-0.003939574812623561,-0.00012135708701803936
2023-10-15T11:00:00+00:00_S,2023-10-15 12:00:00+00:00,2023H2,matched,-0.0035489847819694,,-0.004361893818745076,0.0008129090367756755
2023-10-18T09:00:00+00:00_S,2023-10-18 10:00:00+00:00,2023H2,matched,-0.0099091246881468,,-0.0031250186294219,-0.0067841060587249
2023-10-30T08:00:00+00:00_L,2023-10-30 09:00:00+00:00,2023H2,matched,-0.0086881073819258,,-0.004774310135746916,-0.003913797246178885
2023-10-31T12:00:00+00:00_S,2023-10-31 13:00:00+00:00,2023H2,matched,-0.0042300021279759,,-0.0009118536382834238,-0.003318148489692476
2023-10-31T18:00:00+00:00_L,2023-10-31 19:00:00+00:00,2023H2,matched,-0.0059915180241985,,-0.005665152019177534,-0.0003263660050209661
2023-11-01T05:00:00+00:00_S,2023-11-01 06:00:00+00:00,2023H2,matched,-0.0048525936771388,,-0.005348445617351073,0.0004958519402122729
2023-11-01T14:00:00+00:00_S,2023-11-01 15:00:00+00:00,2023H2,matched,-0.0123163082542172,,-0.007478278669967715,-0.0048380295842494845
2023-11-02T15:00:00+00:00_S,2023-11-02 16:00:00+00:00,2023H2,matched,-0.0105809648099597,,-0.009576780234002989,-0.0010041845759567111
2023-11-06T04:00:00+00:00_S,2023-11-06 05:00:00+00:00,2023H2,matched,-0.0063348251018482,,-0.005949890054715021,-0.00038493504713317875
2023-11-07T18:00:00+00:00_L,2023-11-07 19:00:00+00:00,2023H2,matched,0.0299990733913593,,-0.002553676858775535,0.032552750250134835
2023-11-13T03:00:00+00:00_S,2023-11-13 04:00:00+00:00,2023H2,matched,0.0166714182424766,,-0.003988632629474685,0.020660050871951288
2023-11-15T11:00:00+00:00_L,2023-11-15 12:00:00+00:00,2023H2,matched,0.0108757733466524,,-0.009117755799813885,0.019993529146466286
2023-11-21T11:00:00+00:00_S,2023-11-21 12:00:00+00:00,2023H2,matched,-0.007229799093932,,-0.004010067365447658,-0.0032197317284843414
2023-11-22T18:00:00+00:00_L,2023-11-22 19:00:00+00:00,2023H2,matched,0.0112901883739744,,0.0017565228704172764,0.009533665503557123
2023-11-26T10:00:00+00:00_S,2023-11-26 11:00:00+00:00,2023H2,matched,-0.0010133568147339,,0.001981056355696899,-0.0029944131704307993
2023-12-01T01:00:00+00:00_L,2023-12-01 02:00:00+00:00,2023H2,matched,0.0680280112044817,,0.04995131729912768,0.018076693905354012
2023-12-07T08:00:00+00:00_S,2023-12-07 09:00:00+00:00,2023H2,matched,-0.0091038790344963,,-0.009303768700217983,0.0001998896657216826
2023-12-08T11:00:00+00:00_L,2023-12-08 12:00:00+00:00,2023H2,matched,-0.0008504404736551,,-0.0009534252861902072,0.0001029848125351072
2023-12-16T15:00:00+00:00_L,2023-12-16 16:00:00+00:00,2023H2,matched,-0.0091326642695532,,-0.003114619526951096,-0.006018044742602103
2023-12-20T04:00:00+00:00_L,2023-12-20 05:00:00+00:00,2023H2,matched,0.0165576258199555,,-0.008709594927629532,0.02526722074758503
2023-12-22T18:00:00+00:00_L,2023-12-22 19:00:00+00:00,2023H2,matched,-0.0089453130507753,,0.035905848642425374,-0.04485116169320068
2023-12-22T19:00:00+00:00_S,2023-12-22 20:00:00+00:00,2023H2,matched,-0.0093117432277038,,-0.009484761877351179,0.00017301864964737977
2023-12-23T01:00:00+00:00_S,2023-12-23 02:00:00+00:00,2023H2,matched,-0.0057790158058654,,-0.009100930583340936,0.0033219147774755367
2023-12-24T05:00:00+00:00_S,2023-12-24 06:00:00+00:00,2023H2,matched,-0.0082797523957069,,-0.003740876526923304,-0.004538875868783595
2023-12-24T13:00:00+00:00_L,2023-12-24 14:00:00+00:00,2023H2,matched,-0.0052573364307724,,0.03176379160678222,-0.03702112803755462
2023-12-25T21:00:00+00:00_L,2023-12-25 22:00:00+00:00,2023H2,matched,-0.0064841401110007,,0.02968055983306032,-0.03616469994406102
2023-12-26T05:00:00+00:00_S,2023-12-26 06:00:00+00:00,2023H2,matched,-0.0123253526328832,,-0.008584195664767164,-0.003741156968116036
2024-01-03T11:00:00+00:00_S,2024-01-03 12:00:00+00:00,2024H1,matched,-0.0100745540576407,,-0.0019831142648680795,-0.00809143979277262
2024-01-10T22:00:00+00:00_L,2024-01-10 23:00:00+00:00,2024H1,matched,-0.0263741737387521,,-0.013965260326251375,-0.012408913412500723
2024-01-14T13:00:00+00:00_L,2024-01-14 14:00:00+00:00,2024H1,matched,-0.0055859341848178,,-0.0029824696302549083,-0.0026034645545628915
2024-01-14T19:00:00+00:00_S,2024-01-14 20:00:00+00:00,2024H1,matched,-0.0084135472120059,,-0.008269282363405996,-0.00014426484859990374
2024-01-15T10:00:00+00:00_S,2024-01-15 11:00:00+00:00,2024H1,matched,-0.0066704051834918,,-0.007624107631320373,0.0009537024478285736
2024-01-15T14:00:00+00:00_S,2024-01-15 15:00:00+00:00,2024H1,matched,-0.0181137822601475,,0.002754980409890714,-0.02086876267003821
2024-01-20T01:00:00+00:00_L,2024-01-20 02:00:00+00:00,2024H1,matched,-0.00653106588045,,-0.007407163107639741,0.0008760972271897411
2024-01-28T18:00:00+00:00_S,,,insufficient_exact_controls,,1.0,,
2024-01-29T15:00:00+00:00_L,2024-01-29 16:00:00+00:00,2024H1,matched,0.0048558351973513,,-0.006306387786000566,0.011162222983351866
2024-01-31T20:00:00+00:00_S,2024-01-31 21:00:00+00:00,2024H1,matched,-0.001038847933523,,-0.005676261173480077,0.004637413239957077
2024-02-07T03:00:00+00:00_S,2024-02-07 04:00:00+00:00,2024H1,matched,-0.0076364018593353,,-0.0065937110693066155,-0.0010426907900286846
2024-02-12T09:00:00+00:00_S,2024-02-12 10:00:00+00:00,2024H1,matched,-0.0071495693030541,,-0.004988221335623968,-0.0021613479674301318
2024-02-12T14:00:00+00:00_L,2024-02-12 15:00:00+00:00,2024H1,matched,-0.0039013393378503,,0.025550052563642362,-0.029451391901492662
2024-02-16T10:00:00+00:00_L,2024-02-16 11:00:00+00:00,2024H1,matched,-0.0115311827956988,,0.012182778255177995,-0.023713961050876795
2024-02-18T14:00:00+00:00_L,2024-02-18 15:00:00+00:00,2024H1,matched,-0.0071649707061363,,-0.005695302570943192,-0.001469668135193108
2024-02-19T17:00:00+00:00_L,2024-02-19 18:00:00+00:00,2024H1,matched,-0.0083005109817944,,0.020932815392682286,-0.029233326374476686
2024-02-21T23:00:00+00:00_L,2024-02-22 00:00:00+00:00,2024H1,matched,-0.008915330589828,,0.062254903794399054,-0.07117023438422705
2024-02-25T17:00:00+00:00_L,2024-02-25 18:00:00+00:00,2024H1,matched,-0.0045478645637412,,0.022914320510517377,-0.02746218507425858
2024-02-29T19:00:00+00:00_L,2024-02-29 20:00:00+00:00,2024H1,matched,-0.0179908781115225,,-0.010907981443304774,-0.007082896668217728
2024-03-02T20:00:00+00:00_S,2024-03-02 21:00:00+00:00,2024H1,matched,-0.007487280880291,,-0.011820231393286027,0.004332950512995028
2024-03-11T06:00:00+00:00_L,2024-03-11 07:00:00+00:00,2024H1,matched,0.0148987889273357,,-0.016124048423465192,0.031022837350800893
2024-03-12T16:00:00+00:00_S,2024-03-12 17:00:00+00:00,2024H1,matched,-0.0210778383175886,,-0.010860063069225379,-0.01021777524836322
2024-03-14T13:00:00+00:00_S,2024-03-14 14:00:00+00:00,2024H1,matched,0.0283923956383475,,0.007926831318092095,0.020465564320255404
2024-03-16T01:00:00+00:00_S,2024-03-16 02:00:00+00:00,2024H1,matched,-0.0040586936888846,,-0.007473582139752094,0.003414888450867494
2024-03-20T14:00:00+00:00_L,2024-03-20 15:00:00+00:00,2024H1,matched,-0.0141474378930328,,-0.010595998560989988,-0.0035514393320428116
2024-03-27T05:00:00+00:00_L,2024-03-27 06:00:00+00:00,2024H1,matched,-0.0066765769613316,,-0.0032912392702741547,-0.0033853376910574456
2024-03-28T06:00:00+00:00_L,2024-03-28 07:00:00+00:00,2024H1,matched,-0.0097990217116351,,0.005721117395807607,-0.015520139107442706
2024-03-29T07:00:00+00:00_S,2024-03-29 08:00:00+00:00,2024H1,matched,-0.0121777453128806,,-0.008994199515625521,-0.003183545797255079
2024-03-29T14:00:00+00:00_S,2024-03-29 15:00:00+00:00,2024H1,matched,-0.0037350137474156,,-0.008377951510220395,0.004642937762804795
2024-04-01T05:00:00+00:00_S,2024-04-01 06:00:00+00:00,2024H1,matched,0.0345528717635101,,-0.01058079927445621,0.04513367103796631
2024-04-03T14:00:00+00:00_L,2024-04-03 15:00:00+00:00,2024H1,matched,-0.0143574429771908,,0.018430626998448735,-0.03278806997563954
2024-04-03T19:00:00+00:00_S,2024-04-03 20:00:00+00:00,2024H1,matched,-0.0080955491391878,,-0.007286392123776017,-0.0008091570154117834
2024-04-05T11:00:00+00:00_S,2024-04-05 12:00:00+00:00,2024H1,matched,-0.0113012622282118,,-0.008335450408042249,-0.002965811820169551
2024-04-10T19:00:00+00:00_L,2024-04-10 20:00:00+00:00,2024H1,matched,-0.005180675187453,,-0.010518512779421542,0.005337837591968542
2024-04-18T13:00:00+00:00_L,2024-04-18 14:00:00+00:00,2024H1,matched,-0.0164994466163976,,-0.016557103254798016,5.7656638400415544e-05
2024-04-19T01:00:00+00:00_S,2024-04-19 02:00:00+00:00,2024H1,matched,-0.0250416256964929,,-0.025657474489093612,0.0006158487926007129
2024-04-21T22:00:00+00:00_L,2024-04-21 23:00:00+00:00,2024H1,matched,-0.0090357879390446,,-0.0013803808199263062,-0.007655407119118295
2024-04-30T08:00:00+00:00_S,2024-04-30 09:00:00+00:00,2024H1,matched,0.0522893320671098,,-0.013550883451794041,0.06584021551890384
2024-05-06T12:00:00+00:00_S,2024-05-06 13:00:00+00:00,2024H1,matched,-0.0132098105494851,,-0.008647083756470865,-0.0045627267930142355
2024-05-07T08:00:00+00:00_L,2024-05-07 09:00:00+00:00,2024H1,matched,-0.0121065610137696,,0.05801515338584499,-0.0701217143996146
2024-05-07T11:00:00+00:00_S,2024-05-07 12:00:00+00:00,2024H1,matched,-0.0119468952961705,,-0.009524807114058119,-0.002422088182112382
2024-05-10T14:00:00+00:00_S,2024-05-10 15:00:00+00:00,2024H1,matched,-0.0025355405684264,,-0.0077538112434351394,0.0052182706750087396
2024-05-12T08:00:00+00:00_L,2024-05-12 09:00:00+00:00,2024H1,matched,-0.006357441231878,,-0.007144207531786201,0.0007867662999082011
2024-05-13T06:00:00+00:00_L,2024-05-13 07:00:00+00:00,2024H1,matched,0.0065342540574282,,0.009578805866731321,-0.0030445518093031214
2024-05-20T04:00:00+00:00_L,2024-05-20 05:00:00+00:00,2024H1,matched,-0.0097615887727992,,-0.009572704581932783,-0.0001888841908664167
2024-05-20T06:00:00+00:00_S,2024-05-20 07:00:00+00:00,2024H1,matched,-0.0072704334705653,,-0.013412026201539362,0.006141592730974062
2024-05-23T11:00:00+00:00_L,2024-05-23 12:00:00+00:00,2024H1,matched,-0.0082667885923302,,-0.008355073879477794,8.828528714759434e-05
2024-05-26T13:00:00+00:00_L,2024-05-26 14:00:00+00:00,2024H1,matched,-0.0046958933907221,,0.0027984992712436867,-0.007494392661965787
2024-05-30T06:00:00+00:00_S,2024-05-30 07:00:00+00:00,2024H1,matched,-0.0070627500976441,,-0.006868500915145827,-0.00019424918249827307
2024-06-02T11:00:00+00:00_L,2024-06-02 12:00:00+00:00,2024H1,matched,-0.0131607371740879,,0.0005604433537881696,-0.01372118052787607
2024-06-04T10:00:00+00:00_L,2024-06-04 11:00:00+00:00,2024H1,matched,0.0270423611232053,,-0.004765180610140454,0.031807541733345754
2024-06-06T19:00:00+00:00_S,2024-06-06 20:00:00+00:00,2024H1,matched,-0.0105770787996062,,-0.0015937042883912643,-0.008983374511214936
2024-06-10T12:00:00+00:00_S,2024-06-10 13:00:00+00:00,2024H1,matched,-0.0042299356244828,,-0.0023324836397504694,-0.001897451984732331
2024-06-10T14:00:00+00:00_L,2024-06-10 15:00:00+00:00,2024H1,matched,-0.0028381664248325,,-0.006309648567795624,0.003471482142963124
2024-06-18T00:00:00+00:00_S,2024-06-18 01:00:00+00:00,2024H1,matched,0.0025068271662962,,-0.00782078483257768,0.01032761199887388
2024-07-07T13:00:00+00:00_S,2024-07-07 14:00:00+00:00,2024H2,matched,-0.0106763128746989,,-0.01058564030971306,-9.067256498584107e-05
2024-07-11T01:00:00+00:00_L,2024-07-11 02:00:00+00:00,2024H2,matched,-0.0156865948246276,,-0.01262504250334114,-0.0030615523212864596
2024-07-12T13:00:00+00:00_L,2024-07-12 14:00:00+00:00,2024H2,matched,-0.0105083207261724,,0.008927694386977122,-0.019436015113149522
2024-07-18T04:00:00+00:00_S,2024-07-18 05:00:00+00:00,2024H2,matched,-0.0067991377347884,,0.04623671778752433,-0.05303585552231273
2024-07-21T14:00:00+00:00_L,2024-07-21 15:00:00+00:00,2024H2,matched,-0.0110145918690341,,-0.007719698090059676,-0.003294893778974424
2024-07-23T02:00:00+00:00_L,2024-07-23 03:00:00+00:00,2024H2,matched,-0.0080110791860286,,0.07585642452952339,-0.08386750371555199
2024-07-24T18:00:00+00:00_S,2024-07-24 19:00:00+00:00,2024H2,matched,-0.0029609083624875,,0.025916216524536722,-0.028877124887024222
2024-07-27T21:00:00+00:00_L,2024-07-27 22:00:00+00:00,2024H2,matched,-0.0205227399774365,,-0.01871007667573943,-0.0018126633016970727
2024-07-28T23:00:00+00:00_L,2024-07-29 00:00:00+00:00,2024H2,matched,-0.0063963129588651,,-0.00683781698581102,0.00044150402694592
2024-07-31T19:00:00+00:00_S,2024-07-31 20:00:00+00:00,2024H2,matched,0.0035519118314106,,-0.008358739105440048,0.011910650936850647
2024-08-02T14:00:00+00:00_S,2024-08-02 15:00:00+00:00,2024H2,matched,0.1420128578667342,,0.009398785730848994,0.13261407213588522
2024-08-08T01:00:00+00:00_L,2024-08-08 02:00:00+00:00,2024H2,matched,0.0607160971491882,,0.011927094054758816,0.048789003094429385
2024-08-15T17:00:00+00:00_S,2024-08-15 18:00:00+00:00,2024H2,matched,0.0051941835128199,,-0.007149245176526632,0.012343428689346531
