open_time,open,high,low,close,volume
2025-10-11 03:15:00+00:00,0.07121,0.07374,0.0706,0.07149,218428
2025-10-11 03:30:00+00:00,0.07149,0.07256,0.06934,0.07041,90197
2025-10-11 03:45:00+00:00,0.07039,0.07092,0.06967,0.07031,54772
2025-10-11 04:00:00+00:00,0.07032,0.07202,0.07003,0.07165,57002
2025-10-11 04:15:00+00:00,0.07167,0.07172,0.0703,0.07127,48931
2025-10-11 04:30:00+00:00,0.07129,0.07264,0.07091,0.07161,89516
2025-10-11 04:45:00+00:00,0.07167,0.07357,0.07131,0.07329,81686
2025-10-11 05:00:00+00:00,0.0733,0.07337,0.07195,0.0732,86012
2025-10-11 05:15:00+00:00,0.07325,0.07528,0.07208,0.07236,191775
2025-10-11 05:30:00+00:00,0.07239,0.07378,0.07227,0.07242,85892
2025-10-11 05:45:00+00:00,0.07245,0.07468,0.07245,0.0738,82543
2025-10-11 06:00:00+00:00,0.0738,0.07419,0.0726,0.07372,77362
2025-10-11 06:15:00+00:00,0.07378,0.07676,0.07342,0.07608,208816
2025-10-11 06:30:00+00:00,0.07607,0.07694,0.0749,0.07608,255608
2025-10-11 06:45:00+00:00,0.0761,0.07658,0.07405,0.07543,177000
2025-10-11 07:00:00+00:00,0.0754,0.07568,0.07321,0.07453,159947
2025-10-11 07:15:00+00:00,0.07452,0.07461,0.07221,0.07305,160166
2025-10-11 07:30:00+00:00,0.07305,0.07502,0.07277,0.07493,113211
2025-10-11 07:45:00+00:00,0.07492,0.07672,0.07457,0.07554,153218
2025-10-11 08:00:00+00:00,0.0755,0.07554,0.07355,0.07438,112065
2025-10-11 08:15:00+00:00,0.07441,0.07554,0.07412,0.07501,78392
2025-10-11 08:30:00+00:00,0.07504,0.07514,0.07401,0.07407,59840
2025-10-11 08:45:00+00:00,0.0741,0.07714,0.07409,0.07609,131291
2025-10-11 09:00:00+00:00,0.07609,0.07662,0.07519,0.07568,126251
2025-10-11 09:15:00+00:00,0.07571,0.0765,0.07492,0.07536,111407
2025-10-11 09:30:00+00:00,0.07535,0.07643,0.07488,0.07567,68116
2025-10-11 09:45:00+00:00,0.07566,0.07633,0.07525,0.07537,68597
2025-10-11 10:00:00+00:00,0.07543,0.07635,0.07505,0.07556,70896
2025-10-11 10:15:00+00:00,0.07557,0.07639,0.07512,0.0758,73866
2025-10-11 10:30:00+00:00,0.07583,0.07611,0.07529,0.07547,45623
2025-10-11 10:45:00+00:00,0.07547,0.07558,0.07437,0.07492,77201
2025-10-11 11:00:00+00:00,0.07494,0.07499,0.07328,0.07406,118882
2025-10-11 11:15:00+00:00,0.07406,0.07621,0.07382,0.07579,117854
2025-10-11 11:30:00+00:00,0.07578,0.07664,0.07515,0.07615,96357
2025-10-11 11:45:00+00:00,0.07616,0.07698,0.07589,0.07607,100308
2025-10-11 12:00:00+00:00,0.07607,0.07643,0.07549,0.07615,74607
2025-10-11 12:15:00+00:00,0.07619,0.07677,0.07591,0.07628,68832
2025-10-11 12:30:00+00:00,0.07629,0.07643,0.0756,0.0761,75564
2025-10-11 12:45:00+00:00,0.07609,0.07641,0.07567,0.07611,50815
2025-10-11 13:00:00+00:00,0.0761,0.07626,0.07473,0.0756,77988
2025-10-11 13:15:00+00:00,0.07558,0.07562,0.0747,0.07497,46956
2025-10-11 13:30:00+00:00,0.075,0.07608,0.07401,0.0755,113431
2025-10-11 13:45:00+00:00,0.0755,0.0763,0.0752,0.07593,60618
2025-10-11 14:00:00+00:00,0.07596,0.07608,0.07525,0.07567,56234
2025-10-11 14:15:00+00:00,0.07569,0.07612,0.07521,0.0754,59564
2025-10-11 14:30:00+00:00,0.07535,0.07576,0.07482,0.07515,61046
2025-10-11 14:45:00+00:00,0.07513,0.0756,0.0743,0.0745,77679
2025-10-11 15:00:00+00:00,0.0745,0.07499,0.07325,0.07382,92467
2025-10-11 15:15:00+00:00,0.07383,0.07497,0.07361,0.0748,69589
2025-10-11 15:30:00+00:00,0.07479,0.07479,0.07369,0.07402,47383
2025-10-11 15:45:00+00:00,0.07402,0.07578,0.0739,0.07558,101506
2025-10-11 16:00:00+00:00,0.07557,0.07648,0.07517,0.07607,96660
2025-10-11 16:15:00+00:00,0.07604,0.07619,0.07495,0.0755,62773
