target_trade_id,event,day,vol_bin,side,signal_i,target_net_return,target_gross_return,choices,matched,control_signal_i,control_entry_time,reason,control_net_return,control_gross_return,control_exit_time,excess_net_return
46,2026-03-18T17:00:00+00:00|-1,2026-03-18,2,-1,25427,0.010053774143095051,0.012053774143095053,121,True,25487,2026-03-18 22:00:00+00:00,matched,0.019603354061530687,0.02160335406153069,2026-03-19 07:30:00+00:00,-0.009549579918435636
47,2026-03-19T14:05:00+00:00|-1,2026-03-19,3,-1,25680,0.0077457666825973,0.009745766682597301,53,True,25687,2026-03-19 14:40:00+00:00,matched,-0.004766704631739003,-0.002766704631739003,2026-03-19 15:40:00+00:00,0.012512471314336304
48,2026-03-19T17:35:00+00:00|-1,2026-03-19,2,-1,25722,-5.689707213984811e-05,0.001943102927860152,224,True,25783,2026-03-19 22:40:00+00:00,matched,-0.002767675254643496,-0.0007676752546434962,2026-03-20 02:25:00+00:00,0.002710778182503648
49,2026-03-19T19:15:00+00:00|-1,2026-03-19,2,-1,25742,-0.0006407395124412556,0.0013592604875587444,224,True,25762,2026-03-19 20:55:00+00:00,matched,0.001542198773280547,0.003542198773280547,2026-03-20 02:25:00+00:00,-0.0021829382857218027
50,2026-03-20T02:25:00+00:00|1,2026-03-20,2,1,25828,0.003458474433572169,0.005458474433572169,259,True,25939,2026-03-20 11:40:00+00:00,matched,-0.0033617092961225597,-0.0013617092961225596,2026-03-20 20:15:00+00:00,0.006820183729694729
51,2026-03-20T09:35:00+00:00|1,2026-03-20,2,1,25914,-0.0008761372698062857,0.0011238627301937143,259,True,25934,2026-03-20 11:15:00+00:00,matched,-0.012607374164924079,-0.010607374164924077,2026-03-20 20:15:00+00:00,0.011731236895117793
52,2026-03-20T10:55:00+00:00|-1,2026-03-20,2,-1,25930,0.0019314328302589851,0.003931432830258985,259,True,25853,2026-03-20 04:30:00+00:00,matched,0.0021568937089246915,0.0041568937089246916,2026-03-20 04:50:00+00:00,-0.0002254608786657064
53,2026-03-20T20:15:00+00:00|-1,2026-03-20,2,-1,26042,-0.010996724629939392,-0.00899672462993939,259,True,25799,2026-03-20 00:00:00+00:00,matched,-0.0026646259840676905,-0.0006646259840676905,2026-03-20 02:25:00+00:00,-0.008332098645871701
54,2026-03-20T22:45:00+00:00|1,2026-03-20,2,1,26072,-0.003212087437480025,-0.001212087437480025,259,True,25799,2026-03-20 00:00:00+00:00,matched,0.004126728261581782,0.006126728261581782,2026-03-20 07:55:00+00:00,-0.007338815699061807
55,2026-03-21T03:40:00+00:00|1,2026-03-21,1,1,26131,0.0002456238231396419,0.002245623823139642,129,True,26128,2026-03-21 03:25:00+00:00,matched,-2.9226936377522647e-05,0.0019707730636224774,2026-03-21 09:05:00+00:00,0.00027485075951716453
56,2026-03-22T00:40:00+00:00|-1,2026-03-22,3,-1,26383,-0.01432502396931934,-0.012325023969319338,30,True,26382,2026-03-22 00:35:00+00:00,matched,-0.012648684349066297,-0.010648684349066295,2026-03-22 06:00:00+00:00,-0.0016763396202530423
57,2026-03-22T12:30:00+00:00|-1,2026-03-22,2,-1,26525,0.012797642360711126,0.014797642360711127,179,True,26540,2026-03-22 13:45:00+00:00,matched,0.008890464097609407,0.01089046409760941,2026-03-23 00:05:00+00:00,0.003907178263101718
58,2026-03-23T08:25:00+00:00|-1,2026-03-23,2,-1,26764,0.0016462770489009699,0.00364627704890097,153,True,26794,2026-03-23 10:55:00+00:00,matched,-0.05192647094747449,-0.04992647094747449,2026-03-23 15:45:00+00:00,0.05357274799637546
59,2026-03-23T10:15:00+00:00|-1,2026-03-23,2,-1,26786,-0.05088619901993319,-0.048886199019933185,153,True,26702,2026-03-23 03:15:00+00:00,matched,-0.0010137444189109984,0.0009862555810890017,2026-03-23 03:35:00+00:00,-0.04987245460102219
60,2026-03-23T15:45:00+00:00|1,2026-03-23,3,1,26852,0.0026626337831550124,0.004662633783155012,76,True,26864,2026-03-23 16:45:00+00:00,matched,0.011324697389973881,0.013324697389973883,2026-03-23 20:30:00+00:00,-0.008662063606818869
61,2026-03-23T21:20:00+00:00|1,2026-03-23,1,1,26919,-0.007388696269685522,-0.005388696269685522,43,True,26937,2026-03-23 22:50:00+00:00,matched,-0.005246692838670073,-0.0032466928386700733,2026-03-24 04:05:00+00:00,-0.002142003431015449
62,2026-03-24T04:05:00+00:00|-1,2026-03-24,1,-1,27000,0.002069251948294439,0.004069251948294439,22,True,27082,2026-03-24 10:55:00+00:00,matched,-4.9734096762786215e-05,0.0019502659032372138,2026-03-25 02:20:00+00:00,0.002118986045057225
63,2026-03-24T18:35:00+00:00|-1,2026-03-24,2,-1,27174,-0.018748624338124742,-0.01674862433812474,245,True,27205,2026-03-24 21:10:00+00:00,matched,-0.006850587900581349,-0.004850587900581349,2026-03-25 02:20:00+00:00,-0.011898036437543393
64,2026-03-25T02:20:00+00:00|1,2026-03-25,1,1,27267,0.004623438711144791,0.006623438711144791,129,True,27310,2026-03-25 05:55:00+00:00,matched,-0.0020092218594959226,-9.22185949592258e-06,2026-03-25 06:40:00+00:00,0.006632660570640714
65,2026-03-25T19:30:00+00:00|-1,2026-03-25,2,-1,27473,-0.0006865451528907923,0.0013134548471092078,157,True,27399,2026-03-25 13:20:00+00:00,matched,0.007709360960850954,0.009709360960850955,2026-03-25 15:15:00+00:00,-0.008395906113741747
66,2026-03-25T21:05:00+00:00|-1,2026-03-25,1,-1,27492,0.006271103783648925,0.008271103783648925,129,True,27379,2026-03-25 11:40:00+00:00,matched,0.013867520102047948,0.01586752010204795,2026-03-25 15:15:00+00:00,-0.007596416318399022
67,2026-03-26T08:05:00+00:00|-1,2026-03-26,1,-1,27624,0.017140266164173856,0.019140266164173858,91,True,27577,2026-03-26 04:10:00+00:00,matched,0.0028599904195403276,0.004859990419540328,2026-03-26 05:15:00+00:00,0.014280275744633529
68,2026-03-26T17:40:00+00:00|-1,2026-03-26,2,-1,27739,0.0018662163339171495,0.0038662163339171496,191,True,27812,2026-03-26 23:45:00+00:00,matched,-0.0004698561664796524,0.0015301438335203477,2026-03-27 08:35:00+00:00,0.002336072500396802
69,2026-03-27T04:45:00+00:00|-1,2026-03-27,2,-1,27872,-0.003940043870338748,-0.001940043870338748,165,True,27883,2026-03-27 05:40:00+00:00,matched,-0.0005329123147923536,0.0014670876852076464,2026-03-27 08:35:00+00:00,-0.0034071315555463944
70,2026-03-27T19:40:00+00:00|-1,2026-03-27,2,-1,28051,0.0022312055171305207,0.004231205517130521,165,True,27934,2026-03-27 09:55:00+00:00,matched,0.024460385260860806,0.026460385260860808,2026-03-27 11:00:00+00:00,-0.022229179743730287
71,2026-03-28T02:40:00+00:00|1,2026-03-28,1,1,28135,-0.0009011598308392692,0.0010988401691607308,178,True,28264,2026-03-28 13:25:00+00:00,matched,-0.0003362395015713542,0.0016637604984286458,2026-03-29 05:55:00+00:00,-0.000564920329267915
72,2026-03-28T03:05:00+00:00|-1,2026-03-28,1,-1,28140,-0.009628053109375756,-0.007628053109375754,178,True,28219,2026-03-28 09:40:00+00:00,matched,-0.015349769987071271,-0.01334976998707127,2026-03-28 20:50:00+00:00,0.005721716877695515
73,2026-03-28T08:50:00+00:00|1,2026-03-28,1,1,28209,-0.0036689652415502465,-0.0016689652415502465,178,True,28231,2026-03-28 10:40:00+00:00,matched,0.0007101631116688285,0.0027101631116688285,2026-03-28 11:50:00+00:00,-0.004379128353219075
74,2026-03-28T20:50:00+00:00|1,2026-03-28,0,1,28353,-0.010584794627580218,-0.008584794627580217,59,True,28205,2026-03-28 08:30:00+00:00,matched,-0.0045710791043658255,-0.0025710791043658254,2026-03-28 11:50:00+00:00,-0.006013715523214393
75,2026-03-29T05:55:00+00:00|-1,2026-03-29,1,-1,28462,-0.00033900300276334776,0.0016609969972366523,242,True,28540,2026-03-29 12:25:00+00:00,matched,-0.030361601678615235,-0.028361601678615234,2026-03-30 09:20:00+00:00,0.030022598675851886
76,2026-03-30T09:20:00+00:00|1,2026-03-30,2,1,28791,-0.0018153923883366101,0.0001846076116633899,213,True,28759,2026-03-30 06:40:00+00:00,matched,0.004492236692870357,0.006492236692870357,2026-03-30 11:10:00+00:00,-0.006307629081206967
77,2026-03-30T14:00:00+00:00|1,2026-03-30,2,1,28847,-0.019623155758596744,-0.017623155758596742,213,True,28940,2026-03-30 21:45:00+00:00,matched,0.019460004797172692,0.021460004797172694,2026-03-31 01:35:00+00:00,-0.039083160555769436
78,2026-03-30T20:05:00+00:00|-1,2026-03-30,2,-1,28920,-0.019069518505157035,-0.017069518505157033,213,True,28730,2026-03-30 04:15:00+00:00,matched,-0.009311057607610529,-0.007311057607610527,2026-03-30 09:20:00+00:00,-0.009758460897546506
79,2026-03-31T06:25:00+00:00|1,2026-03-31,1,1,29044,-0.0006054625054057166,0.0013945374945942834,14,True,29063,2026-03-31 08:00:00+00:00,matched,0.04175203772281155,0.043752037722811554,2026-04-01 06:40:00+00:00,-0.04235750022821727
80,2026-03-31T15:00:00+00:00|1,2026-03-31,3,1,29147,0.046845726915760943,0.048845726915760945,67,True,29169,2026-03-31 16:50:00+00:00,matched,0.020744611863437123,0.022744611863437125,2026-04-01 06:40:00+00:00,0.02610111505232382
81,2026-04-01T07:40:00+00:00|1,2026-04-01,2,1,29347,-0.0013735390369331562,0.0006264609630668438,247,True,29337,2026-04-01 06:50:00+00:00,matched,-0.005357314148681123,-0.003357314148681123,2026-04-01 20:00:00+00:00,0.003983775111747967
82,2026-04-02T08:00:00+00:00|-1,2026-04-02,1,-1,29639,0.00781093510475206,0.009810935104752061,93,True,29661,2026-04-02 09:50:00+00:00,matched,0.0021699091136006005,0.004169909113600601,2026-04-02 10:20:00+00:00,0.0056410259911514595
83,2026-04-02T17:55:00+00:00|1,2026-04-02,2,1,29758,0.00038108017116456235,0.0023810801711645624,147,True,29591,2026-04-02 04:00:00+00:00,matched,-0.002267587817456505,-0.00026758781745650495,2026-04-02 08:00:00+00:00,0.0026486679886210673
84,2026-04-03T05:05:00+00:00|-1,2026-04-03,1,-1,29892,-0.005193193047016818,-0.003193193047016818,199,True,29938,2026-04-03 08:55:00+00:00,matched,0.0022652831215266307,0.004265283121526631,2026-04-03 12:55:00+00:00,-0.007458476168543449
85,2026-04-03T08:50:00+00:00|1,2026-04-03,1,1,29937,-0.0035429927265845356,-0.0015429927265845356,199,True,29931,2026-04-03 08:20:00+00:00,matched,-0.006715840386940728,-0.004715840386940728,2026-04-05 02:40:00+00:00,0.003172847660356193
86,2026-04-05T02:40:00+00:00|-1,2026-04-05,0,-1,30439,-0.00035742923095605054,0.0016425707690439495,113,True,30514,2026-04-05 08:55:00+00:00,matched,0.004025693912428576,0.006025693912428576,2026-04-05 12:45:00+00:00,-0.004383123143384626
87,2026-04-05T08:25:00+00:00|-1,2026-04-05,1,-1,30508,0.0044404333547687375,0.006440433354768738,129,True,30647,2026-04-05 20:00:00+00:00,matched,-0.0006899372625511751,0.001310062737448825,2026-04-05 21:35:00+00:00,0.005130370617319913
88,2026-04-05T14:10:00+00:00|-1,2026-04-05,2,-1,30577,-0.011866742552105736,-0.009866742552105734,35,True,30673,2026-04-05 22:10:00+00:00,matched,-0.02734045937766738,-0.02534045937766738,2026-04-06 01:20:00+00:00,0.015473716825561645
89,2026-04-05T21:35:00+00:00|1,2026-04-05,1,1,30666,0.010836022484902452,0.012836022484902454,129,True,30662,2026-04-05 21:15:00+00:00,matched,0.010059130519212589,0.01205913051921259,2026-04-05 23:00:00+00:00,0.0007768919656898632
90,2026-04-06T01:20:00+00:00|1,2026-04-06,2,1,30711,-0.004558923832993498,-0.0025589238329934982,145,True,30707,2026-04-06 01:00:00+00:00,matched,-0.007770862800565713,-0.0057708628005657125,2026-04-07 00:05:00+00:00,0.0032119389675722143
91,2026-04-07T00:05:00+00:00|-1,2026-04-07,2,-1,30984,0.002998197993133613,0.004998197993133613,203,True,31144,2026-04-07 13:25:00+00:00,matched,0.0005347203886572078,0.002534720388657208,2026-04-07 13:45:00+00:00,0.002463477604476405
92,2026-04-07T02:35:00+00:00|-1,2026-04-07,2,-1,31014,-0.00523824649665494,-0.0032382464966549396,203,True,31198,2026-04-07 17:55:00+00:00,matched,-0.06971130918371227,-0.06771130918371226,2026-04-08 00:15:00+00:00,0.06447306268705733
93,2026-04-08T00:15:00+00:00|1,2026-04-08,3,1,31274,0.0036902049098086493,0.005690204909808649,32,True,31277,2026-04-08 00:30:00+00:00,matched,0.004992476167086981,0.006992476167086981,2026-04-08 07:30:00+00:00,-0.0013022712572783313
94,2026-04-08T09:45:00+00:00|1,2026-04-08,1,1,31388,0.0009706233409936278,0.002970623340993628,106,True,31354,2026-04-08 06:55:00+00:00,matched,0.002395770796404852,0.004395770796404852,2026-04-08 07:30:00+00:00,-0.0014251474554112242
95,2026-04-08T13:55:00+00:00|1,2026-04-08,2,1,31438,-0.014288222816893903,-0.012288222816893901,147,True,31312,2026-04-08 03:25:00+00:00,matched,0.008262957487792821,0.010262957487792823,2026-04-08 07:30:00+00:00,-0.022551180304686724
96,2026-04-08T15:35:00+00:00|-1,2026-04-08,3,-1,31458,0.0008814787966653376,0.0028814787966653377,32,True,31284,2026-04-08 01:05:00+00:00,matched,-0.008125512513162956,-0.006125512513162956,2026-04-08 09:45:00+00:00,0.009006991309828294
97,2026-04-09T07:15:00+00:00|-1,2026-04-09,1,-1,31646,-0.0009329058850470178,0.0010670941149529822,123,True,31669,2026-04-09 09:10:00+00:00,matched,-0.0019449866821926714,5.5013317807328654e-05,2026-04-09 11:25:00+00:00,0.0010120807971456536
98,2026-04-09T11:25:00+00:00|1,2026-04-09,1,1,31696,-0.003884309797035577,-0.001884309797035577,123,True,31674,2026-04-09 09:35:00+00:00,matched,-0.005045276158464283,-0.003045276158464283,2026-04-09 15:00:00+00:00,0.0011609663614287058
99,2026-04-09T15:00:00+00:00|-1,2026-04-09,2,-1,31739,-0.013538496871928096,-0.011538496871928094,142,True,31823,2026-04-09 22:00:00+00:00,matched,-0.0034706081983013597,-0.0014706081983013597,2026-04-09 22:50:00+00:00,-0.010067888673626737
100,2026-04-09T16:45:00+00:00|1,2026-04-09,3,1,31760,0.005406297396216344,0.007406297396216344,20,True,31757,2026-04-09 16:30:00+00:00,matched,0.002291515203643126,0.004291515203643126,2026-04-09 17:20:00+00:00,0.0031147821925732178
101,2026-04-09T21:00:00+00:00|1,2026-04-09,2,1,31811,-0.008278448513558077,-0.006278448513558077,142,True,31825,2026-04-09 22:10:00+00:00,matched,-0.009516624606675128,-0.007516624606675126,2026-04-10 01:50:00+00:00,0.001238176093117051
102,2026-04-10T01:50:00+00:00|-1,2026-04-10,2,-1,31869,0.004204399483269896,0.006204399483269896,129,True,32058,2026-04-10 17:35:00+00:00,matched,-0.003495168596996166,-0.0014951685969961659,2026-04-10 19:45:00+00:00,0.0076995680802660615
103,2026-04-10T08:35:00+00:00|-1,2026-04-10,1,-1,31950,-0.021478021978021955,-0.019478021978021953,157,True,32098,2026-04-10 20:55:00+00:00,matched,0.002611430299365171,0.004611430299365171,2026-04-10 22:40:00+00:00,-0.024089452277387124
104,2026-04-10T15:50:00+00:00|1,2026-04-10,2,1,32037,0.003838655492378386,0.005838655492378386,129,True,32021,2026-04-10 14:30:00+00:00,matched,-0.003756200188992141,-0.0017562001889921408,2026-04-10 16:35:00+00:00,0.007594855681370527
105,2026-04-10T19:45:00+00:00|1,2026-04-10,1,1,32084,0.002354026471767858,0.004354026471767858,157,True,31905,2026-04-10 04:50:00+00:00,matched,-0.004657752692002191,-0.002657752692002191,2026-04-10 08:35:00+00:00,0.007011779163770049
106,2026-04-10T22:40:00+00:00|1,2026-04-10,1,1,32119,-0.003518948887370031,-0.0015189488873700308,157,True,31893,2026-04-10 03:50:00+00:00,matched,-0.0027594959874819285,-0.0007594959874819285,2026-04-10 08:35:00+00:00,-0.0007594528998881023
107,2026-04-11T07:00:00+00:00|-1,2026-04-11,0,-1,32219,-0.02751241840008256,-0.02551241840008256,55,True,32181,2026-04-11 03:50:00+00:00,matched,-0.023290152970061095,-0.021290152970061094,2026-04-11 20:40:00+00:00,-0.004222265430021466
