ADA_USDT_015560.png	mistakenness=0.34832399999999997
ORDI_USDT_016560.png	mistakenness=0.34740499999999996
PENGU_USDT_015860.png	mistakenness=0.3469465
TRX_USDT_016460.png	mistakenness=0.3457465
PEPE_USDT_016060.png	mistakenness=0.345533
SUI_USDT_016960.png	mistakenness=0.3453085
ASTER_USDT_014660.png	mistakenness=0.3452595
SOL_USDT_017160.png	mistakenness=0.34427050000000003
AAVE_USDT_016560.png	mistakenness=0.3442265
ADA_USDT_017160.png	mistakenness=0.3441885
UNI_USDT_015060.png	mistakenness=0.34406349999999997
BCH_USDT_015860.png	mistakenness=0.343248
DOGE_USDT_015060.png	mistakenness=0.342291
ETH_USDT_015060.png	mistakenness=0.3421615
SUI_USDT_016860.png	mistakenness=0.3413025
LINK_USDT_017360.png	mistakenness=0.340924
ASTER_USDT_017360.png	mistakenness=0.3403605
PI_USDT_017060.png	mistakenness=0.34004100000000004
AVAX_USDT_016560.png	mistakenness=0.3396045
WLD_USDT_014460.png	mistakenness=0.3378325
ALLO_USDT_014360.png	mistakenness=0.333436
AAVE_USDT_014960.png	mistakenness=0.32971649999999997
AAVE_USDT_016660.png	mistakenness=0.329465
MON_USDT_007060.png	mistakenness=0.32899449999999997
ALLO_USDT_014760.png	mistakenness=0.328042
APE_USDT_014160.png	mistakenness=0.32754300000000003
PI_USDT_016760.png	mistakenness=0.326625
NEAR_USDT_014360.png	mistakenness=0.32627
IP_USDT_015960.png	mistakenness=0.32611650000000003
OP_USDT_015760.png	mistakenness=0.32307600000000003
UNI_USDT_016960.png	mistakenness=0.322777
PENGU_USDT_015760.png	mistakenness=0.3217265
IP_USDT_014460.png	mistakenness=0.32084250000000003
APT_USDT_016760.png	mistakenness=0.3206925
CFX_USDT_015360.png	mistakenness=0.320141
MON_USDT_007160.png	mistakenness=0.3187835
PENGU_USDT_016760.png	mistakenness=0.3180425
ASTER_USDT_016560.png	mistakenness=0.3129245
WLFI_USDT_016160.png	mistakenness=0.311481
XRP_USDT_015960.png	mistakenness=0.3112815
PEPE_USDT_015460.png	mistakenness=0.311053
XRP_USDT_015460.png	mistakenness=0.3100725
ASTER_USDT_016760.png	mistakenness=0.309772
WLFI_USDT_017260.png	mistakenness=0.3080275
OP_USDT_016760.png	mistakenness=0.3071415
LINK_USDT_017460.png	mistakenness=0.30611
IP_USDT_015860.png	mistakenness=0.301013
APE_USDT_017160.png	mistakenness=0.30066950000000003
PENGU_USDT_016960.png	mistakenness=0.3001065
CFX_USDT_014860.png	mistakenness=0.2990345
