trade_id,side,entry_i,exit_i,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,risk_pct,gross_return,net_return,gross_r,net_r,reason,dual_touch,holding_bars,diamond_open_time,diamond_close_time,confirm_time,wait_bars
80,1,86929,87032,2024-06-17 17:05:00+00:00,2024-06-18 01:40:00+00:00,66088.0,65140.5,68930.5,65140.5,0.014336944679820844,-0.014336944679820844,-0.016336944679820845,-1.0,-1.1394997361477572,stop,False,104,2024-06-17 16:00:00+00:00,2024-06-17 17:00:00+00:00,2024-06-17 17:05:00+00:00,1
81,1,87277,87489,2024-06-18 22:05:00+00:00,2024-06-19 15:45:00+00:00,65118.1,64787.5,66109.9,64787.5,0.005076929455865551,-0.005076929455865551,-0.007076929455865551,-1.0,-1.3939388989715686,stop,False,213,2024-06-18 21:00:00+00:00,2024-06-18 22:00:00+00:00,2024-06-18 22:05:00+00:00,1
82,-1,87757,88853,2024-06-20 14:05:00+00:00,2024-06-24 09:25:00+00:00,65022.8,66007.3,62069.3,62069.3,0.015140842904335094,0.045422528713005283,0.04342252871300528,3.0,2.8679069578466225,target,False,1097,2024-06-20 13:00:00+00:00,2024-06-20 14:00:00+00:00,2024-06-20 14:05:00+00:00,1
83,1,89033,90769,2024-06-25 00:25:00+00:00,2024-07-01 01:05:00+00:00,60360.1,59411.7,63205.3,63205.3,0.01571236628169936,0.04713709884509808,0.045137098845098075,3.0,2.872711725010544,target,False,1737,2024-06-24 21:00:00+00:00,2024-06-24 22:00:00+00:00,2024-06-25 00:25:00+00:00,29
84,1,91335,91345,2024-07-03 00:15:00+00:00,2024-07-03 01:05:00+00:00,62222.0,61955.9,63020.299999999996,61955.9,0.004276622416508607,-0.004276622416508607,-0.006276622416508607,-1.0,-1.4676587748966579,stop,False,11,2024-07-02 22:00:00+00:00,2024-07-02 23:00:00+00:00,2024-07-03 00:15:00+00:00,15
85,1,91530,91570,2024-07-03 16:30:00+00:00,2024-07-03 19:50:00+00:00,60615.9,59760.0,63183.600000000006,59760.0,0.01412005760864726,-0.01412005760864726,-0.016120057608647258,-1.0,-1.1416424815983173,stop,False,41,2024-07-03 13:00:00+00:00,2024-07-03 14:00:00+00:00,2024-07-03 16:30:00+00:00,30
86,1,91813,91904,2024-07-04 16:05:00+00:00,2024-07-04 23:40:00+00:00,57956.0,57364.0,59732.0,57364.0,0.010214645593208642,-0.010214645593208642,-0.012214645593208642,-1.0,-1.1957972972972972,stop,False,92,2024-07-04 15:00:00+00:00,2024-07-04 16:00:00+00:00,2024-07-04 16:05:00+00:00,1
87,1,92042,92392,2024-07-05 11:10:00+00:00,2024-07-06 16:20:00+00:00,55178.3,54400.0,57513.20000000001,57513.20000000001,0.014105182653325726,0.042315547959977176,0.040315547959977174,3.0,2.858208145959142,target,False,351,2024-07-05 10:00:00+00:00,2024-07-05 11:00:00+00:00,2024-07-05 11:10:00+00:00,2
88,1,92862,92877,2024-07-08 07:30:00+00:00,2024-07-08 08:45:00+00:00,55723.1,55205.9,57274.69999999999,57274.69999999999,0.009281608525010221,0.027844825575030666,0.025844825575030664,3.0,2.7845201082753275,target,False,16,2024-07-08 06:00:00+00:00,2024-07-08 07:00:00+00:00,2024-07-08 07:30:00+00:00,6
89,-1,93505,93775,2024-07-10 13:05:00+00:00,2024-07-11 11:35:00+00:00,58060.0,58572.4,56522.799999999996,58572.4,0.008825353083017594,-0.008825353083017594,-0.010825353083017594,-1.0,-1.2266198282591718,stop,False,271,2024-07-10 12:00:00+00:00,2024-07-10 13:00:00+00:00,2024-07-10 13:05:00+00:00,1
90,-1,94651,94678,2024-07-14 12:35:00+00:00,2024-07-14 14:50:00+00:00,59722.1,60234.7,58184.3,60234.7,0.008583087332829866,-0.008583087332829866,-0.010583087332829866,-1.0,-1.2330163870464306,stop,False,28,2024-07-14 10:00:00+00:00,2024-07-14 11:00:00+00:00,2024-07-14 12:35:00+00:00,19
91,-1,95142,95268,2024-07-16 05:30:00+00:00,2024-07-16 16:00:00+00:00,63975.4,65000.0,60901.600000000006,65000.0,0.01601553096971646,-0.01601553096971646,-0.01801553096971646,-1.0,-1.1248787819636934,stop,False,127,2024-07-16 04:00:00+00:00,2024-07-16 05:00:00+00:00,2024-07-16 05:30:00+00:00,6
92,-1,96236,96425,2024-07-20 00:40:00+00:00,2024-07-20 16:25:00+00:00,66394.5,66920.8,64815.59999999999,66920.8,0.007926861411713363,-0.007926861411713363,-0.009926861411713363,-1.0,-1.2523066692000746,stop,False,190,2024-07-19 23:00:00+00:00,2024-07-20 00:00:00+00:00,2024-07-20 00:40:00+00:00,8
93,-1,96525,96537,2024-07-21 00:45:00+00:00,2024-07-21 01:45:00+00:00,66994.7,67349.8,65929.39999999998,67349.8,0.005300419286898901,-0.005300419286898901,-0.007300419286898901,-1.0,-1.3773286398197628,stop,False,13,2024-07-20 21:00:00+00:00,2024-07-20 22:00:00+00:00,2024-07-21 00:45:00+00:00,33
94,1,97849,98402,2024-07-25 15:05:00+00:00,2024-07-27 13:10:00+00:00,64725.6,63433.6,68601.6,68601.6,0.019961190008281112,0.05988357002484345,0.05788357002484345,3.0000000000000058,2.8998055727554237,target,False,554,2024-07-25 14:00:00+00:00,2024-07-25 15:00:00+00:00,2024-07-25 15:05:00+00:00,1
95,1,99369,99634,2024-07-30 21:45:00+00:00,2024-07-31 19:50:00+00:00,66230.5,65280.0,69082.0,65280.0,0.014351393995213686,-0.014351393995213686,-0.016351393995213688,-1.0,-1.1393592845870595,stop,False,266,2024-07-30 20:00:00+00:00,2024-07-30 21:00:00+00:00,2024-07-30 21:45:00+00:00,9
96,1,99793,99857,2024-08-01 09:05:00+00:00,2024-08-01 14:25:00+00:00,64522.6,64297.9,65196.69999999999,64297.9,0.0034825007051792257,-0.0034825007051792257,-0.005482500705179225,-1.0,-1.5742999554962245,stop,False,65,2024-08-01 08:00:00+00:00,2024-08-01 09:00:00+00:00,2024-08-01 09:05:00+00:00,1
97,1,99937,100151,2024-08-01 21:05:00+00:00,2024-08-02 14:55:00+00:00,64784.3,63326.7,69157.10000000002,63326.7,0.02249927837454454,-0.02249927837454454,-0.02449927837454454,-1.0,-1.0888917398463225,stop,False,215,2024-08-01 20:00:00+00:00,2024-08-01 21:00:00+00:00,2024-08-01 21:05:00+00:00,1
98,1,100389,100447,2024-08-03 10:45:00+00:00,2024-08-03 15:35:00+00:00,61790.3,61305.7,63244.10000000002,61305.7,0.007842654915091944,-0.007842654915091944,-0.009842654915091944,-1.0,-1.2550156830375536,stop,False,59,2024-08-03 03:00:00+00:00,2024-08-03 04:00:00+00:00,2024-08-03 10:45:00+00:00,81
99,-1,102049,102676,2024-08-09 05:05:00+00:00,2024-08-11 09:20:00+00:00,60618.4,61754.6,57209.80000000001,61754.6,0.018743483826692837,-0.018743483826692837,-0.02074348382669284,-1.0,-1.1067037493399052,stop,False,628,2024-08-09 00:00:00+00:00,2024-08-09 01:00:00+00:00,2024-08-09 05:05:00+00:00,49
100,1,103834,103934,2024-08-15 09:50:00+00:00,2024-08-15 18:10:00+00:00,58453.8,57969.9,59905.50000000001,57969.9,0.008278332631924724,-0.008278332631924724,-0.010278332631924724,-1.0,-1.2415945443273397,stop,False,101,2024-08-15 08:00:00+00:00,2024-08-15 09:00:00+00:00,2024-08-15 09:50:00+00:00,10
101,1,104065,104154,2024-08-16 05:05:00+00:00,2024-08-16 12:30:00+00:00,58238.7,57808.0,59530.79999999999,57808.0,0.007395426065485615,-0.007395426065485615,-0.009395426065485615,-1.0,-1.270437427443698,stop,False,90,2024-08-16 04:00:00+00:00,2024-08-16 05:00:00+00:00,2024-08-16 05:05:00+00:00,1
102,-1,105769,105827,2024-08-22 03:05:00+00:00,2024-08-22 07:55:00+00:00,60180.0,60977.9,57786.299999999996,60977.9,0.013258557660352301,-0.013258557660352301,-0.015258557660352301,-1.0,-1.1508459706730163,stop,False,59,2024-08-22 02:00:00+00:00,2024-08-22 03:00:00+00:00,2024-08-22 03:05:00+00:00,1
103,1,107236,107250,2024-08-27 05:20:00+00:00,2024-08-27 06:30:00+00:00,63137.7,62903.7,63839.7,62903.7,0.0037061850526705917,-0.0037061850526705917,-0.005706185052670592,-1.0,-1.5396384615384615,stop,False,15,2024-08-27 04:00:00+00:00,2024-08-27 05:00:00+00:00,2024-08-27 05:20:00+00:00,4
104,1,107579,107644,2024-08-28 09:55:00+00:00,2024-08-28 15:20:00+00:00,59924.4,58537.5,64085.100000000006,58537.5,0.02314416164367105,-0.02314416164367105,-0.025144161643671052,-1.0,-1.0864148821111832,stop,False,66,2024-08-28 08:00:00+00:00,2024-08-28 09:00:00+00:00,2024-08-28 09:55:00+00:00,11
105,1,110398,110521,2024-09-07 04:50:00+00:00,2024-09-07 15:05:00+00:00,53985.6,53744.0,54710.399999999994,54710.399999999994,0.004475267478735044,0.01342580243620513,0.01142580243620513,3.0,2.5530993377483413,target,False,124,2024-09-07 01:00:00+00:00,2024-09-07 02:00:00+00:00,2024-09-07 04:50:00+00:00,34
106,-1,111243,111269,2024-09-10 03:15:00+00:00,2024-09-10 05:25:00+00:00,56676.0,56927.1,55922.700000000004,56927.1,0.004430446749947042,-0.004430446749947042,-0.006430446749947042,-1.0,-1.4514217443249726,stop,False,27,2024-09-10 02:00:00+00:00,2024-09-10 03:00:00+00:00,2024-09-10 03:15:00+00:00,3
107,-1,112422,112573,2024-09-14 05:30:00+00:00,2024-09-14 18:05:00+00:00,60118.3,60356.0,59405.20000000001,59405.20000000001,0.003953870951108017,0.01186161285332405,0.00986161285332405,3.0,2.4941665965502673,target,False,152,2024-09-14 04:00:00+00:00,2024-09-14 05:00:00+00:00,2024-09-14 05:30:00+00:00,6
108,1,113023,113094,2024-09-16 07:35:00+00:00,2024-09-16 13:30:00+00:00,58904.0,58355.8,60548.59999999999,58355.8,0.009306668477522699,-0.009306668477522699,-0.011306668477522699,-1.0,-1.2148996716526828,stop,False,72,2024-09-16 05:00:00+00:00,2024-09-16 06:00:00+00:00,2024-09-16 07:35:00+00:00,19
109,1,113210,113390,2024-09-16 23:10:00+00:00,2024-09-17 14:10:00+00:00,58109.9,57602.9,59630.9,59630.9,0.008724847229129631,0.026174541687388895,0.024174541687388897,3.0,2.770769625246549,target,False,181,2024-09-16 21:00:00+00:00,2024-09-16 22:00:00+00:00,2024-09-16 23:10:00+00:00,14
110,-1,113461,113724,2024-09-17 20:05:00+00:00,2024-09-18 18:00:00+00:00,59878.1,61086.0,56254.399999999994,61086.0,0.020172650768811994,-0.020172650768811994,-0.022172650768811995,-1.0,-1.0991441344482158,stop,False,264,2024-09-17 18:00:00+00:00,2024-09-17 19:00:00+00:00,2024-09-17 20:05:00+00:00,13
111,-1,114047,114130,2024-09-19 20:55:00+00:00,2024-09-20 03:50:00+00:00,63118.9,63653.5,61515.100000000006,63653.5,0.008469729352064097,-0.008469729352064097,-0.010469729352064097,-1.0,-1.236135054246166,stop,False,84,2024-09-19 19:00:00+00:00,2024-09-19 20:00:00+00:00,2024-09-19 20:55:00+00:00,11
112,-1,115033,115343,2024-09-23 07:05:00+00:00,2024-09-24 08:55:00+00:00,63623.5,63940.0,62674.0,63940.0,0.00497457700378005,-0.00497457700378005,-0.00697457700378005,-1.0,-1.402044233807267,stop,False,311,2024-09-23 05:00:00+00:00,2024-09-23 06:00:00+00:00,2024-09-23 07:05:00+00:00,13
113,-1,116053,116113,2024-09-26 20:05:00+00:00,2024-09-27 01:05:00+00:00,64774.1,65303.5,63185.899999999994,65303.5,0.008173019771791525,-0.008173019771791525,-0.010173019771791525,-1.0,-1.2447075935020773,stop,False,61,2024-09-26 19:00:00+00:00,2024-09-26 20:00:00+00:00,2024-09-26 20:05:00+00:00,1
114,-1,116319,117069,2024-09-27 18:15:00+00:00,2024-09-30 08:45:00+00:00,65780.1,66352.9,64061.70000000004,64061.70000000004,0.008707800687441768,0.02612340206232531,0.024123402062325307,3.0,2.7703208798882635,target,False,751,2024-09-27 17:00:00+00:00,2024-09-27 18:00:00+00:00,2024-09-27 18:15:00+00:00,3
115,1,117564,117695,2024-10-02 02:00:00+00:00,2024-10-02 12:55:00+00:00,61517.6,60737.4,63858.19999999999,60737.4,0.012682549384241211,-0.012682549384241211,-0.014682549384241211,-1.0,-1.1576970007690341,stop,False,132,2024-10-02 00:00:00+00:00,2024-10-02 01:00:00+00:00,2024-10-02 02:00:00+00:00,12
116,1,117733,117759,2024-10-02 16:05:00+00:00,2024-10-02 18:15:00+00:00,62159.3,61057.0,65466.20000000001,61057.0,0.017733468684492954,-0.017733468684492954,-0.019733468684492952,-1.0,-1.1127810940760225,stop,False,27,2024-10-02 15:00:00+00:00,2024-10-02 16:00:00+00:00,2024-10-02 16:05:00+00:00,1
117,-1,118949,118968,2024-10-06 21:25:00+00:00,2024-10-06 23:00:00+00:00,62484.1,62769.2,61628.8,62769.2,0.004562760766338933,-0.004562760766338933,-0.006562760766338933,-1.0,-1.438331111890567,stop,False,20,2024-10-06 20:00:00+00:00,2024-10-06 21:00:00+00:00,2024-10-06 21:25:00+00:00,5
118,-1,119101,119145,2024-10-07 10:05:00+00:00,2024-10-07 13:45:00+00:00,63171.4,63557.9,62011.9,63557.9,0.0061182750421868125,-0.0061182750421868125,-0.008118275042186813,-1.0,-1.3268895213454075,stop,False,45,2024-10-07 09:00:00+00:00,2024-10-07 10:00:00+00:00,2024-10-07 10:05:00+00:00,1
119,1,119919,119950,2024-10-10 06:15:00+00:00,2024-10-10 08:50:00+00:00,60996.2,60831.0,61491.79999999999,60831.0,0.0027083654391584573,-0.0027083654391584573,-0.004708365439158457,-1.0,-1.7384527845036448,stop,False,32,2024-10-10 05:00:00+00:00,2024-10-10 06:00:00+00:00,2024-10-10 06:15:00+00:00,3
120,1,120133,120144,2024-10-11 00:05:00+00:00,2024-10-11 01:00:00+00:00,60279.8,60137.9,60705.50000000001,60137.9,0.0023540224088334973,-0.0023540224088334973,-0.004354022408833497,-1.0,-1.8496095842142266,stop,False,12,2024-10-10 23:00:00+00:00,2024-10-11 00:00:00+00:00,2024-10-11 00:05:00+00:00,1
121,-1,120405,120555,2024-10-11 22:45:00+00:00,2024-10-12 11:15:00+00:00,62418.4,63172.4,60156.4,63172.4,0.012079771349473873,-0.012079771349473873,-0.014079771349473873,-1.0,-1.165566047745358,stop,False,151,2024-10-11 21:00:00+00:00,2024-10-11 22:00:00+00:00,2024-10-11 22:45:00+00:00,9
122,-1,120649,120677,2024-10-12 19:05:00+00:00,2024-10-12 21:25:00+00:00,62994.0,63187.0,62415.0,63187.0,0.00306378385243039,-0.00306378385243039,-0.005063783852430391,-1.0,-1.6527875647668395,stop,False,29,2024-10-12 18:00:00+00:00,2024-10-12 19:00:00+00:00,2024-10-12 19:05:00+00:00,1
123,-1,121465,121709,2024-10-15 15:05:00+00:00,2024-10-16 11:25:00+00:00,65307.2,67990.0,57258.79999999999,67990.0,0.041079697184996496,-0.041079697184996496,-0.0430796971849965,-1.0,-1.0486858506038468,stop,False,245,2024-10-15 14:00:00+00:00,2024-10-15 15:00:00+00:00,2024-10-15 15:05:00+00:00,1
124,-1,123049,123178,2024-10-21 03:05:00+00:00,2024-10-21 13:50:00+00:00,68819.4,69289.6,67408.79999999996,67408.79999999996,0.006832375754511252,0.020497127263533758,0.01849712726353376,3.0,2.7072760527435213,target,False,130,2024-10-21 02:00:00+00:00,2024-10-21 03:00:00+00:00,2024-10-21 03:05:00+00:00,1
125,1,123253,123300,2024-10-21 20:05:00+00:00,2024-10-22 00:00:00+00:00,67788.0,67324.7,69177.90000000001,67324.7,0.0068345429869593865,-0.0068345429869593865,-0.008834542986959387,-1.0,-1.292631124541332,stop,False,48,2024-10-21 19:00:00+00:00,2024-10-21 20:00:00+00:00,2024-10-21 20:05:00+00:00,1
126,1,123829,124109,2024-10-23 20:05:00+00:00,2024-10-24 19:25:00+00:00,66413.9,65867.9,68051.9,68051.9,0.008221170568209367,0.024663511704628098,0.022663511704628096,3.0,2.7567256410256404,target,False,281,2024-10-23 19:00:00+00:00,2024-10-23 20:00:00+00:00,2024-10-23 20:05:00+00:00,1
127,-1,125041,125113,2024-10-28 01:05:00+00:00,2024-10-28 07:05:00+00:00,67861.7,68128.6,67060.99999999997,68128.6,0.00393299902596028,-0.00393299902596028,-0.00593299902596028,-1.0,-1.5085177969276715,stop,False,73,2024-10-28 00:00:00+00:00,2024-10-28 01:00:00+00:00,2024-10-28 01:05:00+00:00,1
128,-1,125221,125223,2024-10-28 16:05:00+00:00,2024-10-28 16:15:00+00:00,68541.7,68863.7,67575.7,68863.7,0.004697870055747086,-0.004697870055747086,-0.006697870055747086,-1.0,-1.4257248447204969,stop,False,3,2024-10-28 15:00:00+00:00,2024-10-28 16:00:00+00:00,2024-10-28 16:05:00+00:00,1
129,-1,127573,127625,2024-11-05 20:05:00+00:00,2024-11-06 00:25:00+00:00,69307.5,70272.5,66412.5,70272.5,0.01392345705731703,-0.01392345705731703,-0.015923457057317028,-1.0,-1.143642487046632,stop,False,53,2024-11-05 19:00:00+00:00,2024-11-05 20:00:00+00:00,2024-11-05 20:05:00+00:00,1
130,-1,129889,130020,2024-11-13 21:05:00+00:00,2024-11-14 08:00:00+00:00,88962.6,91189.8,82281.00000000001,91189.8,0.025035239527621687,-0.025035239527621687,-0.027035239527621685,-1.0,-1.0798873922413794,stop,False,132,2024-11-13 20:00:00+00:00,2024-11-13 21:00:00+00:00,2024-11-13 21:05:00+00:00,1
131,-1,131877,131899,2024-11-20 18:45:00+00:00,2024-11-20 20:35:00+00:00,93400.1,94352.8,90542.00000000001,94352.8,0.01020020321177383,-0.01020020321177383,-0.01220020321177383,-1.0,-1.1960745250341143,stop,False,23,2024-11-20 17:00:00+00:00,2024-11-20 18:00:00+00:00,2024-11-20 18:45:00+00:00,9
132,-1,132121,132153,2024-11-21 15:05:00+00:00,2024-11-21 17:45:00+00:00,96958.0,97711.3,94698.09999999999,97711.3,0.007769343427050918,-0.007769343427050918,-0.009769343427050919,-1.0,-1.2574220098234425,stop,False,33,2024-11-21 14:00:00+00:00,2024-11-21 15:00:00+00:00,2024-11-21 15:05:00+00:00,1
133,-1,132361,132366,2024-11-22 11:05:00+00:00,2024-11-22 11:30:00+00:00,98475.7,98831.9,97407.1,98831.9,0.0036171360041106293,-0.0036171360041106293,-0.005617136004110629,-1.0,-1.5529236384053948,stop,False,6,2024-11-22 10:00:00+00:00,2024-11-22 11:00:00+00:00,2024-11-22 11:05:00+00:00,1
134,1,133057,133201,2024-11-24 21:05:00+00:00,2024-11-25 09:05:00+00:00,96776.6,96225.3,98430.50000000001,98430.50000000001,0.005696625010591433,0.0170898750317743,0.0150898750317743,3.0,2.6489149283511715,target,False,145,2024-11-24 20:00:00+00:00,2024-11-24 21:00:00+00:00,2024-11-24 21:05:00+00:00,1
135,1,133453,133466,2024-11-26 06:05:00+00:00,2024-11-26 07:10:00+00:00,94731.7,94213.0,96287.79999999999,94213.0,0.005475463862677405,-0.005475463862677405,-0.007475463862677405,-1.0,-1.3652658569500695,stop,False,14,2024-11-26 05:00:00+00:00,2024-11-26 06:00:00+00:00,2024-11-26 06:05:00+00:00,1
136,-1,134522,134556,2024-11-29 23:10:00+00:00,2024-11-30 02:00:00+00:00,97228.0,97505.3,96396.09999999999,96396.09999999999,0.0028520590776319877,0.008556177232895963,0.006556177232895963,3.0,2.298752253876675,target,False,35,2024-11-29 22:00:00+00:00,2024-11-29 23:00:00+00:00,2024-11-29 23:10:00+00:00,2
137,-1,136165,136241,2024-12-05 16:05:00+00:00,2024-12-05 22:25:00+00:00,101742.7,103564.0,96278.79999999999,96278.79999999999,0.017901038600312384,0.05370311580093716,0.05170311580093716,3.0,2.8882746389941256,target,False,77,2024-12-05 15:00:00+00:00,2024-12-05 16:00:00+00:00,2024-12-05 16:05:00+00:00,1
138,-1,138008,138180,2024-12-12 01:40:00+00:00,2024-12-12 16:00:00+00:00,100538.1,101899.8,96453.00000000001,101899.8,0.013544119095148974,-0.013544119095148974,-0.015544119095148974,-1.0,-1.1476655651024459,stop,False,173,2024-12-11 22:00:00+00:00,2024-12-11 23:00:00+00:00,2024-12-12 01:40:00+00:00,32
139,-1,139249,139315,2024-12-16 09:05:00+00:00,2024-12-16 14:35:00+00:00,104538.1,105036.3,103043.50000000001,105036.3,0.004765726562851219,-0.004765726562851219,-0.006765726562851219,-1.0,-1.4196631874749122,stop,False,67,2024-12-16 08:00:00+00:00,2024-12-16 09:00:00+00:00,2024-12-16 09:05:00+00:00,1
140,-1,139441,139447,2024-12-17 01:05:00+00:00,2024-12-17 01:35:00+00:00,105915.4,106300.0,104761.59999999998,106300.0,0.003631199995468136,-0.003631199995468136,-0.005631199995468137,-1.0,-1.550782111284443,stop,False,7,2024-12-17 00:00:00+00:00,2024-12-17 01:00:00+00:00,2024-12-17 01:05:00+00:00,1
141,1,139847,139896,2024-12-18 10:55:00+00:00,2024-12-18 15:00:00+00:00,104599.9,103779.3,107061.69999999997,103779.3,0.007845131783108696,-0.007845131783108696,-0.009845131783108696,-1.0,-1.2549351693882551,stop,False,50,2024-12-18 09:00:00+00:00,2024-12-18 10:00:00+00:00,2024-12-18 10:55:00+00:00,11
142,1,140077,140185,2024-12-19 06:05:00+00:00,2024-12-19 15:05:00+00:00,101291.4,100668.0,103161.59999999998,100668.0,0.006154520521979104,-0.006154520521979104,-0.008154520521979104,-1.0,-1.3249643888354217,stop,False,109,2024-12-19 05:00:00+00:00,2024-12-19 06:00:00+00:00,2024-12-19 06:05:00+00:00,1
143,1,140378,140396,2024-12-20 07:10:00+00:00,2024-12-20 08:40:00+00:00,98189.8,96000.0,104759.20000000001,96000.0,0.022301705472462546,-0.022301705472462546,-0.024301705472462548,-1.0,-1.0896792401132522,stop,False,19,2024-12-20 02:00:00+00:00,2024-12-20 03:00:00+00:00,2024-12-20 07:10:00+00:00,50
144,1,140473,141107,2024-12-20 15:05:00+00:00,2024-12-22 19:55:00+00:00,95939.1,94716.0,99608.40000000002,94716.0,0.012748712464469708,-0.012748712464469708,-0.014748712464469708,-1.0,-1.1568785871964673,stop,False,635,2024-12-20 14:00:00+00:00,2024-12-20 15:00:00+00:00,2024-12-20 15:05:00+00:00,1
145,-1,141759,141807,2024-12-25 02:15:00+00:00,2024-12-25 06:15:00+00:00,97894.1,98611.7,95741.30000000003,98611.7,0.007330370267462403,-0.007330370267462403,-0.009330370267462404,-1.0,-1.2728375139353434,stop,False,49,2024-12-25 01:00:00+00:00,2024-12-25 02:00:00+00:00,2024-12-25 02:15:00+00:00,3
146,1,142216,142399,2024-12-26 16:20:00+00:00,2024-12-27 07:35:00+00:00,96477.9,95255.1,100146.29999999996,95255.1,0.0126744052264818,-0.0126744052264818,-0.0146744052264818,-1.0,-1.1577983316977445,stop,False,184,2024-12-26 15:00:00+00:00,2024-12-26 16:00:00+00:00,2024-12-26 16:20:00+00:00,4
147,1,143191,143337,2024-12-30 01:35:00+00:00,2024-12-30 13:45:00+00:00,93949.9,93011.1,96766.29999999996,93011.1,0.009992559864353111,-0.009992559864353111,-0.011992559864353112,-1.0,-1.2001489135066066,stop,False,147,2024-12-29 23:00:00+00:00,2024-12-30 00:00:00+00:00,2024-12-30 01:35:00+00:00,19
148,1,143389,143434,2024-12-30 18:05:00+00:00,2024-12-30 21:50:00+00:00,93737.2,91973.0,99029.79999999999,91973.0,0.018820702986647748,-0.018820702986647748,-0.020820702986647746,-1.0,-1.106265956240789,stop,False,46,2024-12-30 17:00:00+00:00,2024-12-30 18:00:00+00:00,2024-12-30 18:05:00+00:00,1
149,-1,143677,144004,2024-12-31 18:05:00+00:00,2025-01-01 21:20:00+00:00,94088.8,95075.3,91129.3,95075.3,0.010484776083869706,-0.010484776083869706,-0.012484776083869706,-1.0,-1.1907527622909275,stop,False,328,2024-12-31 17:00:00+00:00,2024-12-31 18:00:00+00:00,2024-12-31 18:05:00+00:00,1
150,-1,144625,144645,2025-01-04 01:05:00+00:00,2025-01-04 02:45:00+00:00,97971.7,98308.8,96960.39999999998,98308.8,0.003440789534120627,-0.003440789534120627,-0.005440789534120628,-1.0,-1.5812619400771184,stop,False,21,2025-01-04 00:00:00+00:00,2025-01-04 01:00:00+00:00,2025-01-04 01:05:00+00:00,1
151,-1,145305,145336,2025-01-06 09:45:00+00:00,2025-01-06 12:20:00+00:00,99070.3,99644.8,97346.8,99644.8,0.005798912489414083,-0.005798912489414083,-0.007798912489414083,-1.0,-1.3448922541340296,stop,False,32,2025-01-06 08:00:00+00:00,2025-01-06 09:00:00+00:00,2025-01-06 09:45:00+00:00,9
152,-1,145516,145616,2025-01-07 03:20:00+00:00,2025-01-07 11:40:00+00:00,101679.9,102027.5,100637.09999999998,100637.09999999998,0.0034185714187367007,0.0102557142562101,0.0082557142562101,3.0,2.414960299194486,target,False,101,2025-01-07 02:00:00+00:00,2025-01-07 03:00:00+00:00,2025-01-07 03:20:00+00:00,4
153,1,146041,146077,2025-01-08 23:05:00+00:00,2025-01-09 02:05:00+00:00,95007.1,94440.5,96706.90000000002,94440.5,0.005963764813366641,-0.005963764813366641,-0.007963764813366641,-1.0,-1.3353586304271057,stop,False,37,2025-01-08 22:00:00+00:00,2025-01-08 23:00:00+00:00,2025-01-08 23:05:00+00:00,1
154,1,146245,146266,2025-01-09 16:05:00+00:00,2025-01-09 17:50:00+00:00,94300.5,92666.0,99204.0,92666.0,0.0173328879486323,-0.0173328879486323,-0.019332887948632298,-1.0,-1.1153875802997857,stop,False,22,2025-01-09 15:00:00+00:00,2025-01-09 16:00:00+00:00,2025-01-09 16:05:00+00:00,1
155,-1,148109,148245,2025-01-16 03:25:00+00:00,2025-01-16 14:45:00+00:00,99544.3,100137.9,97763.50000000003,97763.50000000003,0.0059631741847598636,0.01788952255427959,0.01588952255427959,3.0,2.664608153638809,target,False,137,2025-01-16 02:00:00+00:00,2025-01-16 03:00:00+00:00,2025-01-16 03:25:00+00:00,5
156,-1,148643,149170,2025-01-17 23:55:00+00:00,2025-01-19 19:50:00+00:00,104175.9,105837.5,99191.09999999998,105837.5,0.015949946196769173,-0.015949946196769173,-0.017949946196769172,-1.0,-1.125392272508425,stop,False,528,2025-01-17 20:00:00+00:00,2025-01-17 21:00:00+00:00,2025-01-17 23:55:00+00:00,35
157,1,149305,149425,2025-01-20 07:05:00+00:00,2025-01-20 17:05:00+00:00,108767.6,102231.8,128375.00000000001,102231.8,0.060089585501564825,-0.060089585501564825,-0.06208958550156483,-1.0,-1.0332836378102146,stop,False,121,2025-01-20 06:00:00+00:00,2025-01-20 07:00:00+00:00,2025-01-20 07:05:00+00:00,1
158,1,150253,150261,2025-01-23 14:05:00+00:00,2025-01-23 14:45:00+00:00,102357.4,101291.8,105554.19999999997,105554.19999999997,0.010410580964346411,0.031231742893039233,0.02923174289303923,3.0,2.807887762762761,target,False,9,2025-01-23 13:00:00+00:00,2025-01-23 14:00:00+00:00,2025-01-23 14:05:00+00:00,1
159,1,151392,153119,2025-01-27 13:00:00+00:00,2025-02-02 12:55:00+00:00,100626.4,98317.6,107552.79999999996,98317.6,0.022944277048567656,-0.022944277048567656,-0.024944277048567658,-1.0,-1.0871677061677067,stop,False,1728,2025-01-27 11:00:00+00:00,2025-01-27 12:00:00+00:00,2025-01-27 13:00:00+00:00,12
160,1,153349,153441,2025-02-03 08:05:00+00:00,2025-02-03 15:45:00+00:00,95140.1,93826.7,99080.30000000003,99080.30000000003,0.013804904556543547,0.04141471366963064,0.03941471366963064,3.0,2.855123953098828,target,False,93,2025-02-03 07:00:00+00:00,2025-02-03 08:00:00+00:00,2025-02-03 08:05:00+00:00,1
