conf,core_end_i,core_end_time,core_mid_i,core_mid_time,core_start_i,core_start_time,decision_delay_bars,decision_i,decision_time,predicted_core_bars,symbol,window_len,window_start_i,window_start_time,x1n,x2n,y1n,y2n
0.3099691867828369,379,2025-07-15T02:00:00+00:00,376.0,2025-07-15T01:15:00+00:00,373,2025-07-15T00:30:00+00:00,4,383,2025-07-15T03:00:00+00:00,7,AAVE_USDT_SWAP,17,367,2025-07-14T23:00:00+00:00,0.3586748242378235,0.7631863951683044,0.35286349058151245,0.64400315284729
0.288138747215271,378,2025-07-15T01:45:00+00:00,375.0,2025-07-15T01:00:00+00:00,372,2025-07-15T00:15:00+00:00,5,383,2025-07-15T03:00:00+00:00,7,AAVE_USDT_SWAP,19,365,2025-07-14T22:30:00+00:00,0.38015326857566833,0.7351054549217224,0.34049850702285767,0.623403787612915
0.5706568956375122,379,2025-07-15T02:00:00+00:00,376.0,2025-07-15T01:15:00+00:00,373,2025-07-15T00:30:00+00:00,5,384,2025-07-15T03:15:00+00:00,7,AAVE_USDT_SWAP,19,366,2025-07-14T22:45:00+00:00,0.37196364998817444,0.7405359148979187,0.31547948718070984,0.6212549805641174
0.4566156268119812,379,2025-07-15T02:00:00+00:00,376.0,2025-07-15T01:15:00+00:00,373,2025-07-15T00:30:00+00:00,5,384,2025-07-15T03:15:00+00:00,7,AAVE_USDT_SWAP,18,367,2025-07-14T23:00:00+00:00,0.3341764509677887,0.7228456735610962,0.3153378665447235,0.6216606497764587
0.2751040458679199,380,2025-07-15T02:15:00+00:00,377.0,2025-07-15T01:30:00+00:00,374,2025-07-15T00:45:00+00:00,4,384,2025-07-15T03:15:00+00:00,7,AAVE_USDT_SWAP,17,368,2025-07-14T23:15:00+00:00,0.3519093990325928,0.7600639462471008,0.3341420888900757,0.7459791302680969
0.36204490065574646,373,2025-07-15T00:30:00+00:00,371.0,2025-07-15T00:00:00+00:00,369,2025-07-14T23:30:00+00:00,3,376,2025-07-15T01:15:00+00:00,5,AERO_USDT_SWAP,13,364,2025-07-14T22:15:00+00:00,0.3819901645183563,0.7860755324363708,0.2520647346973419,0.48159167170524597
0.2698100507259369,372,2025-07-15T00:15:00+00:00,369.0,2025-07-14T23:30:00+00:00,366,2025-07-14T22:45:00+00:00,4,376,2025-07-15T01:15:00+00:00,7,AERO_USDT_SWAP,18,359,2025-07-14T21:00:00+00:00,0.3961418569087982,0.7808029055595398,0.22997410595417023,0.439479261636734
0.4151551425457001,374,2025-07-15T00:45:00+00:00,372.5,2025-07-15T00:15:00+00:00,371,2025-07-15T00:00:00+00:00,3,377,2025-07-15T01:30:00+00:00,4,AERO_USDT_SWAP,12,366,2025-07-14T22:45:00+00:00,0.4285379946231842,0.748688817024231,0.25552964210510254,0.5498308539390564
0.29204851388931274,372,2025-07-15T00:15:00+00:00,369.0,2025-07-14T23:30:00+00:00,366,2025-07-14T22:45:00+00:00,5,377,2025-07-15T01:30:00+00:00,7,AERO_USDT_SWAP,18,360,2025-07-14T21:15:00+00:00,0.3417012691497803,0.713479220867157,0.2267824113368988,0.4285609722137451
0.2630639970302582,372,2025-07-15T00:15:00+00:00,369.0,2025-07-14T23:30:00+00:00,366,2025-07-14T22:45:00+00:00,5,377,2025-07-15T01:30:00+00:00,7,AERO_USDT_SWAP,19,359,2025-07-14T21:00:00+00:00,0.38067862391471863,0.7370283007621765,0.23212844133377075,0.44230228662490845
0.25551551580429077,375,2025-07-15T01:00:00+00:00,373.5,2025-07-15T00:45:00+00:00,372,2025-07-15T00:15:00+00:00,3,378,2025-07-15T01:45:00+00:00,4,AERO_USDT_SWAP,12,367,2025-07-14T23:00:00+00:00,0.426500529050827,0.751283586025238,0.24420501291751862,0.6378759145736694
0.47969627380371094,376,2025-07-15T01:15:00+00:00,374.5,2025-07-15T00:45:00+00:00,373,2025-07-15T00:30:00+00:00,3,379,2025-07-15T02:00:00+00:00,4,AERO_USDT_SWAP,12,368,2025-07-14T23:15:00+00:00,0.4273403584957123,0.7502570152282715,0.278576523065567,0.7736263275146484
0.39887580275535583,376,2025-07-15T01:15:00+00:00,374.0,2025-07-15T00:45:00+00:00,372,2025-07-15T00:15:00+00:00,3,379,2025-07-15T02:00:00+00:00,5,AERO_USDT_SWAP,13,367,2025-07-14T23:00:00+00:00,0.3919360339641571,0.7709592580795288,0.22835879027843475,0.7823482155799866
0.25393617153167725,375,2025-07-15T01:00:00+00:00,372.0,2025-07-15T00:15:00+00:00,369,2025-07-14T23:30:00+00:00,4,379,2025-07-15T02:00:00+00:00,7,AERO_USDT_SWAP,17,363,2025-07-14T22:00:00+00:00,0.35419660806655884,0.7621697783470154,0.22948116064071655,0.6430259346961975
0.43295755982398987,377,2025-07-15T01:30:00+00:00,375.0,2025-07-15T01:00:00+00:00,373,2025-07-15T00:30:00+00:00,3,380,2025-07-15T02:15:00+00:00,5,AERO_USDT_SWAP,13,368,2025-07-14T23:15:00+00:00,0.3905007243156433,0.7750738263130188,0.25547704100608826,0.77951580286026
0.3796898424625397,375,2025-07-15T01:00:00+00:00,371.5,2025-07-15T00:15:00+00:00,368,2025-07-14T23:15:00+00:00,5,380,2025-07-15T02:15:00+00:00,8,AERO_USDT_SWAP,19,362,2025-07-14T21:45:00+00:00,0.35589179396629333,0.735587477684021,0.23564758896827698,0.6277840733528137
0.2975548505783081,378,2025-07-15T01:45:00+00:00,375.0,2025-07-15T01:00:00+00:00,372,2025-07-15T00:15:00+00:00,3,381,2025-07-15T02:30:00+00:00,7,AERO_USDT_SWAP,14,368,2025-07-14T23:15:00+00:00,0.34767699241638184,0.786349892616272,0.2659502923488617,0.7866992354393005
