fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe,banked_events,banked_to_nonpositive_events,banked_to_nonpositive_share,runner_armed_events,runner_armed_to_nonpositive_events,runner_armed_to_nonpositive_share,actual_mfe_2atr_events,actual_mfe_2atr_to_nonpositive_share,median_giveback_atr,p95_net_bp,mean_banked_gross_bp,profit_floor_gap_breaches,policy
2023H1,46,-0.6754313436245722,-20.675431343624577,-51.02074759743279,0.32608695652173914,0.581409350293687,-0.058480614827300825,-0.16096240348018742,24.0,122.79723104616636,226.43866468232008,0.34419619401830753,23,8,0.34782608695652173,21,6,0.2857142857142857,25,0.4,3.6256781865230288,154.7857424185612,16.667006905258255,0,decay_color_harvest_v10
2023H2,41,-0.3580661296648382,-20.35806612966484,-63.78051746209866,0.24390243902439024,0.5876394632117454,-0.19402154146777673,-0.23116218984942105,16.0,52.58650290544115,704.7815172107491,0.3400649907759951,12,3,0.25,13,3,0.23076923076923078,18,0.4444444444444444,2.7439419722086065,114.53435663476981,14.839839766502925,0,decay_color_harvest_v10
2024H1,47,3.614686710369854,-16.385313289630155,-68.47842662785595,0.3404255319148936,0.724072809700379,-0.05926619951323853,-0.1431540152310551,22.0,191.9405657200936,568.6190903115651,0.29846623252047877,23,7,0.30434782608695654,22,6,0.2727272727272727,24,0.3333333333333333,3.093595612846998,229.3167747135683,22.55596407976138,0,decay_color_harvest_v10
2024H2,48,-11.773220671464104,-31.773220671464117,-75.41961299652176,0.2916666666666667,0.5409384807487725,-0.1427156786070375,-0.15120833573732317,16.0,136.17738670921986,333.7783531864298,0.2965860305681589,21,7,0.3333333333333333,21,7,0.3333333333333333,23,0.391304347826087,3.1825748909703626,252.51994087719504,21.3207001254272,0,decay_color_harvest_v10
