cycle_id,trades,net_pnl,finish_reason,recovered,balance_after
0,6,-12.031081179491252,loss_cap,False,987.9689188205087
1,7,-15.496586260963,loss_cap,False,972.4723325595457
2,7,-16.111179569900287,loss_cap,False,956.3611529896455
3,6,-15.090109659923883,loss_cap,False,941.2710433297216
4,7,-9.615557615629541,loss_cap,False,931.655485714092
5,6,-14.002944031590573,loss_cap,False,917.6525416825015
6,6,-10.441058176301908,loss_cap,False,907.2114835061996
7,6,-10.737543172288838,loss_cap,False,896.4739403339107
8,6,-9.647264380833803,loss_cap,False,886.8266759530769
9,1,0.8848271186441252,reset_recovery,True,887.711503071721
10,6,-15.748520945221685,loss_cap,False,871.9629821264994
11,4,0.36912154740423375,reset_recovery,True,872.3321036739036
12,6,-12.259840026202255,loss_cap,False,860.0722636477013
13,1,0.7050434782610182,reset_recovery,True,860.7773071259624
14,6,-10.48575087753477,loss_cap,False,850.2915562484276
15,6,-12.334165803754104,loss_cap,False,837.9573904446735
16,6,-12.022933671440455,loss_cap,False,825.934456773233
17,1,0.40706999999997606,reset_recovery,True,826.341526773233
18,8,-5.786326253071707,loss_cap,False,820.5552005201613
19,7,-9.242965829390073,loss_cap,False,811.3122346907712
20,2,0.837035677206245,reset_recovery,True,812.1492703679775
21,10,-3.348558783994008,loss_cap,False,808.8007115839835
22,8,-7.12871526288302,loss_cap,False,801.6719963211004
23,1,0.39885826771649135,reset_recovery,True,802.0708545888169
24,4,0.2915291388742389,reset_recovery,True,802.3623837276912
25,13,-5.308521913381355,loss_cap,False,797.0538618143098
26,2,0.03498267334691718,reset_recovery,True,797.0888444876567
27,1,1.3104207011687095,reset_recovery,True,798.3992651888254
28,1,0.10942723004700383,reset_recovery,True,798.5086924188724
29,12,-6.2901571567268775,loss_cap,False,792.2185352621456
30,1,0.05602768166090755,reset_recovery,True,792.2745629438065
31,8,-8.911509012438955,loss_cap,False,783.3630539313675
32,1,1.2059276190476567,reset_recovery,True,784.5689815504152
33,12,-7.932239374428946,loss_cap,False,776.6367421759862
34,10,-4.367752547679174,loss_cap,False,772.268989628307
35,11,-2.93949405670503,loss_cap,False,769.329495571602
36,1,0.007788778877852565,reset_recovery,True,769.3372843504799
37,10,-3.3729332262261096,loss_cap,False,765.9643511242538
38,2,0.8027127333259614,reset_recovery,True,766.7670638575797
39,9,-3.768150606928998,loss_cap,False,762.9989132506507
40,1,0.15525161290327105,reset_recovery,True,763.154164863554
41,2,0.11511461061252248,reset_recovery,True,763.2692794741665
42,1,0.03935628742510744,reset_recovery,True,763.3086357615916
43,1,0.45899024072866723,reset_recovery,True,763.7676260023203
44,1,1.6857754532775289,reset_recovery,True,765.4534014555978
45,8,-8.503601343931336,loss_cap,False,756.9498001116665
46,10,-6.50601789878408,loss_cap,False,750.4437822128824
47,6,-8.455468869421793,loss_cap,False,741.9883133434606
48,9,-9.297012740038667,loss_cap,False,732.691300603422
49,10,-5.92195492263545,loss_cap,False,726.7693456807865
50,11,-2.8766058940982475,loss_cap,False,723.8927397866883
51,7,-7.498776960757027,loss_cap,False,716.3939628259312
52,8,-7.924422044966491,loss_cap,False,708.4695407809647
53,1,1.0313631067962206,reset_recovery,True,709.500903887761
54,8,-9.194722798170005,loss_cap,False,700.306181089591
55,9,-7.799449015944788,loss_cap,False,692.5067320736462
56,1,0.17626854020295468,reset_recovery,True,692.6830006138491
57,8,-5.627774537425921,loss_cap,False,687.0552260764232
58,12,-3.4735121090386656,loss_cap,False,683.5817139673845
59,1,0.2242434431741458,reset_recovery,True,683.8059574105587
60,1,0.47853134741944814,reset_recovery,True,684.2844887579781
61,9,-7.2638242483391195,loss_cap,False,677.020664509639
62,1,0.5524550739958158,reset_recovery,True,677.5731195836348
63,1,0.42723859191653446,reset_recovery,True,678.0003581755514
64,5,0.1166645773835171,reset_recovery,True,678.1170227529349
65,1,0.3490378006872561,reset_recovery,True,678.4660605536221
66,14,-4.341537086638482,loss_cap,False,674.1245234669836
67,7,-7.5122996760756,loss_cap,False,666.612223790908
68,1,0.6134300638420882,reset_recovery,True,667.2256538547501
69,7,-8.748177071186888,loss_cap,False,658.4774767835632
70,1,0.15806625980826539,reset_recovery,True,658.6355430433715
71,1,1.6915824267782682,reset_recovery,True,660.3271254701498
72,12,-3.974812824780315,loss_cap,False,656.3523126453695
73,1,0.6114834254143489,reset_recovery,True,656.9637960707838
74,1,0.20809236234458695,reset_recovery,True,657.1718884331284
75,7,-7.643881246308069,loss_cap,False,649.5280071868203
76,1,1.6663430079155432,reset_recovery,True,651.1943501947359
77,1,1.7066167279411957,reset_recovery,True,652.9009669226771
78,1,0.30960781671160476,reset_recovery,True,653.2105747393887
79,1,0.3897164973391227,reset_recovery,True,653.6002912367278
80,1,0.15444612476369457,reset_recovery,True,653.7547373614915
81,1,0.275436790310323,reset_recovery,True,654.0301741518018
82,4,0.5347172546847787,reset_recovery,True,654.5648914064866
83,1,1.5218084415585054,reset_recovery,True,656.0866998480451
84,9,-5.186572693617222,loss_cap,False,650.9001271544279
85,12,-5.880653303968188,loss_cap,False,645.0194738504597
