symbol,decision_i,decision_time,window_start_i,window_start_time,window_len,conf,x1n,y1n,x2n,y2n,core_start_i,core_end_i,core_mid_i,core_start_time,core_end_time,core_mid_time,predicted_core_bars,decision_delay_bars
ADA_USDT_SWAP,307,2026-08-09T06:45:00+00:00,291,2026-08-09T02:45:00+00:00,17,0.33544406294822693,0.3555446267127991,0.4620821475982666,0.769841194152832,0.6192581653594971,297,303,300.0,2026-08-09T04:15:00+00:00,2026-08-09T05:45:00+00:00,2026-08-09T05:00:00+00:00,7,4
ADA_USDT_SWAP,307,2026-08-09T06:45:00+00:00,290,2026-08-09T02:30:00+00:00,18,0.48031964898109436,0.33737713098526,0.4573838710784912,0.7153618931770325,0.622195303440094,296,302,299.0,2026-08-09T04:00:00+00:00,2026-08-09T05:30:00+00:00,2026-08-09T04:45:00+00:00,7,5
ADA_USDT_SWAP,307,2026-08-09T06:45:00+00:00,289,2026-08-09T02:15:00+00:00,19,0.2520083487033844,0.3717997372150421,0.4597929120063782,0.7387464046478271,0.6231589913368225,296,302,299.0,2026-08-09T04:00:00+00:00,2026-08-09T05:30:00+00:00,2026-08-09T04:45:00+00:00,7,5
ADA_USDT_SWAP,308,2026-08-09T07:00:00+00:00,292,2026-08-09T03:00:00+00:00,17,0.272595077753067,0.35270288586616516,0.48521262407302856,0.7685478329658508,0.6220057010650635,298,304,301.0,2026-08-09T04:30:00+00:00,2026-08-09T06:00:00+00:00,2026-08-09T05:15:00+00:00,7,4
ADA_USDT_SWAP,308,2026-08-09T07:00:00+00:00,290,2026-08-09T02:30:00+00:00,19,0.4101536273956299,0.3677454888820648,0.463382750749588,0.7376683950424194,0.6203495860099792,297,303,300.0,2026-08-09T04:15:00+00:00,2026-08-09T05:45:00+00:00,2026-08-09T05:00:00+00:00,7,5
ADA_USDT_SWAP,309,2026-08-09T07:15:00+00:00,291,2026-08-09T02:45:00+00:00,19,0.352337121963501,0.36721816658973694,0.476494163274765,0.7449912428855896,0.622775673866272,298,304,301.0,2026-08-09T04:30:00+00:00,2026-08-09T06:00:00+00:00,2026-08-09T05:15:00+00:00,7,5
ADA_USDT_SWAP,313,2026-08-09T08:15:00+00:00,296,2026-08-09T04:00:00+00:00,18,0.3401036560535431,0.33496832847595215,0.42042839527130127,0.7190036177635193,0.6039872765541077,302,308,305.0,2026-08-09T05:30:00+00:00,2026-08-09T07:00:00+00:00,2026-08-09T06:15:00+00:00,7,5
ADA_USDT_SWAP,313,2026-08-09T08:15:00+00:00,295,2026-08-09T03:45:00+00:00,19,0.3145637810230255,0.3641086518764496,0.41734638810157776,0.741409957408905,0.5963956713676453,302,308,305.0,2026-08-09T05:30:00+00:00,2026-08-09T07:00:00+00:00,2026-08-09T06:15:00+00:00,7,5
ADA_USDT_SWAP,314,2026-08-09T08:30:00+00:00,303,2026-08-09T05:45:00+00:00,12,0.5594820976257324,0.42725858092308044,0.4122256338596344,0.7479808926582336,0.5219248533248901,308,311,309.5,2026-08-09T07:00:00+00:00,2026-08-09T07:45:00+00:00,2026-08-09T07:30:00+00:00,4,3
ADA_USDT_SWAP,314,2026-08-09T08:30:00+00:00,301,2026-08-09T05:15:00+00:00,14,0.3201998770236969,0.3452107906341553,0.38791602849960327,0.7794110774993896,0.4919092059135437,305,311,308.0,2026-08-09T06:15:00+00:00,2026-08-09T07:45:00+00:00,2026-08-09T07:00:00+00:00,7,3
ADA_USDT_SWAP,314,2026-08-09T08:30:00+00:00,300,2026-08-09T05:00:00+00:00,15,0.3623792231082916,0.3611595332622528,0.3886297643184662,0.7912014126777649,0.48770347237586975,305,311,308.0,2026-08-09T06:15:00+00:00,2026-08-09T07:45:00+00:00,2026-08-09T07:00:00+00:00,7,3
ADA_USDT_SWAP,314,2026-08-09T08:30:00+00:00,299,2026-08-09T04:45:00+00:00,16,0.489535391330719,0.32184073328971863,0.38987791538238525,0.7530878186225891,0.5042626857757568,304,310,307.0,2026-08-09T06:00:00+00:00,2026-08-09T07:30:00+00:00,2026-08-09T06:45:00+00:00,7,4
ADA_USDT_SWAP,314,2026-08-09T08:30:00+00:00,298,2026-08-09T04:30:00+00:00,17,0.4834795594215393,0.35805177688598633,0.38854289054870605,0.7629310488700867,0.5104167461395264,304,310,307.0,2026-08-09T06:00:00+00:00,2026-08-09T07:30:00+00:00,2026-08-09T06:45:00+00:00,7,4
ADA_USDT_SWAP,314,2026-08-09T08:30:00+00:00,297,2026-08-09T04:15:00+00:00,18,0.4812314510345459,0.3475266993045807,0.4175381660461426,0.7072669267654419,0.586118221282959,303,309,306.0,2026-08-09T05:45:00+00:00,2026-08-09T07:15:00+00:00,2026-08-09T06:30:00+00:00,7,5
ADA_USDT_SWAP,314,2026-08-09T08:30:00+00:00,296,2026-08-09T04:00:00+00:00,19,0.5941460132598877,0.3758375346660614,0.4113786816596985,0.7349843382835388,0.5769636631011963,303,309,306.0,2026-08-09T05:45:00+00:00,2026-08-09T07:15:00+00:00,2026-08-09T06:30:00+00:00,7,5
ADA_USDT_SWAP,315,2026-08-09T08:45:00+00:00,304,2026-08-09T06:00:00+00:00,12,0.5705884099006653,0.42678138613700867,0.4060841202735901,0.7517353296279907,0.537892758846283,309,312,310.5,2026-08-09T07:15:00+00:00,2026-08-09T08:00:00+00:00,2026-08-09T07:30:00+00:00,4,3
