bank_total_fraction,runner_fraction,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe,banked_events,banked_to_nonpositive_events,banked_to_nonpositive_share,runner_armed_events,runner_armed_to_nonpositive_events,runner_armed_to_nonpositive_share,actual_mfe_2atr_events,actual_mfe_2atr_to_nonpositive_share,median_giveback_atr,p95_net_bp,mean_banked_gross_bp,profit_floor_gap_breaches,minimum_fold_events,eligible,robust_score_bp,worst_fold_net_bp,runner_loss_relative_reduction,mean_net_delta_bp,worst_fold_degradation_bp,p95_net_retention
0.1,0.9,182,-2.323628653739128,-22.32362865373913,-65.13609525839846,0.2087912087912088,0.6375765668493572,-0.34117700538769913,-0.4675804960373835,20.5,132.0026400297184,811.3530622687604,0.3593083837736424,90,52,0.5777777777777777,77,39,0.5064935064935064,90,0.5777777777777777,3.226977732329521,273.69915667331355,3.6519968206680904,0,41,True,-24.086411359436767,-32.91510272185796,0.0,0.10740201800937044,-0.8450325888958474,0.9591028653271205
0.15,0.85,182,-2.26992764473444,-22.269927644734448,-65.13609525839846,0.2087912087912088,0.6349401133060871,-0.3459346168687908,-0.4659801896933152,20.5,133.53874838011308,775.8348908138013,0.3604168475450439,90,52,0.5777777777777777,77,39,0.5064935064935064,90,0.5777777777777777,3.226977732329521,268.5214836127441,5.477995231002135,0,41,True,-24.110096782181365,-32.49258642741003,0.0,0.16110302701405388,-1.2675488833437782,0.940959144577383
0.2,0.8,182,-2.2162266357297646,-22.21622663572977,-65.13609525839846,0.21428571428571427,0.6323078076338807,-0.3507671518013976,-0.4644092648940119,20.5,134.77202006793738,740.3167193588421,0.3367752386807728,90,51,0.5666666666666667,77,38,0.4935064935064935,90,0.5666666666666667,3.226977732329521,263.34381055217455,7.303993641336181,0,41,True,-24.139898666574055,-32.07007013296211,0.025641025641025543,0.21480403601873022,-1.690065177791702,0.9228154238276455
