setup_id,net_return_candidate,net_return_baseline,delta
4ca1a589a5296e38,-0.011519061191349598,-0.011519061191349598,0.0
f5d60a669f8cd775,-0.007492921660792804,-0.007868006890684452,0.0003750852298916481
f4c91019d78ac7a4,0.020619129667751944,0.020707674219538674,-8.854455178673032e-05
11669f661ee4a9cf,-0.009347360454913465,-0.009347360454913465,0.0
dcdfd18ca9cd3fd1,-0.013132601238025952,-0.013132601238025952,0.0
991f011a7c789505,-0.00867444828259145,-0.00867444828259145,0.0
953a214026b2753e,-0.007489818789828571,-0.007489818789828571,0.0
25b72b489a0a31d6,-0.007543877181291901,-0.007543877181291901,0.0
044997b633d208c3,0.03958545093546514,0.042299275062549935,-0.0027138241270847976
4dfea62ecb280131,0.005094642961816722,0.004853348957843508,0.00024129400397321366
830ef0e46c7d7ce9,-0.004416789116195456,-0.005266250613308541,0.0008494614971130852
2c28c970107e50ed,0.00545831275517626,0.00517932852776082,0.00027898422741544013
f8f30d0eb846c13d,-0.006230316298107731,-0.006512266783122665,0.000281950485014934
325e36e43fd0cca5,0.07061461514667922,0.07489790568466748,-0.00428329053798826
c5efed1112b40e98,-0.020894052512469674,-0.020894052512469674,0.0
beb5f972298af120,-0.011898911860399595,-0.011898911860399595,0.0
3a3df9e25d536166,-0.0015216032987613686,-0.0016616697370450666,0.00014006643828369807
dce1251f59b026d0,-0.010883589593168172,-0.011351146940177024,0.0004675573470088526
5a40ad2ed765acf2,0.050190716964597946,0.052093421608829016,-0.0019027046442310694
689bb3871ee6817e,-0.012997744537967535,-0.012997744537967535,0.0
e7a9fee759d209f8,-0.011182674348215292,-0.011182674348215292,0.0
7af6c5d6e9f3bdf0,-0.010486456152476563,-0.010486456152476563,0.0
390175a04b017037,-0.013467385900649996,-0.013467385900649996,0.0
12a62de3cf5d1e5b,-0.024275583128419376,-0.024275583128419376,0.0
edd10f10630a386e,0.07314550321722846,0.07566227689016658,-0.002516773672938122
8c2ef0168c5d226a,-0.010445069988541207,-0.010889547356359162,0.0004444773678179553
683aa48ae8e30be7,-0.011097291361090165,-0.011097291361090165,0.0
e7482143c3a604af,-0.007684312337534525,-0.007684312337534525,0.0
21bfd6f986270faa,-0.0075378104593084565,-0.0075378104593084565,0.0
7d37483433ae87dd,-0.0011075175661897402,-0.0017569160017032442,0.000649398435513504
1721a93a498e6cbe,0.039775534290566704,0.041848748923480894,-0.00207321463291419
8fee79e706c60fd3,-0.01061833869134232,-0.01061833869134232,0.0
ffdee7a2e151713c,-0.006928697217569722,-0.006928697217569722,0.0
b398a1c2bbddf851,-0.006849440945203151,-0.0075422182230893125,0.0006927772778861615
f7945cb0b1fb97db,-0.007624322407054347,-0.007920339375846684,0.0002960169687923368
897903ab211a5d3f,-0.011809390637294024,-0.011809390637294024,0.0
f1d2c5765860519f,0.007649411380324074,0.006987503645790595,0.000661907734533479
e6509f797329ce71,-0.0016561199225942108,-0.0018582417434014325,0.00020212182080722165
4f29907f69f069fb,-0.01276518383148195,-0.01276518383148195,0.0
424475eecb676693,0.013615366420404241,0.013441408401666967,0.00017395801873727398
823e2a2357875658,-0.01587821404767554,-0.016608646365974256,0.0007304323182987169
c71ff3d0c011d5c7,-0.01598668420071714,-0.01598668420071714,0.0
7b60740c572ec191,0.07928843450879146,0.079441108730678,-0.00015267422188654234
78f3937f5f552ed1,-0.0014774674183912577,-0.0023837362759445684,0.0009062688575533107
6a5c905715578d2b,-0.016405881148055856,-0.016405881148055856,0.0
8684a6bf68680635,-0.01030829750928501,-0.010745576325563165,0.00043727881627815546
9acf4deffa4b3b69,-0.014403168447477686,-0.014403168447477686,0.0
2ca6be350fddc89d,-0.009950645563615785,-0.010369100593279777,0.0004184550296639916
d73765af09013e18,-0.01487195642499539,-0.01487195642499539,0.0
