fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe,banked_events,banked_to_nonpositive_events,banked_to_nonpositive_share,runner_armed_events,runner_armed_to_nonpositive_events,runner_armed_to_nonpositive_share,actual_mfe_2atr_events,actual_mfe_2atr_to_nonpositive_share,median_giveback_atr,p95_net_bp,mean_banked_gross_bp,profit_floor_gap_breaches,policy
2023H1,46,-1.857994249157163,-21.85799424915717,-55.106833144755484,0.2391304347826087,0.5975696197240306,-0.012826934773338627,-0.19291567254130815,24.0,128.02646041250188,388.4405557716311,0.38856953097628083,25,14,0.56,21,10,0.47619047619047616,25,0.56,3.799082240011119,196.97581033156118,3.288905602566644,0,wide_ladder_v6
2023H2,41,0.4503026702972772,-19.549697329702724,-63.78051746209866,0.14634146341463414,0.623998612350059,-0.19058369575538758,-0.23404032663756014,16.0,63.161401435914996,811.3530622687604,0.34670592476704515,18,12,0.6666666666666666,13,7,0.5384615384615384,18,0.6666666666666666,3.0372715737176086,149.24084066382414,2.170567202439053,0,wide_ladder_v6
2024H1,47,5.617656205270243,-14.382343794729758,-68.47842662785595,0.2553191489361702,0.7775082561218876,-0.03377513449997316,-0.16802468224326372,22.0,220.07405148826464,697.2755047766733,0.3486073719930984,24,12,0.5,22,10,0.45454545454545453,24,0.5,3.269666133994257,344.01208000687683,4.603338301058842,0,wide_ladder_v6
2024H2,48,-12.915102721857952,-32.91510272185796,-80.3281146121999,0.1875,0.5539402961725888,-0.14665373187270925,-0.15650039303246244,16.0,152.9449407044091,420.02266495803605,0.35336880269652654,23,14,0.6086956521739131,21,12,0.5714285714285714,23,0.6086956521739131,3.0847108633634424,331.6108647942519,4.333825170703339,0,wide_ladder_v6
