fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe
2024H1,158,29.095486623067444,9.095486623067462,-59.70383013882001,0.2848101265822785,1.1514880920456485,0.19710908064776467,-0.4048309627789103,27.5,248.46885394408636,884.298736656958,0.4290096673166093
2024H2,156,-3.5836995136333525,-23.583699513633334,-67.579900482306,0.23717948717948717,0.607205297691932,-0.5058616798863258,-0.5130174173032864,22.0,116.735747417253,681.286333927098,0.4379177492014625
