entry_i,exit_i,signal_i,entry_time,exit_time,side,entry_price,exit_price,gross_return,net_return,mae_return,mfe_return,censored,exit_reason
25101,25626,25100,2022-09-22 02:00:00+00:00,2022-09-27 13:15:00+00:00,1,18513.1,20156.4,0.08876417239684353,0.08676417239684353,-0.001771718404805167,0.10114999648897283,False,opposite_entry
25626,26151,25625,2022-09-27 13:15:00+00:00,2022-10-03 00:30:00+00:00,-1,20156.4,19112.4,0.05179496338631895,0.04979496338631895,-0.009565200134944662,0.08550137921454237,False,opposite_entry
26151,26296,26150,2022-10-03 00:30:00+00:00,2022-10-04 12:45:00+00:00,1,19112.4,19915.3,0.04200937611184341,0.04000937611184341,-0.0030556078776082796,0.055126514723425446,False,opposite_entry
26296,26861,26295,2022-10-04 12:45:00+00:00,2022-10-10 10:00:00+00:00,-1,19915.3,19332.2,0.02927899655039079,0.02727899655039079,-0.028319934924404766,0.039431994496693434,False,opposite_entry
26861,27233,26860,2022-10-10 10:00:00+00:00,2022-10-14 07:00:00+00:00,1,19332.2,19792.7,0.023820361883282848,0.021820361883282846,-0.06373821913698396,0.03195704575785463,False,opposite_entry
27233,27917,27232,2022-10-14 07:00:00+00:00,2022-10-21 10:00:00+00:00,-1,19792.7,19013.0,0.03939331167551674,0.03739331167551674,-0.003041525410883761,0.04550667670403741,False,opposite_entry
27917,28687,27916,2022-10-21 10:00:00+00:00,2022-10-29 10:30:00+00:00,1,19013.0,20857.1,0.09699153210960909,0.09499153210960909,-0.01982853836848475,0.10958291695155942,False,opposite_entry
28687,28907,28686,2022-10-29 10:30:00+00:00,2022-10-31 17:30:00+00:00,-1,20857.1,20412.4,0.02132127668755468,0.019321276687554678,-0.0060459028340469345,0.029630197870269548,False,opposite_entry
28907,29261,28906,2022-10-31 17:30:00+00:00,2022-11-04 10:00:00+00:00,1,20412.4,20569.0,0.007671807332797709,0.005671807332797709,-0.018826791558072653,0.019213811212791976,False,opposite_entry
29261,29558,29260,2022-11-04 10:00:00+00:00,2022-11-07 12:15:00+00:00,-1,20569.0,20755.2,-0.009052457581797846,-0.011052457581797846,-0.04472750255238456,0.010579026690650917,False,opposite_entry
29558,31069,29557,2022-11-07 12:15:00+00:00,2022-11-23 06:00:00+00:00,1,20755.2,16468.0,-0.20656028368794332,-0.20856028368794333,-0.25614785692260256,0.006576665124884418,False,opposite_entry
31069,31592,31068,2022-11-23 06:00:00+00:00,2022-11-28 16:45:00+00:00,-1,16468.0,16221.0,0.014998785523439362,0.012998785523439362,-0.02096793781880013,0.028418751518095697,False,opposite_entry
31592,32183,31591,2022-11-28 16:45:00+00:00,2022-12-04 20:30:00+00:00,1,16221.0,17076.0,0.05270945071204003,0.05070945071204003,-0.007249861290919202,0.07034708094445463,False,opposite_entry
32183,33235,32182,2022-12-04 20:30:00+00:00,2022-12-15 19:30:00+00:00,-1,17076.0,17430.0,-0.02073085031623334,-0.022730850316233342,-0.07671000234246894,0.023483251346919642,False,opposite_entry
33235,34235,33234,2022-12-15 19:30:00+00:00,2022-12-26 05:30:00+00:00,1,17430.0,16859.5,-0.032730923694779146,-0.03473092369477915,-0.06930579460699937,0.005737234652897216,False,opposite_entry
34235,34411,34234,2022-12-26 05:30:00+00:00,2022-12-28 01:30:00+00:00,-1,16859.5,16726.2,0.007906521545716028,0.005906521545716028,-0.006316913312969019,0.015741866603398713,False,opposite_entry
34411,35154,34410,2022-12-28 01:30:00+00:00,2023-01-04 19:15:00+00:00,1,16726.2,16876.5,0.008985902356781539,0.006985902356781539,-0.023268883547966746,0.015705898530449236,False,opposite_entry
35154,35324,35153,2023-01-04 19:15:00+00:00,2023-01-06 13:45:00+00:00,-1,16876.5,16783.9,0.005486919681213398,0.003486919681213398,-0.0014813498059431662,0.011921903238230724,False,opposite_entry
35324,35353,35323,2023-01-06 13:45:00+00:00,2023-01-06 21:00:00+00:00,1,16783.9,16891.8,0.006428779961748843,0.004428779961748843,-0.0035510221104750883,0.01502034688004561,False,opposite_entry
35353,36490,35352,2023-01-06 21:00:00+00:00,2023-01-18 17:15:00+00:00,-1,16891.8,21072.9,-0.247522466522218,-0.249522466522218,-0.2826341775299259,0.0003433618678885253,False,opposite_entry
36490,36751,36489,2023-01-18 17:15:00+00:00,2023-01-21 10:30:00+00:00,1,21072.9,22790.0,0.08148380147013445,0.07948380147013445,-0.02134495014924398,0.10758367381803158,False,opposite_entry
36751,37106,36750,2023-01-21 10:30:00+00:00,2023-01-25 03:15:00+00:00,-1,22790.0,22597.1,0.008464238701184845,0.006464238701184845,-0.02623957876261529,0.021500658183413734,False,opposite_entry
37106,37185,37105,2023-01-25 03:15:00+00:00,2023-01-25 23:00:00+00:00,1,22597.1,22933.6,0.014891291360395797,0.012891291360395797,-0.011554580012479443,0.05469285881816699,False,opposite_entry
37185,38244,37184,2023-01-25 23:00:00+00:00,2023-02-05 23:45:00+00:00,-1,22933.6,22959.0,-0.0011075452611015724,-0.0031075452611015724,-0.0587086196672133,0.02065092266368984,False,opposite_entry
38244,38415,38243,2023-02-05 23:45:00+00:00,2023-02-07 18:30:00+00:00,1,22959.0,22800.0,-0.0069253887364432165,-0.008925388736443217,-0.015113898688967287,0.01733960538350976,False,opposite_entry
38415,38640,38414,2023-02-07 18:30:00+00:00,2023-02-10 02:45:00+00:00,-1,22800.0,21902.4,0.0393684210526315,0.037368421052631495,-0.029390350877192883,0.04833333333333334,False,opposite_entry
38640,38905,38639,2023-02-10 02:45:00+00:00,2023-02-12 21:00:00+00:00,1,21902.4,21963.1,0.002771385784206215,0.000771385784206215,-0.02293812550222818,0.008473957191905912,False,opposite_entry
38905,38976,38904,2023-02-12 21:00:00+00:00,2023-02-13 14:45:00+00:00,-1,21963.1,21649.9,0.014260282018476289,0.012260282018476289,-0.00045075604081401544,0.02494183425836971,False,opposite_entry
38976,40255,38975,2023-02-13 14:45:00+00:00,2023-02-26 22:30:00+00:00,1,21649.9,23370.1,0.07945533235719315,0.07745533235719315,-0.01404163529623692,0.17012087815648091,False,opposite_entry
40255,40458,40254,2023-02-26 22:30:00+00:00,2023-03-01 01:15:00+00:00,-1,23370.1,23167.0,0.008690591824596305,0.006690591824596305,-0.02267427182596582,0.01486514820218987,False,opposite_entry
40458,41691,40457,2023-03-01 01:15:00+00:00,2023-03-13 21:30:00+00:00,1,23167.0,24092.6,0.03995338196572695,0.03795338196572695,-0.1572063711313506,0.059148789226054266,False,opposite_entry
41691,43027,41690,2023-03-13 21:30:00+00:00,2023-03-27 19:30:00+00:00,-1,24092.6,27107.1,-0.12512140657297266,-0.12712140657297266,-0.19995766334891218,0.010069481915608858,False,opposite_entry
43027,43206,43026,2023-03-27 19:30:00+00:00,2023-03-29 16:15:00+00:00,1,27107.1,28369.9,0.04658558089946929,0.04458558089946929,-0.017951016523346186,0.056918667065086304,False,opposite_entry
43206,43617,43205,2023-03-29 16:15:00+00:00,2023-04-02 23:00:00+00:00,-1,28369.9,28108.0,0.009231615197797693,0.007231615197797693,-0.028900348608912996,0.030662779918152694,False,opposite_entry
43617,43826,43616,2023-04-02 23:00:00+00:00,2023-04-05 03:15:00+00:00,1,28108.0,28481.0,0.013270243347089705,0.011270243347089705,-0.03256724064323324,0.02450903657321768,False,opposite_entry
43826,45452,43825,2023-04-05 03:15:00+00:00,2023-04-22 01:45:00+00:00,-1,28481.0,27285.5,0.04197535198904534,0.03997535198904534,-0.09083950703978094,0.04813735472771319,False,opposite_entry
45452,45859,45451,2023-04-22 01:45:00+00:00,2023-04-26 07:30:00+00:00,1,27285.5,28349.7,0.039002400542412774,0.03700240054241277,-0.013761888182367898,0.04801817815323162,False,opposite_entry
45859,46347,45858,2023-04-26 07:30:00+00:00,2023-05-01 09:30:00+00:00,-1,28349.7,28599.7,-0.008818435468452845,-0.010818435468452845,-0.06119994215106339,0.04055774840650872,False,opposite_entry
46347,46596,46346,2023-05-01 09:30:00+00:00,2023-05-03 23:45:00+00:00,1,28599.7,28949.5,0.012230897526897211,0.01023089752689721,-0.03264719559995388,0.023895355545687558,False,opposite_entry
46596,47035,46595,2023-05-03 23:45:00+00:00,2023-05-08 13:30:00+00:00,-1,28949.5,27932.8,0.035119777543653585,0.033119777543653584,-0.030957356776455613,0.04823572082419392,False,opposite_entry
47035,47242,47034,2023-05-08 13:30:00+00:00,2023-05-10 17:15:00+00:00,1,27932.8,27879.0,-0.001926051094054304,-0.003926051094054304,-0.02406847863443695,0.013700738916256228,False,opposite_entry
47242,47346,47241,2023-05-10 17:15:00+00:00,2023-05-11 19:15:00+00:00,-1,27879.0,27052.0,0.02966390473115965,0.02766390473115965,-0.0039276875067255634,0.04192761576814097,False,opposite_entry
47346,47700,47345,2023-05-11 19:15:00+00:00,2023-05-15 11:45:00+00:00,1,27052.0,27355.8,0.011230223273695161,0.009230223273695161,-0.046388437084134315,0.01822046429099511,False,opposite_entry
47700,47900,47699,2023-05-15 11:45:00+00:00,2023-05-17 13:45:00+00:00,-1,27355.8,26734.8,0.02270085320114934,0.02070085320114934,-0.01133946000482533,0.028465627033389618,False,opposite_entry
47900,48464,47899,2023-05-17 13:45:00+00:00,2023-05-23 10:45:00+00:00,1,26734.8,27289.9,0.020763200023938833,0.01876320002393883,-0.014187500935110786,0.03049209270314357,False,opposite_entry
48464,48595,48463,2023-05-23 10:45:00+00:00,2023-05-24 19:30:00+00:00,-1,27289.9,26319.9,0.03554428561482448,0.033544285614824476,-0.0035507642021406216,0.04469419089113558,False,opposite_entry
48595,48791,48594,2023-05-24 19:30:00+00:00,2023-05-26 20:30:00+00:00,1,26319.9,26751.5,0.016398238595131343,0.014398238595131342,-0.0174582730177546,0.02375009023590513,False,opposite_entry
48791,49242,48790,2023-05-26 20:30:00+00:00,2023-05-31 13:15:00+00:00,-1,26751.5,27168.1,-0.015572958525690073,-0.017572958525690074,-0.06371605330542218,0.007700502775545348,False,opposite_entry
49242,49665,49241,2023-05-31 13:15:00+00:00,2023-06-04 23:00:00+00:00,1,27168.1,27231.5,0.002333619207820936,0.0003336192078209361,-0.025309094121414355,0.01143620643328025,False,opposite_entry
49665,49724,49664,2023-06-04 23:00:00+00:00,2023-06-05 13:45:00+00:00,-1,27231.5,26758.7,0.0173622459284285,0.015362245928428499,-0.0032425683491543733,0.021904779391513474,False,opposite_entry
49724,50459,49723,2023-06-05 13:45:00+00:00,2023-06-13 05:30:00+00:00,1,26758.7,26050.0,-0.02648484418151853,-0.02848484418151853,-0.05287999790722264,0.02404451636290239,False,opposite_entry
50459,50654,50458,2023-06-13 05:30:00+00:00,2023-06-15 06:15:00+00:00,-1,26050.0,25068.8,0.03766602687140119,0.03566602687140119,-0.01497120921305184,0.04862571976967378,False,opposite_entry
50654,50823,50653,2023-06-15 06:15:00+00:00,2023-06-17 00:30:00+00:00,1,25068.8,26335.2,0.05051697727852944,0.04851697727852944,-0.011468438856267582,0.05784481107990813,False,opposite_entry
50823,51708,50822,2023-06-17 00:30:00+00:00,2023-06-26 05:45:00+00:00,-1,26335.2,30259.4,-0.14900969045232237,-0.15100969045232238,-0.19505073058112332,0.005798323156839591,False,opposite_entry
51708,51834,51707,2023-06-26 05:45:00+00:00,2023-06-27 13:15:00+00:00,1,30259.4,30609.5,0.011569958426141946,0.009569958426141946,-0.011804596257691813,0.01779942761588127,False,opposite_entry
51834,52744,51833,2023-06-27 13:15:00+00:00,2023-07-07 00:45:00+00:00,-1,30609.5,30086.1,0.017099266567568994,0.015099266567568994,-0.03096424312713375,0.03848478413564416,False,opposite_entry
52744,53117,52743,2023-07-07 00:45:00+00:00,2023-07-10 22:00:00+00:00,1,30086.1,30300.0,0.007109595461026963,0.005109595461026963,-0.004856063098906072,0.03233054467013008,False,opposite_entry
53117,53746,53116,2023-07-10 22:00:00+00:00,2023-07-17 11:15:00+00:00,-1,30300.0,30254.1,0.0015148514851485162,-0.00048514851485148384,-0.05133333333333345,0.013597359735973646,False,opposite_entry
53746,54639,53745,2023-07-17 11:15:00+00:00,2023-07-26 18:30:00+00:00,1,30254.1,29294.2,-0.03172793109033145,-0.03372793109033145,-0.04626149844153349,0.005430668901074576,False,opposite_entry
54639,55033,54638,2023-07-26 18:30:00+00:00,2023-07-30 21:00:00+00:00,-1,29294.2,29271.3,0.0007817247100109226,-0.0012182752899890775,-0.013203978944637429,0.009087123048248436,False,opposite_entry
55033,55061,55032,2023-07-30 21:00:00+00:00,2023-07-31 04:00:00+00:00,1,29271.3,29422.8,0.0051757181949554365,0.0031757181949554365,-0.004212317184409287,0.009179640125310584,False,opposite_entry
55061,55175,55060,2023-07-31 04:00:00+00:00,2023-08-01 08:30:00+00:00,-1,29422.8,28954.0,0.015933221855159885,0.013933221855159885,-0.001862501189553667,0.025609391356363087,False,opposite_entry
55175,55709,55174,2023-08-01 08:30:00+00:00,2023-08-06 22:00:00+00:00,1,28954.0,29091.6,0.0047523658216481746,0.0027523658216481745,-0.01340056641569387,0.037853146370104396,False,opposite_entry
55709,55786,55708,2023-08-06 22:00:00+00:00,2023-08-07 17:15:00+00:00,-1,29091.6,28974.6,0.004021779482737298,0.0020217794827372976,-0.004860509562897963,0.013460930302905294,False,opposite_entry
55786,55818,55785,2023-08-07 17:15:00+00:00,2023-08-08 01:15:00+00:00,1,28974.6,29179.9,0.007085516279776272,0.005085516279776272,-0.0037481104139487353,0.010609292276683835,False,opposite_entry
55818,56400,55817,2023-08-08 01:15:00+00:00,2023-08-14 02:45:00+00:00,-1,29179.9,29349.8,-0.005822501105212652,-0.007822501105212652,-0.03694666534155355,0.0029746503586374207,False,opposite_entry
56400,57348,56399,2023-08-14 02:45:00+00:00,2023-08-23 23:45:00+00:00,1,29349.8,26451.2,-0.09876046855515197,-0.10076046855515197,-0.17891774390285453,0.011846758751337338,False,opposite_entry
57348,57768,57347,2023-08-23 23:45:00+00:00,2023-08-28 08:45:00+00:00,-1,26451.2,25966.5,0.018324310428260326,0.016324310428260325,-0.004850441567868291,0.025375030244374597,False,opposite_entry
57768,58770,57767,2023-08-28 08:45:00+00:00,2023-09-07 19:15:00+00:00,1,25966.5,25842.5,-0.004775383667417588,-0.006775383667417588,-0.024704908247164648,0.08509425606069354,False,opposite_entry
58770,59044,58769,2023-09-07 19:15:00+00:00,2023-09-10 15:45:00+00:00,-1,25842.5,25797.7,0.001733578407661751,-0.00026642159233824896,-0.02349230918061318,0.007890103511657198,False,opposite_entry
59044,59441,59043,2023-09-10 15:45:00+00:00,2023-09-14 19:00:00+00:00,1,25797.7,26579.9,0.030320532450567317,0.028320532450567315,-0.03553417552727567,0.04204638397996718,False,opposite_entry
59441,60471,59440,2023-09-14 19:00:00+00:00,2023-09-25 12:30:00+00:00,-1,26579.9,26084.6,0.018634381619193507,0.016634381619193506,-0.034541138228511015,0.02255087490923602,False,opposite_entry
60471,61050,60470,2023-09-25 12:30:00+00:00,2023-10-01 13:15:00+00:00,1,26084.6,27149.5,0.04082485451185769,0.03882485451185769,-0.0018286651894220407,0.04764497059567718,False,opposite_entry
61050,61992,61049,2023-10-01 13:15:00+00:00,2023-10-11 08:45:00+00:00,-1,27149.5,27110.4,0.001440173852188753,-0.000559826147811247,-0.053713696384832144,0.0071640361700952004,False,opposite_entry
61992,62240,61991,2023-10-11 08:45:00+00:00,2023-10-13 22:45:00+00:00,1,27110.4,26896.4,-0.00789364966949957,-0.00989364966949957,-0.021368183427762144,0.008424811142587307,False,opposite_entry
62240,64600,62239,2023-10-13 22:45:00+00:00,2023-11-07 12:45:00+00:00,-1,26896.4,34721.3,-0.2909274103597508,-0.2929274103597508,-0.3383947294061658,0.005238619294775537,False,opposite_entry
64600,64638,64599,2023-11-07 12:45:00+00:00,2023-11-07 22:15:00+00:00,1,34721.3,35324.9,0.017384141722804225,0.015384141722804225,-0.00464556338616362,0.03437947311880585,False,opposite_entry
64638,65152,64637,2023-11-07 22:15:00+00:00,2023-11-13 06:45:00+00:00,-1,35324.9,36927.9,-0.04537875549541548,-0.04737875549541548,-0.07939442149871612,0.006972418888659404,False,opposite_entry
65152,65818,65151,2023-11-13 06:45:00+00:00,2023-11-20 05:15:00+00:00,1,36927.9,37187.3,0.007024499091472958,0.005024499091472958,-0.06696562761489289,0.028577308755710407,False,opposite_entry
65818,65957,65817,2023-11-20 05:15:00+00:00,2023-11-21 16:00:00+00:00,-1,37187.3,36972.5,0.0057761655188734995,0.0037761655188734995,-0.01566932796949483,0.025938963033078632,False,opposite_entry
65957,66249,65956,2023-11-21 16:00:00+00:00,2023-11-24 17:00:00+00:00,1,36972.5,37733.3,0.02057745621745899,0.018577456217458987,-0.03701940631550471,0.039615930759347995,False,opposite_entry
66249,66554,66248,2023-11-24 17:00:00+00:00,2023-11-27 21:15:00+00:00,-1,37733.3,36925.7,0.021402845762231393,0.01940284576223139,-0.005663432564869675,0.02707422886415989,False,opposite_entry
66554,66941,66553,2023-11-27 21:15:00+00:00,2023-12-01 22:00:00+00:00,1,36925.7,38764.0,0.0497837549457425,0.047783754945742496,-0.0014542716861155602,0.05617496757001228,False,opposite_entry
66941,67510,66940,2023-12-01 22:00:00+00:00,2023-12-07 20:15:00+00:00,-1,38764.0,43327.2,-0.1177174698173562,-0.1197174698173562,-0.1491951295015994,0.0031988442885151347,False,opposite_entry
67510,67617,67509,2023-12-07 20:15:00+00:00,2023-12-08 23:00:00+00:00,1,43327.2,44272.9,0.021826935504717593,0.01982693550471759,-0.0056823427315865205,0.0327692534943409,False,opposite_entry
67617,68511,67616,2023-12-08 23:00:00+00:00,2023-12-18 06:30:00+00:00,-1,44272.9,41221.0,0.06893381730132886,0.06693381730132886,-0.002373912709580761,0.09199532897099583,False,opposite_entry
68511,68600,68510,2023-12-18 06:30:00+00:00,2023-12-19 04:45:00+00:00,1,41221.0,42882.1,0.04029742121734059,0.03829742121734059,-0.01615681327478713,0.05528735353339309,False,opposite_entry
68600,69300,68599,2023-12-19 04:45:00+00:00,2023-12-26 11:45:00+00:00,-1,42882.1,42738.0,0.0033603764740999242,0.0013603764740999242,-0.03642312293474448,0.024931148427898786,False,opposite_entry
69300,69895,69299,2023-12-26 11:45:00+00:00,2024-01-01 16:30:00+00:00,1,42738.0,42733.6,-0.00010295287566108868,-0.0021029528756610887,-0.03517712574289866,0.025469137535682584,False,opposite_entry
69895,70085,69894,2024-01-01 16:30:00+00:00,2024-01-03 16:00:00+00:00,-1,42733.6,42976.9,-0.0056934122095961825,-0.007693412209596183,-0.07409626148978798,0.05966499429020722,False,opposite_entry
70085,70467,70084,2024-01-03 16:00:00+00:00,2024-01-07 15:30:00+00:00,1,42976.9,44168.6,0.027728849684365287,0.025728849684365285,-0.029711310029341353,0.048544683306613434,False,opposite_entry
70467,70998,70466,2024-01-07 15:30:00+00:00,2024-01-13 04:15:00+00:00,-1,44168.6,42680.1,0.033700411604624114,0.03170041160462411,-0.10938540048812961,0.06549222751004102,False,opposite_entry
70998,71360,70997,2024-01-13 04:15:00+00:00,2024-01-16 22:45:00+00:00,1,42680.1,43264.3,0.013687877957174521,0.011687877957174521,-0.022542121503932755,0.021649433811073537,False,opposite_entry
71360,71575,71359,2024-01-16 22:45:00+00:00,2024-01-19 04:30:00+00:00,-1,43264.3,41190.7,0.04792866173727539,0.04592866173727539,-0.0006541189849367246,0.059825306314906346,False,opposite_entry
71575,72269,71574,2024-01-19 04:30:00+00:00,2024-01-26 10:00:00+00:00,1,41190.7,40081.5,-0.026928408597086118,-0.02892840859708612,-0.0640945650353113,0.02438171723228799,False,opposite_entry
72269,72826,72268,2024-01-26 10:00:00+00:00,2024-02-01 05:15:00+00:00,-1,40081.5,42144.4,-0.05146763469431037,-0.05346763469431037,-0.09548045856567233,0.0003093696593191586,False,opposite_entry
72826,73248,72825,2024-02-01 05:15:00+00:00,2024-02-05 14:45:00+00:00,1,42144.4,43300.1,0.02742238589231305,0.02542238589231305,-0.004551019827070846,0.033945197938516136,False,opposite_entry
73248,74704,73247,2024-02-05 14:45:00+00:00,2024-02-20 18:45:00+00:00,-1,43300.1,51509.9,-0.1896023334819088,-0.1916023334819088,-0.225863219715428,0.022632742187662425,False,opposite_entry
74704,75121,74703,2024-02-20 18:45:00+00:00,2024-02-25 03:00:00+00:00,1,51509.9,51612.7,0.0019957328591202472,-4.267140879752815e-06,-0.02018835214201542,0.020110697166952463,False,opposite_entry
75121,77380,75120,2024-02-25 03:00:00+00:00,2024-03-19 15:45:00+00:00,-1,51612.7,63932.0,-0.23868737733154832,-0.24068737733154832,-0.4309656344271857,0.013672991337403295,False,opposite_entry
77380,77513,77379,2024-03-19 15:45:00+00:00,2024-03-21 01:00:00+00:00,1,63932.0,67678.2,0.05859663392354375,0.05659663392354375,-0.049519802289933024,0.06776575111055494,False,opposite_entry
77513,77667,77512,2024-03-21 01:00:00+00:00,2024-03-22 15:30:00+00:00,-1,67678.2,64113.8,0.05266688534860553,0.05066688534860553,-0.004477069425605329,0.0764943512091043,False,opposite_entry
77667,77918,77666,2024-03-22 15:30:00+00:00,2024-03-25 06:15:00+00:00,1,64113.8,67182.1,0.04785709160898288,0.04585709160898288,-0.03029924914760951,0.05671477903353095,False,opposite_entry
77918,78154,77917,2024-03-25 06:15:00+00:00,2024-03-27 17:15:00+00:00,-1,67182.1,69408.1,-0.03313382582562907,-0.03513382582562907,-0.06936222595006702,0.006702678243163063,False,opposite_entry
78154,78246,78153,2024-03-27 17:15:00+00:00,2024-03-28 16:15:00+00:00,1,69408.1,70832.0,0.020514896676324446,0.018514896676324444,-0.014092015197073593,0.03139691188780547,False,opposite_entry
78246,79731,78245,2024-03-28 16:15:00+00:00,2024-04-13 03:30:00+00:00,-1,70832.0,66775.5,0.05726931330472107,0.05526931330472107,-0.02843629997741126,0.09045346735938564,False,opposite_entry
79731,80346,79730,2024-04-13 03:30:00+00:00,2024-04-19 13:15:00+00:00,1,66775.5,64710.0,-0.03093200350427927,-0.03293200350427927,-0.1079362940000449,0.01763820562931029,False,opposite_entry
80346,81079,80345,2024-04-19 13:15:00+00:00,2024-04-27 04:30:00+00:00,-1,64710.0,63127.6,0.024453716581672058,0.022453716581672056,-0.03938494823056726,0.03638077576881471,False,opposite_entry
81079,81738,81078,2024-04-27 04:30:00+00:00,2024-05-04 01:15:00+00:00,1,63127.6,62847.9,-0.004430708596556809,-0.006430708596556809,-0.10453114010353626,0.02563854795683662,False,opposite_entry
81738,82173,81737,2024-05-04 01:15:00+00:00,2024-05-08 14:00:00+00:00,-1,62847.9,62458.4,0.006197502223622475,0.004197502223622475,-0.04275401405615775,0.016832702445109593,False,opposite_entry
82173,82569,82172,2024-05-08 14:00:00+00:00,2024-05-12 17:00:00+00:00,1,62458.4,61332.0,-0.01803440369910214,-0.020034403699102143,-0.036779680555377725,0.01627643359420028,False,opposite_entry
82569,83272,82568,2024-05-12 17:00:00+00:00,2024-05-20 00:45:00+00:00,-1,61332.0,66372.0,-0.08217569947172754,-0.08417569947172754,-0.10536098610839373,0.009391508511054636,False,opposite_entry
83272,83394,83271,2024-05-20 00:45:00+00:00,2024-05-21 07:15:00+00:00,1,66372.0,71039.1,0.07031730247694812,0.06831730247694812,-0.00461489784849034,0.08609052009883689,False,opposite_entry
83394,83644,83393,2024-05-21 07:15:00+00:00,2024-05-23 21:45:00+00:00,-1,71039.1,67846.8,0.044937224711461776,0.042937224711461774,-0.0058545223686672365,0.06752056261974049,False,opposite_entry
83644,84307,83643,2024-05-23 21:45:00+00:00,2024-05-30 19:30:00+00:00,1,67846.8,68971.5,0.016577053007658327,0.014577053007658327,-0.018139396404841412,0.042643131289906044,False,opposite_entry
84307,85453,84306,2024-05-30 19:30:00+00:00,2024-06-11 18:00:00+00:00,-1,68971.5,66773.2,0.03187258505324664,0.029872585053246636,-0.04422406356248598,0.044383549727061156,False,opposite_entry
85453,85961,85452,2024-06-11 18:00:00+00:00,2024-06-17 01:00:00+00:00,1,66773.2,66586.2,-0.0028005247614312223,-0.004800524761431222,-0.025567143704360418,0.04874111170349793,False,opposite_entry
85961,86002,85960,2024-06-17 01:00:00+00:00,2024-06-17 11:15:00+00:00,-1,66586.2,65967.8,0.00928720966206198,0.007287209662061979,-0.0005076126885150689,0.015247904220394015,False,opposite_entry
86002,87263,86001,2024-06-17 11:15:00+00:00,2024-06-30 14:30:00+00:00,1,65967.8,61600.0,-0.06621109086554355,-0.06821109086554356,-0.11546239225804111,0.020497879268370323,False,opposite_entry
87263,87547,87262,2024-06-30 14:30:00+00:00,2024-07-03 13:30:00+00:00,-1,61600.0,60375.7,0.019875000000000087,0.017875000000000085,-0.0367857142857142,0.033582792207792145,False,opposite_entry
87547,88196,87546,2024-07-03 13:30:00+00:00,2024-07-10 07:45:00+00:00,1,60375.7,58913.5,-0.02421835274787698,-0.026218352747876983,-0.11848144203711086,0.006663276781884164,False,opposite_entry
88196,89015,88195,2024-07-10 07:45:00+00:00,2024-07-18 20:30:00+00:00,-1,58913.5,63676.4,-0.08084564658355053,-0.08284564658355054,-0.12282244307331935,0.040364262859955646,False,opposite_entry
89015,89127,89014,2024-07-18 20:30:00+00:00,2024-07-20 00:30:00+00:00,1,63676.4,66448.1,0.04352790044663335,0.04152790044663335,-0.0059111381924857875,0.058849118354680874,False,opposite_entry
89127,89640,89126,2024-07-20 00:30:00+00:00,2024-07-25 08:45:00+00:00,-1,66448.1,64269.4,0.0327879954430601,0.0307879954430601,-0.030848135612605798,0.04034426868488339,False,opposite_entry
