event_id,candidate_net_return,matched_control_count,match_status,control_mean_net_return,paired_excess_return
977aacab3facc430,0.02783796659783233,3,matched_exact,-0.011507315065228134,0.039345281663060463
52c1acc59a08fc5e,-0.008775574381334248,3,matched_exact,0.00015901199932992147,-0.00893458638066417
740ab49e2f9c07fc,0.0047927207812479295,3,matched_exact,-0.0029183190393234156,0.007711039820571345
1cd1eb17dbd2e390,-0.007277897457992231,3,matched_exact,-0.007693855138139099,0.0004159576801468683
edcd1eaf2ac21301,0.00370029332848232,3,matched_exact,-0.0012984801597853961,0.004998773488267716
215eb8541bc1405b,-0.0049729233897040075,3,matched_exact,-0.005561559914461979,0.0005886365247579715
f57c8b8c5e7181f6,-0.0048754869232738845,3,matched_exact,-0.0009003833985954743,-0.00397510352467841
60e326ecafb71d6b,-0.0061976753164217895,3,matched_exact,-0.00325827177458937,-0.0029394035418324194
50f8bcceaba19607,-0.010366689153736617,3,matched_exact,-0.006175497997772651,-0.004191191155963966
6d0dc4dbe247247c,0.002897973802854061,3,matched_exact,-0.004198289630336155,0.007096263433190216
73ed8aa2bcb5c83a,-0.007649763430548127,3,matched_exact,-0.00029928215018204356,-0.0073504812803660835
8903c9287cd97ec6,-0.0043293484517864505,3,matched_exact,-0.004467302101413549,0.00013795364962709833
b289b2f6dc76ba2a,0.0068043109858145785,3,matched_exact,-0.002998847286418303,0.009803158272232881
611c1c0330847e4c,-0.007972721523308078,3,matched_exact,0.0007255839919546609,-0.008698305515262739
e52fc89cd06216bf,-0.004395844810753833,3,matched_exact,-0.00450282831490863,0.00010698350415479663
2f061ef7e12c9213,-0.0037584914346246983,3,matched_exact,0.0007706637852734639,-0.004529155219898162
82e9decd3add4fbf,-0.004336631085654739,3,matched_exact,-0.0012980047120626115,-0.0030386263735921277
d5e588559cca18ca,-0.0029847086602805533,3,matched_exact,-0.0016592924801002516,-0.0013254161801803017
442f3fc5ff39c60e,-0.008963111701266289,3,matched_exact,0.0011392108843787773,-0.010102322585645066
0f5fb0f73d94ff2a,-0.0032130701157251345,3,matched_exact,-0.0032396352110439027,2.6565095318768165e-05
3aff392fef0c97ec,0.008734879405553066,3,matched_exact,0.0006977423005268841,0.008037137105026182
343c347424b9b5ae,-0.0036804743520784094,3,matched_exact,-0.0014547565019693918,-0.0022257178501090174
44263e221c35923d,-0.006263988621018289,3,matched_exact,-0.007061834427867747,0.0007978458068494581
047f92b3ad3aba60,0.0013761198021124982,3,matched_exact,0.0052906018079959365,-0.003914482005883438
12b9f8b1e2554d55,0.003931479252296867,3,matched_exact,-0.0012314127270959617,0.005162891979392829
f51041f0fd1e166f,-0.00394936333793394,3,matched_exact,-0.0014342537116113572,-0.002515109626322583
4bf07a4f67d1c390,0.024962470162872674,3,matched_exact,0.011246097083416506,0.013716373079456168
e1f60d8bd0caa603,0.004225286728108514,3,matched_exact,0.0026739673470634155,0.001551319381045099
3170d4d3545c08f3,-0.005310250298172113,3,matched_exact,-0.005007771085360804,-0.00030247921281130897
291fe3bb495b2ab1,-0.004686842555781666,3,matched_exact,0.0025606316077402286,-0.007247474163521894
03a9dbb848dea302,-0.0068412853707338055,3,matched_exact,0.0006377913953365972,-0.007479076766070403
e851cacaeb43c50c,-0.0071609205898375255,3,matched_exact,0.007449675413506165,-0.01461059600334369
e6030f623cf08a2e,0.005511612559940151,3,matched_exact,-0.001390444075113793,0.006902056635053944
27e5b7919963d0b0,-0.00389817703080708,3,matched_exact,-0.0018819338212596349,-0.0020162432095474454
1c9d7cefd1f7cc0f,0.015015747687194938,3,matched_exact,-0.008618528906417934,0.02363427659361287
aaab3531e46fff2f,0.009676333843194886,3,matched_exact,-0.0057885897507836655,0.015464923593978552
110b341b859bc6e0,0.0008483827032272923,3,matched_exact,-0.002024113045033136,0.0028724957482604285
821841f067a926db,-0.004814160708897506,3,matched_exact,-0.004974330995137627,0.00016017028624012043
28ec1eb2f281b264,0.004256238664960945,3,matched_exact,0.002169368803723391,0.002086869861237554
b7ff9762bf0e8823,-0.004123545215956035,3,matched_exact,-0.004203011614190749,7.94663982347137e-05
bcdcd72260fb74e5,-0.003150356022028509,3,matched_exact,-0.0016494969556759165,-0.0015008590663525927
c3c6d53a8076d788,-0.005009984526678,3,matched_exact,-0.0032611385746624793,-0.0017488459520155208
84c68f086a80153a,0.003588826755819287,3,matched_exact,-0.0038242754472544607,0.007413102203073748
3133b39e134e4446,-0.006574445260742133,3,matched_exact,0.005294589010343301,-0.011869034271085432
5a930e77b3ea1541,-0.008350793596682891,3,matched_exact,0.009933581990434556,-0.018284375587117447
7f8f403b03df2e7d,0.011891283840669066,3,matched_exact,-0.0031324604716467977,0.015023744312315864
846035333eae498a,-0.006764317780759808,3,matched_exact,-0.002686055067919892,-0.0040782627128399165
75b76a22ffa87a5f,0.0076946970327188575,0,unmatched_insufficient_exact_stratum,,
a51ebba45875e61f,0.02584681870958505,1,unmatched_insufficient_exact_stratum,,
