subject_type,candidate_event_id,control_rank,arm,arm_label,entry_time,entry_i,direction,entry_price,risk_price,risk_pct,outcome,exit_family,exit_i,hold_bars,exit_price,gross_return,net_return,return_r,net_return_r,mfe_r,mae_r,scaled_at_3r,net_profitable
candidate,740ab49e2f9c07fc,,split_3R_6R,50% 3R + 50% 6R,2026-03-12 23:00:00+00:00,5375,1,70133.9,158.79999999998836,0.002264240260415981,full_target,target,5376,2,71086.69999999992,0.010189081171871915,0.008189081171871915,4.5,3.616701511334948,11.675692695214998,0.10012594458435356,True,True
candidate,740ab49e2f9c07fc,,split_3R_runner,50% 3R + runner,2026-03-12 23:00:00+00:00,5375,1,70133.9,158.79999999998836,0.002264240260415981,scale_then_timeout,timeout,5386,12,72420.9,0.019700886447210016,0.017700886447210018,8.700881612091209,7.8175831234261555,15.25188916876686,0.10012594458435356,True,True
candidate,1cd1eb17dbd2e390,,fixed_3R,Fixed 3R,2026-03-17 23:00:00+00:00,5495,1,74272.0,392.0,0.005277897457992245,stop,stop,5495,1,73880.0,-0.005277897457992245,-0.007277897457992245,-1.0,-1.378938775510204,0.24515306122450464,1.1242346938775436,False,False
candidate,1cd1eb17dbd2e390,,fixed_4R,Fixed 4R,2026-03-17 23:00:00+00:00,5495,1,74272.0,392.0,0.005277897457992245,stop,stop,5495,1,73880.0,-0.005277897457992245,-0.007277897457992245,-1.0,-1.378938775510204,0.24515306122450464,1.1242346938775436,False,False
candidate,1cd1eb17dbd2e390,,fixed_5R,Fixed 5R,2026-03-17 23:00:00+00:00,5495,1,74272.0,392.0,0.005277897457992245,stop,stop,5495,1,73880.0,-0.005277897457992245,-0.007277897457992245,-1.0,-1.378938775510204,0.24515306122450464,1.1242346938775436,False,False
candidate,1cd1eb17dbd2e390,,fixed_6R,Fixed 6R,2026-03-17 23:00:00+00:00,5495,1,74272.0,392.0,0.005277897457992245,stop,stop,5495,1,73880.0,-0.005277897457992245,-0.007277897457992245,-1.0,-1.378938775510204,0.24515306122450464,1.1242346938775436,False,False
candidate,1cd1eb17dbd2e390,,split_3R_6R,50% 3R + 50% 6R,2026-03-17 23:00:00+00:00,5495,1,74272.0,392.0,0.005277897457992245,stop_before_scale,stop,5495,1,73880.0,-0.005277897457992245,-0.007277897457992245,-1.0,-1.378938775510204,0.24515306122450464,1.1242346938775436,False,False
candidate,1cd1eb17dbd2e390,,split_3R_runner,50% 3R + runner,2026-03-17 23:00:00+00:00,5495,1,74272.0,392.0,0.005277897457992245,stop_before_scale,stop,5495,1,73880.0,-0.005277897457992245,-0.007277897457992245,-1.0,-1.378938775510204,0.24515306122450464,1.1242346938775436,False,False
candidate,edcd1eaf2ac21301,,fixed_3R,Fixed 3R,2026-03-21 19:00:00+00:00,5587,-1,70364.8,133.6999999999971,0.0019000977761607662,target,target,5591,5,69963.70000000001,0.005700293328482299,0.003700293328482299,3.0,1.947422587883298,13.807030665669709,0.8070306656693832,False,True
candidate,edcd1eaf2ac21301,,fixed_4R,Fixed 4R,2026-03-21 19:00:00+00:00,5587,-1,70364.8,133.6999999999971,0.0019000977761607662,target,target,5591,5,69830.00000000001,0.007600391104643065,0.005600391104643065,4.0,2.947422587883298,13.807030665669709,0.8070306656693832,False,True
candidate,edcd1eaf2ac21301,,fixed_5R,Fixed 5R,2026-03-21 19:00:00+00:00,5587,-1,70364.8,133.6999999999971,0.0019000977761607662,target,target,5591,5,69696.30000000002,0.00950048888080383,0.0075004888808038305,5.0,3.9474225878832976,13.807030665669709,0.8070306656693832,False,True
candidate,edcd1eaf2ac21301,,fixed_6R,Fixed 6R,2026-03-21 19:00:00+00:00,5587,-1,70364.8,133.6999999999971,0.0019000977761607662,target,target,5591,5,69562.60000000002,0.011400586656964598,0.009400586656964598,6.0,4.947422587883298,13.807030665669709,0.8070306656693832,False,True
candidate,edcd1eaf2ac21301,,split_3R_6R,50% 3R + 50% 6R,2026-03-21 19:00:00+00:00,5587,-1,70364.8,133.6999999999971,0.0019000977761607662,full_target,target,5591,5,69562.60000000002,0.008550439992723449,0.0065504399927234485,4.5,3.447422587883298,13.807030665669709,0.8070306656693832,True,True
candidate,edcd1eaf2ac21301,,split_3R_runner,50% 3R + runner,2026-03-21 19:00:00+00:00,5587,-1,70364.8,133.6999999999971,0.0019000977761607662,scale_then_timeout,timeout,5598,12,69126.1,0.011652132884624047,0.009652132884624047,6.132385938668751,5.079808526552049,16.281226626776743,0.8070306656693832,True,True
candidate,215eb8541bc1405b,,fixed_3R,Fixed 3R,2026-03-29 16:00:00+00:00,5776,-1,66500.2,197.6999999999971,0.0029729233897040474,stop,stop,5780,5,66697.9,-0.0029729233897040474,-0.004972923389704047,-1.0,-1.672738492665665,1.9079413252402764,1.3581183611532825,False,False
candidate,215eb8541bc1405b,,fixed_4R,Fixed 4R,2026-03-29 16:00:00+00:00,5776,-1,66500.2,197.6999999999971,0.0029729233897040474,stop,stop,5780,5,66697.9,-0.0029729233897040474,-0.004972923389704047,-1.0,-1.672738492665665,1.9079413252402764,1.3581183611532825,False,False
candidate,215eb8541bc1405b,,fixed_5R,Fixed 5R,2026-03-29 16:00:00+00:00,5776,-1,66500.2,197.6999999999971,0.0029729233897040474,stop,stop,5780,5,66697.9,-0.0029729233897040474,-0.004972923389704047,-1.0,-1.672738492665665,1.9079413252402764,1.3581183611532825,False,False
candidate,215eb8541bc1405b,,fixed_6R,Fixed 6R,2026-03-29 16:00:00+00:00,5776,-1,66500.2,197.6999999999971,0.0029729233897040474,stop,stop,5780,5,66697.9,-0.0029729233897040474,-0.004972923389704047,-1.0,-1.672738492665665,1.9079413252402764,1.3581183611532825,False,False
candidate,215eb8541bc1405b,,split_3R_6R,50% 3R + 50% 6R,2026-03-29 16:00:00+00:00,5776,-1,66500.2,197.6999999999971,0.0029729233897040474,stop_before_scale,stop,5780,5,66697.9,-0.0029729233897040474,-0.004972923389704047,-1.0,-1.672738492665665,1.9079413252402764,1.3581183611532825,False,False
candidate,215eb8541bc1405b,,split_3R_runner,50% 3R + runner,2026-03-29 16:00:00+00:00,5776,-1,66500.2,197.6999999999971,0.0029729233897040474,stop_before_scale,stop,5780,5,66697.9,-0.0029729233897040474,-0.004972923389704047,-1.0,-1.672738492665665,1.9079413252402764,1.3581183611532825,False,False
candidate,f57c8b8c5e7181f6,,fixed_3R,Fixed 3R,2026-03-30 22:00:00+00:00,5806,-1,66771.3,192.0,0.0028754869232739213,stop,stop,5806,1,66963.3,-0.0028754869232739213,-0.004875486923273921,-1.0,-1.695534375,0.7083333333333334,1.0187499999999545,False,False
candidate,f57c8b8c5e7181f6,,fixed_4R,Fixed 4R,2026-03-30 22:00:00+00:00,5806,-1,66771.3,192.0,0.0028754869232739213,stop,stop,5806,1,66963.3,-0.0028754869232739213,-0.004875486923273921,-1.0,-1.695534375,0.7083333333333334,1.0187499999999545,False,False
candidate,f57c8b8c5e7181f6,,fixed_5R,Fixed 5R,2026-03-30 22:00:00+00:00,5806,-1,66771.3,192.0,0.0028754869232739213,stop,stop,5806,1,66963.3,-0.0028754869232739213,-0.004875486923273921,-1.0,-1.695534375,0.7083333333333334,1.0187499999999545,False,False
candidate,f57c8b8c5e7181f6,,fixed_6R,Fixed 6R,2026-03-30 22:00:00+00:00,5806,-1,66771.3,192.0,0.0028754869232739213,stop,stop,5806,1,66963.3,-0.0028754869232739213,-0.004875486923273921,-1.0,-1.695534375,0.7083333333333334,1.0187499999999545,False,False
candidate,f57c8b8c5e7181f6,,split_3R_6R,50% 3R + 50% 6R,2026-03-30 22:00:00+00:00,5806,-1,66771.3,192.0,0.0028754869232739213,stop_before_scale,stop,5806,1,66963.3,-0.0028754869232739213,-0.004875486923273921,-1.0,-1.695534375,0.7083333333333334,1.0187499999999545,False,False
candidate,f57c8b8c5e7181f6,,split_3R_runner,50% 3R + runner,2026-03-30 22:00:00+00:00,5806,-1,66771.3,192.0,0.0028754869232739213,stop_before_scale,stop,5806,1,66963.3,-0.0028754869232739213,-0.004875486923273921,-1.0,-1.695534375,0.7083333333333334,1.0187499999999545,False,False
candidate,60e326ecafb71d6b,,fixed_3R,Fixed 3R,2026-03-31 08:00:00+00:00,5816,1,67346.8,282.6999999999971,0.004197675316421821,stop,stop,5816,1,67064.1,-0.004197675316421821,-0.006197675316421821,-1.0,-1.4764541917226792,0.5040679165192836,2.4648036788114966,False,False
candidate,60e326ecafb71d6b,,fixed_4R,Fixed 4R,2026-03-31 08:00:00+00:00,5816,1,67346.8,282.6999999999971,0.004197675316421821,stop,stop,5816,1,67064.1,-0.004197675316421821,-0.006197675316421821,-1.0,-1.4764541917226792,0.5040679165192836,2.4648036788114966,False,False
candidate,60e326ecafb71d6b,,fixed_5R,Fixed 5R,2026-03-31 08:00:00+00:00,5816,1,67346.8,282.6999999999971,0.004197675316421821,stop,stop,5816,1,67064.1,-0.004197675316421821,-0.006197675316421821,-1.0,-1.4764541917226792,0.5040679165192836,2.4648036788114966,False,False
candidate,60e326ecafb71d6b,,fixed_6R,Fixed 6R,2026-03-31 08:00:00+00:00,5816,1,67346.8,282.6999999999971,0.004197675316421821,stop,stop,5816,1,67064.1,-0.004197675316421821,-0.006197675316421821,-1.0,-1.4764541917226792,0.5040679165192836,2.4648036788114966,False,False
candidate,60e326ecafb71d6b,,split_3R_6R,50% 3R + 50% 6R,2026-03-31 08:00:00+00:00,5816,1,67346.8,282.6999999999971,0.004197675316421821,stop_before_scale,stop,5816,1,67064.1,-0.004197675316421821,-0.006197675316421821,-1.0,-1.4764541917226792,0.5040679165192836,2.4648036788114966,False,False
candidate,60e326ecafb71d6b,,split_3R_runner,50% 3R + runner,2026-03-31 08:00:00+00:00,5816,1,67346.8,282.6999999999971,0.004197675316421821,stop_before_scale,stop,5816,1,67064.1,-0.004197675316421821,-0.006197675316421821,-1.0,-1.4764541917226792,0.5040679165192836,2.4648036788114966,False,False
candidate,50f8bcceaba19607,,fixed_3R,Fixed 3R,2026-03-31 16:00:00+00:00,5824,-1,66705.0,558.1000000000058,0.008366689153736688,stop,stop,5824,1,67263.1,-0.008366689153736688,-0.010366689153736688,-1.0,-1.239043182225405,0.015767783551339936,2.308367676043701,False,False
candidate,50f8bcceaba19607,,fixed_4R,Fixed 4R,2026-03-31 16:00:00+00:00,5824,-1,66705.0,558.1000000000058,0.008366689153736688,stop,stop,5824,1,67263.1,-0.008366689153736688,-0.010366689153736688,-1.0,-1.239043182225405,0.015767783551339936,2.308367676043701,False,False
candidate,50f8bcceaba19607,,fixed_5R,Fixed 5R,2026-03-31 16:00:00+00:00,5824,-1,66705.0,558.1000000000058,0.008366689153736688,stop,stop,5824,1,67263.1,-0.008366689153736688,-0.010366689153736688,-1.0,-1.239043182225405,0.015767783551339936,2.308367676043701,False,False
candidate,50f8bcceaba19607,,fixed_6R,Fixed 6R,2026-03-31 16:00:00+00:00,5824,-1,66705.0,558.1000000000058,0.008366689153736688,stop,stop,5824,1,67263.1,-0.008366689153736688,-0.010366689153736688,-1.0,-1.239043182225405,0.015767783551339936,2.308367676043701,False,False
candidate,50f8bcceaba19607,,split_3R_6R,50% 3R + 50% 6R,2026-03-31 16:00:00+00:00,5824,-1,66705.0,558.1000000000058,0.008366689153736688,stop_before_scale,stop,5824,1,67263.1,-0.008366689153736688,-0.010366689153736688,-1.0,-1.239043182225405,0.015767783551339936,2.308367676043701,False,False
candidate,50f8bcceaba19607,,split_3R_runner,50% 3R + runner,2026-03-31 16:00:00+00:00,5824,-1,66705.0,558.1000000000058,0.008366689153736688,stop_before_scale,stop,5824,1,67263.1,-0.008366689153736688,-0.010366689153736688,-1.0,-1.239043182225405,0.015767783551339936,2.308367676043701,False,False
candidate,6d0dc4dbe247247c,,fixed_3R,Fixed 3R,2026-04-05 11:00:00+00:00,5939,-1,67007.3,109.39999999999418,0.001632657934284685,target,target,5940,2,66679.10000000002,0.004897973802854055,0.002897973802854055,3.0,1.7750036563070644,3.2650822669105675,0.39853747714802185,False,True
candidate,6d0dc4dbe247247c,,fixed_4R,Fixed 4R,2026-04-05 11:00:00+00:00,5939,-1,67007.3,109.39999999999418,0.001632657934284685,stop,stop,5943,5,67116.7,-0.001632657934284685,-0.0036326579342846853,-1.0,-2.2249963436929354,3.2650822669105675,7.667276051188734,False,False
candidate,6d0dc4dbe247247c,,fixed_5R,Fixed 5R,2026-04-05 11:00:00+00:00,5939,-1,67007.3,109.39999999999418,0.001632657934284685,stop,stop,5943,5,67116.7,-0.001632657934284685,-0.0036326579342846853,-1.0,-2.2249963436929354,3.2650822669105675,7.667276051188734,False,False
candidate,6d0dc4dbe247247c,,fixed_6R,Fixed 6R,2026-04-05 11:00:00+00:00,5939,-1,67007.3,109.39999999999418,0.001632657934284685,stop,stop,5943,5,67116.7,-0.001632657934284685,-0.0036326579342846853,-1.0,-2.2249963436929354,3.2650822669105675,7.667276051188734,False,False
candidate,6d0dc4dbe247247c,,split_3R_6R,50% 3R + 50% 6R,2026-04-05 11:00:00+00:00,5939,-1,67007.3,109.39999999999418,0.001632657934284685,scale_then_stop,stop,5943,5,67116.7,0.001632657934284685,-0.000367342065715315,1.0,-0.22499634369293545,3.2650822669105675,7.667276051188734,True,False
candidate,6d0dc4dbe247247c,,split_3R_runner,50% 3R + runner,2026-04-05 11:00:00+00:00,5939,-1,67007.3,109.39999999999418,0.001632657934284685,scale_then_stop,stop,5943,5,67116.7,0.001632657934284685,-0.000367342065715315,1.0,-0.22499634369293545,3.2650822669105675,7.667276051188734,True,False
candidate,73ed8aa2bcb5c83a,,fixed_3R,Fixed 3R,2026-04-15 11:00:00+00:00,6179,-1,73826.1,417.09999999999127,0.0056497634305481565,stop,stop,6180,2,74243.2,-0.0056497634305481565,-0.0076497634305481566,-1.0,-1.3539971229920957,0.0,1.481419323903158,False,False
candidate,73ed8aa2bcb5c83a,,fixed_4R,Fixed 4R,2026-04-15 11:00:00+00:00,6179,-1,73826.1,417.09999999999127,0.0056497634305481565,stop,stop,6180,2,74243.2,-0.0056497634305481565,-0.0076497634305481566,-1.0,-1.3539971229920957,0.0,1.481419323903158,False,False
candidate,73ed8aa2bcb5c83a,,fixed_5R,Fixed 5R,2026-04-15 11:00:00+00:00,6179,-1,73826.1,417.09999999999127,0.0056497634305481565,stop,stop,6180,2,74243.2,-0.0056497634305481565,-0.0076497634305481566,-1.0,-1.3539971229920957,0.0,1.481419323903158,False,False
candidate,73ed8aa2bcb5c83a,,fixed_6R,Fixed 6R,2026-04-15 11:00:00+00:00,6179,-1,73826.1,417.09999999999127,0.0056497634305481565,stop,stop,6180,2,74243.2,-0.0056497634305481565,-0.0076497634305481566,-1.0,-1.3539971229920957,0.0,1.481419323903158,False,False
candidate,73ed8aa2bcb5c83a,,split_3R_6R,50% 3R + 50% 6R,2026-04-15 11:00:00+00:00,6179,-1,73826.1,417.09999999999127,0.0056497634305481565,stop_before_scale,stop,6180,2,74243.2,-0.0056497634305481565,-0.0076497634305481566,-1.0,-1.3539971229920957,0.0,1.481419323903158,False,False
candidate,73ed8aa2bcb5c83a,,split_3R_runner,50% 3R + runner,2026-04-15 11:00:00+00:00,6179,-1,73826.1,417.09999999999127,0.0056497634305481565,stop_before_scale,stop,6180,2,74243.2,-0.0056497634305481565,-0.0076497634305481566,-1.0,-1.3539971229920957,0.0,1.481419323903158,False,False
candidate,8903c9287cd97ec6,,fixed_3R,Fixed 3R,2026-04-17 02:00:00+00:00,6218,1,74699.0,174.0,0.0023293484517865034,stop,stop,6218,1,74525.0,-0.0023293484517865034,-0.004329348451786503,-1.0,-1.8586091954022987,0.42183908045973667,1.1712643678161088,False,False
candidate,8903c9287cd97ec6,,fixed_4R,Fixed 4R,2026-04-17 02:00:00+00:00,6218,1,74699.0,174.0,0.0023293484517865034,stop,stop,6218,1,74525.0,-0.0023293484517865034,-0.004329348451786503,-1.0,-1.8586091954022987,0.42183908045973667,1.1712643678161088,False,False
candidate,8903c9287cd97ec6,,fixed_5R,Fixed 5R,2026-04-17 02:00:00+00:00,6218,1,74699.0,174.0,0.0023293484517865034,stop,stop,6218,1,74525.0,-0.0023293484517865034,-0.004329348451786503,-1.0,-1.8586091954022987,0.42183908045973667,1.1712643678161088,False,False
candidate,8903c9287cd97ec6,,fixed_6R,Fixed 6R,2026-04-17 02:00:00+00:00,6218,1,74699.0,174.0,0.0023293484517865034,stop,stop,6218,1,74525.0,-0.0023293484517865034,-0.004329348451786503,-1.0,-1.8586091954022987,0.42183908045973667,1.1712643678161088,False,False
candidate,8903c9287cd97ec6,,split_3R_6R,50% 3R + 50% 6R,2026-04-17 02:00:00+00:00,6218,1,74699.0,174.0,0.0023293484517865034,stop_before_scale,stop,6218,1,74525.0,-0.0023293484517865034,-0.004329348451786503,-1.0,-1.8586091954022987,0.42183908045973667,1.1712643678161088,False,False
candidate,8903c9287cd97ec6,,split_3R_runner,50% 3R + runner,2026-04-17 02:00:00+00:00,6218,1,74699.0,174.0,0.0023293484517865034,stop_before_scale,stop,6218,1,74525.0,-0.0023293484517865034,-0.004329348451786503,-1.0,-1.8586091954022987,0.42183908045973667,1.1712643678161088,False,False
candidate,b289b2f6dc76ba2a,,fixed_3R,Fixed 3R,2026-04-18 16:00:00+00:00,6256,-1,76121.8,223.39999999999415,0.002934770328604869,target,target,6258,3,75451.60000000002,0.00880431098581461,0.00680431098581461,3.0000000000000004,2.3185156669650677,3.3652641002686776,0.2247090420769848,False,True
candidate,b289b2f6dc76ba2a,,fixed_4R,Fixed 4R,2026-04-18 16:00:00+00:00,6256,-1,76121.8,223.39999999999415,0.002934770328604869,timeout,timeout,6267,12,75473.4,0.008517927847213396,0.006517927847213396,2.9024171888989514,2.2209328558640187,3.632050134288406,0.2247090420769848,False,True
candidate,b289b2f6dc76ba2a,,fixed_5R,Fixed 5R,2026-04-18 16:00:00+00:00,6256,-1,76121.8,223.39999999999415,0.002934770328604869,timeout,timeout,6267,12,75473.4,0.008517927847213396,0.006517927847213396,2.9024171888989514,2.2209328558640187,3.632050134288406,0.2247090420769848,False,True
candidate,b289b2f6dc76ba2a,,fixed_6R,Fixed 6R,2026-04-18 16:00:00+00:00,6256,-1,76121.8,223.39999999999415,0.002934770328604869,timeout,timeout,6267,12,75473.4,0.008517927847213396,0.006517927847213396,2.9024171888989514,2.2209328558640187,3.632050134288406,0.2247090420769848,False,True
candidate,b289b2f6dc76ba2a,,split_3R_6R,50% 3R + 50% 6R,2026-04-18 16:00:00+00:00,6256,-1,76121.8,223.39999999999415,0.002934770328604869,scale_then_timeout,timeout,6267,12,75473.4,0.008661119416514002,0.006661119416514002,2.9512085944494757,2.269724261414543,3.632050134288406,0.2247090420769848,True,True
candidate,b289b2f6dc76ba2a,,split_3R_runner,50% 3R + runner,2026-04-18 16:00:00+00:00,6256,-1,76121.8,223.39999999999415,0.002934770328604869,scale_then_timeout,timeout,6267,12,75473.4,0.008661119416514002,0.006661119416514002,2.9512085944494757,2.269724261414543,3.632050134288406,0.2247090420769848,True,True
candidate,611c1c0330847e4c,,fixed_3R,Fixed 3R,2026-04-23 19:00:00+00:00,6379,-1,77636.3,463.6999999999971,0.005972721523308002,stop,stop,6382,4,78100.0,-0.005972721523308002,-0.007972721523308003,-1.0,-1.3348557256847122,0.17058442958810938,1.4306663791244303,False,False
candidate,611c1c0330847e4c,,fixed_4R,Fixed 4R,2026-04-23 19:00:00+00:00,6379,-1,77636.3,463.6999999999971,0.005972721523308002,stop,stop,6382,4,78100.0,-0.005972721523308002,-0.007972721523308003,-1.0,-1.3348557256847122,0.17058442958810938,1.4306663791244303,False,False
candidate,611c1c0330847e4c,,fixed_5R,Fixed 5R,2026-04-23 19:00:00+00:00,6379,-1,77636.3,463.6999999999971,0.005972721523308002,stop,stop,6382,4,78100.0,-0.005972721523308002,-0.007972721523308003,-1.0,-1.3348557256847122,0.17058442958810938,1.4306663791244303,False,False
candidate,611c1c0330847e4c,,fixed_6R,Fixed 6R,2026-04-23 19:00:00+00:00,6379,-1,77636.3,463.6999999999971,0.005972721523308002,stop,stop,6382,4,78100.0,-0.005972721523308002,-0.007972721523308003,-1.0,-1.3348557256847122,0.17058442958810938,1.4306663791244303,False,False
candidate,611c1c0330847e4c,,split_3R_6R,50% 3R + 50% 6R,2026-04-23 19:00:00+00:00,6379,-1,77636.3,463.6999999999971,0.005972721523308002,stop_before_scale,stop,6382,4,78100.0,-0.005972721523308002,-0.007972721523308003,-1.0,-1.3348557256847122,0.17058442958810938,1.4306663791244303,False,False
candidate,611c1c0330847e4c,,split_3R_runner,50% 3R + runner,2026-04-23 19:00:00+00:00,6379,-1,77636.3,463.6999999999971,0.005972721523308002,stop_before_scale,stop,6382,4,78100.0,-0.005972721523308002,-0.007972721523308003,-1.0,-1.3348557256847122,0.17058442958810938,1.4306663791244303,False,False
candidate,e52fc89cd06216bf,,fixed_3R,Fixed 3R,2026-04-24 14:00:00+00:00,6398,1,78051.8,187.0,0.002395844810753884,stop,stop,6398,1,77864.8,-0.002395844810753884,-0.004395844810753884,-1.0,-1.8347786096256682,0.0,2.212834224598946,False,False
candidate,e52fc89cd06216bf,,fixed_4R,Fixed 4R,2026-04-24 14:00:00+00:00,6398,1,78051.8,187.0,0.002395844810753884,stop,stop,6398,1,77864.8,-0.002395844810753884,-0.004395844810753884,-1.0,-1.8347786096256682,0.0,2.212834224598946,False,False
candidate,e52fc89cd06216bf,,fixed_5R,Fixed 5R,2026-04-24 14:00:00+00:00,6398,1,78051.8,187.0,0.002395844810753884,stop,stop,6398,1,77864.8,-0.002395844810753884,-0.004395844810753884,-1.0,-1.8347786096256682,0.0,2.212834224598946,False,False
candidate,e52fc89cd06216bf,,fixed_6R,Fixed 6R,2026-04-24 14:00:00+00:00,6398,1,78051.8,187.0,0.002395844810753884,stop,stop,6398,1,77864.8,-0.002395844810753884,-0.004395844810753884,-1.0,-1.8347786096256682,0.0,2.212834224598946,False,False
candidate,e52fc89cd06216bf,,split_3R_6R,50% 3R + 50% 6R,2026-04-24 14:00:00+00:00,6398,1,78051.8,187.0,0.002395844810753884,stop_before_scale,stop,6398,1,77864.8,-0.002395844810753884,-0.004395844810753884,-1.0,-1.8347786096256682,0.0,2.212834224598946,False,False
candidate,e52fc89cd06216bf,,split_3R_runner,50% 3R + runner,2026-04-24 14:00:00+00:00,6398,1,78051.8,187.0,0.002395844810753884,stop_before_scale,stop,6398,1,77864.8,-0.002395844810753884,-0.004395844810753884,-1.0,-1.8347786096256682,0.0,2.212834224598946,False,False
candidate,2f061ef7e12c9213,,fixed_3R,Fixed 3R,2026-05-11 06:00:00+00:00,6798,-1,80807.9,142.10000000000582,0.001758491434624657,stop,stop,6798,1,80950.0,-0.001758491434624657,-0.003758491434624657,-1.0,-2.1373384940182505,0.578465869106219,1.5045742434904585,False,False
