epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,58.1362,2.58354,25.6135,2.24061,0.00023,0.13773,3e-05,1e-05,2.82253,1108.24,2.9866,0.000661654,0.000661654,0.000661654
2,92.1797,2.3784,3.24262,2.08135,0.0008,0.18364,0.00015,3e-05,3.87156,9.31906,15.2499,0.00131517,0.00131517,0.00131517
3,125.517,2.21205,3.13446,1.99803,0.00871,0.59971,0.01105,0.00305,2.81675,5.90948,2.68423,0.00195549,0.00195549,0.00195549
4,156.708,2.23645,2.76064,1.99433,0.18841,0.01865,0.0075,0.00217,3.3186,5.78848,3.35386,0.0019406,0.0019406,0.0019406
5,188.577,2.12424,2.65764,1.9392,0.01329,0.71162,0.06314,0.02004,2.62177,3.22878,2.38713,0.0019208,0.0019208,0.0019208
6,221.527,2.1566,2.544,1.96228,0.13432,0.08608,0.03384,0.00973,3.02618,3.61829,2.86097,0.001901,0.001901,0.001901
7,253.428,2.07348,2.28617,1.90979,0.01579,0.63128,0.06394,0.01674,2.93618,3.40246,2.64442,0.0018812,0.0018812,0.0018812
8,285.349,2.01518,2.43181,1.85272,0.19572,0.26973,0.15898,0.05195,2.21194,2.38444,2.00538,0.0018614,0.0018614,0.0018614
9,318.402,2.08993,2.19374,1.90318,0.24493,0.38162,0.21361,0.07036,2.16094,2.38227,1.96003,0.0018416,0.0018416,0.0018416
10,351.305,1.97856,2.10821,1.83212,0.16501,0.2439,0.1139,0.03455,2.57148,2.83646,2.25882,0.0018218,0.0018218,0.0018218
11,382.931,1.97711,2.11875,1.83467,0.07614,0.56671,0.09125,0.02685,2.41426,3.36304,2.17783,0.001802,0.001802,0.001802
12,414.675,1.95024,2.09187,1.80906,0.24542,0.30129,0.15979,0.05008,2.31258,2.67008,2.08751,0.0017822,0.0017822,0.0017822
13,446.129,1.92148,2.07355,1.7774,0.08455,0.61549,0.12029,0.04137,2.3146,3.50479,2.10322,0.0017624,0.0017624,0.0017624
14,476.528,1.93011,2.08021,1.77212,0.04789,0.07174,0.00652,0.00146,3.44649,6.06074,4.12278,0.0017426,0.0017426,0.0017426
15,508.04,1.87949,2.03369,1.76114,0.27744,0.27547,0.17928,0.05882,2.26403,2.85213,2.07657,0.0017228,0.0017228,0.0017228
16,539.874,1.8554,2.04539,1.71958,0.25238,0.3056,0.1845,0.06069,2.22856,2.4057,2.00741,0.001703,0.001703,0.001703
17,571.708,1.80882,1.9426,1.69531,0.29114,0.27931,0.21083,0.07438,2.18683,2.42526,2.00448,0.0016832,0.0016832,0.0016832
18,604.696,1.77178,2.05259,1.68615,0.24904,0.34864,0.22418,0.0838,2.06715,2.13765,1.91749,0.0016634,0.0016634,0.0016634
19,637.726,1.78818,2.05777,1.67492,0.25494,0.37303,0.21007,0.07587,2.09012,2.21285,1.92444,0.0016436,0.0016436,0.0016436
20,669.694,1.71611,1.92891,1.62339,0.28441,0.37877,0.26164,0.09533,2.11195,2.13346,1.95994,0.0016238,0.0016238,0.0016238
21,702.754,1.72838,1.89059,1.66222,0.24806,0.33936,0.20895,0.06971,2.10201,2.33318,1.9215,0.001604,0.001604,0.001604
22,733.32,1.7495,1.88845,1.65995,0.1354,0.21951,0.05533,0.01552,2.55201,5.01944,2.36406,0.0015842,0.0015842,0.0015842
23,765.214,1.77077,1.82641,1.66788,0.25079,0.34433,0.21428,0.07355,2.17764,2.17901,1.97925,0.0015644,0.0015644,0.0015644
24,797.029,1.68018,1.85193,1.62694,0.25806,0.12339,0.10509,0.03511,2.36929,3.28304,2.17826,0.0015446,0.0015446,0.0015446
25,828.561,1.69155,1.76755,1.61492,0.33187,0.19082,0.18547,0.06298,2.18446,2.96229,2.04276,0.0015248,0.0015248,0.0015248
26,860.355,1.64179,1.78338,1.58295,0.29632,0.37016,0.26447,0.09806,2.14297,2.13537,1.98901,0.001505,0.001505,0.001505
27,892.86,1.6076,1.63616,1.56736,0.29552,0.20516,0.13989,0.0432,2.49615,3.48315,2.36197,0.0014852,0.0014852,0.0014852
28,924.689,1.57567,1.64396,1.53724,0.28371,0.37446,0.24418,0.08978,2.14577,2.14937,1.99039,0.0014654,0.0014654,0.0014654
29,956.433,1.55304,1.60645,1.54572,0.29601,0.37446,0.23847,0.08318,2.21311,2.25636,2.08461,0.0014456,0.0014456,0.0014456
30,986.537,1.52439,1.64388,1.49783,0.16183,0.05595,0.01695,0.0037,3.3455,5.98388,3.37735,0.0014258,0.0014258,0.0014258
31,1018.42,1.53057,1.5315,1.50277,0.09024,0.08608,0.03385,0.00845,2.92191,3.1618,2.90367,0.001406,0.001406,0.001406
32,1050.16,1.5815,1.53604,1.54816,0.28518,0.3759,0.22907,0.0767,2.31689,2.3337,2.14007,0.0013862,0.0013862,0.0013862
33,1081.99,1.50952,1.50622,1.47879,0.28731,0.42165,0.249,0.08979,2.12157,2.22,2.02107,0.0013664,0.0013664,0.0013664
34,1113.64,1.46224,1.45911,1.47236,0.30766,0.34577,0.24373,0.07864,2.27523,2.47305,2.18623,0.0013466,0.0013466,0.0013466
35,1145.3,1.48172,1.47349,1.47036,0.31929,0.42324,0.28033,0.08942,2.24372,2.24582,2.14324,0.0013268,0.0013268,0.0013268
36,1177.04,1.42769,1.4251,1.44278,0.32036,0.4462,0.27861,0.09716,2.24537,2.14896,2.1353,0.001307,0.001307,0.001307
37,1208.8,1.39981,1.40551,1.4222,0.29923,0.36729,0.24021,0.08331,2.31643,2.31582,2.20484,0.0012872,0.0012872,0.0012872
38,1240.36,1.45263,1.40663,1.43306,0.26626,0.27116,0.16122,0.0539,2.39616,3.13434,2.33161,0.0012674,0.0012674,0.0012674
39,1272.12,1.373,1.39814,1.40325,0.2745,0.28838,0.1783,0.05373,2.55047,2.5968,2.44895,0.0012476,0.0012476,0.0012476
40,1303.9,1.39016,1.28922,1.40245,0.31572,0.47633,0.27288,0.0945,2.27705,2.13343,2.23583,0.0012278,0.0012278,0.0012278
41,1335.27,1.36826,1.23844,1.40121,0.29926,0.28062,0.18453,0.05753,2.5809,3.10797,2.57574,0.001208,0.001208,0.001208
42,1367.03,1.31726,1.28763,1.35801,0.31233,0.41033,0.26036,0.09533,2.25637,2.25373,2.21954,0.0011882,0.0011882,0.0011882
43,1398.79,1.31164,1.19815,1.36406,0.32354,0.36155,0.24622,0.08391,2.33721,2.46861,2.29998,0.0011684,0.0011684,0.0011684
