epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,173.461,1.81458,1.77342,1.89019,0.61563,0.68527,0.64994,0.28466,1.27537,2.1825,1.46766,0.0001,0.0001,0.0001
2,321.253,1.70455,1.63867,1.78533,0.62938,0.67577,0.66177,0.30066,1.2512,1.8179,1.45495,9.7525e-05,9.7525e-05,9.7525e-05
3,468.964,1.64597,1.59632,1.74919,0.65331,0.66692,0.68356,0.31017,1.26289,1.58031,1.46132,9.505e-05,9.505e-05,9.505e-05
4,616.678,1.61124,1.59156,1.73071,0.62495,0.70309,0.6782,0.32304,1.22039,1.76413,1.44019,9.2575e-05,9.2575e-05,9.2575e-05
5,763.988,1.57843,1.56817,1.70335,0.61767,0.68689,0.6737,0.32077,1.22997,1.74212,1.43829,9.01e-05,9.01e-05,9.01e-05
6,910.953,1.57133,1.53634,1.70458,0.63569,0.68765,0.67337,0.32285,1.22836,1.6715,1.44065,8.7625e-05,8.7625e-05,8.7625e-05
7,1057.38,1.56696,1.53817,1.69234,0.64494,0.6829,0.68164,0.32672,1.20752,1.81644,1.42667,8.515e-05,8.515e-05,8.515e-05
8,1205.12,1.56321,1.51031,1.69695,0.66587,0.66627,0.68791,0.33332,1.1878,1.91312,1.41727,8.2675e-05,8.2675e-05,8.2675e-05
9,1352.6,1.55817,1.52442,1.6917,0.70634,0.67815,0.71042,0.34122,1.21941,1.61723,1.43581,8.02e-05,8.02e-05,8.02e-05
10,1500.13,1.54482,1.53131,1.67666,0.70148,0.6734,0.70339,0.33915,1.21631,1.84732,1.43072,7.7725e-05,7.7725e-05,7.7725e-05
11,1647.07,1.53964,1.48953,1.67685,0.68021,0.69359,0.70183,0.33644,1.21226,1.74362,1.42854,7.525e-05,7.525e-05,7.525e-05
12,1793.43,1.53363,1.47589,1.67344,0.65632,0.67814,0.68707,0.34033,1.20624,1.57941,1.42773,7.2775e-05,7.2775e-05,7.2775e-05
13,1939.95,1.51637,1.50022,1.65755,0.66886,0.69477,0.70111,0.33955,1.20002,1.7503,1.42945,7.03e-05,7.03e-05,7.03e-05
14,2086.6,1.49437,1.45626,1.65551,0.67345,0.70071,0.6974,0.33783,1.21397,1.63834,1.43789,6.7825e-05,6.7825e-05,6.7825e-05
15,2233.26,1.51085,1.46025,1.65383,0.655,0.69596,0.69847,0.33938,1.21942,1.45134,1.4405,6.535e-05,6.535e-05,6.535e-05
16,2380.01,1.49179,1.4614,1.63934,0.69,0.69596,0.71585,0.34486,1.20368,1.59809,1.43093,6.2875e-05,6.2875e-05,6.2875e-05
17,2527.5,1.48646,1.43355,1.65958,0.69197,0.70169,0.71565,0.3465,1.216,1.49191,1.43995,6.04e-05,6.04e-05,6.04e-05
18,2674.83,1.49873,1.45456,1.6392,0.68077,0.69359,0.70286,0.34338,1.21343,1.47981,1.43788,5.7925e-05,5.7925e-05,5.7925e-05
19,2821.39,1.46322,1.4175,1.63448,0.67004,0.6829,0.70399,0.34509,1.21095,1.43181,1.43469,5.545e-05,5.545e-05,5.545e-05
20,2967.89,1.46655,1.43779,1.62435,0.69908,0.70309,0.71802,0.34744,1.1996,1.6256,1.42606,5.2975e-05,5.2975e-05,5.2975e-05
21,3115.25,1.47448,1.43547,1.62058,0.71453,0.68765,0.7169,0.34289,1.21015,1.56291,1.43547,5.05e-05,5.05e-05,5.05e-05
22,3261.56,1.44064,1.4386,1.60015,0.68981,0.70665,0.72209,0.35118,1.19548,1.58567,1.42484,4.8025e-05,4.8025e-05,4.8025e-05
23,3408.82,1.4489,1.42585,1.61045,0.68782,0.70665,0.71709,0.34555,1.21134,1.51226,1.43588,4.555e-05,4.555e-05,4.555e-05
24,3555.32,1.43367,1.42845,1.60959,0.68169,0.69359,0.71614,0.33988,1.21737,1.59619,1.44224,4.3075e-05,4.3075e-05,4.3075e-05
25,3702.01,1.44922,1.4193,1.6147,0.67977,0.70339,0.71022,0.3449,1.20231,1.54707,1.43147,4.06e-05,4.06e-05,4.06e-05
26,3848.58,1.4403,1.41286,1.6158,0.68484,0.71734,0.71358,0.34333,1.20864,1.61845,1.43822,3.8125e-05,3.8125e-05,3.8125e-05
27,3995.29,1.42373,1.40711,1.59595,0.66776,0.73753,0.71924,0.34562,1.21725,1.61023,1.44248,3.565e-05,3.565e-05,3.565e-05
28,4141.73,1.42347,1.4046,1.59234,0.6756,0.72719,0.71856,0.34441,1.22565,1.48551,1.44995,3.3175e-05,3.3175e-05,3.3175e-05
29,4288.22,1.4398,1.39893,1.60807,0.69069,0.73726,0.72716,0.34986,1.21195,1.59307,1.44224,3.07e-05,3.07e-05,3.07e-05
30,4434.65,1.4189,1.42422,1.59004,0.68712,0.71971,0.71561,0.34804,1.21519,1.48054,1.44176,2.8225e-05,2.8225e-05,2.8225e-05
31,4585.7,1.40954,1.36206,1.58748,0.68488,0.70903,0.71473,0.34442,1.21646,1.50998,1.44374,2.575e-05,2.575e-05,2.575e-05
32,4732.55,1.4034,1.38324,1.57974,0.68579,0.72684,0.72173,0.34874,1.2037,1.65273,1.43739,2.3275e-05,2.3275e-05,2.3275e-05
