fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe,banked_events,banked_to_nonpositive_events,banked_to_nonpositive_share,runner_armed_events,runner_armed_to_nonpositive_events,runner_armed_to_nonpositive_share,actual_mfe_2atr_events,actual_mfe_2atr_to_nonpositive_share,median_giveback_atr,p95_net_bp,mean_banked_gross_bp,profit_floor_gap_breaches,policy
2023H1,46,-2.1967552349315826,-22.196755234931587,-54.90316538586447,0.2391304347826087,0.5879296171660424,-0.028178511946593487,-0.18864342218291597,24.0,129.7352728239424,347.7585852028941,0.3394830053659952,23,12,0.5217391304347826,21,10,0.47619047619047616,25,0.56,3.799082240011119,190.23827121854023,5.906278774023413,0,color_harvest_v9
2023H2,41,0.6558627491963163,-19.344137250803684,-63.78051746209866,0.14634146341463414,0.626649707537572,-0.18823309129377008,-0.2313242173816843,16.0,66.42366613840467,808.8358061272767,0.3581104969832222,12,7,0.5833333333333334,13,7,0.5384615384615384,18,0.6666666666666666,2.865026402822796,145.5247317776458,5.738745498669609,0,color_harvest_v9
2024H1,47,5.342213419335052,-14.657786580664954,-68.47842662785595,0.2553191489361702,0.7704617445990717,-0.03930695215044844,-0.16442728726511768,22.0,217.89914563628693,684.9740593567565,0.3292707174487218,23,11,0.4782608695652174,22,10,0.45454545454545453,24,0.5,3.182394157509962,319.9157791480507,9.041896535340227,0,color_harvest_v9
2024H2,48,-12.8338319531559,-32.83383195315591,-81.887482137844,0.20833333333333334,0.5512195629537188,-0.1463788004059836,-0.15605164152044937,16.0,151.29952509784903,403.74495374460963,0.3328006956276519,21,11,0.5238095238095238,21,11,0.5238095238095238,23,0.5652173913043478,3.1061865674746523,326.14945355578635,8.04789017411225,0,color_harvest_v9
