fold,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
2023H1,69,-21.238964652822183,-49.190511353147656,-1465.4885610447304,0.5964331231293866,False,0.2608695652173913,51,0
2023H2,55,-23.96056016859086,-35.48984781969409,-1317.8308092724972,0.3388990798205476,False,0.18181818181818182,45,0
2024H1,78,3.6122269985762454,-27.024569603751864,281.75370588894714,1.0887084107517295,False,0.3974358974358974,47,0
2024H2,84,-26.1701315742464,-39.99734738633185,-2198.291052236698,0.4742042966993317,False,0.19047619047619047,68,0
