entry_month,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
2023-01,9,-29.099308379322515,-26.5762334921593,-261.89377541390263,0.11847441411626053,False,0.2222222222222222,7,0
2023-02,14,0.350248974423861,-43.53230586761068,4.903485641934053,1.0097150194696938,False,0.35714285714285715,9,0
2023-03,12,-52.004058208306525,-76.5444934277426,-624.0486984996784,0.3550431063724977,False,0.16666666666666666,10,0
2023-04,12,-29.21568695912284,-42.624495755547144,-350.5882435094741,0.5490766359404629,False,0.25,9,0
2023-05,9,22.781452802431346,-30.911821256647247,205.03307522188214,1.739292508136021,False,0.3333333333333333,6,0
2023-06,13,-33.76110803734549,-55.93473034087636,-438.89440448549135,0.45621321859013986,False,0.23076923076923078,10,0
2023-07,8,-40.60494994697848,-41.31823900690777,-324.83959957582783,0.0,False,0.0,8,0
2023-08,7,-39.13373445862558,-37.66489790778314,-273.93614121037905,0.0,False,0.0,7,0
2023-09,8,-36.97075590951474,-33.66363199393428,-295.76604727611794,0.1781262573842558,False,0.25,6,0
2023-10,11,-41.93696111384213,-54.34887569217171,-461.30657225226344,0.1300071973282019,False,0.18181818181818182,9,0
2023-11,6,-14.23733016266358,-20.06733148142979,-85.42398097598148,0.3883410688634805,False,0.16666666666666666,5,0
2023-12,15,8.229435467871518,-24.60202956511946,123.44153201807278,1.3383413236450699,False,0.3333333333333333,10,0
2024-01,7,-20.211182424523543,-26.353165681651785,-141.4782769716648,0.3276356069869279,False,0.42857142857142855,4,0
2024-02,19,-2.4958045618956506,-47.216911238436836,-47.42028667601737,0.946775895851215,False,0.3157894736842105,13,0
2024-03,11,8.969356959705934,-41.77174780526814,98.66292655676527,1.1534585428308177,False,0.36363636363636365,7,0
2024-04,15,11.727712038971395,-11.67793778343416,175.91568058457096,1.3028984554592788,False,0.4666666666666667,8,0
2024-05,14,13.98352057745365,-15.577673218428716,195.7692880843511,1.3542650268233218,False,0.42857142857142855,8,0
2024-06,12,0.02536452591185625,-18.781557877577388,0.304374310942275,1.0010197008899693,False,0.4166666666666667,7,0
2024-07,18,-27.835929477661924,-27.075130218332504,-501.04673059791463,0.20390761686126138,False,0.2777777777777778,13,0
2024-08,9,-24.07845568969396,-58.61735687843759,-216.7061012072456,0.7321459603108962,False,0.1111111111111111,8,0
2024-09,18,-31.455857559277327,-25.209346413706516,-566.2054360669919,0.20773213605220123,False,0.2777777777777778,13,0
2024-10,11,-84.13571783898092,-58.880131068996796,-925.4928962287901,0.0,False,0.0,11,0
2024-11,19,-0.7241864476620488,-32.4728043257949,-13.759542505578926,0.978589863821631,False,0.15789473684210525,16,0
2024-12,9,2.7688504855359906,-57.521922185552725,24.919654369823917,1.0542162577155665,False,0.2222222222222222,7,0
