symbol,decision_i,decision_time,window_start_i,window_start_time,window_len,conf,x1n,y1n,x2n,y2n,core_start_i,core_end_i,core_mid_i,core_start_time,core_end_time,core_mid_time,predicted_core_bars,decision_delay_bars,event_id,raw_detection_count,event_conf_max,event_decision_first,event_decision_last,window_lengths_seen
HUMA_USDT_SWAP,373,2026-05-03T12:15:00+00:00,357,2026-05-03T08:15:00+00:00,17,0.5503496527671814,0.3516053855419159,0.44166889786720276,0.769288957118988,0.7293119430541992,363,369,366.0,2026-05-03T09:45:00+00:00,2026-05-03T11:15:00+00:00,2026-05-03T10:30:00+00:00,7,4,3c27a803b181d7be,23,0.5593825578689575,2026-05-03T12:15:00+00:00,2026-05-03T12:45:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
JUP_USDT_SWAP,373,2026-05-03T12:15:00+00:00,355,2026-05-03T07:45:00+00:00,19,0.5517053604125977,0.31162166595458984,0.4316007196903229,0.6760104894638062,0.5510357022285461,361,367,364.0,2026-05-03T09:15:00+00:00,2026-05-03T10:45:00+00:00,2026-05-03T10:00:00+00:00,7,6,65deef04e27ac231,4,0.5517053604125977,2026-05-03T12:15:00+00:00,2026-05-03T12:30:00+00:00,"[17, 18, 19]"
RESOLV_USDT_SWAP,373,2026-05-03T12:15:00+00:00,359,2026-05-03T08:45:00+00:00,15,0.5587437152862549,0.3426613509654999,0.372412770986557,0.804266095161438,0.6186707019805908,364,370,367.0,2026-05-03T10:00:00+00:00,2026-05-03T11:30:00+00:00,2026-05-03T10:45:00+00:00,7,3,607900c22f195b1d,30,0.6548098921775818,2026-05-03T12:15:00+00:00,2026-05-03T13:15:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
BAND_USDT_SWAP,374,2026-05-03T12:30:00+00:00,358,2026-05-03T08:30:00+00:00,17,0.3294132351875305,0.3545548915863037,0.4693264067173004,0.7646638751029968,0.579375147819519,364,370,367.0,2026-05-03T10:00:00+00:00,2026-05-03T11:30:00+00:00,2026-05-03T10:45:00+00:00,7,4,6856c39bb3191680,2,0.3294132351875305,2026-05-03T12:30:00+00:00,2026-05-03T12:45:00+00:00,"[17, 18]"
S_USDT_SWAP,374,2026-05-03T12:30:00+00:00,357,2026-05-03T08:15:00+00:00,18,0.29234883189201355,0.33851394057273865,0.2927159368991852,0.7194804549217224,0.5690765380859375,363,369,366.0,2026-05-03T09:45:00+00:00,2026-05-03T11:15:00+00:00,2026-05-03T10:30:00+00:00,7,5,8f80510ce4d26138,1,0.29234883189201355,2026-05-03T12:30:00+00:00,2026-05-03T12:30:00+00:00,[18]
API3_USDT_SWAP,375,2026-05-03T12:45:00+00:00,357,2026-05-03T08:15:00+00:00,19,0.2698606252670288,0.37109556794166565,0.4050551950931549,0.7367017269134521,0.6140832304954529,364,370,367.0,2026-05-03T10:00:00+00:00,2026-05-03T11:30:00+00:00,2026-05-03T10:45:00+00:00,7,5,cbeff41d7aed3659,1,0.2698606252670288,2026-05-03T12:45:00+00:00,2026-05-03T12:45:00+00:00,[19]
MANA_USDT_SWAP,375,2026-05-03T12:45:00+00:00,361,2026-05-03T09:15:00+00:00,15,0.2849463224411011,0.3429710268974304,0.4270992577075958,0.8024450540542603,0.5616441965103149,366,372,369.0,2026-05-03T10:30:00+00:00,2026-05-03T12:00:00+00:00,2026-05-03T11:15:00+00:00,7,3,074bd863c27a5644,39,0.9117556810379028,2026-05-03T12:45:00+00:00,2026-05-03T13:45:00+00:00,"[12, 13, 14, 15, 16, 17, 18, 19]"
YFI_USDT_SWAP,375,2026-05-03T12:45:00+00:00,358,2026-05-03T08:30:00+00:00,18,0.3018155097961426,0.38204556703567505,0.4510401785373688,0.7775789499282837,0.5609240531921387,364,371,367.5,2026-05-03T10:00:00+00:00,2026-05-03T11:45:00+00:00,2026-05-03T11:00:00+00:00,8,4,3c4851148b4f4a29,2,0.3018155097961426,2026-05-03T12:45:00+00:00,2026-05-03T12:45:00+00:00,"[17, 18]"
CELO_USDT_SWAP,377,2026-05-03T13:15:00+00:00,364,2026-05-03T10:00:00+00:00,14,0.2723475992679596,0.3400186598300934,0.480082631111145,0.7916983962059021,0.5904386043548584,368,374,371.0,2026-05-03T11:00:00+00:00,2026-05-03T12:30:00+00:00,2026-05-03T11:45:00+00:00,7,3,374d1fd808226108,3,0.27314743399620056,2026-05-03T13:15:00+00:00,2026-05-03T13:45:00+00:00,"[14, 16, 18]"
ANIME_USDT_SWAP,378,2026-05-03T13:30:00+00:00,364,2026-05-03T10:00:00+00:00,15,0.3323187530040741,0.3421093821525574,0.4460983872413635,0.8028589487075806,0.5266766548156738,369,375,372.0,2026-05-03T11:15:00+00:00,2026-05-03T12:45:00+00:00,2026-05-03T12:00:00+00:00,7,3,1020d95683ef7fc4,17,0.5808588862419128,2026-05-03T13:30:00+00:00,2026-05-03T14:30:00+00:00,"[14, 15, 16, 17, 18, 19]"
