symbol,decision_i,decision_time,window_start_i,window_start_time,window_len,conf,x1n,y1n,x2n,y2n,core_start_i,core_end_i,core_mid_i,core_start_time,core_end_time,core_mid_time,predicted_core_bars,decision_delay_bars
1INCH_USDT_SWAP,402,2026-05-03T19:30:00+00:00,388,2026-05-03T16:00:00+00:00,15,0.26694807410240173,0.34809738397598267,0.4746789038181305,0.7978714108467102,0.5346696972846985,393,399,396.0,2026-05-03T17:15:00+00:00,2026-05-03T18:45:00+00:00,2026-05-03T18:00:00+00:00,7,3
1INCH_USDT_SWAP,403,2026-05-03T19:45:00+00:00,387,2026-05-03T15:45:00+00:00,17,0.2643815577030182,0.3484862148761749,0.4743742346763611,0.7755021452903748,0.5331869125366211,393,399,396.0,2026-05-03T17:15:00+00:00,2026-05-03T18:45:00+00:00,2026-05-03T18:00:00+00:00,7,4
1INCH_USDT_SWAP,413,2026-05-03T22:15:00+00:00,399,2026-05-03T18:45:00+00:00,15,0.3703868091106415,0.34292352199554443,0.4125065505504608,0.7990583181381226,0.5827846527099609,404,410,407.0,2026-05-03T20:00:00+00:00,2026-05-03T21:30:00+00:00,2026-05-03T20:45:00+00:00,7,3
AEVO_USDT_SWAP,410,2026-05-03T21:30:00+00:00,396,2026-05-03T18:00:00+00:00,15,0.29353776574134827,0.34243106842041016,0.39769625663757324,0.8050758242607117,0.48362356424331665,401,407,404.0,2026-05-03T19:15:00+00:00,2026-05-03T20:45:00+00:00,2026-05-03T20:00:00+00:00,7,3
AEVO_USDT_SWAP,410,2026-05-03T21:30:00+00:00,395,2026-05-03T17:45:00+00:00,16,0.3753175735473633,0.31231430172920227,0.40956342220306396,0.7519602179527283,0.476063996553421,400,406,403.0,2026-05-03T19:00:00+00:00,2026-05-03T20:30:00+00:00,2026-05-03T19:45:00+00:00,7,4
AEVO_USDT_SWAP,410,2026-05-03T21:30:00+00:00,394,2026-05-03T17:30:00+00:00,17,0.5179084539413452,0.3582083582878113,0.41191697120666504,0.7662616968154907,0.47985896468162537,400,406,403.0,2026-05-03T19:00:00+00:00,2026-05-03T20:30:00+00:00,2026-05-03T19:45:00+00:00,7,4
AEVO_USDT_SWAP,410,2026-05-03T21:30:00+00:00,393,2026-05-03T17:15:00+00:00,18,0.31124138832092285,0.3359085023403168,0.4127367436885834,0.7205645442008972,0.4805009067058563,399,405,402.0,2026-05-03T18:45:00+00:00,2026-05-03T20:15:00+00:00,2026-05-03T19:30:00+00:00,7,5
AEVO_USDT_SWAP,410,2026-05-03T21:30:00+00:00,393,2026-05-03T17:15:00+00:00,18,0.30994898080825806,0.3870050013065338,0.40887507796287537,0.7814230918884277,0.47853371500968933,400,406,403.0,2026-05-03T19:00:00+00:00,2026-05-03T20:30:00+00:00,2026-05-03T19:45:00+00:00,7,4
AEVO_USDT_SWAP,411,2026-05-03T21:45:00+00:00,398,2026-05-03T18:30:00+00:00,14,0.37723222374916077,0.34631919860839844,0.3951699733734131,0.7814403772354126,0.5138905048370361,402,408,405.0,2026-05-03T19:30:00+00:00,2026-05-03T21:00:00+00:00,2026-05-03T20:15:00+00:00,7,3
AEVO_USDT_SWAP,411,2026-05-03T21:45:00+00:00,397,2026-05-03T18:15:00+00:00,15,0.6111583113670349,0.342328280210495,0.39370331168174744,0.7996281981468201,0.5133671760559082,402,408,405.0,2026-05-03T19:30:00+00:00,2026-05-03T21:00:00+00:00,2026-05-03T20:15:00+00:00,7,3
