fold,minutes,cohort,arm,scope,case_count,matched_case_count,control_link_count,funding_case_observed_count,funding_control_observed_link_count,funding_common_case_count,funding_common_control_link_count,funding_coverage_complete,case_mean_net_20bp,matched_case_mean_net_20bp,matched_control_mean_net_20bp,matched_excess_mean_net_20bp,case_mean_net_40bp,matched_case_mean_net_40bp,matched_control_mean_net_40bp,matched_excess_mean_net_40bp,case_mean_net_60bp,matched_case_mean_net_60bp,matched_control_mean_net_60bp,matched_excess_mean_net_60bp,case_mean_net_notional_fee_bp,matched_case_mean_net_notional_fee_bp,matched_control_mean_net_notional_fee_bp,matched_excess_mean_net_notional_fee_bp,funding_common_case_mean_low,funding_common_control_mean_low,funding_common_excess_mean_low,funding_common_case_mean_high,funding_common_control_mean_high,funding_common_excess_mean_high
audit_seen,240,majors,deriv_oi24_available,portfolio_selected,2,2,6,1,3,1,3,False,-319.9601770701643,-319.9601770701643,444.90843287236555,-764.8686099425299,-339.9601770701643,-339.9601770701643,424.90843287236555,-764.8686099425299,-359.9601770701643,-359.9601770701643,404.90843287236555,-764.8686099425299,-320.26013724723447,-320.26013724723447,445.373341305238,-765.6334785524725,-348.50922784302725,-378.4793764056012,29.57307747625282,-348.0843728386896,-378.08230531928007,30.395003566911612
audit_seen,240,majors,deriv_oi24_down,portfolio_selected,1,1,3,0,0,0,0,False,-288.7971374109766,-288.7971374109766,1269.517969549808,-1558.3151069607845,-308.7971374109766,-308.7971374109766,1249.517969549808,-1558.3151069607845,-328.7971374109766,-328.7971374109766,1229.517969549808,-1558.3151069607845,-289.06593454838753,-289.06593454838753,1270.807487519358,-1559.8734220677454,,,,,,
audit_seen,240,majors,deriv_oi24_pos,portfolio_selected,1,1,3,1,3,1,3,False,-351.12321672935207,-351.12321672935207,-379.7011038050768,28.577887075724732,-371.12321672935207,-371.12321672935207,-399.7011038050768,28.577887075724732,-391.12321672935207,-391.12321672935207,-419.7011038050768,28.577887075724732,-351.4543399460814,-351.4543399460814,-380.0608049088819,28.606464962800487,-348.50922784302725,-378.4793764056012,29.57307747625282,-348.0843728386896,-378.08230531928007,30.395003566911612
audit_seen,240,majors,deriv_oi4_available,portfolio_selected,2,2,6,1,3,1,3,False,-319.9601770701643,-319.9601770701643,985.9325987435184,-1305.8927758136826,-339.9601770701643,-339.9601770701643,965.9325987435184,-1305.8927758136826,-359.9601770701643,-359.9601770701643,945.9325987435184,-1305.8927758136826,-320.26013724723447,-320.26013724723447,986.938531342262,-1307.1986685894965,-348.50922784302725,-322.30452485361803,-26.596242706995383,-348.0843728386896,-321.91298513603186,-25.77984798507157
audit_seen,240,majors,deriv_taker55,portfolio_selected,1,1,3,0,0,0,0,False,-288.7971374109766,-288.7971374109766,1188.5579334915046,-1477.3550709024812,-308.7971374109766,-308.7971374109766,1168.5579334915046,-1477.3550709024812,-328.7971374109766,-328.7971374109766,1148.5579334915046,-1477.3550709024812,-289.06593454838753,-289.06593454838753,1189.7664914249963,-1478.8324259733838,,,,,,
audit_seen,240,majors,deriv_taker_available,portfolio_selected,2,2,6,1,3,1,3,False,-319.9601770701643,-319.9601770701643,436.5180540683404,-756.4782311385047,-339.9601770701643,-339.9601770701643,416.5180540683404,-756.4782311385047,-359.9601770701643,-359.9601770701643,396.51805406834035,-756.4782311385047,-320.26013724723447,-320.26013724723447,436.97457212240886,-757.2347093696433,-348.50922784302725,-313.98535152217704,-34.71180262282428,-348.0843728386896,-313.79742522020297,-34.09902131651256
audit_seen,240,majors,exit_chandelier,portfolio_selected,2,2,6,1,2,0,0,False,-115.59795786264371,-115.59795786264371,257.359383211877,-372.95734107452074,-135.5979578626437,-135.5979578626437,237.35938321187703,-372.95734107452074,-155.5979578626437,-155.5979578626437,217.35938321187703,-372.95734107452074,-115.69355582050633,-115.69355582050633,257.6367425950889,-373.3302984155953,,,,,,
audit_seen,240,majors,exit_fixed3r,portfolio_selected,2,2,6,1,2,0,0,False,-319.9601770701643,-319.9601770701643,393.9700038329704,-713.9301809031347,-339.9601770701643,-339.9601770701643,373.9700038329704,-713.9301809031347,-359.9601770701643,-359.9601770701643,353.9700038329704,-713.9301809031347,-320.26013724723447,-320.26013724723447,394.3839738368034,-714.644111084038,,,,,,
audit_seen,240,majors,exit_sma60,portfolio_selected,2,2,6,1,2,0,0,False,-14.327497718537586,-14.327497718537586,1277.8246795659431,-1292.1521772844808,-34.327497718537586,-34.327497718537586,1257.8246795659431,-1292.1521772844808,-54.327497718537586,-54.327497718537586,1237.8246795659431,-1292.1521772844808,-14.321825216256116,-14.321825216256116,1279.1225042455087,-1293.444329461765,,,,,,
audit_seen,240,majors,signal5,portfolio_selected,4,4,12,1,1,0,0,False,160.74771570808414,160.74771570808414,334.39040097316126,-173.64268526507715,140.74771570808414,140.74771570808414,314.39040097316126,-173.64268526507715,120.74771570808414,120.74771570808414,294.39040097316126,-173.64268526507715,161.07097141857233,161.07097141857233,334.84350404613593,-173.77253262756358,,,,,,
audit_seen,240,owner_illustration,base,portfolio_selected,5,5,14,3,12,3,9,False,-436.4330458579806,-436.4330458579806,-253.0670929374698,-183.36595292051075,-456.4330458579806,-456.4330458579806,-273.0670929374698,-183.36595292051075,-476.4330458579806,-476.4330458579806,-293.0670929374698,-183.36595292051075,-436.172035308571,-436.172035308571,-252.9339153396699,-183.2381199689011,-303.24673169883266,-197.88243753996835,-106.55131438059561,-301.6548269248752,-196.69541731823708,-103.77238938490677
audit_seen,240,owner_illustration,deriv_oi24_available,portfolio_selected,5,5,14,3,12,3,9,False,-436.4330458579806,-436.4330458579806,-449.66315232362695,13.230106465646372,-456.4330458579806,-456.4330458579806,-469.66315232362695,13.230106465646372,-476.4330458579806,-476.4330458579806,-489.66315232362695,13.230106465646372,-436.172035308571,-436.172035308571,-449.22674910203824,13.054713793467226,-303.24673169883266,-354.28980148802134,49.71944006921499,-301.6548269248752,-352.9661717680477,52.634974563146194
audit_seen,240,owner_illustration,deriv_oi24_down,portfolio_selected,3,3,8,2,6,2,6,False,-264.7878156829708,-264.7878156829708,-461.73431555394336,196.9464998709726,-284.7878156829708,-284.7878156829708,-481.73431555394336,196.9464998709726,-304.7878156829708,-304.7878156829708,-501.73431555394336,196.9464998709726,-264.5430278672878,-264.5430278672878,-461.2925812383894,196.7495533711016,-254.87179494117538,-530.8686286558922,274.59486608281344,-253.24408634688484,-529.4666610239888,277.6245423090073
audit_seen,240,owner_illustration,deriv_oi24_pos,portfolio_selected,2,2,6,1,6,1,3,False,-693.9008911204952,-693.9008911204952,-431.5564074781522,-262.344483642343,-713.9008911204952,-713.9008911204952,-451.5564074781522,-262.344483642343,-733.9008911204952,-733.9008911204952,-471.5564074781522,-262.344483642343,-693.6155464704959,-693.6155464704959,-431.1280008975115,-262.48754557298435,-399.9966052141472,-1.1321471522796667,-400.0314119579819,-398.47630808085574,0.034806743834678855,-397.34416092857606
audit_seen,240,owner_illustration,deriv_oi4_available,portfolio_selected,5,5,14,3,11,3,9,False,-436.4330458579806,-436.4330458579806,-364.0502027757459,-72.38284308223463,-456.4330458579806,-456.4330458579806,-384.0502027757459,-72.38284308223463,-476.4330458579806,-476.4330458579806,-404.0502027757459,-72.38284308223463,-436.172035308571,-436.172035308571,-363.74368461384995,-72.42835069472112,-303.24673169883266,-213.26516865477723,-91.33944426945307,-301.6548269248752,-211.90728742937958,-88.38965827009793
audit_seen,240,owner_illustration,deriv_oi4_pos,portfolio_selected,3,3,8,1,5,1,3,False,-733.6702541888827,-733.6702541888827,-450.5193129545958,-283.150941234287,-753.6702541888827,-753.6702541888827,-470.5193129545958,-283.150941234287,-773.6702541888827,-773.6702541888827,-490.5193129545958,-283.150941234287,-732.9565839346939,-732.9565839346939,-450.08879364164113,-282.8677902930528,-904.7078436109862,-159.818637157846,-746.1062561068611,-903.111493352846,-158.6015875041251,-743.292856195
audit_seen,240,owner_illustration,deriv_taker55,portfolio_selected,1,1,3,1,3,1,3,False,-408.55624112124065,-408.55624112124065,10.392624635240017,-418.94886575648064,-428.55624112124065,-428.55624112124065,-9.607375364759983,-418.94886575648064,-448.55624112124065,-448.55624112124065,-29.607375364759985,-418.94886575648064,-408.9447973623618,-408.9447973623618,10.42301725987526,-419.36781462223706,-399.9966052141472,12.244509821078879,-413.2395267728491,-398.47630808085574,13.24292155870188,-410.72081790193465
audit_seen,240,owner_illustration,deriv_taker_available,portfolio_selected,5,5,14,3,11,3,9,False,-436.4330458579806,-436.4330458579806,-293.2538613673282,-143.17918449065232,-456.4330458579806,-456.4330458579806,-313.2538613673282,-143.17918449065232,-476.4330458579806,-476.4330458579806,-333.2538613673282,-143.17918449065232,-436.172035308571,-436.172035308571,-292.9684504561068,-143.20358485246425,-303.24673169883266,-163.073460141092,-141.2397799988597,-301.6548269248752,-162.00695169997297,-138.5813667837831
audit_seen,240,owner_illustration,exit_chandelier,portfolio_selected,5,5,14,3,12,3,9,False,-62.591682031124776,-62.591682031124776,-367.88690948253657,305.29522745141173,-82.59168203112478,-82.59168203112478,-387.88690948253657,305.29522745141173,-102.59168203112476,-102.59168203112476,-407.88690948253657,305.29522745141173,-62.667763276849996,-62.667763276849996,-367.58136195201166,304.91359867516167,-605.0292164768069,-522.0513911961446,-84.44988489605505,-603.3386343577204,-520.579331580752,-81.28724316157586
audit_seen,240,owner_illustration,exit_fixed3r,portfolio_selected,5,5,14,3,12,3,9,False,590.3831462241054,590.3831462241054,482.28772729832536,108.09541892578018,570.3831462241054,570.3831462241054,462.28772729832536,108.09541892578018,550.3831462241054,550.3831462241054,442.28772729832536,108.09541892578018,589.617340581433,589.617340581433,481.7764948034472,107.84084577798566,-274.7808639019775,378.0269550085174,-654.2424389934555,-273.24302845844727,379.461575091478,-651.2699834669647
audit_seen,240,owner_illustration,exit_sma60,portfolio_selected,5,5,14,3,12,3,9,False,-353.3725167036061,-353.3725167036061,-332.9997056724661,-20.37281103114003,-373.3725167036061,-373.3725167036061,-352.9997056724661,-20.37281103114001,-393.3725167036061,-393.3725167036061,-372.9997056724661,-20.37281103114001,-353.19456668335107,-353.19456668335107,-332.7792780700588,-20.41528861329216,-351.97483794691135,-332.7460452310402,-20.408426032603945,-350.49048834945796,-331.56641191430737,-17.744443118417696
audit_seen,240,owner_illustration,signal5,portfolio_selected,6,6,17,3,11,3,9,False,-315.4444716906127,-315.4444716906127,-158.22265335546095,-157.22181833515182,-335.4444716906127,-335.4444716906127,-178.22265335546095,-157.22181833515182,-355.4444716906128,-355.4444716906128,-198.22265335546092,-157.22181833515182,-315.27854596596245,-315.27854596596245,-158.16397911948988,-157.11456684647263,-303.24673169883266,-240.028959125762,-64.40237332464672,-301.6548269248752,-238.84435837418596,-61.62586779911313
recent_test,60,all_core,base,portfolio_selected,348,348,1044,338,1016,330,990,False,64.41972998904033,64.41972998904033,-41.974708447430714,106.39443843647105,44.41972998904033,44.41972998904033,-61.974708447430714,106.39443843647105,24.419729989040327,24.419729989040327,-81.97470844743071,106.39443843647105,64.3361139636344,64.3361139636344,-42.04421227973839,106.3803262433728,57.02240040847539,-57.49374214989764,114.1646267236304,57.28378626926886,-57.14222631515501,114.7775284191665
recent_test,60,all_core,deriv_oi24_available,portfolio_selected,348,348,1044,338,1011,330,990,False,64.41972998904033,64.41972998904033,-30.575628795331827,94.99535878437217,44.41972998904033,44.41972998904033,-50.57562879533182,94.99535878437217,24.419729989040327,24.419729989040327,-70.57562879533184,94.99535878437214,64.3361139636344,64.3361139636344,-30.647085435239397,94.98319939887378,56.17372077179153,-52.12300886151141,108.00574661491271,56.43317837883836,-51.83202584312118,108.55618724034977
recent_test,60,all_core,deriv_oi24_down,portfolio_selected,199,199,597,195,588,194,582,False,63.72311982629318,63.72311982629318,-54.15178182813197,117.87490165442516,43.72311982629319,43.72311982629319,-74.15178182813199,117.87490165442516,23.723119826293182,23.723119826293182,-94.15178182813199,117.87490165442516,63.661716838346976,63.661716838346976,-54.21079277814699,117.87250961649396,47.91928461594619,-65.17155224002802,112.76364076011033,48.21156317341556,-64.84435614416412,113.38311541344358
recent_test,60,all_core,deriv_oi24_pos,portfolio_selected,149,149,447,143,423,136,408,False,65.35010195136701,65.35010195136701,0.9119849867301213,64.43811696463692,45.35010195136703,45.35010195136703,-19.08801501326988,64.43811696463692,25.350101951367034,25.350101951367034,-39.088015013269874,64.43811696463692,65.23681884908538,65.23681884908538,0.8239062509257882,64.4129125981596,67.94843117057093,-33.50964551274507,101.21875055485145,68.16107065716206,-33.270319384280526,101.67071616990717
recent_test,60,all_core,deriv_oi4_available,portfolio_selected,348,348,1044,338,1020,331,993,False,64.41972998904033,64.41972998904033,-41.891251398073244,106.3109813871136,44.41972998904033,44.41972998904033,-61.891251398073244,106.3109813871136,24.419729989040327,24.419729989040327,-81.89125139807325,106.3109813871136,64.3361139636344,64.3361139636344,-41.9666865985301,106.3028005621645,56.14548639513652,-53.278767822109415,109.1253885650039,56.406082570549934,-52.97990216986741,109.68485039265934
recent_test,60,all_core,deriv_oi4_pos,portfolio_selected,161,161,483,156,469,152,456,False,141.29795583341928,141.29795583341928,-44.811710333060965,186.10966616648022,121.2979558334193,121.2979558334193,-64.81171033306096,186.10966616648022,101.2979558334193,101.2979558334193,-84.81171033306096,186.10966616648022,141.13836040775405,141.13836040775405,-44.89862220018402,186.03698260793809,122.09795543133819,-62.374258225677536,184.14979966430818,122.34940734697872,-62.05184423296994,184.72366557265627
recent_test,60,all_core,deriv_taker55,portfolio_selected,85,85,255,82,250,81,243,False,129.44375762984396,129.44375762984396,-107.88445097220861,237.3282086020526,109.44375762984394,109.44375762984394,-127.88445097220861,237.3282086020526,89.44375762984394,89.44375762984394,-147.8844509722086,237.3282086020526,129.37866689446184,129.37866689446184,-107.90424124872584,237.28290814318774,129.77954917051605,-107.34058780510372,236.78472818844418,130.08455350719493,-107.00517901792816,237.42514131229862
recent_test,60,all_core,deriv_taker_available,portfolio_selected,348,348,1044,338,1018,330,990,False,64.41972998904033,64.41972998904033,-55.45353814879202,119.87326813783235,44.41972998904033,44.41972998904033,-75.45353814879202,119.87326813783235,24.419729989040327,24.419729989040327,-95.45353814879203,119.87326813783235,64.3361139636344,64.3361139636344,-55.50420176648472,119.84031573011913,56.755540491584334,-63.34787716572512,119.81739142505769,57.01499809863118,-63.06185093347335,120.3628752643563
recent_test,60,all_core,exit_chandelier,portfolio_selected,346,346,1038,343,1026,339,1017,False,4.088689295556389,4.088689295556389,-53.88517370952801,57.97386300508438,-15.911310704443615,-15.911310704443615,-73.885173709528,57.97386300508439,-35.911310704443615,-35.911310704443615,-93.88517370952799,57.97386300508439,4.084203660869842,4.084203660869842,-53.88943891669817,57.973642577568,7.271687264439136,-53.56024859781719,60.437126844274765,7.608184007986703,-53.165439579835635,61.16843260580389
recent_test,60,all_core,exit_fixed3r,portfolio_selected,329,329,987,322,968,315,945,False,-5.0569083953690175,-5.0569083953690175,-80.09974570968745,75.04283731431843,-25.056908395369017,-25.056908395369017,-100.09974570968745,75.04283731431843,-45.05690839536901,-45.05690839536901,-120.09974570968745,75.04283731431843,-5.009453323267849,-5.009453323267849,-80.1000777140218,75.09062439075393,-4.074196865078017,-90.15258494528749,85.67546106227726,-3.758714404157298,-89.74965792735529,86.3938705411302
recent_test,60,all_core,exit_sma60,portfolio_selected,348,348,1044,342,1029,339,1017,False,57.172671839101476,57.172671839101476,-38.35702622674544,95.52969806584693,37.17267183910149,37.17267183910149,-58.35702622674544,95.52969806584693,17.172671839101486,17.172671839101486,-78.35702622674543,95.52969806584693,57.10699584451201,57.10699584451201,-38.39610544643594,95.50310129094797,55.51514835329741,-40.87919030238483,96.04179198402937,55.8003050018105,-40.52664363073196,96.67949530419533
recent_test,60,all_core,gate_box_break,portfolio_selected,70,70,210,70,207,68,204,False,194.8093411337258,194.8093411337258,-48.5828723539798,243.39221348770562,174.8093411337258,174.8093411337258,-68.5828723539798,243.39221348770562,154.80934113372584,154.80934113372584,-88.5828723539798,243.39221348770562,194.6121948080963,194.6121948080963,-48.684505396829806,243.2967002049261,167.58655087553242,-65.48811866589259,232.7206375215678,167.87818072844394,-65.13408664603537,233.36629939433652
recent_test,60,high_vol,base,portfolio_selected,82,82,246,81,239,78,234,False,81.15125066950095,81.15125066950095,38.56252428373668,42.58872638576427,61.15125066950096,61.15125066950096,18.56252428373669,42.58872638576427,41.151250669500946,41.151250669500946,-1.4374757162633096,42.58872638576426,81.12314663000957,81.12314663000957,38.403409928409125,42.71973670160045,60.22270604980524,-3.8093271755199347,63.7309264717443,60.44282646426727,-3.5082204219390802,64.2521536397872
recent_test,60,high_vol,deriv_oi24_available,portfolio_selected,82,82,246,81,240,78,234,False,81.15125066950095,81.15125066950095,4.6060991807676706,76.54515148873331,61.15125066950096,61.15125066950096,-15.393900819232352,76.54515148873331,41.151250669500946,41.151250669500946,-35.39390081923235,76.54515148873331,81.12314663000957,81.12314663000957,4.498803175845825,76.62434345416374,60.22270604980524,-23.48042072727592,83.4404884887663,60.44282646426727,-23.21778243896107,83.9232471915432
recent_test,60,high_vol,deriv_oi24_down,portfolio_selected,44,44,132,44,129,42,126,False,172.88059801855,172.88059801855,-7.061973466925759,179.94257148547575,152.88059801854996,152.88059801854996,-27.06197346692576,179.94257148547575,132.88059801855,132.88059801855,-47.061973466925785,179.94257148547575,172.79615908218773,172.79615908218773,-7.2348947717376895,180.03105385392539,134.46504700183573,-55.31297545988549,189.51999124090895,134.66503957416396,-55.05494423907327,189.9780150340495
recent_test,60,high_vol,deriv_oi24_pos,portfolio_selected,38,38,114,37,111,36,108,False,-25.061677839924258,-25.061677839924258,18.11649908862321,-43.17817692854743,-45.06167783992427,-45.06167783992427,-1.883500911376792,-43.17817692854743,-65.06167783992427,-65.06167783992427,-21.883500911376792,-43.17817692854743,-25.024551998828294,-25.024551998828294,18.08519027304777,-43.10974227187605,-26.393358394230315,13.657559794101928,-40.31893138873345,-26.149755497278882,13.925572994503124,-39.8073152913808
recent_test,60,high_vol,deriv_oi4_available,portfolio_selected,82,82,246,81,240,78,234,False,81.15125066950095,81.15125066950095,73.1609775412654,7.990273128235525,61.15125066950096,61.15125066950096,53.160977541265396,7.99027312823553,41.151250669500946,41.151250669500946,33.1609775412654,7.990273128235519,81.12314663000957,81.12314663000957,73.00016843037366,8.122978199635892,60.22270604980524,45.16756124071794,14.77828357529314,60.44282646426727,45.44442247451214,15.275265223549363
recent_test,60,high_vol,deriv_oi4_pos,portfolio_selected,38,38,114,37,110,35,105,False,198.0375992240472,198.0375992240472,225.26439972176692,-27.226800497719715,178.0375992240472,178.0375992240472,205.26439972176692,-27.226800497719715,158.0375992240472,158.0375992240472,185.26439972176692,-27.226800497719715,197.90843364408235,197.90843364408235,224.9414962295677,-27.03306258548534,147.77954115176036,177.96121689996397,-30.426985301611584,147.969400676349,178.20652645337196,-29.99181622361495
recent_test,60,high_vol,deriv_taker55,portfolio_selected,13,13,39,13,39,13,39,False,147.70956830705725,147.70956830705725,-190.36700852482807,338.07657683188523,127.70956830705724,127.70956830705724,-210.36700852482807,338.07657683188523,107.70956830705724,107.70956830705724,-230.367008524828,338.07657683188523,147.7301121892281,147.7301121892281,-190.322209141587,338.05232133081506,148.01746844725125,-190.27545816658534,338.0369250847311,148.3431720787713,-190.0194566374799,338.61863024535666
recent_test,60,high_vol,deriv_taker_available,portfolio_selected,82,82,246,81,240,79,237,False,81.15125066950095,81.15125066950095,8.807133684921354,72.34411698457959,61.15125066950096,61.15125066950096,-11.192866315078659,72.34411698457959,41.151250669500946,41.151250669500946,-31.192866315078657,72.34411698457959,81.12314663000957,81.12314663000957,8.697363279377981,72.42578335063158,54.17324383725622,-37.739434609656485,91.6089117132233,54.390577917357966,-37.43566787596708,92.13001252701447
recent_test,60,high_vol,exit_chandelier,portfolio_selected,81,81,243,81,242,80,240,False,-16.49561022846474,-16.49561022846474,-89.08045491078782,72.58484468232308,-36.49561022846475,-36.49561022846475,-109.08045491078782,72.5848446823231,-56.495610228464756,-56.495610228464756,-129.0804549107878,72.58484468232308,-16.458214457909794,-16.458214457909794,-89.10126461366121,72.64305015575144,-13.081707432487297,-89.00287350725014,75.56771807683427,-12.77436348480074,-88.64942550932157,76.2285100224494
recent_test,60,high_vol,exit_fixed3r,portfolio_selected,78,78,234,76,226,73,219,False,32.64990247218062,32.64990247218062,-76.55194356295631,109.20184603513692,12.649902472180615,12.649902472180615,-96.55194356295632,109.20184603513692,-7.350097527819391,-7.350097527819391,-116.55194356295632,109.20184603513692,32.78473030493924,32.78473030493924,-76.54873457656696,109.33346488150619,36.420912044176085,-94.6748575913041,130.74422605740492,36.709286522468766,-94.32331401322887,131.3841441137729
recent_test,60,high_vol,exit_sma60,portfolio_selected,82,82,246,81,242,80,240,False,39.53921472732026,39.53921472732026,-19.950909599087048,59.490124326407305,19.539214727320257,19.539214727320257,-39.95090959908705,59.49012432640731,-0.46078527267974945,-0.46078527267974945,-59.95090959908705,59.49012432640731,39.543041210309575,39.543041210309575,-20.053892694664192,59.596933904973746,43.96782319686152,-22.605359742842563,66.30742814830754,44.19430475445921,-22.339604951446006,66.7996644973018
recent_test,60,high_vol,gate_box_break,portfolio_selected,10,10,30,10,28,9,27,False,122.17757748135793,122.17757748135793,178.93645611396875,-56.75887863261075,102.17757748135793,102.17757748135793,158.93645611396875,-56.75887863261075,82.17757748135793,82.17757748135793,138.93645611396875,-56.75887863261075,122.0005295531126,122.0005295531126,178.65201117385146,-56.65148162073888,-129.0644028836197,-136.23462573529034,6.881127464962668,-128.87784885533068,-135.94553034858237,7.356776879959619
recent_test,60,majors,base,portfolio_selected,10,10,30,10,29,9,27,False,-130.80734953401128,-130.80734953401128,-33.54344015328003,-97.26390938073123,-150.80734953401128,-150.80734953401128,-53.54344015328004,-97.26390938073123,-170.80734953401128,-170.80734953401128,-73.54344015328005,-97.26390938073123,-130.7943007133417,-130.7943007133417,-33.616111673340434,-97.17818904000129,-129.20509127342544,-28.42585859241187,-100.8994761156082,-129.0184305154045,-28.305615157817254,-100.59257192299262
recent_test,60,majors,deriv_oi24_available,portfolio_selected,10,10,30,10,30,10,30,False,-130.80734953401128,-130.80734953401128,-94.77483849701642,-36.032511036994855,-150.80734953401128,-150.80734953401128,-114.77483849701642,-36.03251103699486,-170.80734953401128,-170.80734953401128,-134.77483849701642,-36.03251103699486,-130.7943007133417,-130.7943007133417,-94.78952232210979,-36.0047783912319,-131.03794888437795,-95.40670391899752,-35.76971523847412,-130.82386925175365,-95.26823364590382,-35.417165332756085
recent_test,60,majors,deriv_oi24_down,portfolio_selected,5,5,15,5,15,5,15,False,-109.69944521361795,-109.69944521361795,-76.2639563405547,-33.43548887306324,-129.69944521361793,-129.69944521361793,-96.2639563405547,-33.43548887306325,-149.69944521361793,-149.69944521361793,-116.26395634055469,-33.43548887306326,-109.60974576840434,-109.60974576840434,-76.20769238421416,-33.402053384190175,-111.37947736366611,-77.76131516665173,-33.738268702968725,-111.12723386689929,-77.6412086606974,-33.36591870024755
recent_test,60,majors,deriv_oi24_pos,portfolio_selected,5,5,15,5,15,5,15,False,-151.91525385440463,-151.91525385440463,-113.28572065347814,-38.629533200926474,-171.91525385440463,-171.91525385440463,-133.28572065347814,-38.629533200926474,-191.91525385440463,-191.91525385440463,-153.28572065347814,-38.629533200926474,-151.9788556582791,-151.9788556582791,-113.37135226000547,-38.60750339827363,-150.69642040508978,-113.05209267134335,-37.80116177397952,-150.52050463660797,-112.89525863111025,-37.46841196526462
recent_test,60,majors,deriv_oi4_available,portfolio_selected,10,10,30,10,28,9,27,False,-130.80734953401128,-130.80734953401128,183.42300077574006,-314.2303503097513,-150.80734953401128,-150.80734953401128,163.42300077574006,-314.2303503097513,-170.80734953401128,-170.80734953401128,143.42300077574006,-314.2303503097513,-130.7943007133417,-130.7943007133417,183.1331300906984,-313.92743080404,-129.20509127342544,210.80238253584724,-340.1282308648421,-129.0184305154045,210.92313959141666,-339.8208130512518
recent_test,60,majors,deriv_oi4_pos,portfolio_selected,5,5,15,5,13,4,12,False,-146.2214714114369,-146.2214714114369,88.08563524538917,-234.30710665682608,-166.2214714114369,-166.2214714114369,68.08563524538917,-234.30710665682608,-186.2214714114369,-186.2214714114369,48.085635245389156,-234.30710665682605,-146.23523510441242,-146.23523510441242,87.84899500972763,-234.08423011414007,-144.88717833908748,130.6961330671231,-275.7013340761956,-144.46719163354035,130.8141557371081,-275.1633247006635
recent_test,60,majors,deriv_taker55,portfolio_selected,1,1,3,1,3,1,3,False,-130.3608211400653,-130.3608211400653,-27.222280569640915,-103.13854057042438,-150.3608211400653,-150.3608211400653,-47.22228056964091,-103.1385405704244,-170.3608211400653,-170.3608211400653,-67.22228056964092,-103.13854057042438,-130.25046031892524,-130.25046031892524,-27.215058289071276,-103.03540202985396,-132.45989692578786,-27.692729074892338,-104.87413519384496,-131.1986794419537,-27.5857617319429,-103.50595036706135
recent_test,60,majors,deriv_taker_available,portfolio_selected,10,10,30,10,29,9,27,False,-130.80734953401128,-130.80734953401128,79.08397209100595,-209.89132162501724,-150.80734953401128,-150.80734953401128,59.08397209100595,-209.89132162501724,-170.80734953401128,-170.80734953401128,39.08397209100595,-209.89132162501724,-130.7943007133417,-130.7943007133417,78.88440077505638,-209.6787014883981,-129.20509127342544,98.95064784824284,-228.27723200256318,-129.0184305154045,99.07214072913774,-227.9690783636473
recent_test,60,majors,exit_chandelier,portfolio_selected,10,10,30,10,29,9,27,False,-63.02908842476482,-63.02908842476482,-43.871319016976734,-19.157769407788088,-83.02908842476482,-83.02908842476482,-63.87131901697675,-19.157769407788084,-103.02908842476481,-103.02908842476481,-83.87131901697674,-19.157769407788084,-63.00709696686495,-63.00709696686495,-43.88162129170409,-19.125475675160843,-63.24485913329431,-37.23653866388818,-26.12160769862443,-62.964451097172656,-37.12325143466988,-25.72791243328447
recent_test,60,majors,exit_fixed3r,portfolio_selected,10,10,30,10,29,9,27,False,-141.89397991451244,-141.89397991451244,-113.58782032432153,-28.306159590190937,-161.89397991451244,-161.89397991451244,-133.5878203243215,-28.306159590190937,-181.89397991451244,-181.89397991451244,-153.5878203243215,-28.306159590190937,-141.8759842453275,-141.8759842453275,-113.56740449241003,-28.30857975291743,-141.46755186215927,-113.56256677234518,-28.09301899263787,-141.0857510085895,-113.37453286952139,-27.523184236244326
recent_test,60,majors,exit_sma60,portfolio_selected,10,10,30,10,29,9,27,False,-91.26787528552569,-91.26787528552569,-14.140123875999048,-77.12775140952664,-111.2678752855257,-111.2678752855257,-34.14012387599904,-77.12775140952665,-131.2678752855257,-131.2678752855257,-54.14012387599905,-77.12775140952665,-91.24325625199826,-91.24325625199826,-14.194754415052241,-77.04850183694602,-90.02441013366173,-7.4477547791664875,-82.66793441381861,-89.9051947506238,-7.3564757198431225,-82.45743997145729
recent_test,60,majors,gate_box_break,portfolio_selected,3,3,9,3,9,3,9,False,-113.08851782041994,-113.08851782041994,-137.48080518930345,24.392287368883505,-133.08851782041992,-133.08851782041992,-157.48080518930345,24.392287368883505,-153.08851782041992,-153.08851782041992,-177.48080518930342,24.392287368883512,-113.08798245816945,-113.08798245816945,-137.45648036015334,24.36849790198387,-114.99777863627271,-138.11068831612207,22.945608780489803,-114.99777863627271,-137.94338741676253,23.112909679849356
recent_test,60,owner_illustration,base,portfolio_selected,11,11,33,10,30,10,30,False,2455.962122529143,2455.962122529143,1311.2900580145529,1144.67206451459,2435.962122529143,2435.962122529143,1291.2900580145529,1144.67206451459,2415.962122529143,2415.962122529143,1271.2900580145526,1144.6720645145901,2454.1504227223,2454.1504227223,1309.9564899136242,1144.1939328086755,2545.737852917555,1371.1359450105435,1168.7128218693026,2546.0863014625734,1377.0250310482525,1174.9503564520298
