symbol,arm,timeframe_min,feature,early_closed_n,later_extreme_n,later_low_n,later_high_n,q1_tercile,q2_tercile,win_diff_high_minus_low,net_bp_diff_high_minus_low,win_bootstrap_ci_low,win_bootstrap_ci_high,net_bp_bootstrap_ci_low,net_bp_bootstrap_ci_high,win_bootstrap_valid_draws,net_bp_bootstrap_valid_draws,win_permutation_p,net_bp_permutation_p,win_permutation_shufflable_n,net_bp_permutation_shufflable_n,win_permutation_coverage,net_bp_permutation_coverage,permutation_strata_n,permutation_draws,primary_status,holm_family_n,win_permutation_p_holm,net_bp_permutation_p_holm
ETH_USDT_SWAP,v9_both,1,pre12_opp,2195,911,497,414,0.00353399117098,0.0373068631885,-0.0462193450558,-0.568245449843,-0.10181054444,0.0120849392176,-6.35585544016,5.09668685262,2000,2000,0.0599700149925,0.861069465267,903,903,0.991218441273,0.991218441273,107,2000,ready,7,0.419790104948,1
ETH_USDT_SWAP,v9_both,3,pre12_opp,722,325,160,165,0.00335663516001,0.0307675541524,0.00530303030303,12.8580547726,-0.0944806647859,0.101137998821,-10.2152342746,33.7622382567,2000,2000,1,0.133433283358,258,258,0.793846153846,0.793846153846,69,2000,ready,7,1,0.934032983508
ETH_USDT_SWAP,v9_both,5,pre12_opp,331,148,84,64,0.00478363551153,0.035506101605,-0.110119047619,-57.9390659918,-0.245015432099,0.0297022161213,-133.070794402,4.25127046769,2000,2000,0.832083958021,0.595702148926,73,73,0.493243243243,0.493243243243,27,2000,ready,7,1,1
ETH_USDT_SWAP,v9_both,15,pre12_opp,93,44,20,24,0.000767434269727,0.0262109520955,-0.075,-184.271821816,-0.359,0.207320620556,-368.138891927,-20.3524452537,2000,2000,0.728635682159,0.188405797101,11,11,0.25,0.25,5,2000,ready,7,1,1
ETH_USDT_SWAP,v9_both,30,pre12_opp,59,23,11,12,0.00209011859129,0.0246479941854,-0.0378787878788,-224.751482839,-0.45461038961,0.44446969697,-856.54517658,283.011844722,2000,2000,1,0.494752623688,2,2,0.0869565217391,0.0869565217391,1,2000,ready,7,1,1
ETH_USDT_SWAP,v9_both,60,pre12_opp,40,14,7,7,0.00112718095298,0.0207845448205,0.285714285714,456.314700059,0,0.625,-42.9796271107,1319.6261709,1999,2000,0.493253373313,0.522738630685,2,2,0.142857142857,0.142857142857,1,2000,ready,7,1,1
ETH_USDT_SWAP,v9_both,240,pre12_opp,9,4,2,2,0.00375180727932,0.0507491477269,-0.5,-129.789620626,-1,0,-488.994133507,229.414892256,1758,1728,,,0,0,0,0,0,2000,insufficient_shufflable_blocks,7,,
