symbol,timeframe_min,arm,feature,feature_role,cohort,bucket,early_closed_n,q1_tercile,q2_tercile,q90_top10,n_rows,n_closed,n_censored,net_win_rate,mean_gross_bp,mean_net_bp,mean_net_r,net_r_ge_3_count,mfe_known_r_ge_3_count,net_r_ge_5_count,mfe_known_r_ge_5_count,net_r_ge_10_count,mfe_known_r_ge_10_count,matched_control_n,matched_target_net_bp,control_net_bp,paired_excess_bp
BTC_USDT_SWAP,1,joint,pre12_opp,primary,later,top10,751,0.00317734206257,0.0416745997876,0.119469630181,54,54,0,0.0925925925926,-4.85595438579,-24.8559543858,-2.07810205672,0,11,0,3,0,0,54,-24.8559543858,-20.9490395822,-3.90691480355
BTC_USDT_SWAP,1,joint,pre12_trend,single_feature,all,baseline,751,-0.00856010329508,0.0189216140802,0.0481492537063,1239,1239,0,0.179176755448,2.09231877964,-17.9076812204,-1.50974693135,45,240,23,98,7,25,1239,-17.9076812204,-18.264261008,0.356579787615
BTC_USDT_SWAP,1,joint,pre12_trend,single_feature,all,low,751,-0.00856010329508,0.0189216140802,0.0481492537063,427,427,0,0.166276346604,2.74667788538,-17.2533221146,-1.54294482994,11,78,8,27,4,7,427,-17.2533221146,-19.0622383624,1.80891624775
BTC_USDT_SWAP,1,joint,pre12_trend,single_feature,all,middle,751,-0.00856010329508,0.0189216140802,0.0481492537063,411,411,0,0.197080291971,3.66701248827,-16.3329875117,-1.33550771184,19,85,9,38,3,8,411,-16.3329875117,-19.5564163331,3.22342882135
BTC_USDT_SWAP,1,joint,pre12_trend,single_feature,all,high,751,-0.00856010329508,0.0189216140802,0.0481492537063,401,401,0,0.174563591022,-0.218430478203,-20.2184304782,-1.65298088777,15,77,6,33,0,10,401,-20.2184304782,-16.0901658236,-4.12826465463
BTC_USDT_SWAP,1,joint,pre12_trend,single_feature,all,top10,751,-0.00856010329508,0.0189216140802,0.0481492537063,122,122,0,0.147540983607,-2.00693466172,-22.0069346617,-1.85006323947,4,24,0,12,0,4,122,-22.0069346617,-19.0837122234,-2.92322243828
BTC_USDT_SWAP,1,joint,pre12_trend,single_feature,earlier,baseline,751,-0.00856010329508,0.0189216140802,0.0481492537063,751,751,0,0.202396804261,4.14708456818,-15.8529154318,-1.31133757988,31,153,16,62,4,16,751,-15.8529154318,-17.2893748227,1.43645939089
BTC_USDT_SWAP,1,joint,pre12_trend,single_feature,earlier,low,751,-0.00856010329508,0.0189216140802,0.0481492537063,250,250,0,0.196,4.59860671032,-15.4013932897,-1.32636888564,7,48,5,15,1,3,250,-15.4013932897,-15.501746992,0.100353702353
BTC_USDT_SWAP,1,joint,pre12_trend,single_feature,earlier,middle,751,-0.00856010329508,0.0189216140802,0.0481492537063,250,250,0,0.208,6.20544553352,-13.7945544665,-1.16683015637,11,55,6,24,3,4,250,-13.7945544665,-19.0094576011,5.21490313463
BTC_USDT_SWAP,1,joint,pre12_trend,single_feature,earlier,high,751,-0.00856010329508,0.0189216140802,0.0481492537063,251,251,0,0.203187250996,1.647200995,-18.352799005,-1.44029785651,13,50,5,23,0,9,251,-18.352799005,-17.3566507712,-0.996148233807
BTC_USDT_SWAP,1,joint,pre12_trend,single_feature,earlier,top10,751,-0.00856010329508,0.0189216140802,0.0481492537063,76,76,0,0.197368421053,1.55577066468,-18.4442293353,-1.57403367071,4,18,0,9,0,4,76,-18.4442293353,-18.9032777514,0.459048416122
BTC_USDT_SWAP,1,joint,pre12_trend,single_feature,later,baseline,751,-0.00856010329508,0.0189216140802,0.0481492537063,488,488,0,0.143442622951,-1.06983103018,-21.0698310302,-1.81508591282,14,87,7,36,3,9,488,-21.0698310302,-19.7645469201,-1.30528411005
BTC_USDT_SWAP,1,joint,pre12_trend,single_feature,later,low,751,-0.00856010329508,0.0189216140802,0.0481492537063,177,177,0,0.124293785311,0.130959206102,-19.8690407939,-1.84884305635,4,30,3,12,3,4,177,-19.8690407939,-24.0911809758,4.22214018192
BTC_USDT_SWAP,1,joint,pre12_trend,single_feature,later,middle,751,-0.00856010329508,0.0189216140802,0.0481492537063,161,161,0,0.180124223602,-0.274653731067,-20.2746537311,-1.59742938183,8,30,3,14,0,4,161,-20.2746537311,-20.4057311343,0.131077403214
BTC_USDT_SWAP,1,joint,pre12_trend,single_feature,later,high,751,-0.00856010329508,0.0189216140802,0.0481492537063,150,150,0,0.126666666667,-3.34025381003,-23.34025381,-2.0088704934,2,27,1,10,0,1,150,-23.34025381,-13.9709143445,-9.36933946548
BTC_USDT_SWAP,1,joint,pre12_trend,single_feature,later,top10,751,-0.00856010329508,0.0189216140802,0.0481492537063,46,46,0,0.0652173913043,-7.89314346186,-27.8931434619,-2.30611209221,0,6,0,3,0,0,46,-27.8931434619,-19.3818213511,-8.51132211077
BTC_USDT_SWAP,1,joint,pre12_inward,single_feature,all,baseline,751,0.00455766084578,0.0389436017762,0.106063745684,1239,1239,0,0.179176755448,2.09231877964,-17.9076812204,-1.50974693135,45,240,23,98,7,25,1239,-17.9076812204,-18.264261008,0.356579787615
BTC_USDT_SWAP,1,joint,pre12_inward,single_feature,all,low,751,0.00455766084578,0.0389436017762,0.106063745684,406,406,0,0.20197044335,6.52101705269,-13.4789829473,-1.24486470783,21,90,9,37,4,8,406,-13.4789829473,-20.6701555431,7.19117259578
BTC_USDT_SWAP,1,joint,pre12_inward,single_feature,all,middle,751,0.00455766084578,0.0389436017762,0.106063745684,426,426,0,0.18779342723,2.22248124169,-17.7775187583,-1.53288758849,15,84,11,35,3,11,426,-17.7775187583,-14.7255529977,-3.05196576059
BTC_USDT_SWAP,1,joint,pre12_inward,single_feature,all,high,751,0.00455766084578,0.0389436017762,0.106063745684,407,407,0,0.14742014742,-2.4617370132,-22.4617370132,-1.74975740508,9,66,3,26,0,6,407,-22.4617370132,-19.5681834431,-2.89355357008
BTC_USDT_SWAP,1,joint,pre12_inward,single_feature,all,top10,751,0.00455766084578,0.0389436017762,0.106063745684,123,123,0,0.146341463415,-1.61934953459,-21.6193495346,-1.84364368729,2,25,1,9,0,2,123,-21.6193495346,-21.0894833081,-0.529866226505
BTC_USDT_SWAP,1,joint,pre12_inward,single_feature,earlier,baseline,751,0.00455766084578,0.0389436017762,0.106063745684,751,751,0,0.202396804261,4.14708456818,-15.8529154318,-1.31133757988,31,153,16,62,4,16,751,-15.8529154318,-17.2893748227,1.43645939089
BTC_USDT_SWAP,1,joint,pre12_inward,single_feature,earlier,low,751,0.00455766084578,0.0389436017762,0.106063745684,250,250,0,0.212,8.81452186825,-11.1854781317,-1.14398652282,14,53,8,22,3,6,250,-11.1854781317,-20.205611426,9.02013329426
BTC_USDT_SWAP,1,joint,pre12_inward,single_feature,earlier,middle,751,0.00455766084578,0.0389436017762,0.106063745684,250,250,0,0.208,3.63922086552,-16.3607791345,-1.27381521953,9,56,5,20,1,5,250,-16.3607791345,-13.9025103005,-2.45826883394
BTC_USDT_SWAP,1,joint,pre12_inward,single_feature,earlier,high,751,0.00455766084578,0.0389436017762,0.106063745684,251,251,0,0.187250996016,0.00408297713074,-19.9959170229,-1.51539476853,8,44,3,20,0,5,251,-19.9959170229,-17.75812773,-2.23778929291
BTC_USDT_SWAP,1,joint,pre12_inward,single_feature,earlier,top10,751,0.00455766084578,0.0389436017762,0.106063745684,76,76,0,0.210526315789,1.15089399688,-18.8491060031,-1.6167739905,2,16,1,8,0,2,76,-18.8491060031,-19.7657660312,0.916660028119
BTC_USDT_SWAP,1,joint,pre12_inward,single_feature,later,baseline,751,0.00455766084578,0.0389436017762,0.106063745684,488,488,0,0.143442622951,-1.06983103018,-21.0698310302,-1.81508591282,14,87,7,36,3,9,488,-21.0698310302,-19.7645469201,-1.30528411005
BTC_USDT_SWAP,1,joint,pre12_inward,single_feature,later,low,751,0.00455766084578,0.0389436017762,0.106063745684,156,156,0,0.185897435897,2.84552856621,-17.1544714338,-1.40652846587,7,37,1,15,1,2,156,-17.1544714338,-21.4146172692,4.2601458354
BTC_USDT_SWAP,1,joint,pre12_inward,single_feature,later,middle,751,0.00455766084578,0.0389436017762,0.106063745684,176,176,0,0.159090909091,0.210067003289,-19.7899329967,-1.90088811259,6,28,6,15,2,6,176,-19.7899329967,-15.894647738,-3.89528525867
BTC_USDT_SWAP,1,joint,pre12_inward,single_feature,later,high,751,0.00455766084578,0.0389436017762,0.106063745684,156,156,0,0.0833333333333,-6.42917815149,-26.4291781515,-2.12684087799,1,22,0,6,0,1,156,-26.4291781515,-22.4805166739,-3.94866147757
BTC_USDT_SWAP,1,joint,pre12_inward,single_feature,later,top10,751,0.00455766084578,0.0389436017762,0.106063745684,47,47,0,0.0425531914894,-6.09889226633,-26.0988922663,-2.21049681402,0,9,0,1,0,0,47,-26.0988922663,-23.2299623089,-2.86892995739
BTC_USDT_SWAP,1,joint,now12_opp,lag_diagnostic,all,baseline,751,0.00302697637466,0.0386757835007,0.115606268438,1239,1239,0,0.179176755448,2.09231877964,-17.9076812204,-1.50974693135,45,240,23,98,7,25,1239,-17.9076812204,-18.264261008,0.356579787615
BTC_USDT_SWAP,1,joint,now12_opp,lag_diagnostic,all,low,751,0.00302697637466,0.0386757835007,0.115606268438,398,398,0,0.201005025126,6.41360671696,-13.586393283,-1.16565871012,17,86,8,32,5,8,398,-13.586393283,-18.9255257492,5.33913246612
BTC_USDT_SWAP,1,joint,now12_opp,lag_diagnostic,all,middle,751,0.00302697637466,0.0386757835007,0.115606268438,437,437,0,0.162471395881,0.295874312295,-19.7041256877,-1.70512127585,15,76,9,35,2,8,437,-19.7041256877,-17.4370094272,-2.26711626049
BTC_USDT_SWAP,1,joint,now12_opp,lag_diagnostic,all,high,751,0.00302697637466,0.0386757835007,0.115606268438,404,404,0,0.175742574257,-0.221607870909,-20.2216078709,-1.63739179152,13,78,6,31,0,9,404,-20.2216078709,-18.5076411411,-1.71396672977
BTC_USDT_SWAP,1,joint,now12_opp,lag_diagnostic,all,top10,751,0.00302697637466,0.0386757835007,0.115606268438,126,126,0,0.126984126984,-3.16563878972,-23.1656387897,-1.95191839494,3,21,1,9,0,3,126,-23.1656387897,-18.552003349,-4.61363544076
BTC_USDT_SWAP,1,joint,now12_opp,lag_diagnostic,earlier,baseline,751,0.00302697637466,0.0386757835007,0.115606268438,751,751,0,0.202396804261,4.14708456818,-15.8529154318,-1.31133757988,31,153,16,62,4,16,751,-15.8529154318,-17.2893748227,1.43645939089
BTC_USDT_SWAP,1,joint,now12_opp,lag_diagnostic,earlier,low,751,0.00302697637466,0.0386757835007,0.115606268438,250,250,0,0.22,8.58532340784,-11.4146765922,-1.03752530513,12,53,6,18,3,5,250,-11.4146765922,-17.5792349348,6.16455834265
BTC_USDT_SWAP,1,joint,now12_opp,lag_diagnostic,earlier,middle,751,0.00302697637466,0.0386757835007,0.115606268438,251,251,0,0.167330677291,1.23199785388,-18.7680021461,-1.56531363496,8,46,5,19,1,4,251,-18.7680021461,-17.4243185378,-1.34368360833
BTC_USDT_SWAP,1,joint,now12_opp,lag_diagnostic,earlier,high,751,0.00302697637466,0.0386757835007,0.115606268438,250,250,0,0.22,2.63559278968,-17.3644072103,-1.33015789533,11,54,5,25,0,7,250,-17.3644072103,-16.8640312207,-0.500375989651
BTC_USDT_SWAP,1,joint,now12_opp,lag_diagnostic,earlier,top10,751,0.00302697637466,0.0386757835007,0.115606268438,76,76,0,0.171052631579,-0.972796247504,-20.9727962475,-1.76055322436,3,13,1,8,0,3,76,-20.9727962475,-16.6494854172,-4.32331083035
BTC_USDT_SWAP,1,joint,now12_opp,lag_diagnostic,later,baseline,751,0.00302697637466,0.0386757835007,0.115606268438,488,488,0,0.143442622951,-1.06983103018,-21.0698310302,-1.81508591282,14,87,7,36,3,9,488,-21.0698310302,-19.7645469201,-1.30528411005
BTC_USDT_SWAP,1,joint,now12_opp,lag_diagnostic,later,low,751,0.00302697637466,0.0386757835007,0.115606268438,148,148,0,0.168918918919,2.74516636075,-17.2548336392,-1.38210027259,5,33,2,14,2,3,148,-17.2548336392,-21.1996656383,3.94483199901
BTC_USDT_SWAP,1,joint,now12_opp,lag_diagnostic,later,middle,751,0.00302697637466,0.0386757835007,0.115606268438,186,186,0,0.155913978495,-0.967389176621,-20.9673891766,-1.89378642567,7,30,4,16,1,4,186,-20.9673891766,-17.4541353049,-3.51325387175
BTC_USDT_SWAP,1,joint,now12_opp,lag_diagnostic,later,high,751,0.00302697637466,0.0386757835007,0.115606268438,154,154,0,0.103896103896,-4.8599206316,-24.8599206316,-2.13614811649,2,24,1,6,0,2,154,-24.8599206316,-21.175839064,-3.68408156762
BTC_USDT_SWAP,1,joint,now12_opp,lag_diagnostic,later,top10,751,0.00302697637466,0.0386757835007,0.115606268438,50,50,0,0.06,-6.4987594539,-26.4987594539,-2.24279345424,0,8,0,1,0,0,50,-26.4987594539,-21.4438306053,-5.0549288486
BTC_USDT_SWAP,1,joint,pre3_opp,lag_diagnostic,all,baseline,751,0.00220724966402,0.0318702476973,0.105752766458,1239,1239,0,0.179176755448,2.09231877964,-17.9076812204,-1.50974693135,45,240,23,98,7,25,1239,-17.9076812204,-18.264261008,0.356579787615
BTC_USDT_SWAP,1,joint,pre3_opp,lag_diagnostic,all,low,751,0.00220724966402,0.0318702476973,0.105752766458,412,412,0,0.191747572816,3.95917456438,-16.0408254356,-1.26679200583,17,88,9,34,4,8,412,-16.0408254356,-18.7796097366,2.738784301
BTC_USDT_SWAP,1,joint,pre3_opp,lag_diagnostic,all,middle,751,0.00220724966402,0.0318702476973,0.105752766458,406,406,0,0.192118226601,3.98784182009,-16.0121581799,-1.51388118379,16,79,10,33,2,9,406,-16.0121581799,-17.3391473975,1.32698921763
BTC_USDT_SWAP,1,joint,pre3_opp,lag_diagnostic,all,high,751,0.00220724966402,0.0318702476973,0.105752766458,421,421,0,0.154394299287,-1.56261456414,-21.5626145641,-1.74352109483,12,73,4,31,1,8,421,-21.5626145641,-18.6520815534,-2.91053301073
BTC_USDT_SWAP,1,joint,pre3_opp,lag_diagnostic,all,top10,751,0.00220724966402,0.0318702476973,0.105752766458,126,126,0,0.134920634921,-2.87597043407,-22.8759704341,-1.83638750781,3,20,1,10,0,3,126,-22.8759704341,-17.6726128635,-5.20335757056
BTC_USDT_SWAP,1,joint,pre3_opp,lag_diagnostic,earlier,baseline,751,0.00220724966402,0.0318702476973,0.105752766458,751,751,0,0.202396804261,4.14708456818,-15.8529154318,-1.31133757988,31,153,16,62,4,16,751,-15.8529154318,-17.2893748227,1.43645939089
BTC_USDT_SWAP,1,joint,pre3_opp,lag_diagnostic,earlier,low,751,0.00220724966402,0.0318702476973,0.105752766458,250,250,0,0.196,4.63590701941,-15.3640929806,-1.23831821737,9,48,5,16,2,3,250,-15.3640929806,-17.5677942697,2.20370128912
BTC_USDT_SWAP,1,joint,pre3_opp,lag_diagnostic,earlier,middle,751,0.00220724966402,0.0318702476973,0.105752766458,250,250,0,0.224,7.56567321088,-12.4343267891,-1.19329291043,13,57,8,26,2,7,250,-12.4343267891,-17.6012780408,5.16695125169
BTC_USDT_SWAP,1,joint,pre3_opp,lag_diagnostic,earlier,high,751,0.00220724966402,0.0318702476973,0.105752766458,251,251,0,0.187250996016,0.255240849126,-19.7447591509,-1.50164040055,9,48,3,20,0,6,251,-19.7447591509,-16.7014040407,-3.04335511014
BTC_USDT_SWAP,1,joint,pre3_opp,lag_diagnostic,earlier,top10,751,0.00220724966402,0.0318702476973,0.105752766458,76,76,0,0.171052631579,-1.10768207845,-21.1076820785,-1.72884211607,3,12,1,8,0,3,76,-21.1076820785,-16.683346963,-4.42433511544
BTC_USDT_SWAP,1,joint,pre3_opp,lag_diagnostic,later,baseline,751,0.00220724966402,0.0318702476973,0.105752766458,488,488,0,0.143442622951,-1.06983103018,-21.0698310302,-1.81508591282,14,87,7,36,3,9,488,-21.0698310302,-19.7645469201,-1.30528411005
BTC_USDT_SWAP,1,joint,pre3_opp,lag_diagnostic,later,low,751,0.00220724966402,0.0318702476973,0.105752766458,162,162,0,0.185185185185,2.91483435599,-17.085165644,-1.31073303741,8,40,4,18,2,5,162,-17.085165644,-20.6496953337,3.5645296897
BTC_USDT_SWAP,1,joint,pre3_opp,lag_diagnostic,later,middle,751,0.00220724966402,0.0318702476973,0.105752766458,156,156,0,0.141025641026,-1.74586233182,-21.7458623318,-2.02764444236,3,22,2,7,0,2,156,-21.7458623318,-16.9190662385,-4.82679609336
BTC_USDT_SWAP,1,joint,pre3_opp,lag_diagnostic,later,high,751,0.00220724966402,0.0318702476973,0.105752766458,170,170,0,0.105882352941,-4.24662461548,-24.2466246155,-2.10065082581,3,25,1,11,1,2,170,-24.2466246155,-21.532199528,-2.71442508747
BTC_USDT_SWAP,1,joint,pre3_opp,lag_diagnostic,later,top10,751,0.00220724966402,0.0318702476973,0.105752766458,50,50,0,0.08,-5.56376873461,-25.5637687346,-1.99985650324,0,8,0,2,0,0,50,-25.5637687346,-19.1762970323,-6.38747170234
BTC_USDT_SWAP,1,joint,pre24_opp,lag_diagnostic,all,baseline,751,0.00769401505193,0.0483305760838,0.138201171972,1239,1239,0,0.179176755448,2.09231877964,-17.9076812204,-1.50974693135,45,240,23,98,7,25,1239,-17.9076812204,-18.264261008,0.356579787615
BTC_USDT_SWAP,1,joint,pre24_opp,lag_diagnostic,all,low,751,0.00769401505193,0.0483305760838,0.138201171972,429,429,0,0.195804195804,6.18229526496,-13.817704735,-1.18178331607,22,92,14,40,6,13,429,-13.817704735,-18.703599574,4.88589483901
BTC_USDT_SWAP,1,joint,pre24_opp,lag_diagnostic,all,middle,751,0.00769401505193,0.0483305760838,0.138201171972,416,416,0,0.168269230769,-0.359306215025,-20.359306215,-1.66330382719,12,71,5,28,1,6,416,-20.359306215,-20.0006839681,-0.358622246917
BTC_USDT_SWAP,1,joint,pre24_opp,lag_diagnostic,all,high,751,0.00769401505193,0.0483305760838,0.138201171972,394,394,0,0.172588832487,0.227537270965,-19.772462729,-1.70471323157,11,77,4,30,0,6,394,-19.772462729,-15.952514317,-3.81994841208
BTC_USDT_SWAP,1,joint,pre24_opp,lag_diagnostic,all,top10,751,0.00769401505193,0.0483305760838,0.138201171972,123,123,0,0.162601626016,-0.743126063984,-20.743126064,-1.65326269512,4,25,0,13,0,3,123,-20.743126064,-18.7185483277,-2.02457773628
BTC_USDT_SWAP,1,joint,pre24_opp,lag_diagnostic,earlier,baseline,751,0.00769401505193,0.0483305760838,0.138201171972,751,751,0,0.202396804261,4.14708456818,-15.8529154318,-1.31133757988,31,153,16,62,4,16,751,-15.8529154318,-17.2893748227,1.43645939089
BTC_USDT_SWAP,1,joint,pre24_opp,lag_diagnostic,earlier,low,751,0.00769401505193,0.0483305760838,0.138201171972,250,250,0,0.212,7.87639991794,-12.1236000821,-1.09110057654,12,52,8,19,3,6,250,-12.1236000821,-17.1834556283,5.05985554622
BTC_USDT_SWAP,1,joint,pre24_opp,lag_diagnostic,earlier,middle,751,0.00769401505193,0.0483305760838,0.138201171972,250,250,0,0.18,1.86611136118,-18.1338886388,-1.44681145876,9,49,4,19,1,4,250,-18.1338886388,-18.1378765957,0.00398795683463
BTC_USDT_SWAP,1,joint,pre24_opp,lag_diagnostic,earlier,high,751,0.00769401505193,0.0483305760838,0.138201171972,251,251,0,0.215139442231,2.70451271285,-17.2954872872,-1.39576300265,10,52,4,24,0,6,251,-17.2954872872,-16.5497507405,-0.745736546634
BTC_USDT_SWAP,1,joint,pre24_opp,lag_diagnostic,earlier,top10,751,0.00769401505193,0.0483305760838,0.138201171972,76,76,0,0.210526315789,1.14943605855,-18.8505639415,-1.45375603339,3,17,0,9,0,3,76,-18.8505639415,-16.4106962623,-2.43986767917
BTC_USDT_SWAP,1,joint,pre24_opp,lag_diagnostic,later,baseline,751,0.00769401505193,0.0483305760838,0.138201171972,488,488,0,0.143442622951,-1.06983103018,-21.0698310302,-1.81508591282,14,87,7,36,3,9,488,-21.0698310302,-19.7645469201,-1.30528411005
BTC_USDT_SWAP,1,joint,pre24_opp,lag_diagnostic,later,low,751,0.00769401505193,0.0483305760838,0.138201171972,179,179,0,0.173184357542,3.81622731387,-16.1837726861,-1.30843518693,10,40,6,21,3,7,179,-16.1837726861,-20.8267056435,4.64293295742
BTC_USDT_SWAP,1,joint,pre24_opp,lag_diagnostic,later,middle,751,0.00769401505193,0.0483305760838,0.138201171972,166,166,0,0.150602409639,-3.7108387093,-23.7108387093,-1.98934655073,3,22,1,9,0,2,166,-23.7108387093,-22.8061167579,-0.904721951362
BTC_USDT_SWAP,1,joint,pre24_opp,lag_diagnostic,later,high,751,0.00769401505193,0.0483305760838,0.138201171972,143,143,0,0.0979020979021,-4.12016088227,-24.1201608823,-2.24699650053,1,25,0,6,0,0,143,-24.1201608823,-14.9042182168,-9.21594266543
BTC_USDT_SWAP,1,joint,pre24_opp,lag_diagnostic,later,top10,751,0.00769401505193,0.0483305760838,0.138201171972,47,47,0,0.0851063829787,-3.8034392834,-23.8034392834,-1.97586921194,1,8,0,4,0,0,47,-23.8034392834,-22.4503942207,-1.35304506268
BTC_USDT_SWAP,1,joint,episode12_opp,lag_diagnostic,all,baseline,721,0.00484443113594,0.0433761905422,0.123264843154,1196,1196,0,0.179765886288,2.36052548185,-17.6394745182,-1.49965210537,45,231,23,95,7,25,1196,-17.6394745182,-18.2159050759,0.576430557781
BTC_USDT_SWAP,1,joint,episode12_opp,lag_diagnostic,all,low,721,0.00484443113594,0.0433761905422,0.123264843154,393,393,0,0.201017811705,7.37506215196,-12.624937848,-1.22512632185,18,86,9,33,6,9,393,-12.624937848,-19.2435050489,6.61856720089
BTC_USDT_SWAP,1,joint,episode12_opp,lag_diagnostic,all,middle,721,0.00484443113594,0.0433761905422,0.123264843154,421,421,0,0.16864608076,0.649142980608,-19.3508570194,-1.62768146783,15,72,9,34,1,8,421,-19.3508570194,-16.4770167903,-2.87384022912
BTC_USDT_SWAP,1,joint,episode12_opp,lag_diagnostic,all,high,721,0.00484443113594,0.0433761905422,0.123264843154,382,382,0,0.170157068063,-0.912304042587,-20.9123040426,-1.64098265858,12,73,5,28,0,8,382,-20.9123040426,-19.0751332929,-1.83717074969
BTC_USDT_SWAP,1,joint,episode12_opp,lag_diagnostic,all,top10,721,0.00484443113594,0.0433761905422,0.123264843154,125,125,0,0.168,-0.0598271707024,-20.0598271707,-1.69720641973,4,26,1,12,0,4,125,-20.0598271707,-20.6220592648,0.562232094145
BTC_USDT_SWAP,1,joint,episode12_opp,lag_diagnostic,earlier,baseline,721,0.00484443113594,0.0433761905422,0.123264843154,721,721,0,0.205270457698,4.80226481013,-15.1977351899,-1.28224442299,31,149,16,62,4,16,721,-15.1977351899,-17.2651749225,2.06743973266
BTC_USDT_SWAP,1,joint,episode12_opp,lag_diagnostic,earlier,low,721,0.00484443113594,0.0433761905422,0.123264843154,240,240,0,0.225,10.3213742429,-9.6786257571,-1.00335487887,12,55,6,19,3,5,240,-9.6786257571,-17.7750600624,8.09643430533
BTC_USDT_SWAP,1,joint,episode12_opp,lag_diagnostic,earlier,middle,721,0.00484443113594,0.0433761905422,0.123264843154,240,240,0,0.175,2.39486786417,-17.6051321358,-1.49443607925,9,44,6,21,1,5,240,-17.6051321358,-16.9150877097,-0.690044426106
BTC_USDT_SWAP,1,joint,episode12_opp,lag_diagnostic,earlier,high,721,0.00484443113594,0.0433761905422,0.123264843154,241,241,0,0.215767634855,1.70346399339,-18.2965360066,-1.34866555614,10,50,4,22,0,6,241,-18.2965360066,-17.1060400574,-1.19049594924
