epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,106.672,1.70517,2.3363,2.58973,0.33229,0.56663,0.32755,0.13504,0.9223,1.77823,1.33834,0.0001,0.0001,0.0001
2,192.412,1.47576,1.92644,2.22949,0.39385,0.59901,0.37915,0.17883,0.84806,1.63915,1.27293,9.7525e-05,9.7525e-05,9.7525e-05
3,277.947,1.33854,1.76264,2.1262,0.46143,0.65347,0.53573,0.27026,0.78474,1.3737,1.20199,9.505e-05,9.505e-05,9.505e-05
4,363.53,1.24874,1.63709,2.02865,0.51236,0.75422,0.59668,0.31712,0.71384,1.53228,1.1432,9.2575e-05,9.2575e-05,9.2575e-05
5,449.123,1.18623,1.52329,1.96416,0.49666,0.79208,0.61675,0.35118,0.69241,1.60849,1.10171,9.01e-05,9.01e-05,9.01e-05
6,534.586,1.10534,1.46988,1.8543,0.35661,0.40594,0.29324,0.12946,0.82594,3.69001,1.26043,8.7625e-05,8.7625e-05,8.7625e-05
7,619.31,1.06659,1.42992,1.84395,0.48372,0.66337,0.52033,0.29675,0.63493,3.67725,1.04348,8.515e-05,8.515e-05,8.515e-05
8,703.788,1.02226,1.39164,1.78607,0.45871,0.72277,0.57113,0.34251,0.6044,1.57297,1.00585,8.2675e-05,8.2675e-05,8.2675e-05
9,788.132,0.97448,1.3712,1.72613,0.6772,0.69585,0.74292,0.49376,0.55723,1.31072,0.94769,8.02e-05,8.02e-05,8.02e-05
10,873.502,0.92671,1.33904,1.68016,0.60215,0.76733,0.71169,0.47906,0.55134,1.58945,0.9317,7.7725e-05,7.7725e-05,7.7725e-05
11,958,0.872,1.34249,1.61822,0.63584,0.75248,0.71008,0.48416,0.53344,2.24399,0.91339,7.525e-05,7.525e-05,7.525e-05
12,1042.42,0.8761,1.29177,1.62052,0.71368,0.74752,0.7982,0.57901,0.50104,1.77239,0.88123,7.2775e-05,7.2775e-05,7.2775e-05
13,1128,0.87302,1.23973,1.59827,0.70744,0.76612,0.78963,0.58868,0.47486,1.51383,0.85056,7.03e-05,7.03e-05,7.03e-05
14,1213.6,0.7944,1.2315,1.52161,0.62358,0.7381,0.71185,0.49826,0.48048,2.63543,0.86195,6.7825e-05,6.7825e-05,6.7825e-05
15,1298.18,0.80173,1.19072,1.5252,0.74534,0.76733,0.812,0.62012,0.43939,1.47957,0.81421,6.535e-05,6.535e-05,6.535e-05
16,1383.59,0.75912,1.19022,1.46099,0.71416,0.76687,0.78452,0.593,0.44095,1.55205,0.81739,6.2875e-05,6.2875e-05,6.2875e-05
17,1468.15,0.73017,1.15777,1.42673,0.39859,0.54794,0.46383,0.3239,0.46543,1.77232,0.83631,6.04e-05,6.04e-05,6.04e-05
