trade_id,policy,signal_i,entry_i,entry_time,side,entry_price,entry_equity,entry_atr,initial_stop,initial_risk,exit_i,exit_time,exit_timing,exit_price_weighted,exit_reason,gross_return,net_return,cost_return,gross_r,net_r
44,wide_tp2_no_arrow,33316,33317,2026-04-15 02:25:00+00:00,1,2327.4,839.9171333275681,4.6924109227555615,2299.2400000000002,28.159999999999854,33523,2026-04-15 19:40:00+00:00,intrabar,2383.7200000000003,target,0.02419867663487163,0.022198676634871628,0.002,2.0000000000000187,1.834701704545472
45,wide_tp2_no_arrow,33531,33532,2026-04-15 20:20:00+00:00,1,2358.45,858.5621821703951,5.996724205291279,2322.46,35.98999999999978,33742,2026-04-16 13:55:00+00:00,intrabar,2322.46,stop,-0.015260022472386447,-0.01726002247238645,0.002,-1.0000000000000009,-1.131061405946098
46,wide_tp2_no_arrow,33775,33776,2026-04-16 16:40:00+00:00,1,2323.53,843.7433796121929,9.626794079443517,2265.76,57.76999999999998,34030,2026-04-17 13:55:00+00:00,intrabar,2439.07,target,0.04972606336049035,0.047726063360490345,0.002,2.000000000000003,1.9195592868270759
47,wide_tp2_no_arrow,34069,34070,2026-04-17 17:10:00+00:00,1,2437.85,884.0119296075587,8.7507484667858,2385.34,52.50999999999976,34251,2026-04-18 08:20:00+00:00,intrabar,2385.34,stop,-0.021539471255409337,-0.02353947125540934,0.002,-0.9999999999999978,-1.0928527899447706
48,wide_tp2_no_arrow,34330,34331,2026-04-18 14:55:00+00:00,-1,2362.61,863.2027562011226,4.024954570958888,2386.76,24.15000000000009,34527,2026-04-19 07:20:00+00:00,intrabar,2314.31,target,0.02044349257812339,0.01844349257812339,0.002,1.9999999999999967,1.804338716356105
49,wide_tp2_no_arrow,34569,34570,2026-04-19 10:50:00+00:00,-1,2315.7,879.1232298285337,3.7310335735176046,2338.09,22.390000000000327,34599,2026-04-19 13:20:00+00:00,intrabar,2338.09,stop,-0.00966878265751192,-0.011668782657511922,0.002,-1.000000000000001,-1.2068512728896812
50,wide_tp2_no_arrow,34714,34715,2026-04-19 22:55:00+00:00,-1,2272.64,868.8649319304947,7.168418130679783,2315.66,43.01999999999998,34816,2026-04-20 07:25:00+00:00,intrabar,2315.66,stop,-0.01892952689383276,-0.02092952689383276,0.002,-1.0000000000000022,-1.1056550441655069
51,wide_tp2_no_arrow,34858,34859,2026-04-20 10:55:00+00:00,1,2307.11,850.6799999705472,4.733094883674893,2278.71,28.40000000000009,34908,2026-04-20 15:05:00+00:00,intrabar,2278.71,stop,-0.0123097728326782,-0.014309772832678203,0.002,-1.000000000000004,-1.1624725352112713
52,wide_tp2_no_arrow,35064,35065,2026-04-21 04:05:00+00:00,-1,2310.27,838.5069624176659,3.76122706673731,2332.84,22.570000000000164,35121,2026-04-21 08:50:00+00:00,intrabar,2332.84,stop,-0.009769420890199054,-0.011769420890199056,0.002,-1.0000000000000002,-1.204720425343375
53,wide_tp2_no_arrow,35160,35161,2026-04-21 12:05:00+00:00,1,2318.35,828.63822105761,4.160167414112797,2293.38,24.9699999999998,35168,2026-04-21 12:45:00+00:00,intrabar,2293.38,stop,-0.01077059115319079,-0.012770591153190791,0.002,-1.0000000000000027,-1.185690828994798
54,wide_tp2_no_arrow,35260,35261,2026-04-21 20:25:00+00:00,-1,2316.83,818.056021122576,8.939345928306361,2370.4700000000003,53.64000000000033,35339,2026-04-22 03:00:00+00:00,intrabar,2370.4700000000003,stop,-0.02315232451237259,-0.025152324512372592,0.002,-0.9999999999999973,-1.0863844146159551
55,wide_tp2_no_arrow,35380,35381,2026-04-22 06:25:00+00:00,1,2389.27,797.4800106100006,7.183074657635129,2346.17,43.09999999999991,35595,2026-04-23 00:20:00+00:00,intrabar,2346.17,stop,-0.018038982618121868,-0.02003898261812187,0.002,-1.0000000000000029,-1.1108709976798177
56,wide_tp2_no_arrow,35810,35811,2026-04-23 18:15:00+00:00,-1,2311.84,781.4993225390872,8.543740803624376,2363.11,51.26999999999998,36674,2026-04-26 18:15:00+00:00,intrabar,2363.11,stop,-0.022177140286524955,-0.024177140286524956,0.002,-0.9999999999999976,-1.0901829529939513
57,wide_tp2_no_arrow,36749,36750,2026-04-27 00:30:00+00:00,1,2361.78,762.6049037842355,5.475094215116365,2328.92,32.86000000000013,36808,2026-04-27 05:25:00+00:00,intrabar,2328.92,stop,-0.013913234932974361,-0.015913234932974363,0.002,-1.000000000000002,-1.1437480219111396
58,wide_tp2_no_arrow,36853,36854,2026-04-27 09:10:00+00:00,-1,2318.01,750.4693927892787,3.4999586216538816,2339.01,21.0,36928,2026-04-27 15:25:00+00:00,intrabar,2276.01,target,0.01811898999572914,0.016118989995729138,0.002,2.000000000000005,1.7792371428571478
59,wide_tp2_no_arrow,36985,36986,2026-04-27 20:10:00+00:00,-1,2292.75,762.5662014237499,3.7235676102596833,2315.1,22.34999999999991,37364,2026-04-29 03:45:00+00:00,intrabar,2315.1,stop,-0.009748119070984496,-0.011748119070984497,0.002,-0.9999999999999908,-1.205167785234891
60,wide_tp2_no_arrow,37399,37400,2026-04-29 06:40:00+00:00,1,2325.41,753.6074828899153,3.8723149825947507,2302.17,23.23999999999978,37482,2026-04-29 13:35:00+00:00,intrabar,2302.17,stop,-0.009993936553123861,-0.011993936553123863,0.002,-0.9999999999999989,-1.2001213425129098
