trade_id,kind,bar_open,time,timing,side,price,fraction,gross_return,cost_return,net_return,reason
8,entry,2026-03-04 21:15:00+00:00,2026-03-04 21:15:00+00:00,open,1,2144.5,1.0,0.0,0.001,-0.001,arrow_next_open
8,exit,2026-03-05 08:05:00+00:00,2026-03-05 08:10:00+00:00,intrabar,1,2093.1,1.0,-0.023968290976917772,0.001,-0.024968290976917773,stop
9,entry,2026-03-05 10:00:00+00:00,2026-03-05 10:00:00+00:00,open,1,2124.65,1.0,0.0,0.001,-0.001,arrow_next_open
9,exit,2026-03-05 15:15:00+00:00,2026-03-05 15:20:00+00:00,intrabar,1,2082.12,1.0,-0.020017414632998443,0.001,-0.021017414632998443,stop
10,entry,2026-03-05 20:35:00+00:00,2026-03-05 20:35:00+00:00,open,-1,2090.32,1.0,0.0,0.001,-0.001,arrow_next_open
10,exit,2026-03-06 14:10:00+00:00,2026-03-06 14:15:00+00:00,intrabar,-1,2000.74,1.0,0.04285468253664515,0.001,0.04185468253664515,target
11,entry,2026-03-06 18:25:00+00:00,2026-03-06 18:25:00+00:00,open,-1,1975.75,1.0,0.0,0.001,-0.001,arrow_next_open
11,exit,2026-03-09 09:35:00+00:00,2026-03-09 09:40:00+00:00,intrabar,-1,2019.66,1.0,-0.02222447171960029,0.001,-0.023224471719600293,stop
12,entry,2026-03-10 00:45:00+00:00,2026-03-10 00:45:00+00:00,open,-1,2017.46,1.0,0.0,0.001,-0.001,arrow_next_open
12,exit,2026-03-10 02:40:00+00:00,2026-03-10 02:45:00+00:00,intrabar,-1,2052.0,1.0,-0.01712053770582811,0.001,-0.01812053770582811,stop
13,entry,2026-03-10 14:55:00+00:00,2026-03-10 14:55:00+00:00,open,-1,2064.6,1.0,0.0,0.001,-0.001,arrow_next_open
13,exit,2026-03-13 00:20:00+00:00,2026-03-13 00:25:00+00:00,intrabar,-1,2123.7,1.0,-0.028625399593141587,0.001,-0.029625399593141588,stop
14,entry,2026-03-13 02:45:00+00:00,2026-03-13 02:45:00+00:00,open,1,2107.54,1.0,0.0,0.001,-0.001,arrow_next_open
14,exit,2026-03-13 13:15:00+00:00,2026-03-13 13:20:00+00:00,intrabar,1,2193.42,1.0,0.04074893003217017,0.001,0.03974893003217017,target
15,entry,2026-03-13 15:00:00+00:00,2026-03-13 15:00:00+00:00,open,1,2150.64,1.0,0.0,0.001,-0.001,arrow_next_open
15,exit,2026-03-13 22:30:00+00:00,2026-03-13 22:35:00+00:00,intrabar,1,2079.9,1.0,-0.03289253431536654,0.001,-0.03389253431536654,stop
16,entry,2026-03-13 23:10:00+00:00,2026-03-13 23:10:00+00:00,open,-1,2088.21,1.0,0.0,0.001,-0.001,arrow_next_open
16,exit,2026-03-15 09:00:00+00:00,2026-03-15 09:05:00+00:00,intrabar,-1,2117.62,1.0,-0.014083832564732335,0.001,-0.015083832564732336,stop
17,entry,2026-03-15 21:20:00+00:00,2026-03-15 21:20:00+00:00,open,1,2125.65,1.0,0.0,0.001,-0.001,arrow_next_open
17,exit,2026-03-15 22:50:00+00:00,2026-03-15 22:55:00+00:00,intrabar,1,2185.51,1.0,0.028160797873591603,0.001,0.027160797873591602,target
18,entry,2026-03-16 00:35:00+00:00,2026-03-16 00:35:00+00:00,open,1,2169.99,1.0,0.0,0.001,-0.001,arrow_next_open
18,exit,2026-03-16 04:35:00+00:00,2026-03-16 04:40:00+00:00,intrabar,1,2269.69,1.0,0.04594491218853558,0.001,0.04494491218853558,target
19,entry,2026-03-16 07:55:00+00:00,2026-03-16 07:55:00+00:00,open,1,2247.31,1.0,0.0,0.001,-0.001,arrow_next_open
19,exit,2026-03-16 17:45:00+00:00,2026-03-16 17:50:00+00:00,intrabar,1,2322.87,1.0,0.03362241969287716,0.001,0.03262241969287716,target
20,entry,2026-03-16 23:15:00+00:00,2026-03-16 23:15:00+00:00,open,1,2338.64,1.0,0.0,0.001,-0.001,arrow_next_open
20,exit,2026-03-18 11:30:00+00:00,2026-03-18 11:35:00+00:00,intrabar,1,2282.29,1.0,-0.024095200629425606,0.001,-0.025095200629425607,stop
21,entry,2026-03-18 17:00:00+00:00,2026-03-18 17:00:00+00:00,open,-1,2180.23,1.0,0.0,0.001,-0.001,arrow_next_open
21,exit,2026-03-19 03:20:00+00:00,2026-03-19 03:25:00+00:00,intrabar,-1,2229.81,1.0,-0.022740720015778093,0.001,-0.023740720015778094,stop
22,entry,2026-03-19 14:05:00+00:00,2026-03-19 14:05:00+00:00,open,-1,2134.26,1.0,0.0,0.001,-0.001,arrow_next_open
22,exit,2026-03-23 11:10:00+00:00,2026-03-23 11:15:00+00:00,intrabar,-1,2195.04,1.0,-0.028478254758089294,0.001,-0.029478254758089295,stop
23,entry,2026-03-23 15:45:00+00:00,2026-03-23 15:45:00+00:00,open,1,2149.0,1.0,0.0,0.001,-0.001,arrow_next_open
23,exit,2026-03-26 09:30:00+00:00,2026-03-26 09:35:00+00:00,intrabar,1,2090.69,1.0,-0.027133550488599334,0.001,-0.028133550488599335,stop
24,entry,2026-03-26 17:40:00+00:00,2026-03-26 17:40:00+00:00,open,-1,2066.62,1.0,0.0,0.001,-0.001,arrow_next_open
24,exit,2026-03-27 10:35:00+00:00,2026-03-27 10:40:00+00:00,intrabar,-1,2011.78,1.0,0.026536083072843497,0.001,0.025536083072843496,target
25,entry,2026-03-27 19:40:00+00:00,2026-03-27 19:40:00+00:00,open,-1,1992.34,1.0,0.0,0.001,-0.001,arrow_next_open
25,exit,2026-03-28 13:40:00+00:00,2026-03-28 13:45:00+00:00,intrabar,-1,2022.48,1.0,-0.015127940010239316,0.001,-0.016127940010239317,stop
26,entry,2026-03-28 20:50:00+00:00,2026-03-28 20:50:00+00:00,open,1,2022.18,1.0,0.0,0.001,-0.001,arrow_next_open
26,exit,2026-03-28 21:50:00+00:00,2026-03-28 21:55:00+00:00,intrabar,1,2010.0,1.0,-0.00602320268225387,0.001,-0.00702320268225387,stop
27,entry,2026-03-29 05:55:00+00:00,2026-03-29 05:55:00+00:00,open,-1,2004.82,1.0,0.0,0.001,-0.001,arrow_next_open
27,exit,2026-03-29 22:40:00+00:00,2026-03-29 22:45:00+00:00,intrabar,-1,1972.14,1.0,0.016300715276184263,0.001,0.015300715276184262,target
28,entry,2026-03-30 09:20:00+00:00,2026-03-30 09:20:00+00:00,open,1,2058.42,1.0,0.0,0.001,-0.001,arrow_next_open
28,exit,2026-03-30 18:30:00+00:00,2026-03-30 18:35:00+00:00,intrabar,1,2029.95,1.0,-0.013830996589617284,0.001,-0.014830996589617285,stop
29,entry,2026-03-30 20:05:00+00:00,2026-03-30 20:05:00+00:00,open,-1,2023.49,1.0,0.0,0.001,-0.001,arrow_next_open
29,exit,2026-03-31 01:25:00+00:00,2026-03-31 01:30:00+00:00,intrabar,-1,2058.34,1.0,-0.01722271916342555,0.001,-0.01822271916342555,stop
30,entry,2026-03-31 06:25:00+00:00,2026-03-31 06:25:00+00:00,open,1,2058.03,1.0,0.0,0.001,-0.001,arrow_next_open
30,exit,2026-03-31 09:10:00+00:00,2026-03-31 09:15:00+00:00,intrabar,1,2032.42,1.0,-0.012443939106815849,0.001,-0.01344393910681585,stop
31,entry,2026-03-31 15:00:00+00:00,2026-03-31 15:00:00+00:00,open,1,2045.01,1.0,0.0,0.001,-0.001,arrow_next_open
31,exit,2026-04-01 17:00:00+00:00,2026-04-01 17:05:00+00:00,intrabar,1,2159.25,1.0,0.0558628075168337,0.001,0.0548628075168337,target
32,entry,2026-04-01 17:40:00+00:00,2026-04-01 17:40:00+00:00,open,1,2140.86,1.0,0.0,0.001,-0.001,arrow_next_open
32,exit,2026-04-02 01:30:00+00:00,2026-04-02 01:35:00+00:00,intrabar,1,2094.3,1.0,-0.021748269387068753,0.001,-0.022748269387068754,stop
33,entry,2026-04-02 08:00:00+00:00,2026-04-02 08:00:00+00:00,open,-1,2054.85,1.0,0.0,0.001,-0.001,arrow_next_open
33,exit,2026-04-03 12:30:00+00:00,2026-04-03 12:35:00+00:00,intrabar,-1,2075.67,1.0,-0.01013212643258643,0.001,-0.011132126432586431,stop
34,entry,2026-04-03 12:55:00+00:00,2026-04-03 12:55:00+00:00,open,1,2049.7,1.0,0.0,0.001,-0.001,arrow_next_open
34,exit,2026-04-05 23:15:00+00:00,2026-04-05 23:20:00+00:00,intrabar,1,2111.8,1.0,0.03029711665121737,0.001,0.02929711665121737,target
35,entry,2026-04-06 01:20:00+00:00,2026-04-06 01:20:00+00:00,open,1,2114.17,1.0,0.0,0.001,-0.001,arrow_next_open
35,exit,2026-04-07 12:05:00+00:00,2026-04-07 12:10:00+00:00,intrabar,1,2072.71,1.0,-0.019610532738616127,0.001,-0.020610532738616127,stop
36,entry,2026-04-08 00:15:00+00:00,2026-04-08 00:15:00+00:00,open,1,2242.45,1.0,0.0,0.001,-0.001,arrow_next_open
36,exit,2026-04-09 01:05:00+00:00,2026-04-09 01:10:00+00:00,intrabar,1,2164.7400000000002,1.0,-0.034654061406051206,0.001,-0.03565406140605121,stop
37,entry,2026-04-09 07:15:00+00:00,2026-04-09 07:15:00+00:00,open,-1,2183.5,1.0,0.0,0.001,-0.001,arrow_next_open
37,exit,2026-04-09 15:30:00+00:00,2026-04-09 15:35:00+00:00,intrabar,-1,2200.29,1.0,-0.007689489351957901,0.001,-0.008689489351957902,stop
38,entry,2026-04-09 16:45:00+00:00,2026-04-09 16:45:00+00:00,open,1,2202.18,1.0,0.0,0.001,-0.001,arrow_next_open
38,exit,2026-04-11 18:35:00+00:00,2026-04-11 18:40:00+00:00,intrabar,1,2311.08,1.0,0.049450998555976344,0.001,0.04845099855597634,target
39,entry,2026-04-11 20:40:00+00:00,2026-04-11 20:40:00+00:00,open,1,2292.01,1.0,0.0,0.001,-0.001,arrow_next_open
39,exit,2026-04-12 01:35:00+00:00,2026-04-12 01:40:00+00:00,intrabar,1,2249.21,1.0,-0.018673565996658037,0.001,-0.019673565996658038,stop
40,entry,2026-04-12 07:55:00+00:00,2026-04-12 07:55:00+00:00,open,-1,2218.99,1.0,0.0,0.001,-0.001,arrow_next_open
40,exit,2026-04-12 10:50:00+00:00,2026-04-12 10:55:00+00:00,intrabar,-1,2192.11,1.0,0.012113619259212394,0.001,0.011113619259212393,target
41,entry,2026-04-12 16:00:00+00:00,2026-04-12 16:00:00+00:00,open,-1,2185.5,1.0,0.0,0.001,-0.001,arrow_next_open
41,exit,2026-04-12 20:40:00+00:00,2026-04-12 20:45:00+00:00,intrabar,-1,2210.92,1.0,-0.01163120567375886,0.001,-0.01263120567375886,stop
42,entry,2026-04-13 02:20:00+00:00,2026-04-13 02:20:00+00:00,open,1,2195.87,1.0,0.0,0.001,-0.001,arrow_next_open
42,exit,2026-04-13 19:30:00+00:00,2026-04-13 19:35:00+00:00,intrabar,1,2247.33,1.0,0.02343490279479199,0.001,0.02243490279479199,target
43,entry,2026-04-14 07:50:00+00:00,2026-04-14 07:50:00+00:00,open,1,2371.69,1.0,0.0,0.001,-0.001,arrow_next_open
43,exit,2026-04-14 15:05:00+00:00,2026-04-14 15:10:00+00:00,intrabar,1,2342.65,1.0,-0.012244433294401835,0.001,-0.013244433294401836,stop
44,entry,2026-04-15 02:25:00+00:00,2026-04-15 02:25:00+00:00,open,1,2327.4,1.0,0.0,0.001,-0.001,arrow_next_open
44,exit,2026-04-15 19:35:00+00:00,2026-04-15 19:40:00+00:00,intrabar,1,2383.7200000000003,1.0,0.02419867663487163,0.001,0.02319867663487163,target
45,entry,2026-04-15 20:20:00+00:00,2026-04-15 20:20:00+00:00,open,1,2358.45,1.0,0.0,0.001,-0.001,arrow_next_open
45,exit,2026-04-16 13:50:00+00:00,2026-04-16 13:55:00+00:00,intrabar,1,2322.46,1.0,-0.015260022472386447,0.001,-0.01626002247238645,stop
46,entry,2026-04-16 16:40:00+00:00,2026-04-16 16:40:00+00:00,open,1,2323.53,1.0,0.0,0.001,-0.001,arrow_next_open
46,exit,2026-04-17 13:50:00+00:00,2026-04-17 13:55:00+00:00,intrabar,1,2439.07,1.0,0.04972606336049035,0.001,0.048726063360490346,target
47,entry,2026-04-17 17:10:00+00:00,2026-04-17 17:10:00+00:00,open,1,2437.85,1.0,0.0,0.001,-0.001,arrow_next_open
47,exit,2026-04-18 08:15:00+00:00,2026-04-18 08:20:00+00:00,intrabar,1,2385.34,1.0,-0.021539471255409337,0.001,-0.022539471255409338,stop
48,entry,2026-04-18 14:55:00+00:00,2026-04-18 14:55:00+00:00,open,-1,2362.61,1.0,0.0,0.001,-0.001,arrow_next_open
48,exit,2026-04-19 07:15:00+00:00,2026-04-19 07:20:00+00:00,intrabar,-1,2314.31,1.0,0.02044349257812339,0.001,0.01944349257812339,target
49,entry,2026-04-19 10:50:00+00:00,2026-04-19 10:50:00+00:00,open,-1,2315.7,1.0,0.0,0.001,-0.001,arrow_next_open
49,exit,2026-04-19 13:15:00+00:00,2026-04-19 13:20:00+00:00,intrabar,-1,2338.09,1.0,-0.00966878265751192,0.001,-0.010668782657511922,stop
50,entry,2026-04-19 22:55:00+00:00,2026-04-19 22:55:00+00:00,open,-1,2272.64,1.0,0.0,0.001,-0.001,arrow_next_open
50,exit,2026-04-20 07:20:00+00:00,2026-04-20 07:25:00+00:00,intrabar,-1,2315.66,1.0,-0.01892952689383276,0.001,-0.01992952689383276,stop
51,entry,2026-04-20 10:55:00+00:00,2026-04-20 10:55:00+00:00,open,1,2307.11,1.0,0.0,0.001,-0.001,arrow_next_open
51,exit,2026-04-20 15:00:00+00:00,2026-04-20 15:05:00+00:00,intrabar,1,2278.71,1.0,-0.0123097728326782,0.001,-0.013309772832678202,stop
52,entry,2026-04-21 04:05:00+00:00,2026-04-21 04:05:00+00:00,open,-1,2310.27,1.0,0.0,0.001,-0.001,arrow_next_open
52,exit,2026-04-21 08:45:00+00:00,2026-04-21 08:50:00+00:00,intrabar,-1,2332.84,1.0,-0.009769420890199054,0.001,-0.010769420890199055,stop
53,entry,2026-04-21 12:05:00+00:00,2026-04-21 12:05:00+00:00,open,1,2318.35,1.0,0.0,0.001,-0.001,arrow_next_open
53,exit,2026-04-21 12:40:00+00:00,2026-04-21 12:45:00+00:00,intrabar,1,2293.38,1.0,-0.01077059115319079,0.001,-0.01177059115319079,stop
54,entry,2026-04-21 20:25:00+00:00,2026-04-21 20:25:00+00:00,open,-1,2316.83,1.0,0.0,0.001,-0.001,arrow_next_open
54,exit,2026-04-22 02:55:00+00:00,2026-04-22 03:00:00+00:00,intrabar,-1,2370.4700000000003,1.0,-0.02315232451237259,0.001,-0.02415232451237259,stop
55,entry,2026-04-22 06:25:00+00:00,2026-04-22 06:25:00+00:00,open,1,2389.27,1.0,0.0,0.001,-0.001,arrow_next_open
55,exit,2026-04-23 00:15:00+00:00,2026-04-23 00:20:00+00:00,intrabar,1,2346.17,1.0,-0.018038982618121868,0.001,-0.01903898261812187,stop
56,entry,2026-04-23 18:15:00+00:00,2026-04-23 18:15:00+00:00,open,-1,2311.84,1.0,0.0,0.001,-0.001,arrow_next_open
56,exit,2026-04-26 18:10:00+00:00,2026-04-26 18:15:00+00:00,intrabar,-1,2363.11,1.0,-0.022177140286524955,0.001,-0.023177140286524955,stop
57,entry,2026-04-27 00:30:00+00:00,2026-04-27 00:30:00+00:00,open,1,2361.78,1.0,0.0,0.001,-0.001,arrow_next_open
57,exit,2026-04-27 05:20:00+00:00,2026-04-27 05:25:00+00:00,intrabar,1,2328.92,1.0,-0.013913234932974361,0.001,-0.014913234932974362,stop
58,entry,2026-04-27 09:10:00+00:00,2026-04-27 09:10:00+00:00,open,-1,2318.01,1.0,0.0,0.001,-0.001,arrow_next_open
58,exit,2026-04-27 15:20:00+00:00,2026-04-27 15:25:00+00:00,intrabar,-1,2276.01,1.0,0.01811898999572914,0.001,0.01711898999572914,target
59,entry,2026-04-27 20:10:00+00:00,2026-04-27 20:10:00+00:00,open,-1,2292.75,1.0,0.0,0.001,-0.001,arrow_next_open
59,exit,2026-04-29 03:40:00+00:00,2026-04-29 03:45:00+00:00,intrabar,-1,2315.1,1.0,-0.009748119070984496,0.001,-0.010748119070984496,stop
60,entry,2026-04-29 06:40:00+00:00,2026-04-29 06:40:00+00:00,open,1,2325.41,1.0,0.0,0.001,-0.001,arrow_next_open
60,exit,2026-04-29 13:30:00+00:00,2026-04-29 13:35:00+00:00,intrabar,1,2302.17,1.0,-0.009993936553123861,0.001,-0.010993936553123862,stop
61,entry,2026-04-29 20:45:00+00:00,2026-04-29 20:45:00+00:00,open,-1,2244.49,1.0,0.0,0.001,-0.001,arrow_next_open
