target_trade_id,event,day,vol_bin,side,signal_i,target_net_return,target_gross_return,choices,matched,control_signal_i,control_entry_time,reason,control_net_return,control_gross_return,control_exit_time,excess_net_return
107,2026-04-03T05:05:00+00:00|-1,2026-04-03,1,-1,29892,-0.005295414165900068,-0.003295414165900068,199,True,29938,2026-04-03 08:55:00+00:00,matched,-0.005424857176168805,-0.003424857176168805,2026-04-03 12:30:00+00:00,0.00012944301026873717
108,2026-04-03T08:50:00+00:00|1,2026-04-03,1,1,29937,-0.005459603188851412,-0.0034596031888514123,199,True,29931,2026-04-03 08:20:00+00:00,matched,-0.005453446191051923,-0.003453446191051923,2026-04-03 08:45:00+00:00,-6.1569977994890834e-06
109,2026-04-03T12:55:00+00:00|1,2026-04-03,2,1,29986,0.0019274040103429719,0.003927404010342972,54,True,29994,2026-04-03 13:35:00+00:00,matched,0.003502103601776609,0.005502103601776609,2026-04-05 02:40:00+00:00,-0.001574699591433637
110,2026-04-05T02:40:00+00:00|-1,2026-04-05,0,-1,30439,-0.00035742923095605054,0.0016425707690439495,113,True,30514,2026-04-05 08:55:00+00:00,matched,-0.0039054354018110953,-0.0019054354018110953,2026-04-05 09:05:00+00:00,0.0035480061708550448
111,2026-04-05T08:25:00+00:00|-1,2026-04-05,1,-1,30508,-0.004326802904085712,-0.002326802904085712,129,True,30647,2026-04-05 20:00:00+00:00,matched,-0.004906398443451419,-0.002906398443451419,2026-04-05 20:40:00+00:00,0.0005795955393657071
112,2026-04-05T09:40:00+00:00|-1,2026-04-05,0,-1,30523,-0.0038845389487698317,-0.0018845389487698316,113,True,30534,2026-04-05 10:35:00+00:00,matched,-0.003594716888834613,-0.001594716888834613,2026-04-05 10:40:00+00:00,-0.0002898220599352186
113,2026-04-05T14:10:00+00:00|-1,2026-04-05,2,-1,30577,-0.005606193821878545,-0.003606193821878545,35,True,30673,2026-04-05 22:10:00+00:00,matched,-0.006069023046480824,-0.004069023046480824,2026-04-05 22:45:00+00:00,0.00046282922460227915
114,2026-04-05T21:35:00+00:00|1,2026-04-05,1,1,30666,-0.005094832067707332,-0.0030948320677073315,129,True,30662,2026-04-05 21:15:00+00:00,matched,-0.005378886812146487,-0.0033788868121464866,2026-04-05 22:15:00+00:00,0.000284054744439155
115,2026-04-06T01:20:00+00:00|1,2026-04-06,2,1,30711,-0.008536844246205487,-0.0065368442462054865,145,True,30707,2026-04-06 01:00:00+00:00,matched,-0.008902404526166863,-0.006902404526166861,2026-04-06 23:00:00+00:00,0.00036556027996137615
116,2026-04-07T00:05:00+00:00|-1,2026-04-07,2,-1,30984,0.002998197993133613,0.004998197993133613,203,True,31144,2026-04-07 13:25:00+00:00,matched,0.0005347203886572078,0.002534720388657208,2026-04-07 13:45:00+00:00,0.002463477604476405
117,2026-04-07T02:35:00+00:00|-1,2026-04-07,2,-1,31014,-0.007030932148988088,-0.005030932148988088,203,True,31198,2026-04-07 17:55:00+00:00,matched,-0.007518416942825732,-0.005518416942825732,2026-04-07 19:55:00+00:00,0.00048748479383764476
118,2026-04-07T04:55:00+00:00|-1,2026-04-07,1,-1,31042,9.532548492818989e-05,0.00209532548492819,66,True,31068,2026-04-07 07:05:00+00:00,matched,-0.005193078965651797,-0.0031930789656517966,2026-04-07 08:05:00+00:00,0.0052884044505799865
119,2026-04-08T00:15:00+00:00|1,2026-04-08,3,1,31274,0.0036902049098086493,0.005690204909808649,32,True,31277,2026-04-08 00:30:00+00:00,matched,0.004992476167086981,0.006992476167086981,2026-04-08 07:30:00+00:00,-0.0013022712572783313
120,2026-04-08T09:45:00+00:00|1,2026-04-08,1,1,31388,0.0009706233409936278,0.002970623340993628,106,True,31354,2026-04-08 06:55:00+00:00,matched,0.002395770796404852,0.004395770796404852,2026-04-08 07:30:00+00:00,-0.0014251474554112242
121,2026-04-08T13:55:00+00:00|1,2026-04-08,2,1,31438,-0.009088326635819155,-0.007088326635819153,147,True,31312,2026-04-08 03:25:00+00:00,matched,0.008262957487792821,0.010262957487792823,2026-04-08 07:30:00+00:00,-0.017351284123611976
122,2026-04-08T15:35:00+00:00|-1,2026-04-08,3,-1,31458,-0.009384922073214952,-0.00738492207321495,32,True,31284,2026-04-08 01:05:00+00:00,matched,-0.011029193645957003,-0.009029193645957001,2026-04-08 04:10:00+00:00,0.001644271572742051
123,2026-04-09T07:15:00+00:00|-1,2026-04-09,1,-1,31646,-0.004564689718342006,-0.002564689718342006,123,True,31669,2026-04-09 09:10:00+00:00,matched,-0.005039485808856268,-0.003039485808856268,2026-04-09 09:35:00+00:00,0.0004747960905142623
124,2026-04-09T11:25:00+00:00|1,2026-04-09,1,1,31696,-0.005278057189490036,-0.0032780571894900357,123,True,31674,2026-04-09 09:35:00+00:00,matched,-0.005164339587216181,-0.0031643395872161806,2026-04-09 12:25:00+00:00,-0.00011371760227385508
125,2026-04-09T15:00:00+00:00|-1,2026-04-09,2,-1,31739,-0.00790245560526581,-0.005902455605265811,142,True,31823,2026-04-09 22:00:00+00:00,matched,-0.006425399439811573,-0.004425399439811573,2026-04-09 22:20:00+00:00,-0.001477056165454238
126,2026-04-09T16:45:00+00:00|1,2026-04-09,3,1,31760,0.005406297396216344,0.007406297396216344,20,True,31757,2026-04-09 16:30:00+00:00,matched,0.002291515203643126,0.004291515203643126,2026-04-09 17:20:00+00:00,0.0031147821925732178
127,2026-04-09T21:00:00+00:00|1,2026-04-09,2,1,31811,-0.006334796345933811,-0.004334796345933811,142,True,31825,2026-04-09 22:10:00+00:00,matched,-0.0064332284466998,-0.0044332284466997995,2026-04-09 22:55:00+00:00,9.84321007659883e-05
128,2026-04-10T01:50:00+00:00|-1,2026-04-10,2,-1,31869,0.004204399483269896,0.006204399483269896,129,True,32058,2026-04-10 17:35:00+00:00,matched,-0.0071951529758318405,-0.0051951529758318404,2026-04-10 19:15:00+00:00,0.011399552459101736
129,2026-04-10T08:35:00+00:00|-1,2026-04-10,1,-1,31950,-0.004934981684981519,-0.002934981684981519,157,True,32098,2026-04-10 20:55:00+00:00,matched,0.002611430299365171,0.004611430299365171,2026-04-10 22:40:00+00:00,-0.00754641198434669
130,2026-04-10T15:50:00+00:00|1,2026-04-10,2,1,32037,0.003838655492378386,0.005838655492378386,129,True,32021,2026-04-10 14:30:00+00:00,matched,-0.00856123522384855,-0.006561235223848549,2026-04-10 15:45:00+00:00,0.012399890716226936
131,2026-04-10T19:45:00+00:00|1,2026-04-10,1,1,32084,0.002354026471767858,0.004354026471767858,157,True,31905,2026-04-10 04:50:00+00:00,matched,-0.0047582175703938506,-0.0027582175703938505,2026-04-10 06:55:00+00:00,0.007112244042161708
132,2026-04-10T22:40:00+00:00|1,2026-04-10,1,1,32119,-0.0057660997413319075,-0.0037660997413319075,157,True,31893,2026-04-10 03:50:00+00:00,matched,-0.005577866639824956,-0.003577866639824956,2026-04-10 07:55:00+00:00,-0.0001882331015069516
133,2026-04-11T07:00:00+00:00|-1,2026-04-11,0,-1,32219,-0.004129763444131738,-0.002129763444131738,55,True,32181,2026-04-11 03:50:00+00:00,matched,-0.0041254505999830365,-0.0021254505999830364,2026-04-11 15:20:00+00:00,-4.3128441487017e-06
134,2026-04-11T20:40:00+00:00|1,2026-04-11,2,1,32383,-0.008225976326455829,-0.006225976326455829,62,True,32382,2026-04-11 20:35:00+00:00,matched,-0.008145741878840982,-0.006145741878840982,2026-04-11 23:15:00+00:00,-8.023444761484644e-05
135,2026-04-12T00:05:00+00:00|1,2026-04-12,2,1,32424,-0.006226075279434416,-0.004226075279434416,86,True,32691,2026-04-12 22:20:00+00:00,matched,0.0008367951980046157,0.0028367951980046158,2026-04-13 04:45:00+00:00,-0.007062870477439032
136,2026-04-12T07:55:00+00:00|-1,2026-04-12,0,-1,32518,0.002055899305539956,0.004055899305539956,43,True,32510,2026-04-12 07:15:00+00:00,matched,-0.004345211520908164,-0.0023452115209081636,2026-04-12 07:45:00+00:00,0.00640111082644812
137,2026-04-12T16:00:00+00:00|-1,2026-04-12,2,-1,32615,-0.005880118965911672,-0.003880118965911672,86,True,32705,2026-04-12 23:30:00+00:00,matched,-0.007637982195845659,-0.005637982195845659,2026-04-13 00:30:00+00:00,0.001757863229933987
138,2026-04-12T19:05:00+00:00|1,2026-04-12,1,1,32652,-0.004854324893076576,-0.0028543248930765763,142,True,32436,2026-04-12 01:05:00+00:00,matched,-0.005550865824558214,-0.0035508658245582136,2026-04-12 01:35:00+00:00,0.0006965409314816373
139,2026-04-13T02:20:00+00:00|1,2026-04-13,1,1,32739,-0.0022595782081815657,-0.00025957820818156563,135,True,32831,2026-04-13 10:00:00+00:00,matched,-0.004692989996159301,-0.0026929899961593007,2026-04-13 10:30:00+00:00,0.002433411787977735
140,2026-04-13T04:45:00+00:00|-1,2026-04-13,1,-1,32768,0.0032657951077302867,0.005265795107730287,135,True,32767,2026-04-13 04:40:00+00:00,matched,0.004166687146439531,0.006166687146439531,2026-04-13 07:30:00+00:00,-0.0009008920387092445
141,2026-04-13T15:40:00+00:00|1,2026-04-13,2,1,32899,0.008090510471798318,0.01009051047179832,116,True,32956,2026-04-13 20:25:00+00:00,matched,0.03879363455628271,0.04079363455628271,2026-04-13 22:40:00+00:00,-0.03070312408448439
142,2026-04-14T07:50:00+00:00|1,2026-04-14,2,1,33093,-0.006081477764800612,-0.004081477764800612,158,True,33163,2026-04-14 13:40:00+00:00,matched,-0.007097011012060837,-0.005097011012060837,2026-04-14 14:45:00+00:00,0.0010155332472602252
143,2026-04-15T02:25:00+00:00|1,2026-04-15,1,1,33316,-0.006034544985821009,-0.004034544985821009,125,True,33326,2026-04-15 03:15:00+00:00,matched,-0.005548680226874268,-0.003548680226874268,2026-04-15 05:45:00+00:00,-0.0004858647589467413
144,2026-04-15T05:35:00+00:00|1,2026-04-15,1,1,33354,-0.00557758620689641,-0.0035775862068964104,125,True,33371,2026-04-15 07:00:00+00:00,matched,-0.004896948921307541,-0.0028969489213075406,2026-04-15 07:20:00+00:00,-0.0006806372855888698
145,2026-04-15T08:05:00+00:00|-1,2026-04-15,1,-1,33384,-0.005470603470603351,-0.0034706034706033506,125,True,33328,2026-04-15 03:25:00+00:00,matched,-0.005588928049514495,-0.003588928049514495,2026-04-15 05:05:00+00:00,0.00011832457891114423
146,2026-04-15T08:40:00+00:00|-1,2026-04-15,2,-1,33391,0.003097742551106399,0.005097742551106399,161,True,33562,2026-04-15 22:55:00+00:00,matched,0.005389526369763422,0.007389526369763422,2026-04-15 23:25:00+00:00,-0.0022917838186570227
147,2026-04-15T20:20:00+00:00|1,2026-04-15,2,1,33531,-0.0013003879666730871,0.0006996120333269129,161,True,33502,2026-04-15 17:55:00+00:00,matched,0.004478450627386945,0.006478450627386945,2026-04-15 19:05:00+00:00,-0.005778838594060032
148,2026-04-15T23:25:00+00:00|1,2026-04-15,2,1,33568,-0.007484553965460104,-0.005484553965460104,161,True,33306,2026-04-15 01:35:00+00:00,matched,-0.00631112063424044,-0.0043111206342404396,2026-04-15 02:35:00+00:00,-0.0011734333312196643
149,2026-04-16T08:45:00+00:00|-1,2026-04-16,1,-1,33680,0.0024621888210428784,0.004462188821042878,127,True,33649,2026-04-16 06:10:00+00:00,matched,0.009175672236831134,0.011175672236831136,2026-04-16 10:05:00+00:00,-0.0067134834157882555
150,2026-04-16T16:40:00+00:00|1,2026-04-16,3,1,33775,0.013114932882295482,0.015114932882295484,28,True,33778,2026-04-16 16:55:00+00:00,matched,0.017881781663618312,0.019881781663618314,2026-04-16 20:00:00+00:00,-0.00476684878132283
151,2026-04-16T20:45:00+00:00|1,2026-04-16,2,1,33824,-0.007337303957540618,-0.005337303957540618,130,True,33739,2026-04-16 13:40:00+00:00,matched,-0.006252530962536527,-0.004252530962536527,2026-04-16 13:55:00+00:00,-0.0010847729950040907
152,2026-04-17T06:45:00+00:00|-1,2026-04-17,1,-1,33944,-0.004637185169913847,-0.002637185169913847,119,True,34125,2026-04-17 21:50:00+00:00,matched,-0.006087855936044882,-0.004087855936044882,2026-04-17 22:35:00+00:00,0.0014506707661310347
153,2026-04-17T17:10:00+00:00|1,2026-04-17,2,1,34069,-0.009182558401870433,-0.007182558401870431,136,True,34060,2026-04-17 16:25:00+00:00,matched,-0.009436734693877513,-0.007436734693877511,2026-04-17 17:15:00+00:00,0.00025417629200708003
154,2026-04-17T18:25:00+00:00|1,2026-04-17,2,1,34084,-0.002218848197805821,-0.000218848197805821,136,True,33996,2026-04-17 11:05:00+00:00,matched,-0.0021108571818400073,-0.00011085718184000726,2026-04-17 11:15:00+00:00,-0.00010799101596581373
155,2026-04-18T01:10:00+00:00|-1,2026-04-18,2,-1,34165,-0.0008146569526359376,0.0011853430473640625,93,True,34281,2026-04-18 10:50:00+00:00,matched,-0.006643497197378332,-0.004643497197378332,2026-04-18 16:25:00+00:00,0.005828840244742395
156,2026-04-18T14:55:00+00:00|-1,2026-04-18,1,-1,34330,-0.005407248763020343,-0.003407248763020343,167,True,34185,2026-04-18 02:50:00+00:00,matched,0.027572492704018736,0.029572492704018738,2026-04-18 19:50:00+00:00,-0.03297974146703908
157,2026-04-19T03:35:00+00:00|-1,2026-04-19,1,-1,34482,0.003652879849598391,0.005652879849598391,141,True,34523,2026-04-19 07:00:00+00:00,matched,-0.005009147809340584,-0.0030091478093405843,2026-04-19 12:15:00+00:00,0.008662027658938976
158,2026-04-19T05:40:00+00:00|-1,2026-04-19,1,-1,34507,0.002330599044783834,0.004330599044783834,141,True,34570,2026-04-19 10:55:00+00:00,matched,-0.0051843423556368045,-0.0031843423556368045,2026-04-19 11:10:00+00:00,0.007514941400420638
159,2026-04-19T12:45:00+00:00|1,2026-04-19,1,1,34592,-0.005187864603947599,-0.003187864603947599,141,True,34452,2026-04-19 01:05:00+00:00,matched,-0.0043882503192848015,-0.0023882503192848015,2026-04-19 01:25:00+00:00,-0.0007996142846627974
160,2026-04-19T22:55:00+00:00|-1,2026-04-19,2,-1,34714,-0.008309842297944401,-0.006309842297944401,143,True,34639,2026-04-19 16:40:00+00:00,matched,0.021507522148668468,0.02350752214866847,2026-04-20 05:35:00+00:00,-0.02981736444661287
161,2026-04-20T10:55:00+00:00|1,2026-04-20,1,1,34858,-0.0061047024199107885,-0.0041047024199107884,86,True,34797,2026-04-20 05:50:00+00:00,matched,0.005629309964434672,0.007629309964434672,2026-04-20 06:45:00+00:00,-0.01173401238434546
162,2026-04-21T04:05:00+00:00|-1,2026-04-21,1,-1,35064,-0.005259359295666897,-0.003259359295666897,160,True,35144,2026-04-21 10:45:00+00:00,matched,0.0037979218395536325,0.0057979218395536325,2026-04-21 12:05:00+00:00,-0.00905728113522053
163,2026-04-21T12:05:00+00:00|1,2026-04-21,1,1,35160,-0.0055930726594344265,-0.0035930726594344264,160,True,35087,2026-04-21 06:00:00+00:00,matched,-0.004620076008145511,-0.002620076008145511,2026-04-21 06:25:00+00:00,-0.0009729966512889154
164,2026-04-21T20:25:00+00:00|-1,2026-04-21,3,-1,35260,-0.009717441504124125,-0.007717441504124123,3,True,35263,2026-04-21 20:40:00+00:00,matched,-0.009389778479102384,-0.007389778479102382,2026-04-22 02:15:00+00:00,-0.0003276630250217405
165,2026-04-22T06:25:00+00:00|1,2026-04-22,2,1,35380,-0.0009536553005728959,0.0010463446994271042,149,True,35337,2026-04-22 02:50:00+00:00,matched,0.004125502863513654,0.006125502863513654,2026-04-22 03:10:00+00:00,-0.00507915816408655
166,2026-04-22T16:35:00+00:00|1,2026-04-22,2,1,35502,6.429398220708822e-05,0.0020642939822070883,149,True,35531,2026-04-22 19:00:00+00:00,matched,0.0006793763146473192,0.0026793763146473193,2026-04-22 21:50:00+00:00,-0.000615082332440231
167,2026-04-22T18:00:00+00:00|-1,2026-04-22,2,-1,35519,-0.00041118260557693014,0.00158881739442307,149,True,35383,2026-04-22 06:40:00+00:00,matched,0.0011755063447370668,0.003175506344737067,2026-04-22 08:45:00+00:00,-0.001586688950313997
168,2026-04-23T18:15:00+00:00|-1,2026-04-23,2,-1,35810,-0.009392380095508246,-0.007392380095508244,173,True,35801,2026-04-23 17:30:00+00:00,matched,-0.007857606439900964,-0.005857606439900964,2026-04-23 20:05:00+00:00,-0.0015347736556072817
169,2026-04-24T01:25:00+00:00|1,2026-04-24,1,1,35896,0.0020835314793756794,0.004083531479375679,221,True,36118,2026-04-24 19:55:00+00:00,matched,-0.004774941075591286,-0.0027749410755912862,2026-04-24 20:30:00+00:00,0.006858472554966966
170,2026-04-24T05:55:00+00:00|-1,2026-04-24,1,-1,35950,-0.0049768343443610235,-0.0029768343443610235,221,True,36041,2026-04-24 13:30:00+00:00,matched,0.0025044463105311516,0.004504446310531152,2026-04-25 00:25:00+00:00,-0.007481280654892175
171,2026-04-24T23:20:00+00:00|-1,2026-04-24,0,-1,36159,-0.0014811685812987623,0.0005188314187012377,9,True,36165,2026-04-24 23:50:00+00:00,matched,-0.0009844600784775209,0.0010155399215224792,2026-04-25 00:25:00+00:00,-0.0004967085028212415
172,2026-04-25T01:05:00+00:00|-1,2026-04-25,0,-1,36180,-0.003269857724103929,-0.0012698577241039288,262,True,36313,2026-04-25 12:10:00+00:00,matched,-0.00027586206896556935,0.0017241379310344307,2026-04-25 19:10:00+00:00,-0.0029939956551383595
173,2026-04-25T11:05:00+00:00|1,2026-04-25,0,1,36300,-0.003311854591275252,-0.0013118545912752522,262,True,36189,2026-04-25 01:50:00+00:00,matched,-0.0032980796184248744,-0.0012980796184248744,2026-04-25 02:05:00+00:00,-1.3774972850377765e-05
174,2026-04-25T13:20:00+00:00|-1,2026-04-25,0,-1,36327,0.00027167702453490157,0.0022716770245349016,262,True,36258,2026-04-25 07:35:00+00:00,matched,-0.0029326626222501134,-0.0009326626222501133,2026-04-25 08:35:00+00:00,0.003204339646785015
175,2026-04-26T06:00:00+00:00|1,2026-04-26,1,1,36527,0.0011632784630593047,0.0031632784630593047,111,True,36536,2026-04-26 06:45:00+00:00,matched,-0.004312768714546776,-0.0023127687145467757,2026-04-26 12:50:00+00:00,0.00547604717760608
176,2026-04-27T00:30:00+00:00|1,2026-04-27,2,1,36749,0.012137641948022138,0.01413764194802214,97,True,36773,2026-04-27 02:30:00+00:00,matched,-0.007184293263763462,-0.005184293263763462,2026-04-27 05:05:00+00:00,0.0193219352117856
177,2026-04-27T04:15:00+00:00|1,2026-04-27,1,1,36794,-0.005335076890888078,-0.003335076890888078,161,True,36865,2026-04-27 10:10:00+00:00,matched,-0.004908341986548435,-0.002908341986548435,2026-04-27 12:30:00+00:00,-0.0004267349043396429
178,2026-04-27T05:00:00+00:00|1,2026-04-27,1,1,36803,-0.005077168501213201,-0.003077168501213201,161,True,36865,2026-04-27 10:10:00+00:00,matched,-0.004908341986548435,-0.002908341986548435,2026-04-27 12:30:00+00:00,-0.00016882651466476606
179,2026-04-27T09:10:00+00:00|-1,2026-04-27,1,-1,36853,-0.005019831665954875,-0.003019831665954875,161,True,36957,2026-04-27 17:50:00+00:00,matched,-0.00179900902711627,0.00020099097288373002,2026-04-27 21:05:00+00:00,-0.003220822638838605
180,2026-04-27T20:10:00+00:00|-1,2026-04-27,1,-1,36985,-1.5483589575702658e-05,0.0019845164104242974,161,True,36996,2026-04-27 21:05:00+00:00,matched,-0.004447338519360409,-0.002447338519360409,2026-04-27 22:50:00+00:00,0.0044318549297847065
181,2026-04-28T04:05:00+00:00|-1,2026-04-28,1,-1,37080,-0.004749558496966342,-0.0027495584969663422,244,True,37119,2026-04-28 07:20:00+00:00,matched,-0.0053060397957387356,-0.0033060397957387355,2026-04-28 07:35:00+00:00,0.0005564812987723933
182,2026-04-28T07:45:00+00:00|-1,2026-04-28,1,-1,37124,-0.005261083959762434,-0.003261083959762434,244,True,37294,2026-04-28 21:55:00+00:00,matched,-0.004750388071449006,-0.002750388071449006,2026-04-28 22:10:00+00:00,-0.0005106958883134283
183,2026-04-28T13:50:00+00:00|-1,2026-04-28,2,-1,37197,-0.006992279076296846,-0.004992279076296846,35,True,37212,2026-04-28 15:05:00+00:00,matched,-0.007105383739286706,-0.005105383739286706,2026-04-28 16:55:00+00:00,0.00011310466298986022
184,2026-04-28T20:40:00+00:00|1,2026-04-28,1,1,37279,-0.004956840578826614,-0.002956840578826614,244,True,37171,2026-04-28 11:40:00+00:00,matched,-0.005011226062073602,-0.003011226062073602,2026-04-28 13:10:00+00:00,5.438548324698811e-05
185,2026-04-28T21:35:00+00:00|1,2026-04-28,1,1,37290,-0.0014273724701663309,0.0005726275298336692,244,True,37296,2026-04-28 22:05:00+00:00,matched,-0.002698503891976343,-0.0006985038919763431,2026-04-28 22:15:00+00:00,0.0012711314218100123
186,2026-04-28T22:55:00+00:00|1,2026-04-28,1,1,37306,-7.805967208818036e-05,0.0019219403279118197,244,True,37091,2026-04-28 05:00:00+00:00,matched,-0.004797973218149896,-0.002797973218149896,2026-04-28 06:40:00+00:00,0.004719913546061716
187,2026-04-29T02:40:00+00:00|1,2026-04-29,1,1,37351,0.004291839859986936,0.006291839859986936,142,True,37458,2026-04-29 11:35:00+00:00,matched,-0.00552090025259566,-0.00352090025259566,2026-04-29 12:15:00+00:00,0.009812740112582596
188,2026-04-29T06:40:00+00:00|1,2026-04-29,1,1,37399,-0.005332745623352396,-0.0033327456233523955,142,True,37368,2026-04-29 04:05:00+00:00,matched,-0.005733525062694643,-0.0037335250626946426,2026-04-29 13:35:00+00:00,0.000400779439342247
189,2026-04-29T20:45:00+00:00|-1,2026-04-29,2,-1,37568,-0.0078097830687597885,-0.0058097830687597884,115,True,37375,2026-04-29 04:40:00+00:00,matched,-0.006103162783112069,-0.004103162783112069,2026-04-29 04:45:00+00:00,-0.0017066202856477197
190,2026-04-30T06:40:00+00:00|-1,2026-04-30,1,-1,37687,-0.005206382524548079,-0.0032063825245480793,199,False,37883,2026-04-30 23:00:00+00:00,censored,,,,
191,2026-04-30T10:35:00+00:00|1,2026-04-30,1,1,37734,-0.005112189334443127,-0.0031121893344431273,199,True,37660,2026-04-30 04:25:00+00:00,matched,-0.00628955140111964,-0.00428955140111964,2026-04-30 05:30:00+00:00,0.0011773620666765128
