symbol,n,mean_gross_bp,mean_net10_bp,mean_net20_bp,win_rate_net20,profit_factor_net20,total_net20_units
BLUR_USDT_SWAP,9,29.229273311884445,19.229273311884782,9.22927331188444,0.3333333333333333,1.124644104956541,0.008306345980695996
BNB_USDT_SWAP,16,-6.961842986787563,-16.961842986787875,-26.961842986787563,0.375,0.43754529938278836,-0.0431389487788601
BOME_USDT_SWAP,16,82.08814822816156,72.08814822816156,62.08814822816157,0.5,1.9749855591515384,0.09934103716505852
BONK_USDT_SWAP,18,-52.16259083580494,-62.162590835804735,-72.16259083580493,0.16666666666666666,0.3237881990276307,-0.1298926635044489
BRETT_USDT_SWAP,12,-94.97070998862583,-104.97070998862586,-114.97070998862583,0.08333333333333333,0.22322190924841676,-0.137964851986351
BREV_USDT_SWAP,15,-35.7122036528586,-45.7122036528586,-55.7122036528586,0.2,0.4330769103635099,-0.0835683054792879
BSB_USDT_SWAP,7,-707.0056446952808,-717.0056446952808,-727.0056446952808,0.14285714285714285,0.11414430998400729,-0.5089039512866965
BZ_USDT_SWAP,16,69.83574741319181,59.835747413191434,49.835747413191804,0.4375,1.842523599502386,0.07973719586110689
CC_USDT_SWAP,19,10.750950233672631,0.7509502336727324,-9.249049766327369,0.3157894736842105,0.8522918289100658,-0.017573194556022
CELO_USDT_SWAP,17,40.273424258168234,30.273424258168056,20.27342425816823,0.4117647058823529,1.2732277840692974,0.03446482123888599
CHIP_USDT_SWAP,5,24.011058598056206,14.011058598056001,4.011058598056186,0.4,1.018914579864522,0.002005529299028093
CHZ_USDT_SWAP,23,-37.378272164682265,-47.37827216468245,-57.378272164682265,0.21739130434782608,0.45345317508462213,-0.1319700259787692
COAI_USDT_SWAP,20,3.7838277132739,-6.216172286726203,-16.216172286726106,0.25,0.8180987320655582,-0.03243234457345221
COMP_USDT_SWAP,9,96.83883125603377,86.83883125603366,76.83883125603379,0.5555555555555556,2.6906957063032815,0.06915494813043041
CORE_USDT_SWAP,9,205.25938533027912,195.25938533027903,185.25938533027912,0.5555555555555556,2.819003268184656,0.16673344679725122
CRO_USDT_SWAP,16,5.2197296644717515,-4.780270335528312,-14.78027033552825,0.3125,0.6812594184090712,-0.0236484325368452
CRV_USDT_SWAP,19,0.056755905896474404,-9.943244094103523,-19.94324409410353,0.3684210526315789,0.7580383100386396,-0.03789216377879671
CRWV_USDT_SWAP,12,22.29364551849309,12.29364551849325,2.29364551849308,0.3333333333333333,1.0261491640159994,0.002752374622191696
CVX_USDT_SWAP,17,-3.46942655414682,-13.469426554147118,-23.46942655414682,0.29411764705882354,0.7038203733464021,-0.0398980251420496
DASH_USDT_SWAP,17,-13.70461197309453,-23.704611973094533,-33.70461197309453,0.29411764705882354,0.637174863167076,-0.05729784035426069
DOGE_USDT_SWAP,12,-9.832041055138502,-19.832041055138667,-29.832041055138497,0.25,0.5932905275397196,-0.035798449266166196
DOOD_USDT_SWAP,24,-17.28818403168487,-27.28818403168494,-37.28818403168487,0.3333333333333333,0.578029119178557,-0.08949164167604369
DOT_USDT_SWAP,17,17.427373894278762,7.427373894278585,-2.572626105721229,0.35294117647058826,0.9641712599627473,-0.00437346437972609
EDEN_USDT_SWAP,15,-80.51975592176333,-90.51975592176323,-100.51975592176333,0.13333333333333333,0.291746493757244,-0.150779633882645
EGLD_USDT_SWAP,22,30.22803183514513,20.228031835145135,10.228031835145133,0.45454545454545453,1.2114162064834357,0.022501670037319295
EIGEN_USDT_SWAP,14,-7.797073416122569,-17.7970734161225,-27.797073416122565,0.2857142857142857,0.6409020438510029,-0.03891590278257159
ENA_USDT_SWAP,18,6.818190467735116,-3.1818095322647792,-13.181809532264884,0.2777777777777778,0.8587764128604852,-0.02372725715807679
ENJ_USDT_SWAP,15,61.90534591811586,51.9053459181158,41.90534591811586,0.4,1.5345856399906315,0.0628580188771738
ENS_USDT_SWAP,20,5.732007542332999,-4.267992457667203,-14.267992457666999,0.3,0.7825544924825024,-0.028535984915333996
ESP_USDT_SWAP,14,29.907951200193278,19.907951200193217,9.907951200193283,0.35714285714285715,1.1455648439802553,0.013871131680270595
ETC_USDT_SWAP,17,-23.12625743836535,-33.126257438365236,-43.126257438365364,0.23529411764705882,0.44735867805694657,-0.07331463764522111
ETHFI_USDT_SWAP,12,-13.41116224093133,-23.411162240931418,-33.41116224093133,0.25,0.6188133134718516,-0.0400933946891176
ETHW_USDT_SWAP,17,-63.93689831503153,-73.9368983150316,-83.93689831503154,0.23529411764705882,0.23154482036736887,-0.14269272713555362
ETH_USDT_SWAP,16,-1.1058442677816267,-11.105844267781748,-21.105844267781627,0.3125,0.6931272746537634,-0.0337693508284506
FARTCOIN_USDT_SWAP,16,-102.38593218344208,-112.38593218344234,-122.38593218344207,0.1875,0.237545354342772,-0.1958174914935073
FIL_USDT_SWAP,14,-19.820311248326213,-29.820311248326288,-39.82031124832621,0.2857142857142857,0.5280315205495109,-0.0557484357476567
FLOKI_USDT_SWAP,15,-22.44204538583933,-32.44204538583927,-42.44204538583933,0.3333333333333333,0.4890328778197865,-0.063663068078759
FLOW_USDT_SWAP,20,-23.21592541995825,-33.21592541995795,-43.215925419958246,0.25,0.6303068798775767,-0.0864318508399165
FOGO_USDT_SWAP,17,38.093872632072,28.09387263207183,18.093872632071996,0.4117647058823529,1.2294618204839807,0.030759583474522394
GALA_USDT_SWAP,14,-2.8724631499914355,-12.872463149991354,-22.872463149991436,0.35714285714285715,0.7313469305132777,-0.03202144840998801
GAS_USDT_SWAP,20,-20.54416446771525,-30.544164467715156,-40.54416446771525,0.2,0.47191975697436017,-0.0810883289354305
GIGGLE_USDT_SWAP,10,-63.46503531032571,-73.46503531032609,-83.46503531032573,0.4,0.6106977627585655,-0.08346503531032573
GLM_USDT_SWAP,26,9.478464371322191,-0.5215356286778856,-10.521535628677809,0.3076923076923077,0.8171236222175509,-0.027355992634562305
GMT_USDT_SWAP,21,13.661590429438522,3.6615904294388546,-6.3384095705614785,0.3333333333333333,0.9135361431877818,-0.013310660098179106
GPS_USDT_SWAP,20,-50.949344701475496,-60.949344701475546,-70.94934470147551,0.1,0.39709795552985855,-0.14189868940295103
GRASS_USDT_SWAP,20,-38.63665824762355,-48.63665824762341,-58.636658247623565,0.3,0.6533408110811404,-0.11727331649524712
HBAR_USDT_SWAP,22,-37.618775426612764,-47.6187754266126,-57.618775426612764,0.22727272727272727,0.18325594047872862,-0.1267613059385481
HMSTR_USDT_SWAP,20,11.154996367443848,1.1549963674439505,-8.845003632556153,0.35,0.8726619909181139,-0.017690007265112308
HOME_USDT_SWAP,25,19.215469107277485,9.215469107277439,-0.7845308927225236,0.36,0.9886049394072325,-0.001961327231806309
HUMA_USDT_SWAP,14,-33.43612788237678,-43.436127882377,-53.436127882376766,0.21428571428571427,0.6692518475293177,-0.07481057903532748
HYPE_USDT_SWAP,14,-6.202508172174787,-16.202508172174568,-26.202508172174785,0.21428571428571427,0.654537483215709,-0.036683511441044696
ICP_USDT_SWAP,21,-0.7323655819387591,-10.732365581938858,-20.73236558193877,0.38095238095238093,0.694091747645623,-0.04353796772207141
ICX_USDT_SWAP,20,6.785936412756347,-3.214063587243799,-13.214063587243647,0.3,0.8023202633825159,-0.026428127174487295
IMX_USDT_SWAP,23,43.64049595635035,33.64049595635017,23.640495956350353,0.43478260869565216,1.3532349250313134,0.05437314069960581
INJ_USDT_SWAP,24,-30.983818585682542,-40.98381858568246,-50.98381858568255,0.20833333333333334,0.39362500160982616,-0.12236116460563812
IOST_USDT_SWAP,29,20.131404708971385,10.131404708971724,0.1314047089713818,0.3793103448275862,1.002324749286421,0.0003810736560170072
IOTA_USDT_SWAP,19,12.145098072717373,2.145098072717527,-7.854901927282629,0.3157894736842105,0.8782180832137266,-0.014924313661836996
IWM_USDT_SWAP,4,-81.904867299387,-91.90486729938699,-101.904867299387,0.0,0.0,-0.0407619469197548
JELLYJELLY_USDT_SWAP,14,-30.46420975680929,-40.464209756809296,-50.464209756809296,0.21428571428571427,0.5317697636063918,-0.07064989365953302
JTO_USDT_SWAP,13,72.73471162523646,62.73471162523638,52.73471162523646,0.46153846153846156,1.7165039123193138,0.0685551251128074
JUP_USDT_SWAP,13,10.96350151354869,0.9635015135486916,-9.03649848645131,0.46153846153846156,0.8485124617720887,-0.011747448032386703
KAITO_USDT_SWAP,13,-40.644382078451926,-50.644382078452,-60.64438207845192,0.23076923076923078,0.36114955920537745,-0.0788376967019875
KAT_USDT_SWAP,21,36.13483486370885,26.134834863708853,16.13483486370885,0.38095238095238093,1.1406936989730085,0.03388315321378859
KGEN_USDT_SWAP,21,34.86481582441756,24.864815824417818,14.864815824417569,0.3333333333333333,1.157383781493658,0.031216113231276897
KITE_USDT_SWAP,11,-104.46205245884029,-114.46205245884066,-124.46205245884029,0.18181818181818182,0.25050089849526846,-0.1369082577047243
KMNO_USDT_SWAP,11,-52.19747754662746,-62.19747754662746,-72.19747754662745,0.09090909090909091,0.32349135840197324,-0.0794172253012902
KSM_USDT_SWAP,24,-1.9000298531525404,-11.900029853152457,-21.90002985315255,0.2916666666666667,0.7054720275469738,-0.052560071647566126
LAB_USDT_SWAP,8,-27.96336002464375,-37.96336002464387,-47.96336002464376,0.25,0.7757087382379301,-0.03837068801971501
LA_USDT_SWAP,10,118.42904931459081,108.429049314591,98.4290493145908,0.7,3.289891233069915,0.09842904931459079
LIGHT_USDT_SWAP,19,-176.3425463004833,-186.34254630048304,-196.34254630048326,0.05263157894736842,0.08034999384094772,-0.3730508379709182
LINEA_USDT_SWAP,12,-22.22937947917283,-32.229379479173005,-42.22937947917285,0.25,0.5109252192599179,-0.050675255375007416
LINK_USDT_SWAP,21,-21.784122381592475,-31.784122381592287,-41.78412238159247,0.23809523809523808,0.3745475560765231,-0.0877466570013442
LIT_USDT_SWAP,13,-82.70141922633813,-92.70141922633825,-102.70141922633815,0.23076923076923078,0.3950909863756531,-0.1335118449942396
LPT_USDT_SWAP,16,3.4120890665256245,-6.587910933474189,-16.587910933474376,0.375,0.7319747981256579,-0.026540657493559
LQTY_USDT_SWAP,18,-57.14390307893345,-67.1439030789336,-77.14390307893345,0.1111111111111111,0.13769486690011162,-0.1388590255420802
LRC_USDT_SWAP,17,7.217954883154349,-2.782045116845351,-12.78204511684564,0.35294117647058826,0.8437584322081065,-0.02172947669863759
LTC_USDT_SWAP,20,-7.022442445310098,-17.02244244531015,-27.022442445310105,0.3,0.48847895176916284,-0.054044884890620204
LUNA_USDT_SWAP,16,74.46742335456956,64.46742335456987,54.46742335456957,0.5625,2.416495165300906,0.0871478773673113
MAGIC_USDT_SWAP,18,-0.14425833968083174,-10.144258339680945,-20.144258339680842,0.3333333333333333,0.7222605316098624,-0.03625966501142551
MANA_USDT_SWAP,22,27.699876286739457,17.69987628673918,7.699876286739453,0.4090909090909091,1.1327516178178803,0.016939727830826798
MEME_USDT_SWAP,24,3.071440714622502,-6.928559285377375,-16.9285592853775,0.375,0.7787703757642095,-0.040628542284906
MERL_USDT_SWAP,13,24.70207158560954,14.702071585609227,4.702071585609525,0.6153846153846154,1.0310056937026686,0.006112693061292383
METIS_USDT_SWAP,14,-4.717976282271641,-14.717976282271998,-24.717976282271646,0.35714285714285715,0.715804033271,-0.0346051667951803
MET_USDT_SWAP,12,148.0406390190011,138.04063901900074,128.04063901900108,0.6666666666666666,4.1061743115753195,0.1536487668228013
MEW_USDT_SWAP,13,26.131650108900303,16.131650108900303,6.13165010890031,0.38461538461538464,1.0889939183901185,0.007971145141570404
ME_USDT_SWAP,20,-21.005480997093102,-31.005480997093006,-41.0054809970931,0.2,0.4524463658597561,-0.0820109619941862
MINA_USDT_SWAP,18,25.64041956192039,15.640419561920426,5.640419561920388,0.3888888888888889,1.101263429155397,0.010152755211456699
MMT_USDT_SWAP,21,-24.734406684049382,-34.734406684049624,-44.734406684049375,0.19047619047619047,0.47346948827955315,-0.09394225403650369
MON_USDT_SWAP,6,44.18865802401384,34.18865802401366,24.18865802401383,0.5,1.2266874764741753,0.014513194814408298
MOODENG_USDT_SWAP,14,14.139253787625856,4.139253787625496,-5.86074621237414,0.35714285714285715,0.9325254435679852,-0.008205044697323798
MORPHO_USDT_SWAP,14,-13.994131419713359,-23.99413141971322,-33.994131419713355,0.2857142857142857,0.6207395313973106,-0.047591783987598696
MUBARAK_USDT_SWAP,20,-50.2507198203741,-60.25071982037411,-70.25071982037409,0.15,0.34673747288889556,-0.14050143964074818
NEAR_USDT_SWAP,23,23.386270047055255,13.386270047055476,3.3862700470552625,0.391304347826087,1.0518896715442156,0.007788421108227104
NEO_USDT_SWAP,15,16.706394674467138,6.706394674467008,-3.2936053255328632,0.3333333333333333,0.9487076767511441,-0.004940407988299295
NG_USDT_SWAP,17,7.799799942592473,-2.200200057407413,-12.200200057407528,0.29411764705882354,0.7981539165409831,-0.020740340097592798
NIGHT_USDT_SWAP,21,13.016348308791855,3.016348308791957,-6.983651691208146,0.42857142857142855,0.9240062836334165,-0.014665668551537107
NMR_USDT_SWAP,20,-4.979310098819451,-14.9793100988196,-24.97931009881945,0.35,0.6533055536554787,-0.0499586201976389
NOT_USDT_SWAP,9,16.884054595236893,6.8840545952367815,-3.115945404763108,0.4444444444444444,0.9618853403964739,-0.0028043508642867972
OFC_USDT_SWAP,7,-36.976968212401154,-46.9769682124016,-56.97696821240118,0.42857142857142855,0.8175325688695624,-0.039883877748680824
OKB_USDT_SWAP,25,26.460248209448203,16.460248209448036,6.4602482094482,0.44,1.1487488559893926,0.0161506205236205
OL_USDT_SWAP,11,0.8715687908231942,-9.128431209176808,-19.128431209176824,0.2727272727272727,0.8851596262619352,-0.021041274330094506
ONDO_USDT_SWAP,17,-28.072451531413996,-38.07245153141377,-48.072451531414,0.17647058823529413,0.5011965651440371,-0.08172316760340381
ONE_USDT_SWAP,15,34.24331795609741,24.243317956097464,14.243317956097401,0.26666666666666666,1.159541135130955,0.021364976934146105
ONT_USDT_SWAP,19,133.49918204982012,123.49918204982018,113.49918204982015,0.5789473684210527,2.330400136035666,0.21564844589465829
OPN_USDT_SWAP,14,101.94117843772035,91.94117843772042,81.94117843772034,0.42857142857142855,1.6439745655870222,0.11471764981280846
OP_USDT_SWAP,21,-13.666843110571671,-23.666843110571666,-33.666843110571676,0.3333333333333333,0.6440246395125457,-0.07070037053220052
ORDER_USDT_SWAP,11,45.270597837225814,35.270597837225175,25.270597837225825,0.45454545454545453,1.3129283696844247,0.027797657620948407
PARTI_USDT_SWAP,21,-19.956930727602337,-29.95693072760215,-39.95693072760234,0.23809523809523808,0.6434108451586726,-0.08390955452796492
PENDLE_USDT_SWAP,16,-5.240855544571938,-15.24085554457156,-25.240855544571943,0.375,0.731797005434282,-0.04038536887131511
PENGU_USDT_SWAP,12,-57.01947858983358,-67.01947858983375,-77.0194785898336,0.25,0.4122015064507435,-0.09242337430780032
PEOPLE_USDT_SWAP,14,41.20181671218506,31.201816712185217,21.20181671218506,0.5,1.3231464560837578,0.02968254339705909
PEPE_USDT_SWAP,15,-8.193056549633402,-18.193056549633464,-28.193056549633404,0.26666666666666666,0.6937966512300973,-0.042289584824450104
PIPPIN_USDT_SWAP,22,183.54997425209217,173.54997425209234,163.54997425209223,0.45454545454545453,1.7879752609371329,0.35980994335460287
PLUME_USDT_SWAP,16,-66.7528908722765,-76.75289087227655,-86.7528908722765,0.1875,0.4554407239825599,-0.1388046253956424
PNUT_USDT_SWAP,12,-11.846316544885163,-21.846316544885166,-31.84631654488517,0.3333333333333333,0.5767299044202259,-0.0382155798538622
POL_USDT_SWAP,20,-11.668332486985651,-21.668332486985353,-31.66833248698564,0.3,0.5752475726904933,-0.06333666497397128
POPCAT_USDT_SWAP,18,13.40855327260711,3.4085532726070573,-6.591446727392886,0.3888888888888889,0.9230765845120823,-0.011864604109307194
PUMP_USDT_SWAP,20,-47.288021043983846,-57.288021043984045,-67.28802104398386,0.15,0.38525394489921644,-0.13457604208796772
PYTH_USDT_SWAP,12,1.028684563069341,-8.971315436930665,-18.97131543693067,0.3333333333333333,0.7808989223536336,-0.022765578524316807
QTUM_USDT_SWAP,30,8.412330642084434,-1.5876693579158676,-11.587669357915567,0.3333333333333333,0.8239170706650502,-0.0347630080737467
RAVE_USDT_SWAP,14,635.0734121004108,625.073412100411,615.0734121004108,0.35714285714285715,4.113539287245824,0.8611027769405751
RECALL_USDT_SWAP,22,-155.25471040914758,-165.25471040914755,-175.25471040914755,0.045454545454545456,0.05926595392050408,-0.38556036290012463
RENDER_USDT_SWAP,20,3.082811981416498,-6.917188018583702,-16.917188018583502,0.35,0.8180326943234284,-0.033834376037167005
RESOLV_USDT_SWAP,16,38.36554133400525,28.365541334005126,18.365541334005247,0.5,1.208340268767092,0.029384866134408393
RIVER_USDT_SWAP,18,21.916914531143224,11.9169145311431,1.9169145311432076,0.3333333333333333,1.0083202941662484,0.0034504461560577737
RLS_USDT_SWAP,16,67.88182643018243,57.881826430182315,47.88182643018243,0.375,1.221428472887398,0.07661092228829189
RSR_USDT_SWAP,13,-3.215800596040382,-13.215800596040387,-23.21580059604039,0.3076923076923077,0.7213985690609983,-0.030180540774852507
RVN_USDT_SWAP,20,-23.68584319827405,-33.68584319827406,-43.68584319827405,0.2,0.43692475713088347,-0.0873716863965481
SAHARA_USDT_SWAP,17,51.64269066169717,41.64269066169741,31.64269066169718,0.4117647058823529,1.3761355099190504,0.05379257412488521
SAND_USDT_SWAP,26,45.91695199836235,35.916951998362386,25.916951998362336,0.38461538461538464,1.382620948723916,0.06738407519574208
SAPIEN_USDT_SWAP,21,-71.91085736320228,-81.91085736320238,-91.91085736320228,0.19047619047619047,0.33164630527484645,-0.1930128004627248
SENT_USDT_SWAP,22,7.210085834610408,-2.78991416538954,-12.789914165389597,0.3181818181818182,0.8404992262911745,-0.028137811163857114
SHELL_USDT_SWAP,15,-6.078861106942468,-16.078861106942405,-26.07886110694247,0.4,0.6977100948543576,-0.0391182916604137
SHIB_USDT_SWAP,14,10.80451160672614,0.8045116067260027,-9.195488393273862,0.35714285714285715,0.8638917145441687,-0.012873683750583408
SIGN_USDT_SWAP,21,112.75145975853843,102.75145975853852,92.7514597585384,0.38095238095238093,2.086034595963483,0.19477806549293067
SKY_USDT_SWAP,20,15.107356200555447,5.107356200555104,-4.892643799444554,0.35,0.9305477768678756,-0.009785287598889107
SOL_USDT_SWAP,15,58.25466826939521,48.25466826939527,38.254668269395204,0.4666666666666667,1.8065166268262443,0.0573820024040928
SOON_USDT_SWAP,15,74.6465366009514,64.64653660095146,54.64653660095141,0.5333333333333333,1.5805263129761544,0.0819698049014271
SOPH_USDT_SWAP,15,36.19979232815714,26.19979232815713,16.19979232815713,0.4,1.324726805261296,0.024299688492235696
SPACE_USDT_SWAP,15,-67.62193191172166,-77.6219319117216,-87.62193191172167,0.2,0.4573393512905531,-0.13143289786758253
SPK_USDT_SWAP,19,2.890409164349421,-7.109590835650734,-17.10959083565058,0.3157894736842105,0.8048761783187988,-0.0325082225877361
SPX_USDT_SWAP,12,43.37039588341641,33.370395883416414,23.370395883416414,0.5,1.4315918807049257,0.0280444750600997
SSV_USDT_SWAP,24,-3.4801557399230405,-13.480155739922957,-23.48015573992305,0.3333333333333333,0.7574982034305227,-0.05635237377581531
STABLE_USDT_SWAP,18,142.40668880845087,132.40668880845084,122.4066888084509,0.7222222222222222,3.967272506652156,0.2203320398552116
STRK_USDT_SWAP,17,-19.58947665831688,-29.589476658316705,-39.58947665831689,0.29411764705882354,0.5243273531915178,-0.06730211031913871
STX_USDT_SWAP,22,13.770845148106414,3.77084514810632,-6.229154851893594,0.36363636363636365,0.8990772340544925,-0.013704140674165907
SUSHI_USDT_SWAP,18,-2.3411618750148335,-12.341161875014835,-22.34116187501483,0.3333333333333333,0.6643042168760672,-0.0402140913750267
SYRUP_USDT_SWAP,8,41.22667767856987,31.22667767857001,21.22667767856988,0.5,1.4050672287299868,0.016981342142855904
S_USDT_SWAP,16,7.76080381790469,-2.2391961820952497,-12.239196182095322,0.375,0.831176533682571,-0.019582713891352514
TAO_USDT_SWAP,15,-27.373466078170132,-37.373466078170004,-47.373466078170125,0.13333333333333333,0.6157797727744606,-0.0710601991172552
THETA_USDT_SWAP,16,-45.608054853917196,-55.608054853917444,-65.60805485391718,0.1875,0.35258240488596,-0.1049728877662675
TIA_USDT_SWAP,21,60.42960002047795,50.42960002047787,40.42960002047795,0.42857142857142855,1.6769837487053403,0.0849021600430037
TRB_USDT_SWAP,10,105.7888563319319,95.78885633193161,85.7888563319319,0.5,2.649196026870297,0.08578885633193191
TRIA_USDT_SWAP,8,-166.78097401885626,-176.7809740188564,-186.78097401885626,0.125,0.26262269389006404,-0.149424779215085
TRUMP_USDT_SWAP,15,44.193781992064665,34.193781992064665,24.193781992064668,0.4,1.3525875603333528,0.036290672988097
TRUST_USDT_SWAP,25,26.924225203479725,16.92422520347968,6.92422520347972,0.36,1.0922395781018042,0.0173105630086993
TRUTH_USDT_SWAP,12,-23.436116749148745,-33.43611674914841,-43.43611674914875,0.25,0.5386046479004079,-0.0521233400989785
TRX_USDT_SWAP,9,-2.120669241800112,-12.120669241799556,-22.120669241800112,0.3333333333333333,0.459911079162506,-0.0199086023176201
TURBO_USDT_SWAP,15,-14.487404471780396,-24.487404471780664,-34.4874044717804,0.2,0.6548994442172004,-0.0517311067076706
UMA_USDT_SWAP,16,-3.3482170846581845,-13.348217084658183,-23.348217084658188,0.3125,0.6736392627353532,-0.0373571473354531
UP_USDT_SWAP,14,57.889309884092505,47.88930988409228,37.88930988409249,0.35714285714285715,1.2915398677128147,0.05304503383772949
USELESS_USDT_SWAP,15,-57.61049670603325,-67.61049670603326,-77.61049670603326,0.26666666666666666,0.5621872540387458,-0.11641574505904988
VANA_USDT_SWAP,18,-12.200951371320889,-22.200951371321057,-32.20095137132089,0.2222222222222222,0.5770343009279841,-0.0579617124683776
VIRTUAL_USDT_SWAP,15,-36.784256367814805,-46.7842563678146,-56.7842563678148,0.26666666666666666,0.4451216538823783,-0.0851763845517222
WAL_USDT_SWAP,16,-26.71674498603094,-36.716744986030875,-46.71674498603093,0.25,0.4066089759557302,-0.0747467919776495
WCT_USDT_SWAP,13,63.585693194669474,53.585693194669545,43.58569319466947,0.5384615384615384,1.6102793984627917,0.05666140115307031
WET_USDT_SWAP,19,66.85503924274084,56.855039242740695,46.855039242740844,0.3684210526315789,1.5807737130450044,0.0890245745612076
WIF_USDT_SWAP,15,31.83556848871934,21.83556848871893,11.835568488719327,0.4666666666666667,1.15474194380541,0.01775335273307899
